actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
86,PT06M11.00S,2024-02-24T03:55:35.2Z,1,REGULAR,substitution,out,[],1626156,,,1610612759,14,15,2024-02-24T03:55:43Z,860000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT06M11.00S,2024-02-24T03:55:35.2Z,1,REGULAR,substitution,out,[],1630577,,,1610612759,14,15,2024-02-24T03:55:43Z,870000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT06M11.00S,2024-02-24T03:55:35.2Z,1,REGULAR,substitution,out,[],1630200,,,1610612759,14,15,2024-02-24T03:55:43Z,880000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT06M11.00S,2024-02-24T03:55:35.2Z,1,REGULAR,substitution,in,[],203915,,,1610612759,14,15,2024-02-24T03:55:43Z,890000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT06M11.00S,2024-02-24T03:55:35.2Z,1,REGULAR,substitution,in,[],1631103,,,1610612759,14,15,2024-02-24T03:55:43Z,900000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT06M11.00S,2024-02-24T03:55:35.2Z,1,REGULAR,substitution,in,[],1629640,,,1610612759,14,15,2024-02-24T03:55:43Z,910000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M49.00S,2024-02-24T03:56:07.1Z,1,REGULAR,3pt,Jump Shot,[],1629640,67.85479632063075,27.450980392156865,1610612759,14,15,2024-02-24T03:57:55Z,920000,False,-113.0,250.0,1,right,MISS K. Johnson 27' pullup 3PT,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,27.4,Missed,,,,,,,,,,,,,,,
93,PT05M44.00S,2024-02-24T03:56:12.1Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,14,15,2024-02-24T03:56:12Z,930000,False,,,0,,A. Davis REBOUND (Off:1 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,92.0,2.0,1.0,1.0,,,,,,,,,,,
94,PT05M37.00S,2024-02-24T03:56:25.8Z,1,REGULAR,foul,technical,['1freethrow'],1628380,,,1610612747,14,15,2024-02-24T03:56:31Z,940000,False,,,0,,Z. Collins defensive-3-second technical FOUL (1 Tech),[1628380],1610612759.0,SAS,defensive-3-second,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,200834.0,0.0,1.0,,,,,,
95,PT05M37.00S,2024-02-24T03:56:49.0Z,1,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,15,15,2024-02-24T03:56:49Z,950000,False,,,0,,A. Davis technical Free Throw 1 of 1 (4 PTS),[203076],1610612747.0,LAL,technical,,,Davis,A. Davis,,,,,,,,,,,Made,,,,,,,,,,,,4.0,,,
96,PT05M24.00S,2024-02-24T03:57:10.6Z,1,REGULAR,2pt,Jump Shot,[],2544,12.00722733245729,25.24509803921569,1610612747,17,15,2024-02-24T03:58:30Z,960000,False,124.0,60.0,1,left,L. James 13' pullup Jump Shot (6 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,8-16 Right,,,,13.77,Made,,,,,,,,,,,,6.0,,,
97,PT05M18.00S,2024-02-24T03:57:20.6Z,1,REGULAR,foul,offensive,[],1628380,,,1610612759,17,15,2024-02-24T03:57:31Z,970000,False,,,0,,Z. Collins offensive FOUL (1 PF),"[1628380, 1630559]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,200834.0,1.0,1.0,Reaves,1630559.0,,,,
99,PT05M18.00S,2024-02-24T03:57:20.6Z,1,REGULAR,turnover,offensive foul,[],1628380,,,1610612759,17,15,2024-02-24T03:57:20Z,990000,False,,,0,,Z. Collins offensive foul TURNOVER (1 TO),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,,,200834.0,,,,,,,,
100,PT05M18.00S,2024-02-24T03:57:30.5Z,1,REGULAR,substitution,out,[],1629060,,,1610612747,17,15,2024-02-24T03:57:33Z,1000000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT05M18.00S,2024-02-24T03:57:30.5Z,1,REGULAR,substitution,in,[],1627752,,,1610612747,17,15,2024-02-24T03:57:33Z,1010000,False,,,0,,SUB in: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT05M00.00S,2024-02-24T03:57:54.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",2544,11.350197109067011,58.33333333333333,1610612747,17,15,2024-02-24T03:59:00Z,1020000,False,-42.0,54.0,1,left,MISS L. James 6' driving floating bank Shot,[2544],1610612747.0,LAL,driving floating bank,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,6.84,Missed,,,,,,,,,,,,,,,
103,PT04M57.00S,2024-02-24T03:57:57.9Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,17,15,2024-02-24T03:59:00Z,1030000,False,,,0,,J. Sochan REBOUND (Off:2 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,102.0,3.0,1.0,2.0,,,,,,,,,,,
104,PT04M54.00S,2024-02-24T03:58:01.4Z,1,REGULAR,turnover,bad pass,[],1631110,,,1610612759,17,15,2024-02-24T03:58:07Z,1040000,False,,,0,,J. Sochan bad pass TURNOVER (1 TO),"[1631110, 2544]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,1.0,James,2544.0,,,,,,,,,,,,,,,,,
105,PT04M54.00S,2024-02-24T03:58:01.4Z,1,REGULAR,steal,,[],2544,,,1610612747,17,15,2024-02-24T03:58:03Z,1050000,False,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
106,PT04M51.00S,2024-02-24T03:58:05.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627752,6.8823915900131425,46.81372549019608,1610612747,19,15,2024-02-24T03:58:15Z,1060000,False,16.0,12.0,1,left,T. Prince running Layup (2 PTS) (L. James 1 AST),"[1627752, 2544]",1610612747.0,LAL,running,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,2.0,Made,,,,,,,,,,,,2.0,L. James,2544.0,1.0
108,PT04M51.00S,2024-02-24T03:58:14.7Z,1,REGULAR,foul,personal,['1freethrow'],1630170,,,1610612747,19,15,2024-02-24T03:58:20Z,1080000,False,,,0,,D. Vassell shooting personal FOUL (1 PF) (Prince 1 FT),"[1630170, 1627752]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,200834.0,1.0,0.0,Prince,1627752.0,,,,
110,PT04M51.00S,2024-02-24T03:58:23.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,19,15,2024-02-24T03:58:23Z,1100000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M51.00S,2024-02-24T04:00:38.0Z,1,REGULAR,substitution,out,[],1631110,,,1610612747,19,15,2024-02-24T04:01:05Z,1110000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M51.00S,2024-02-24T04:00:38.0Z,1,REGULAR,substitution,in,[],1626224,,,1610612747,19,15,2024-02-24T04:01:05Z,1120000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M51.00S,2024-02-24T04:01:23.9Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1627752,,,1610612747,19,15,2024-02-24T04:01:27Z,1130000,False,,,0,,MISS T. Prince Free Throw 1 of 1,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
114,PT04M48.00S,2024-02-24T04:01:26.9Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,19,15,2024-02-24T04:01:27Z,1140000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,113.0,1.0,1.0,0.0,,,,,,,,,,,
115,PT04M39.00S,2024-02-24T04:01:33.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631103,82.44086727989487,42.892156862745104,1610612759,19,15,2024-02-24T04:01:38Z,1150000,False,-36.0,113.0,1,right,MISS M. Branham 11' pullup Shot,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Center,,,,11.81,Missed,,,,,,,,,,,,,,,
116,PT04M36.00S,2024-02-24T04:01:36.9Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,19,15,2024-02-24T04:01:38Z,1160000,False,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,115.0,3.0,3.0,0.0,,,,,,,,,,,
117,PT04M20.00S,2024-02-24T04:01:52.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,5.568331143232584,51.470588235294116,1610612747,21,15,2024-02-24T04:01:57Z,1170000,False,-7.0,0.0,1,left,A. Davis cutting DUNK (6 PTS) (T. Prince 1 AST),"[203076, 1627752]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,0.74,Made,,,,,,,,,,,,6.0,T. Prince,1627752.0,1.0
119,PT04M07.00S,2024-02-24T04:02:05.8Z,1,REGULAR,3pt,Jump Shot,[],1631103,71.00854139290408,17.892156862745097,1610612759,21,15,2024-02-24T04:02:10Z,1190000,False,-161.0,220.0,1,right,MISS M. Branham 27' 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,,27.23,Missed,,,,,,,,,,,,,,,
120,PT04M04.00S,2024-02-24T04:02:08.8Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,21,15,2024-02-24T04:02:10Z,1200000,False,,,0,,L. James REBOUND (Off:0 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,119.0,4.0,4.0,0.0,,,,,,,,,,,
121,PT03M54.00S,2024-02-24T04:02:19.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,5.699737187910642,50.245098039215684,1610612747,23,15,2024-02-24T04:02:23Z,1210000,False,-1.0,1.0,1,left,A. Davis alley-oop DUNK (8 PTS) (L. James 2 AST),"[203076, 2544]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,0.16,Made,,,,,,,,,,,,8.0,L. James,2544.0,2.0
123,PT03M38.00S,2024-02-24T04:02:35.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,87.17148488830486,53.18627450980392,1610612759,23,17,2024-02-24T04:02:39Z,1230000,False,16.0,68.0,1,right,Z. Collins 6' floating Jump Shot (2 PTS) (C. Osman 1 AST),"[1628380, 1626224]",1610612759.0,SAS,floating,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,6.99,Made,,,,,,,,,,,,2.0,C. Osman,1626224.0,1.0
125,PT03M24.00S,2024-02-24T04:02:51.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,6.4881734559789805,46.81372549019608,1610612747,25,17,2024-02-24T04:03:11Z,1250000,False,16.0,8.0,1,left,A. Davis cutting Layup (10 PTS) (L. James 3 AST),"[203076, 2544]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,1.8,Made,,,,,,,,,,,,10.0,L. James,2544.0,3.0
127,PT03M24.00S,2024-02-24T04:02:57.5Z,1,REGULAR,foul,personal,['1freethrow'],1628380,,,1610612747,25,17,2024-02-24T04:04:02Z,1270000,False,,,0,,Z. Collins shooting personal FOUL (2 PF) (Davis 1 FT),"[1628380, 203076]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202037.0,2.0,1.0,Davis,203076.0,,,,
129,PT03M24.00S,2024-02-24T04:03:06.3Z,1,REGULAR,substitution,out,[],1630559,,,1610612747,25,17,2024-02-24T04:03:24Z,1290000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M24.00S,2024-02-24T04:03:06.3Z,1,REGULAR,substitution,out,[],2544,,,1610612747,25,17,2024-02-24T04:03:24Z,1300000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M24.00S,2024-02-24T04:03:06.3Z,1,REGULAR,substitution,in,[],1626156,,,1610612747,25,17,2024-02-24T04:03:24Z,1310000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M24.00S,2024-02-24T04:03:06.3Z,1,REGULAR,substitution,in,[],1631108,,,1610612747,25,17,2024-02-24T04:03:24Z,1320000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M24.00S,2024-02-24T04:03:36.3Z,1,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,26,17,2024-02-24T04:04:05Z,1330000,False,,,0,,A. Davis Free Throw 1 of 1 (11 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,Made,,,,,,,,,,,,11.0,,,
134,PT03M13.00S,2024-02-24T04:03:48.9Z,1,REGULAR,2pt,Jump Shot,[],1630170,89.14257555847568,26.715686274509807,1610612759,26,17,2024-02-24T04:03:55Z,1340000,False,-116.0,50.0,1,right,MISS D. Vassell 12' fadeaway Shot,[1630170],1610612759.0,SAS,fadeaway,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Left,,,,12.65,Missed,,,,,,,,,,,,,,,
135,PT03M09.00S,2024-02-24T04:03:52.9Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612747,26,17,2024-02-24T04:03:55Z,1350000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Mid-Range,8-16 Left,,,,,,134.0,1.0,1.0,0.0,,,,,,,,,,,
136,PT02M59.00S,2024-02-24T04:04:03.3Z,1,REGULAR,2pt,Jump Shot,[],1626156,21.337056504599218,40.44117647058824,1610612747,28,17,2024-02-24T04:04:47Z,1360000,False,48.0,148.0,1,left,D. Russell 15' pullup Jump Shot (4 PTS),[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Mid-Range,8-16 Center,,,,15.56,Made,,,,,,,,,,,,4.0,,,
137,PT02M46.00S,2024-02-24T04:04:14.9Z,1,REGULAR,2pt,Jump Shot,[],1628380,75.21353482260184,51.470588235294116,1610612759,28,17,2024-02-24T04:04:58Z,1370000,False,7.0,180.0,1,right,MISS Z. Collins 18' pullup Shot,[1628380],1610612759.0,SAS,pullup,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Center,,,,18.07,Missed,,,,,,,,,,,,,,,
138,PT02M45.00S,2024-02-24T04:04:15.9Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,28,17,2024-02-24T04:51:12Z,1380000,False,,,0,,A. Davis REBOUND (Off:1 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,,,,,,137.0,3.0,2.0,1.0,,,,,,,,,,,
139,PT02M38.00S,2024-02-24T04:04:26.0Z,1,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612747,28,17,2024-02-24T04:04:32Z,1390000,False,,,0,,Z. Collins shooting personal FOUL (3 PF) (Davis 2 FT),"[1628380, 203076]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627526.0,3.0,1.0,Davis,203076.0,,,,
141,PT02M38.00S,2024-02-24T04:05:05.8Z,1,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,29,17,2024-02-24T04:05:05Z,1410000,False,,,0,,A. Davis Free Throw 1 of 2 (12 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,Made,,,,,,,,,,,,12.0,,,
142,PT02M38.00S,2024-02-24T04:05:06.5Z,1,REGULAR,substitution,out,[],1628380,,,1610612747,29,17,2024-02-24T04:05:16Z,1420000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M38.00S,2024-02-24T04:05:06.5Z,1,REGULAR,substitution,out,[],1630170,,,1610612747,29,17,2024-02-24T04:05:16Z,1430000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M38.00S,2024-02-24T04:05:06.5Z,1,REGULAR,substitution,in,[],1631104,,,1610612747,29,17,2024-02-24T04:05:16Z,1440000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M38.00S,2024-02-24T04:05:06.5Z,1,REGULAR,substitution,in,[],1641705,,,1610612747,29,17,2024-02-24T04:05:16Z,1450000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M38.00S,2024-02-24T04:05:34.8Z,1,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,30,17,2024-02-24T04:05:34Z,1460000,False,,,0,,A. Davis Free Throw 2 of 2 (13 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,Made,,,,,,,,,,,,13.0,,,
147,PT02M25.00S,2024-02-24T04:05:48.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,91.90210249671485,52.450980392156865,1610612759,30,19,2024-02-24T04:05:52Z,1470000,False,12.0,24.0,1,right,C. Osman driving Layup (2 PTS) (K. Johnson 1 AST),"[1626224, 1629640]",1610612759.0,SAS,driving,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,,2.66,Made,,,,,,,,,,,,2.0,K. Johnson,1629640.0,1.0
149,PT02M07.00S,2024-02-24T04:06:06.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,16.606438896189218,55.88235294117647,1610612747,30,19,2024-02-24T04:06:31Z,1490000,False,-29.0,104.0,1,left,MISS D. Russell 10' pullup Shot,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,10.77,Missed,,,,,,,,,,,,,,,
150,PT02M04.00S,2024-02-24T04:06:09.0Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,30,19,2024-02-24T04:06:12Z,1500000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,149.0,4.0,4.0,0.0,,,,,,,,,,,
151,PT01M59.00S,2024-02-24T04:06:16.1Z,1,REGULAR,foul,personal,[],1627752,,,1610612759,30,19,2024-02-24T04:06:22Z,1510000,False,,,0,,T. Prince personal FOUL (1 PF),"[1627752, 1626224]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,200834.0,1.0,0.0,Osman,1626224.0,,,,
153,PT01M59.00S,2024-02-24T04:06:21.5Z,1,REGULAR,substitution,out,[],203076,,,1610612759,30,19,2024-02-24T04:06:25Z,1530000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M59.00S,2024-02-24T04:06:21.5Z,1,REGULAR,substitution,in,[],1629637,,,1610612759,30,19,2024-02-24T04:06:25Z,1540000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M49.00S,2024-02-24T04:06:43.1Z,1,REGULAR,3pt,Jump Shot,[],1641705,65.3580814717477,54.16666666666667,1610612759,30,19,2024-02-24T04:06:55Z,1550000,False,21.0,273.0,1,right,MISS V. Wembanyama 27' pullup 3PT,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,27.39,Missed,,,,,,,,,,,,,,,
156,PT01M47.00S,2024-02-24T04:06:45.1Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612747,30,19,2024-02-24T04:06:48Z,1560000,False,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,,,,,,155.0,2.0,2.0,0.0,,,,,,,,,,,
157,PT01M41.00S,2024-02-24T04:06:51.6Z,1,REGULAR,turnover,bad pass,[],1627752,,,1610612747,30,19,2024-02-24T04:06:55Z,1570000,False,,,0,,T. Prince bad pass TURNOVER (1 TO),"[1627752, 1641705]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,1.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,,,
158,PT01M41.00S,2024-02-24T04:06:51.6Z,1,REGULAR,steal,,[],1641705,,,1610612759,30,19,2024-02-24T04:06:53Z,1580000,False,,,0,,V. Wembanyama STEAL (3 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
159,PT01M34.00S,2024-02-24T04:06:58.7Z,1,REGULAR,turnover,bad pass,[],1631104,,,1610612759,30,19,2024-02-24T04:07:03Z,1590000,False,,,0,,B. Wesley bad pass TURNOVER (1 TO),"[1631104, 1629637]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),0-8 Center,1.0,Hayes,1629637.0,,,,,,,,,,,,,,,,,
160,PT01M34.00S,2024-02-24T04:06:58.7Z,1,REGULAR,steal,,[],1629637,,,1610612747,30,19,2024-02-24T04:07:01Z,1600000,False,,,0,,J. Hayes STEAL (1 STL),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
161,PT01M30.00S,2024-02-24T04:07:03.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627752,6.750985545335084,95.83333333333333,1610612747,30,19,2024-02-24T04:07:10Z,1610000,False,-229.0,11.0,1,left,MISS T. Prince running 3PT,[1627752],1610612747.0,LAL,running,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,,,,22.95,Missed,,,,,,,,,,,,,,,
162,PT01M26.00S,2024-02-24T04:07:07.3Z,1,REGULAR,rebound,defensive,[],1626224,,,1610612759,30,19,2024-02-24T04:07:10Z,1620000,False,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Left Corner 3,24+ Left,,,,,,161.0,1.0,1.0,0.0,,,,,,,,,,,
163,PT01M18.00S,2024-02-24T04:07:14.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,91.90210249671485,47.30392156862745,1610612759,30,21,2024-02-24T04:09:20Z,1630000,False,-13.0,24.0,1,right,K. Johnson driving finger roll Layup (2 PTS),[1629640],1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,2.72,Made,,,,,,,,,,,,2.0,,,
181,PT01M02.00S,2024-02-24T04:07:22.6Z,1,REGULAR,turnover,lost ball,[],1626156,,,1610612747,30,21,2024-02-24T04:12:18Z,1635000,False,,,0,,D. Russell lost ball TURNOVER (1 TO),"[1626156, 1641705]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,1.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,,,
182,PT01M02.00S,2024-02-24T04:07:22.6Z,1,REGULAR,steal,,[],1641705,,,1610612759,30,21,2024-02-24T04:12:18Z,1637500,False,,,0,,V. Wembanyama STEAL (4 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
167,PT00M57.90S,2024-02-24T04:07:35.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1631103,85.5946123521682,49.754901960784316,1610612759,30,23,2024-02-24T04:12:18Z,1670000,False,-1.0,83.0,1,right,M. Branham 8' running Layup (2 PTS) (V. Wembanyama 1 AST),"[1631103, 1641705]",1610612759.0,SAS,running,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Center,,,,8.29,Made,,,,,,,,,,,,2.0,V. Wembanyama,1641705.0,1.0
169,PT00M46.40S,2024-02-24T04:07:51.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,9.641918528252305,41.666666666666664,1610612747,30,23,2024-02-24T04:07:57Z,1690000,False,42.0,38.0,1,left,MISS S. Dinwiddie driving bank Shot,[203915],1610612747.0,LAL,driving bank,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,5.65,Missed,,,,,,,,,,,,,,,
