actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
86,PT04M29.00S,2024-03-23T02:54:42.8Z,1,REGULAR,rebound,defensive,[],200768,,,1610612755,19,17,2024-03-23T02:54:46Z,860000,False,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,85.0,1.0,1.0,0.0,,,,,,,,,,,,
87,PT04M23.00S,2024-03-23T02:54:48.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630178,8.722076215505908,56.127450980392155,1610612755,19,17,2024-03-23T02:56:38Z,870000,False,-31.0,29.0,1,left,MISS T. Maxey running Layup,[1630178],1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,4.25,Missed,,,,,,,,,,,,,,,,,,
88,PT04M21.00S,2024-03-23T02:54:50.6Z,1,REGULAR,rebound,offensive,[],1630194,,,1610612755,19,17,2024-03-23T02:56:38Z,880000,False,,,0,,P. Reed REBOUND (Off:1 Def:0),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,87.0,1.0,0.0,1.0,,,,,,,,,,,,
89,PT04M20.00S,2024-03-23T02:54:52.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],200768,28.170170827858072,79.65686274509804,1610612755,19,17,2024-03-23T02:54:58Z,890000,False,-148.0,212.0,1,left,MISS K. Lowry 25' 3PT,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
90,PT04M17.00S,2024-03-23T02:54:55.6Z,1,REGULAR,rebound,offensive,[],1626162,,,1610612755,19,17,2024-03-23T02:54:55Z,900000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:0),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,89.0,1.0,0.0,1.0,,,,,,,,,,,,
91,PT04M15.00S,2024-03-23T02:54:56.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626162,13.32128777923785,54.65686274509804,1610612755,19,19,2024-03-23T02:57:12Z,910000,False,-23.0,73.0,1,left,K. Oubre Jr. 7' floating Jump Shot (5 PTS),[1626162],1610612755.0,PHI,floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.63,Made,,,,,,,,,,,,5.0,,,,,,
92,PT03M58.00S,2024-03-23T02:55:14.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,89.79960578186596,55.14705882352941,1610612747,19,19,2024-03-23T02:55:18Z,920000,False,26.0,43.0,1,right,MISS R. Hachimura driving Layup - blocked,"[1629060, 200768]",1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,5.04,Missed,Lowry,200768.0,,,,,,,,,,,,,,,,
93,PT03M58.00S,2024-03-23T02:55:14.2Z,1,REGULAR,block,,[],200768,,,1610612747,19,19,2024-03-23T02:55:16Z,930000,False,,,0,,K. Lowry BLOCK (1 BLK),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
94,PT03M55.00S,2024-03-23T02:55:17.2Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,19,19,2024-03-23T02:55:18Z,940000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,92.0,2.0,1.0,1.0,,,,,,,,,,,,
95,PT03M47.00S,2024-03-23T02:55:25.7Z,1,REGULAR,foul,personal,['2freethrow'],203076,,,1610612755,19,19,2024-03-23T02:55:31Z,950000,False,,,0,,A. Davis shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[203076, 1626162]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1627534.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,,
97,PT03M47.00S,2024-03-23T02:55:51.7Z,1,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,19,20,2024-03-23T02:55:51Z,970000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (6 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,,,,,,,,6.0,,,,,,
98,PT03M47.00S,2024-03-23T02:55:52.4Z,1,REGULAR,substitution,out,[],2544,,,1610612755,19,20,2024-03-23T02:56:01Z,980000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M47.00S,2024-03-23T02:55:52.4Z,1,REGULAR,substitution,out,[],1629060,,,1610612755,19,20,2024-03-23T02:56:01Z,990000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M47.00S,2024-03-23T02:55:52.4Z,1,REGULAR,substitution,out,[],200768,,,1610612755,19,20,2024-03-23T02:56:01Z,1000000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M47.00S,2024-03-23T02:55:52.4Z,1,REGULAR,substitution,in,[],1629629,,,1610612755,19,20,2024-03-23T02:56:01Z,1010000,False,,,0,,SUB in: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M47.00S,2024-03-23T02:55:52.4Z,1,REGULAR,substitution,in,[],1631108,,,1610612755,19,20,2024-03-23T02:56:01Z,1020000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M47.00S,2024-03-23T02:55:52.4Z,1,REGULAR,substitution,in,[],1627741,,,1610612755,19,20,2024-03-23T02:56:01Z,1030000,False,,,0,,SUB in: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M47.00S,2024-03-23T02:56:22.4Z,1,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,19,21,2024-03-23T02:56:22Z,1040000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (7 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,,,,,,,,7.0,,,,,,
105,PT03M39.00S,2024-03-23T02:56:33.9Z,1,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612747,19,21,2024-03-23T02:56:40Z,1050000,False,,,0,,P. Reed shooting personal FOUL (2 PF) (Reaves 2 FT),"[1630194, 1630559]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,1627534.0,2.0,0.0,Reaves,1630559.0,,,,,,,
107,PT03M39.00S,2024-03-23T02:56:57.6Z,1,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,20,21,2024-03-23T02:56:57Z,1070000,False,,,0,,A. Reaves Free Throw 1 of 2 (1 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
108,PT03M39.00S,2024-03-23T02:57:12.7Z,1,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,21,21,2024-03-23T02:57:12Z,1080000,False,,,0,,A. Reaves Free Throw 2 of 2 (2 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,,2.0,,,,,,
109,PT03M15.00S,2024-03-23T02:57:37.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,18.971747700394218,44.85294117647059,1610612755,21,21,2024-03-23T02:57:41Z,1090000,False,26.0,126.0,1,left,MISS K. Oubre Jr. 12' pullup Shot - blocked,"[1626162, 203915]",1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.84,Missed,Dinwiddie,203915.0,,,,,,,,,,,,,,,,
110,PT03M15.00S,2024-03-23T02:57:37.2Z,1,REGULAR,block,,[],203915,,,1610612755,21,21,2024-03-23T02:57:39Z,1100000,False,,,0,,S. Dinwiddie BLOCK (1 BLK),[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
111,PT03M11.00S,2024-03-23T02:57:41.2Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,21,21,2024-03-23T02:57:41Z,1110000,False,,,0,,A. Reaves REBOUND (Off:1 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,109.0,3.0,2.0,1.0,,,,,,,,,,,,
112,PT03M08.00S,2024-03-23T02:57:43.5Z,1,REGULAR,turnover,lost ball,[],1630559,,,1610612747,21,21,2024-03-23T02:57:47Z,1120000,False,,,0,,A. Reaves lost ball TURNOVER (1 TO),"[1630559, 1627741]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Hield,1627741.0
113,PT03M08.00S,2024-03-23T02:57:43.5Z,1,REGULAR,steal,,[],1627741,,,1610612755,21,21,2024-03-23T02:57:45Z,1130000,False,,,0,,B. Hield STEAL (1 STL),[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
114,PT03M01.00S,2024-03-23T02:57:55.4Z,1,REGULAR,turnover,out-of-bounds,[],201587,,,1610612755,21,21,2024-03-23T02:58:03Z,1140000,False,,,0,,N. Batum bad pass out-of-bounds TURNOVER (1 TO),[201587],1610612755.0,PHI,bad pass,,,Batum,N. Batum,,,,,Mid-Range,16-24 Right,,,,,,,,,2534.0,,,,,,,,,1.0,,
115,PT02M48.00S,2024-03-23T02:58:14.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203915,87.69710906701708,46.07843137254902,1610612747,21,21,2024-03-23T02:58:17Z,1150000,False,-20.0,63.0,1,right,MISS S. Dinwiddie 6' driving floating Shot,[203915],1610612747.0,LAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,6.61,Missed,,,,,,,,,,,,,,,,,,
116,PT02M45.00S,2024-03-23T02:58:16.4Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,21,21,2024-03-23T02:58:16Z,1160000,False,,,0,,A. Davis REBOUND (Off:3 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,115.0,7.0,4.0,3.0,,,,,,,,,,,,
117,PT02M44.00S,2024-03-23T02:58:18.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203076,88.87976346911958,56.372549019607845,1610612747,21,21,2024-03-23T02:59:59Z,1170000,False,32.0,52.0,1,right,MISS A. Davis 6' turnaround Shot,[203076],1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,6.1,Missed,,,,,,,,,,,,,,,,,,
118,PT02M42.00S,2024-03-23T02:58:20.1Z,1,REGULAR,rebound,defensive,[],201587,,,1610612755,21,21,2024-03-23T02:58:22Z,1180000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,
119,PT02M35.00S,2024-03-23T02:58:26.8Z,1,REGULAR,2pt,Jump Shot,[],1630178,19.628777923784497,71.32352941176471,1610612755,21,21,2024-03-23T02:58:31Z,1190000,False,-107.0,132.0,1,left,MISS T. Maxey 16' step back Shot,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left Center,16.97,Missed,,,,,,,,,,,,,,,,,,
120,PT02M31.00S,2024-03-23T02:58:30.8Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612747,21,21,2024-03-23T02:58:31Z,1200000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Left Center,,,,,119.0,1.0,1.0,0.0,,,,,,,,,,,,
121,PT02M14.00S,2024-03-23T02:58:46.9Z,1,REGULAR,3pt,Jump Shot,[],1629629,89.93101182654402,96.32352941176471,1610612747,21,21,2024-03-23T02:58:52Z,1210000,False,232.0,42.0,1,right,MISS C. Reddish 3PT,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Right Corner 3,24+ Right,23.54,Missed,,,,,,,,,,,,,,,,,,
122,PT02M11.00S,2024-03-23T02:58:49.9Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,21,21,2024-03-23T02:58:52Z,1220000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,,,121.0,3.0,2.0,1.0,,,,,,,,,,,,
123,PT02M05.00S,2024-03-23T02:59:00.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,21,21,2024-03-23T02:59:00Z,1230000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M05.00S,2024-03-23T03:01:04.4Z,1,REGULAR,substitution,out,[],1630559,,,1610612755,21,21,2024-03-23T03:01:51Z,1240000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M05.00S,2024-03-23T03:01:04.4Z,1,REGULAR,substitution,out,[],1626162,,,1610612755,21,21,2024-03-23T03:01:51Z,1250000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M05.00S,2024-03-23T03:01:04.4Z,1,REGULAR,substitution,in,[],1626156,,,1610612755,21,21,2024-03-23T03:01:51Z,1260000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M05.00S,2024-03-23T03:01:04.4Z,1,REGULAR,substitution,in,[],202699,,,1610612755,21,21,2024-03-23T03:01:51Z,1270000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M55.00S,2024-03-23T03:02:07.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,14.635348226018394,43.872549019607845,1610612755,21,21,2024-03-23T03:02:12Z,1280000,False,31.0,85.0,1,left,MISS T. Harris 9' turnaround Shot,[202699],1610612755.0,PHI,turnaround,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,9.04,Missed,,,,,,,,,,,,,,,,,,
129,PT01M53.00S,2024-03-23T03:02:09.7Z,1,REGULAR,rebound,offensive,[],1630194,,,1610612755,21,21,2024-03-23T03:02:12Z,1290000,False,,,0,,P. Reed REBOUND (Off:2 Def:0),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,,,,,128.0,2.0,0.0,2.0,,,,,,,,,,,,
130,PT01M45.00S,2024-03-23T03:02:18.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202699,16.869250985545335,57.59803921568628,1610612755,21,21,2024-03-23T03:02:24Z,1300000,False,-38.0,106.0,1,left,MISS T. Harris 11' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,11.27,Missed,,,,,,,,,,,,,,,,,,
131,PT01M42.00S,2024-03-23T03:02:22.0Z,1,REGULAR,rebound,offensive,[],1630194,,,1610612755,21,21,2024-03-23T03:02:22Z,1310000,False,,,0,,P. Reed REBOUND (Off:3 Def:0),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,,,,,130.0,3.0,0.0,3.0,,,,,,,,,,,,
132,PT01M41.00S,2024-03-23T03:02:23.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630194,16.343626806833115,48.0392156862745,1610612755,21,23,2024-03-23T03:02:27Z,1320000,False,10.0,101.0,1,left,P. Reed 10' fadeaway Jump Shot (4 PTS),[1630194],1610612755.0,PHI,fadeaway,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,10.16,Made,,,,,,,,,,,,4.0,,,,,,
133,PT01M13.00S,2024-03-23T03:02:50.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,81.65243101182654,51.71568627450981,1610612747,21,23,2024-03-23T03:02:57Z,1330000,False,9.0,120.0,1,right,MISS D. Russell 12' driving floating Shot,[1626156],1610612747.0,LAL,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,12.03,Missed,,,,,,,,,,,,,,,,,,
134,PT01M12.00S,2024-03-23T03:02:51.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,21,23,2024-03-23T03:02:57Z,1340000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,133.0,,,,,,,,,,,,,,,
136,PT00M55.30S,2024-03-23T03:03:18.0Z,1,REGULAR,3pt,Jump Shot,[],202699,29.09001314060447,23.774509803921575,1610612755,21,23,2024-03-23T03:03:42Z,1360000,False,131.0,221.0,1,left,MISS T. Harris 25' pullup 3PT,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,25.69,Missed,,,,,,,,,,,,,,,,,,
137,PT00M53.30S,2024-03-23T03:03:20.0Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,21,23,2024-03-23T03:03:22Z,1370000,False,,,0,,A. Davis REBOUND (Off:3 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,,136.0,8.0,5.0,3.0,,,,,,,,,,,,
138,PT00M46.30S,2024-03-23T03:03:27.6Z,1,REGULAR,3pt,Jump Shot,[],203076,67.46057818659658,29.65686274509804,1610612747,24,23,2024-03-23T03:03:33Z,1380000,False,-102.0,253.0,1,right,A. Davis 27' 3PT  (7 PTS) (S. Dinwiddie 1 AST),"[203076, 203915]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,27.3,Made,,,,,,,,,,,,7.0,S. Dinwiddie,203915.0,1.0,,,
140,PT00M32.90S,2024-03-23T03:03:45.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,13.32128777923785,46.32352941176471,1610612755,24,23,2024-03-23T03:04:31Z,1400000,False,18.0,73.0,1,left,MISS T. Maxey 7' fadeaway Shot,[1630178],1610612755.0,PHI,fadeaway,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,7.5,Missed,,,,,,,,,,,,,,,,,,
141,PT00M30.10S,2024-03-23T03:03:47.8Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,24,23,2024-03-23T03:03:49Z,1410000,False,,,0,,A. Davis REBOUND (Off:3 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,140.0,9.0,6.0,3.0,,,,,,,,,,,,
142,PT00M12.30S,2024-03-23T03:04:05.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,87.17148488830486,52.94117647058824,1610612747,24,23,2024-03-23T03:04:09Z,1420000,False,15.0,68.0,1,right,MISS A. Davis 6' driving floating Shot,[203076],1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,6.97,Missed,,,,,,,,,,,,,,,,,,
143,PT00M09.90S,2024-03-23T03:04:08.2Z,1,REGULAR,rebound,defensive,[],201587,,,1610612755,24,23,2024-03-23T03:04:08Z,1430000,False,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,142.0,2.0,2.0,0.0,,,,,,,,,,,,
144,PT00M01.60S,2024-03-23T03:04:16.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,7.933639947437584,56.372549019607845,1610612755,24,23,2024-03-23T03:06:31Z,1440000,False,-32.0,22.0,1,left,MISS P. Reed reverse Layup - blocked,"[1630194, 203076]",1610612755.0,PHI,reverse,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,3.88,Missed,Davis,203076.0,,,,,,,,,,,,,,,,
145,PT00M01.60S,2024-03-23T03:04:16.4Z,1,REGULAR,block,,[],203076,,,1610612755,24,23,2024-03-23T03:04:18Z,1450000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
146,PT00M01.60S,2024-03-23T03:04:16.4Z,1,REGULAR,rebound,defensive,[],1629629,,,1610612747,24,23,2024-03-23T03:04:25Z,1460000,False,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,
147,PT00M00.00S,2024-03-23T03:04:20.4Z,1,REGULAR,period,end,[],0,,,1610612747,24,23,2024-03-23T03:04:20Z,1470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2024-03-23T03:06:40.2Z,2,REGULAR,substitution,out,['startperiod'],203076,,,1610612747,24,23,2024-03-23T03:07:04Z,1480000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2024-03-23T03:06:40.2Z,2,REGULAR,substitution,out,['startperiod'],1629629,,,1610612747,24,23,2024-03-23T03:07:04Z,1490000,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-03-23T03:06:40.2Z,2,REGULAR,substitution,out,['startperiod'],1630178,,,1610612747,24,23,2024-03-23T03:07:04Z,1500000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-03-23T03:06:40.2Z,2,REGULAR,substitution,out,['startperiod'],1630194,,,1610612747,24,23,2024-03-23T03:07:04Z,1510000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-03-23T03:06:40.2Z,2,REGULAR,substitution,in,['startperiod'],1629637,,,1610612747,24,23,2024-03-23T03:07:04Z,1520000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-03-23T03:06:40.2Z,2,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,24,23,2024-03-23T03:07:04Z,1530000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-03-23T03:06:40.2Z,2,REGULAR,substitution,in,['startperiod'],1630231,,,1610612747,24,23,2024-03-23T03:07:04Z,1540000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-03-23T03:06:40.2Z,2,REGULAR,substitution,in,['startperiod'],1626166,,,1610612747,24,23,2024-03-23T03:07:04Z,1550000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-03-23T03:07:05.8Z,2,REGULAR,period,start,[],0,,,1610612755,24,23,2024-03-23T03:07:05Z,1560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M38.00S,2024-03-23T03:07:28.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,7.013797634691201,42.15686274509803,1610612755,24,23,2024-03-23T03:10:49Z,1570000,False,39.0,13.0,1,left,MISS C. Payne driving finger roll Layup - blocked,"[1626166, 2544]",1610612755.0,PHI,driving finger roll,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,4.14,Missed,James,2544.0,,,,,,,,,,,,,,,,
158,PT11M38.00S,2024-03-23T03:07:28.0Z,2,REGULAR,block,,[],2544,,,1610612755,24,23,2024-03-23T03:07:30Z,1580000,False,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
159,PT11M38.00S,2024-03-23T03:07:28.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,24,23,2024-03-23T03:07:36Z,1590000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,157.0,,,,,,,,,,,,,,,
177,PT11M36.00S,2024-03-23T03:07:44.2Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612755,24,23,2024-03-23T03:10:45Z,1610000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2534.0,,,,,,,,,,,
163,PT11M23.00S,2024-03-23T03:08:14.0Z,2,REGULAR,foul,personal,['2freethrow'],1630231,,,1610612747,24,23,2024-03-23T03:08:19Z,1630000,False,,,0,,K. Martin shooting personal FOUL (1 PF) (James 2 FT),"[1630231, 2544]",1610612755.0,PHI,shooting,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,200833.0,1.0,0.0,James,2544.0,,,,,,,
