actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
87,PT05M21.00S,2024-01-18T01:56:19.3Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,14,19,2024-01-18T01:56:19Z,860000,False,,,0,,A. Davis REBOUND (Off:1 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Left Corner 3,24+ Left,,,,,,,,,,,86.0,4.0,3.0,1.0,,,,,,
88,PT05M21.00S,2024-01-18T01:56:19.3Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203076,94.40999984741211,50.0,1610612747,16,19,2024-01-18T01:56:24Z,870000,False,0.0,0.0,1,right,A. Davis putback DUNK (8 PTS),[203076],1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.0,Made,8.0,,,,,,,,,,,,,,,,,
89,PT05M14.00S,2024-01-18T01:56:30.4Z,1,REGULAR,turnover,backcourt,[],1629029,,,1610612742,16,19,2024-01-18T01:56:41Z,880000,False,,,0,,L. Doncic backcourt TURNOVER (1 TO),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,,,,1.0,,,1162.0,,,,,,,,,,
90,PT05M14.00S,2024-01-18T01:56:37.2Z,1,REGULAR,substitution,out,[],1626156,,,1610612747,16,19,2024-01-18T01:56:53Z,890000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M14.00S,2024-01-18T01:56:37.2Z,1,REGULAR,substitution,out,[],1627752,,,1610612747,16,19,2024-01-18T01:56:53Z,900000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M14.00S,2024-01-18T01:56:37.2Z,1,REGULAR,substitution,out,[],1641726,,,1610612747,16,19,2024-01-18T01:56:53Z,910000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M14.00S,2024-01-18T01:56:37.2Z,1,REGULAR,substitution,in,[],1629020,,,1610612747,16,19,2024-01-18T01:56:53Z,920000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M14.00S,2024-01-18T01:56:37.2Z,1,REGULAR,substitution,in,[],1631108,,,1610612747,16,19,2024-01-18T01:56:53Z,930000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M14.00S,2024-01-18T01:56:37.2Z,1,REGULAR,substitution,in,[],1628467,,,1610612747,16,19,2024-01-18T01:56:53Z,940000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M14.00S,2024-01-18T01:56:55.4Z,1,REGULAR,substitution,out,[],203501,,,1610612747,16,19,2024-01-18T01:56:58Z,950000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M14.00S,2024-01-18T01:56:55.4Z,1,REGULAR,substitution,in,[],203552,,,1610612747,16,19,2024-01-18T01:56:58Z,960000,False,,,0,,SUB in: S. Curry,[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M05.00S,2024-01-18T01:57:16.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2544,90.8508541392904,48.774509803921575,1610612747,18,19,2024-01-18T01:57:20Z,970000,False,-6.0,34.0,1,right,L. James driving Layup (2 PTS) (A. Davis 3 AST),"[2544, 203076]",1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,3.41,Made,2.0,A. Davis,203076.0,3.0,,,,,,,,,,,,,,
100,PT04M51.00S,2024-01-18T01:57:29.1Z,1,REGULAR,3pt,Jump Shot,[],1629029,29.878449408672807,78.43137254901961,1610612742,18,19,2024-01-18T01:57:36Z,990000,False,-142.0,228.0,1,left,MISS L. Doncic 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,26.9,Missed,,,,,,,,,,,,,,,,,,
101,PT04M47.00S,2024-01-18T01:57:33.1Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612747,18,19,2024-01-18T02:00:13Z,1000000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,100.0,1.0,1.0,0.0,,,,,,
102,PT04M44.00S,2024-01-18T01:57:37.4Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203076,92.82194480946123,49.26470588235294,1610612747,20,19,2024-01-18T02:01:56Z,1010000,False,-4.0,15.0,1,right,A. Davis running DUNK (10 PTS) (J. Vanderbilt 1 AST),"[203076, 1629020]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.54,Made,10.0,J. Vanderbilt,1629020.0,1.0,,,,,,,,,,,,,,
104,PT04M23.00S,2024-01-18T01:57:57.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,6.356767411300922,46.568627450980394,1610612742,20,21,2024-01-18T02:04:33Z,1030000,False,17.0,7.0,1,left,L. Doncic driving finger roll Layup (6 PTS) (M. Kleber 1 AST),"[1629029, 1628467]",1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,1.87,Made,6.0,M. Kleber,1628467.0,1.0,,,,,,,,,,,,,,
106,PT04M10.00S,2024-01-18T01:58:10.5Z,1,REGULAR,3pt,Jump Shot,[],2544,69.53432982917215,68.02236519607843,1610612747,23,21,2024-01-18T01:58:18Z,1050000,False,90.0,234.0,1,right,L. James 25' 3PT  (5 PTS) (A. Reaves 1 AST),"[2544, 1630559]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,25.07,Made,5.0,A. Reaves,1630559.0,1.0,,,,,,,,,,,,,,
108,PT03M47.00S,2024-01-18T01:58:34.2Z,1,REGULAR,3pt,Jump Shot,[],1630702,31.061103810775293,71.81372549019608,1610612742,23,21,2024-01-18T01:58:38Z,1070000,False,-109.0,239.0,1,left,MISS J. Hardy 26' 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,26.32,Missed,,,,,,,,,,,,,,,,,,
109,PT03M44.00S,2024-01-18T01:58:37.2Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612747,23,21,2024-01-18T01:58:38Z,1080000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:2),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,108.0,2.0,2.0,0.0,,,,,,
110,PT03M37.00S,2024-01-18T01:58:43.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,83.36070959264126,49.26470588235294,1610612747,25,21,2024-01-18T01:58:49Z,1090000,False,-4.0,104.0,1,right,L. James 10' turnaround fadeaway Jump Shot (7 PTS),[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,10.4,Made,7.0,,,,,,,,,,,,,,,,,
111,PT03M14.00S,2024-01-18T01:59:06.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,7.670827858081481,45.34313725490197,1610612742,25,21,2024-01-18T01:59:13Z,1100000,False,23.0,20.0,1,left,MISS L. Doncic driving Layup,[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,,,,,
112,PT03M11.00S,2024-01-18T01:59:09.9Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612747,25,21,2024-01-18T01:59:13Z,1110000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:3),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,,,,,111.0,3.0,3.0,0.0,,,,,,
113,PT03M08.00S,2024-01-18T01:59:15.0Z,1,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612747,25,21,2024-01-18T01:59:21Z,1120000,False,,,0,,M. Kleber shooting personal FOUL (1 PF) (Vanderbilt 2 FT),"[1628467, 1629020]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,,,,,1626302.0,,,,,1.0,0.0,Vanderbilt,1629020.0,,
115,PT03M08.00S,2024-01-18T01:59:54.7Z,1,REGULAR,substitution,out,[],2544,,,1610612747,25,21,2024-01-18T02:00:13Z,1140000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M08.00S,2024-01-18T01:59:54.7Z,1,REGULAR,substitution,out,[],1630702,,,1610612747,25,21,2024-01-18T02:00:13Z,1150000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M08.00S,2024-01-18T01:59:54.7Z,1,REGULAR,substitution,out,[],1627884,,,1610612747,25,21,2024-01-18T02:00:13Z,1160000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M08.00S,2024-01-18T01:59:54.7Z,1,REGULAR,substitution,out,[],1629029,,,1610612747,25,21,2024-01-18T02:00:13Z,1170000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M08.00S,2024-01-18T01:59:54.7Z,1,REGULAR,substitution,in,[],1629060,,,1610612747,25,21,2024-01-18T02:00:13Z,1180000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M08.00S,2024-01-18T01:59:54.7Z,1,REGULAR,substitution,in,[],1629684,,,1610612747,25,21,2024-01-18T02:00:13Z,1190000,False,,,0,,SUB in: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M08.00S,2024-01-18T01:59:54.7Z,1,REGULAR,substitution,in,[],203501,,,1610612747,25,21,2024-01-18T02:00:13Z,1200000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M08.00S,2024-01-18T01:59:54.7Z,1,REGULAR,substitution,in,[],202681,,,1610612747,25,21,2024-01-18T02:00:13Z,1210000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M08.00S,2024-01-18T02:00:15.5Z,1,REGULAR,freethrow,1 of 2,[],1629020,,,1610612747,25,21,2024-01-18T02:00:23Z,1220000,False,,,0,,MISS J. Vanderbilt Free Throw 1 of 2,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
124,PT03M08.00S,2024-01-18T02:00:15.5Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,25,21,2024-01-18T02:00:23Z,1230000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,123.0,,,,,,,,,
125,PT03M08.00S,2024-01-18T02:00:15.5Z,1,REGULAR,freethrow,2 of 2,[],1629020,,,1610612747,25,21,2024-01-18T02:00:23Z,1240000,False,,,0,,MISS J. Vanderbilt Free Throw 2 of 2,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
126,PT03M05.00S,2024-01-18T02:00:18.5Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612742,25,21,2024-01-18T02:00:23Z,1250000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,125.0,1.0,1.0,0.0,,,,,,
127,PT02M53.00S,2024-01-18T02:00:33.9Z,1,REGULAR,3pt,Jump Shot,[],203552,20.68002628120894,92.8921568627451,1610612742,25,21,2024-01-18T02:00:39Z,1260000,False,-214.0,142.0,1,left,MISS S. Curry 25' 3PT,[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
128,PT02M49.00S,2024-01-18T02:00:37.9Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,25,21,2024-01-18T02:00:39Z,1270000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,127.0,1.0,1.0,0.0,,,,,,
129,PT02M27.00S,2024-01-18T02:01:00.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,84.1491458607096,63.72549019607843,1610612747,25,21,2024-01-18T02:01:19Z,1280000,False,69.0,96.0,1,right,MISS A. Reaves 11' fadeaway Shot,[1630559],1610612747.0,LAL,fadeaway,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Right,11.84,Missed,,,,,,,,,,,,,,,,,,
130,PT02M27.00S,2024-01-18T02:01:00.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,25,21,2024-01-18T02:01:19Z,1290000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,129.0,,,,,,,,,
131,PT02M27.00S,2024-01-18T02:01:04.7Z,1,REGULAR,foul,personal,[],1629684,,,1610612747,25,21,2024-01-18T02:01:13Z,1300000,False,,,0,,G. Williams loose ball personal FOUL (1 PF),"[1629684, 203076]",1610612742.0,DAL,loose ball,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1162.0,,,,,1.0,0.0,Davis,203076.0,,
133,PT02M27.00S,2024-01-18T02:01:16.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,25,21,2024-01-18T02:01:16Z,1320000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M27.00S,2024-01-18T02:04:02.2Z,1,REGULAR,substitution,out,[],1630559,,,1610612747,25,21,2024-01-18T02:04:27Z,1330000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M27.00S,2024-01-18T02:04:02.2Z,1,REGULAR,substitution,in,[],1626156,,,1610612747,25,21,2024-01-18T02:04:27Z,1340000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M14.00S,2024-01-18T02:05:02.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631108,88.74835742444152,53.92156862745098,1610612747,27,21,2024-01-18T02:05:07Z,1350000,False,20.0,53.0,1,right,M. Christie driving finger roll Layup (2 PTS) (R. Hachimura 1 AST),"[1631108, 1629060]",1610612747.0,LAL,driving finger roll,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,5.68,Made,2.0,R. Hachimura,1629060.0,1.0,,,,,,,,,,,,,,
138,PT01M57.00S,2024-01-18T02:05:20.8Z,1,REGULAR,2pt,Jump Shot,[],203501,25.936268068331145,63.48039215686275,1610612742,27,23,2024-01-18T02:05:24Z,1370000,False,-67.0,191.0,1,left,T. Hardaway Jr. 20' Jump Shot (6 PTS) (K. Irving 2 AST),"[203501, 202681]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Left Center,20.28,Made,6.0,K. Irving,202681.0,2.0,,,,,,,,,,,,,,
140,PT01M43.00S,2024-01-18T02:05:33.9Z,1,REGULAR,3pt,Jump Shot,[],1629060,65.88370565045992,57.59803921568628,1610612747,30,23,2024-01-18T02:05:39Z,1390000,False,38.0,268.0,1,right,R. Hachimura 27' 3PT  (3 PTS) (D. Russell 2 AST),"[1629060, 1626156]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,27.09,Made,3.0,D. Russell,1626156.0,2.0,,,,,,,,,,,,,,
142,PT01M22.00S,2024-01-18T02:05:55.0Z,1,REGULAR,2pt,Jump Shot,[],203552,16.869250985545335,78.67647058823529,1610612742,30,23,2024-01-18T02:06:01Z,1410000,False,-143.0,106.0,1,left,MISS S. Curry 17' step back Shot,[203552],1610612742.0,DAL,step back,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,17.84,Missed,,,,,,,,,,,,,,,,,,
143,PT01M18.00S,2024-01-18T02:05:59.0Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612747,30,23,2024-01-18T02:06:01Z,1420000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,142.0,1.0,1.0,0.0,,,,,,
144,PT01M11.00S,2024-01-18T02:06:06.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,84.67477003942182,54.90196078431372,1610612747,32,23,2024-01-18T02:08:52Z,1430000,False,25.0,92.0,1,right,D. Russell 9' driving floating Jump Shot (6 PTS),[1626156],1610612747.0,LAL,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,9.48,Made,6.0,,,,,,,,,,,,,,,,,
145,PT00M56.90S,2024-01-18T02:06:20.5Z,1,REGULAR,2pt,Jump Shot,[],202681,24.096583442838366,37.5,1610612742,32,23,2024-01-18T02:06:44Z,1440000,False,62.0,174.0,1,left,MISS K. Irving 18' pullup Shot,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right Center,18.49,Missed,,,,,,,,,,,,,,,,,,
146,PT00M55.80S,2024-01-18T02:06:21.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,32,23,2024-01-18T02:06:34Z,1450000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,145.0,,,,,,,,,
147,PT00M55.80S,2024-01-18T02:06:27.1Z,1,REGULAR,foul,personal,[],1629060,,,1610612742,32,23,2024-01-18T02:06:45Z,1460000,False,,,0,,R. Hachimura loose ball personal FOUL (1 PF),"[1629060, 1628467]",1610612747.0,LAL,loose ball,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,,1626302.0,,,,,1.0,0.0,Kleber,1628467.0,,
149,PT00M53.60S,2024-01-18T02:06:46.4Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629020,,,1610612742,32,23,2024-01-18T02:06:54Z,1480000,False,,,0,,J. Vanderbilt shooting personal FOUL (1 PF) (Irving 3 FT),"[1629020, 202681]",1610612747.0,LAL,shooting,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1626302.0,,,,,1.0,0.0,Irving,202681.0,,
151,PT00M53.60S,2024-01-18T02:07:19.5Z,1,REGULAR,freethrow,1 of 3,['2ndchance'],202681,,,1610612742,32,24,2024-01-18T02:07:19Z,1500000,False,,,0,,K. Irving Free Throw 1 of 3 (1 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
152,PT00M53.60S,2024-01-18T02:07:38.5Z,1,REGULAR,freethrow,2 of 3,['2ndchance'],202681,,,1610612742,32,25,2024-01-18T02:07:38Z,1510000,False,,,0,,K. Irving Free Throw 2 of 3 (2 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
153,PT00M53.60S,2024-01-18T02:08:00.9Z,1,REGULAR,freethrow,3 of 3,['2ndchance'],202681,,,1610612742,32,26,2024-01-18T02:08:00Z,1520000,False,,,0,,K. Irving Free Throw 3 of 3 (3 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
154,PT00M41.20S,2024-01-18T02:08:16.6Z,1,REGULAR,turnover,out-of-bounds,[],1626156,,,1610612747,32,26,2024-01-18T02:08:23Z,1530000,False,,,0,,D. Russell bad pass out-of-bounds TURNOVER (1 TO),[1626156],1610612747.0,LAL,bad pass,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,,,1626302.0,,,,,,,,,,
155,PT00M24.30S,2024-01-18T02:08:39.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203501,29.878449408672807,26.470588235294116,1610612742,32,26,2024-01-18T02:11:45Z,1540000,False,118.0,228.0,1,left,MISS T. Hardaway Jr. 25' pullup 3PT,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,25.69,Missed,,,,,,,,,,,,,,,,,,
156,PT00M20.40S,2024-01-18T02:08:43.3Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,32,26,2024-01-18T02:11:45Z,1550000,False,,,0,,A. Davis REBOUND (Off:1 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,155.0,5.0,4.0,1.0,,,,,,
157,PT00M04.60S,2024-01-18T02:08:59.0Z,1,REGULAR,3pt,Jump Shot,[],1629060,91.77069645203679,4.411764705882348,1610612747,32,26,2024-01-18T02:09:06Z,1560000,False,-228.0,25.0,1,right,MISS R. Hachimura 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
158,PT00M02.60S,2024-01-18T02:09:01.0Z,1,REGULAR,rebound,offensive,[],1626156,,,1610612747,32,26,2024-01-18T02:09:38Z,1570000,False,,,0,,D. Russell REBOUND (Off:1 Def:0),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,,,,,,,,,,,157.0,1.0,0.0,1.0,,,,,,
159,PT00M00.90S,2024-01-18T02:09:05.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,69.56307490144546,30.124080882352942,1610612747,32,26,2024-01-18T02:10:01Z,1580000,False,-99.0,234.0,1,right,MISS D. Russell 25' pullup 3PT,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,25.39,Missed,,,,,,,,,,,,,,,,,,
160,PT00M00.10S,2024-01-18T02:09:05.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,32,26,2024-01-18T02:10:01Z,1590000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,159.0,,,,,,,,,
161,PT00M00.00S,2024-01-18T02:09:09.0Z,1,REGULAR,period,end,[],0,,,1610612747,32,26,2024-01-18T02:09:09Z,1600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2024-01-18T02:12:14.7Z,2,REGULAR,substitution,out,['startperiod'],203076,,,1610612747,32,26,2024-01-18T02:12:40Z,1610000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2024-01-18T02:12:14.7Z,2,REGULAR,substitution,out,['startperiod'],1631108,,,1610612747,32,26,2024-01-18T02:12:40Z,1620000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2024-01-18T02:12:14.7Z,2,REGULAR,substitution,out,['startperiod'],203552,,,1610612747,32,26,2024-01-18T02:12:40Z,1630000,False,,,0,,SUB out: S. Curry,[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-01-18T02:12:14.7Z,2,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,32,26,2024-01-18T02:12:40Z,1640000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-01-18T02:12:14.7Z,2,REGULAR,substitution,in,['startperiod'],1626174,,,1610612747,32,26,2024-01-18T02:12:40Z,1650000,False,,,0,,SUB in: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2024-01-18T02:12:14.7Z,2,REGULAR,substitution,in,['startperiod'],1629029,,,1610612747,32,26,2024-01-18T02:12:40Z,1660000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2024-01-18T02:12:44.7Z,2,REGULAR,period,start,[],0,,,1610612747,32,26,2024-01-18T02:12:44Z,1670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M49.00S,2024-01-18T02:12:54.9Z,2,REGULAR,turnover,lost ball,[],1629020,,,1610612747,32,26,2024-01-18T02:13:06Z,1680000,False,,,0,,J. Vanderbilt lost ball TURNOVER (1 TO),"[1629020, 203501]",1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Hardaway Jr.,203501.0,,,,,,,,,,,
170,PT11M49.00S,2024-01-18T02:12:54.9Z,2,REGULAR,steal,,[],203501,,,1610612742,32,26,2024-01-18T02:12:57Z,1690000,False,,,0,,T. Hardaway Jr. STEAL (1 STL),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
