actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
261,PT06M09.00S,2023-12-06T04:02:07.7Z,2,REGULAR,substitution,in,[],1628960,,,1610612747,44,36,2023-12-06T04:02:23Z,2590000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M09.00S,2023-12-06T04:02:34.9Z,2,REGULAR,freethrow,2 of 2,[],1627752,,,1610612747,45,36,2023-12-06T04:02:34Z,2600000,False,,,0,,T. Prince Free Throw 2 of 2 (5 PTS),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
263,PT05M58.00S,2023-12-06T04:02:50.0Z,2,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612756,45,36,2023-12-06T04:03:37Z,2610000,False,,,0,,J. Vanderbilt shooting personal FOUL (2 PF) (Durant 2 FT),"[1629020, 201142]",1610612747.0,LAL,shooting,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,8-16 Left,,,,,,,,1199.0,,,,,,,2.0,0.0,Durant,201142.0,,
265,PT05M58.00S,2023-12-06T04:03:16.3Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,45,37,2023-12-06T04:03:16Z,2630000,False,,,0,,K. Durant Free Throw 1 of 2 (7 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
266,PT05M58.00S,2023-12-06T04:03:33.8Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,45,38,2023-12-06T04:03:33Z,2640000,False,,,0,,K. Durant Free Throw 2 of 2 (8 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
267,PT05M47.00S,2023-12-06T04:03:47.1Z,2,REGULAR,3pt,Jump Shot,[],1629060,73.63666228646518,81.12745098039215,1610612747,45,38,2023-12-06T04:03:54Z,2650000,False,156.0,195.0,1,right,MISS R. Hachimura 24' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,24.97,Missed,,,,,,,,,,,,,,,,,,
268,PT05M44.00S,2023-12-06T04:03:50.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,45,38,2023-12-06T04:03:54Z,2660000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,267.0,,,,,,,,,,,,,,,,,
270,PT05M27.00S,2023-12-06T04:04:17.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201569,11.218791064388967,50.49019607843137,1610612756,45,40,2023-12-06T04:04:26Z,2680000,False,-2.0,53.0,1,left,E. Gordon driving Hook (2 PTS) (J. Goodwin 1 AST),"[201569, 1630692]",1610612756.0,PHX,driving,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,5.31,Made,,2.0,J. Goodwin,1630692.0,1.0,,,,,,,,,,,,,
272,PT05M07.00S,2023-12-06T04:04:36.9Z,2,REGULAR,3pt,Jump Shot,[],1627752,78.76149802890933,8.82352941176471,1610612747,45,40,2023-12-06T04:04:41Z,2700000,False,-206.0,147.0,1,right,MISS T. Prince 25' 3PT,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,,,,,,,,,,,,,,,,,
273,PT05M04.00S,2023-12-06T04:04:40.1Z,2,REGULAR,rebound,offensive,[],1629020,,,1610612747,45,40,2023-12-06T04:04:40Z,2710000,False,,,0,,J. Vanderbilt REBOUND (Off:2 Def:1),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,,,272.0,,,,,,,3.0,1.0,2.0,,,,,,,,
274,PT05M02.00S,2023-12-06T04:04:42.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629060,80.33837056504599,68.38235294117646,1610612747,45,40,2023-12-06T04:04:47Z,2720000,False,92.0,132.0,1,right,MISS R. Hachimura 16' pullup Shot,[1629060],1610612747.0,LAL,pullup,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Right Center,16.11,Missed,,,,,,,,,,,,,,,,,,
275,PT04M59.00S,2023-12-06T04:04:45.4Z,2,REGULAR,rebound,defensive,[],1630692,,,1610612756,45,40,2023-12-06T04:04:47Z,2730000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:1),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Mid-Range,16-24 Right Center,,,274.0,,,,,,,1.0,1.0,0.0,,,,,,,,
276,PT04M54.00S,2023-12-06T04:04:52.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629060,,,1610612756,45,40,2023-12-06T04:04:59Z,2740000,False,,,0,,R. Hachimura shooting personal FOUL (1 PF) (Durant 2 FT),"[1629060, 201142]",1610612747.0,LAL,shooting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,,,,,,,1.0,0.0,Durant,201142.0,,
278,PT04M54.00S,2023-12-06T04:05:21.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],201142,,,1610612756,45,40,2023-12-06T04:06:05Z,2760000,False,,,0,,MISS K. Durant Free Throw 1 of 2,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
282,PT04M54.00S,2023-12-06T04:05:21.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,45,40,2023-12-06T04:06:05Z,2765000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,278.0,,,,,,,,,,,,,,,,,
279,PT04M54.00S,2023-12-06T04:05:30.4Z,2,REGULAR,substitution,out,[],1629060,,,1610612756,45,40,2023-12-06T04:05:35Z,2770000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M54.00S,2023-12-06T04:05:30.4Z,2,REGULAR,substitution,in,[],2544,,,1610612756,45,40,2023-12-06T04:05:35Z,2780000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M54.00S,2023-12-06T04:05:21.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],201142,,,1610612756,45,41,2023-12-06T04:06:05Z,2790000,False,,,0,,K. Durant Free Throw 2 of 2 (9 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
283,PT04M43.00S,2023-12-06T04:06:06.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,93.87319316688567,54.16666666666667,1610612747,45,41,2023-12-06T04:06:24Z,2800000,False,21.0,5.0,1,right,MISS L. James Layup - blocked,"[2544, 201569]",1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,,,Gordon,201569.0
284,PT04M43.00S,2023-12-06T04:06:06.3Z,2,REGULAR,block,,[],201569,,,1610612747,45,41,2023-12-06T04:06:09Z,2810000,False,,,0,,E. Gordon BLOCK (1 BLK),[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
285,PT04M43.00S,2023-12-06T04:06:06.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,45,41,2023-12-06T04:06:24Z,2820000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,283.0,,,,,,,,,,,,,,,,,
287,PT04M36.00S,2023-12-06T04:06:23.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,69.82588699080158,69.6078431372549,1610612747,45,41,2023-12-06T04:06:29Z,2840000,False,98.0,231.0,1,right,MISS D. Russell 25' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,25.1,Missed,,,,,,,,,,,,,,,,,,
288,PT04M32.00S,2023-12-06T04:06:27.6Z,2,REGULAR,rebound,defensive,[],1630692,,,1610612756,45,41,2023-12-06T04:06:29Z,2850000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:2),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,,,287.0,,,,,,,2.0,2.0,0.0,,,,,,,,
289,PT04M25.00S,2023-12-06T04:06:34.0Z,2,REGULAR,3pt,Jump Shot,[],201569,22.38830486202366,89.4607843137255,1610612756,45,41,2023-12-06T04:06:38Z,2860000,False,-197.0,158.0,1,left,MISS E. Gordon 25' 3PT,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,25.28,Missed,,,,,,,,,,,,,,,,,,
290,PT04M22.00S,2023-12-06T04:06:37.0Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,45,41,2023-12-06T04:06:38Z,2870000,False,,,0,,A. Davis REBOUND (Off:1 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,289.0,,,,,,,3.0,2.0,1.0,,,,,,,,
291,PT04M17.00S,2023-12-06T04:06:41.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626156,90.71944809461235,47.79411764705882,1610612747,45,41,2023-12-06T04:06:47Z,2880000,False,-11.0,35.0,1,right,MISS D. Russell running Layup,[1626156],1610612747.0,LAL,running,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,3.64,Missed,,,,,,,,,,,,,,,,,,
292,PT04M16.00S,2023-12-06T04:06:42.9Z,2,REGULAR,rebound,defensive,[],1630692,,,1610612756,45,41,2023-12-06T04:06:47Z,2890000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:3),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,291.0,,,,,,,3.0,3.0,0.0,,,,,,,,
293,PT04M03.00S,2023-12-06T04:06:56.3Z,2,REGULAR,turnover,lost ball,[],1629234,,,1610612756,45,41,2023-12-06T04:06:59Z,2900000,False,,,0,,D. Eubanks lost ball TURNOVER (3 TO),"[1629234, 1627752]",1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,3.0,,,,Prince,1627752.0,,,,,,
294,PT04M03.00S,2023-12-06T04:06:56.3Z,2,REGULAR,steal,,[],1627752,,,1610612747,45,41,2023-12-06T04:06:58Z,2910000,False,,,0,,T. Prince STEAL (1 STL),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
295,PT03M58.00S,2023-12-06T04:07:01.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203076,92.69053876478318,53.92156862745098,1610612747,47,41,2023-12-06T04:07:07Z,2920000,False,20.0,16.0,1,right,A. Davis running Layup (16 PTS) (D. Russell 3 AST),"[203076, 1626156]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.54,Made,,16.0,D. Russell,1626156.0,3.0,,,,,,,,,,,,,
297,PT03M34.00S,2023-12-06T04:07:25.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,20.367936925098547,52.67310049019608,1610612756,47,43,2023-12-06T04:07:41Z,2940000,False,-13.0,139.0,1,left,J. Goodwin 13' step back Jump Shot (7 PTS) (G. Allen 1 AST),"[1630692, 1628960]",1610612756.0,PHX,step back,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,13.96,Made,,7.0,G. Allen,1628960.0,1.0,,,,,,,,,,,,,
299,PT03M12.00S,2023-12-06T04:07:47.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203076,90.8508541392904,50.0,1610612747,47,43,2023-12-06T04:07:51Z,2960000,False,0.0,34.0,1,right,MISS A. Davis Hook,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,,,,
300,PT03M11.00S,2023-12-06T04:07:48.8Z,2,REGULAR,rebound,offensive,[],1629020,,,1610612747,47,43,2023-12-06T04:07:48Z,2970000,False,,,0,,J. Vanderbilt REBOUND (Off:3 Def:1),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,299.0,,,,,,,4.0,1.0,3.0,,,,,,,,
301,PT03M08.00S,2023-12-06T04:07:51.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627752,93.74178712220763,95.34313725490196,1610612747,47,43,2023-12-06T04:07:57Z,2980000,False,227.0,6.0,1,right,MISS T. Prince 3PT,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,22.68,Missed,,,,,,,,,,,,,,,,,,
302,PT03M04.00S,2023-12-06T04:07:55.3Z,2,REGULAR,rebound,offensive,[],1629020,,,1610612747,47,43,2023-12-06T04:07:57Z,2990000,False,,,0,,J. Vanderbilt REBOUND (Off:4 Def:1),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Right Corner 3,24+ Right,,,301.0,,,,,,,5.0,1.0,4.0,,,,,,,,
303,PT03M03.00S,2023-12-06T04:07:56.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,69.69448094612352,73.2843137254902,1610612747,50,43,2023-12-06T04:08:00Z,3000000,False,116.0,232.0,1,right,D. Russell 25' 3PT  (8 PTS) (J. Vanderbilt 2 AST),"[1626156, 1629020]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,25.99,Made,,8.0,J. Vanderbilt,1629020.0,2.0,,,,,,,,,,,,,
305,PT03M02.00S,2023-12-06T04:08:07.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612756,50,43,2023-12-06T04:08:12Z,3020000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M02.00S,2023-12-06T04:09:23.4Z,2,REGULAR,substitution,out,[],1629020,,,1610612756,50,43,2023-12-06T04:09:43Z,3030000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M02.00S,2023-12-06T04:09:23.4Z,2,REGULAR,substitution,out,[],1630692,,,1610612756,50,43,2023-12-06T04:09:43Z,3040000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M02.00S,2023-12-06T04:09:23.4Z,2,REGULAR,substitution,in,[],1630559,,,1610612756,50,43,2023-12-06T04:09:43Z,3050000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M02.00S,2023-12-06T04:09:23.4Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,50,43,2023-12-06T04:09:43Z,3060000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M42.00S,2023-12-06T04:10:06.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,9.379106438896187,47.05882352941176,1610612756,50,43,2023-12-06T04:10:10Z,3070000,False,15.0,36.0,1,left,MISS G. Allen floating Shot,[1628960],1610612756.0,PHX,floating,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,3.86,Missed,,,,,,,,,,,,,,,,,,
311,PT02M39.00S,2023-12-06T04:10:07.9Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,50,43,2023-12-06T04:10:07Z,3080000,False,,,0,,A. Reaves REBOUND (Off:0 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,310.0,,,,,,,2.0,2.0,0.0,,,,,,,,
312,PT02M29.00S,2023-12-06T04:10:17.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],2544,87.0400788436268,48.774509803921575,1610612747,50,43,2023-12-06T04:10:22Z,3090000,False,-6.0,69.0,1,right,MISS L. James 6' turnaround Hook,[2544],1610612747.0,LAL,turnaround,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,6.96,Missed,,,,,,,,,,,,,,,,,,
313,PT02M28.00S,2023-12-06T04:10:19.3Z,2,REGULAR,rebound,offensive,[],203076,,,1610612747,50,43,2023-12-06T04:10:19Z,3100000,False,,,0,,A. Davis REBOUND (Off:2 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,312.0,,,,,,,4.0,2.0,2.0,,,,,,,,
314,PT02M27.00S,2023-12-06T04:10:19.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203076,92.55913272010513,49.754901960784316,1610612747,50,43,2023-12-06T04:10:28Z,3110000,False,-1.0,17.0,1,right,MISS A. Davis putback DUNK - blocked,"[203076, 201142]",1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,,,,,,,,,Durant,201142.0
315,PT02M27.00S,2023-12-06T04:10:19.8Z,2,REGULAR,block,,[],201142,,,1610612747,50,43,2023-12-06T04:10:22Z,3120000,False,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
316,PT02M27.00S,2023-12-06T04:10:19.8Z,2,REGULAR,rebound,offensive,[],2544,,,1610612747,50,43,2023-12-06T04:10:28Z,3130000,False,,,0,,L. James REBOUND (Off:3 Def:0),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,314.0,,,,,,,3.0,0.0,3.0,,,,,,,,
317,PT02M24.00S,2023-12-06T04:10:23.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203076,92.95335085413929,50.0,1610612747,52,43,2023-12-06T04:10:32Z,3140000,False,0.0,14.0,1,right,A. Davis DUNK (18 PTS) (L. James 7 AST),"[203076, 2544]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.37,Made,,18.0,L. James,2544.0,7.0,,,,,,,,,,,,,
319,PT02M15.00S,2023-12-06T04:10:32.3Z,2,REGULAR,turnover,lost ball,[],201142,,,1610612756,52,43,2023-12-06T04:10:36Z,3160000,False,,,0,,K. Durant lost ball TURNOVER (2 TO),"[201142, 1627752]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,,,,,,2.0,,,,Prince,1627752.0,,,,,,
320,PT02M15.00S,2023-12-06T04:10:32.3Z,2,REGULAR,steal,,[],1627752,,,1610612747,52,43,2023-12-06T04:12:13Z,3170000,False,,,0,,T. Prince STEAL (2 STL),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
321,PT02M07.00S,2023-12-06T04:10:40.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",2544,91.77069645203679,48.774509803921575,1610612747,52,43,2023-12-06T04:13:18Z,3180000,False,-6.0,25.0,1,right,MISS L. James running alley-oop Layup,[2544],1610612747.0,LAL,running alley-oop,,,James,L. James,,,,,Restricted Area,0-8 Center,2.56,Missed,,,,,,,,,,,,,,,,,,
322,PT02M05.00S,2023-12-06T04:10:42.2Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,52,43,2023-12-06T04:10:43Z,3190000,False,,,0,,D. Booker REBOUND (Off:1 Def:6),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,321.0,,,,,,,7.0,6.0,1.0,,,,,,,,
323,PT01M55.00S,2023-12-06T04:10:52.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,11.875821287779246,50.49019607843137,1610612756,52,43,2023-12-06T04:11:20Z,3200000,False,-2.0,59.0,1,left,MISS E. Gordon driving floating Shot,[201569],1610612756.0,PHX,driving floating,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,5.92,Missed,,,,,,,,,,,,,,,,,,
324,PT01M53.00S,2023-12-06T04:10:54.0Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612747,52,43,2023-12-06T04:10:54Z,3210000,False,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,323.0,,,,,,,2.0,2.0,0.0,,,,,,,,
325,PT01M49.00S,2023-12-06T04:10:59.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,93.08475689881735,46.81372549019608,1610612747,54,43,2023-12-06T04:11:05Z,3220000,False,-16.0,13.0,1,right,L. James running Layup (11 PTS) (D. Russell 4 AST),"[2544, 1626156]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,2.02,Made,,11.0,D. Russell,1626156.0,4.0,,,,,,,,,,,,,
327,PT01M36.00S,2023-12-06T04:11:11.2Z,2,REGULAR,3pt,Jump Shot,[],1628960,25.410643889618925,86.27450980392157,1610612756,54,43,2023-12-06T04:11:16Z,3240000,False,-181.0,186.0,1,left,MISS G. Allen 26' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
328,PT01M33.00S,2023-12-06T04:11:14.2Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,54,43,2023-12-06T04:11:16Z,3250000,False,,,0,,A. Davis REBOUND (Off:2 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,327.0,,,,,,,5.0,3.0,2.0,,,,,,,,
329,PT01M29.00S,2023-12-06T04:11:18.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630559,80.33837056504599,9.068627450980387,1610612747,54,43,2023-12-06T04:11:30Z,3260000,False,-205.0,132.0,1,right,MISS A. Reaves 24' running 3PT,[1630559],1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,24.37,Missed,,,,,,,,,,,,,,,,,,
330,PT01M25.00S,2023-12-06T04:11:22.2Z,2,REGULAR,rebound,offensive,[],1626156,,,1610612747,54,43,2023-12-06T04:11:30Z,3270000,False,,,0,,D. Russell REBOUND (Off:1 Def:0),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,329.0,,,,,,,1.0,0.0,1.0,,,,,,,,
331,PT01M20.00S,2023-12-06T04:11:30.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",2544,90.8508541392904,57.1078431372549,1610612747,56,43,2023-12-06T04:11:45Z,3280000,False,36.0,34.0,1,right,L. James driving Layup (13 PTS) (D. Russell 5 AST),"[2544, 1626156]",1610612747.0,LAL,driving,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,4.88,Made,,13.0,D. Russell,1626156.0,5.0,,,,,,,,,,,,,
333,PT01M20.00S,2023-12-06T04:11:33.3Z,2,REGULAR,foul,personal,['1freethrow'],1626164,,,1610612747,56,43,2023-12-06T04:11:39Z,3300000,False,,,0,,D. Booker shooting personal FOUL (2 PF) (James 1 FT),"[1626164, 2544]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200833.0,,,,,,,2.0,0.0,James,2544.0,,
335,PT01M20.00S,2023-12-06T04:11:43.8Z,2,REGULAR,substitution,out,[],1629234,,,1610612747,56,43,2023-12-06T04:12:13Z,3320000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT01M20.00S,2023-12-06T04:11:43.8Z,2,REGULAR,substitution,in,[],1628966,,,1610612747,56,43,2023-12-06T04:12:13Z,3330000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT01M20.00S,2023-12-06T04:12:04.6Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],2544,,,1610612747,57,43,2023-12-06T04:12:04Z,3340000,False,,,0,,L. James Free Throw 1 of 1 (14 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,14.0,,,,,,,,,,,,,,,,
338,PT01M10.00S,2023-12-06T04:12:18.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203076,,,1610612756,57,43,2023-12-06T04:12:25Z,3350000,False,,,0,,A. Davis shooting personal FOUL (1 PF) (Booker 2 FT),"[203076, 1626164]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,,,,,,,,1199.0,,,,,,,1.0,0.0,Booker,1626164.0,,
340,PT01M10.00S,2023-12-06T04:12:54.8Z,2,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,57,44,2023-12-06T04:12:54Z,3370000,False,,,0,,D. Booker Free Throw 1 of 2 (5 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
341,PT01M10.00S,2023-12-06T04:13:06.7Z,2,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,57,45,2023-12-06T04:13:06Z,3380000,False,,,0,,D. Booker Free Throw 2 of 2 (6 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
342,PT01M05.00S,2023-12-06T04:13:15.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,94.13600525624179,43.38235294117647,1610612747,57,45,2023-12-06T04:13:49Z,3390000,False,-33.0,3.0,1,right,MISS A. Davis Layup - blocked,"[203076, 1628966]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.32,Missed,,,,,,,,,,,,,,,,,Bates-Diop,1628966.0
343,PT01M05.00S,2023-12-06T04:13:15.6Z,2,REGULAR,block,,[],1628966,,,1610612747,57,45,2023-12-06T04:13:18Z,3400000,False,,,0,,K. Bates-Diop BLOCK (1 BLK),[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
