actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
87,PT04M13.00S,2024-01-10T03:56:19.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,71.40275952693824,80.88235294117646,1610612761,18,17,2024-01-10T03:56:32Z,870000,False,154.0,216.0,1,right,MISS I. Quickley 26' running pullup 3PT,[1630193],1610612761.0,TOR,running pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,26.58,Missed,,,,,,,,,,,,,,,,,,
88,PT04M11.00S,2024-01-10T03:56:21.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,18,17,2024-01-10T03:56:32Z,880000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,87.0,,,,,,,,
90,PT03M53.00S,2024-01-10T03:56:45.7Z,1,REGULAR,3pt,Jump Shot,[],1626174,10.561760840998687,96.81372549019608,1610612747,21,17,2024-01-10T03:56:52Z,900000,False,-234.0,47.0,1,left,C. Wood 3PT  (3 PTS) (A. Davis 2 AST),"[1626174, 203076]",1610612747.0,LAL,,,,Wood,C. Wood,,,,,Left Corner 3,24+ Left,23.87,Made,3.0,A. Davis,203076.0,2.0,,,,,,,,,,,,,,
92,PT03M41.00S,2024-01-10T03:56:58.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,93.34756898817345,45.833333333333336,1610612761,21,19,2024-01-10T03:57:02Z,920000,False,-21.0,10.0,1,right,R. Barrett driving Layup (2 PTS),[1629628],1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,2.31,Made,2.0,,,,,,,,,,,,,,,,,
93,PT03M23.00S,2024-01-10T03:57:15.6Z,1,REGULAR,3pt,Jump Shot,[],1626156,22.519710906701704,9.803921568627445,1610612747,21,19,2024-01-10T03:57:19Z,930000,False,201.0,159.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,25.64,Missed,,,,,,,,,,,,,,,,,,
94,PT03M21.00S,2024-01-10T03:57:17.6Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612761,21,19,2024-01-10T03:57:19Z,940000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,93.0,1.0,1.0,0.0,,,,,
95,PT03M11.00S,2024-01-10T03:57:27.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,93.08475689881735,48.0392156862745,1610612761,21,21,2024-01-10T03:57:34Z,950000,False,-10.0,13.0,1,right,P. Siakam driving bank Jump Shot (8 PTS) (J. Porter 1 AST),"[1627783, 1629007]",1610612761.0,TOR,driving bank,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.59,Made,8.0,J. Porter,1629007.0,1.0,,,,,,,,,,,,,,
98,PT02M59.00S,2024-01-10T03:57:50.7Z,1,REGULAR,foul,personal,[],1630193,,,1610612747,21,21,2024-01-10T03:58:06Z,980000,False,,,0,,I. Quickley personal FOUL (1 PF),"[1630193, 203076]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1627539.0,1.0,0.0,Davis,203076.0,,,,,,,,,
100,PT02M59.00S,2024-01-10T03:57:57.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,21,21,2024-01-10T03:57:57Z,1000000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M59.00S,2024-01-10T04:00:20.3Z,1,REGULAR,substitution,out,[],1627752,,,1610612747,21,21,2024-01-10T04:00:35Z,1010000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M59.00S,2024-01-10T04:00:20.3Z,1,REGULAR,substitution,out,[],1630193,,,1610612747,21,21,2024-01-10T04:00:35Z,1020000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M59.00S,2024-01-10T04:00:20.3Z,1,REGULAR,substitution,out,[],1629628,,,1610612747,21,21,2024-01-10T04:00:35Z,1030000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M59.00S,2024-01-10T04:00:20.3Z,1,REGULAR,substitution,in,[],1631108,,,1610612747,21,21,2024-01-10T04:00:35Z,1040000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M59.00S,2024-01-10T04:00:20.3Z,1,REGULAR,substitution,in,[],1630567,,,1610612747,21,21,2024-01-10T04:00:35Z,1050000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M59.00S,2024-01-10T04:00:20.3Z,1,REGULAR,substitution,in,[],203471,,,1610612747,21,21,2024-01-10T04:00:35Z,1060000,False,,,0,,SUB in: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M49.00S,2024-01-10T04:00:54.7Z,1,REGULAR,3pt,Jump Shot,[],1626174,7.358738501971089,4.388786764705884,1610612747,21,21,2024-01-10T04:01:00Z,1070000,False,228.0,17.0,1,left,MISS C. Wood 3PT,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Right Corner 3,24+ Right,22.87,Missed,,,,,,,,,,,,,,,,,,
109,PT02M45.00S,2024-01-10T04:00:58.7Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612747,21,21,2024-01-10T04:01:00Z,1080000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:1),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,108.0,2.0,1.0,1.0,,,,,
110,PT02M34.00S,2024-01-10T04:01:09.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626174,10.298948751642584,50.49019607843137,1610612747,23,21,2024-01-10T04:01:14Z,1090000,False,-2.0,44.0,1,left,C. Wood driving Layup (5 PTS) (D. Russell 1 AST),"[1626174, 1626156]",1610612747.0,LAL,driving,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,4.44,Made,5.0,D. Russell,1626156.0,1.0,,,,,,,,,,,,,,
112,PT02M21.00S,2024-01-10T04:01:25.7Z,1,REGULAR,turnover,traveling,[],203471,,,1610612761,23,21,2024-01-10T04:01:39Z,1110000,False,,,0,,D. Schroder traveling TURNOVER (1 TO),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,,,,
113,PT02M05.00S,2024-01-10T04:01:47.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203076,8.196452036793687,72.54901960784314,1610612747,23,21,2024-01-10T04:01:53Z,1120000,False,-113.0,25.0,1,left,MISS A. Davis 11' turnaround Shot,[203076],1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,11.53,Missed,,,,,,,,,,,,,,,,,,
114,PT02M03.00S,2024-01-10T04:01:49.4Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,23,21,2024-01-10T04:01:53Z,1130000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,113.0,2.0,2.0,0.0,,,,,
115,PT01M43.00S,2024-01-10T04:02:10.1Z,1,REGULAR,3pt,Jump Shot,[],1630567,91.59001314060447,6.349571078431367,1610612761,23,21,2024-01-10T04:02:17Z,1140000,False,-218.0,27.0,1,right,MISS S. Barnes 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,21.99,Missed,,,,,,,,,,,,,,,,,,
116,PT01M40.00S,2024-01-10T04:02:13.1Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,23,21,2024-01-10T04:02:17Z,1150000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,115.0,1.0,1.0,0.0,,,,,
117,PT01M34.00S,2024-01-10T04:02:18.8Z,1,REGULAR,3pt,Jump Shot,[],203076,34.21484888304862,37.00980392156863,1610612747,26,21,2024-01-10T04:02:31Z,1160000,False,65.0,269.0,1,left,A. Davis 27' 3PT  (16 PTS) (D. Russell 2 AST),"[203076, 1626156]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,27.68,Made,16.0,D. Russell,1626156.0,2.0,,,,,,,,,,,,,,
119,PT01M14.00S,2024-01-10T04:02:41.6Z,1,REGULAR,foul,personal,[],203076,,,1610612761,26,21,2024-01-10T04:02:49Z,1180000,False,,,0,,A. Davis personal FOUL (1 PF),"[203076, 1630567]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1627539.0,1.0,0.0,Barnes,1630567.0,,,,,,,,,
121,PT01M14.00S,2024-01-10T04:02:54.7Z,1,REGULAR,substitution,out,[],1627783,,,1610612761,26,21,2024-01-10T04:02:58Z,1200000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M14.00S,2024-01-10T04:02:54.7Z,1,REGULAR,substitution,in,[],1628449,,,1610612761,26,21,2024-01-10T04:02:58Z,1210000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M09.00S,2024-01-10T04:03:14.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,84.80617608409987,62.99019607843137,1610612761,26,21,2024-01-10T04:03:18Z,1220000,False,65.0,90.0,1,right,MISS G. Trent Jr. 11' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Right,11.13,Missed,,,,,,,,,,,,,,,,,,
124,PT01M06.00S,2024-01-10T04:03:16.5Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,26,21,2024-01-10T04:03:16Z,1230000,False,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,123.0,2.0,2.0,0.0,,,,,
125,PT00M58.60S,2024-01-10T04:03:25.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,12.00722733245729,56.127450980392155,1610612747,28,21,2024-01-10T04:03:30Z,1240000,False,-31.0,60.0,1,left,D. Russell 6' driving floating Jump Shot (2 PTS) (A. Davis 3 AST),"[1626156, 203076]",1610612747.0,LAL,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,6.77,Made,2.0,A. Davis,203076.0,3.0,,,,,,,,,,,,,,
127,PT00M37.00S,2024-01-10T04:03:50.5Z,1,REGULAR,3pt,Jump Shot,[],203471,81.7838370565046,7.35294117647058,1610612761,28,24,2024-01-10T04:09:41Z,1260000,False,-213.0,119.0,1,right,D. Schroder 24' 3PT pullup (3 PTS),[203471],1610612761.0,TOR,pullup,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,24.4,Made,3.0,,,,,,,,,,,,,,,,,
128,PT00M21.70S,2024-01-10T04:04:08.1Z,1,REGULAR,turnover,bad pass,[],203076,,,1610612747,28,24,2024-01-10T04:04:14Z,1270000,False,,,0,,A. Davis bad pass TURNOVER (1 TO),"[203076, 1628449]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1.0,,,Boucher,1628449.0
129,PT00M21.70S,2024-01-10T04:04:08.1Z,1,REGULAR,steal,,[],1628449,,,1610612761,28,24,2024-01-10T04:04:09Z,1280000,False,,,0,,C. Boucher STEAL (1 STL),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
130,PT00M01.80S,2024-01-10T04:04:31.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628449,69.14627135348226,36.251531862745104,1610612761,28,24,2024-01-10T04:15:54Z,1290000,False,-69.0,238.0,1,right,MISS C. Boucher 24' step back 3PT,[1628449],1610612761.0,TOR,step back,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Center,24.72,Missed,,,,,,,,,,,,,,,,,,
131,PT00M00.10S,2024-01-10T04:04:33.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,28,24,2024-01-10T04:05:12Z,1300000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,130.0,,,,,,,,
132,PT00M00.00S,2024-01-10T04:04:35.0Z,1,REGULAR,period,end,[],0,,,1610612761,28,24,2024-01-10T04:04:35Z,1310000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT12M00.00S,2024-01-10T04:05:46.0Z,2,REGULAR,substitution,out,['startperiod'],203076,,,1610612761,28,24,2024-01-10T04:07:15Z,1320000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT12M00.00S,2024-01-10T04:05:46.0Z,2,REGULAR,substitution,out,['startperiod'],1629007,,,1610612761,28,24,2024-01-10T04:07:15Z,1330000,False,,,0,,SUB out: J. Porter,[1629007],1610612761.0,TOR,,,,Porter,J. Porter,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT12M00.00S,2024-01-10T04:05:46.0Z,2,REGULAR,substitution,in,['startperiod'],2544,,,1610612761,28,24,2024-01-10T04:07:15Z,1340000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT12M00.00S,2024-01-10T04:05:46.0Z,2,REGULAR,substitution,in,['startperiod'],1629628,,,1610612761,28,24,2024-01-10T04:07:15Z,1350000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT12M00.00S,2024-01-10T04:07:15.4Z,2,REGULAR,period,start,[],0,,,1610612747,28,24,2024-01-10T04:07:16Z,1360000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT11M57.00S,2024-01-10T04:07:17.9Z,2,REGULAR,turnover,bad pass,[],1626156,,,1610612747,28,24,2024-01-10T04:07:48Z,1370000,False,,,0,,D. Russell bad pass TURNOVER (1 TO),"[1626156, 1628449]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,,,Boucher,1628449.0
140,PT11M57.00S,2024-01-10T04:07:17.9Z,2,REGULAR,steal,,[],1628449,,,1610612761,28,24,2024-01-10T04:07:32Z,1375000,False,,,0,,C. Boucher STEAL (2 STL),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
139,PT11M46.00S,2024-01-10T04:07:29.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203471,81.12680683311433,64.4607843137255,1610612761,28,24,2024-01-10T04:07:37Z,1380000,False,72.0,125.0,1,right,MISS D. Schroder 14' step back Shot,[203471],1610612761.0,TOR,step back,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Right,14.43,Missed,,,,,,,,,,,,,,,,,,
141,PT11M41.00S,2024-01-10T04:07:34.2Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612747,28,24,2024-01-10T04:07:37Z,1390000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,139.0,1.0,1.0,0.0,,,,,
142,PT11M34.00S,2024-01-10T04:07:44.4Z,2,REGULAR,foul,personal,[],1630567,,,1610612747,28,24,2024-01-10T04:07:51Z,1400000,False,,,0,,S. Barnes personal FOUL (1 PF),"[1630567, 2544]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left Center,,,,,,,201246.0,1.0,0.0,James,2544.0,,,,,,,,,
144,PT11M21.00S,2024-01-10T04:08:10.1Z,2,REGULAR,turnover,out-of-bounds,[],2544,,,1610612747,28,24,2024-01-10T04:08:20Z,1420000,False,,,0,,L. James bad pass out-of-bounds TURNOVER (1 TO),[2544],1610612747.0,LAL,bad pass,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,,,,
145,PT11M10.00S,2024-01-10T04:08:22.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630567,89.79960578186596,48.774509803921575,1610612761,28,26,2024-01-10T04:08:26Z,1430000,False,-6.0,43.0,1,right,S. Barnes driving DUNK (9 PTS) (C. Boucher 1 AST),"[1630567, 1628449]",1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,4.38,Made,9.0,C. Boucher,1628449.0,1.0,,,,,,,,,,,,,,
147,PT10M51.00S,2024-01-10T04:08:41.1Z,2,REGULAR,2pt,Jump Shot,[],2544,8.672798948751648,77.67310049019608,1610612747,28,26,2024-01-10T04:08:45Z,1450000,False,-138.0,29.0,1,left,MISS L. James 14' turnaround fadeaway Shot,[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,Mid-Range,8-16 Left,14.14,Missed,,,,,,,,,,,,,,,,,,
148,PT10M49.00S,2024-01-10T04:08:43.1Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,28,26,2024-01-10T04:08:45Z,1460000,False,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,147.0,1.0,1.0,0.0,,,,,
149,PT10M45.00S,2024-01-10T04:08:54.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,90.71944809461235,48.0392156862745,1610612761,28,28,2024-01-10T04:09:32Z,1470000,False,-10.0,35.0,1,right,R. Barrett driving Layup (4 PTS) (D. Schroder 1 AST),"[1629628, 203471]",1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,3.61,Made,4.0,D. Schroder,203471.0,1.0,,,,,,,,,,,,,,
151,PT10M27.00S,2024-01-10T04:09:06.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626174,17.65768725361366,52.69607843137255,1610612747,28,28,2024-01-10T04:09:12Z,1490000,False,-13.0,113.0,1,left,MISS C. Wood 11' Hook,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Center,11.43,Missed,,,,,,,,,,,,,,,,,,
152,PT10M25.00S,2024-01-10T04:09:08.2Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,28,28,2024-01-10T04:09:12Z,1500000,False,,,0,,C. Boucher REBOUND (Off:0 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,151.0,2.0,2.0,0.0,,,,,
153,PT10M25.00S,2024-01-10T04:09:14.5Z,2,REGULAR,turnover,out-of-bounds,[],1628449,,,1610612761,28,28,2024-01-10T04:09:40Z,1510000,False,,,0,,C. Boucher bad pass out-of-bounds TURNOVER (1 TO),[1628449],1610612761.0,TOR,bad pass,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627539.0,,,,,,,,,1.0,,,,
154,PT10M09.00S,2024-01-10T04:09:39.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626174,19.49737187910644,76.9607843137255,1610612747,30,28,2024-01-10T04:09:43Z,1520000,False,-135.0,131.0,1,left,C. Wood 18' Jump Shot (7 PTS) (D. Russell 3 AST),"[1626174, 1626156]",1610612747.0,LAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Left Center,18.78,Made,7.0,D. Russell,1626156.0,3.0,,,,,,,,,,,,,,
156,PT09M52.00S,2024-01-10T04:09:55.9Z,2,REGULAR,2pt,Jump Shot,[],1630567,85.72601839684626,22.058823529411768,1610612761,30,28,2024-01-10T04:10:00Z,1540000,False,-140.0,82.0,1,right,MISS S. Barnes 16' Jump Shot,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left,16.18,Missed,,,,,,,,,,,,,,,,,,
157,PT09M49.00S,2024-01-10T04:09:58.9Z,2,REGULAR,rebound,offensive,[],1629628,,,1610612761,30,28,2024-01-10T04:10:00Z,1550000,False,,,0,,R. Barrett REBOUND (Off:1 Def:2),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,156.0,3.0,2.0,1.0,,,,,
158,PT09M48.00S,2024-01-10T04:09:59.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629628,93.34756898817345,48.529411764705884,1610612761,30,30,2024-01-10T04:10:04Z,1560000,False,-7.0,10.0,1,right,R. Barrett putback Layup (6 PTS),[1629628],1610612761.0,TOR,putback,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.24,Made,6.0,,,,,,,,,,,,,,,,,
159,PT09M34.00S,2024-01-10T04:10:14.1Z,2,REGULAR,3pt,Jump Shot,[],1626156,10.512483574244413,97.03584558823529,1610612747,33,30,2024-01-10T04:10:21Z,1570000,False,-235.0,46.0,1,left,D. Russell 3PT  (5 PTS) (M. Christie 1 AST),"[1626156, 1631108]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,23.97,Made,5.0,M. Christie,1631108.0,1.0,,,,,,,,,,,,,,
161,PT09M27.00S,2024-01-10T04:10:21.1Z,2,REGULAR,3pt,Jump Shot,[],1629018,85.3318002628121,4.166666666666657,1610612761,33,30,2024-01-10T04:10:25Z,1590000,False,-229.0,85.0,1,right,MISS G. Trent Jr. 24' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,24.46,Missed,,,,,,,,,,,,,,,,,,
162,PT09M24.00S,2024-01-10T04:10:24.1Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612747,33,30,2024-01-10T04:10:25Z,1600000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,161.0,2.0,2.0,0.0,,,,,
163,PT09M15.00S,2024-01-10T04:10:32.7Z,2,REGULAR,3pt,Jump Shot,[],1626174,30.929697766097235,75.0,1610612747,33,30,2024-01-10T04:10:38Z,1610000,False,-125.0,238.0,1,left,MISS C. Wood 26' 3PT,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Left Center,26.9,Missed,,,,,,,,,,,,,,,,,,
164,PT09M11.00S,2024-01-10T04:10:36.7Z,2,REGULAR,rebound,offensive,[],1626156,,,1610612747,33,30,2024-01-10T04:10:38Z,1620000,False,,,0,,D. Russell REBOUND (Off:1 Def:0),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,163.0,1.0,0.0,1.0,,,,,
165,PT09M04.00S,2024-01-10T04:10:44.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631108,6.750985545335084,50.73529411764706,1610612747,35,30,2024-01-10T04:10:48Z,1630000,False,-4.0,11.0,1,left,M. Christie driving Layup (2 PTS),[1631108],1610612747.0,LAL,driving,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,1.16,Made,2.0,,,,,,,,,,,,,,,,,
168,PT08M57.00S,2024-01-10T04:10:57.0Z,2,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612761,35,30,2024-01-10T04:11:15Z,1660000,False,,,0,,C. Wood shooting personal FOUL (1 PF) (Barrett 2 FT),"[1626174, 1629628]",1610612747.0,LAL,shooting,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,1627539.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,
170,PT08M57.00S,2024-01-10T04:11:52.1Z,2,REGULAR,foul,technical,['1freethrow'],1629020,,,1610612761,35,30,2024-01-10T04:14:39Z,1680000,False,,,0,,J. Vanderbilt rim-hanging technical FOUL (1 Tech),[1629020],1610612747.0,LAL,rim-hanging,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,1627539.0,0.0,1.0,,,,,,,,,,,
171,PT08M57.00S,2024-01-10T04:12:02.2Z,2,REGULAR,freethrow,1 of 1,[],1629628,,,1610612761,35,31,2024-01-10T04:12:02Z,1690000,False,,,0,,R. Barrett technical Free Throw 1 of 1 (7 PTS),[1629628],1610612761.0,TOR,technical,,,Barrett,R. Barrett,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
172,PT08M57.00S,2024-01-10T04:12:33.3Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,35,32,2024-01-10T04:12:53Z,1700000,False,,,0,,R. Barrett Free Throw 1 of 2 (8 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
173,PT08M57.00S,2024-01-10T04:12:33.3Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,35,32,2024-01-10T04:12:53Z,1710000,False,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
174,PT08M54.00S,2024-01-10T04:12:36.3Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612747,35,32,2024-01-10T04:12:53Z,1720000,False,,,0,,C. Wood REBOUND (Off:0 Def:1),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,173.0,1.0,1.0,0.0,,,,,
