actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
25,PT09M32.00S,2024-03-03T01:44:14.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,92.0335085413929,49.50980392156863,1610612747,4,4,2024-03-03T01:44:23Z,250000,False,-2.0,22.0,1,right,A. Davis alley-oop DUNK (4 PTS) (A. Reaves 1 AST),"[203076, 1630559]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.25,Made,4.0,,,,,A. Reaves,1630559.0,1.0,,,,,,,,,,
27,PT09M20.00S,2024-03-03T01:44:27.5Z,1,REGULAR,turnover,bad pass,[],1631128,,,1610612743,4,4,2024-03-03T01:44:32Z,270000,False,,,0,,C. Braun bad pass TURNOVER (1 TO),"[1631128, 2544]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1.0,James,2544.0,,
28,PT09M20.00S,2024-03-03T01:44:27.5Z,1,REGULAR,steal,,[],2544,,,1610612747,4,4,2024-03-03T01:44:29Z,280000,False,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
29,PT09M16.00S,2024-03-03T01:44:31.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626156,90.5880420499343,49.754901960784316,1610612747,6,4,2024-03-03T01:44:38Z,290000,False,-1.0,36.0,1,right,D. Russell running Layup (2 PTS) (A. Reaves 2 AST),"[1626156, 1630559]",1610612747.0,LAL,running,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,3.6,Made,2.0,,,,,A. Reaves,1630559.0,2.0,,,,,,,,,,
31,PT08M48.00S,2024-03-03T01:44:58.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,13.18988173455979,59.068627450980394,1610612743,6,4,2024-03-03T01:45:02Z,310000,False,-45.0,71.0,1,left,MISS N. Jokic 8' Hook - blocked,"[203999, 203076]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Left,8.46,Missed,,,,,,,,,,,,,,,,,Davis,203076.0
32,PT08M48.00S,2024-03-03T01:44:58.4Z,1,REGULAR,block,,[],203076,,,1610612743,6,4,2024-03-03T01:45:00Z,320000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
33,PT08M45.00S,2024-03-03T01:45:01.4Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,6,4,2024-03-03T01:45:02Z,330000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Left,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,
34,PT08M38.00S,2024-03-03T01:45:08.5Z,1,REGULAR,3pt,Jump Shot,[],1629060,66.5407358738502,52.69607843137255,1610612747,9,4,2024-03-03T01:45:13Z,340000,False,13.0,262.0,1,right,R. Hachimura 26' 3PT  (3 PTS) (A. Reaves 3 AST),"[1629060, 1630559]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,26.23,Made,3.0,,,,,A. Reaves,1630559.0,3.0,,,,,,,,,,
36,PT08M18.00S,2024-03-03T01:45:28.4Z,1,REGULAR,3pt,Jump Shot,[],1629008,27.250328515111704,81.86274509803921,1610612743,9,7,2024-03-03T01:45:33Z,360000,False,-159.0,204.0,1,left,M. Porter Jr. 25' 3PT  (3 PTS) (J. Murray 2 AST),"[1629008, 1627750]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.86,Made,3.0,,,,,J. Murray,1627750.0,2.0,,,,,,,,,,
38,PT08M08.00S,2024-03-03T01:45:38.9Z,1,REGULAR,turnover,lost ball,[],1630559,,,1610612747,9,7,2024-03-03T01:50:43Z,380000,False,,,0,,A. Reaves lost ball TURNOVER (1 TO),"[1630559, 1629008]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Porter Jr.,1629008.0,,
39,PT08M08.00S,2024-03-03T01:45:38.9Z,1,REGULAR,steal,,[],1629008,,,1610612743,9,7,2024-03-03T01:50:43Z,390000,False,,,0,,M. Porter Jr. STEAL (1 STL),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
40,PT08M01.00S,2024-03-03T01:45:45.7Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631128,27.513140604467807,20.833333333333343,1610612743,9,7,2024-03-03T01:46:05Z,400000,False,146.0,206.0,1,left,MISS C. Braun 25' running 3PT,[1631128],1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,25.25,Missed,,,,,,,,,,,,,,,,,,
41,PT07M58.00S,2024-03-03T01:45:48.7Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,9,7,2024-03-03T01:45:52Z,410000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,
42,PT07M55.00S,2024-03-03T01:45:52.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630559,73.76806833114324,85.04901960784314,1610612747,12,7,2024-03-03T01:46:02Z,420000,False,175.0,194.0,1,right,A. Reaves 26' 3PT running pullup (3 PTS) (L. James 2 AST),"[1630559, 2544]",1610612747.0,LAL,running pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,26.15,Made,3.0,,,,,L. James,2544.0,2.0,,,,,,,,,,
44,PT07M31.00S,2024-03-03T01:46:15.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,13.715505913272011,48.774509803921575,1610612743,12,9,2024-03-03T01:46:18Z,440000,False,6.0,76.0,1,left,N. Jokic 7' turnaround fadeaway Jump Shot (6 PTS),[203999],1610612743.0,DEN,turnaround fadeaway,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,7.66,Made,6.0,,,,,,,,,,,,,,,,,
45,PT07M17.00S,2024-03-03T01:46:29.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,91.63929040735874,48.0392156862745,1610612747,14,9,2024-03-03T01:46:34Z,450000,False,-10.0,26.0,1,right,R. Hachimura driving reverse Layup (5 PTS) (A. Reaves 4 AST),"[1629060, 1630559]",1610612747.0,LAL,driving reverse,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,2.79,Made,5.0,,,,,A. Reaves,1630559.0,4.0,,,,,,,,,,
47,PT07M06.00S,2024-03-03T01:46:40.0Z,1,REGULAR,3pt,Jump Shot,[],1629008,23.702365308804204,89.70588235294117,1610612743,14,12,2024-03-03T01:46:45Z,470000,False,-199.0,170.0,1,left,M. Porter Jr. 26' 3PT  (6 PTS) (J. Murray 3 AST),"[1629008, 1627750]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,26.15,Made,6.0,,,,,J. Murray,1627750.0,3.0,,,,,,,,,,
49,PT06M44.00S,2024-03-03T01:47:02.5Z,1,REGULAR,2pt,Jump Shot,[],1629060,89.53679369250986,17.64705882352942,1610612747,16,12,2024-03-03T01:47:08Z,490000,False,-162.0,46.0,1,right,R. Hachimura 16' Jump Shot (7 PTS) (A. Reaves 5 AST),"[1629060, 1630559]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Left,16.82,Made,7.0,,,,,A. Reaves,1630559.0,5.0,,,,,,,,,,
51,PT06M25.00S,2024-03-03T01:47:21.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,9.773324572930349,57.84313725490196,1610612743,16,12,2024-03-03T01:47:26Z,510000,False,-39.0,39.0,1,left,MISS N. Jokic driving floating Shot,[203999],1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,5.56,Missed,,,,,,,,,,,,,,,,,,
52,PT06M23.00S,2024-03-03T01:47:23.2Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,16,12,2024-03-03T01:47:26Z,520000,False,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,
53,PT06M20.00S,2024-03-03T01:47:27.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,90.32522996057818,48.774509803921575,1610612747,18,12,2024-03-03T01:47:51Z,530000,False,-6.0,38.0,1,right,L. James running Layup (2 PTS) (A. Davis 1 AST),"[2544, 203076]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,3.89,Made,2.0,,,,,A. Davis,203076.0,1.0,,,,,,,,,,
55,PT06M20.00S,2024-03-03T01:47:41.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,18,12,2024-03-03T01:47:44Z,550000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M20.00S,2024-03-03T01:50:47.8Z,1,REGULAR,substitution,out,[],1631128,,,1610612743,18,12,2024-03-03T01:51:01Z,560000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M20.00S,2024-03-03T01:50:47.8Z,1,REGULAR,substitution,in,[],203200,,,1610612743,18,12,2024-03-03T01:51:01Z,570000,False,,,0,,SUB in: J. Holiday,[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M05.00S,2024-03-03T01:51:08.9Z,1,REGULAR,2pt,Jump Shot,[],1627750,27.513140604467807,52.205882352941174,1610612743,18,12,2024-03-03T01:51:12Z,580000,False,-11.0,206.0,1,left,MISS J. Murray 20' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,20.64,Missed,,,,,,,,,,,,,,,,,,
59,PT06M04.00S,2024-03-03T01:51:09.9Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,18,12,2024-03-03T01:51:12Z,590000,False,,,0,,A. Davis REBOUND (Off:0 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,,,,58.0,3.0,3.0,0.0,,,,,,,,,,,,,
61,PT05M53.00S,2024-03-03T01:51:30.8Z,1,REGULAR,foul,personal,['2freethrow'],203932,,,1610612747,18,12,2024-03-03T01:51:51Z,610000,False,,,0,,A. Gordon shooting personal FOUL (1 PF) (Reaves 2 FT),"[203932, 1630559]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628951.0,1.0,0.0,Reaves,1630559.0,,,,,
63,PT05M53.00S,2024-03-03T01:51:52.3Z,1,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,19,12,2024-03-03T01:51:52Z,630000,False,,,0,,A. Reaves Free Throw 1 of 2 (4 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
64,PT05M53.00S,2024-03-03T01:51:54.6Z,1,REGULAR,substitution,out,[],1626156,,,1610612747,19,12,2024-03-03T01:51:57Z,640000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M53.00S,2024-03-03T01:51:54.6Z,1,REGULAR,substitution,in,[],203915,,,1610612747,19,12,2024-03-03T01:51:57Z,650000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M53.00S,2024-03-03T01:52:07.2Z,1,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,20,12,2024-03-03T01:52:07Z,660000,False,,,0,,A. Reaves Free Throw 2 of 2 (5 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
67,PT05M37.00S,2024-03-03T01:52:25.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,9.855453350854134,39.767156862745104,1610612743,20,14,2024-03-03T01:52:35Z,670000,False,51.0,40.0,1,left,N. Jokic 6' turnaround Hook (8 PTS) (M. Porter Jr. 1 AST),"[203999, 1629008]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,6.5,Made,8.0,,,,,M. Porter Jr.,1629008.0,1.0,,,,,,,,,,
69,PT05M17.00S,2024-03-03T01:52:45.7Z,1,REGULAR,3pt,Jump Shot,[],2544,91.98423127463863,3.8985906862745026,1610612747,23,14,2024-03-03T01:52:54Z,690000,False,-231.0,23.0,1,right,L. James 3PT  (5 PTS) (R. Hachimura 1 AST),"[2544, 1629060]",1610612747.0,LAL,,,,James,L. James,,,,,Left Corner 3,24+ Left,23.16,Made,5.0,,,,,R. Hachimura,1629060.0,1.0,,,,,,,,,,
71,PT04M47.00S,2024-03-03T01:53:16.2Z,1,REGULAR,3pt,Jump Shot,[],1627750,9.855453350854134,96.05545343137256,1610612743,23,14,2024-03-03T02:00:02Z,710000,False,-230.0,40.0,1,left,MISS J. Murray step back 3PT,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,23.38,Missed,,,,,,,,,,,,,,,,,,
72,PT04M45.00S,2024-03-03T01:53:18.2Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,23,14,2024-03-03T01:53:20Z,720000,False,,,0,,N. Jokic REBOUND (Off:1 Def:0),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Left,,,,71.0,1.0,0.0,1.0,,,,,,,,,,,,,
73,PT04M44.00S,2024-03-03T01:53:19.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,7.145203679369246,50.98039215686275,1610612743,23,16,2024-03-03T01:53:24Z,730000,False,-5.0,15.0,1,left,N. Jokic putback Layup (10 PTS),[203999],1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,1.55,Made,10.0,,,,,,,,,,,,,,,,,
74,PT04M28.00S,2024-03-03T01:53:34.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,91.24507227332458,48.529411764705884,1610612747,25,16,2024-03-03T01:53:39Z,740000,False,-7.0,30.0,1,right,A. Davis alley-oop DUNK (6 PTS) (L. James 3 AST),"[203076, 2544]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.07,Made,6.0,,,,,L. James,2544.0,3.0,,,,,,,,,,
76,PT04M15.00S,2024-03-03T01:53:47.1Z,1,REGULAR,3pt,Jump Shot,[],203932,23.96517739816032,88.97058823529412,1610612743,25,16,2024-03-03T01:54:32Z,760000,False,-195.0,173.0,1,left,MISS A. Gordon 26' pullup 3PT,[203932],1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,26.05,Missed,,,,,,,,,,,,,,,,,,
77,PT04M13.00S,2024-03-03T01:53:49.1Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,25,16,2024-03-03T01:53:51Z,770000,False,,,0,,A. Davis REBOUND (Off:0 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,76.0,4.0,4.0,0.0,,,,,,,,,,,,,
78,PT03M57.00S,2024-03-03T01:54:05.9Z,1,REGULAR,2pt,Jump Shot,[],1629060,78.18659658344284,36.49662990196079,1610612747,25,16,2024-03-03T01:54:12Z,780000,False,-68.0,153.0,1,right,MISS R. Hachimura 16' pullup Shot,[1629060],1610612747.0,LAL,pullup,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Left Center,16.68,Missed,,,,,,,,,,,,,,,,,,
79,PT03M53.00S,2024-03-03T01:54:09.9Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,25,16,2024-03-03T01:54:12Z,790000,False,,,0,,N. Jokic REBOUND (Off:1 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Left Center,,,,78.0,2.0,1.0,1.0,,,,,,,,,,,,,
80,PT03M46.00S,2024-03-03T01:54:16.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,7.802233902759525,48.28431372549019,1610612743,25,18,2024-03-03T01:55:50Z,800000,False,9.0,21.0,1,left,A. Gordon driving Layup (2 PTS),[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.25,Made,2.0,,,,,,,,,,,,,,,,,
81,PT03M30.00S,2024-03-03T01:54:32.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,92.42772667542707,50.0,1610612747,27,18,2024-03-03T01:54:38Z,810000,False,0.0,19.0,1,right,R. Hachimura DUNK (9 PTS) (A. Reaves 6 AST),"[1629060, 1630559]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,1.87,Made,9.0,,,,,A. Reaves,1630559.0,6.0,,,,,,,,,,
83,PT03M19.00S,2024-03-03T01:54:47.2Z,1,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,27,18,2024-03-03T01:54:56Z,830000,False,,,0,,N. Jokic step out-of-bounds TURNOVER (1 TO),[203999],1610612743.0,DEN,step,,,Jokic,N. Jokic,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,1.0,,,,
84,PT03M19.00S,2024-03-03T01:54:51.5Z,1,REGULAR,substitution,out,[],2544,,,1610612747,27,18,2024-03-03T01:55:02Z,840000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT03M19.00S,2024-03-03T01:54:51.5Z,1,REGULAR,substitution,out,[],1629008,,,1610612747,27,18,2024-03-03T01:55:02Z,850000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT03M19.00S,2024-03-03T01:54:51.5Z,1,REGULAR,substitution,out,[],1627750,,,1610612747,27,18,2024-03-03T01:55:02Z,860000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT03M19.00S,2024-03-03T01:54:51.5Z,1,REGULAR,substitution,in,[],1627752,,,1610612747,27,18,2024-03-03T01:55:02Z,870000,False,,,0,,SUB in: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
