actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
88,PT04M05.00S,2024-01-12T03:19:20.6Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612747,15,26,2024-01-12T03:33:02Z,840000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,,,,,,,87.0,1.0,1.0,0.0,,,,,,,,,,
89,PT03M56.00S,2024-01-12T03:19:28.9Z,1,REGULAR,3pt,Jump Shot,[],203076,66.93495400788436,31.372549019607845,1610612747,15,26,2024-01-12T03:19:34Z,850000,False,-93.0,258.0,1,right,MISS A. Davis 27' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,27.46,Missed,,,,,,,,,,,,,,,,,,
90,PT03M52.00S,2024-01-12T03:19:32.9Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,15,26,2024-01-12T03:19:34Z,860000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,,89.0,3.0,3.0,0.0,,,,,,,,,,
91,PT03M44.00S,2024-01-12T03:19:41.3Z,1,REGULAR,3pt,Jump Shot,[],1626164,33.295006570302235,55.3921568627451,1610612756,15,26,2024-01-12T03:19:46Z,870000,False,-27.0,260.0,1,left,MISS D. Booker 26' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,26.19,Missed,,,,,,,,,,,,,,,,,,
92,PT03M39.00S,2024-01-12T03:19:46.3Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,15,26,2024-01-12T03:19:46Z,880000,False,,,0,,A. Davis REBOUND (Off:0 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,,,,91.0,3.0,3.0,0.0,,,,,,,,,,
93,PT03M34.00S,2024-01-12T03:19:53.1Z,1,REGULAR,turnover,out-of-bounds,[],1626156,,,1610612747,15,26,2024-01-12T03:20:03Z,890000,False,,,0,,D. Russell step out-of-bounds TURNOVER (1 TO),[1626156],1610612747.0,LAL,step,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,1146.0,,,,,,
94,PT03M34.00S,2024-01-12T03:20:06.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,15,26,2024-01-12T03:20:06Z,900000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M34.00S,2024-01-12T03:22:49.1Z,1,REGULAR,substitution,out,[],2544,,,1610612756,15,26,2024-01-12T03:23:14Z,910000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M34.00S,2024-01-12T03:22:49.1Z,1,REGULAR,substitution,out,[],201142,,,1610612756,15,26,2024-01-12T03:23:14Z,920000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M34.00S,2024-01-12T03:22:49.1Z,1,REGULAR,substitution,in,[],1629020,,,1610612756,15,26,2024-01-12T03:23:14Z,930000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M34.00S,2024-01-12T03:22:49.1Z,1,REGULAR,substitution,in,[],1629626,,,1610612756,15,26,2024-01-12T03:23:14Z,940000,False,,,0,,SUB in: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M22.00S,2024-01-12T03:23:45.6Z,1,REGULAR,foul,personal,[],1626156,,,1610612756,15,26,2024-01-12T03:24:00Z,950000,False,,,0,,D. Russell personal FOUL (1 PF),"[1626156, 1628960]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1146.0,,,1.0,0.0,Allen,1628960.0
104,PT03M13.00S,2024-01-12T03:24:07.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201569,6.4881734559789805,45.833333333333336,1610612756,15,28,2024-01-12T03:28:32Z,970000,False,21.0,8.0,1,left,E. Gordon driving finger roll Layup (2 PTS) (D. Booker 2 AST),"[201569, 1626164]",1610612756.0,PHX,driving finger roll,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,2.25,Made,2.0,D. Booker,1626164.0,2.0,,,,,,,,,,,,,,
106,PT03M01.00S,2024-01-12T03:24:23.4Z,1,REGULAR,violation,kicked ball,[],1628960,,,1610612747,15,28,2024-01-12T03:24:29Z,990000,False,,,0,,G. Allen kicked ball VIOLATION,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,204058.0,,,,,,
107,PT02M55.00S,2024-01-12T03:24:37.2Z,1,REGULAR,3pt,Jump Shot,[],1631108,75.47634691195795,12.990196078431367,1610612747,15,28,2024-01-12T03:24:46Z,1000000,False,-185.0,178.0,1,right,MISS M. Christie 25' 3PT,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,25.67,Missed,,,,,,,,,,,,,,,,,,
108,PT02M50.00S,2024-01-12T03:24:42.2Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,15,28,2024-01-12T03:24:46Z,1010000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:2),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,,,,,107.0,3.0,2.0,1.0,,,,,,,,,,
109,PT02M44.00S,2024-01-12T03:24:50.9Z,1,REGULAR,foul,personal,['2freethrow'],1631108,,,1610612756,15,28,2024-01-12T03:25:02Z,1020000,False,,,0,,M. Christie shooting personal FOUL (1 PF) (Booker 2 FT),"[1631108, 1626164]",1610612747.0,LAL,shooting,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,204058.0,,,1.0,0.0,Booker,1626164.0
111,PT02M44.00S,2024-01-12T03:25:12.9Z,1,REGULAR,substitution,out,[],203994,,,1610612756,15,28,2024-01-12T03:25:15Z,1040000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M44.00S,2024-01-12T03:25:12.9Z,1,REGULAR,substitution,in,[],1628962,,,1610612756,15,28,2024-01-12T03:25:15Z,1050000,False,,,0,,SUB in: U. Azubuike,[1628962],1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M44.00S,2024-01-12T03:25:24.7Z,1,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,15,29,2024-01-12T03:36:16Z,1060000,False,,,0,,D. Booker Free Throw 1 of 2 (11 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
198,PT02M44.00S,2024-01-12T03:25:25.8Z,1,REGULAR,substitution,out,[],1627752,,,1610612756,15,29,2024-01-12T03:37:29Z,1065000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT02M44.00S,2024-01-12T03:25:25.8Z,1,REGULAR,substitution,in,[],1629629,,,1610612756,15,29,2024-01-12T03:37:29Z,1067500,False,,,0,,SUB in: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M44.00S,2024-01-12T03:25:24.7Z,1,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,15,30,2024-01-12T03:36:16Z,1090000,False,,,0,,D. Booker Free Throw 2 of 2 (12 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
147,PT02M19.00S,2024-01-12T03:25:44.9Z,1,REGULAR,turnover,bad pass,[],203076,,,1610612747,15,30,2024-01-12T03:34:49Z,1095000,False,,,0,,A. Davis bad pass TURNOVER (3 TO),"[203076, 1629626]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,3.0,Bol,1629626.0,,,,,,,
148,PT02M19.00S,2024-01-12T03:25:44.9Z,1,REGULAR,steal,,[],1629626,,,1610612756,15,30,2024-01-12T03:30:33Z,1097500,False,,,0,,B. Bol STEAL (1 STL),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
120,PT02M07.00S,2024-01-12T03:26:19.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,20.811432325886997,75.0,1610612756,15,32,2024-01-12T03:30:37Z,1120000,False,-125.0,143.0,1,left,D. Booker 19' pullup Jump Shot (14 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,19.0,Made,14.0,,,,,,,,,,,,,,,,,
121,PT01M50.00S,2024-01-12T03:26:35.5Z,1,REGULAR,2pt,Jump Shot,[],1626156,92.16491458607096,21.568627450980387,1610612747,17,32,2024-01-12T03:26:40Z,1130000,False,-142.0,21.0,1,right,D. Russell 14' fadeaway Jump Shot (2 PTS) (M. Christie 1 AST),"[1626156, 1631108]",1610612747.0,LAL,fadeaway,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,14.38,Made,2.0,M. Christie,1631108.0,1.0,,,,,,,,,,,,,,
122,PT01M31.00S,2024-01-12T03:26:54.9Z,1,REGULAR,3pt,Jump Shot,[],1626164,35.92312746386334,68.38235294117646,1610612756,17,32,2024-01-12T03:32:48Z,1140000,False,-92.0,285.0,1,left,MISS D. Booker 29' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,29.96,Missed,,,,,,,,,,,,,,,,,,
123,PT01M28.00S,2024-01-12T03:26:57.9Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612747,17,32,2024-01-12T03:27:00Z,1150000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,,,,,,,122.0,2.0,2.0,0.0,,,,,,,,,,
124,PT01M23.00S,2024-01-12T03:27:02.8Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1631108,77.31603153745073,64.70588235294117,1610612747,19,32,2024-01-12T03:27:19Z,1160000,False,74.0,161.0,1,right,M. Christie 17' running pullup Jump Shot (2 PTS),[1631108],1610612747.0,LAL,running pullup,,,Christie,M. Christie,,,,,Mid-Range,16-24 Right Center,17.67,Made,2.0,,,,,,,,,,,,,,,,,
125,PT01M09.00S,2024-01-12T03:27:16.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,15.423784494086718,57.35294117647059,1610612756,19,34,2024-01-12T03:27:24Z,1170000,False,-37.0,92.0,1,left,G. Allen 9' driving bank Jump Shot (5 PTS),[1628960],1610612756.0,PHX,driving bank,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,9.96,Made,5.0,,,,,,,,,,,,,,,,,
126,PT00M54.60S,2024-01-12T03:27:34.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,86.25164257555848,47.549019607843135,1610612747,21,34,2024-01-12T03:27:41Z,1180000,False,-12.0,77.0,1,right,A. Davis 7' driving floating Jump Shot (4 PTS) (D. Russell 1 AST),"[203076, 1626156]",1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,7.77,Made,4.0,D. Russell,1626156.0,1.0,,,,,,,,,,,,,,
128,PT00M54.60S,2024-01-12T03:27:44.4Z,1,REGULAR,foul,personal,['1freethrow'],1628962,,,1610612747,21,34,2024-01-12T03:27:50Z,1200000,False,,,0,,U. Azubuike shooting personal FOUL (1 PF) (Davis 1 FT),"[1628962, 203076]",1610612756.0,PHX,shooting,,,Azubuike,U. Azubuike,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,204058.0,,,1.0,0.0,Davis,203076.0
130,PT00M54.60S,2024-01-12T03:27:54.4Z,1,REGULAR,substitution,out,[],1628960,,,1610612747,21,34,2024-01-12T03:28:32Z,1220000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT00M54.60S,2024-01-12T03:27:54.4Z,1,REGULAR,substitution,in,[],203078,,,1610612747,21,34,2024-01-12T03:28:32Z,1230000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT00M54.60S,2024-01-12T03:28:16.4Z,1,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,22,34,2024-01-12T03:28:16Z,1240000,False,,,0,,A. Davis Free Throw 1 of 1 (5 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
134,PT00M31.90S,2024-01-12T03:28:43.1Z,1,REGULAR,3pt,Jump Shot,[],201569,29.221419185282528,79.41176470588235,1610612756,22,34,2024-01-12T03:28:49Z,1250000,False,-147.0,222.0,1,left,MISS E. Gordon 26' 3PT,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,26.65,Missed,,,,,,,,,,,,,,,,,,
135,PT00M31.90S,2024-01-12T03:28:43.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,22,34,2024-01-12T03:29:14Z,1260000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,134.0,,,,,,,,,,,,,
136,PT00M30.60S,2024-01-12T03:28:50.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612756,22,34,2024-01-12T03:28:55Z,1270000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,204058.0,,,,,,
137,PT00M30.60S,2024-01-12T03:28:55.5Z,1,REGULAR,substitution,out,[],1629020,,,1610612747,22,34,2024-01-12T03:29:15Z,1280000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M30.60S,2024-01-12T03:28:55.5Z,1,REGULAR,substitution,out,[],1629629,,,1610612747,22,34,2024-01-12T03:29:15Z,1290000,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M30.60S,2024-01-12T03:28:55.5Z,1,REGULAR,substitution,in,[],1627752,,,1610612747,22,34,2024-01-12T03:29:15Z,1300000,False,,,0,,SUB in: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M30.60S,2024-01-12T03:28:55.5Z,1,REGULAR,substitution,in,[],1630559,,,1610612747,22,34,2024-01-12T03:29:15Z,1310000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M21.00S,2024-01-12T03:29:27.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,92.82194480946123,97.05882352941177,1610612747,25,34,2024-01-12T03:29:34Z,1320000,False,235.0,15.0,1,right,A. Reaves 3PT  (5 PTS) (D. Russell 2 AST),"[1630559, 1626156]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Right Corner 3,24+ Right,23.58,Made,5.0,D. Russell,1626156.0,2.0,,,,,,,,,,,,,,
143,PT00M02.90S,2024-01-12T03:29:47.9Z,1,REGULAR,2pt,Jump Shot,[],1626164,19.103153745072277,66.91176470588235,1610612756,25,36,2024-01-12T03:29:55Z,1340000,False,-85.0,127.0,1,left,D. Booker 15' pullup Jump Shot (16 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,15.27,Made,16.0,,,,,,,,,,,,,,,,,
144,PT00M00.80S,2024-01-12T03:29:57.1Z,1,REGULAR,3pt,Jump Shot,[],203076,57.7365308804205,87.99019607843137,1610612747,25,36,2024-01-12T03:30:51Z,1350000,False,190.0,345.0,1,right,MISS A. Davis 39' pullup 3PT,[203076],1610612747.0,LAL,pullup,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,39.37,Missed,,,,,,,,,,,,,,,,,,
145,PT00M00.10S,2024-01-12T03:29:57.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,25,36,2024-01-12T03:30:51Z,1360000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,144.0,,,,,,,,,,,,,
146,PT00M00.00S,2024-01-12T03:30:01.8Z,1,REGULAR,period,end,[],0,,,1610612747,25,36,2024-01-12T03:30:01Z,1370000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2024-01-12T03:33:06.6Z,2,REGULAR,substitution,out,['startperiod'],203076,,,1610612747,25,36,2024-01-12T03:33:33Z,1380000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-01-12T03:33:06.6Z,2,REGULAR,substitution,out,['startperiod'],1631108,,,1610612747,25,36,2024-01-12T03:33:33Z,1390000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-01-12T03:33:06.6Z,2,REGULAR,substitution,out,['startperiod'],1627752,,,1610612747,25,36,2024-01-12T03:33:33Z,1400000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-01-12T03:33:06.6Z,2,REGULAR,substitution,out,['startperiod'],1630559,,,1610612747,25,36,2024-01-12T03:33:33Z,1410000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-01-12T03:33:06.6Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612747,25,36,2024-01-12T03:33:33Z,1420000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-01-12T03:33:06.6Z,2,REGULAR,substitution,out,['startperiod'],1629626,,,1610612747,25,36,2024-01-12T03:33:33Z,1430000,False,,,0,,SUB out: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-01-12T03:33:06.6Z,2,REGULAR,substitution,in,['startperiod'],1629020,,,1610612747,25,36,2024-01-12T03:33:33Z,1440000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-01-12T03:33:06.6Z,2,REGULAR,substitution,in,['startperiod'],1629629,,,1610612747,25,36,2024-01-12T03:33:33Z,1450000,False,,,0,,SUB in: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-01-12T03:33:06.6Z,2,REGULAR,substitution,in,['startperiod'],1629637,,,1610612747,25,36,2024-01-12T03:33:33Z,1460000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2024-01-12T03:33:06.6Z,2,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,25,36,2024-01-12T03:33:33Z,1470000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2024-01-12T03:33:06.6Z,2,REGULAR,substitution,in,['startperiod'],1629006,,,1610612747,25,36,2024-01-12T03:33:33Z,1480000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2024-01-12T03:33:06.6Z,2,REGULAR,substitution,in,['startperiod'],201142,,,1610612747,25,36,2024-01-12T03:33:33Z,1490000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2024-01-12T03:33:43.1Z,2,REGULAR,period,start,[],0,,,1610612747,25,36,2024-01-12T03:33:43Z,1500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M43.00S,2024-01-12T03:33:59.3Z,2,REGULAR,2pt,Jump Shot,[],1626156,79.54993429697765,72.54901960784314,1610612747,25,36,2024-01-12T03:34:03Z,1510000,False,113.0,140.0,1,right,MISS D. Russell 17' step back Shot,[1626156],1610612747.0,LAL,step back,,,Russell,D. Russell,,,,,Mid-Range,16-24 Right Center,17.95,Missed,,,,,,,,,,,,,,,,,,
163,PT11M40.00S,2024-01-12T03:34:02.3Z,2,REGULAR,rebound,defensive,[],201569,,,1610612756,25,36,2024-01-12T03:34:03Z,1520000,False,,,0,,E. Gordon REBOUND (Off:1 Def:1),[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Mid-Range,16-24 Right Center,,,,,,,162.0,2.0,1.0,1.0,,,,,,,,,,
164,PT11M36.00S,2024-01-12T03:34:06.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201569,33.952036793692514,64.70588235294117,1610612756,25,36,2024-01-12T03:34:15Z,1530000,False,-74.0,267.0,1,left,MISS E. Gordon 27' running 3PT,[201569],1610612756.0,PHX,running,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Center,27.65,Missed,,,,,,,,,,,,,,,,,,
165,PT11M32.00S,2024-01-12T03:34:10.7Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612747,25,36,2024-01-12T03:34:15Z,1540000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Center,,,,,,,164.0,1.0,1.0,0.0,,,,,,,,,,
166,PT11M25.00S,2024-01-12T03:34:23.4Z,2,REGULAR,foul,offensive,[],1629637,,,1610612747,25,36,2024-01-12T03:34:31Z,1550000,False,,,0,,J. Hayes offensive FOUL (1 PF),"[1629637, 1628962]",1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,204058.0,,,1.0,0.0,Azubuike,1628962.0
168,PT11M25.00S,2024-01-12T03:34:23.4Z,2,REGULAR,turnover,offensive foul,[],1629637,,,1610612747,25,36,2024-01-12T03:34:23Z,1570000,False,,,0,,J. Hayes offensive foul TURNOVER (1 TO),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,,,204058.0,,,,,,
169,PT11M25.00S,2024-01-12T03:34:29.5Z,2,REGULAR,substitution,out,[],1629629,,,1610612756,25,36,2024-01-12T03:34:36Z,1580000,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M25.00S,2024-01-12T03:34:29.5Z,2,REGULAR,substitution,in,[],1630559,,,1610612756,25,36,2024-01-12T03:34:36Z,1590000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M08.00S,2024-01-12T03:34:57.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201142,7.670827858081481,57.84313725490196,1610612756,25,36,2024-01-12T03:35:04Z,1600000,False,-39.0,20.0,1,left,MISS K. Durant driving Layup - blocked,"[201142, 1629637]",1610612756.0,PHX,driving,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,4.38,Missed,,,,,,,,,,,,,Hayes,1629637.0,,,,
172,PT11M08.00S,2024-01-12T03:34:57.3Z,2,REGULAR,block,,[],1629637,,,1610612756,25,36,2024-01-12T03:34:59Z,1610000,False,,,0,,J. Hayes BLOCK (1 BLK),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
173,PT11M01.00S,2024-01-12T03:35:04.3Z,2,REGULAR,rebound,offensive,[],1628962,,,1610612756,25,36,2024-01-12T03:35:04Z,1620000,False,,,0,,U. Azubuike REBOUND (Off:1 Def:0),[1628962],1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,171.0,1.0,0.0,1.0,,,,,,,,,,
174,PT11M01.00S,2024-01-12T03:35:02.5Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628962,5.590000152587891,50.0,1610612756,25,38,2024-01-12T03:42:29Z,1630000,False,0.0,0.0,1,left,U. Azubuike putback DUNK (2 PTS),[1628962],1610612756.0,PHX,putback,,,Azubuike,U. Azubuike,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
175,PT10M53.00S,2024-01-12T03:35:12.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,91.11366622864652,45.34313725490197,1610612747,27,38,2024-01-12T03:35:16Z,1640000,False,-23.0,31.0,1,right,J. Hayes alley-oop Layup (2 PTS) (L. James 5 AST),"[1629637, 2544]",1610612747.0,LAL,alley-oop,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,3.88,Made,2.0,L. James,2544.0,5.0,,,,,,,,,,,,,,
