actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
102,PT05M47.00S,2024-01-04T03:25:30.7Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,9,14,2024-01-04T03:29:18Z,815000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M47.00S,2024-01-04T03:25:30.7Z,1,REGULAR,substitution,in,[],201567,,,1610612748,9,14,2024-01-04T03:29:18Z,822500,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M47.00S,2024-01-04T03:25:06.3Z,1,REGULAR,freethrow,3 of 3,['fromturnover'],1629639,,,1610612748,9,15,2024-01-04T03:28:30Z,830000,False,,,0,,T. Herro Free Throw 3 of 3 (3 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
89,PT05M45.00S,2024-01-04T03:25:55.2Z,1,REGULAR,turnover,out-of-bounds,[],1629020,,,1610612747,9,15,2024-01-04T03:36:31Z,850000,False,,,0,,J. Vanderbilt bad pass out-of-bounds TURNOVER (1 TO),[1629020],1610612747.0,LAL,bad pass,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,202007.0,,,,,,,,,,,1.0,,,,,,,,
90,PT05M38.00S,2024-01-04T03:26:06.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629639,8.327858081471746,54.411764705882355,1610612748,9,15,2024-01-04T03:26:11Z,860000,False,-22.0,26.0,1,left,MISS T. Herro driving Layup - blocked,"[1629639, 203076]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.4,,,,,,,,,,,Davis,203076.0
91,PT05M38.00S,2024-01-04T03:26:06.9Z,1,REGULAR,block,,[],203076,,,1610612748,9,15,2024-01-04T03:26:09Z,870000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
92,PT05M35.00S,2024-01-04T03:26:09.9Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612747,9,15,2024-01-04T03:26:11Z,880000,False,,,0,,T. Prince REBOUND (Off:0 Def:3),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,90.0,3.0,3.0,0.0,,,,
93,PT05M32.00S,2024-01-04T03:26:13.4Z,1,REGULAR,turnover,bad pass,[],1629020,,,1610612747,9,15,2024-01-04T03:26:17Z,890000,False,,,0,,J. Vanderbilt bad pass TURNOVER (2 TO),"[1629020, 200768]",1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,2.0,,,,,Lowry,200768.0,,
94,PT05M32.00S,2024-01-04T03:26:13.4Z,1,REGULAR,steal,,[],200768,,,1610612748,9,15,2024-01-04T03:26:15Z,900000,False,,,0,,K. Lowry STEAL (2 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
95,PT05M27.00S,2024-01-04T03:26:17.8Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629639,9.247700394218143,3.67647058823529,1610612748,9,18,2024-01-04T03:31:08Z,910000,False,232.0,34.0,1,left,T. Herro 3PT running (6 PTS) (J. Jaquez Jr. 1 AST),"[1629639, 1631170]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,,,,,,Made,6.0,23.41,J. Jaquez Jr.,1631170.0,1.0,,,,,,,,,
97,PT05M09.00S,2024-01-04T03:26:35.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,87.82851511169514,54.65686274509804,1610612747,9,18,2024-01-04T03:31:41Z,930000,False,23.0,62.0,1,right,MISS J. Vanderbilt 6' driving Layup,[1629020],1610612747.0,LAL,driving,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.61,,,,,,,,,,,,
98,PT05M07.00S,2024-01-04T03:26:37.1Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,9,18,2024-01-04T03:26:40Z,940000,False,,,0,,N. Jovic REBOUND (Off:0 Def:2),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,97.0,2.0,2.0,0.0,,,,
99,PT05M05.00S,2024-01-04T03:26:40.6Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631170,7.276609724047319,52.69607843137255,1610612748,9,20,2024-01-04T03:32:10Z,950000,False,-13.0,16.0,1,left,J. Jaquez Jr. running alley-oop DUNK (2 PTS) (K. Lowry 2 AST),"[1631170, 200768]",1610612748.0,MIA,running alley-oop,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.09,K. Lowry,200768.0,2.0,,,,,,,,,
101,PT05M05.00S,2024-01-04T03:26:47.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,9,20,2024-01-04T03:26:47Z,970000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT05M05.00S,2024-01-04T03:29:47.2Z,1,REGULAR,substitution,out,[],1631170,,,1610612747,9,20,2024-01-04T03:30:05Z,980000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT05M05.00S,2024-01-04T03:29:47.2Z,1,REGULAR,substitution,in,[],1629130,,,1610612747,9,20,2024-01-04T03:30:05Z,990000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M47.00S,2024-01-04T03:30:29.2Z,1,REGULAR,turnover,bad pass,[],203076,,,1610612747,9,20,2024-01-04T03:30:33Z,1000000,False,,,0,,A. Davis bad pass TURNOVER (2 TO),"[203076, 200768]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,2.0,,,,,Lowry,200768.0,,
107,PT04M47.00S,2024-01-04T03:30:29.2Z,1,REGULAR,steal,,[],200768,,,1610612748,9,20,2024-01-04T03:30:31Z,1010000,False,,,0,,K. Lowry STEAL (3 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
108,PT04M40.00S,2024-01-04T03:30:36.3Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1629639,18.05190538764782,81.12745098039215,1610612748,9,20,2024-01-04T03:32:58Z,1020000,False,-156.0,117.0,1,left,MISS T. Herro 19' running pullup Shot,[1629639],1610612748.0,MIA,running pullup,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,19.48,,,,,,,,,,,,
109,PT04M38.00S,2024-01-04T03:30:38.3Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,9,20,2024-01-04T03:30:40Z,1030000,False,,,0,,A. Davis REBOUND (Off:1 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,108.0,5.0,4.0,1.0,,,,
110,PT04M34.00S,2024-01-04T03:30:43.6Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629020,90.32522996057818,54.411764705882355,1610612747,11,20,2024-01-04T03:33:34Z,1040000,False,22.0,38.0,1,right,J. Vanderbilt running DUNK (2 PTS) (L. James 1 AST),"[1629020, 2544]",1610612747.0,LAL,running,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,4.43,L. James,2544.0,1.0,,,,,,,,,
112,PT04M07.00S,2024-01-04T03:31:09.2Z,1,REGULAR,3pt,Jump Shot,[],1629130,29.747043363994734,31.617647058823522,1610612748,11,20,2024-01-04T03:31:13Z,1060000,False,92.0,227.0,1,left,MISS D. Robinson 24' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.5,,,,,,,,,,,,
113,PT04M04.00S,2024-01-04T03:31:12.2Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612747,11,20,2024-01-04T03:31:13Z,1070000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,112.0,1.0,1.0,0.0,,,,
114,PT03M52.00S,2024-01-04T03:31:24.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,82.04664914586071,50.245098039215684,1610612747,11,20,2024-01-04T03:34:10Z,1080000,False,1.0,116.0,1,right,MISS L. James 11' turnaround fadeaway Shot,[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,11.63,,,,,,,,,,,,
115,PT03M49.00S,2024-01-04T03:31:27.8Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,11,20,2024-01-04T03:34:10Z,1090000,False,,,0,,A. Davis REBOUND (Off:2 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,114.0,6.0,4.0,2.0,,,,
116,PT03M49.00S,2024-01-04T03:31:32.0Z,1,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612747,11,20,2024-01-04T03:32:01Z,1100000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (Davis 2 FT),"[1629130, 203076]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Center,2002.0,1.0,0.0,Davis,203076.0,,,,,,,,,,,,,,,
118,PT03M49.00S,2024-01-04T03:32:03.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203076,,,1610612747,12,20,2024-01-04T03:33:00Z,1120000,False,,,0,,A. Davis Free Throw 1 of 2 (1 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
119,PT03M49.00S,2024-01-04T03:32:21.9Z,1,REGULAR,substitution,out,[],1627752,,,1610612747,12,20,2024-01-04T03:32:27Z,1130000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M49.00S,2024-01-04T03:32:21.9Z,1,REGULAR,substitution,out,[],2544,,,1610612747,12,20,2024-01-04T03:32:27Z,1140000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M49.00S,2024-01-04T03:32:21.9Z,1,REGULAR,substitution,in,[],1630559,,,1610612747,12,20,2024-01-04T03:32:27Z,1150000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M49.00S,2024-01-04T03:32:21.9Z,1,REGULAR,substitution,in,[],1626174,,,1610612747,12,20,2024-01-04T03:32:27Z,1160000,False,,,0,,SUB in: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M49.00S,2024-01-04T03:32:03.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203076,,,1610612747,13,20,2024-01-04T03:33:00Z,1170000,False,,,0,,A. Davis Free Throw 2 of 2 (2 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
124,PT03M32.00S,2024-01-04T03:32:52.4Z,1,REGULAR,3pt,Jump Shot,[],1629130,33.163600525624176,60.049019607843135,1610612748,13,20,2024-01-04T03:35:06Z,1180000,False,-50.0,259.0,1,left,MISS D. Robinson 26' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.4,,,,,,,,,,,,
125,PT03M25.00S,2024-01-04T03:32:57.9Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,13,20,2024-01-04T03:32:57Z,1190000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,124.0,1.0,1.0,0.0,,,,
126,PT03M20.00S,2024-01-04T03:33:11.6Z,1,REGULAR,violation,kicked ball,[],1631107,,,1610612747,13,20,2024-01-04T03:33:15Z,1200000,False,,,0,,N. Jovic kicked ball VIOLATION,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,2002.0,,,,,,,,,,,,,,,,,,,
127,PT03M20.00S,2024-01-04T03:33:21.4Z,1,REGULAR,substitution,out,[],1629639,,,1610612747,13,20,2024-01-04T03:33:25Z,1210000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M20.00S,2024-01-04T03:33:21.4Z,1,REGULAR,substitution,in,[],1626196,,,1610612747,13,20,2024-01-04T03:33:25Z,1220000,False,,,0,,SUB in: J. Richardson,[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M10.00S,2024-01-04T03:33:39.7Z,1,REGULAR,3pt,Jump Shot,[],1626174,79.02431011826545,8.088235294117652,1610612747,13,20,2024-01-04T03:33:45Z,1230000,False,-210.0,145.0,1,right,MISS C. Wood 25' 3PT,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.47,,,,,,,,,,,,
130,PT03M10.00S,2024-01-04T03:33:39.7Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,13,20,2024-01-04T03:33:45Z,1240000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,129.0,1.0,1.0,0.0,,,,
131,PT03M04.00S,2024-01-04T03:33:45.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,22.651116951379763,89.4607843137255,1610612748,13,20,2024-01-04T03:33:52Z,1250000,False,-197.0,160.0,1,left,MISS D. Robinson 25' running 3PT,[1629130],1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.43,,,,,,,,,,,,
132,PT03M03.00S,2024-01-04T03:33:46.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,13,20,2024-01-04T03:33:52Z,1260000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,131.0,,,,,,,
135,PT03M01.00S,2024-01-04T03:34:05.8Z,1,REGULAR,foul,personal,[],1626196,,,1610612747,13,20,2024-01-04T03:34:25Z,1290000,False,,,0,,J. Richardson loose ball personal FOUL (1 PF),"[1626196, 1626174]",1610612748.0,MIA,loose ball,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,2002.0,1.0,0.0,Wood,1626174.0,,,,,,,,,,,,,,,
137,PT02M52.00S,2024-01-04T03:34:14.7Z,1,REGULAR,turnover,lost ball,[],203076,,,1610612747,13,20,2024-01-04T03:34:23Z,1310000,False,,,0,,A. Davis lost ball TURNOVER (3 TO),"[203076, 200768]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,3.0,,,,,Lowry,200768.0,,
138,PT02M52.00S,2024-01-04T03:34:14.7Z,1,REGULAR,steal,,[],200768,,,1610612748,13,20,2024-01-04T03:34:16Z,1320000,False,,,0,,K. Lowry STEAL (4 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
139,PT02M41.00S,2024-01-04T03:34:24.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201567,9.247700394218143,54.65686274509804,1610612748,13,20,2024-01-04T03:34:29Z,1330000,False,-23.0,34.0,1,left,MISS K. Love fadeaway bank Shot,[201567],1610612748.0,MIA,fadeaway bank,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.15,,,,,,,,,,,,
140,PT02M39.00S,2024-01-04T03:34:26.9Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,13,20,2024-01-04T03:34:29Z,1340000,False,,,0,,A. Davis REBOUND (Off:2 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,139.0,7.0,5.0,2.0,,,,
141,PT02M31.00S,2024-01-04T03:34:34.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,89.27398160315374,44.11764705882353,1610612747,13,20,2024-01-04T03:34:39Z,1350000,False,-29.0,48.0,1,right,MISS A. Davis turnaround Shot,[203076],1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.65,,,,,,,,,,,,
142,PT02M28.00S,2024-01-04T03:34:37.5Z,1,REGULAR,rebound,defensive,[],200768,,,1610612748,13,20,2024-01-04T03:34:39Z,1360000,False,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,141.0,2.0,2.0,0.0,,,,
143,PT02M21.00S,2024-01-04T03:34:45.4Z,1,REGULAR,3pt,Jump Shot,[],200768,33.820630749014455,64.70588235294117,1610612748,13,20,2024-01-04T03:34:52Z,1370000,False,-74.0,265.0,1,left,MISS K. Lowry 27' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,,,,,,Missed,,27.54,,,,,,,,,,,,
144,PT02M20.00S,2024-01-04T03:34:46.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,13,20,2024-01-04T03:34:52Z,1380000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,143.0,,,,,,,
146,PT02M20.00S,2024-01-04T03:34:54.2Z,1,REGULAR,substitution,out,[],200768,,,1610612747,13,20,2024-01-04T03:34:57Z,1400000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT02M20.00S,2024-01-04T03:34:54.2Z,1,REGULAR,substitution,in,[],1631170,,,1610612747,13,20,2024-01-04T03:34:57Z,1410000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M04.00S,2024-01-04T03:35:20.0Z,1,REGULAR,3pt,Jump Shot,[],1631108,95.45006570302233,4.656862745098039,1610612747,13,20,2024-01-04T03:35:24Z,1420000,False,-227.0,-10.0,1,right,MISS M. Christie 3PT,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.69,,,,,,,,,,,,
149,PT02M01.00S,2024-01-04T03:35:23.0Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,13,20,2024-01-04T03:35:24Z,1430000,False,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,148.0,2.0,2.0,0.0,,,,
150,PT01M51.00S,2024-01-04T03:35:33.4Z,1,REGULAR,3pt,Jump Shot,[],201567,6.619579500657039,97.05882352941177,1610612748,13,20,2024-01-04T03:35:38Z,1440000,False,-235.0,10.0,1,left,MISS K. Love 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.55,,,,,,,,,,,,
151,PT01M47.00S,2024-01-04T03:35:37.4Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612747,13,20,2024-01-04T03:35:38Z,1450000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,150.0,1.0,1.0,0.0,,,,
152,PT01M41.00S,2024-01-04T03:35:45.9Z,1,REGULAR,foul,personal,['2freethrow'],1631107,,,1610612747,13,20,2024-01-04T03:35:53Z,1460000,False,,,0,,N. Jovic shooting personal FOUL (1 PF) (Reaves 2 FT),"[1631107, 1630559]",1610612748.0,MIA,shooting,,,Jovic,N. Jovic,,,,,In The Paint (Non-RA),0-8 Center,202007.0,1.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
154,PT01M41.00S,2024-01-04T03:36:08.1Z,1,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,13,20,2024-01-04T03:36:08Z,1480000,False,,,0,,MISS A. Reaves Free Throw 1 of 2,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
155,PT01M41.00S,2024-01-04T03:36:08.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,13,20,2024-01-04T03:36:08Z,1490000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,154.0,,,,,,,
156,PT01M41.00S,2024-01-04T03:36:09.7Z,1,REGULAR,substitution,out,[],1631107,,,1610612747,13,20,2024-01-04T03:36:15Z,1500000,False,,,0,,SUB out: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT01M41.00S,2024-01-04T03:36:09.7Z,1,REGULAR,substitution,in,[],1628389,,,1610612747,13,20,2024-01-04T03:36:15Z,1510000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT01M41.00S,2024-01-04T03:36:27.9Z,1,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,14,20,2024-01-04T03:36:27Z,1520000,False,,,0,,A. Reaves Free Throw 2 of 2 (8 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
159,PT01M32.00S,2024-01-04T03:36:37.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,7.670827858081481,50.49019607843137,1610612748,14,20,2024-01-04T03:36:43Z,1530000,False,-2.0,20.0,1,left,MISS J. Jaquez Jr. cutting Layup,[1631170],1610612748.0,MIA,cutting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.98,,,,,,,,,,,,
160,PT01M30.00S,2024-01-04T03:36:39.4Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,14,20,2024-01-04T03:36:43Z,1540000,False,,,0,,A. Reaves REBOUND (Off:0 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,159.0,2.0,2.0,0.0,,,,
161,PT01M21.00S,2024-01-04T03:36:48.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631108,92.16491458607096,50.0,1610612747,16,20,2024-01-04T03:36:54Z,1550000,False,0.0,21.0,1,right,M. Christie driving finger roll Layup (2 PTS) (A. Reaves 2 AST),"[1631108, 1630559]",1610612747.0,LAL,driving finger roll,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.11,A. Reaves,1630559.0,2.0,,,,,,,,,
163,PT01M10.00S,2024-01-04T03:36:59.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,6.619579500657039,49.01960784313726,1610612748,16,22,2024-01-04T03:37:07Z,1570000,False,5.0,10.0,1,left,B. Adebayo alley-oop DUNK (4 PTS) (D. Robinson 1 AST),"[1628389, 1629130]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,1.09,D. Robinson,1629130.0,1.0,,,,,,,,,
165,PT00M52.30S,2024-01-04T03:37:18.7Z,1,REGULAR,3pt,Jump Shot,[],1630559,75.73915900131406,11.029411764705884,1610612747,16,22,2024-01-04T03:37:22Z,1590000,False,-195.0,176.0,1,right,MISS A. Reaves 26' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.23,,,,,,,,,,,,
166,PT00M49.60S,2024-01-04T03:37:21.4Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,16,22,2024-01-04T03:37:21Z,1600000,False,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,165.0,3.0,3.0,0.0,,,,
167,PT00M34.20S,2024-01-04T03:37:37.9Z,1,REGULAR,foul,personal,['2freethrow'],1631108,,,1610612748,16,22,2024-01-04T03:37:45Z,1610000,False,,,0,,M. Christie shooting personal FOUL (1 PF) (Love 2 FT),"[1631108, 201567]",1610612747.0,LAL,shooting,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,202007.0,1.0,0.0,Love,201567.0,,,,,,,,,,,,,,,
169,PT00M34.20S,2024-01-04T03:38:07.0Z,1,REGULAR,freethrow,1 of 2,[],201567,,,1610612748,16,23,2024-01-04T03:38:26Z,1630000,False,,,0,,K. Love Free Throw 1 of 2 (1 PTS),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
170,PT00M34.20S,2024-01-04T03:38:07.0Z,1,REGULAR,freethrow,2 of 2,[],201567,,,1610612748,16,23,2024-01-04T03:38:26Z,1640000,False,,,0,,MISS K. Love Free Throw 2 of 2,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
