actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
85,PT05M12.00S,2023-11-16T03:26:29.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,8.196452036793687,49.01960784313726,1610612758,11,24,2023-11-16T03:35:23Z,860000,False,5.0,25.0,1,left,MISS D. Sabonis driving finger roll Layup,[1627734],1610612758.0,SAC,driving finger roll,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,,,,,,,,
86,PT05M09.00S,2023-11-16T03:26:32.2Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,11,24,2023-11-16T03:27:08Z,870000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,
87,PT05M02.00S,2023-11-16T03:26:39.9Z,1,REGULAR,3pt,Jump Shot,[],1630559,74.55650459921156,15.441176470588232,1610612747,11,24,2023-11-16T03:35:42Z,880000,False,-173.0,187.0,1,right,MISS A. Reaves 25' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
88,PT04M59.00S,2023-11-16T03:26:42.9Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,11,24,2023-11-16T03:26:46Z,890000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,87.0,1.0,1.0,0.0,,,,,,,,
89,PT04M52.00S,2023-11-16T03:26:50.1Z,1,REGULAR,turnover,bad pass,[],1627734,,,1610612758,11,24,2023-11-16T03:37:05Z,900000,False,,,0,,D. Sabonis bad pass TURNOVER (2 TO),"[1627734, 2544]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,James,2544.0,,
90,PT04M52.00S,2023-11-16T03:26:50.1Z,1,REGULAR,steal,,[],2544,,,1610612747,11,24,2023-11-16T03:26:52Z,910000,False,,,0,,L. James STEAL (2 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
91,PT04M47.00S,2023-11-16T03:26:54.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629629,93.2161629434954,54.16666666666667,1610612747,13,24,2023-11-16T03:26:58Z,920000,False,21.0,11.0,1,right,C. Reddish running Layup (2 PTS) (L. James 2 AST),"[1629629, 2544]",1610612747.0,LAL,running,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,2.37,Made,2.0,,,,,,,,,,L. James,2544.0,2.0,,,,,
93,PT04M26.00S,2023-11-16T03:27:14.6Z,1,REGULAR,3pt,Jump Shot,[],1631099,33.952036793692514,49.50980392156863,1610612758,13,24,2023-11-16T03:38:29Z,940000,False,2.0,267.0,1,left,MISS K. Murray 26' bank 3PT,[1631099],1610612758.0,SAC,bank,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,26.66,Missed,,,,,,,,,,,,,,,,,,
94,PT04M25.00S,2023-11-16T03:27:15.6Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,13,24,2023-11-16T03:27:17Z,950000,False,,,0,,L. James REBOUND (Off:1 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,,93.0,2.0,1.0,1.0,,,,,,,,
95,PT04M20.00S,2023-11-16T03:27:22.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,91.50788436268068,46.81372549019608,1610612747,15,24,2023-11-16T03:27:32Z,960000,False,-16.0,27.0,1,right,L. James running Layup (5 PTS),[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,3.16,Made,5.0,,,,,,,,,,,,,,,,,
96,PT04M10.00S,2023-11-16T03:27:30.7Z,1,REGULAR,3pt,Jump Shot,[],1628989,6.619579500657039,95.34313725490196,1610612758,15,27,2023-11-16T03:27:34Z,970000,False,-227.0,10.0,1,left,K. Huerter 3PT  (7 PTS) (D. Fox 2 AST),"[1628989, 1628368]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,22.69,Made,7.0,,,,,,,,,,D. Fox,1628368.0,2.0,,,,,
98,PT03M53.00S,2023-11-16T03:27:48.4Z,1,REGULAR,2pt,Jump Shot,[],1630559,78.63009198423127,37.745098039215684,1610612747,17,27,2023-11-16T03:27:52Z,990000,False,-61.0,148.0,1,right,A. Reaves 16' pullup Jump Shot (2 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Center,16.06,Made,2.0,,,,,,,,,,,,,,,,,
99,PT03M42.00S,2023-11-16T03:27:58.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,8.590670170827863,53.431372549019606,1610612758,17,29,2023-11-16T03:41:02Z,1000000,False,-17.0,28.0,1,left,D. Fox driving finger roll Layup (5 PTS),[1628368],1610612758.0,SAC,driving finger roll,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,3.31,Made,5.0,,,,,,,,,,,,,,,,,
100,PT03M33.00S,2023-11-16T03:28:08.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,89.14257555847568,54.65686274509804,1610612747,17,29,2023-11-16T03:28:13Z,1010000,False,23.0,50.0,1,right,MISS C. Reddish floating Shot,[1629629],1610612747.0,LAL,floating,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,5.48,Missed,,,,,,,,,,,,,,,,,,
101,PT03M33.00S,2023-11-16T03:28:08.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,17,29,2023-11-16T03:28:25Z,1020000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,100.0,,,,,,,,,,,
102,PT03M33.00S,2023-11-16T03:28:12.5Z,1,REGULAR,foul,personal,[],1629629,,,1610612758,17,29,2023-11-16T03:28:27Z,1030000,False,,,0,,C. Reddish loose ball personal FOUL (1 PF),"[1629629, 1627734]",1610612747.0,LAL,loose ball,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,1179.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,
104,PT03M33.00S,2023-11-16T03:28:21.7Z,1,REGULAR,substitution,out,[],1629629,,,1610612758,17,29,2023-11-16T03:28:51Z,1050000,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M33.00S,2023-11-16T03:28:21.7Z,1,REGULAR,substitution,out,[],2544,,,1610612758,17,29,2023-11-16T03:28:51Z,1060000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M33.00S,2023-11-16T03:28:21.7Z,1,REGULAR,substitution,out,[],1628368,,,1610612758,17,29,2023-11-16T03:28:51Z,1070000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M33.00S,2023-11-16T03:28:21.7Z,1,REGULAR,substitution,out,[],1631099,,,1610612758,17,29,2023-11-16T03:28:51Z,1080000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M33.00S,2023-11-16T03:28:21.7Z,1,REGULAR,substitution,in,[],1626174,,,1610612758,17,29,2023-11-16T03:28:51Z,1090000,False,,,0,,SUB in: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M33.00S,2023-11-16T03:28:21.7Z,1,REGULAR,substitution,in,[],1627752,,,1610612758,17,29,2023-11-16T03:28:51Z,1100000,False,,,0,,SUB in: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M33.00S,2023-11-16T03:28:21.7Z,1,REGULAR,substitution,in,[],1631165,,,1610612758,17,29,2023-11-16T03:28:51Z,1110000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M33.00S,2023-11-16T03:28:21.7Z,1,REGULAR,substitution,in,[],1628370,,,1610612758,17,29,2023-11-16T03:28:51Z,1120000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M08.00S,2023-11-16T03:29:12.7Z,1,REGULAR,3pt,Jump Shot,[],1628370,25.147831800262807,14.950980392156865,1610612758,17,29,2023-11-16T03:43:55Z,1130000,False,175.0,184.0,1,left,MISS M. Monk 25' step back 3PT,[1628370],1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,25.4,Missed,,,,,,,,,,,,,,,,,,
113,PT03M06.00S,2023-11-16T03:29:14.7Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,17,29,2023-11-16T03:29:16Z,1140000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,112.0,6.0,4.0,2.0,,,,,,,,
114,PT03M02.00S,2023-11-16T03:29:18.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628370,30.535479632063073,32.59803921568627,1610612758,17,32,2023-11-16T03:44:07Z,1150000,False,87.0,235.0,1,left,M. Monk 25' 3PT  (3 PTS) (D. Sabonis 4 AST),"[1628370, 1627734]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,25.01,Made,3.0,,,,,,,,,,D. Sabonis,1627734.0,4.0,,,,,
116,PT02M43.00S,2023-11-16T03:29:37.0Z,1,REGULAR,2pt,Jump Shot,[],1626156,79.68134034165571,70.09803921568627,1610612747,17,32,2023-11-16T03:29:41Z,1170000,False,100.0,138.0,1,right,MISS D. Russell 17' fadeaway Shot,[1626156],1610612747.0,LAL,fadeaway,,,Russell,D. Russell,,,,,Mid-Range,16-24 Right Center,17.11,Missed,,,,,,,,,,,,,,,,,,
117,PT02M41.00S,2023-11-16T03:29:39.0Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,17,32,2023-11-16T03:29:41Z,1180000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,116.0,7.0,5.0,2.0,,,,,,,,
118,PT02M32.00S,2023-11-16T03:29:49.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,6.8823915900131425,52.69607843137255,1610612758,17,34,2023-11-16T03:44:40Z,1190000,False,-13.0,12.0,1,left,D. Sabonis cutting DUNK (10 PTS) (M. Monk 1 AST),"[1627734, 1628370]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.82,Made,10.0,,,,,,,,,,M. Monk,1628370.0,1.0,,,,,
120,PT02M12.00S,2023-11-16T03:30:08.5Z,1,REGULAR,3pt,Jump Shot,[],203076,68.11760840998686,61.029411764705884,1610612747,17,34,2023-11-16T03:30:12Z,1210000,False,55.0,247.0,1,right,MISS A. Davis 25' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,25.33,Missed,,,,,,,,,,,,,,,,,,
121,PT02M10.00S,2023-11-16T03:30:10.5Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612758,17,34,2023-11-16T03:30:12Z,1220000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,,,,,,,120.0,1.0,1.0,0.0,,,,,,,,
122,PT02M05.00S,2023-11-16T03:30:15.6Z,1,REGULAR,3pt,Jump Shot,[],1628989,25.624178712220754,15.173100490196077,1610612758,17,37,2023-11-16T03:30:47Z,1230000,False,174.0,188.0,1,left,K. Huerter 25' 3PT  (10 PTS) (K. Ellis 1 AST),"[1628989, 1631165]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,25.65,Made,10.0,,,,,,,,,,K. Ellis,1631165.0,1.0,,,,,
124,PT01M43.00S,2023-11-16T03:30:38.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,89.93101182654402,50.0,1610612747,19,37,2023-11-16T03:45:28Z,1250000,False,0.0,42.0,1,right,D. Russell driving reverse Layup (4 PTS),[1626156],1610612747.0,LAL,driving reverse,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,4.21,Made,4.0,,,,,,,,,,,,,,,,,
125,PT01M32.00S,2023-11-16T03:30:48.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,15.423784494086718,45.833333333333336,1610612758,19,37,2023-11-16T03:45:57Z,1260000,False,21.0,92.0,1,left,MISS D. Sabonis 9' Hook - blocked,"[1627734, 203076]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,9.48,Missed,,,,,,,,,,,,,,,,,Davis,203076.0
129,PT01M32.00S,2023-11-16T03:30:48.5Z,1,REGULAR,block,,[],203076,,,1610612758,19,37,2023-11-16T03:31:04Z,1265000,False,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
126,PT01M29.00S,2023-11-16T03:30:51.5Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,19,37,2023-11-16T03:47:38Z,1270000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,125.0,8.0,5.0,3.0,,,,,,,,
127,PT01M27.00S,2023-11-16T03:30:53.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627734,12.795663600525614,47.05882352941176,1610612758,19,37,2023-11-16T03:31:07Z,1280000,False,15.0,68.0,1,left,MISS D. Sabonis 6' Hook,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,6.94,Missed,,,,,,,,,,,,,,,,,,
128,PT01M27.00S,2023-11-16T03:30:55.8Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612747,19,37,2023-11-16T03:30:55Z,1290000,False,,,0,,C. Wood REBOUND (Off:0 Def:1),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,
130,PT01M27.00S,2023-11-16T03:31:04.5Z,1,REGULAR,foul,personal,[],1631165,,,1610612747,19,37,2023-11-16T03:31:13Z,1300000,False,,,0,,K. Ellis personal FOUL (1 PF),"[1631165, 1626156]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,,,,1830.0,1.0,0.0,Russell,1626156.0,,,,,,,,,,,,
132,PT01M27.00S,2023-11-16T03:31:12.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,19,37,2023-11-16T03:31:12Z,1320000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M27.00S,2023-11-16T03:33:58.7Z,1,REGULAR,substitution,out,[],1626156,,,1610612747,19,37,2023-11-16T03:34:15Z,1330000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M27.00S,2023-11-16T03:33:58.7Z,1,REGULAR,substitution,out,[],203076,,,1610612747,19,37,2023-11-16T03:34:15Z,1340000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M27.00S,2023-11-16T03:33:58.7Z,1,REGULAR,substitution,out,[],1628989,,,1610612747,19,37,2023-11-16T03:34:15Z,1350000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M27.00S,2023-11-16T03:33:58.7Z,1,REGULAR,substitution,out,[],1627734,,,1610612747,19,37,2023-11-16T03:34:15Z,1360000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M27.00S,2023-11-16T03:33:58.7Z,1,REGULAR,substitution,out,[],203084,,,1610612747,19,37,2023-11-16T03:34:15Z,1370000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M27.00S,2023-11-16T03:33:58.7Z,1,REGULAR,substitution,out,[],1631165,,,1610612747,19,37,2023-11-16T03:34:15Z,1380000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M27.00S,2023-11-16T03:33:58.7Z,1,REGULAR,substitution,in,[],1629060,,,1610612747,19,37,2023-11-16T03:34:15Z,1390000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M27.00S,2023-11-16T03:33:58.7Z,1,REGULAR,substitution,in,[],1629637,,,1610612747,19,37,2023-11-16T03:34:15Z,1400000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M27.00S,2023-11-16T03:33:58.7Z,1,REGULAR,substitution,in,[],1628426,,,1610612747,19,37,2023-11-16T03:34:15Z,1410000,False,,,0,,SUB in: A. Vezenkov,[1628426],1610612758.0,SAC,,,,Vezenkov,A. Vezenkov,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M27.00S,2023-11-16T03:33:58.7Z,1,REGULAR,substitution,in,[],201580,,,1610612747,19,37,2023-11-16T03:34:15Z,1420000,False,,,0,,SUB in: J. McGee,[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M27.00S,2023-11-16T03:33:58.7Z,1,REGULAR,substitution,in,[],1631099,,,1610612747,19,37,2023-11-16T03:34:15Z,1430000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M27.00S,2023-11-16T03:33:58.7Z,1,REGULAR,substitution,in,[],1628368,,,1610612747,19,37,2023-11-16T03:34:15Z,1440000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M15.00S,2023-11-16T03:34:41.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,90.5880420499343,50.49019607843137,1610612747,19,37,2023-11-16T03:34:46Z,1450000,False,2.0,36.0,1,right,MISS R. Hachimura driving Layup,[1629060],1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,3.61,Missed,,,,,,,,,,,,,,,,,,
146,PT01M12.00S,2023-11-16T03:34:44.3Z,1,REGULAR,rebound,defensive,[],201580,,,1610612758,19,37,2023-11-16T03:34:46Z,1460000,False,,,0,,J. McGee REBOUND (Off:0 Def:1),[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,,,,,,,,,145.0,1.0,1.0,0.0,,,,,,,,
147,PT01M01.00S,2023-11-16T03:34:58.0Z,1,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612758,19,37,2023-11-16T03:35:04Z,1470000,False,,,0,,J. Hayes shooting personal FOUL (1 PF) (McGee 2 FT),"[1629637, 201580]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,1179.0,1.0,0.0,McGee,201580.0,,,,,,,,,,,,
149,PT01M01.00S,2023-11-16T03:35:20.8Z,1,REGULAR,freethrow,1 of 2,[],201580,,,1610612758,19,37,2023-11-16T03:35:20Z,1490000,False,,,0,,MISS J. McGee Free Throw 1 of 2,[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
150,PT01M01.00S,2023-11-16T03:35:20.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,19,37,2023-11-16T03:35:20Z,1500000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,149.0,,,,,,,,,,,
151,PT01M01.00S,2023-11-16T03:35:36.3Z,1,REGULAR,freethrow,2 of 2,[],201580,,,1610612758,19,38,2023-11-16T03:35:36Z,1510000,False,,,0,,J. McGee Free Throw 2 of 2 (1 PTS),[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
152,PT00M56.10S,2023-11-16T03:35:50.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631099,,,1610612747,19,38,2023-11-16T03:36:09Z,1520000,False,,,0,,K. Murray personal FOUL (1 PF) (Wood 2 FT),"[1631099, 1626174]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Center,,,,1179.0,1.0,0.0,Wood,1626174.0,,,,,,,,,,,,
154,PT00M56.10S,2023-11-16T03:36:10.3Z,1,REGULAR,freethrow,1 of 2,[],1626174,,,1610612747,19,38,2023-11-16T03:36:10Z,1540000,False,,,0,,MISS C. Wood Free Throw 1 of 2,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
155,PT00M56.10S,2023-11-16T03:36:10.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,19,38,2023-11-16T03:36:10Z,1550000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,154.0,,,,,,,,,,,
156,PT00M56.10S,2023-11-16T03:36:22.1Z,1,REGULAR,freethrow,2 of 2,[],1626174,,,1610612747,20,38,2023-11-16T03:36:22Z,1560000,False,,,0,,C. Wood Free Throw 2 of 2 (1 PTS),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
157,PT00M45.10S,2023-11-16T03:36:35.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,19.23455978975032,62.745098039215684,1610612758,20,38,2023-11-16T03:36:40Z,1570000,False,-64.0,128.0,1,left,MISS M. Monk 14' pullup Shot,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,14.32,Missed,,,,,,,,,,,,,,,,,,
158,PT00M41.90S,2023-11-16T03:36:38.2Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612747,20,38,2023-11-16T03:36:40Z,1580000,False,,,0,,C. Wood REBOUND (Off:0 Def:2),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,157.0,2.0,2.0,0.0,,,,,,,,
159,PT00M33.60S,2023-11-16T03:36:49.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628370,,,1610612747,20,38,2023-11-16T03:36:55Z,1590000,False,,,0,,M. Monk personal FOUL (1 PF) (Hayes 2 FT),"[1628370, 1629637]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,16-24 Center,,,,1179.0,1.0,0.0,Hayes,1629637.0,,,,,,,,,,,,
161,PT00M33.60S,2023-11-16T03:37:12.9Z,1,REGULAR,freethrow,1 of 2,[],1629637,,,1610612747,21,38,2023-11-16T03:37:12Z,1610000,False,,,0,,J. Hayes Free Throw 1 of 2 (1 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
162,PT00M33.60S,2023-11-16T03:37:28.0Z,1,REGULAR,freethrow,2 of 2,[],1629637,,,1610612747,22,38,2023-11-16T03:37:28Z,1620000,False,,,0,,J. Hayes Free Throw 2 of 2 (2 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
163,PT00M29.50S,2023-11-16T03:37:42.0Z,1,REGULAR,3pt,Jump Shot,[],1628426,12.927069645203687,96.07843137254902,1610612758,22,38,2023-11-16T03:37:49Z,1630000,False,-230.0,69.0,1,left,MISS A. Vezenkov 24' 3PT,[1628426],1610612758.0,SAC,,,,Vezenkov,A. Vezenkov,,,,,Left Corner 3,24+ Left,24.05,Missed,,,,,,,,,,,,,,,,,,
164,PT00M22.60S,2023-11-16T03:37:48.9Z,1,REGULAR,rebound,offensive,[],201580,,,1610612758,22,38,2023-11-16T03:38:23Z,1640000,False,,,0,,J. McGee REBOUND (Off:1 Def:1),[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,Left Corner 3,24+ Left,,,,,,,,,163.0,2.0,1.0,1.0,,,,,,,,
165,PT00M21.70S,2023-11-16T03:37:49.8Z,1,REGULAR,turnover,bad pass,[],201580,,,1610612758,22,38,2023-11-16T03:38:25Z,1650000,False,,,0,,J. McGee bad pass TURNOVER (1 TO),"[201580, 1629637]",1610612758.0,SAC,,,,McGee,J. McGee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Hayes,1629637.0,,
166,PT00M21.70S,2023-11-16T03:37:49.8Z,1,REGULAR,steal,,[],1629637,,,1610612747,22,38,2023-11-16T03:37:51Z,1660000,False,,,0,,J. Hayes STEAL (1 STL),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
