actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
170,PT11M51.00S,2024-03-01T04:08:53.1Z,2,REGULAR,3pt,Jump Shot,[],1630557,31.718134034165573,29.65686274509804,1610612764,31,37,2024-03-01T04:08:59Z,1680000,False,102.0,246.0,1,left,C. Kispert 26' 3PT  (8 PTS) (J. Poole 3 AST),"[1630557, 1629673]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,26.59,Made,,,,,8.0,J. Poole,1629673.0,3.0,,,,,
172,PT11M31.00S,2024-03-01T04:09:12.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.0335085413929,50.245098039215684,1610612747,33,37,2024-03-01T04:09:16Z,1700000,False,1.0,22.0,1,right,L. James driving Layup (6 PTS) (D. Russell 2 AST),"[2544, 1626156]",1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,2.24,Made,,,,,6.0,D. Russell,1626156.0,2.0,,,,,
174,PT11M22.00S,2024-03-01T04:09:21.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,19.365965834428394,42.64705882352941,1610612764,33,39,2024-03-01T04:09:25Z,1720000,False,37.0,130.0,1,left,J. Poole 13' driving floating Jump Shot (10 PTS),[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.46,Made,,,,,10.0,,,,,,,,
175,PT11M01.00S,2024-03-01T04:09:41.6Z,2,REGULAR,3pt,Jump Shot,[],1626156,70.08869908015768,86.51960784313725,1610612747,33,39,2024-03-01T04:09:46Z,1730000,False,183.0,229.0,1,right,MISS D. Russell 29' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,,,29.27,Missed,,,,,,,,,,,,,
176,PT10M59.00S,2024-03-01T04:09:43.6Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,33,39,2024-03-01T04:09:46Z,1740000,False,,,0,,C. Kispert REBOUND (Off:1 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,,,175.0,2.0,1.0,1.0,,,,,,,,,
177,PT10M40.00S,2024-03-01T04:10:02.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,8.196452036793687,56.61764705882353,1610612764,33,39,2024-03-01T04:10:10Z,1750000,False,-33.0,25.0,1,left,MISS M. Bagley III driving bank Hook,[1628963],1610612764.0,WAS,driving bank,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,4.12,Missed,,,,,,,,,,,,,
178,PT10M38.00S,2024-03-01T04:10:04.8Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612747,33,39,2024-03-01T04:10:10Z,1760000,False,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,177.0,1.0,1.0,0.0,,,,,,,,,
179,PT10M30.00S,2024-03-01T04:10:13.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,85.72601839684626,56.61764705882353,1610612747,33,39,2024-03-01T04:10:19Z,1770000,False,33.0,82.0,1,right,MISS D. Russell 8' floating Shot,[1626156],1610612747.0,LAL,floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.82,Missed,,,,,,,,,,,,,
180,PT10M26.00S,2024-03-01T04:10:17.5Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,33,39,2024-03-01T04:10:19Z,1780000,False,,,0,,D. Avdija REBOUND (Off:1 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,179.0,4.0,3.0,1.0,,,,,,,,,
181,PT10M19.00S,2024-03-01T04:10:24.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,14.241130091984232,56.86274509803921,1610612764,33,39,2024-03-01T04:10:35Z,1790000,False,-34.0,81.0,1,left,MISS D. Avdija 8' floating Shot,[1630166],1610612764.0,WAS,floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.83,Missed,,,,,,,,,,,,,
182,PT10M16.00S,2024-03-01T04:10:27.3Z,2,REGULAR,rebound,offensive,[],1630166,,,1610612764,33,39,2024-03-01T04:10:27Z,1800000,False,,,0,,D. Avdija REBOUND (Off:2 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,181.0,5.0,3.0,2.0,,,,,,,,,
183,PT10M13.00S,2024-03-01T04:10:33.1Z,2,REGULAR,turnover,out-of-bounds,[],1628963,,,1610612764,33,39,2024-03-01T04:12:03Z,1810000,False,,,0,,M. Bagley III lost ball out-of-bounds TURNOVER (1 TO),[1628963],1610612764.0,WAS,lost ball,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,201638.0,,,,,,,,,,,,,,,1.0,,,,
184,PT10M09.00S,2024-03-01T04:10:43.7Z,2,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612747,33,39,2024-03-01T04:10:48Z,1820000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (James 2 FT),"[1630166, 2544]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,1.0,0.0,James,2544.0,,,,,,,,,,,,,,,
186,PT10M09.00S,2024-03-01T04:11:16.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],2544,,,1610612747,33,39,2024-03-01T04:11:16Z,1840000,False,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
187,PT10M09.00S,2024-03-01T04:11:16.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,33,39,2024-03-01T04:11:16Z,1850000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,186.0,,,,,,,,,,,,
188,PT10M09.00S,2024-03-01T04:11:29.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],2544,,,1610612747,34,39,2024-03-01T04:11:29Z,1860000,False,,,0,,L. James Free Throw 2 of 2 (7 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,Made,,,,,7.0,,,,,,,,
189,PT09M52.00S,2024-03-01T04:11:47.6Z,2,REGULAR,turnover,out-of-bounds,[],1630557,,,1610612764,34,39,2024-03-01T04:11:56Z,1870000,False,,,0,,C. Kispert step out-of-bounds TURNOVER (1 TO),[1630557],1610612764.0,WAS,step,,,Kispert,C. Kispert,,,,,Mid-Range,16-24 Left,201638.0,,,,,,,,,,,,,,,1.0,,,,
190,PT09M34.00S,2024-03-01T04:12:21.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629637,93.34756898817345,49.26470588235294,1610612747,36,39,2024-03-01T04:12:27Z,1880000,False,-4.0,10.0,1,right,J. Hayes alley-oop DUNK (2 PTS) (L. James 2 AST),"[1629637, 2544]",1610612747.0,LAL,alley-oop,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,1.07,Made,,,,,2.0,L. James,2544.0,2.0,,,,,
192,PT09M21.00S,2024-03-01T04:12:33.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631098,9.379106438896187,56.127450980392155,1610612764,36,39,2024-03-01T04:12:38Z,1900000,False,-31.0,36.0,1,left,MISS J. Davis cutting Layup,[1631098],1610612764.0,WAS,cutting,,,Davis,J. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.7,Missed,,,,,,,,,,,,,
193,PT09M19.00S,2024-03-01T04:12:35.9Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612747,36,39,2024-03-01T04:12:38Z,1910000,False,,,0,,J. Hayes REBOUND (Off:0 Def:2),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,192.0,2.0,2.0,0.0,,,,,,,,,
194,PT09M12.00S,2024-03-01T04:12:42.4Z,2,REGULAR,turnover,lost ball,[],2544,,,1610612747,36,39,2024-03-01T04:12:50Z,1920000,False,,,0,,L. James lost ball TURNOVER (1 TO),"[2544, 1629673]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,,,Poole,1629673.0
195,PT09M12.00S,2024-03-01T04:12:42.4Z,2,REGULAR,steal,,[],1629673,,,1610612764,36,39,2024-03-01T04:12:44Z,1930000,False,,,0,,J. Poole STEAL (1 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
196,PT09M09.00S,2024-03-01T04:12:47.5Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629673,8.327858081471746,45.58823529411765,1610612764,36,41,2024-03-01T04:13:14Z,1940000,False,22.0,26.0,1,left,J. Poole driving bank Jump Shot (12 PTS),[1629673],1610612764.0,WAS,driving bank,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,3.4,Made,,,,,12.0,,,,,,,,
197,PT09M09.00S,2024-03-01T04:12:49.9Z,2,REGULAR,foul,personal,['1freethrow'],1626156,,,1610612764,36,41,2024-03-01T04:12:58Z,1950000,False,,,0,,D. Russell shooting personal FOUL (1 PF) (Poole 1 FT),"[1626156, 1629673]",1610612747.0,LAL,shooting,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,1626302.0,1.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,
199,PT09M09.00S,2024-03-01T04:13:17.9Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629673,,,1610612764,36,42,2024-03-01T04:13:17Z,1970000,False,,,0,,J. Poole Free Throw 1 of 1 (13 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,Made,,,,,13.0,,,,,,,,
200,PT08M57.00S,2024-03-01T04:13:31.9Z,2,REGULAR,2pt,Jump Shot,[],2544,82.17805519053877,32.84313725490196,1610612747,36,42,2024-03-01T04:13:38Z,1980000,False,-86.0,115.0,1,right,MISS L. James 14' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,Mid-Range,8-16 Left,,,,,,14.35,Missed,,,,,,,,,,,,,
201,PT08M54.00S,2024-03-01T04:13:34.9Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,36,42,2024-03-01T04:13:38Z,1990000,False,,,0,,C. Kispert REBOUND (Off:1 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Mid-Range,8-16 Left,,,,,,,,200.0,3.0,2.0,1.0,,,,,,,,,
202,PT08M52.00S,2024-03-01T04:13:35.9Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628963,7.539421813403408,50.73529411764706,1610612764,36,44,2024-03-01T04:14:00Z,2000000,False,-4.0,18.0,1,left,M. Bagley III running DUNK (6 PTS) (C. Kispert 3 AST),"[1628963, 1630557]",1610612764.0,WAS,running,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,1.88,Made,,,,,6.0,C. Kispert,1630557.0,3.0,,,,,
204,PT08M52.00S,2024-03-01T04:13:41.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,36,44,2024-03-01T04:13:41Z,2020000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M52.00S,2024-03-01T04:16:00.4Z,2,REGULAR,substitution,out,[],1627752,,,1610612747,36,44,2024-03-01T04:16:28Z,2030000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M52.00S,2024-03-01T04:16:00.4Z,2,REGULAR,substitution,in,[],1629060,,,1610612747,36,44,2024-03-01T04:16:28Z,2040000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M35.00S,2024-03-01T04:16:47.0Z,2,REGULAR,3pt,Jump Shot,[],2544,70.22010512483574,25.24509803921569,1610612747,39,44,2024-03-01T04:16:53Z,2050000,False,-124.0,227.0,1,right,L. James 25' 3PT step back (10 PTS),[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,25.89,Made,,,,,10.0,,,,,,,,
208,PT08M17.00S,2024-03-01T04:17:04.9Z,2,REGULAR,3pt,Jump Shot,[],1630557,35.66031537450722,69.6078431372549,1610612764,39,44,2024-03-01T04:17:10Z,2060000,False,-98.0,283.0,1,left,MISS C. Kispert 29' pullup 3PT,[1630557],1610612764.0,WAS,pullup,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,29.92,Missed,,,,,,,,,,,,,
209,PT08M13.00S,2024-03-01T04:17:08.9Z,2,REGULAR,rebound,offensive,[],1631098,,,1610612764,39,44,2024-03-01T04:17:10Z,2070000,False,,,0,,J. Davis REBOUND (Off:1 Def:0),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,208.0,1.0,0.0,1.0,,,,,,,,,
210,PT08M08.00S,2024-03-01T04:17:15.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628963,5.174113009198422,51.22549019607843,1610612764,39,46,2024-03-01T04:17:25Z,2080000,False,-6.0,-4.0,1,left,M. Bagley III DUNK (8 PTS) (D. Avdija 3 AST),"[1628963, 1630166]",1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,0.72,Made,,,,,8.0,D. Avdija,1630166.0,3.0,,,,,
212,PT07M50.00S,2024-03-01T04:17:34.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.95335085413929,52.69607843137255,1610612747,41,46,2024-03-01T04:17:41Z,2100000,False,13.0,14.0,1,right,L. James driving reverse Layup (12 PTS),[2544],1610612747.0,LAL,driving reverse,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,1.92,Made,,,,,12.0,,,,,,,,
213,PT07M50.00S,2024-03-01T04:17:37.5Z,2,REGULAR,foul,personal,['1freethrow'],1628963,,,1610612747,41,46,2024-03-01T04:17:44Z,2110000,False,,,0,,M. Bagley III shooting personal FOUL (3 PF) (James 1 FT),"[1628963, 2544]",1610612764.0,WAS,shooting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,1626302.0,3.0,0.0,James,2544.0,,,,,,,,,,,,,,,
215,PT07M50.00S,2024-03-01T04:17:44.7Z,2,REGULAR,substitution,out,[],1626156,,,1610612747,41,46,2024-03-01T04:18:32Z,2130000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M50.00S,2024-03-01T04:17:44.7Z,2,REGULAR,substitution,out,[],1631108,,,1610612747,41,46,2024-03-01T04:18:32Z,2140000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M50.00S,2024-03-01T04:17:44.7Z,2,REGULAR,substitution,out,[],1630166,,,1610612747,41,46,2024-03-01T04:18:32Z,2150000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M50.00S,2024-03-01T04:17:44.7Z,2,REGULAR,substitution,in,[],203915,,,1610612747,41,46,2024-03-01T04:18:32Z,2160000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M50.00S,2024-03-01T04:17:44.7Z,2,REGULAR,substitution,in,[],1630559,,,1610612747,41,46,2024-03-01T04:18:32Z,2170000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M50.00S,2024-03-01T04:17:44.7Z,2,REGULAR,substitution,in,[],1628398,,,1610612747,41,46,2024-03-01T04:18:32Z,2180000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M50.00S,2024-03-01T04:17:56.5Z,2,REGULAR,substitution,out,[],1628963,,,1610612747,41,46,2024-03-01T04:18:32Z,2190000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M50.00S,2024-03-01T04:17:56.5Z,2,REGULAR,substitution,in,[],1626158,,,1610612747,41,46,2024-03-01T04:18:32Z,2200000,False,,,0,,SUB in: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M50.00S,2024-03-01T04:18:13.9Z,2,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,42,46,2024-03-01T04:18:13Z,2210000,False,,,0,,L. James Free Throw 1 of 1 (13 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,Made,,,,,13.0,,,,,,,,
224,PT07M38.00S,2024-03-01T04:18:27.2Z,2,REGULAR,2pt,Jump Shot,[],1629673,21.59986859395532,32.1078431372549,1610612764,42,46,2024-03-01T04:18:36Z,2220000,False,89.0,151.0,1,left,MISS J. Poole 17' step back Shot,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right Center,,,,,,17.51,Missed,,,,,,,,,,,,,
225,PT07M33.00S,2024-03-01T04:18:32.1Z,2,REGULAR,rebound,offensive,[],1626158,,,1610612764,42,46,2024-03-01T04:18:32Z,2230000,False,,,0,,R. Holmes REBOUND (Off:2 Def:1),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Mid-Range,16-24 Right Center,,,,,,,,224.0,3.0,1.0,2.0,,,,,,,,,
226,PT07M31.00S,2024-03-01T04:18:34.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631098,9.904730617608408,44.36274509803921,1610612764,42,46,2024-03-01T04:18:39Z,2240000,False,28.0,41.0,1,left,MISS J. Davis driving finger roll Layup,[1631098],1610612764.0,WAS,driving finger roll,,,Davis,J. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.94,Missed,,,,,,,,,,,,,
227,PT07M29.00S,2024-03-01T04:18:36.2Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612747,42,46,2024-03-01T04:18:39Z,2250000,False,,,0,,J. Hayes REBOUND (Off:0 Def:3),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,226.0,3.0,3.0,0.0,,,,,,,,,
228,PT07M21.00S,2024-03-01T04:18:44.0Z,2,REGULAR,3pt,Jump Shot,[],1630559,96.50131406044679,95.83333333333333,1610612747,42,46,2024-03-01T04:18:50Z,2260000,False,229.0,-20.0,1,right,MISS A. Reaves 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Right Corner 3,24+ Right,,,,,,23.0,Missed,,,,,,,,,,,,,
229,PT07M19.00S,2024-03-01T04:18:46.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,42,46,2024-03-01T04:18:50Z,2270000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,228.0,,,,,,,,,,,,
231,PT07M19.00S,2024-03-01T04:18:50.5Z,2,REGULAR,substitution,out,[],1631098,,,1610612764,42,46,2024-03-01T04:18:54Z,2290000,False,,,0,,SUB out: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M19.00S,2024-03-01T04:18:50.5Z,2,REGULAR,substitution,in,[],1626145,,,1610612764,42,46,2024-03-01T04:18:54Z,2300000,False,,,0,,SUB in: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M01.00S,2024-03-01T04:19:23.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,14.109724047306173,50.49019607843137,1610612764,42,48,2024-03-01T04:19:27Z,2310000,False,-2.0,80.0,1,left,C. Kispert 8' driving floating Jump Shot (10 PTS) (T. Jones 2 AST),"[1630557, 1626145]",1610612764.0,WAS,driving floating,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.01,Made,,,,,10.0,T. Jones,1626145.0,2.0,,,,,
235,PT06M45.00S,2024-03-01T04:19:39.7Z,2,REGULAR,3pt,Jump Shot,[],1629060,92.82194480946123,5.637254901960787,1610612747,42,48,2024-03-01T04:19:47Z,2330000,False,-222.0,15.0,1,right,MISS R. Hachimura 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,,,,,,22.23,Missed,,,,,,,,,,,,,
236,PT06M41.00S,2024-03-01T04:19:43.7Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612764,42,48,2024-03-01T04:19:47Z,2340000,False,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,,,,,,,,235.0,2.0,2.0,0.0,,,,,,,,,
237,PT06M35.00S,2024-03-01T04:19:49.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,39.07687253613666,49.50980392156863,1610612764,42,51,2024-03-01T04:20:31Z,2350000,False,2.0,315.0,1,left,J. Poole 31' 3PT running pullup (16 PTS),[1629673],1610612764.0,WAS,running pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,31.48,Made,,,,,16.0,,,,,,,,
238,PT06M20.00S,2024-03-01T04:20:05.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,91.50788436268068,46.81372549019608,1610612747,44,51,2024-03-01T04:20:10Z,2360000,False,-16.0,27.0,1,right,J. Hayes alley-oop Layup (4 PTS) (S. Dinwiddie 1 AST),"[1629637, 203915]",1610612747.0,LAL,alley-oop,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,3.16,Made,,,,,4.0,S. Dinwiddie,203915.0,1.0,,,,,
240,PT06M07.00S,2024-03-01T04:20:17.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626158,13.452693823915894,52.450980392156865,1610612764,44,51,2024-03-01T04:20:22Z,2380000,False,-12.0,74.0,1,left,MISS R. Holmes 7' turnaround Hook,[1626158],1610612764.0,WAS,turnaround,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.5,Missed,,,,,,,,,,,,,
241,PT06M04.00S,2024-03-01T04:20:20.7Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612747,44,51,2024-03-01T04:20:22Z,2390000,False,,,0,,J. Hayes REBOUND (Off:0 Def:4),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,240.0,4.0,4.0,0.0,,,,,,,,,
242,PT05M59.00S,2024-03-01T04:20:27.7Z,2,REGULAR,foul,personal,['2freethrow'],1630557,,,1610612747,44,51,2024-03-01T04:20:41Z,2400000,False,,,0,,C. Kispert shooting personal FOUL (2 PF) (James 2 FT),"[1630557, 2544]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,201638.0,2.0,0.0,James,2544.0,,,,,,,,,,,,,,,
244,PT05M59.00S,2024-03-01T04:20:54.0Z,2,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,45,51,2024-03-01T04:20:54Z,2420000,False,,,0,,L. James Free Throw 1 of 2 (14 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,Made,,,,,14.0,,,,,,,,
245,PT05M59.00S,2024-03-01T04:21:02.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,45,51,2024-03-01T04:21:02Z,2430000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M59.00S,2024-03-01T04:23:32.2Z,2,REGULAR,substitution,out,[],1629637,,,1610612747,45,51,2024-03-01T04:23:45Z,2440000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M59.00S,2024-03-01T04:23:32.2Z,2,REGULAR,substitution,in,[],203076,,,1610612747,45,51,2024-03-01T04:23:45Z,2450000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M59.00S,2024-03-01T04:24:07.0Z,2,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,46,51,2024-03-01T04:24:07Z,2460000,False,,,0,,L. James Free Throw 2 of 2 (15 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,Made,,,,,15.0,,,,,,,,
249,PT05M43.00S,2024-03-01T04:24:24.5Z,2,REGULAR,3pt,Jump Shot,[],1629673,37.10578186596584,56.86274509803921,1610612764,46,51,2024-03-01T04:24:29Z,2470000,False,-34.0,296.0,1,left,MISS J. Poole 29' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,29.83,Missed,,,,,,,,,,,,,
250,PT05M40.00S,2024-03-01T04:24:27.7Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,46,51,2024-03-01T04:24:27Z,2480000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,,,,,,,,249.0,2.0,2.0,0.0,,,,,,,,,
251,PT05M34.00S,2024-03-01T04:24:34.0Z,2,REGULAR,turnover,bad pass,[],1630559,,,1610612747,46,51,2024-03-01T04:24:37Z,2490000,False,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 1630557]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,,,Kispert,1630557.0
