actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
89,PT05M37.00S,2023-10-27T02:28:53.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630559,85.06898817345598,30.637254901960787,1610612747,16,14,2023-10-27T02:34:31Z,860000,False,-97.0,88.0,1,right,MISS A. Reaves 13' fadeaway Shot,[1630559],1610612747.0,LAL,fadeaway,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,,,,13.08,Missed,,,,,,,,,,,,,,,
90,PT05M37.00S,2023-10-27T02:28:53.5Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,16,14,2023-10-27T02:29:06Z,870000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:2),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,89.0,3.0,2.0,1.0,,
91,PT05M17.00S,2023-10-27T02:29:13.5Z,1,REGULAR,3pt,Jump Shot,[],203994,27.513140604467807,17.40196078431373,1610612756,16,14,2023-10-27T02:29:19Z,880000,False,163.0,206.0,1,left,MISS J. Nurkic 26' 3PT,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,26.28,Missed,,,,,,,,,,,,,,,
92,PT05M11.00S,2023-10-27T02:29:19.5Z,1,REGULAR,rebound,offensive,[],1629006,,,1610612756,16,14,2023-10-27T02:29:19Z,890000,False,,,0,,J. Okogie REBOUND (Off:2 Def:0),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,91.0,2.0,0.0,2.0,,
93,PT05M09.00S,2023-10-27T02:29:20.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201569,28.43298291721419,81.12745098039215,1610612756,16,17,2023-10-27T02:29:25Z,900000,False,-156.0,215.0,1,left,E. Gordon 26' 3PT  (7 PTS) (J. Okogie 1 AST),"[201569, 1629006]",1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,,,,26.52,Made,7.0,J. Okogie,1629006.0,1.0,,,,,,,,,,,
95,PT05M08.00S,2023-10-27T02:29:27.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,16,17,2023-10-27T02:29:27Z,920000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M08.00S,2023-10-27T02:32:50.9Z,1,REGULAR,substitution,out,[],201569,,,1610612747,16,17,2023-10-27T02:32:58Z,930000,False,,,0,,SUB out: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M08.00S,2023-10-27T02:32:50.9Z,1,REGULAR,substitution,in,[],1630692,,,1610612747,16,17,2023-10-27T02:32:58Z,940000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M03.00S,2023-10-27T02:33:02.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,92.16491458607096,50.73529411764706,1610612747,16,17,2023-10-27T02:33:06Z,950000,False,4.0,21.0,1,right,MISS T. Prince driving Layup,[1627752],1610612747.0,LAL,driving,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,2.14,Missed,,,,,,,,,,,,,,,
100,PT05M01.00S,2023-10-27T02:33:04.3Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,16,17,2023-10-27T02:33:24Z,970000,False,,,0,,A. Davis REBOUND (Off:1 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,98.0,2.0,1.0,1.0,,
101,PT05M00.00S,2023-10-27T02:33:06.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203076,89.27398160315374,45.833333333333336,1610612747,16,17,2023-10-27T02:33:10Z,980000,False,-21.0,48.0,1,right,MISS A. Davis Hook,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,5.26,Missed,,,,,,,,,,,,,,,
102,PT05M00.00S,2023-10-27T02:33:06.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,16,17,2023-10-27T02:33:10Z,990000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,101.0,,,,,
104,PT04M41.00S,2023-10-27T02:33:38.9Z,1,REGULAR,2pt,Jump Shot,[],201142,7.539421813403408,72.30392156862744,1610612756,16,17,2023-10-27T02:38:09Z,1010000,False,-112.0,18.0,1,left,MISS K. Durant 11' pullup Shot,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,11.3,Missed,,,,,,,,,,,,,,,
105,PT04M38.00S,2023-10-27T02:33:41.9Z,1,REGULAR,rebound,offensive,[],203994,,,1610612756,16,17,2023-10-27T02:33:41Z,1020000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:2),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,104.0,4.0,2.0,2.0,,
106,PT04M37.00S,2023-10-27T02:33:43.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,6.4881734559789805,50.0,1610612756,16,19,2023-10-27T02:38:27Z,1030000,False,0.0,8.0,1,left,J. Nurkic putback Layup (2 PTS),[203994],1610612756.0,PHX,putback,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,0.85,Made,2.0,,,,,,,,,,,,,,
107,PT04M21.00S,2023-10-27T02:34:01.6Z,1,REGULAR,2pt,Jump Shot,[],1629216,81.12680683311433,29.411764705882348,1610612747,16,19,2023-10-27T03:27:54Z,1040000,False,-103.0,125.0,1,right,MISS G. Vincent 16' pullup Shot,[1629216],1610612747.0,LAL,pullup,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Left Center,,,,16.18,Missed,,,,,,,,,,,,,,,
108,PT04M19.00S,2023-10-27T02:34:03.6Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,16,19,2023-10-27T03:27:54Z,1050000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:3),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,107.0,5.0,3.0,2.0,,
109,PT04M09.00S,2023-10-27T02:34:10.9Z,1,REGULAR,3pt,Jump Shot,[],1630692,33.6892247043364,32.1078431372549,1610612756,16,22,2023-10-27T02:34:15Z,1060000,False,89.0,264.0,1,left,J. Goodwin 27' 3PT  (3 PTS),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,,,,27.89,Made,3.0,,,,,,,,,,,,,,
110,PT03M54.00S,2023-10-27T02:34:25.8Z,1,REGULAR,2pt,Jump Shot,[],1627752,75.03285151116951,38.12040441176471,1610612747,16,22,2023-10-27T02:39:38Z,1070000,False,-59.0,182.0,1,right,MISS T. Prince 19' pullup Shot,[1627752],1610612747.0,LAL,pullup,,,Prince,T. Prince,,,,,Mid-Range,16-24 Center,,,,19.16,Missed,,,,,,,,,,,,,,,
111,PT03M52.00S,2023-10-27T02:34:27.8Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,16,22,2023-10-27T02:34:30Z,1080000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:4),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,110.0,6.0,4.0,2.0,,
112,PT03M45.00S,2023-10-27T02:34:34.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201142,8.984888304862025,46.07843137254902,1610612756,16,24,2023-10-27T02:34:37Z,1090000,False,20.0,32.0,1,left,K. Durant cutting Layup (4 PTS) (J. Nurkic 2 AST),"[201142, 203994]",1610612756.0,PHX,cutting,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,3.75,Made,4.0,J. Nurkic,203994.0,2.0,,,,,,,,,,,
114,PT03M31.00S,2023-10-27T02:34:49.3Z,1,REGULAR,2pt,Jump Shot,[],203076,74.81931668856767,37.99019607843137,1610612747,16,24,2023-10-27T02:34:53Z,1110000,False,-60.0,184.0,1,right,MISS A. Davis 19' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,,,,19.37,Missed,,,,,,,,,,,,,,,
115,PT03M28.00S,2023-10-27T02:34:52.3Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,16,24,2023-10-27T02:34:53Z,1120000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:5),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,114.0,7.0,5.0,2.0,,
116,PT03M14.00S,2023-10-27T02:35:06.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,12.795663600525614,51.470588235294116,1610612756,16,26,2023-10-27T02:40:33Z,1130000,False,-7.0,68.0,1,left,J. Goodwin 6' floating Jump Shot (5 PTS) (K. Durant 1 AST),"[1630692, 201142]",1610612756.0,PHX,floating,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,,,,6.82,Made,5.0,K. Durant,201142.0,1.0,,,,,,,,,,,
118,PT02M54.00S,2023-10-27T02:35:25.2Z,1,REGULAR,3pt,Jump Shot,[],1629216,87.9599211563732,96.56862745098039,1610612747,16,26,2023-10-27T02:35:29Z,1150000,False,233.0,61.0,1,right,MISS G. Vincent 24' 3PT,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Right Corner 3,24+ Right,,,,24.06,Missed,,,,,,,,,,,,,,,
119,PT02M52.00S,2023-10-27T02:35:27.2Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,16,26,2023-10-27T02:35:29Z,1160000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,118.0,3.0,3.0,0.0,,
120,PT02M46.00S,2023-10-27T02:35:36.1Z,1,REGULAR,foul,offensive,[],203994,,,1610612756,16,26,2023-10-27T02:49:02Z,1170000,False,,,0,,J. Nurkic charge offensive FOUL (2 PF),"[203994, 1629060]",1610612756.0,PHX,charge,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1626301.0,2.0,0.0,Hachimura,1629060.0,,,,,,
122,PT02M46.00S,2023-10-27T02:35:36.1Z,1,REGULAR,turnover,offensive foul,[],203994,,,1610612756,16,26,2023-10-27T02:35:36Z,1190000,False,,,0,,J. Nurkic offensive foul TURNOVER (1 TO),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,1626301.0,,,,,,,,,,
123,PT02M46.00S,2023-10-27T02:35:46.9Z,1,REGULAR,substitution,out,[],203076,,,1610612747,16,26,2023-10-27T02:36:09Z,1200000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M46.00S,2023-10-27T02:35:46.9Z,1,REGULAR,substitution,out,[],1627752,,,1610612747,16,26,2023-10-27T02:36:09Z,1210000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M46.00S,2023-10-27T02:35:46.9Z,1,REGULAR,substitution,out,[],1630559,,,1610612747,16,26,2023-10-27T02:36:09Z,1220000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M46.00S,2023-10-27T02:35:46.9Z,1,REGULAR,substitution,out,[],1629006,,,1610612747,16,26,2023-10-27T02:36:09Z,1230000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M46.00S,2023-10-27T02:35:46.9Z,1,REGULAR,substitution,out,[],1628960,,,1610612747,16,26,2023-10-27T02:36:09Z,1240000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M46.00S,2023-10-27T02:35:46.9Z,1,REGULAR,substitution,out,[],203994,,,1610612747,16,26,2023-10-27T02:36:09Z,1250000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M46.00S,2023-10-27T02:35:46.9Z,1,REGULAR,substitution,in,[],1629637,,,1610612747,16,26,2023-10-27T02:36:09Z,1260000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M46.00S,2023-10-27T02:35:46.9Z,1,REGULAR,substitution,in,[],1626156,,,1610612747,16,26,2023-10-27T02:36:09Z,1270000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M46.00S,2023-10-27T02:35:46.9Z,1,REGULAR,substitution,in,[],1629629,,,1610612747,16,26,2023-10-27T02:36:09Z,1280000,False,,,0,,SUB in: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M46.00S,2023-10-27T02:35:46.9Z,1,REGULAR,substitution,in,[],1629139,,,1610612747,16,26,2023-10-27T02:36:09Z,1290000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M46.00S,2023-10-27T02:35:46.9Z,1,REGULAR,substitution,in,[],1629642,,,1610612747,16,26,2023-10-27T02:36:09Z,1300000,False,,,0,,SUB in: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M46.00S,2023-10-27T02:35:46.9Z,1,REGULAR,substitution,in,[],1629234,,,1610612747,16,26,2023-10-27T02:36:09Z,1310000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M37.00S,2023-10-27T02:36:16.8Z,1,REGULAR,foul,offensive,[],1629637,,,1610612747,16,26,2023-10-27T02:36:24Z,1320000,False,,,0,,J. Hayes offensive FOUL (1 PF),"[1629637, 1630692]",1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,203593.0,1.0,0.0,Goodwin,1630692.0,,,,,,
137,PT02M37.00S,2023-10-27T02:36:16.8Z,1,REGULAR,turnover,offensive foul,[],1629637,,,1610612747,16,26,2023-10-27T02:36:16Z,1340000,False,,,0,,J. Hayes offensive foul TURNOVER (1 TO),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,,,,,,,203593.0,,,,,,,,,,
138,PT02M23.00S,2023-10-27T02:36:48.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201142,18.446123521681997,39.21568627450981,1610612756,16,26,2023-10-27T02:36:51Z,1350000,False,54.0,121.0,1,left,MISS K. Durant 13' Jump Shot,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,13.24,Missed,,,,,,,,,,,,,,,
139,PT02M21.00S,2023-10-27T02:36:50.0Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612747,16,26,2023-10-27T02:36:51Z,1360000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,138.0,1.0,1.0,0.0,,
140,PT02M16.00S,2023-10-27T02:36:56.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,91.24507227332458,48.529411764705884,1610612747,18,26,2023-10-27T02:37:02Z,1370000,False,-7.0,30.0,1,right,G. Vincent driving Layup (2 PTS) (D. Russell 2 AST),"[1629216, 1626156]",1610612747.0,LAL,driving,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,,,,3.07,Made,2.0,D. Russell,1626156.0,2.0,,,,,,,,,,,
142,PT01M52.00S,2023-10-27T02:37:19.7Z,1,REGULAR,3pt,Jump Shot,[],1629642,28.95860709592641,22.549019607843135,1610612756,18,26,2023-10-27T02:37:23Z,1390000,False,137.0,220.0,1,left,MISS N. Little 25' 3PT,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,,,,25.91,Missed,,,,,,,,,,,,,,,
143,PT01M49.00S,2023-10-27T02:37:22.7Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612747,18,26,2023-10-27T02:37:23Z,1400000,False,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,142.0,2.0,2.0,0.0,,
144,PT01M44.00S,2023-10-27T02:37:28.4Z,1,REGULAR,turnover,bad pass,[],1626156,,,1610612747,18,26,2023-10-27T02:37:31Z,1410000,False,,,0,,D. Russell bad pass TURNOVER (1 TO),"[1626156, 1629642]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,1.0,Little,1629642.0,,,,,,,,,,,,,,,,,
145,PT01M44.00S,2023-10-27T02:37:28.4Z,1,REGULAR,steal,,[],1629642,,,1610612756,18,26,2023-10-27T02:37:30Z,1420000,False,,,0,,N. Little STEAL (1 STL),[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
146,PT01M29.00S,2023-10-27T02:37:42.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629642,27.250328515111704,16.42156862745098,1610612756,18,26,2023-10-27T02:37:46Z,1430000,False,168.0,204.0,1,left,MISS N. Little 26' 3PT,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,,,,26.4,Missed,,,,,,,,,,,,,,,
147,PT01M27.00S,2023-10-27T02:37:44.4Z,1,REGULAR,rebound,defensive,[],1629629,,,1610612747,18,26,2023-10-27T02:37:46Z,1440000,False,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,146.0,1.0,1.0,0.0,,
148,PT01M24.00S,2023-10-27T02:37:49.5Z,1,REGULAR,foul,offensive,[],1629060,,,1610612747,18,26,2023-10-27T02:45:14Z,1450000,False,,,0,,R. Hachimura charge offensive FOUL (1 PF),"[1629060, 201142]",1610612747.0,LAL,charge,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,,2534.0,1.0,0.0,Durant,201142.0,,,,,,
150,PT01M24.00S,2023-10-27T02:37:49.5Z,1,REGULAR,turnover,offensive foul,[],1629060,,,1610612747,18,26,2023-10-27T02:37:49Z,1470000,False,,,0,,R. Hachimura offensive foul TURNOVER (1 TO),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,2534.0,,,,,,,,,,
151,PT01M24.00S,2023-10-27T02:37:58.8Z,1,REGULAR,substitution,out,[],1629060,,,1610612756,18,26,2023-10-27T02:38:01Z,1480000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M24.00S,2023-10-27T02:37:58.8Z,1,REGULAR,substitution,in,[],2544,,,1610612756,18,26,2023-10-27T02:38:01Z,1490000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M24.00S,2023-10-27T02:38:09.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612756,18,26,2023-10-27T02:38:09Z,1500000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M11.00S,2023-10-27T02:39:56.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630692,18.577529566360056,40.68627450980392,1610612756,18,28,2023-10-27T02:40:17Z,1510000,False,47.0,122.0,1,left,J. Goodwin 13' driving floating Jump Shot (7 PTS),[1630692],1610612756.0,PHX,driving floating,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,,,,13.07,Made,7.0,,,,,,,,,,,,,,
156,PT00M46.90S,2023-10-27T02:40:33.4Z,1,REGULAR,3pt,Jump Shot,[],1629216,63.25558475689882,58.33333333333333,1610612747,18,28,2023-10-27T02:40:38Z,1530000,False,42.0,293.0,1,right,MISS G. Vincent 29' 3PT,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,,,,29.59,Missed,,,,,,,,,,,,,,,
157,PT00M44.00S,2023-10-27T02:40:36.3Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612756,18,28,2023-10-27T02:40:38Z,1540000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,156.0,1.0,1.0,0.0,,
158,PT00M27.20S,2023-10-27T02:40:54.3Z,1,REGULAR,2pt,Jump Shot,[],201142,7.276609724047319,28.67647058823529,1610612756,18,30,2023-10-27T02:40:58Z,1550000,False,107.0,16.0,1,left,K. Durant 10' pullup Jump Shot (6 PTS),[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,10.78,Made,6.0,,,,,,,,,,,,,,
159,PT00M07.80S,2023-10-27T02:41:17.8Z,1,REGULAR,3pt,Jump Shot,[],1629629,95.58147174770039,4.411764705882348,1610612747,18,30,2023-10-27T02:41:57Z,1560000,False,-228.0,-11.0,1,right,MISS C. Reddish 3PT,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Left Corner 3,24+ Left,,,,22.82,Missed,,,,,,,,,,,,,,,
160,PT00M04.10S,2023-10-27T02:41:21.5Z,1,REGULAR,rebound,offensive,[],2544,,,1610612747,18,30,2023-10-27T02:41:57Z,1570000,False,,,0,,L. James REBOUND (Off:1 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,159.0,3.0,2.0,1.0,,
161,PT00M03.00S,2023-10-27T02:41:22.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,72.7168199737188,82.59803921568627,1610612747,18,30,2023-10-27T02:42:11Z,1580000,False,163.0,204.0,1,right,MISS D. Russell 26' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,26.11,Missed,,,,,,,,,,,,,,,
162,PT00M00.70S,2023-10-27T02:41:24.6Z,1,REGULAR,rebound,defensive,[],1629139,,,1610612756,18,30,2023-10-27T02:42:11Z,1590000,False,,,0,,Y. Watanabe REBOUND (Off:0 Def:1),[1629139],1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,161.0,1.0,1.0,0.0,,
163,PT00M00.00S,2023-10-27T02:41:25.5Z,1,REGULAR,period,end,[],0,,,1610612756,18,30,2023-10-27T02:41:25Z,1600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-10-27T02:44:50.2Z,2,REGULAR,substitution,out,['startperiod'],1629629,,,1610612756,18,30,2023-10-27T02:45:02Z,1610000,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2023-10-27T02:44:50.2Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612756,18,30,2023-10-27T02:45:02Z,1620000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2023-10-27T02:44:50.2Z,2,REGULAR,substitution,in,['startperiod'],1626174,,,1610612756,18,30,2023-10-27T02:45:02Z,1630000,False,,,0,,SUB in: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2023-10-27T02:44:50.2Z,2,REGULAR,substitution,in,['startperiod'],201569,,,1610612756,18,30,2023-10-27T02:45:02Z,1640000,False,,,0,,SUB in: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2023-10-27T02:45:07.1Z,2,REGULAR,period,start,[],0,,,1610612747,18,30,2023-10-27T02:45:07Z,1650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M43.00S,2023-10-27T02:45:22.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.69053876478318,53.431372549019606,1610612747,20,30,2023-10-27T02:45:26Z,1660000,False,17.0,16.0,1,right,L. James driving Layup (2 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,2.36,Made,2.0,,,,,,,,,,,,,,
170,PT11M30.00S,2023-10-27T02:45:36.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629139,8.722076215505908,51.22549019607843,1610612756,20,30,2023-10-27T02:45:41Z,1670000,False,-6.0,29.0,1,left,MISS Y. Watanabe Layup,[1629139],1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,,,,3.01,Missed,,,,,,,,,,,,,,,
171,PT11M27.00S,2023-10-27T02:45:38.8Z,2,REGULAR,rebound,offensive,[],1629234,,,1610612756,20,30,2023-10-27T02:45:38Z,1680000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:1),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,170.0,2.0,1.0,1.0,,
