actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
175,PT10M52.00S,2026-02-25T02:36:09.4Z,2,REGULAR,3pt,Jump Shot,[],1631221,75.3777923784494,87.25490196078431,1610612756,28,23,2026-02-25T02:42:27Z,1730000,False,186.0,179.0,1,right,MISS C. Gillespie 25' pullup 3PT - blocked,"[1631221, 1628401]",1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,,,,25.83,Missed,,,,,White,1628401.0,,,,,,,,,
176,PT10M52.00S,2026-02-25T02:36:09.4Z,2,REGULAR,block,,[],1628401,,,1610612756,28,23,2026-02-25T02:36:12Z,1740000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
177,PT10M49.00S,2026-02-25T02:36:12.4Z,2,REGULAR,rebound,defensive,[],1631199,,,1610612738,28,23,2026-02-25T02:36:13Z,1750000,False,,,0,,R. Harper Jr. REBOUND (Off:4 Def:1),[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,175.0,5.0,1.0,4.0,,,,,
178,PT10M40.00S,2026-02-25T02:36:22.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631248,15.588042049934298,42.15686274509804,1610612738,28,25,2026-02-25T02:36:34Z,1760000,False,39.0,94.0,1,left,B. Scheierman 10' pullup Jump Shot (2 PTS) (R. Harper Jr. 1 AST),"[1631248, 1631199]",1610612738.0,BOS,pullup,,,Scheierman,B. Scheierman,,,,,In The Paint (Non-RA),8-16 Center,,,,10.18,Made,2.0,R. Harper Jr.,1631199.0,1.0,,,,,,,,,,,
179,PT10M29.00S,2026-02-25T02:36:34.5Z,2,REGULAR,foul,personal,['2freethrow'],1631248,,,1610612756,28,25,2026-02-25T02:37:21Z,1770000,False,,,0,,B. Scheierman shooting personal FOUL (2 PF) (Allen 2 FT),"[1631248, 1628960]",1610612738.0,BOS,shooting,,,Scheierman,B. Scheierman,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,2002.0,2.0,0.0,Allen,1628960.0
181,PT10M29.00S,2026-02-25T02:37:30.7Z,2,REGULAR,freethrow,1 of 2,[],1628960,,,1610612756,29,25,2026-02-25T02:37:30Z,1790000,False,,,0,,G. Allen Free Throw 1 of 2 (5 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
182,PT10M29.00S,2026-02-25T02:37:45.5Z,2,REGULAR,freethrow,2 of 2,[],1628960,,,1610612756,30,25,2026-02-25T02:37:45Z,1800000,False,,,0,,G. Allen Free Throw 2 of 2 (6 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
183,PT10M12.00S,2026-02-25T02:38:10.0Z,2,REGULAR,foul,personal,[],1642345,,,1610612738,30,25,2026-02-25T02:38:23Z,1810000,False,,,0,,O. Ighodaro personal FOUL (2 PF),"[1642345, 202696]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2002.0,2.0,0.0,Vučević,202696.0
185,PT10M12.00S,2026-02-25T02:38:21.3Z,2,REGULAR,substitution,out,[],1629599,,,1610612738,30,25,2026-02-25T02:38:28Z,1830000,False,,,0,,SUB out: A. Coffey,[1629599],1610612756.0,PHX,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M12.00S,2026-02-25T02:38:21.3Z,2,REGULAR,substitution,out,[],1628960,,,1610612738,30,25,2026-02-25T02:38:28Z,1840000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M12.00S,2026-02-25T02:38:21.3Z,2,REGULAR,substitution,in,[],1626220,,,1610612738,30,25,2026-02-25T02:38:28Z,1850000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M12.00S,2026-02-25T02:38:21.3Z,2,REGULAR,substitution,in,[],1642346,,,1610612738,30,25,2026-02-25T02:38:28Z,1860000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M10.00S,2026-02-25T02:38:46.0Z,2,REGULAR,foul,personal,[],1642346,,,1610612738,30,25,2026-02-25T02:39:02Z,1870000,False,,,0,,R. Dunn personal FOUL (1 PF),"[1642346, 1628401]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1179.0,1.0,0.0,White,1628401.0
191,PT09M59.00S,2026-02-25T02:39:16.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,13.091327201051248,38.970588235294116,1610612738,30,25,2026-02-25T02:44:42Z,1890000,False,55.0,71.0,1,left,MISS N. Vučević 8' turnaround Hook,[202696],1610612738.0,BOS,turnaround,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Right,,,,8.96,Missed,,,,,,,,,,,,,,,
192,PT09M55.00S,2026-02-25T02:39:20.0Z,2,REGULAR,rebound,offensive,[],1628401,,,1610612738,30,25,2026-02-25T02:39:26Z,1900000,False,,,0,,D. White REBOUND (Off:2 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,191.0,3.0,1.0,2.0,,,,,
193,PT09M52.00S,2026-02-25T02:39:23.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,6.1268068331143235,51.225490196078425,1610612738,30,25,2026-02-25T02:39:29Z,1910000,False,-6.0,5.0,1,left,MISS N. Vučević Layup,[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,0.8,Missed,,,,,,,,,,,,,,,
194,PT09M52.00S,2026-02-25T02:39:23.7Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612756,30,25,2026-02-25T02:39:29Z,1920000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,193.0,2.0,2.0,0.0,,,,,
195,PT09M40.00S,2026-02-25T02:39:34.2Z,2,REGULAR,3pt,Jump Shot,[],1626220,69.85873850197109,12.990196078431374,1610612756,33,25,2026-02-25T02:39:38Z,1930000,False,-185.0,231.0,1,right,R. O'Neale 29' 3PT  (6 PTS) (C. Gillespie 2 AST),"[1626220, 1631221]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,29.58,Made,6.0,C. Gillespie,1631221.0,2.0,,,,,,,,,,,
197,PT09M21.00S,2026-02-25T02:39:53.8Z,2,REGULAR,3pt,Jump Shot,[],1628401,32.53942181340342,37.5,1610612738,33,25,2026-02-25T02:40:00Z,1950000,False,62.0,253.0,1,left,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,26.1,Missed,,,,,,,,,,,,,,,
198,PT09M17.00S,2026-02-25T02:39:57.8Z,2,REGULAR,rebound,offensive,[],1631248,,,1610612738,33,25,2026-02-25T02:40:00Z,1960000,False,,,0,,B. Scheierman REBOUND (Off:1 Def:1),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,197.0,2.0,1.0,1.0,,,,,
199,PT09M16.00S,2026-02-25T02:39:58.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,33.98488830486202,37.5,1610612738,33,28,2026-02-25T02:40:05Z,1970000,False,62.0,267.0,1,left,D. White 27' 3PT  (10 PTS) (B. Scheierman 1 AST),"[1628401, 1631248]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,27.42,Made,10.0,B. Scheierman,1631248.0,1.0,,,,,,,,,,,
201,PT08M59.00S,2026-02-25T02:40:15.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642345,83.65637319316689,48.28431372549019,1610612756,33,28,2026-02-25T02:46:19Z,1990000,False,-9.0,101.0,1,right,MISS O. Ighodaro 10' driving floating Shot,[1642345],1610612756.0,PHX,driving floating,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Center,,,,10.15,Missed,,,,,,,,,,,,,,,
202,PT08M57.00S,2026-02-25T02:40:17.5Z,2,REGULAR,rebound,defensive,[],1631248,,,1610612738,33,28,2026-02-25T02:40:20Z,2000000,False,,,0,,B. Scheierman REBOUND (Off:1 Def:2),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,201.0,3.0,2.0,1.0,,,,,
203,PT08M41.00S,2026-02-25T02:40:33.8Z,2,REGULAR,3pt,Jump Shot,[],1631199,6.915243101182654,1.4705882352941175,1610612738,33,28,2026-02-25T02:40:39Z,2010000,False,243.0,13.0,1,left,MISS R. Harper Jr. 24' 3PT,[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,Right Corner 3,24+ Right,,,,24.29,Missed,,,,,,,,,,,,,,,
204,PT08M37.00S,2026-02-25T02:40:37.8Z,2,REGULAR,rebound,defensive,[],1642345,,,1610612756,33,28,2026-02-25T02:40:39Z,2020000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:2),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,203.0,2.0,2.0,0.0,,,,,
205,PT08M32.00S,2026-02-25T02:40:43.1Z,2,REGULAR,2pt,Jump Shot,[],1631221,85.75886990801577,70.58823529411765,1610612756,35,28,2026-02-25T02:40:49Z,2030000,False,103.0,81.0,1,right,C. Gillespie 13' turnaround Jump Shot (5 PTS),[1631221],1610612756.0,PHX,turnaround,,,Gillespie,C. Gillespie,,,,,Mid-Range,8-16 Right,,,,13.12,Made,5.0,,,,,,,,,,,,,,
206,PT08M28.00S,2026-02-25T02:40:49.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,35,28,2026-02-25T02:40:49Z,2040000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M28.00S,2026-02-25T02:43:05.5Z,2,REGULAR,substitution,out,[],1628401,,,1610612738,35,28,2026-02-25T02:43:22Z,2050000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M28.00S,2026-02-25T02:43:05.5Z,2,REGULAR,substitution,out,[],1631199,,,1610612738,35,28,2026-02-25T02:43:22Z,2060000,False,,,0,,SUB out: R. Harper Jr.,[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M28.00S,2026-02-25T02:43:05.5Z,2,REGULAR,substitution,in,[],1630573,,,1610612738,35,28,2026-02-25T02:43:22Z,2070000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M28.00S,2026-02-25T02:43:05.5Z,2,REGULAR,substitution,in,[],1629674,,,1610612738,35,28,2026-02-25T02:43:22Z,2080000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M06.00S,2026-02-25T02:44:01.8Z,2,REGULAR,3pt,Jump Shot,[],1631248,28.465834428383708,76.7156862745098,1610612738,35,28,2026-02-25T02:44:06Z,2090000,False,-134.0,215.0,1,left,MISS B. Scheierman 25' 3PT,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,,,,25.32,Missed,,,,,,,,,,,,,,,
213,PT08M04.00S,2026-02-25T02:44:03.8Z,2,REGULAR,rebound,defensive,[],1642853,,,1610612756,35,28,2026-02-25T02:44:06Z,2100000,False,,,0,,R. Fleming REBOUND (Off:0 Def:1),[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,212.0,1.0,1.0,0.0,,,,,
214,PT07M57.00S,2026-02-25T02:44:11.8Z,2,REGULAR,3pt,Jump Shot,[],1631221,73.01248357424441,79.16666666666666,1610612756,38,28,2026-02-25T02:44:18Z,2110000,False,146.0,201.0,1,right,C. Gillespie 24' 3PT  (8 PTS) (O. Ighodaro 3 AST),"[1631221, 1642345]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,,,,24.85,Made,8.0,O. Ighodaro,1642345.0,3.0,,,,,,,,,,,
216,PT07M34.00S,2026-02-25T02:44:34.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,16.376478318002626,46.07843137254902,1610612738,38,28,2026-02-25T02:44:39Z,2130000,False,20.0,101.0,1,left,MISS P. Pritchard 10' step back Shot,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,,,,10.33,Missed,,,,,,,,,,,,,,,
217,PT07M30.00S,2026-02-25T02:44:38.4Z,2,REGULAR,rebound,defensive,[],1631221,,,1610612756,38,28,2026-02-25T02:44:39Z,2140000,False,,,0,,C. Gillespie REBOUND (Off:0 Def:2),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,216.0,2.0,2.0,0.0,,,,,
218,PT07M18.00S,2026-02-25T02:44:51.2Z,2,REGULAR,turnover,out-of-bounds,[],1642345,,,1610612756,38,28,2026-02-25T02:44:57Z,2150000,False,,,0,,O. Ighodaro bad pass out-of-bounds TURNOVER (1 TO),[1642345],1610612756.0,PHX,bad pass,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,16-24 Center,1.0,,,,,,,,,,,,,,,1179.0,,,,
219,PT06M57.00S,2026-02-25T02:45:21.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642853,,,1610612738,38,28,2026-02-25T02:45:30Z,2160000,False,,,0,,R. Fleming personal FOUL (2 PF) (Pritchard 2 FT),"[1642853, 1630202]",1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1179.0,2.0,0.0,Pritchard,1630202.0
221,PT06M57.00S,2026-02-25T02:45:47.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630202,,,1610612738,38,29,2026-02-25T02:45:47Z,2180000,False,,,0,,P. Pritchard Free Throw 1 of 2 (3 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
222,PT06M57.00S,2026-02-25T02:46:07.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630202,,,1610612738,38,30,2026-02-25T02:46:07Z,2190000,False,,,0,,P. Pritchard Free Throw 2 of 2 (4 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
223,PT06M41.00S,2026-02-25T02:46:25.5Z,2,REGULAR,3pt,Jump Shot,[],1626220,69.99014454664915,79.65686274509804,1610612756,41,30,2026-02-25T02:46:30Z,2200000,False,148.0,230.0,1,right,R. O'Neale 27' 3PT pullup (9 PTS),[1626220],1610612756.0,PHX,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,27.33,Made,9.0,,,,,,,,,,,,,,
225,PT06M22.00S,2026-02-25T02:46:46.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642853,,,1610612738,41,30,2026-02-25T02:46:52Z,2220000,False,,,0,,R. Fleming shooting personal FOUL (3 PF) (Pritchard 2 FT),"[1642853, 1630202]",1610612756.0,PHX,shooting,,,Fleming,R. Fleming,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2002.0,3.0,0.0,Pritchard,1630202.0
227,PT06M22.00S,2026-02-25T02:47:06.3Z,2,REGULAR,freethrow,1 of 2,[],1630202,,,1610612738,41,31,2026-02-25T02:47:06Z,2240000,False,,,0,,P. Pritchard Free Throw 1 of 2 (5 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
228,PT06M22.00S,2026-02-25T02:47:07.8Z,2,REGULAR,substitution,out,[],1642346,,,1610612738,41,31,2026-02-25T02:47:27Z,2250000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M22.00S,2026-02-25T02:47:07.8Z,2,REGULAR,substitution,out,[],1642345,,,1610612738,41,31,2026-02-25T02:47:27Z,2260000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M22.00S,2026-02-25T02:47:07.8Z,2,REGULAR,substitution,out,[],1642853,,,1610612738,41,31,2026-02-25T02:47:27Z,2270000,False,,,0,,SUB out: R. Fleming,[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M22.00S,2026-02-25T02:47:07.8Z,2,REGULAR,substitution,out,[],202696,,,1610612738,41,31,2026-02-25T02:47:27Z,2280000,False,,,0,,SUB out: N. Vučević,[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M22.00S,2026-02-25T02:47:07.8Z,2,REGULAR,substitution,out,[],1631248,,,1610612738,41,31,2026-02-25T02:47:27Z,2290000,False,,,0,,SUB out: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M22.00S,2026-02-25T02:47:07.8Z,2,REGULAR,substitution,in,[],1628960,,,1610612738,41,31,2026-02-25T02:47:27Z,2300000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M22.00S,2026-02-25T02:47:07.8Z,2,REGULAR,substitution,in,[],1631109,,,1610612738,41,31,2026-02-25T02:47:27Z,2310000,False,,,0,,SUB in: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M22.00S,2026-02-25T02:47:07.8Z,2,REGULAR,substitution,in,[],1630224,,,1610612738,41,31,2026-02-25T02:47:27Z,2320000,False,,,0,,SUB in: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M22.00S,2026-02-25T02:47:07.8Z,2,REGULAR,substitution,in,[],1628401,,,1610612738,41,31,2026-02-25T02:47:27Z,2330000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M22.00S,2026-02-25T02:47:07.8Z,2,REGULAR,substitution,in,[],1641775,,,1610612738,41,31,2026-02-25T02:47:27Z,2340000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M22.00S,2026-02-25T02:47:36.6Z,2,REGULAR,freethrow,2 of 2,[],1630202,,,1610612738,41,32,2026-02-25T02:47:36Z,2350000,False,,,0,,P. Pritchard Free Throw 2 of 2 (6 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
239,PT06M04.00S,2026-02-25T02:47:58.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,93.24901445466492,49.26470588235294,1610612756,41,32,2026-02-25T02:48:03Z,2360000,False,-4.0,11.0,1,right,MISS M. Williams alley-oop Layup,[1631109],1610612756.0,PHX,alley-oop,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,1.16,Missed,,,,,,,,,,,,,,,
240,PT06M02.00S,2026-02-25T02:48:00.9Z,2,REGULAR,rebound,defensive,[],1629674,,,1610612738,41,32,2026-02-25T02:48:03Z,2370000,False,,,0,,N. Queta REBOUND (Off:1 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,239.0,2.0,1.0,1.0,,,,,
241,PT05M52.00S,2026-02-25T02:48:12.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,8.623521681997373,47.794117647058826,1610612738,41,32,2026-02-25T02:48:18Z,2380000,False,11.0,29.0,1,left,MISS P. Pritchard driving Layup - blocked,"[1630202, 1631109]",1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,,3.06,Missed,,,,,Williams,1631109.0,,,,,,,,,
242,PT05M52.00S,2026-02-25T02:48:12.7Z,2,REGULAR,block,,[],1631109,,,1610612738,41,32,2026-02-25T02:48:15Z,2390000,False,,,0,,M. Williams BLOCK (1 BLK),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
243,PT05M52.00S,2026-02-25T02:48:12.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,41,32,2026-02-25T02:48:18Z,2400000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,241.0,,,,,,,,
245,PT05M46.00S,2026-02-25T02:48:38.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,35.43035479632063,11.519607843137255,1610612738,41,32,2026-02-25T02:48:46Z,2420000,False,192.0,281.0,1,left,MISS P. Pritchard 34' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,34.01,Missed,,,,,,,,,,,,,,,
246,PT05M42.00S,2026-02-25T02:48:42.0Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612756,41,32,2026-02-25T02:48:46Z,2430000,False,,,0,,J. Green REBOUND (Off:1 Def:1),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,245.0,2.0,1.0,1.0,,,,,
247,PT05M31.00S,2026-02-25T02:48:52.4Z,2,REGULAR,3pt,Jump Shot,[],1630224,89.56964520367937,3.431372549019608,1610612756,41,32,2026-02-25T02:53:11Z,2440000,False,-233.0,46.0,1,right,MISS J. Green step back 3PT,[1630224],1610612756.0,PHX,step back,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,23.72,Missed,,,,,,,,,,,,,,,
248,PT05M28.00S,2026-02-25T02:48:55.4Z,2,REGULAR,rebound,defensive,[],1641775,,,1610612738,41,32,2026-02-25T02:48:58Z,2450000,False,,,0,,J. Walsh REBOUND (Off:1 Def:3),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,247.0,4.0,3.0,1.0,,,,,
249,PT05M08.00S,2026-02-25T02:49:15.3Z,2,REGULAR,3pt,Jump Shot,[],1628401,32.276609724047304,40.19607843137255,1610612738,41,35,2026-02-25T02:53:33Z,2460000,False,49.0,251.0,1,left,D. White 25' 3PT step back (13 PTS),[1628401],1610612738.0,BOS,step back,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,25.56,Made,13.0,,,,,,,,,,,,,,
250,PT04M48.00S,2026-02-25T02:49:35.9Z,2,REGULAR,turnover,bad pass,[],1628960,,,1610612756,41,35,2026-02-25T02:49:39Z,2470000,False,,,0,,G. Allen bad pass TURNOVER (1 TO),"[1628960, 1630202]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,1.0,Pritchard,1630202.0,,,,,,,,,,,,,,,,,
251,PT04M48.00S,2026-02-25T02:49:35.9Z,2,REGULAR,steal,,[],1630202,,,1610612738,41,35,2026-02-25T02:49:37Z,2480000,False,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
252,PT04M38.00S,2026-02-25T02:49:45.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629674,5.469776609724048,49.50980392156863,1610612738,41,37,2026-02-25T02:49:48Z,2490000,False,2.0,-1.0,1,left,N. Queta cutting DUNK (4 PTS) (D. White 3 AST),"[1629674, 1628401]",1610612738.0,BOS,cutting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,0.27,Made,4.0,D. White,1628401.0,3.0,,,,,,,,,,,
254,PT04M38.00S,2026-02-25T02:49:50.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,41,37,2026-02-25T02:49:50Z,2510000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M38.00S,2026-02-25T02:51:55.8Z,2,REGULAR,substitution,out,[],1631221,,,1610612756,41,37,2026-02-25T02:52:16Z,2520000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M38.00S,2026-02-25T02:51:55.8Z,2,REGULAR,substitution,in,[],1629599,,,1610612756,41,37,2026-02-25T02:52:16Z,2530000,False,,,0,,SUB in: A. Coffey,[1629599],1610612756.0,PHX,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M28.00S,2026-02-25T02:52:52.3Z,2,REGULAR,foul,offensive,['inpenalty'],1630224,,,1610612756,41,37,2026-02-25T02:52:58Z,2540000,False,,,0,,J. Green offensive FOUL (1 PF),"[1630224, 1641775]",1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Walsh,1641775.0
259,PT04M28.00S,2026-02-25T02:52:52.3Z,2,REGULAR,turnover,offensive foul,[],1630224,,,1610612756,41,37,2026-02-25T02:52:52Z,2560000,False,,,0,,J. Green offensive foul TURNOVER (1 TO),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,,,,,,202007.0,,,,
