actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
89,PT04M34.00S,2026-03-09T02:26:32.7Z,1,REGULAR,foul,personal,[],1642863,,,1610612766,19,22,2026-03-09T02:26:39Z,870000,False,,,0,,K. Maluach loose ball personal FOUL (1 PF),"[1642863, 1641750]",1610612756.0,PHX,loose ball,,,Maluach,K. Maluach,,,,,In The Paint (Non-RA),0-8 Center,1162.0,,,,,,,,,,,,,,1.0,0.0,Kalkbrenner,1641750.0,,
91,PT04M34.00S,2026-03-09T02:26:46.6Z,1,REGULAR,substitution,out,[],1626220,,,1610612766,19,22,2026-03-09T02:27:00Z,890000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M34.00S,2026-03-09T02:26:46.6Z,1,REGULAR,substitution,out,[],1628970,,,1610612766,19,22,2026-03-09T02:27:00Z,900000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M34.00S,2026-03-09T02:26:46.6Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,19,22,2026-03-09T02:27:00Z,910000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M34.00S,2026-03-09T02:26:46.6Z,1,REGULAR,substitution,in,[],1642346,,,1610612766,19,22,2026-03-09T02:27:00Z,920000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M34.00S,2026-03-09T02:26:46.6Z,1,REGULAR,substitution,in,[],1629632,,,1610612766,19,22,2026-03-09T02:27:00Z,930000,False,,,0,,SUB in: C. White,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M34.00S,2026-03-09T02:26:46.6Z,1,REGULAR,substitution,in,[],1629684,,,1610612766,19,22,2026-03-09T02:27:00Z,940000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M25.00S,2026-03-09T02:27:08.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641706,66.70499342969777,47.30392156862745,1610612766,19,22,2026-03-09T02:27:12Z,950000,False,-13.0,260.0,1,right,MISS B. Miller 26' step back 3PT,[1641706],1610612766.0,CHA,step back,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,26.08,Missed,,,,,,,,,,,,,,,,
98,PT04M23.00S,2026-03-09T02:27:10.3Z,1,REGULAR,rebound,defensive,[],1642863,,,1610612756,19,22,2026-03-09T02:27:12Z,960000,False,,,0,,K. Maluach REBOUND (Off:0 Def:1),[1642863],1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,Above the Break 3,24+ Center,,,,,,,,,,,97.0,1.0,1.0,0.0,,,,,,
99,PT04M15.00S,2026-03-09T02:27:19.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,16.113666228646515,58.08823529411765,1610612756,19,22,2026-03-09T02:27:24Z,970000,False,-40.0,99.0,1,left,MISS D. Booker 10' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,10.69,Missed,,,,,,,,,,,,,,,,
100,PT04M12.00S,2026-03-09T02:27:22.0Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612766,19,22,2026-03-09T02:27:24Z,980000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,99.0,1.0,1.0,0.0,,,,,,
101,PT04M01.00S,2026-03-09T02:27:33.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641750,92.46057818659659,58.333333333333336,1610612766,19,22,2026-03-09T02:27:37Z,990000,False,42.0,18.0,1,right,MISS R. Kalkbrenner Layup,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),0-8 Center,,,4.56,Missed,,,,,,,,,,,,,,,,
102,PT03M58.00S,2026-03-09T02:27:36.6Z,1,REGULAR,rebound,defensive,[],1642863,,,1610612756,19,22,2026-03-09T02:27:37Z,1000000,False,,,0,,K. Maluach REBOUND (Off:0 Def:2),[1642863],1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,101.0,2.0,2.0,0.0,,,,,,
103,PT03M48.00S,2026-03-09T02:27:46.1Z,1,REGULAR,3pt,Jump Shot,[],1630224,27.677398160315374,13.480392156862745,1610612756,19,22,2026-03-09T02:27:50Z,1010000,False,183.0,208.0,1,left,MISS J. Green 27' 3PT,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,27.66,Missed,,,,,,,,,,,,,,,,
104,PT03M44.00S,2026-03-09T02:27:50.1Z,1,REGULAR,rebound,defensive,[],1641706,,,1610612766,19,22,2026-03-09T02:27:50Z,1020000,False,,,0,,B. Miller REBOUND (Off:0 Def:2),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,103.0,2.0,2.0,0.0,,,,,,
105,PT03M21.00S,2026-03-09T02:28:13.2Z,1,REGULAR,3pt,Jump Shot,[],1629632,69.85873850197109,77.94117647058823,1610612766,19,22,2026-03-09T02:28:17Z,1030000,False,140.0,231.0,1,right,MISS C. White 26' pullup 3PT,[1629632],1610612766.0,CHA,pullup,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,26.98,Missed,,,,,,,,,,,,,,,,
106,PT03M21.00S,2026-03-09T02:28:13.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,19,22,2026-03-09T02:28:17Z,1040000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,105.0,,,,,,,,,
107,PT03M21.00S,2026-03-09T02:28:16.8Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612766,19,22,2026-03-09T02:28:24Z,1050000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,1627524.0,,,,,,,,,,,,,,,,,,,
108,PT03M21.00S,2026-03-09T02:28:20.2Z,1,REGULAR,substitution,out,[],1630224,,,1610612756,19,22,2026-03-09T02:28:23Z,1060000,False,,,0,,SUB out: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M21.00S,2026-03-09T02:28:20.2Z,1,REGULAR,substitution,in,[],1642853,,,1610612756,19,22,2026-03-09T02:28:23Z,1070000,False,,,0,,SUB in: R. Fleming,[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M12.00S,2026-03-09T02:28:53.4Z,1,REGULAR,foul,personal,['2freethrow'],1641706,,,1610612756,19,22,2026-03-09T02:28:59Z,1110000,False,,,0,,B. Miller shooting personal FOUL (1 PF) (Booker 2 FT),"[1641706, 1626164]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,1162.0,,,,,,,,,,,,,,1.0,0.0,Booker,1626164.0,,
115,PT03M12.00S,2026-03-09T02:29:21.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626164,,,1610612756,20,22,2026-03-09T02:29:21Z,1130000,False,,,0,,D. Booker Free Throw 1 of 2 (5 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
116,PT03M12.00S,2026-03-09T02:29:37.1Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626164,,,1610612756,21,22,2026-03-09T02:29:37Z,1140000,False,,,0,,D. Booker Free Throw 2 of 2 (6 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
117,PT02M57.00S,2026-03-09T02:29:57.3Z,1,REGULAR,turnover,traveling,[],1629632,,,1610612766,21,22,2026-03-09T02:30:11Z,1150000,False,,,0,,C. White traveling TURNOVER (1 TO),[1629632],1610612766.0,CHA,,,,White,C. White,,,,,Mid-Range,8-16 Right,1162.0,1.0,,,,,,,,,,,,,,,,,,
118,PT02M57.00S,2026-03-09T02:30:11.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,21,22,2026-03-09T02:30:11Z,1160000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M38.00S,2026-03-09T02:33:47.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629312,14.4053876478318,97.79411764705883,1610612756,21,22,2026-03-09T02:33:53Z,1170000,False,-239.0,83.0,1,left,MISS H. Highsmith 25' 3PT,[1629312],1610612756.0,PHX,,,,Highsmith,H. Highsmith,,,,,Left Corner 3,24+ Left,,,25.3,Missed,,,,,,,,,,,,,,,,
121,PT02M35.00S,2026-03-09T02:33:50.7Z,1,REGULAR,rebound,offensive,[],1642853,,,1610612756,21,22,2026-03-09T02:33:50Z,1180000,False,,,0,,R. Fleming REBOUND (Off:1 Def:0),[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,Left Corner 3,24+ Left,,,,,,,,,,,120.0,1.0,0.0,1.0,,,,,,
122,PT02M33.00S,2026-03-09T02:33:55.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612756,21,22,2026-03-09T02:34:00Z,1190000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,1162.0,,,,,,,,,,,,,,,,,,,
123,PT02M16.00S,2026-03-09T02:34:23.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630182,85.23324572930355,45.34313725490196,1610612766,21,22,2026-03-09T02:34:27Z,1200000,False,-23.0,86.0,1,right,MISS J. Green 8' driving finger roll Layup - blocked,"[1630182, 1642863]",1610612766.0,CHA,driving finger roll,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,8.94,Missed,,,,,Maluach,1642863.0,,,,,,,,,,
124,PT02M16.00S,2026-03-09T02:34:23.7Z,1,REGULAR,block,,[],1642863,,,1610612766,21,22,2026-03-09T02:34:25Z,1210000,False,,,0,,K. Maluach BLOCK (1 BLK),[1642863],1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
125,PT02M13.00S,2026-03-09T02:34:26.7Z,1,REGULAR,rebound,offensive,[],1641706,,,1610612766,21,22,2026-03-09T02:34:27Z,1220000,False,,,0,,B. Miller REBOUND (Off:1 Def:2),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,123.0,3.0,2.0,1.0,,,,,,
126,PT02M12.00S,2026-03-09T02:34:27.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629632,71.30420499342969,16.666666666666664,1610612766,21,22,2026-03-09T02:34:41Z,1230000,False,-167.0,217.0,1,right,MISS C. White 27' 3PT,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,27.38,Missed,,,,,,,,,,,,,,,,
127,PT02M12.00S,2026-03-09T02:34:27.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,21,22,2026-03-09T02:34:43Z,1240000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,126.0,,,,,,,,,
128,PT02M12.00S,2026-03-09T02:34:42.7Z,1,REGULAR,foul,personal,[],1629684,,,1610612756,21,22,2026-03-09T02:34:48Z,1250000,False,,,0,,G. Williams loose ball personal FOUL (1 PF),"[1629684, 1626164]",1610612766.0,CHA,loose ball,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,1162.0,,,,,,,,,,,,,,1.0,0.0,Booker,1626164.0,,
130,PT02M12.00S,2026-03-09T02:34:49.3Z,1,REGULAR,substitution,out,[],1626164,,,1610612756,21,22,2026-03-09T02:35:13Z,1270000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M12.00S,2026-03-09T02:34:49.3Z,1,REGULAR,substitution,out,[],1630182,,,1610612756,21,22,2026-03-09T02:35:13Z,1280000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M12.00S,2026-03-09T02:34:49.3Z,1,REGULAR,substitution,out,[],1641706,,,1610612756,21,22,2026-03-09T02:35:13Z,1290000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M12.00S,2026-03-09T02:34:49.3Z,1,REGULAR,substitution,in,[],1631221,,,1610612756,21,22,2026-03-09T02:35:13Z,1300000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M12.00S,2026-03-09T02:34:49.3Z,1,REGULAR,substitution,in,[],1642851,,,1610612756,21,22,2026-03-09T02:35:13Z,1310000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M12.00S,2026-03-09T02:34:49.3Z,1,REGULAR,substitution,in,[],1642883,,,1610612756,21,22,2026-03-09T02:35:17Z,1330000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M09.00S,2026-03-09T02:35:24.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612756,21,22,2026-03-09T02:35:38Z,1340000,False,,,0,,C. White personal FOUL (1 PF) (Highsmith 2 FT),"[1629632, 1629312]",1610612766.0,CHA,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,1162.0,,,,,,,,,,,,,,1.0,0.0,Highsmith,1629312.0,,
139,PT02M09.00S,2026-03-09T02:35:53.6Z,1,REGULAR,freethrow,1 of 2,[],1629312,,,1610612756,21,22,2026-03-09T02:35:53Z,1360000,False,,,0,,MISS H. Highsmith Free Throw 1 of 2,[1629312],1610612756.0,PHX,,,,Highsmith,H. Highsmith,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
140,PT02M09.00S,2026-03-09T02:35:53.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,21,22,2026-03-09T02:35:53Z,1370000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,139.0,,,,,,,,,
141,PT02M09.00S,2026-03-09T02:36:10.3Z,1,REGULAR,freethrow,2 of 2,[],1629312,,,1610612756,22,22,2026-03-09T02:36:10Z,1380000,False,,,0,,H. Highsmith Free Throw 2 of 2 (1 PTS),[1629312],1610612756.0,PHX,,,,Highsmith,H. Highsmith,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
143,PT01M52.00S,2026-03-09T02:36:27.9Z,1,REGULAR,foul,personal,['3freethrow'],1642346,,,1610612766,22,22,2026-03-09T02:36:37Z,1400000,False,,,0,,R. Dunn shooting personal FOUL (1 PF) (Knueppel 3 FT),"[1642346, 1642851]",1610612756.0,PHX,shooting,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Left Center,1627524.0,,,,,,,,,,,,,,1.0,0.0,Knueppel,1642851.0,,
145,PT01M52.00S,2026-03-09T02:36:59.1Z,1,REGULAR,freethrow,1 of 3,[],1642851,,,1610612766,22,23,2026-03-09T02:37:52Z,1420000,False,,,0,,K. Knueppel Free Throw 1 of 3 (6 PTS),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
146,PT01M52.00S,2026-03-09T02:36:59.1Z,1,REGULAR,freethrow,2 of 3,[],1642851,,,1610612766,22,24,2026-03-09T02:37:52Z,1430000,False,,,0,,K. Knueppel Free Throw 2 of 3 (7 PTS),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
147,PT01M52.00S,2026-03-09T02:36:59.1Z,1,REGULAR,freethrow,3 of 3,[],1642851,,,1610612766,22,24,2026-03-09T02:37:52Z,1440000,False,,,0,,MISS K. Knueppel Free Throw 3 of 3,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
148,PT01M49.00S,2026-03-09T02:37:02.1Z,1,REGULAR,rebound,defensive,[],1629312,,,1610612756,22,24,2026-03-09T02:37:52Z,1450000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],1610612756.0,PHX,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,147.0,1.0,1.0,0.0,,,,,,
149,PT01M36.00S,2026-03-09T02:38:05.1Z,1,REGULAR,3pt,Jump Shot,[],1642853,5.863994743758213,4.166666666666666,1610612756,25,24,2026-03-09T02:38:10Z,1460000,False,229.0,3.0,1,left,R. Fleming 3PT  (3 PTS) (H. Highsmith 1 AST),"[1642853, 1629312]",1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,Right Corner 3,24+ Right,,,22.92,Made,3.0,H. Highsmith,1629312.0,1.0,,,,,,,,,,,,
151,PT01M14.00S,2026-03-09T02:38:26.6Z,1,REGULAR,3pt,Jump Shot,[],1642851,90.62089356110381,3.431372549019608,1610612766,25,27,2026-03-09T02:45:41Z,1480000,False,-233.0,36.0,1,right,K. Knueppel 3PT pullup (10 PTS) (S. James 1 AST),"[1642851, 1642883]",1610612766.0,CHA,pullup,,,Knueppel,K. Knueppel,,,,,Left Corner 3,24+ Left,,,23.55,Made,10.0,S. James,1642883.0,1.0,,,,,,,,,,,,
152,PT01M04.00S,2026-03-09T02:38:36.6Z,1,REGULAR,3pt,Jump Shot,[],1631221,34.37910643889619,65.44117647058823,1610612756,25,27,2026-03-09T02:45:52Z,1490000,False,-77.0,271.0,1,left,MISS C. Gillespie 28' pullup 3PT,[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,,,28.15,Missed,,,,,,,,,,,,,,,,
153,PT01M01.00S,2026-03-09T02:38:39.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,25,27,2026-03-09T02:38:47Z,1500000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,152.0,,,,,,,,,
156,PT00M49.40S,2026-03-09T02:39:12.1Z,1,REGULAR,violation,kicked ball,[],1642346,,,1610612766,25,27,2026-03-09T02:39:19Z,1530000,False,,,0,,R. Dunn kicked ball VIOLATION,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,1162.0,,,,,,,,,,,,,,,,,,,
157,PT00M46.40S,2026-03-09T02:39:29.3Z,1,REGULAR,3pt,Jump Shot,[],1642851,67.88764783180025,78.67647058823529,1610612766,25,27,2026-03-09T02:39:33Z,1540000,False,143.0,249.0,1,right,MISS K. Knueppel 28' 3PT,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Right Center,,,28.77,Missed,,,,,,,,,,,,,,,,
158,PT00M43.40S,2026-03-09T02:39:32.3Z,1,REGULAR,rebound,defensive,[],1642863,,,1610612756,25,27,2026-03-09T02:39:33Z,1550000,False,,,0,,K. Maluach REBOUND (Off:0 Def:3),[1642863],1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,157.0,3.0,3.0,0.0,,,,,,
159,PT00M31.40S,2026-03-09T02:39:44.4Z,1,REGULAR,3pt,Jump Shot,[],1629312,19.92444152431012,5.88235294117647,1610612756,25,27,2026-03-09T02:39:48Z,1560000,False,221.0,135.0,1,left,MISS H. Highsmith 25' 3PT,[1629312],1610612756.0,PHX,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,,,25.85,Missed,,,,,,,,,,,,,,,,
160,PT00M28.40S,2026-03-09T02:39:47.4Z,1,REGULAR,rebound,defensive,[],1641750,,,1610612766,25,27,2026-03-09T02:39:48Z,1570000,False,,,0,,R. Kalkbrenner REBOUND (Off:0 Def:2),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,159.0,2.0,2.0,0.0,,,,,,
161,PT00M05.90S,2026-03-09T02:40:09.9Z,1,REGULAR,3pt,Jump Shot,[],1629684,66.04796320630749,71.81372549019608,1610612766,25,30,2026-03-09T02:40:16Z,1580000,False,109.0,267.0,1,right,G. Williams 28' 3PT bank (3 PTS) (C. White 1 AST),"[1629684, 1629632]",1610612766.0,CHA,bank,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,28.81,Made,3.0,C. White,1629632.0,1.0,,,,,,,,,,,,
163,PT00M00.30S,2026-03-09T02:40:20.5Z,1,REGULAR,3pt,Jump Shot,[],1631221,44.8915900131406,40.68627450980392,1610612756,28,30,2026-03-09T02:42:49Z,1600000,False,47.0,369.0,1,left,C. Gillespie 37' 3PT pullup (6 PTS),[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,,,37.24,Made,6.0,,,,,,,,,,,,,,,
164,PT00M00.00S,2026-03-09T02:40:27.0Z,1,REGULAR,period,end,[],0,,,1610612766,28,30,2026-03-09T02:40:27Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2026-03-09T02:42:45.9Z,2,REGULAR,substitution,out,['startperiod'],1642863,,,1610612766,28,30,2026-03-09T02:43:47Z,1620000,False,,,0,,SUB out: K. Maluach,[1642863],1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2026-03-09T02:42:45.9Z,2,REGULAR,substitution,out,['startperiod'],1629312,,,1610612766,28,30,2026-03-09T02:43:47Z,1630000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612756.0,PHX,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2026-03-09T02:42:45.9Z,2,REGULAR,substitution,out,['startperiod'],1642346,,,1610612766,28,30,2026-03-09T02:43:47Z,1640000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-03-09T02:42:45.9Z,2,REGULAR,substitution,out,['startperiod'],1641750,,,1610612766,28,30,2026-03-09T02:43:47Z,1650000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2026-03-09T02:42:45.9Z,2,REGULAR,substitution,out,['startperiod'],1629632,,,1610612766,28,30,2026-03-09T02:43:47Z,1660000,False,,,0,,SUB out: C. White,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2026-03-09T02:42:45.9Z,2,REGULAR,substitution,out,['startperiod'],1629684,,,1610612766,28,30,2026-03-09T02:43:47Z,1670000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2026-03-09T02:42:45.9Z,2,REGULAR,substitution,in,['startperiod'],1629599,,,1610612766,28,30,2026-03-09T02:43:47Z,1680000,False,,,0,,SUB in: A. Coffey,[1629599],1610612756.0,PHX,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2026-03-09T02:42:45.9Z,2,REGULAR,substitution,in,['startperiod'],1642345,,,1610612766,28,30,2026-03-09T02:43:47Z,1690000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2026-03-09T02:42:45.9Z,2,REGULAR,substitution,in,['startperiod'],1630224,,,1610612766,28,30,2026-03-09T02:43:47Z,1700000,False,,,0,,SUB in: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2026-03-09T02:42:45.9Z,2,REGULAR,substitution,in,['startperiod'],1628970,,,1610612766,28,30,2026-03-09T02:43:47Z,1710000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2026-03-09T02:42:45.9Z,2,REGULAR,substitution,in,['startperiod'],1631217,,,1610612766,28,30,2026-03-09T02:43:47Z,1720000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2026-03-09T02:42:45.9Z,2,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,28,30,2026-03-09T02:43:47Z,1730000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2026-03-09T02:43:59.3Z,2,REGULAR,period,start,[],0,,,1610612766,28,30,2026-03-09T02:43:59Z,1740000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M36.00S,2026-03-09T02:44:22.9Z,2,REGULAR,3pt,Jump Shot,[],1628970,71.30420499342969,13.970588235294118,1610612766,28,30,2026-03-09T02:44:31Z,1750000,False,-180.0,217.0,1,right,MISS M. Bridges 28' step back 3PT,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,28.22,Missed,,,,,,,,,,,,,,,,
