actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
164,PT12M00.00S,2026-02-23T01:36:13.8Z,2,REGULAR,substitution,out,['startperiod'],1642853,,,1610612757,20,20,2026-02-23T01:36:42Z,1610000,False,,,0,,SUB out: R. Fleming,[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2026-02-23T01:36:13.8Z,2,REGULAR,substitution,out,['startperiod'],1629057,,,1610612757,20,20,2026-02-23T01:36:42Z,1620000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2026-02-23T01:36:13.8Z,2,REGULAR,substitution,out,['startperiod'],1631321,,,1610612757,20,20,2026-02-23T01:36:42Z,1630000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2026-02-23T01:36:13.8Z,2,REGULAR,substitution,in,['startperiod'],1630224,,,1610612757,20,20,2026-02-23T01:36:42Z,1640000,False,,,0,,SUB in: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2026-02-23T01:36:13.8Z,2,REGULAR,substitution,in,['startperiod'],1642863,,,1610612757,20,20,2026-02-23T01:36:42Z,1650000,False,,,0,,SUB in: K. Maluach,[1642863],1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-02-23T01:36:13.8Z,2,REGULAR,substitution,in,['startperiod'],1642270,,,1610612757,20,20,2026-02-23T01:36:42Z,1660000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2026-02-23T01:36:13.8Z,2,REGULAR,substitution,in,['startperiod'],1631200,,,1610612757,20,20,2026-02-23T01:36:42Z,1670000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2026-02-23T01:36:51.7Z,2,REGULAR,period,start,[],0,,,1610612756,20,20,2026-02-23T01:36:51Z,1680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M41.00S,2026-02-23T01:37:10.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,89.83245729303549,61.029411764705884,1610612756,20,20,2026-02-23T01:37:17Z,1690000,False,55.0,43.0,1,right,MISS R. O'Neale 7' Layup - blocked,"[1626220, 1642270]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,7.0,Missed,,,,,,,,,,,Clingan,1642270.0,,,,,,
173,PT11M41.00S,2026-02-23T01:37:10.0Z,2,REGULAR,block,,[],1642270,,,1610612756,20,20,2026-02-23T01:37:12Z,1700000,False,,,0,,D. Clingan BLOCK (3 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
174,PT11M41.00S,2026-02-23T01:37:10.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,20,20,2026-02-23T01:37:17Z,1710000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,172.0,,,,,,,,,,,,,,,,,
176,PT11M38.00S,2026-02-23T01:37:25.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630224,86.25164257555848,90.93137254901961,1610612756,20,20,2026-02-23T01:43:18Z,1730000,False,205.0,77.0,1,right,MISS J. Green 21' Jump Shot,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Mid-Range,16-24 Right,21.86,Missed,,,,,,,,,,,,,,,,,,
177,PT11M36.00S,2026-02-23T01:37:27.3Z,2,REGULAR,rebound,defensive,[],1630249,,,1610612757,20,20,2026-02-23T01:37:29Z,1740000,False,,,0,,V. Krejčí REBOUND (Off:0 Def:1),[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,Right Corner 3,24+ Right,,,176.0,1.0,1.0,0.0,,,,,,,,,,,,,,
178,PT11M24.00S,2026-02-23T01:37:40.0Z,2,REGULAR,turnover,lost ball,[],201950,,,1610612757,20,20,2026-02-23T01:37:44Z,1750000,False,,,0,,J. Holiday lost ball TURNOVER (2 TO),"[201950, 1631123]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,2.0,Bouyea,1631123.0,,,
179,PT11M24.00S,2026-02-23T01:37:40.0Z,2,REGULAR,steal,,[],1631123,,,1610612756,20,20,2026-02-23T01:37:41Z,1760000,False,,,0,,J. Bouyea STEAL (1 STL),[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
181,PT11M08.00S,2026-02-23T01:38:11.7Z,2,REGULAR,foul,personal,[],1629680,,,1610612756,20,20,2026-02-23T01:38:16Z,1780000,False,,,0,,M. Thybulle personal FOUL (1 PF),"[1629680, 1631123]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,16-24 Right Center,,,,,,,1627541.0,1.0,0.0,Bouyea,1631123.0,,,,,,,,,
184,PT10M57.00S,2026-02-23T01:38:44.4Z,2,REGULAR,turnover,bad pass,[],1631123,,,1610612756,20,20,2026-02-23T01:38:51Z,1810000,False,,,0,,J. Bouyea bad pass TURNOVER (1 TO),"[1631123, 1642270]",1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,Clingan,1642270.0,,,
185,PT10M57.00S,2026-02-23T01:38:44.4Z,2,REGULAR,steal,,[],1642270,,,1610612757,20,20,2026-02-23T01:38:51Z,1820000,False,,,0,,D. Clingan STEAL (1 STL),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
186,PT10M47.00S,2026-02-23T01:38:54.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630249,5.863994743758213,2.696078431372549,1610612757,20,20,2026-02-23T01:39:01Z,1830000,False,237.0,3.0,1,left,MISS V. Krejčí 3PT,[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
187,PT10M43.00S,2026-02-23T01:38:58.6Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612756,20,20,2026-02-23T01:39:01Z,1840000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,186.0,2.0,2.0,0.0,,,,,,,,,,,,,,
188,PT10M40.00S,2026-02-23T01:39:01.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,80.3712220762155,94.6078431372549,1610612756,20,20,2026-02-23T01:39:08Z,1850000,False,223.0,132.0,1,right,MISS R. O'Neale 25' running 3PT,[1626220],1610612756.0,PHX,running,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
189,PT10M35.00S,2026-02-23T01:39:06.4Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,20,20,2026-02-23T01:39:08Z,1860000,False,,,0,,D. Clingan REBOUND (Off:0 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Right Center,,,188.0,2.0,2.0,0.0,,,,,,,,,,,,,,
190,PT10M19.00S,2026-02-23T01:39:22.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642270,6.389618922470433,42.40196078431372,1610612757,20,22,2026-02-23T01:39:25Z,1870000,False,38.0,8.0,1,left,D. Clingan alley-oop DUNK (4 PTS) (J. Holiday 1 AST),"[1642270, 201950]",1610612757.0,POR,alley-oop,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,3.88,Made,,,,,,,,,,4.0,,,,,,J. Holiday,201950.0,1.0
192,PT09M56.00S,2026-02-23T01:39:45.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,82.86793692509855,47.549019607843135,1610612756,22,22,2026-02-23T01:39:52Z,1890000,False,-12.0,109.0,1,right,J. Green 10' turnaround fadeaway bank Jump Shot (4 PTS),[1630224],1610612756.0,PHX,turnaround fadeaway bank,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,10.92,Made,,,,,,,,,,4.0,,,,,,,,
212,PT09M35.00S,2026-02-23T01:40:14.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,8.14717477003942,45.14399509803921,1610612757,22,24,2026-02-23T02:12:30Z,1905000,False,24.0,24.0,1,left,K. Murray cutting Layup (2 PTS) (J. Holiday 2 AST),"[1631200, 201950]",1610612757.0,POR,cutting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,3.42,Made,,,,,,,,,,2.0,,,,,,J. Holiday,201950.0,2.0
317,PT09M10.00S,2026-02-23T01:41:02.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631123,93.34756898817345,48.0392156862745,1610612756,24,24,2026-02-23T02:11:30Z,1921250,False,-10.0,10.0,1,right,J. Bouyea driving Layup (8 PTS),[1631123],1610612756.0,PHX,driving,,,Bouyea,J. Bouyea,,,,,Restricted Area,0-8 Center,1.4,Made,,,,,,,,,,8.0,,,,,,,,
196,PT08M59.00S,2026-02-23T01:41:12.5Z,2,REGULAR,turnover,out-of-bounds,[],1629680,,,1610612757,24,24,2026-02-23T02:12:11Z,1930000,False,,,0,,M. Thybulle bad pass out-of-bounds TURNOVER (1 TO),[1629680],1610612757.0,POR,bad pass,,,Thybulle,M. Thybulle,,,,,Mid-Range,16-24 Center,,,,,,,1627541.0,,,,,,,,1.0,,,,,
197,PT08M46.00S,2026-02-23T01:41:12.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642863,90.75229960578186,95.09803921568627,1610612756,27,24,2026-02-23T01:41:18Z,1940000,False,225.0,34.0,1,right,K. Maluach 3PT  (3 PTS) (J. Green 1 AST),"[1642863, 1630224]",1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,Right Corner 3,24+ Right,22.81,Made,,,,,,,,,,3.0,,,,,,J. Green,1630224.0,1.0
199,PT08M29.00S,2026-02-23T01:41:29.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642270,6.915243101182654,42.8921568627451,1610612757,27,26,2026-02-23T01:49:03Z,1960000,False,36.0,13.0,1,left,D. Clingan cutting Layup (6 PTS) (J. Holiday 3 AST),"[1642270, 201950]",1610612757.0,POR,cutting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,3.76,Made,,,,,,,,,,6.0,,,,,,J. Holiday,201950.0,3.0
201,PT08M16.00S,2026-02-23T01:41:43.2Z,2,REGULAR,3pt,Jump Shot,[],1630224,70.90998685939553,75.0,1610612756,27,26,2026-02-23T01:52:45Z,1980000,False,125.0,221.0,1,right,MISS J. Green 25' step back 3PT,[1630224],1610612756.0,PHX,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,25.38,Missed,,,,,,,,,,,,,,,,,,
202,PT08M11.00S,2026-02-23T01:41:48.2Z,2,REGULAR,rebound,offensive,[],1626220,,,1610612756,27,26,2026-02-23T01:53:58Z,1990000,False,,,0,,R. O'Neale REBOUND (Off:2 Def:3),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,201.0,5.0,3.0,2.0,,,,,,,,,,,,,,
203,PT07M58.00S,2026-02-23T01:42:00.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,67.23061760840999,33.57843137254902,1610612756,27,26,2026-02-23T01:53:30Z,2000000,False,-82.0,256.0,1,right,MISS J. Green 26' pullup 3PT,[1630224],1610612756.0,PHX,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,26.84,Missed,,,,,,,,,,,,,,,,,,
204,PT07M58.00S,2026-02-23T01:42:00.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,27,26,2026-02-23T01:42:05Z,2010000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,,,203.0,,,,,,,,,,,,,,,,,
205,PT07M58.00S,2026-02-23T01:42:05.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612756,27,26,2026-02-23T01:42:17Z,2020000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,202056.0,,,,,,,,,,,,,
206,PT07M58.00S,2026-02-23T01:42:09.0Z,2,REGULAR,substitution,out,[],1629680,,,1610612757,27,26,2026-02-23T01:42:16Z,2030000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M58.00S,2026-02-23T01:42:09.0Z,2,REGULAR,substitution,out,[],201950,,,1610612757,27,26,2026-02-23T01:42:16Z,2040000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M58.00S,2026-02-23T01:42:09.0Z,2,REGULAR,substitution,in,[],203924,,,1610612757,27,26,2026-02-23T01:42:16Z,2050000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M58.00S,2026-02-23T01:42:09.0Z,2,REGULAR,substitution,in,[],1630703,,,1610612757,27,26,2026-02-23T01:42:16Z,2060000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M44.00S,2026-02-23T01:42:38.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630703,16.90210249671485,55.88235294117647,1610612757,27,26,2026-02-23T01:53:50Z,2070000,False,-29.0,106.0,1,left,MISS S. Henderson 11' pullup Shot,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,11.04,Missed,,,,,,,,,,,,,,,,,,
211,PT07M42.00S,2026-02-23T01:42:40.3Z,2,REGULAR,rebound,defensive,[],1642863,,,1610612756,27,26,2026-02-23T01:42:40Z,2080000,False,,,0,,K. Maluach REBOUND (Off:0 Def:1),[1642863],1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,In The Paint (Non-RA),8-16 Center,,,210.0,1.0,1.0,0.0,,,,,,,,,,,,,,
213,PT07M34.00S,2026-02-23T01:42:48.1Z,2,REGULAR,2pt,Jump Shot,[],1631123,76.2976346911958,50.49019607843137,1610612756,27,26,2026-02-23T01:50:36Z,2090000,False,2.0,170.0,1,right,MISS J. Bouyea 17' pullup Shot - blocked,"[1631123, 1630249]",1610612756.0,PHX,pullup,,,Bouyea,J. Bouyea,,,,,Mid-Range,16-24 Center,17.03,Missed,,,,,,,,,,,Krejčí,1630249.0,,,,,,
214,PT07M34.00S,2026-02-23T01:42:48.1Z,2,REGULAR,block,,[],1630249,,,1610612756,27,26,2026-02-23T01:42:51Z,2100000,False,,,0,,V. Krejčí BLOCK (2 BLK),[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
215,PT07M34.00S,2026-02-23T01:42:48.1Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,27,26,2026-02-23T01:42:54Z,2110000,False,,,0,,D. Clingan REBOUND (Off:0 Def:3),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,16-24 Center,,,213.0,3.0,3.0,0.0,,,,,,,,,,,,,,
217,PT07M17.00S,2026-02-23T01:43:22.7Z,2,REGULAR,3pt,Jump Shot,[],1642270,32.933639947437584,51.225490196078425,1610612757,27,26,2026-02-23T01:43:26Z,2130000,False,-6.0,257.0,1,left,MISS D. Clingan 25' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,25.72,Missed,,,,,,,,,,,,,,,,,,
218,PT07M13.00S,2026-02-23T01:43:26.7Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612756,27,26,2026-02-23T01:43:26Z,2140000,False,,,0,,R. O'Neale REBOUND (Off:2 Def:4),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,217.0,6.0,4.0,2.0,,,,,,,,,,,,,,
295,PT07M09.00S,2026-02-23T01:43:30.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642863,93.74178712220763,49.01960784313726,1610612756,27,26,2026-02-23T01:57:28Z,2155000,False,-5.0,6.0,1,right,MISS K. Maluach Layup - blocked,"[1642863, 203924]",1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,Restricted Area,0-8 Center,0.8,Missed,,,,,,,,,,,Grant,203924.0,,,,,,
296,PT07M09.00S,2026-02-23T01:43:30.2Z,2,REGULAR,block,,[],203924,,,1610612756,27,26,2026-02-23T01:57:03Z,2162500,False,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
297,PT07M08.00S,2026-02-23T01:43:31.2Z,2,REGULAR,rebound,defensive,[],1630249,,,1610612757,27,26,2026-02-23T01:57:28Z,2166250,False,,,0,,V. Krejčí REBOUND (Off:0 Def:2),[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,Restricted Area,0-8 Center,,,295.0,2.0,2.0,0.0,,,,,,,,,,,,,,
221,PT07M02.00S,2026-02-23T01:43:37.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630249,28.465834428383708,79.41176470588235,1610612757,27,26,2026-02-23T01:56:38Z,2170000,False,-147.0,215.0,1,left,MISS V. Krejčí 26' running 3PT,[1630249],1610612757.0,POR,running,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,26.06,Missed,,,,,,,,,,,,,,,,,,
222,PT06M58.00S,2026-02-23T01:43:41.7Z,2,REGULAR,rebound,defensive,[],1642863,,,1610612756,27,26,2026-02-23T01:43:46Z,2180000,False,,,0,,K. Maluach REBOUND (Off:0 Def:2),[1642863],1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,Above the Break 3,24+ Left Center,,,221.0,2.0,2.0,0.0,,,,,,,,,,,,,,
223,PT06M44.00S,2026-02-23T01:43:55.2Z,2,REGULAR,3pt,Jump Shot,[],1630224,68.01905387647832,29.901960784313726,1610612756,27,26,2026-02-23T01:44:04Z,2190000,False,-100.0,248.0,1,right,MISS J. Green 26' pullup 3PT - blocked,"[1630224, 1630703]",1610612756.0,PHX,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.77,Missed,,,,,,,,,,,Henderson,1630703.0,,,,,,
224,PT06M44.00S,2026-02-23T01:43:55.2Z,2,REGULAR,block,,[],1630703,,,1610612756,27,26,2026-02-23T01:43:57Z,2200000,False,,,0,,S. Henderson BLOCK (1 BLK),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
225,PT06M44.00S,2026-02-23T01:43:55.2Z,2,REGULAR,rebound,defensive,[],1630703,,,1610612757,27,26,2026-02-23T01:44:11Z,2210000,False,,,0,,S. Henderson REBOUND (Off:0 Def:3),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,,,223.0,3.0,3.0,0.0,,,,,,,,,,,,,,
226,PT06M44.00S,2026-02-23T01:44:12.0Z,2,REGULAR,foul,personal,[],1630224,,,1610612757,27,26,2026-02-23T01:44:20Z,2220000,False,,,0,,J. Green personal FOUL (1 PF),"[1630224, 1630703]",1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,101283.0,1.0,0.0,Henderson,1630703.0,,,,,,,,,
228,PT06M44.00S,2026-02-23T01:44:25.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,27,26,2026-02-23T01:44:32Z,2240000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M44.00S,2026-02-23T01:46:05.5Z,2,REGULAR,substitution,out,[],1626220,,,1610612757,27,26,2026-02-23T01:46:53Z,2250000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M44.00S,2026-02-23T01:46:05.5Z,2,REGULAR,substitution,out,[],1642345,,,1610612757,27,26,2026-02-23T01:46:53Z,2260000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M44.00S,2026-02-23T01:46:05.5Z,2,REGULAR,substitution,out,[],1630224,,,1610612757,27,26,2026-02-23T01:46:53Z,2270000,False,,,0,,SUB out: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M44.00S,2026-02-23T01:46:05.5Z,2,REGULAR,substitution,out,[],1642863,,,1610612757,27,26,2026-02-23T01:46:53Z,2280000,False,,,0,,SUB out: K. Maluach,[1642863],1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M44.00S,2026-02-23T01:46:05.5Z,2,REGULAR,substitution,out,[],1630249,,,1610612757,27,26,2026-02-23T01:46:53Z,2290000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M44.00S,2026-02-23T01:46:05.5Z,2,REGULAR,substitution,in,[],1631221,,,1610612757,27,26,2026-02-23T01:46:53Z,2300000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M44.00S,2026-02-23T01:46:05.5Z,2,REGULAR,substitution,in,[],1629599,,,1610612757,27,26,2026-02-23T01:46:53Z,2310000,False,,,0,,SUB in: A. Coffey,[1629599],1610612756.0,PHX,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M44.00S,2026-02-23T01:46:05.5Z,2,REGULAR,substitution,in,[],1642346,,,1610612757,27,26,2026-02-23T01:46:53Z,2320000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M44.00S,2026-02-23T01:46:05.5Z,2,REGULAR,substitution,in,[],1631109,,,1610612757,27,26,2026-02-23T01:46:53Z,2330000,False,,,0,,SUB in: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M44.00S,2026-02-23T01:46:05.5Z,2,REGULAR,substitution,in,[],1641739,,,1610612757,27,26,2026-02-23T01:46:53Z,2340000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M34.00S,2026-02-23T01:47:09.8Z,2,REGULAR,turnover,out-of-bounds,[],1630703,,,1610612757,27,26,2026-02-23T01:48:10Z,2350000,False,,,0,,S. Henderson bad pass out-of-bounds TURNOVER (2 TO),[1630703],1610612757.0,POR,bad pass,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,,,,,,,1627541.0,,,,,,,,2.0,,,,,
241,PT06M10.00S,2026-02-23T01:47:41.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631109,85.23324572930355,45.09803921568628,1610612756,29,26,2026-02-23T01:47:47Z,2360000,False,-25.0,86.0,1,right,M. Williams 8' floating Jump Shot (4 PTS) (C. Gillespie 2 AST),"[1631109, 1631221]",1610612756.0,PHX,floating,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,8.97,Made,,,,,,,,,,4.0,,,,,,C. Gillespie,1631221.0,2.0
243,PT06M03.00S,2026-02-23T01:47:49.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,9.017739816031538,50.98039215686274,1610612757,29,28,2026-02-23T01:58:55Z,2380000,False,-5.0,32.0,1,left,K. Murray driving Layup (4 PTS) (S. Henderson 2 AST),"[1631200, 1630703]",1610612757.0,POR,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,3.27,Made,,,,,,,,,,4.0,,,,,,S. Henderson,1630703.0,2.0
245,PT05M53.00S,2026-02-23T01:48:04.9Z,2,REGULAR,foul,personal,[],203924,,,1610612756,29,28,2026-02-23T01:48:08Z,2400000,False,,,0,,J. Grant personal FOUL (2 PF),"[203924, 1631221]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627541.0,2.0,0.0,Gillespie,1631221.0,,,,,,,,,
249,PT05M35.00S,2026-02-23T01:48:44.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631109,92.06636005256242,53.92156862745098,1610612756,31,28,2026-02-23T02:00:56Z,2440000,False,20.0,22.0,1,right,M. Williams DUNK (6 PTS),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,2.95,Made,,,,,,,,,,6.0,,,,,,,,
250,PT05M28.00S,2026-02-23T01:48:51.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642270,13.61695137976347,43.872549019607845,1610612757,31,28,2026-02-23T02:01:33Z,2450000,False,31.0,75.0,1,left,MISS D. Clingan 8' cutting DUNK,[1642270],1610612757.0,POR,cutting,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Center,8.15,Missed,,,,,,,,,,,,,,,,,,
251,PT05M28.00S,2026-02-23T01:48:51.5Z,2,REGULAR,rebound,offensive,[],1642270,,,1610612757,31,28,2026-02-23T01:48:58Z,2460000,False,,,0,,D. Clingan REBOUND (Off:1 Def:3),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Center,,,250.0,4.0,3.0,1.0,,,,,,,,,,,,,,
