actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
166,PT11M44.00S,2026-02-12T02:36:18.0Z,2,REGULAR,3pt,Jump Shot,[],1630198,30.831143232588698,31.127450980392158,1610612760,25,40,2026-02-12T02:36:22Z,1660000,False,94.0,237.0,1,left,I. Joe 25' 3PT  (3 PTS) (I. Hartenstein 2 AST),"[1630198, 1628392]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,25.54,Made,3.0,I. Hartenstein,1628392.0,2.0,,,,,,,,,,,,,,
168,PT11M30.00S,2026-02-12T02:36:31.7Z,2,REGULAR,3pt,Jump Shot,[],1630692,83.26215505913272,94.85294117647058,1610612756,28,40,2026-02-12T02:36:36Z,1680000,False,224.0,105.0,1,right,J. Goodwin 24' 3PT  (5 PTS) (O. Ighodaro 1 AST),"[1630692, 1642345]",1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,24.76,Made,5.0,O. Ighodaro,1642345.0,1.0,,,,,,,,,,,,,,
170,PT11M11.00S,2026-02-12T02:36:50.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,6.521024967148489,42.64705882352941,1610612760,28,40,2026-02-12T02:45:23Z,1700000,False,37.0,9.0,1,left,MISS C. Holmgren driving finger roll Layup,[1631096],1610612760.0,OKC,driving finger roll,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,3.78,Missed,,,,,,,,,,,,,,,,,,
171,PT11M08.00S,2026-02-12T02:36:53.6Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612756,28,40,2026-02-12T02:36:56Z,1710000,False,,,0,,A. Coffey REBOUND (Off:0 Def:2),[1629599],1610612756.0,PHX,,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,,,,,,170.0,2.0,2.0,0.0,,,,,,,,
172,PT11M04.00S,2026-02-12T02:36:58.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629599,93.11760840998686,48.529411764705884,1610612756,30,40,2026-02-12T02:46:14Z,1720000,False,-7.0,12.0,1,right,A. Coffey running finger roll Layup (4 PTS) (J. Goodwin 2 AST),"[1629599, 1630692]",1610612756.0,PHX,running finger roll,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,1.43,Made,4.0,J. Goodwin,1630692.0,2.0,,,,,,,,,,,,,,
174,PT10M48.00S,2026-02-12T02:37:15.1Z,2,REGULAR,foul,personal,['2freethrow'],1631221,,,1610612760,30,40,2026-02-12T02:37:25Z,1740000,False,,,0,,C. Gillespie shooting personal FOUL (1 PF) (Hartenstein 2 FT),"[1631221, 1628392]",1610612756.0,PHX,shooting,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203592.0,,,,,,,,1.0,0.0,Hartenstein,1628392.0,,
176,PT10M48.00S,2026-02-12T02:37:39.8Z,2,REGULAR,freethrow,1 of 2,[],1628392,,,1610612760,30,41,2026-02-12T02:37:39Z,1760000,False,,,0,,I. Hartenstein Free Throw 1 of 2 (5 PTS),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
177,PT10M48.00S,2026-02-12T02:37:54.5Z,2,REGULAR,freethrow,2 of 2,[],1628392,,,1610612760,30,42,2026-02-12T02:37:54Z,1770000,False,,,0,,I. Hartenstein Free Throw 2 of 2 (6 PTS),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
178,PT10M33.00S,2026-02-12T02:38:10.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642345,91.14651773981603,51.9607843137255,1610612756,32,42,2026-02-12T02:38:20Z,1780000,False,10.0,31.0,1,right,O. Ighodaro driving DUNK (4 PTS) (C. Gillespie 2 AST),"[1642345, 1631221]",1610612756.0,PHX,driving,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,3.22,Made,4.0,C. Gillespie,1631221.0,2.0,,,,,,,,,,,,,,
180,PT10M10.00S,2026-02-12T02:38:33.3Z,2,REGULAR,3pt,Jump Shot,[],1630198,9.411957950065702,94.6078431372549,1610612760,32,45,2026-02-12T02:38:38Z,1800000,False,-223.0,36.0,1,left,I. Joe 3PT  (6 PTS) (I. Hartenstein 3 AST),"[1630198, 1628392]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Left Corner 3,24+ Left,22.59,Made,6.0,I. Hartenstein,1628392.0,3.0,,,,,,,,,,,,,,
182,PT09M59.00S,2026-02-12T02:38:45.0Z,2,REGULAR,3pt,Jump Shot,[],1629599,88.51839684625493,3.431372549019608,1610612756,32,45,2026-02-12T02:38:49Z,1820000,False,-233.0,55.0,1,right,MISS A. Coffey 3PT,[1629599],1610612756.0,PHX,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,23.93,Missed,,,,,,,,,,,,,,,,,,
183,PT09M55.00S,2026-02-12T02:38:49.0Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,32,45,2026-02-12T02:38:49Z,1830000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,,,,,,,,,182.0,3.0,3.0,0.0,,,,,,,,
184,PT09M41.00S,2026-02-12T02:39:05.0Z,2,REGULAR,foul,personal,['2freethrow'],1642346,,,1610612760,32,45,2026-02-12T02:39:24Z,1840000,False,,,0,,R. Dunn shooting personal FOUL (2 PF) (Holmgren 2 FT),"[1642346, 1631096]",1610612756.0,PHX,shooting,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,202037.0,,,,,,,,2.0,0.0,Holmgren,1631096.0,,
186,PT09M41.00S,2026-02-12T02:39:45.7Z,2,REGULAR,freethrow,1 of 2,[],1631096,,,1610612760,32,46,2026-02-12T02:39:45Z,1860000,False,,,0,,C. Holmgren Free Throw 1 of 2 (3 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
187,PT09M41.00S,2026-02-12T02:41:19.6Z,2,REGULAR,freethrow,2 of 2,[],1631096,,,1610612760,32,47,2026-02-12T02:41:19Z,1870000,False,,,0,,C. Holmgren Free Throw 2 of 2 (4 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
188,PT09M28.00S,2026-02-12T02:41:37.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642345,85.62746386333771,45.588235294117645,1610612756,34,47,2026-02-12T02:50:02Z,1880000,False,-22.0,83.0,1,right,O. Ighodaro 8' driving Hook (6 PTS) (J. Goodwin 3 AST),"[1642345, 1630692]",1610612756.0,PHX,driving,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Center,8.55,Made,6.0,J. Goodwin,1630692.0,3.0,,,,,,,,,,,,,,
190,PT09M08.00S,2026-02-12T02:41:57.4Z,2,REGULAR,3pt,Jump Shot,[],1627936,18.873193166885677,92.64705882352942,1610612760,34,47,2026-02-12T02:42:02Z,1900000,False,-213.0,125.0,1,left,MISS A. Caruso 24' 3PT,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,24.71,Missed,,,,,,,,,,,,,,,,,,
191,PT09M05.00S,2026-02-12T02:42:00.4Z,2,REGULAR,rebound,defensive,[],1630692,,,1610612756,34,47,2026-02-12T02:42:02Z,1910000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:2),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,190.0,3.0,2.0,1.0,,,,,,,,
192,PT08M58.00S,2026-02-12T02:42:07.7Z,2,REGULAR,3pt,Jump Shot,[],1631221,67.88764783180025,27.450980392156865,1610612756,34,47,2026-02-12T02:42:13Z,1920000,False,-113.0,249.0,1,right,MISS C. Gillespie 27' pullup 3PT,[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,27.37,Missed,,,,,,,,,,,,,,,,,,
193,PT08M54.00S,2026-02-12T02:42:11.7Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612760,34,47,2026-02-12T02:42:13Z,1930000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,,,,,,,192.0,1.0,1.0,0.0,,,,,,,,
194,PT08M49.00S,2026-02-12T02:42:16.1Z,2,REGULAR,3pt,Jump Shot,[],1630198,9.149145860709593,3.431372549019608,1610612760,34,50,2026-02-12T02:42:23Z,1940000,False,233.0,34.0,1,left,I. Joe 3PT  (9 PTS) (J. McCain 1 AST),"[1630198, 1642272]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Right Corner 3,24+ Right,23.52,Made,9.0,J. McCain,1642272.0,1.0,,,,,,,,,,,,,,
196,PT08M32.00S,2026-02-12T02:42:33.1Z,2,REGULAR,3pt,Jump Shot,[],1629599,91.93495400788436,97.05882352941177,1610612756,34,50,2026-02-12T02:42:38Z,1960000,False,235.0,23.0,1,right,MISS A. Coffey 3PT,[1629599],1610612756.0,PHX,,,,Coffey,A. Coffey,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
197,PT08M28.00S,2026-02-12T02:42:37.1Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612760,34,50,2026-02-12T02:42:38Z,1970000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Right Corner 3,24+ Right,,,,,,,,,196.0,2.0,1.0,1.0,,,,,,,,
198,PT08M18.00S,2026-02-12T02:42:47.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,6.1268068331143235,55.14705882352941,1610612760,34,52,2026-02-12T02:42:53Z,1980000,False,-26.0,5.0,1,left,C. Holmgren driving reverse Layup (6 PTS),[1631096],1610612760.0,OKC,driving reverse,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,2.62,Made,6.0,,,,,,,,,,,,,,,,,
199,PT08M18.00S,2026-02-12T02:42:51.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,34,52,2026-02-12T02:42:51Z,1990000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M18.00S,2026-02-12T02:44:58.5Z,2,REGULAR,substitution,out,[],1642346,,,1610612756,34,52,2026-02-12T02:45:30Z,2000000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M18.00S,2026-02-12T02:44:58.5Z,2,REGULAR,substitution,out,[],1629599,,,1610612756,34,52,2026-02-12T02:45:30Z,2010000,False,,,0,,SUB out: A. Coffey,[1629599],1610612756.0,PHX,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M18.00S,2026-02-12T02:44:58.5Z,2,REGULAR,substitution,out,[],1631096,,,1610612756,34,52,2026-02-12T02:45:30Z,2020000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M18.00S,2026-02-12T02:44:58.5Z,2,REGULAR,substitution,in,[],1626220,,,1610612756,34,52,2026-02-12T02:45:30Z,2030000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M18.00S,2026-02-12T02:44:58.5Z,2,REGULAR,substitution,in,[],1628415,,,1610612756,34,52,2026-02-12T02:45:30Z,2040000,False,,,0,,SUB in: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M18.00S,2026-02-12T02:44:58.5Z,2,REGULAR,substitution,in,[],1629026,,,1610612756,34,52,2026-02-12T02:45:30Z,2050000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M00.00S,2026-02-12T02:46:06.6Z,2,REGULAR,2pt,Jump Shot,[],1628415,89.56964520367937,18.137254901960784,1610612756,34,52,2026-02-12T02:46:11Z,2060000,False,-159.0,46.0,1,right,MISS D. Brooks 16' step back Shot,[1628415],1610612756.0,PHX,step back,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left,16.57,Missed,,,,,,,,,,,,,,,,,,
207,PT07M57.00S,2026-02-12T02:46:09.6Z,2,REGULAR,rebound,defensive,[],1630198,,,1610612760,34,52,2026-02-12T02:46:11Z,2070000,False,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Mid-Range,16-24 Left,,,,,,,,,206.0,1.0,1.0,0.0,,,,,,,,
208,PT07M41.00S,2026-02-12T02:46:25.6Z,2,REGULAR,turnover,bad pass,[],1642272,,,1610612760,34,52,2026-02-12T02:46:29Z,2080000,False,,,0,,J. McCain bad pass TURNOVER (1 TO),"[1642272, 1628415]",1610612760.0,OKC,,,,McCain,J. McCain,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,,,,,Brooks,1628415.0,,,,,,
209,PT07M41.00S,2026-02-12T02:46:25.6Z,2,REGULAR,steal,,[],1628415,,,1610612756,34,52,2026-02-12T02:46:27Z,2090000,False,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
210,PT07M35.00S,2026-02-12T02:46:31.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626220,88.38699080157687,3.1862745098039214,1610612756,37,52,2026-02-12T02:54:02Z,2100000,False,-234.0,57.0,1,right,R. O'Neale 24' 3PT running (9 PTS) (D. Brooks 3 AST),"[1626220, 1628415]",1610612756.0,PHX,running,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,24.09,Made,9.0,D. Brooks,1628415.0,3.0,,,,,,,,,,,,,,
213,PT07M07.00S,2026-02-12T02:47:08.0Z,2,REGULAR,3pt,Jump Shot,[],1629026,5.601182654402102,97.79411764705883,1610612760,37,55,2026-02-12T02:47:12Z,2130000,False,-239.0,0.0,1,left,K. Williams 3PT  (9 PTS) (I. Hartenstein 4 AST),"[1629026, 1628392]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Left Corner 3,24+ Left,23.9,Made,9.0,I. Hartenstein,1628392.0,4.0,,,,,,,,,,,,,,
215,PT06M49.00S,2026-02-12T02:47:25.6Z,2,REGULAR,2pt,Jump Shot,[],1628415,76.69185282522996,33.57843137254902,1610612756,37,55,2026-02-12T02:47:29Z,2150000,False,-82.0,167.0,1,right,MISS D. Brooks 18' pullup Shot,[1628415],1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left Center,18.57,Missed,,,,,,,,,,,,,,,,,,
216,PT06M47.00S,2026-02-12T02:47:28.0Z,2,REGULAR,rebound,offensive,[],1631221,,,1610612756,37,55,2026-02-12T02:47:28Z,2160000,False,,,0,,C. Gillespie REBOUND (Off:2 Def:0),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Mid-Range,16-24 Left Center,,,,,,,,,215.0,2.0,0.0,2.0,,,,,,,,
217,PT06M46.00S,2026-02-12T02:47:28.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626220,64.86530880420499,69.6078431372549,1610612756,37,55,2026-02-12T02:47:32Z,2170000,False,98.0,278.0,1,right,MISS R. O'Neale 29' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,29.46,Missed,,,,,,,,,,,,,,,,,,
218,PT06M42.00S,2026-02-12T02:47:32.9Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,37,55,2026-02-12T02:47:32Z,2180000,False,,,0,,K. Williams REBOUND (Off:2 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,217.0,3.0,1.0,2.0,,,,,,,,
219,PT06M37.00S,2026-02-12T02:47:39.1Z,2,REGULAR,foul,personal,[],1628415,,,1610612760,37,55,2026-02-12T02:47:53Z,2190000,False,,,0,,D. Brooks personal FOUL (1 PF),"[1628415, 1642272]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202058.0,,,,,,,,1.0,0.0,McCain,1642272.0,,
221,PT06M37.00S,2026-02-12T02:47:48.9Z,2,REGULAR,foul,technical,['1freethrow'],1628415,,,1610612760,37,55,2026-02-12T02:48:03Z,2210000,False,,,0,,D. Brooks technical FOUL (1 Tech),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,202058.0,,,,,,,,1.0,1.0,,,,
222,PT06M37.00S,2026-02-12T02:48:07.7Z,2,REGULAR,freethrow,1 of 1,[],1630198,,,1610612760,37,56,2026-02-12T02:48:07Z,2220000,False,,,0,,I. Joe technical Free Throw 1 of 1 (10 PTS),[1630198],1610612760.0,OKC,technical,,,Joe,I. Joe,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
223,PT06M37.00S,2026-02-12T02:48:14.4Z,2,REGULAR,substitution,out,[],1642345,,,1610612760,37,56,2026-02-12T02:48:19Z,2230000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M37.00S,2026-02-12T02:48:14.4Z,2,REGULAR,substitution,out,[],1631221,,,1610612760,37,56,2026-02-12T02:48:19Z,2240000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M37.00S,2026-02-12T02:48:14.4Z,2,REGULAR,substitution,in,[],1631123,,,1610612760,37,56,2026-02-12T02:48:19Z,2250000,False,,,0,,SUB in: J. Bouyea,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M37.00S,2026-02-12T02:48:14.4Z,2,REGULAR,substitution,in,[],1631109,,,1610612760,37,56,2026-02-12T02:48:19Z,2260000,False,,,0,,SUB in: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M32.00S,2026-02-12T02:48:30.0Z,2,REGULAR,3pt,Jump Shot,[],1630198,31.225361366622867,16.666666666666664,1610612760,37,59,2026-02-12T02:48:36Z,2270000,False,167.0,241.0,1,left,I. Joe 29' 3PT  (13 PTS) (K. Williams 1 AST),"[1630198, 1629026]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,29.3,Made,13.0,K. Williams,1629026.0,1.0,,,,,,,,,,,,,,
229,PT06M32.00S,2026-02-12T02:48:35.5Z,2,REGULAR,foul,personal,['1freethrow'],1626220,,,1610612760,37,59,2026-02-12T02:49:03Z,2290000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Joe 1 FT),"[1626220, 1630198]",1610612756.0,PHX,shooting,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,,202037.0,,,,,,,,1.0,0.0,Joe,1630198.0,,
232,PT06M32.00S,2026-02-12T02:52:11.7Z,2,REGULAR,freethrow,1 of 1,[],1630198,,,1610612760,37,59,2026-02-12T02:52:14Z,2320000,False,,,0,,MISS I. Joe Free Throw 1 of 1,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
233,PT06M30.00S,2026-02-12T02:52:13.7Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612756,37,59,2026-02-12T02:52:14Z,2330000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,232.0,2.0,2.0,0.0,,,,,,,,
234,PT06M14.00S,2026-02-12T02:52:28.8Z,2,REGULAR,3pt,Jump Shot,[],1626220,79.97700394218134,96.32352941176471,1610612756,37,59,2026-02-12T02:52:35Z,2340000,False,232.0,136.0,1,right,MISS R. O'Neale 26' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,26.84,Missed,,,,,,,,,,,,,,,,,,
235,PT06M13.00S,2026-02-12T02:52:29.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,37,59,2026-02-12T02:52:35Z,2350000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,234.0,,,,,,,,,,,
236,PT06M13.00S,2026-02-12T02:52:33.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631123,,,1610612760,37,59,2026-02-12T02:52:53Z,2360000,False,,,0,,J. Bouyea loose ball personal FOUL (1 PF) (Joe 2 FT),"[1631123, 1630198]",1610612756.0,PHX,loose ball,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202058.0,,,,,,,,1.0,0.0,Joe,1630198.0,,
238,PT06M13.00S,2026-02-12T02:53:05.7Z,2,REGULAR,freethrow,1 of 2,[],1630198,,,1610612760,37,60,2026-02-12T02:53:05Z,2380000,False,,,0,,I. Joe Free Throw 1 of 2 (14 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
239,PT06M13.00S,2026-02-12T02:53:19.7Z,2,REGULAR,freethrow,2 of 2,[],1630198,,,1610612760,37,61,2026-02-12T02:53:19Z,2390000,False,,,0,,I. Joe Free Throw 2 of 2 (15 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
240,PT06M00.00S,2026-02-12T02:53:34.9Z,2,REGULAR,2pt,Jump Shot,[],1628415,81.553876478318,69.85294117647058,1610612756,39,61,2026-02-12T02:53:39Z,2400000,False,99.0,121.0,1,right,D. Brooks 15' pullup Jump Shot (6 PTS),[1628415],1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,15.65,Made,6.0,,,,,,,,,,,,,,,,,
241,PT05M47.00S,2026-02-12T02:53:47.2Z,2,REGULAR,2pt,Jump Shot,[],1630198,13.748357424441524,69.85294117647058,1610612760,39,61,2026-02-12T02:53:51Z,2410000,False,-99.0,77.0,1,left,MISS I. Joe 12' Jump Shot,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Mid-Range,8-16 Left,12.55,Missed,,,,,,,,,,,,,,,,,,
242,PT05M45.00S,2026-02-12T02:53:49.2Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612756,39,61,2026-02-12T02:53:51Z,2420000,False,,,0,,D. Brooks REBOUND (Off:0 Def:2),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,,,,,,,,,241.0,2.0,2.0,0.0,,,,,,,,
243,PT05M28.00S,2026-02-12T02:54:08.8Z,2,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612756,39,61,2026-02-12T02:54:14Z,2430000,False,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (Brooks 2 FT),"[1628392, 1628415]",1610612760.0,OKC,shooting,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202037.0,,,,,,,,1.0,0.0,Brooks,1628415.0,,
245,PT05M28.00S,2026-02-12T02:54:39.7Z,2,REGULAR,freethrow,1 of 2,[],1628415,,,1610612756,39,61,2026-02-12T02:54:39Z,2450000,False,,,0,,MISS D. Brooks Free Throw 1 of 2,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
246,PT05M28.00S,2026-02-12T02:54:39.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,39,61,2026-02-12T02:54:39Z,2460000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,245.0,,,,,,,,,,,
247,PT05M28.00S,2026-02-12T02:54:40.5Z,2,REGULAR,substitution,out,[],1630198,,,1610612756,39,61,2026-02-12T02:54:45Z,2470000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M28.00S,2026-02-12T02:54:40.5Z,2,REGULAR,substitution,out,[],1628392,,,1610612756,39,61,2026-02-12T02:54:45Z,2480000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M28.00S,2026-02-12T02:54:40.5Z,2,REGULAR,substitution,in,[],1631119,,,1610612756,39,61,2026-02-12T02:54:45Z,2490000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M28.00S,2026-02-12T02:54:40.5Z,2,REGULAR,substitution,in,[],1641717,,,1610612756,39,61,2026-02-12T02:54:45Z,2500000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M28.00S,2026-02-12T02:55:02.4Z,2,REGULAR,freethrow,2 of 2,[],1628415,,,1610612756,40,61,2026-02-12T02:55:02Z,2510000,False,,,0,,D. Brooks Free Throw 2 of 2 (7 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
252,PT05M15.00S,2026-02-12T02:55:17.1Z,2,REGULAR,3pt,Jump Shot,[],1642272,32.53942181340342,33.57843137254902,1610612760,40,64,2026-02-12T02:55:22Z,2520000,False,82.0,253.0,1,left,J. McCain 26' 3PT pullup (3 PTS) (J. Williams 2 AST),"[1642272, 1631119]",1610612760.0,OKC,pullup,,,McCain,J. McCain,,,,,Above the Break 3,24+ Center,26.64,Made,3.0,J. Williams,1631119.0,2.0,,,,,,,,,,,,,,
