actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
259,PT04M37.00S,2026-03-25T03:58:19.4Z,2,REGULAR,3pt,Jump Shot,[],1630224,26.231931668856767,8.088235294117647,1610612756,49,45,2026-03-25T03:59:17Z,2570000,False,210.0,194.0,1,left,J. Green 28' 3PT pullup (13 PTS),[1630224],1610612756.0,PHX,,Green,J. Green,pullup,Above the Break 3,24+ Right Center,28.57,Made,13.0,,,,,,,,,,,,,,,,,,,,,,
260,PT04M23.00S,2026-03-25T03:58:36.5Z,2,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612743,49,45,2026-03-25T03:58:42Z,2580000,False,,,0,,R. O'Neale shooting personal FOUL (2 PF) (Strawther 2 FT),"[1626220, 1631124]",1610612756.0,PHX,202007.0,O'Neale,R. O'Neale,shooting,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,0.0,Strawther,1631124.0,,,,,,,,,,,
262,PT04M23.00S,2026-03-25T03:59:01.7Z,2,REGULAR,freethrow,1 of 2,[],1631124,,,1610612743,49,46,2026-03-25T03:59:01Z,2600000,False,,,0,,J. Strawther Free Throw 1 of 2 (3 PTS),[1631124],1610612743.0,DEN,,Strawther,J. Strawther,,,,,Made,3.0,,,,,,,,,,,,,,,,,,,,,,
263,PT04M23.00S,2026-03-25T03:59:02.7Z,2,REGULAR,substitution,out,[],1631123,,,1610612743,49,46,2026-03-25T03:59:06Z,2610000,False,,,0,,SUB out: J. Bouyea,[1631123],1610612756.0,PHX,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M23.00S,2026-03-25T03:59:02.7Z,2,REGULAR,substitution,in,[],1630692,,,1610612743,49,46,2026-03-25T03:59:06Z,2620000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M23.00S,2026-03-25T03:59:32.8Z,2,REGULAR,freethrow,2 of 2,[],1631124,,,1610612743,49,47,2026-03-25T03:59:32Z,2630000,False,,,0,,J. Strawther Free Throw 2 of 2 (4 PTS),[1631124],1610612743.0,DEN,,Strawther,J. Strawther,,,,,Made,4.0,,,,,,,,,,,,,,,,,,,,,,
266,PT04M14.00S,2026-03-25T03:59:43.8Z,2,REGULAR,3pt,Jump Shot,[],1626220,24.392247043363994,7.8431372549019605,1610612756,49,47,2026-03-25T03:59:47Z,2640000,False,211.0,177.0,1,left,MISS R. O'Neale 27' 3PT,[1626220],1610612756.0,PHX,,O'Neale,R. O'Neale,,Above the Break 3,24+ Right Center,27.51,Missed,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M11.00S,2026-03-25T03:59:46.8Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,49,47,2026-03-25T03:59:47Z,2650000,False,,,0,,N. Jokić REBOUND (Off:2 Def:7),[203999],1610612743.0,DEN,,Jokić,N. Jokić,,Above the Break 3,24+ Right Center,,,,,,,266.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
268,PT04M01.00S,2026-03-25T03:59:56.2Z,2,REGULAR,3pt,Jump Shot,[],1628971,87.46714848883047,95.58823529411765,1610612743,49,50,2026-03-25T04:00:01Z,2660000,False,228.0,65.0,1,right,B. Brown 3PT  (5 PTS) (N. Jokić 7 AST),"[1628971, 203999]",1610612743.0,DEN,,Brown,B. Brown,,Right Corner 3,24+ Right,23.71,Made,5.0,N. Jokić,203999.0,7.0,,,,,,,,,,,,,,,,,,,
270,PT03M52.00S,2026-03-25T04:00:08.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612756,49,50,2026-03-25T04:00:13Z,2680000,False,,,0,,B. Brown personal FOUL (2 PF) (Green 2 FT),"[1628971, 1630224]",1610612743.0,DEN,1628484.0,Brown,B. Brown,,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,0.0,Green,1630224.0,,,,,,,,,,,
272,PT03M52.00S,2026-03-25T04:00:38.4Z,2,REGULAR,freethrow,1 of 2,[],1630224,,,1610612756,50,50,2026-03-25T04:01:04Z,2700000,False,,,0,,J. Green Free Throw 1 of 2 (14 PTS),[1630224],1610612756.0,PHX,,Green,J. Green,,,,,Made,14.0,,,,,,,,,,,,,,,,,,,,,,
273,PT03M52.00S,2026-03-25T04:00:38.4Z,2,REGULAR,freethrow,2 of 2,[],1630224,,,1610612756,50,50,2026-03-25T04:01:04Z,2710000,False,,,0,,MISS J. Green Free Throw 2 of 2,[1630224],1610612756.0,PHX,,Green,J. Green,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M50.00S,2026-03-25T04:00:40.4Z,2,REGULAR,rebound,defensive,[],1631128,,,1610612743,50,50,2026-03-25T04:01:04Z,2720000,False,,,0,,C. Braun REBOUND (Off:0 Def:2),[1631128],1610612743.0,DEN,,Braun,C. Braun,,,,,,,,,,273.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
275,PT03M37.00S,2026-03-25T04:01:13.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,85.3646517739816,52.20588235294118,1610612743,50,52,2026-03-25T04:01:18Z,2730000,False,11.0,85.0,1,right,N. Jokić 8' turnaround Hook (10 PTS) (J. Strawther 1 AST),"[203999, 1631124]",1610612743.0,DEN,,Jokić,N. Jokić,turnaround,In The Paint (Non-RA),8-16 Center,8.58,Made,10.0,J. Strawther,1631124.0,1.0,,,,,,,,,,,,,,,,,,,
277,PT03M37.00S,2026-03-25T04:01:19.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,50,52,2026-03-25T04:01:19Z,2750000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M37.00S,2026-03-25T04:03:23.3Z,2,REGULAR,substitution,out,[],1630224,,,1610612756,50,52,2026-03-25T04:04:24Z,2760000,False,,,0,,SUB out: J. Green,[1630224],1610612756.0,PHX,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M37.00S,2026-03-25T04:03:23.3Z,2,REGULAR,substitution,in,[],1628960,,,1610612756,50,52,2026-03-25T04:04:24Z,2770000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M26.00S,2026-03-25T04:04:56.1Z,2,REGULAR,3pt,Jump Shot,[],1626220,32.40801576872536,60.78431372549019,1610612756,50,52,2026-03-25T04:05:00Z,2780000,False,-54.0,252.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612756.0,PHX,,O'Neale,R. O'Neale,,Above the Break 3,24+ Center,25.78,Missed,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M23.00S,2026-03-25T04:04:59.1Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,50,52,2026-03-25T04:05:00Z,2790000,False,,,0,,B. Brown REBOUND (Off:2 Def:4),[1628971],1610612743.0,DEN,,Brown,B. Brown,,Above the Break 3,24+ Center,,,,,,,280.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
282,PT03M15.00S,2026-03-25T04:05:07.0Z,2,REGULAR,3pt,Jump Shot,[],1631124,74.85216819973719,9.068627450980392,1610612743,50,55,2026-03-25T04:05:13Z,2800000,False,-205.0,184.0,1,right,J. Strawther 27' 3PT  (7 PTS) (A. Gordon 1 AST),"[1631124, 203932]",1610612743.0,DEN,,Strawther,J. Strawther,,Above the Break 3,24+ Left Center,27.52,Made,7.0,A. Gordon,203932.0,1.0,,,,,,,,,,,,,,,,,,,
284,PT02M51.00S,2026-03-25T04:05:30.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,9.411957950065702,37.745098039215684,1610612756,50,55,2026-03-25T04:05:35Z,2820000,False,61.0,36.0,1,left,MISS G. Allen 7' driving finger roll Layup,[1628960],1610612756.0,PHX,,Allen,G. Allen,driving finger roll,In The Paint (Non-RA),0-8 Center,7.11,Missed,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M51.00S,2026-03-25T04:05:30.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,50,55,2026-03-25T04:05:35Z,2830000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,284.0,,,,,,,,,,,,,,,,,,
287,PT02M51.00S,2026-03-25T04:05:36.0Z,2,REGULAR,substitution,out,[],1626220,,,1610612756,50,55,2026-03-25T04:05:39Z,2850000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M51.00S,2026-03-25T04:05:36.0Z,2,REGULAR,substitution,in,[],1642853,,,1610612756,50,55,2026-03-25T04:05:39Z,2860000,False,,,0,,SUB in: R. Fleming,[1642853],1610612756.0,PHX,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M49.00S,2026-03-25T04:05:55.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628960,10.463206307490145,70.09803921568627,1610612756,52,55,2026-03-25T04:06:30Z,2870000,False,-100.0,46.0,1,left,G. Allen 11' floating Jump Shot (8 PTS) (J. Goodwin 1 AST),"[1628960, 1630692]",1610612756.0,PHX,,Allen,G. Allen,floating,Mid-Range,8-16 Left,11.05,Made,8.0,J. Goodwin,1630692.0,1.0,,,,,,,,,,,,,,,,,,,
291,PT02M35.00S,2026-03-25T04:06:09.0Z,2,REGULAR,turnover,bad pass,[],1628971,,,1610612743,52,55,2026-03-25T04:06:50Z,2890000,False,,,0,,B. Brown bad pass TURNOVER (1 TO),"[1628971, 1630692]",1610612743.0,DEN,,Brown,B. Brown,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,1.0,Goodwin,1630692.0,,,,,,
292,PT02M35.00S,2026-03-25T04:06:09.0Z,2,REGULAR,steal,,[],1630692,,,1610612756,52,55,2026-03-25T04:06:11Z,2900000,False,,,0,,J. Goodwin STEAL (1 STL),[1630692],1610612756.0,PHX,,Goodwin,J. Goodwin,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M31.00S,2026-03-25T04:06:13.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630692,6.1268068331143235,55.392156862745104,1610612756,52,55,2026-03-25T04:06:23Z,2910000,False,-27.0,5.0,1,left,MISS J. Goodwin running Layup,[1630692],1610612756.0,PHX,,Goodwin,J. Goodwin,running,Restricted Area,0-8 Center,2.75,Missed,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M31.00S,2026-03-25T04:06:13.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,52,55,2026-03-25T04:06:23Z,2920000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,Restricted Area,0-8 Center,,,,,,,293.0,,,,,,,,,,,,,,,,,,
296,PT02M24.00S,2026-03-25T04:06:31.6Z,2,REGULAR,foul,personal,['2freethrow'],1642345,,,1610612743,52,55,2026-03-25T04:06:37Z,2940000,False,,,0,,O. Ighodaro shooting personal FOUL (1 PF) (Jokić 2 FT),"[1642345, 203999]",1610612756.0,PHX,1628484.0,Ighodaro,O. Ighodaro,shooting,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,0.0,Jokić,203999.0,,,,,,,,,,,
298,PT02M24.00S,2026-03-25T04:06:52.7Z,2,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,52,56,2026-03-25T04:06:52Z,2960000,False,,,0,,N. Jokić Free Throw 1 of 2 (11 PTS),[203999],1610612743.0,DEN,,Jokić,N. Jokić,,,,,Made,11.0,,,,,,,,,,,,,,,,,,,,,,
299,PT02M24.00S,2026-03-25T04:07:10.0Z,2,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,52,57,2026-03-25T04:07:10Z,2970000,False,,,0,,N. Jokić Free Throw 2 of 2 (12 PTS),[203999],1610612743.0,DEN,,Jokić,N. Jokić,,,,,Made,12.0,,,,,,,,,,,,,,,,,,,,,,
300,PT02M05.00S,2026-03-25T04:07:31.0Z,2,REGULAR,3pt,Jump Shot,[],1642853,26.363337713534822,81.61764705882352,1610612756,52,57,2026-03-25T04:07:35Z,2980000,False,-158.0,195.0,1,left,MISS R. Fleming 25' 3PT,[1642853],1610612756.0,PHX,,Fleming,R. Fleming,,Above the Break 3,24+ Left Center,25.13,Missed,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M01.00S,2026-03-25T04:07:35.0Z,2,REGULAR,rebound,offensive,[],1630692,,,1610612756,52,57,2026-03-25T04:07:35Z,2990000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:1),[1630692],1610612756.0,PHX,,Goodwin,J. Goodwin,,Above the Break 3,24+ Left Center,,,,,,,300.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
302,PT02M00.00S,2026-03-25T04:07:36.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628960,12.302890932982917,51.71568627450981,1610612756,52,57,2026-03-25T04:07:43Z,3000000,False,-9.0,63.0,1,left,MISS G. Allen 6' Jump Shot,[1628960],1610612756.0,PHX,,Allen,G. Allen,,In The Paint (Non-RA),0-8 Center,6.37,Missed,,,,,,,,,,,,,,,,,,,,,,,
303,PT01M55.00S,2026-03-25T04:07:41.9Z,2,REGULAR,rebound,offensive,[],1642853,,,1610612756,52,57,2026-03-25T04:07:43Z,3010000,False,,,0,,R. Fleming REBOUND (Off:1 Def:1),[1642853],1610612756.0,PHX,,Fleming,R. Fleming,,In The Paint (Non-RA),0-8 Center,,,,,,,302.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
304,PT01M55.00S,2026-03-25T04:07:40.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642853,5.590000152587891,50.0,1610612756,52,57,2026-03-25T04:07:48Z,3020000,False,0.0,0.0,1,left,MISS R. Fleming tip Layup,[1642853],1610612756.0,PHX,,Fleming,R. Fleming,tip,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M54.00S,2026-03-25T04:07:41.8Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,52,57,2026-03-25T04:07:48Z,3030000,False,,,0,,N. Jokić REBOUND (Off:2 Def:8),[203999],1610612743.0,DEN,,Jokić,N. Jokić,,Restricted Area,0-8 Center,,,,,,,304.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
306,PT01M53.00S,2026-03-25T04:07:47.1Z,2,REGULAR,foul,personal,[],1626164,,,1610612743,52,57,2026-03-25T04:08:05Z,3040000,False,,,0,,D. Booker personal FOUL (1 PF),"[1626164, 1631124]",1610612756.0,PHX,204058.0,Booker,D. Booker,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,0.0,Strawther,1631124.0,,,,,,,,,,,
309,PT01M36.00S,2026-03-25T04:08:37.3Z,2,REGULAR,3pt,Jump Shot,[],1631128,88.51839684625493,95.34313725490196,1610612743,52,60,2026-03-25T04:08:41Z,3070000,False,227.0,55.0,1,right,C. Braun 3PT  (9 PTS) (N. Jokić 8 AST),"[1631128, 203999]",1610612743.0,DEN,,Braun,C. Braun,,Right Corner 3,24+ Right,23.34,Made,9.0,N. Jokić,203999.0,8.0,,,,,,,,,,,,,,,,,,,
311,PT01M22.00S,2026-03-25T04:08:51.5Z,2,REGULAR,3pt,Jump Shot,[],1642853,4.681340341655716,96.56862745098039,1610612756,52,60,2026-03-25T04:08:59Z,3090000,False,-233.0,-8.0,1,left,MISS R. Fleming 3PT,[1642853],1610612756.0,PHX,,Fleming,R. Fleming,,Left Corner 3,24+ Left,23.3,Missed,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M21.00S,2026-03-25T04:08:52.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,52,60,2026-03-25T04:08:59Z,3100000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,Left Corner 3,24+ Left,,,,,,,311.0,,,,,,,,,,,,,,,,,,
313,PT01M21.00S,2026-03-25T04:08:58.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612756,52,60,2026-03-25T04:09:04Z,3110000,False,,,0,,B. Brown loose ball personal FOUL (3 PF) (Booker 2 FT),"[1628971, 1626164]",1610612743.0,DEN,204058.0,Brown,B. Brown,loose ball,Left Corner 3,24+ Left,,,,,,,,,,,3.0,0.0,Booker,1626164.0,,,,,,,,,,,
315,PT01M21.00S,2026-03-25T04:09:23.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626164,,,1610612756,53,60,2026-03-25T04:09:23Z,3130000,False,,,0,,D. Booker Free Throw 1 of 2 (6 PTS),[1626164],1610612756.0,PHX,,Booker,D. Booker,,,,,Made,6.0,,,,,,,,,,,,,,,,,,,,,,
316,PT01M21.00S,2026-03-25T04:09:24.6Z,2,REGULAR,substitution,out,[],1630692,,,1610612756,53,60,2026-03-25T04:09:29Z,3140000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M21.00S,2026-03-25T04:09:24.6Z,2,REGULAR,substitution,out,[],1628971,,,1610612756,53,60,2026-03-25T04:09:29Z,3150000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M21.00S,2026-03-25T04:09:24.6Z,2,REGULAR,substitution,in,[],1631221,,,1610612756,53,60,2026-03-25T04:09:29Z,3160000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M21.00S,2026-03-25T04:09:24.6Z,2,REGULAR,substitution,in,[],1627750,,,1610612756,53,60,2026-03-25T04:09:29Z,3170000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M21.00S,2026-03-25T04:09:44.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626164,,,1610612756,54,60,2026-03-25T04:09:44Z,3180000,False,,,0,,D. Booker Free Throw 2 of 2 (7 PTS),[1626164],1610612756.0,PHX,,Booker,D. Booker,,,,,Made,7.0,,,,,,,,,,,,,,,,,,,,,,
321,PT01M09.00S,2026-03-25T04:09:59.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,90.22667542706965,59.80392156862745,1610612743,54,62,2026-03-25T04:11:57Z,3190000,False,49.0,39.0,1,right,N. Jokić 6' driving floating bank Jump Shot (14 PTS),[203999],1610612743.0,DEN,,Jokić,N. Jokić,driving floating bank,In The Paint (Non-RA),0-8 Center,6.29,Made,14.0,,,,,,,,,,,,,,,,,,,,,,
322,PT01M09.00S,2026-03-25T04:10:01.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642345,,,1610612743,54,62,2026-03-25T04:10:12Z,3200000,False,,,0,,O. Ighodaro shooting personal FOUL (2 PF) (Jokić 1 FT),"[1642345, 203999]",1610612756.0,PHX,202007.0,Ighodaro,O. Ighodaro,shooting,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,0.0,Jokić,203999.0,,,,,,,,,,,
324,PT01M09.00S,2026-03-25T04:10:25.1Z,2,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,54,63,2026-03-25T04:10:25Z,3220000,False,,,0,,N. Jokić Free Throw 1 of 1 (15 PTS),[203999],1610612743.0,DEN,,Jokić,N. Jokić,,,,,Made,15.0,,,,,,,,,,,,,,,,,,,,,,
325,PT01M00.00S,2026-03-25T04:10:42.1Z,2,REGULAR,3pt,Jump Shot,[],1628960,26.363337713534822,84.31372549019608,1610612756,54,63,2026-03-25T04:12:27Z,3230000,False,-172.0,195.0,1,left,MISS G. Allen 26' pullup 3PT,[1628960],1610612756.0,PHX,,Allen,G. Allen,pullup,Above the Break 3,24+ Left Center,26.0,Missed,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M55.40S,2026-03-25T04:10:46.7Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,54,63,2026-03-25T04:10:48Z,3240000,False,,,0,,N. Jokić REBOUND (Off:2 Def:9),[203999],1610612743.0,DEN,,Jokić,N. Jokić,,Above the Break 3,24+ Left Center,,,,,,,325.0,11.0,9.0,2.0,,,,,,,,,,,,,,,
327,PT00M35.90S,2026-03-25T04:11:06.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642853,,,1610612743,54,63,2026-03-25T04:29:33Z,3250000,False,,,0,,R. Fleming shooting personal FOUL (1 PF) (Gordon 2 FT),"[1642853, 203932]",1610612756.0,PHX,204058.0,Fleming,R. Fleming,shooting,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,0.0,Gordon,203932.0,,,,,,,,,,,
329,PT00M35.90S,2026-03-25T04:11:29.9Z,2,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,54,64,2026-03-25T04:29:15Z,3270000,False,,,0,,A. Gordon Free Throw 1 of 2 (6 PTS),[203932],1610612743.0,DEN,,Gordon,A. Gordon,,,,,Made,6.0,,,,,,,,,,,,,,,,,,,,,,
345,PT00M35.90S,2026-03-25T04:11:30.4Z,2,REGULAR,substitution,out,[],1642853,,,1610612743,54,64,2026-03-25T04:29:53Z,3285000,False,,,0,,SUB out: R. Fleming,[1642853],1610612756.0,PHX,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M35.90S,2026-03-25T04:11:30.4Z,2,REGULAR,substitution,in,[],1626220,,,1610612743,54,64,2026-03-25T04:29:53Z,3292500,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M35.90S,2026-03-25T04:11:29.9Z,2,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,54,65,2026-03-25T04:29:15Z,3300000,False,,,0,,A. Gordon Free Throw 2 of 2 (7 PTS),[203932],1610612743.0,DEN,,Gordon,A. Gordon,,,,,Made,7.0,,,,,,,,,,,,,,,,,,,,,,
333,PT00M31.00S,2026-03-25T04:12:11.5Z,2,REGULAR,3pt,Jump Shot,[],1628960,23.603810775295663,88.72549019607843,1610612756,57,65,2026-03-25T04:12:16Z,3310000,False,-194.0,169.0,1,left,G. Allen 25' 3PT  (11 PTS) (D. Booker 4 AST),"[1628960, 1626164]",1610612756.0,PHX,,Allen,G. Allen,,Above the Break 3,24+ Left Center,25.72,Made,11.0,D. Booker,1626164.0,4.0,,,,,,,,,,,,,,,,,,,
335,PT00M13.10S,2026-03-25T04:12:35.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,91.5407358738502,43.38235294117647,1610612743,57,67,2026-03-25T04:12:45Z,3330000,False,-33.0,27.0,1,right,J. Murray driving Layup (10 PTS) (N. Jokić 9 AST),"[1627750, 203999]",1610612743.0,DEN,,Murray,J. Murray,driving,Restricted Area,0-8 Center,4.27,Made,10.0,N. Jokić,203999.0,9.0,,,,,,,,,,,,,,,,,,,
337,PT00M01.60S,2026-03-25T04:12:50.7Z,2,REGULAR,3pt,Jump Shot,[],1628960,4.418528252299605,96.81372549019608,1610612756,57,67,2026-03-25T04:12:57Z,3350000,False,-234.0,-11.0,1,left,MISS G. Allen 3PT,[1628960],1610612756.0,PHX,,Allen,G. Allen,,Left Corner 3,24+ Left,23.44,Missed,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M01.60S,2026-03-25T04:12:50.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,57,67,2026-03-25T04:12:57Z,3360000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,Left Corner 3,24+ Left,,,,,,,337.0,,,,,,,,,,,,,,,,,,
339,PT00M00.00S,2026-03-25T04:12:57.3Z,2,REGULAR,period,end,[],0,,,1610612756,57,67,2026-03-25T04:12:57Z,3370000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2026-03-25T04:28:30.3Z,3,REGULAR,substitution,out,['startperiod'],1628960,,,1610612756,57,67,2026-03-25T04:29:22Z,3380000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2026-03-25T04:28:30.3Z,3,REGULAR,substitution,out,['startperiod'],1631124,,,1610612756,57,67,2026-03-25T04:29:22Z,3390000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2026-03-25T04:28:30.3Z,3,REGULAR,substitution,in,['startperiod'],1630224,,,1610612756,57,67,2026-03-25T04:29:22Z,3400000,False,,,0,,SUB in: J. Green,[1630224],1610612756.0,PHX,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2026-03-25T04:28:30.3Z,3,REGULAR,substitution,in,['startperiod'],1629661,,,1610612756,57,67,2026-03-25T04:29:22Z,3410000,False,,,0,,SUB in: C. Johnson,[1629661],1610612743.0,DEN,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2026-03-25T04:29:46.5Z,3,REGULAR,period,start,[],0,,,1610612743,57,67,2026-03-25T04:29:46Z,3420000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT11M49.00S,2026-03-25T04:29:56.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,6.521024967148489,50.245098039215684,1610612743,57,69,2026-03-25T04:30:02Z,3430000,False,-1.0,9.0,1,left,A. Gordon cutting DUNK (9 PTS) (N. Jokić 10 AST),"[203932, 203999]",1610612743.0,DEN,,Gordon,A. Gordon,cutting,Restricted Area,0-8 Center,0.89,Made,9.0,N. Jokić,203999.0,10.0,,,,,,,,,,,,,,,,,,,
349,PT11M33.00S,2026-03-25T04:30:14.7Z,3,REGULAR,foul,personal,[],203932,,,1610612756,57,69,2026-03-25T04:30:26Z,3450000,False,,,0,,A. Gordon personal FOUL (1 PF),"[203932, 1626164]",1610612743.0,DEN,1628484.0,Gordon,A. Gordon,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1.0,0.0,Booker,1626164.0,,,,,,,,,,,
