actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
407,PT07M02.00S,2026-02-21T23:34:56.4Z,3,REGULAR,2pt,Jump Shot,[],1641783,76.5604467805519,68.13725490196079,1610612753,57,56,2026-02-21T23:44:00Z,4000000,False,91.0,168.0,1,right,MISS T. da Silva 19' pullup Shot,[1641783],1610612753.0,ORL,pullup,,,da Silva,T. da Silva,,,,,Mid-Range,16-24 Right Center,19.07,Missed,,,,,,,,,,,,,,,,,,
408,PT06M59.00S,2026-02-21T23:34:59.4Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612756,57,56,2026-02-21T23:35:01Z,4010000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Right Center,,,407.0,,,,,,3.0,3.0,0.0,,,,,,,,,
409,PT06M50.00S,2026-02-21T23:35:08.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631109,7.440867279894875,44.36274509803921,1610612756,59,56,2026-02-21T23:35:12Z,4020000,False,28.0,17.0,1,left,M. Williams cutting DUNK (7 PTS) (J. Green 3 AST),"[1631109, 1630224]",1610612756.0,PHX,cutting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,3.31,Made,,,,,,,,,,7.0,J. Green,1630224.0,3.0,,,,,
411,PT06M29.00S,2026-02-21T23:35:30.1Z,3,REGULAR,turnover,lost ball,[],1641710,,,1610612753,59,56,2026-02-21T23:45:44Z,4040000,False,,,0,,A. Black lost ball TURNOVER (2 TO),"[1641710, 1626220]",1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,O'Neale,1626220.0
412,PT06M29.00S,2026-02-21T23:35:30.1Z,3,REGULAR,steal,,[],1626220,,,1610612756,59,56,2026-02-21T23:35:32Z,4050000,False,,,0,,R. O'Neale STEAL (2 STL),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
413,PT06M23.00S,2026-02-21T23:35:34.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631109,5.995400788436268,46.07843137254902,1610612756,61,56,2026-02-21T23:35:43Z,4060000,False,20.0,4.0,1,left,M. Williams running DUNK (9 PTS) (R. O'Neale 2 AST),"[1631109, 1626220]",1610612756.0,PHX,running,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,,,,,,9.0,R. O'Neale,1626220.0,2.0,,,,,
416,PT06M05.00S,2026-02-21T23:35:54.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,88.38699080157687,47.794117647058826,1610612753,61,56,2026-02-21T23:35:59Z,4090000,False,-11.0,57.0,1,right,MISS P. Banchero driving Layup - blocked,"[1631094, 1642346]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,5.78,Missed,,,,,,,,,,,,,,Dunn,1642346.0,,,
417,PT06M05.00S,2026-02-21T23:35:54.0Z,3,REGULAR,block,,[],1642346,,,1610612753,61,56,2026-02-21T23:35:56Z,4100000,False,,,0,,R. Dunn BLOCK (1 BLK),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
418,PT06M05.00S,2026-02-21T23:35:54.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,61,56,2026-02-21T23:35:59Z,4110000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,416.0,,,,,,,,,,,,,,,,,
420,PT06M05.00S,2026-02-21T23:36:04.1Z,3,REGULAR,substitution,out,[],1631221,,,1610612753,61,56,2026-02-21T23:36:09Z,4130000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M05.00S,2026-02-21T23:36:04.1Z,3,REGULAR,substitution,in,[],1628960,,,1610612753,61,56,2026-02-21T23:36:09Z,4140000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M59.00S,2026-02-21T23:36:24.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641710,67.62483574244416,34.31372549019608,1610612753,61,56,2026-02-21T23:46:45Z,4150000,False,-78.0,252.0,1,right,MISS A. Black 26' pullup 3PT,[1641710],1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Above the Break 3,24+ Center,26.37,Missed,,,,,,,,,,,,,,,,,,
423,PT05M56.00S,2026-02-21T23:36:27.9Z,3,REGULAR,rebound,offensive,[],1641783,,,1610612753,61,56,2026-02-21T23:36:30Z,4160000,False,,,0,,T. da Silva REBOUND (Off:1 Def:2),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Center,,,422.0,,,,,,3.0,2.0,1.0,,,,,,,,,
424,PT05M54.00S,2026-02-21T23:36:30.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630217,86.28449408672799,48.28431372549019,1610612753,61,58,2026-02-21T23:36:38Z,4170000,False,-9.0,76.0,1,right,D. Bane 7' driving floating Jump Shot (27 PTS) (T. da Silva 2 AST),"[1630217, 1641783]",1610612753.0,ORL,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,7.69,Made,,,,,,,,,,27.0,T. da Silva,1641783.0,2.0,,,,,
426,PT05M37.00S,2026-02-21T23:36:47.2Z,3,REGULAR,2pt,Jump Shot,[],1630224,27.414586070959263,51.470588235294116,1610612756,61,58,2026-02-21T23:36:50Z,4190000,False,-7.0,205.0,1,left,MISS J. Green 20' step back Shot,[1630224],1610612756.0,PHX,step back,,,Green,J. Green,,,,,Mid-Range,16-24 Center,20.53,Missed,,,,,,,,,,,,,,,,,,
427,PT05M34.00S,2026-02-21T23:36:50.2Z,3,REGULAR,rebound,defensive,[],1641783,,,1610612753,61,58,2026-02-21T23:36:50Z,4200000,False,,,0,,T. da Silva REBOUND (Off:1 Def:3),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Mid-Range,16-24 Center,,,426.0,,,,,,4.0,3.0,1.0,,,,,,,,,
428,PT05M15.00S,2026-02-21T23:37:08.5Z,3,REGULAR,turnover,lost ball,[],1631094,,,1610612753,61,58,2026-02-21T23:37:12Z,4210000,False,,,0,,P. Banchero lost ball TURNOVER (3 TO),"[1631094, 1628960]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Allen,1628960.0
429,PT05M15.00S,2026-02-21T23:37:08.5Z,3,REGULAR,steal,,[],1628960,,,1610612756,61,58,2026-02-21T23:50:11Z,4220000,False,,,0,,G. Allen STEAL (1 STL),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
430,PT04M51.00S,2026-02-21T23:37:33.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628960,9.017739816031538,40.931372549019606,1610612756,61,58,2026-02-21T23:37:36Z,4230000,False,45.0,32.0,1,left,MISS G. Allen driving Layup,[1628960],1610612756.0,PHX,driving,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,5.56,Missed,,,,,,,,,,,,,,,,,,
431,PT04M49.00S,2026-02-21T23:37:35.3Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612753,61,58,2026-02-21T23:37:36Z,4240000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,430.0,,,,,,1.0,1.0,0.0,,,,,,,,,
432,PT04M41.00S,2026-02-21T23:37:45.3Z,3,REGULAR,foul,personal,[],1630224,,,1610612753,61,58,2026-02-21T23:37:50Z,4250000,False,,,0,,J. Green personal FOUL (2 PF),"[1630224, 1631094]",1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,2003.0,2.0,0.0,Banchero,1631094.0,,,,,,,,,,,,
434,PT04M41.00S,2026-02-21T23:37:51.0Z,3,REGULAR,substitution,out,[],1642346,,,1610612753,61,58,2026-02-21T23:38:09Z,4270000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M41.00S,2026-02-21T23:37:51.0Z,3,REGULAR,substitution,out,[],1630224,,,1610612753,61,58,2026-02-21T23:38:09Z,4280000,False,,,0,,SUB out: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M41.00S,2026-02-21T23:37:51.0Z,3,REGULAR,substitution,out,[],1631109,,,1610612753,61,58,2026-02-21T23:38:09Z,4290000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M41.00S,2026-02-21T23:37:51.0Z,3,REGULAR,substitution,out,[],1630217,,,1610612753,61,58,2026-02-21T23:38:09Z,4300000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M41.00S,2026-02-21T23:37:51.0Z,3,REGULAR,substitution,out,[],1641783,,,1610612753,61,58,2026-02-21T23:38:09Z,4310000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M41.00S,2026-02-21T23:37:51.0Z,3,REGULAR,substitution,in,[],1630587,,,1610612753,61,58,2026-02-21T23:38:09Z,4320000,False,,,0,,SUB in: I. Livers,[1630587],1610612756.0,PHX,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M41.00S,2026-02-21T23:37:51.0Z,3,REGULAR,substitution,in,[],1630692,,,1610612753,61,58,2026-02-21T23:38:09Z,4330000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M41.00S,2026-02-21T23:37:51.0Z,3,REGULAR,substitution,in,[],1642345,,,1610612753,61,58,2026-02-21T23:38:09Z,4340000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M41.00S,2026-02-21T23:37:51.0Z,3,REGULAR,substitution,in,[],1641724,,,1610612753,61,58,2026-02-21T23:38:09Z,4350000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M41.00S,2026-02-21T23:37:51.0Z,3,REGULAR,substitution,in,[],1628975,,,1610612753,61,58,2026-02-21T23:38:09Z,4360000,False,,,0,,SUB in: J. Carter,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M35.00S,2026-02-21T23:38:21.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,87.46714848883047,53.92156862745098,1610612753,61,60,2026-02-21T23:38:29Z,4370000,False,20.0,65.0,1,right,P. Banchero 6' floating Jump Shot (13 PTS),[1631094],1610612753.0,ORL,floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,6.82,Made,,,,,,,,,,13.0,,,,,,,,
445,PT04M35.00S,2026-02-21T23:38:25.8Z,3,REGULAR,foul,personal,['1freethrow'],1626220,,,1610612753,61,60,2026-02-21T23:38:40Z,4380000,False,,,0,,R. O'Neale shooting personal FOUL (3 PF) (Banchero 1 FT),"[1626220, 1631094]",1610612756.0,PHX,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,1146.0,3.0,0.0,Banchero,1631094.0,,,,,,,,,,,,
447,PT04M35.00S,2026-02-21T23:38:49.9Z,3,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,61,61,2026-02-21T23:38:49Z,4400000,False,,,0,,P. Banchero Free Throw 1 of 1 (14 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
448,PT04M21.00S,2026-02-21T23:39:08.1Z,3,REGULAR,3pt,Jump Shot,[],1628960,32.276609724047304,41.42156862745098,1610612756,61,61,2026-02-21T23:39:14Z,4410000,False,43.0,251.0,1,left,MISS G. Allen 25' step back 3PT,[1628960],1610612756.0,PHX,step back,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,25.45,Missed,,,,,,,,,,,,,,,,,,
449,PT04M19.00S,2026-02-21T23:39:11.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,61,61,2026-02-21T23:39:11Z,4420000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,448.0,,,,,,,,,,,,,,,,,
451,PT04M02.00S,2026-02-21T23:39:32.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629048,92.59198423127464,46.81372549019608,1610612753,61,63,2026-02-21T23:39:35Z,4440000,False,-16.0,17.0,1,right,G. Bitadze cutting DUNK (2 PTS) (A. Black 4 AST),"[1629048, 1641710]",1610612753.0,ORL,cutting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,,,,,,2.0,A. Black,1641710.0,4.0,,,,,
453,PT03M43.00S,2026-02-21T23:39:50.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,13.222733245729303,43.13725490196079,1610612756,63,63,2026-02-21T23:52:37Z,4460000,False,34.0,72.0,1,left,J. Goodwin 7' floating Jump Shot (6 PTS) (R. O'Neale 3 AST),"[1630692, 1626220]",1610612756.0,PHX,floating,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,7.96,Made,,,,,,,,,,6.0,R. O'Neale,1626220.0,3.0,,,,,
455,PT03M33.00S,2026-02-21T23:40:01.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641710,90.09526938239159,46.32352941176471,1610612753,63,65,2026-02-21T23:52:59Z,4480000,False,-18.0,41.0,1,right,A. Black cutting DUNK (4 PTS) (J. Carter 1 AST),"[1641710, 1628975]",1610612753.0,ORL,cutting,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,4.46,Made,,,,,,,,,,4.0,J. Carter,1628975.0,1.0,,,,,
457,PT03M24.00S,2026-02-21T23:40:11.8Z,3,REGULAR,foul,personal,[],1641724,,,1610612756,63,65,2026-02-21T23:40:18Z,4500000,False,,,0,,J. Howard personal FOUL (1 PF),"[1641724, 1642345]",1610612753.0,ORL,,,,Howard,J. Howard,,,,,In The Paint (Non-RA),0-8 Center,,,,1193.0,1.0,0.0,Ighodaro,1642345.0,,,,,,,,,,,,
459,PT03M24.00S,2026-02-21T23:40:30.4Z,3,REGULAR,substitution,out,[],1631094,,,1610612756,63,65,2026-02-21T23:40:45Z,4520000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M24.00S,2026-02-21T23:40:30.4Z,3,REGULAR,substitution,in,[],1642869,,,1610612756,63,65,2026-02-21T23:40:45Z,4530000,False,,,0,,SUB in: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M14.00S,2026-02-21T23:41:01.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628960,11.645860709592641,41.42156862745098,1610612756,63,65,2026-02-21T23:53:55Z,4540000,False,43.0,57.0,1,left,MISS G. Allen 7' driving Hook,[1628960],1610612756.0,PHX,driving,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,7.13,Missed,,,,,,,,,,,,,,,,,,
462,PT03M09.00S,2026-02-21T23:41:06.6Z,3,REGULAR,rebound,offensive,[],1642345,,,1610612756,63,65,2026-02-21T23:41:06Z,4550000,False,,,0,,O. Ighodaro REBOUND (Off:3 Def:3),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,461.0,,,,,,6.0,3.0,3.0,,,,,,,,,
463,PT03M09.00S,2026-02-21T23:41:06.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642345,5.590000152587891,50.0,1610612756,65,65,2026-02-21T23:41:06Z,4560000,False,0.0,0.0,1,left,O. Ighodaro tip DUNK (6 PTS),[1642345],1610612756.0,PHX,tip,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,6.0,,,,,,,,
464,PT02M48.00S,2026-02-21T23:41:27.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,92.9862023653088,42.8921568627451,1610612753,65,67,2026-02-21T23:41:31Z,4570000,False,-36.0,13.0,1,right,G. Bitadze Layup (4 PTS) (J. Carter 2 AST),"[1629048, 1628975]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,3.79,Made,,,,,,,,,,4.0,J. Carter,1628975.0,2.0,,,,,
466,PT02M39.00S,2026-02-21T23:41:36.3Z,3,REGULAR,3pt,Jump Shot,[],1626220,35.29894875164258,59.31372549019608,1610612756,65,67,2026-02-21T23:55:08Z,4590000,False,-47.0,279.0,1,left,MISS R. O'Neale 28' pullup 3PT,[1626220],1610612756.0,PHX,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,28.32,Missed,,,,,,,,,,,,,,,,,,
467,PT02M36.00S,2026-02-21T23:41:39.3Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612753,65,67,2026-02-21T23:41:44Z,4600000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,,,466.0,,,,,,2.0,2.0,0.0,,,,,,,,,
469,PT02M35.00S,2026-02-21T23:41:41.5Z,3,REGULAR,turnover,lost ball,[],1629048,,,1610612753,65,67,2026-02-21T23:41:46Z,4620000,False,,,0,,G. Bitadze lost ball TURNOVER (1 TO),"[1629048, 1630692]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Goodwin,1630692.0
470,PT02M35.00S,2026-02-21T23:41:41.5Z,3,REGULAR,steal,,[],1630692,,,1610612756,65,67,2026-02-21T23:41:44Z,4630000,False,,,0,,J. Goodwin STEAL (2 STL),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
471,PT02M31.00S,2026-02-21T23:41:45.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630692,8.229303547963205,2.450980392156863,1610612756,68,67,2026-02-21T23:55:47Z,4640000,False,238.0,25.0,1,left,J. Goodwin 3PT pullup (9 PTS),[1630692],1610612756.0,PHX,pullup,,,Goodwin,J. Goodwin,,,,,Right Corner 3,24+ Right,23.9,Made,,,,,,,,,,9.0,,,,,,,,
472,PT02M13.00S,2026-02-21T23:42:02.3Z,3,REGULAR,2pt,Jump Shot,[],1641710,72.22404730617609,47.549019607843135,1610612753,68,67,2026-02-21T23:42:06Z,4650000,False,-12.0,209.0,1,right,MISS A. Black 20' pullup Shot,[1641710],1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Mid-Range,16-24 Center,20.9,Missed,,,,,,,,,,,,,,,,,,
473,PT02M11.00S,2026-02-21T23:42:04.3Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612756,68,67,2026-02-21T23:42:06Z,4660000,False,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Center,,,472.0,,,,,,2.0,2.0,0.0,,,,,,,,,
474,PT01M59.00S,2026-02-21T23:42:16.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630587,10.988830486202366,51.9607843137255,1610612756,68,67,2026-02-21T23:42:24Z,4670000,False,-10.0,51.0,1,left,MISS I. Livers driving finger roll Layup,[1630587],1610612756.0,PHX,driving finger roll,,,Livers,I. Livers,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,,,,,,,,,,,,,,
475,PT01M58.00S,2026-02-21T23:42:17.2Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612753,68,67,2026-02-21T23:42:20Z,4680000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:3),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,474.0,,,,,,3.0,3.0,0.0,,,,,,,,,
479,PT01M36.00S,2026-02-21T23:42:39.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642869,84.57621550591328,53.431372549019606,1610612753,68,67,2026-02-21T23:42:45Z,4690000,False,17.0,92.0,1,right,MISS N. Penda 9' turnaround Shot,[1642869],1610612753.0,ORL,turnaround,,,Penda,N. Penda,,,,,In The Paint (Non-RA),8-16 Center,9.41,Missed,,,,,,,,,,,,,,,,,,
480,PT01M36.00S,2026-02-21T23:42:39.9Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612756,68,67,2026-02-21T23:42:45Z,4700000,False,,,0,,G. Allen REBOUND (Off:0 Def:3),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,479.0,,,,,,3.0,3.0,0.0,,,,,,,,,
481,PT01M25.00S,2026-02-21T23:42:51.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628960,7.046649145860711,57.107843137254896,1610612756,68,67,2026-02-21T23:57:59Z,4710000,False,-36.0,14.0,1,left,MISS G. Allen running Layup,[1628960],1610612756.0,PHX,running,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,3.81,Missed,,,,,,,,,,,,,,,,,,
482,PT01M25.00S,2026-02-21T23:42:51.0Z,3,REGULAR,rebound,offensive,[],1630692,,,1610612756,68,67,2026-02-21T23:43:01Z,4720000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:3),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,481.0,,,,,,5.0,3.0,2.0,,,,,,,,,
483,PT01M25.00S,2026-02-21T23:42:58.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629048,,,1610612756,68,67,2026-02-21T23:43:12Z,4730000,False,,,0,,G. Bitadze shooting personal FOUL (2 PF) (Goodwin 2 FT),"[1629048, 1630692]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,1146.0,2.0,0.0,Goodwin,1630692.0,,,,,,,,,,,,
485,PT01M25.00S,2026-02-21T23:43:31.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630692,,,1610612756,69,67,2026-02-21T23:43:31Z,4750000,False,,,0,,J. Goodwin Free Throw 1 of 2 (10 PTS),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
486,PT01M25.00S,2026-02-21T23:43:32.4Z,3,REGULAR,substitution,out,[],1626220,,,1610612756,69,67,2026-02-21T23:43:50Z,4760000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT01M25.00S,2026-02-21T23:43:32.4Z,3,REGULAR,substitution,out,[],1641710,,,1610612756,69,67,2026-02-21T23:43:50Z,4770000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M25.00S,2026-02-21T23:43:32.4Z,3,REGULAR,substitution,out,[],1629048,,,1610612756,69,67,2026-02-21T23:43:50Z,4780000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT01M25.00S,2026-02-21T23:43:32.4Z,3,REGULAR,substitution,in,[],1631221,,,1610612756,69,67,2026-02-21T23:43:50Z,4790000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M25.00S,2026-02-21T23:43:32.4Z,3,REGULAR,substitution,in,[],1629021,,,1610612756,69,67,2026-02-21T23:43:50Z,4800000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT01M25.00S,2026-02-21T23:43:32.4Z,3,REGULAR,substitution,in,[],1630217,,,1610612756,69,67,2026-02-21T23:43:50Z,4810000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M25.00S,2026-02-21T23:43:54.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630692,,,1610612756,70,67,2026-02-21T23:43:54Z,4820000,False,,,0,,J. Goodwin Free Throw 2 of 2 (11 PTS),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
493,PT01M16.00S,2026-02-21T23:44:04.8Z,3,REGULAR,3pt,Jump Shot,[],1628975,69.99014454664915,28.431372549019606,1610612753,70,67,2026-02-21T23:44:09Z,4830000,False,-108.0,230.0,1,right,MISS J. Carter 25' pullup 3PT,[1628975],1610612753.0,ORL,pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,25.36,Missed,,,,,,,,,,,,,,,,,,
494,PT01M13.00S,2026-02-21T23:44:07.8Z,3,REGULAR,rebound,defensive,[],1642345,,,1610612756,70,67,2026-02-21T23:44:09Z,4840000,False,,,0,,O. Ighodaro REBOUND (Off:3 Def:4),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Left Center,,,493.0,,,,,,7.0,4.0,3.0,,,,,,,,,
