actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
438,PT03M20.00S,2025-11-03T02:43:25.7Z,3,REGULAR,substitution,in,[],1630692,,,1610612759,94,66,2025-11-03T02:43:34Z,4330000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M20.00S,2025-11-03T02:43:25.7Z,3,REGULAR,substitution,in,[],1628502,,,1610612759,94,66,2025-11-03T02:43:34Z,4340000,False,,,0,,SUB in: N. Hayes-Davis,[1628502],1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M18.00S,2025-11-03T02:43:46.2Z,3,REGULAR,3pt,Jump Shot,[],1629640,97.05978975032852,96.32352941176471,1610612759,94,66,2025-11-03T02:43:51Z,4350000,False,232.0,-25.0,1,right,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,,,,,23.29,Missed,,,,,,,,,,,,,,
441,PT03M14.00S,2025-11-03T02:43:50.2Z,3,REGULAR,rebound,defensive,[],1630692,,,1610612756,94,66,2025-11-03T02:43:51Z,4360000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:1),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Right Corner 3,24+ Right,,,,,,,440.0,1.0,1.0,0.0,,,,,,,,,,
442,PT03M02.00S,2025-11-03T02:44:01.7Z,3,REGULAR,3pt,Jump Shot,[],1631221,7.046649145860711,1.715686274509804,1610612756,97,66,2025-11-03T02:44:06Z,4370000,False,241.0,14.0,1,left,C. Gillespie 24' 3PT  (12 PTS) (D. Booker 12 AST),"[1631221, 1626164]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Right Corner 3,24+ Right,,,,,24.18,Made,,,,,,,12.0,,,,,D. Booker,1626164.0,12.0
444,PT02M44.00S,2025-11-03T02:44:18.5Z,3,REGULAR,3pt,Jump Shot,[],1629162,85.49605781865965,0.0,1610612759,97,66,2025-11-03T02:44:24Z,4390000,False,-250.0,84.0,1,right,MISS J. McLaughlin 26' 3PT,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,Left Corner 3,24+ Left,,,,,26.37,Missed,,,,,,,,,,,,,,
445,PT02M42.00S,2025-11-03T02:44:20.5Z,3,REGULAR,rebound,offensive,[],203084,,,1610612759,97,66,2025-11-03T02:44:24Z,4400000,False,,,0,,H. Barnes REBOUND (Off:2 Def:2),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,,,,,444.0,4.0,2.0,2.0,,,,,,,,,,
446,PT02M42.00S,2025-11-03T02:44:24.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628502,,,1610612759,97,66,2025-11-03T02:44:33Z,4410000,False,,,0,,N. Hayes-Davis shooting personal FOUL (1 PF) (Barnes 2 FT),"[1628502, 203084]",1610612756.0,PHX,shooting,,,Hayes-Davis,N. Hayes-Davis,,,,,Mid-Range,8-16 Left,,,,1626300.0,,,,,,,,,,1.0,0.0,Barnes,203084.0,,,
448,PT02M42.00S,2025-11-03T02:44:49.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203084,,,1610612759,97,67,2025-11-03T02:44:49Z,4430000,False,,,0,,H. Barnes Free Throw 1 of 2 (12 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,Made,,,,,,,12.0,,,,,,,
449,PT02M42.00S,2025-11-03T02:45:06.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203084,,,1610612759,97,68,2025-11-03T02:45:06Z,4440000,False,,,0,,H. Barnes Free Throw 2 of 2 (13 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,Made,,,,,,,13.0,,,,,,,
450,PT02M34.00S,2025-11-03T02:45:17.1Z,3,REGULAR,turnover,bad pass,[],1628502,,,1610612756,97,68,2025-11-03T02:45:21Z,4450000,False,,,0,,N. Hayes-Davis bad pass TURNOVER (1 TO),"[1628502, 1641705]",1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,Above the Break 3,24+ Left Center,1.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,,,
451,PT02M34.00S,2025-11-03T02:45:17.1Z,3,REGULAR,steal,,[],1641705,,,1610612759,97,68,2025-11-03T02:45:18Z,4460000,False,,,0,,V. Wembanyama STEAL (1 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
452,PT02M27.00S,2025-11-03T02:45:24.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629640,93.9060446780552,46.81372549019608,1610612759,97,70,2025-11-03T02:45:28Z,4470000,False,-16.0,5.0,1,right,K. Johnson Layup (13 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,1.66,Made,,,,,,,13.0,,,,,,,
453,PT02M27.00S,2025-11-03T02:45:31.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612756,97,70,2025-11-03T02:45:31Z,4480000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M27.00S,2025-11-03T02:46:47.5Z,3,REGULAR,substitution,out,[],1642264,,,1610612756,97,70,2025-11-03T02:46:58Z,4490000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M27.00S,2025-11-03T02:46:47.5Z,3,REGULAR,substitution,in,[],1642868,,,1610612756,97,70,2025-11-03T02:46:58Z,4500000,False,,,0,,SUB in: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT02M14.00S,2025-11-03T02:47:13.1Z,3,REGULAR,3pt,Jump Shot,[],1631221,31.35676741130092,69.36274509803921,1610612756,97,70,2025-11-03T02:47:18Z,4510000,False,-97.0,242.0,1,left,MISS C. Gillespie 26' 3PT,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,,,,,26.09,Missed,,,,,,,,,,,,,,
457,PT02M10.00S,2025-11-03T02:47:17.1Z,3,REGULAR,rebound,offensive,[],1628502,,,1610612756,97,70,2025-11-03T02:47:18Z,4520000,False,,,0,,N. Hayes-Davis REBOUND (Off:1 Def:0),[1628502],1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,456.0,1.0,0.0,1.0,,,,,,,,,,
458,PT02M04.00S,2025-11-03T02:47:22.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642345,16.376478318002626,43.627450980392155,1610612756,99,70,2025-11-03T02:53:41Z,4530000,False,32.0,101.0,1,left,O. Ighodaro 10' floating Jump Shot (4 PTS) (C. Gillespie 2 AST),"[1642345, 1631221]",1610612756.0,PHX,floating,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Center,,,,,10.63,Made,,,,,,,4.0,,,,,C. Gillespie,1631221.0,2.0
460,PT01M48.00S,2025-11-03T02:47:38.7Z,3,REGULAR,3pt,Jump Shot,[],1642868,74.45795006570303,8.57843137254902,1610612759,99,73,2025-11-03T02:47:44Z,4550000,False,-207.0,188.0,1,right,C. Bryant 27' 3PT  (3 PTS) (J. McLaughlin 3 AST),"[1642868, 1629162]",1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Above the Break 3,24+ Left Center,,,,,27.94,Made,,,,,,,3.0,,,,,J. McLaughlin,1629162.0,3.0
462,PT01M26.00S,2025-11-03T02:48:00.0Z,3,REGULAR,3pt,Jump Shot,[],1630692,13.222733245729303,94.6078431372549,1610612756,99,73,2025-11-03T02:48:05Z,4570000,False,-223.0,72.0,1,left,MISS J. Goodwin 3PT,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Left Corner 3,24+ Left,,,,,23.43,Missed,,,,,,,,,,,,,,
463,PT01M23.00S,2025-11-03T02:48:03.0Z,3,REGULAR,rebound,defensive,[],1642868,,,1610612759,99,73,2025-11-03T02:48:08Z,4580000,False,,,0,,C. Bryant REBOUND (Off:0 Def:1),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Left Corner 3,24+ Left,,,,,,,462.0,1.0,1.0,0.0,,,,,,,,,,
464,PT01M19.00S,2025-11-03T02:48:07.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642868,94.03745072273325,50.245098039215684,1610612759,99,75,2025-11-03T02:48:14Z,4590000,False,1.0,4.0,1,right,C. Bryant running Layup (5 PTS),[1642868],1610612759.0,SAS,running,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,,,,,0.37,Made,,,,,,,5.0,,,,,,,
465,PT01M05.00S,2025-11-03T02:48:21.4Z,3,REGULAR,3pt,Jump Shot,[],1630692,4.5499342969776615,95.34313725490196,1610612756,102,75,2025-11-03T02:48:26Z,4600000,False,-227.0,-10.0,1,left,J. Goodwin 3PT  (9 PTS) (C. Gillespie 3 AST),"[1630692, 1631221]",1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Left Corner 3,24+ Left,,,,,22.69,Made,,,,,,,9.0,,,,,C. Gillespie,1631221.0,3.0
467,PT00M47.80S,2025-11-03T02:48:41.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,93.77463863337714,45.588235294117645,1610612759,102,77,2025-11-03T04:49:33Z,4620000,False,-22.0,6.0,1,right,K. Johnson driving Layup (15 PTS),[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,2.29,Made,,,,,,,15.0,,,,,,,
468,PT00M47.80S,2025-11-03T02:48:43.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628502,,,1610612759,102,77,2025-11-03T02:48:59Z,4630000,False,,,0,,N. Hayes-Davis shooting personal FOUL (2 PF) (Johnson 1 FT),"[1628502, 1629640]",1610612756.0,PHX,shooting,,,Hayes-Davis,N. Hayes-Davis,,,,,Restricted Area,0-8 Center,,,,1626300.0,,,,,,,,,,2.0,0.0,Johnson,1629640.0,,,
470,PT00M47.80S,2025-11-03T02:48:49.6Z,3,REGULAR,substitution,out,[],1628502,,,1610612759,102,77,2025-11-03T02:49:45Z,4650000,False,,,0,,SUB out: N. Hayes-Davis,[1628502],1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT00M47.80S,2025-11-03T02:48:49.6Z,3,REGULAR,substitution,in,[],1628960,,,1610612759,102,77,2025-11-03T02:49:45Z,4660000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M47.80S,2025-11-03T02:49:19.9Z,3,REGULAR,freethrow,1 of 1,[],1629640,,,1610612759,102,78,2025-11-03T02:49:19Z,4670000,False,,,0,,K. Johnson Free Throw 1 of 1 (16 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,Made,,,,,,,16.0,,,,,,,
473,PT00M26.10S,2025-11-03T02:49:43.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642345,13.61695137976347,45.588235294117645,1610612756,102,78,2025-11-03T02:49:48Z,4680000,False,22.0,75.0,1,left,MISS O. Ighodaro 7' driving Layup,[1642345],1610612756.0,PHX,driving,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.87,Missed,,,,,,,,,,,,,,
474,PT00M26.10S,2025-11-03T02:49:43.7Z,3,REGULAR,rebound,offensive,[],1630692,,,1610612756,102,78,2025-11-03T02:51:02Z,4690000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:1),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,473.0,2.0,1.0,1.0,,,,,,,,,,
475,PT00M22.50S,2025-11-03T02:49:47.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630692,27.808804204993432,12.5,1610612756,102,78,2025-11-03T02:49:51Z,4700000,False,188.0,209.0,1,left,MISS J. Goodwin 28' 3PT,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,,,,,28.07,Missed,,,,,,,,,,,,,,
476,PT00M22.50S,2025-11-03T02:49:47.2Z,3,REGULAR,rebound,offensive,[],1631221,,,1610612756,102,78,2025-11-03T02:49:51Z,4710000,False,,,0,,C. Gillespie REBOUND (Off:1 Def:1),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,,,,,,,475.0,2.0,1.0,1.0,,,,,,,,,,
477,PT00M14.80S,2025-11-03T02:49:55.1Z,3,REGULAR,turnover,bad pass,[],1626164,,,1610612756,102,78,2025-11-03T02:49:59Z,4720000,False,,,0,,D. Booker bad pass TURNOVER (4 TO),"[1626164, 1629162]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,4.0,McLaughlin,1629162.0,,,,,,,,,,,,,,,,,
478,PT00M14.80S,2025-11-03T02:49:55.1Z,3,REGULAR,steal,,[],1629162,,,1610612759,102,78,2025-11-03T02:49:57Z,4730000,False,,,0,,J. McLaughlin STEAL (1 STL),[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
479,PT00M06.50S,2025-11-03T02:50:03.4Z,3,REGULAR,turnover,lost ball,[],1629640,,,1610612759,102,78,2025-11-03T02:50:10Z,4740000,False,,,0,,K. Johnson lost ball TURNOVER (2 TO),"[1629640, 1630692]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Left Center,2.0,Goodwin,1630692.0,,,,,,,,,,,,,,,,,
480,PT00M06.50S,2025-11-03T02:50:03.4Z,3,REGULAR,steal,,[],1630692,,,1610612756,102,78,2025-11-03T02:50:05Z,4750000,False,,,0,,J. Goodwin STEAL (1 STL),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
481,PT00M02.10S,2025-11-03T02:50:07.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631221,25.706307490144546,12.009803921568627,1610612756,102,78,2025-11-03T04:53:37Z,4760000,False,190.0,189.0,1,left,MISS C. Gillespie 26' running pullup 3PT,[1631221],1610612756.0,PHX,running pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,,,,,26.81,Missed,,,,,,,,,,,,,,
482,PT00M02.10S,2025-11-03T02:50:07.7Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,102,78,2025-11-03T02:50:13Z,4770000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,481.0,7.0,5.0,2.0,,,,,,,,,,
483,PT00M00.00S,2025-11-03T02:50:17.0Z,3,REGULAR,period,end,[],0,,,1610612759,102,78,2025-11-03T02:50:17Z,4780000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2025-11-03T02:52:17.3Z,4,REGULAR,substitution,out,['startperiod'],1626164,,,1610612759,102,78,2025-11-03T02:52:42Z,4790000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2025-11-03T02:52:17.3Z,4,REGULAR,substitution,out,['startperiod'],1642868,,,1610612759,102,78,2025-11-03T02:52:42Z,4800000,False,,,0,,SUB out: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2025-11-03T02:52:17.3Z,4,REGULAR,substitution,out,['startperiod'],203084,,,1610612759,102,78,2025-11-03T02:52:42Z,4810000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2025-11-03T02:52:17.3Z,4,REGULAR,substitution,in,['startperiod'],1630208,,,1610612759,102,78,2025-11-03T02:52:42Z,4820000,False,,,0,,SUB in: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2025-11-03T02:52:17.3Z,4,REGULAR,substitution,in,['startperiod'],1642264,,,1610612759,102,78,2025-11-03T02:52:42Z,4830000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2025-11-03T02:52:17.3Z,4,REGULAR,substitution,in,['startperiod'],1630170,,,1610612759,102,78,2025-11-03T02:52:42Z,4840000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2025-11-03T02:52:56.2Z,4,REGULAR,period,start,[],0,,,1610612759,102,78,2025-11-03T02:52:56Z,4850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT11M48.00S,2025-11-03T02:53:07.6Z,4,REGULAR,3pt,Jump Shot,[],1641705,78.9257555847569,3.6764705882352944,1610612759,102,78,2025-11-03T02:53:12Z,4860000,False,-232.0,146.0,1,right,MISS V. Wembanyama 27' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,27.36,Missed,,,,,,,,,,,,,,
492,PT11M43.00S,2025-11-03T02:53:12.6Z,4,REGULAR,rebound,defensive,[],1642345,,,1610612756,102,78,2025-11-03T02:53:12Z,4870000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:4),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Left Center,,,,,,,491.0,4.0,4.0,0.0,,,,,,,,,,
493,PT11M34.00S,2025-11-03T02:53:21.2Z,4,REGULAR,3pt,Jump Shot,[],1628960,20.18725361366623,4.411764705882353,1610612756,105,78,2025-11-03T02:53:27Z,4880000,False,228.0,137.0,1,left,G. Allen 26' 3PT  (14 PTS) (N. Richards 2 AST),"[1628960, 1630208]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,,26.61,Made,,,,,,,14.0,,,,,N. Richards,1630208.0,2.0
495,PT11M14.00S,2025-11-03T02:53:41.1Z,4,REGULAR,3pt,Jump Shot,[],1629162,71.04139290407359,79.65686274509804,1610612759,105,78,2025-11-03T02:53:46Z,4900000,False,148.0,220.0,1,right,MISS J. McLaughlin 26' 3PT,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Right Center,,,,,26.51,Missed,,,,,,,,,,,,,,
496,PT11M11.00S,2025-11-03T02:53:44.1Z,4,REGULAR,rebound,defensive,[],1642345,,,1610612756,105,78,2025-11-03T02:53:46Z,4910000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:5),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Right Center,,,,,,,495.0,5.0,5.0,0.0,,,,,,,,,,
497,PT11M01.00S,2025-11-03T02:53:54.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630208,17.0335085413929,36.51960784313725,1610612756,105,78,2025-11-03T02:54:00Z,4920000,False,67.0,108.0,1,left,MISS N. Richards 12' Jump Shot,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Right,,,,,12.7,Missed,,,,,,,,,,,,,,
498,PT10M57.00S,2025-11-03T02:53:58.5Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,105,78,2025-11-03T02:54:00Z,4930000,False,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,497.0,3.0,3.0,0.0,,,,,,,,,,
499,PT10M52.00S,2025-11-03T02:54:03.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642264,95.0886990801577,48.03921568627451,1610612759,105,80,2025-11-03T03:20:04Z,4940000,False,-10.0,-6.0,1,right,S. Castle running Layup (19 PTS),[1642264],1610612759.0,SAS,running,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,1.17,Made,,,,,,,19.0,,,,,,,
501,PT10M49.00S,2025-11-03T02:54:07.0Z,4,REGULAR,turnover,bad pass,[],1630208,,,1610612756,105,80,2025-11-03T02:54:11Z,4960000,False,,,0,,N. Richards bad pass TURNOVER (1 TO),"[1630208, 1629162]",1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,1.0,McLaughlin,1629162.0,,,,,,,,,,,,,,,,,
502,PT10M49.00S,2025-11-03T02:54:07.0Z,4,REGULAR,steal,,[],1629162,,,1610612759,105,80,2025-11-03T02:54:09Z,4970000,False,,,0,,J. McLaughlin STEAL (2 STL),[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
503,PT10M45.00S,2025-11-03T02:54:10.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641705,75.77201051248358,9.803921568627452,1610612759,105,80,2025-11-03T02:54:14Z,4980000,False,-201.0,175.0,1,right,MISS V. Wembanyama 26' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,26.66,Missed,,,,,,,,,,,,,,
504,PT10M42.00S,2025-11-03T02:54:13.6Z,4,REGULAR,rebound,offensive,[],1642264,,,1610612759,105,80,2025-11-03T02:54:13Z,4990000,False,,,0,,S. Castle REBOUND (Off:2 Def:4),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,,,,,,,503.0,6.0,4.0,2.0,,,,,,,,,,
505,PT10M38.00S,2025-11-03T02:54:17.4Z,4,REGULAR,turnover,lost ball,[],1641705,,,1610612759,105,80,2025-11-03T02:54:22Z,5000000,False,,,0,,V. Wembanyama lost ball TURNOVER (6 TO),"[1641705, 1630692]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,6.0,Goodwin,1630692.0,,,,,,,,,,,,,,,,,
506,PT10M38.00S,2025-11-03T02:54:17.4Z,4,REGULAR,steal,,[],1630692,,,1610612756,105,80,2025-11-03T02:54:18Z,5010000,False,,,0,,J. Goodwin STEAL (2 STL),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
507,PT10M21.00S,2025-11-03T02:54:33.8Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630208,12.697109067017081,34.31372549019608,1610612756,105,80,2025-11-03T02:54:39Z,5020000,False,78.0,67.0,1,left,MISS N. Richards 10' driving Hook,[1630208],1610612756.0,PHX,driving,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Right,,,,,10.31,Missed,,,,,,,,,,,,,,
508,PT10M19.00S,2025-11-03T02:54:35.8Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,105,80,2025-11-03T02:54:39Z,5030000,False,,,0,,K. Johnson REBOUND (Off:1 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,507.0,3.0,2.0,1.0,,,,,,,,,,
509,PT10M13.00S,2025-11-03T02:54:42.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,92.19776609724047,48.28431372549019,1610612759,105,82,2025-11-03T02:54:59Z,5040000,False,-9.0,21.0,1,right,V. Wembanyama Layup (4 PTS) (K. Johnson 1 AST),"[1641705, 1629640]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,2.25,Made,,,,,,,4.0,,,,,K. Johnson,1629640.0,1.0
511,PT09M52.00S,2025-11-03T02:55:02.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642345,11.777266754270697,47.05882352941176,1610612756,105,82,2025-11-03T02:55:08Z,5060000,False,15.0,58.0,1,left,MISS O. Ighodaro 6' cutting Layup - blocked,"[1642345, 1641705]",1610612756.0,PHX,cutting,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.0,Missed,,,,,Wembanyama,1641705.0,,,,,,,,
512,PT09M52.00S,2025-11-03T02:55:02.8Z,4,REGULAR,block,,[],1641705,,,1610612756,105,82,2025-11-03T02:55:04Z,5070000,False,,,0,,V. Wembanyama BLOCK (4 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
513,PT09M52.00S,2025-11-03T02:55:02.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,105,82,2025-11-03T02:55:08Z,5080000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,511.0,,,,,,,,,,,,,
515,PT09M51.00S,2025-11-03T02:55:17.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631221,7.5722733245729295,2.450980392156863,1610612756,108,82,2025-11-03T02:55:23Z,5100000,False,238.0,19.0,1,left,C. Gillespie 3PT  (15 PTS) (J. Goodwin 2 AST),"[1631221, 1630692]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Right Corner 3,24+ Right,,,,,23.84,Made,,,,,,,15.0,,,,,J. Goodwin,1630692.0,2.0
517,PT09M38.00S,2025-11-03T02:55:30.3Z,4,REGULAR,3pt,Jump Shot,[],1629162,93.77463863337714,3.431372549019608,1610612759,108,82,2025-11-03T02:55:36Z,5120000,False,-233.0,6.0,1,right,MISS J. McLaughlin 3PT,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,Left Corner 3,24+ Left,,,,,23.29,Missed,,,,,,,,,,,,,,
