actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
173,PT10M46.00S,2026-01-28T02:44:25.3Z,2,REGULAR,foul,technical,['1freethrow'],1642874,,,1610612756,30,29,2026-01-28T02:44:39Z,1710000,False,,,0,,D. Wolf defensive-3-second technical FOUL (1 Tech),[1642874],1610612751.0,BKN,defensive-3-second,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202056.0,1.0,1.0,,
174,PT10M46.00S,2026-01-28T02:44:43.6Z,2,REGULAR,freethrow,1 of 1,[],1626220,,,1610612756,31,29,2026-01-28T02:44:43Z,1720000,False,,,0,,R. O'Neale technical Free Throw 1 of 1 (5 PTS),[1626220],1610612756.0,PHX,technical,,,O'Neale,R. O'Neale,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
175,PT10M33.00S,2026-01-28T02:45:13.1Z,2,REGULAR,turnover,bad pass,[],1630692,,,1610612756,31,29,2026-01-28T02:45:15Z,1730000,False,,,0,,J. Goodwin bad pass TURNOVER (1 TO),"[1630692, 1630549]",1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,Sharpe,1630549.0,,,,,,,,,,
176,PT10M33.00S,2026-01-28T02:45:13.1Z,2,REGULAR,steal,,[],1630549,,,1610612751,31,29,2026-01-28T02:45:14Z,1740000,False,,,0,,D. Sharpe STEAL (3 STL),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
177,PT10M18.00S,2026-01-28T02:45:30.4Z,2,REGULAR,turnover,out-of-bounds,[],1642879,,,1610612751,31,29,2026-01-28T02:45:46Z,1750000,False,,,0,,B. Saraf step out-of-bounds TURNOVER (1 TO),[1642879],1610612751.0,BKN,step,,,Saraf,B. Saraf,,,,,Right Corner 3,24+ Right,,,,,,,,1.0,,,,,,,,202056.0,,,,
178,PT09M57.00S,2026-01-28T02:45:59.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631123,86.15308804204993,56.372549019607845,1610612756,33,29,2026-01-28T02:47:41Z,1760000,False,32.0,78.0,1,right,J. Bouyea 8' driving Layup (2 PTS) (R. O'Neale 2 AST),"[1631123, 1626220]",1610612756.0,PHX,driving,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),8-16 Center,8.4,Made,,,,,2.0,,,,R. O'Neale,1626220.0,2.0,,,,,,,
180,PT09M45.00S,2026-01-28T02:46:10.5Z,2,REGULAR,3pt,Jump Shot,[],1642874,4.418528252299605,96.32352941176471,1610612751,33,29,2026-01-28T02:46:14Z,1780000,False,-232.0,-11.0,1,left,MISS D. Wolf 3PT,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
181,PT09M41.00S,2026-01-28T02:46:14.5Z,2,REGULAR,rebound,defensive,[],1642345,,,1610612756,33,29,2026-01-28T02:46:14Z,1790000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:1),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Left Corner 3,24+ Left,,,180.0,1.0,1.0,0.0,,,,,,,,,,,,,,
182,PT09M24.00S,2026-01-28T02:46:31.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631123,84.31340341655716,49.26470588235294,1610612756,35,29,2026-01-28T02:46:34Z,1800000,False,-4.0,95.0,1,right,J. Bouyea 9' driving floating Jump Shot (4 PTS),[1631123],1610612756.0,PHX,driving floating,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),8-16 Center,9.51,Made,,,,,4.0,,,,,,,,,,,,,
183,PT09M03.00S,2026-01-28T02:46:51.7Z,2,REGULAR,3pt,Jump Shot,[],1630533,11.908672798948752,3.1862745098039214,1610612751,35,32,2026-01-28T02:46:56Z,1810000,False,234.0,59.0,1,left,Z. Williams 24' 3PT  (6 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,24.15,Made,,,,,6.0,,,,,,,,,,,,,
185,PT08M48.00S,2026-01-28T02:47:08.8Z,2,REGULAR,foul,personal,['2freethrow'],1642874,,,1610612756,35,32,2026-01-28T02:47:34Z,1830000,False,,,0,,D. Wolf shooting personal FOUL (2 PF) (Hayes-Davis 2 FT),"[1642874, 1628502]",1610612751.0,BKN,shooting,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202056.0,2.0,1.0,Hayes-Davis,1628502.0
187,PT08M48.00S,2026-01-28T02:47:39.0Z,2,REGULAR,freethrow,1 of 2,[],1628502,,,1610612756,35,32,2026-01-28T02:47:39Z,1850000,False,,,0,,MISS N. Hayes-Davis Free Throw 1 of 2,[1628502],1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
188,PT08M48.00S,2026-01-28T02:47:39.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,35,32,2026-01-28T02:47:39Z,1860000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,187.0,,,,,,,,,,,,,,,,,
189,PT08M48.00S,2026-01-28T02:47:40.2Z,2,REGULAR,substitution,out,[],1630692,,,1610612756,35,32,2026-01-28T02:47:42Z,1870000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M48.00S,2026-01-28T02:47:40.2Z,2,REGULAR,substitution,in,[],1642853,,,1610612756,35,32,2026-01-28T02:47:42Z,1880000,False,,,0,,SUB in: R. Fleming,[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M48.00S,2026-01-28T02:48:01.8Z,2,REGULAR,freethrow,2 of 2,[],1628502,,,1610612756,36,32,2026-01-28T02:48:01Z,1890000,False,,,0,,N. Hayes-Davis Free Throw 2 of 2 (1 PTS),[1628502],1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
192,PT08M24.00S,2026-01-28T02:48:29.3Z,2,REGULAR,3pt,Jump Shot,[],1630560,62.36859395532195,69.85294117647058,1610612751,36,32,2026-01-28T02:53:35Z,1900000,False,-99.0,534.0,1,left,MISS C. Thomas 54' pullup bank 3PT,[1630560],1610612751.0,BKN,pullup bank,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,54.3,Missed,,,,,,,,,,,,,,,,,,
193,PT08M23.00S,2026-01-28T02:48:30.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,36,32,2026-01-28T02:53:35Z,1910000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,192.0,,,,,,,,,,,,,,,,,
194,PT08M23.00S,2026-01-28T02:48:35.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612751,36,32,2026-01-28T02:53:39Z,1920000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1151.0,,,,
196,PT08M17.00S,2026-01-28T02:49:03.3Z,2,REGULAR,substitution,out,[],1642874,,,1610612756,36,32,2026-01-28T02:49:05Z,1940000,False,,,0,,SUB out: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M17.00S,2026-01-28T02:49:03.3Z,2,REGULAR,substitution,in,[],1629008,,,1610612756,36,32,2026-01-28T02:49:05Z,1950000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M11.00S,2026-01-28T02:49:22.2Z,2,REGULAR,turnover,bad pass,[],1642345,,,1610612756,36,32,2026-01-28T02:49:29Z,1960000,False,,,0,,O. Ighodaro bad pass TURNOVER (2 TO),"[1642345, 1642879]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,Saraf,1642879.0,,,,,,,,,,
199,PT08M11.00S,2026-01-28T02:49:22.2Z,2,REGULAR,steal,,[],1642879,,,1610612751,36,32,2026-01-28T02:49:24Z,1970000,False,,,0,,B. Saraf STEAL (1 STL),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
200,PT08M04.00S,2026-01-28T02:49:28.5Z,2,REGULAR,turnover,lost ball,[],1642879,,,1610612751,36,32,2026-01-28T02:49:32Z,1980000,False,,,0,,B. Saraf lost ball TURNOVER (2 TO),"[1642879, 1642345]",1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Left Center,,,,,,,,2.0,Ighodaro,1642345.0,,,,,,,,,,
201,PT08M04.00S,2026-01-28T02:49:28.5Z,2,REGULAR,steal,,[],1642345,,,1610612756,36,32,2026-01-28T02:49:29Z,1990000,False,,,0,,O. Ighodaro STEAL (1 STL),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
202,PT08M00.00S,2026-01-28T02:49:32.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631123,93.51182654402102,47.794117647058826,1610612756,38,32,2026-01-28T02:50:14Z,2000000,False,-11.0,8.0,1,right,J. Bouyea running Layup (6 PTS) (R. Fleming 1 AST),"[1631123, 1642853]",1610612756.0,PHX,running,,,Bouyea,J. Bouyea,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,6.0,,,,R. Fleming,1642853.0,1.0,,,,,,,
204,PT07M39.00S,2026-01-28T02:49:53.4Z,2,REGULAR,3pt,Jump Shot,[],1642879,11.12023653088042,95.34313725490196,1610612751,38,35,2026-01-28T02:50:16Z,2020000,False,-227.0,52.0,1,left,B. Saraf 3PT  (3 PTS) (C. Thomas 2 AST),"[1642879, 1630560]",1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Left Corner 3,24+ Left,23.26,Made,,,,,3.0,,,,C. Thomas,1630560.0,2.0,,,,,,,
206,PT07M22.00S,2026-01-28T02:50:10.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628502,87.33574244415243,55.14705882352941,1610612756,38,35,2026-01-28T02:57:33Z,2040000,False,26.0,67.0,1,right,MISS N. Hayes-Davis 7' turnaround bank Hook,[1628502],1610612756.0,PHX,turnaround bank,,,Hayes-Davis,N. Hayes-Davis,,,,,In The Paint (Non-RA),0-8 Center,7.13,Missed,,,,,,,,,,,,,,,,,,
207,PT07M22.00S,2026-01-28T02:50:10.9Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612751,38,35,2026-01-28T02:50:19Z,2050000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:1),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,206.0,2.0,1.0,1.0,,,,,,,,,,,,,,
208,PT07M08.00S,2026-01-28T02:50:24.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,8.886333771353483,47.05882352941176,1610612751,38,35,2026-01-28T02:58:36Z,2060000,False,15.0,31.0,1,left,MISS C. Thomas driving Layup - blocked,"[1630560, 1628502]",1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,,,,,,,,Hayes-Davis,1628502.0,,,,,
209,PT07M08.00S,2026-01-28T02:50:24.9Z,2,REGULAR,block,,[],1628502,,,1610612751,38,35,2026-01-28T02:59:33Z,2070000,False,,,0,,N. Hayes-Davis BLOCK (1 BLK),[1628502],1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
210,PT07M05.00S,2026-01-28T02:50:27.9Z,2,REGULAR,rebound,defensive,[],1628502,,,1610612756,38,35,2026-01-28T02:50:31Z,2080000,False,,,0,,N. Hayes-Davis REBOUND (Off:0 Def:1),[1628502],1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,Restricted Area,0-8 Center,,,208.0,1.0,1.0,0.0,,,,,,,,,,,,,,
211,PT07M01.00S,2026-01-28T02:50:31.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631123,93.24901445466492,45.34313725490196,1610612756,40,35,2026-01-28T03:00:23Z,2090000,False,-23.0,11.0,1,right,J. Bouyea running Layup (8 PTS),[1631123],1610612756.0,PHX,running,,,Bouyea,J. Bouyea,,,,,Restricted Area,0-8 Center,2.58,Made,,,,,8.0,,,,,,,,,,,,,
212,PT07M01.00S,2026-01-28T02:50:36.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,40,35,2026-01-28T02:50:36Z,2100000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M01.00S,2026-01-28T02:52:36.9Z,2,REGULAR,substitution,out,[],1626220,,,1610612751,40,35,2026-01-28T02:53:19Z,2110000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M01.00S,2026-01-28T02:52:36.9Z,2,REGULAR,substitution,out,[],1642345,,,1610612751,40,35,2026-01-28T02:53:19Z,2120000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M01.00S,2026-01-28T02:52:36.9Z,2,REGULAR,substitution,out,[],1631123,,,1610612751,40,35,2026-01-28T02:53:19Z,2130000,False,,,0,,SUB out: J. Bouyea,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M01.00S,2026-01-28T02:52:36.9Z,2,REGULAR,substitution,out,[],1642879,,,1610612751,40,35,2026-01-28T02:53:19Z,2140000,False,,,0,,SUB out: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M01.00S,2026-01-28T02:52:36.9Z,2,REGULAR,substitution,in,[],1628960,,,1610612751,40,35,2026-01-28T02:53:19Z,2150000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M01.00S,2026-01-28T02:52:36.9Z,2,REGULAR,substitution,in,[],1631109,,,1610612751,40,35,2026-01-28T02:53:19Z,2160000,False,,,0,,SUB in: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M01.00S,2026-01-28T02:52:36.9Z,2,REGULAR,substitution,in,[],1628415,,,1610612751,40,35,2026-01-28T02:53:19Z,2170000,False,,,0,,SUB in: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M01.00S,2026-01-28T02:52:36.9Z,2,REGULAR,substitution,in,[],1642856,,,1610612751,40,35,2026-01-28T02:53:19Z,2180000,False,,,0,,SUB in: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M46.00S,2026-01-28T02:53:50.7Z,2,REGULAR,foul,technical,['1freethrow'],1642853,,,1610612751,40,35,2026-01-28T02:54:00Z,2190000,False,,,0,,R. Fleming defensive-3-second technical FOUL (1 Tech),[1642853],1610612756.0,PHX,defensive-3-second,,,Fleming,R. Fleming,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202056.0,0.0,1.0,,
222,PT06M46.00S,2026-01-28T02:54:08.8Z,2,REGULAR,freethrow,1 of 1,[],1630560,,,1610612751,40,35,2026-01-28T02:54:12Z,2200000,False,,,0,,MISS C. Thomas technical Free Throw 1 of 1,[1630560],1610612751.0,BKN,technical,,,Thomas,C. Thomas,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
223,PT06M46.00S,2026-01-28T02:54:08.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,40,35,2026-01-28T02:54:12Z,2210000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,222.0,,,,,,,,,,,,,,,,,
224,PT06M46.00S,2026-01-28T02:54:10.1Z,2,REGULAR,substitution,out,[],1630533,,,1610612751,40,35,2026-01-28T02:54:18Z,2220000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M46.00S,2026-01-28T02:54:10.1Z,2,REGULAR,substitution,out,[],1630549,,,1610612751,40,35,2026-01-28T02:54:18Z,2230000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M46.00S,2026-01-28T02:54:10.1Z,2,REGULAR,substitution,in,[],1629611,,,1610612751,40,35,2026-01-28T02:54:18Z,2240000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M46.00S,2026-01-28T02:54:10.1Z,2,REGULAR,substitution,in,[],1629651,,,1610612751,40,35,2026-01-28T02:54:18Z,2250000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M44.00S,2026-01-28T02:54:36.0Z,2,REGULAR,foul,personal,[],1628415,,,1610612751,40,35,2026-01-28T02:54:42Z,2260000,False,,,0,,D. Brooks personal FOUL (2 PF),"[1628415, 1629008]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Porter Jr.,1629008.0
230,PT06M32.00S,2026-01-28T02:55:07.9Z,2,REGULAR,3pt,Jump Shot,[],1642856,23.73521681997372,11.27450980392157,1610612751,40,35,2026-01-28T03:01:53Z,2280000,False,194.0,171.0,1,left,MISS E. Dëmin 25' pullup 3PT,[1642856],1610612751.0,BKN,pullup,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,25.8,Missed,,,,,,,,,,,,,,,,,,
231,PT06M29.00S,2026-01-28T02:55:10.9Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612756,40,35,2026-01-28T02:55:13Z,2290000,False,,,0,,D. Brooks REBOUND (Off:0 Def:2),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,230.0,2.0,2.0,0.0,,,,,,,,,,,,,,
232,PT06M09.00S,2026-01-28T02:55:30.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631109,89.56964520367937,64.70588235294117,1610612756,42,35,2026-01-28T02:55:39Z,2300000,False,74.0,46.0,1,right,M. Williams 8' driving Hook (12 PTS),[1631109],1610612756.0,PHX,driving,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Right,8.64,Made,,,,,12.0,,,,,,,,,,,,,
233,PT05M49.00S,2026-01-28T02:55:51.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,11.12023653088042,44.85294117647059,1610612751,42,35,2026-01-28T03:02:43Z,2310000,False,26.0,52.0,1,left,MISS M. Porter Jr. driving floating Shot,[1629008],1610612751.0,BKN,driving floating,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.8,Missed,,,,,,,,,,,,,,,,,,
234,PT05M49.00S,2026-01-28T02:55:51.4Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612756,42,35,2026-01-28T02:57:10Z,2320000,False,,,0,,M. Williams REBOUND (Off:0 Def:1),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,233.0,1.0,1.0,0.0,,,,,,,,,,,,,,
235,PT05M37.00S,2026-01-28T02:56:04.2Z,2,REGULAR,foul,personal,['2freethrow'],1629611,,,1610612756,42,35,2026-01-28T02:56:12Z,2330000,False,,,0,,T. Mann shooting personal FOUL (1 PF) (Fleming 2 FT),"[1629611, 1642853]",1610612751.0,BKN,shooting,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Fleming,1642853.0
237,PT05M37.00S,2026-01-28T02:56:32.0Z,2,REGULAR,freethrow,1 of 2,[],1642853,,,1610612756,42,35,2026-01-28T02:56:32Z,2350000,False,,,0,,MISS R. Fleming Free Throw 1 of 2,[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
238,PT05M37.00S,2026-01-28T02:56:32.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,42,35,2026-01-28T02:56:32Z,2360000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,237.0,,,,,,,,,,,,,,,,,
239,PT05M37.00S,2026-01-28T02:56:49.4Z,2,REGULAR,freethrow,2 of 2,[],1642853,,,1610612756,43,35,2026-01-28T02:56:49Z,2370000,False,,,0,,R. Fleming Free Throw 2 of 2 (1 PTS),[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
240,PT05M28.00S,2026-01-28T02:57:00.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642856,14.011169513797633,40.68627450980392,1610612751,43,37,2026-01-28T03:04:33Z,2380000,False,47.0,79.0,1,left,E. Dëmin 9' pullup bank Jump Shot (2 PTS),[1642856],1610612751.0,BKN,pullup bank,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),8-16 Center,9.19,Made,,,,,2.0,,,,,,,,,,,,,
241,PT05M07.00S,2026-01-28T02:57:21.2Z,2,REGULAR,2pt,Jump Shot,[],1628415,87.86136662286465,69.36274509803921,1610612756,45,37,2026-01-28T03:05:00Z,2390000,False,97.0,62.0,1,right,D. Brooks 11' turnaround fadeaway Jump Shot (9 PTS),[1628415],1610612756.0,PHX,turnaround fadeaway,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,11.47,Made,,,,,9.0,,,,,,,,,,,,,
242,PT04M48.00S,2026-01-28T02:57:40.3Z,2,REGULAR,3pt,Jump Shot,[],1629008,25.312089356110377,14.705882352941178,1610612751,45,37,2026-01-28T02:57:45Z,2400000,False,176.0,185.0,1,left,MISS M. Porter Jr. 25' 3PT,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
243,PT04M45.00S,2026-01-28T02:57:43.3Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612756,45,37,2026-01-28T02:57:45Z,2410000,False,,,0,,M. Williams REBOUND (Off:0 Def:2),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Right Center,,,242.0,2.0,2.0,0.0,,,,,,,,,,,,,,
245,PT04M44.00S,2026-01-28T02:58:07.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,45,37,2026-01-28T03:00:28Z,2430000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M44.00S,2026-01-28T03:00:30.0Z,2,REGULAR,substitution,out,[],1628502,,,1610612756,45,37,2026-01-28T03:00:48Z,2450000,False,,,0,,SUB out: N. Hayes-Davis,[1628502],1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M44.00S,2026-01-28T03:00:30.0Z,2,REGULAR,substitution,out,[],1630560,,,1610612756,45,37,2026-01-28T03:00:48Z,2460000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M44.00S,2026-01-28T03:00:30.0Z,2,REGULAR,substitution,in,[],1642346,,,1610612756,45,37,2026-01-28T03:00:48Z,2470000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M44.00S,2026-01-28T03:00:30.0Z,2,REGULAR,substitution,in,[],1642962,,,1610612756,45,37,2026-01-28T03:00:48Z,2480000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M36.00S,2026-01-28T03:01:08.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,89.83245729303549,56.86274509803921,1610612756,47,37,2026-01-28T03:06:43Z,2500000,False,34.0,43.0,1,right,G. Allen driving Layup (2 PTS),[1628960],1610612756.0,PHX,driving,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,5.51,Made,,,,,2.0,,,,,,,,,,,,,
253,PT04M10.00S,2026-01-28T03:01:33.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,8.09789750328515,56.61764705882353,1610612751,47,39,2026-01-28T03:07:14Z,2510000,False,-33.0,24.0,1,left,M. Porter Jr. cutting Layup (14 PTS) (N. Claxton 4 AST),"[1629008, 1629651]",1610612751.0,BKN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,4.07,Made,,,,,14.0,,,,N. Claxton,1629651.0,4.0,,,,,,,
255,PT03M50.00S,2026-01-28T03:01:54.0Z,2,REGULAR,3pt,Jump Shot,[],1628415,65.78515111695138,59.55882352941176,1610612756,47,39,2026-01-28T03:07:48Z,2530000,False,48.0,269.0,1,right,MISS D. Brooks 27' step back 3PT,[1628415],1610612756.0,PHX,step back,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,27.33,Missed,,,,,,,,,,,,,,,,,,
256,PT03M50.00S,2026-01-28T03:01:54.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,47,39,2026-01-28T03:01:59Z,2540000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,,,255.0,,,,,,,,,,,,,,,,,
