actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
93,PT04M28.00S,2026-01-31T02:25:41.1Z,1,REGULAR,freethrow,1 of 2,[],1628415,,,1610612756,20,22,2026-01-31T02:25:41Z,910000,False,,,0,,D. Brooks Free Throw 1 of 2 (7 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
94,PT04M28.00S,2026-01-31T02:25:41.5Z,1,REGULAR,substitution,out,[],1626220,,,1610612756,20,22,2026-01-31T02:25:53Z,920000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M28.00S,2026-01-31T02:25:41.5Z,1,REGULAR,substitution,out,[],1631109,,,1610612756,20,22,2026-01-31T02:25:53Z,930000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M28.00S,2026-01-31T02:25:41.5Z,1,REGULAR,substitution,out,[],1630241,,,1610612756,20,22,2026-01-31T02:25:53Z,940000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M28.00S,2026-01-31T02:25:41.5Z,1,REGULAR,substitution,out,[],1642281,,,1610612756,20,22,2026-01-31T02:25:53Z,950000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M28.00S,2026-01-31T02:25:41.5Z,1,REGULAR,substitution,out,[],1628386,,,1610612756,20,22,2026-01-31T02:25:53Z,960000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M28.00S,2026-01-31T02:25:41.5Z,1,REGULAR,substitution,in,[],1630692,,,1610612756,20,22,2026-01-31T02:25:53Z,970000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M28.00S,2026-01-31T02:25:41.5Z,1,REGULAR,substitution,in,[],1642345,,,1610612756,20,22,2026-01-31T02:25:53Z,980000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M28.00S,2026-01-31T02:25:41.5Z,1,REGULAR,substitution,in,[],1641772,,,1610612756,20,22,2026-01-31T02:25:53Z,990000,False,,,0,,SUB in: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M28.00S,2026-01-31T02:25:41.5Z,1,REGULAR,substitution,in,[],1628418,,,1610612756,20,22,2026-01-31T02:25:53Z,1000000,False,,,0,,SUB in: T. Bryant,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M28.00S,2026-01-31T02:25:41.5Z,1,REGULAR,substitution,in,[],1628378,,,1610612756,20,22,2026-01-31T02:25:53Z,1010000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M28.00S,2026-01-31T02:26:05.1Z,1,REGULAR,freethrow,2 of 2,[],1628415,,,1610612756,21,22,2026-01-31T02:26:05Z,1020000,False,,,0,,D. Brooks Free Throw 2 of 2 (8 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
106,PT04M10.00S,2026-01-31T02:26:35.7Z,1,REGULAR,foul,technical,['1freethrow'],201690,,,1610612739,21,22,2026-01-31T02:26:48Z,1040000,False,,,0,,TEAM foul technical,[201690],1610612739.0,CLE,,,,,,,,,,,,203591.0,,,,,,,,,,,,,,,,,,,
107,PT04M10.00S,2026-01-31T02:27:05.5Z,1,REGULAR,freethrow,1 of 1,[],1628960,,,1610612739,21,22,2026-01-31T02:27:05Z,1050000,False,,,0,,MISS G. Allen technical Free Throw 1 of 1,[1628960],1610612756.0,PHX,technical,,,Allen,G. Allen,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
108,PT04M10.00S,2026-01-31T02:27:05.5Z,1,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612739,21,22,2026-01-31T02:27:05Z,1060000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,107.0,,,,,,,,,,,
110,PT04M08.00S,2026-01-31T02:27:59.1Z,1,REGULAR,turnover,bad pass,[],1628378,,,1610612739,21,22,2026-01-31T02:28:04Z,1080000,False,,,0,,D. Mitchell bad pass TURNOVER (3 TO),"[1628378, 1628960]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,3.0,,,,,,,,,,,,,,,Allen,1628960.0,,
111,PT04M08.00S,2026-01-31T02:27:59.1Z,1,REGULAR,steal,,[],1628960,,,1610612756,21,22,2026-01-31T02:28:00Z,1090000,False,,,0,,G. Allen STEAL (1 STL),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
112,PT04M03.00S,2026-01-31T02:28:04.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628960,6.521024967148489,49.754901960784316,1610612756,23,22,2026-01-31T02:29:24Z,1100000,False,1.0,9.0,1,left,G. Allen running Layup (5 PTS),[1628960],1610612756.0,PHX,running,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,0.89,Made,5.0,,,,,,,,,,,,,,,
113,PT03M51.00S,2026-01-31T02:28:16.0Z,1,REGULAR,3pt,Jump Shot,[],1628378,72.88107752956637,16.911764705882355,1610612739,23,22,2026-01-31T02:28:20Z,1110000,False,-165.0,202.0,1,right,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,26.14,Missed,,,,,,,,,,,,,,,,
114,PT03M48.00S,2026-01-31T02:28:19.0Z,1,REGULAR,rebound,defensive,[],1630692,,,1610612756,23,22,2026-01-31T02:28:20Z,1120000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:1),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,113.0,1.0,1.0,0.0,,,,,,,,
115,PT03M38.00S,2026-01-31T02:28:28.9Z,1,REGULAR,3pt,Jump Shot,[],1628960,31.61957950065703,36.51960784313725,1610612756,26,22,2026-01-31T02:30:00Z,1130000,False,67.0,245.0,1,left,G. Allen 25' 3PT pullup (8 PTS) (J. Goodwin 1 AST),"[1628960, 1630692]",1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,,,25.38,Made,8.0,J. Goodwin,1630692.0,1.0,,,,,,,,,,,,
117,PT03M27.00S,2026-01-31T02:28:43.3Z,1,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612739,26,22,2026-01-31T02:28:48Z,1150000,False,,,0,,D. Mitchell lost ball out-of-bounds TURNOVER (4 TO),[1628378],1610612739.0,CLE,lost ball,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,1627524.0,4.0,,,,,,,,,,,,,,,,,,
118,PT03M27.00S,2026-01-31T02:28:48.7Z,1,REGULAR,substitution,out,[],1628415,,,1610612756,26,22,2026-01-31T02:28:51Z,1160000,False,,,0,,SUB out: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M27.00S,2026-01-31T02:28:48.7Z,1,REGULAR,substitution,in,[],1642346,,,1610612756,26,22,2026-01-31T02:28:51Z,1170000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M12.00S,2026-01-31T02:29:13.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,29.77989487516426,17.401960784313726,1610612756,26,22,2026-01-31T02:29:19Z,1180000,False,163.0,227.0,1,left,MISS J. Green 27' 3PT,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,27.98,Missed,,,,,,,,,,,,,,,,
121,PT03M07.00S,2026-01-31T02:29:18.0Z,1,REGULAR,rebound,defensive,[],1628366,,,1610612739,26,22,2026-01-31T02:35:14Z,1190000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,,,120.0,2.0,2.0,0.0,,,,,,,,
153,PT03M07.00S,2026-01-31T02:29:16.1Z,1,REGULAR,turnover,lost ball,[],1628366,,,1610612739,26,22,2026-01-31T02:35:42Z,1195000,False,,,0,,L. Ball lost ball TURNOVER (2 TO),"[1628366, 1642346]",1610612739.0,CLE,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,,,,,,,,Dunn,1642346.0,,
154,PT03M07.00S,2026-01-31T02:29:16.1Z,1,REGULAR,steal,,[],1642346,,,1610612756,26,22,2026-01-31T02:35:42Z,1197500,False,,,0,,R. Dunn STEAL (1 STL),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
122,PT03M05.00S,2026-01-31T02:29:19.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630692,7.703679369250986,52.94117647058824,1610612756,26,22,2026-01-31T02:35:53Z,1200000,False,-15.0,20.0,1,left,MISS J. Goodwin reverse Layup,[1630692],1610612756.0,PHX,reverse,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,2.47,Missed,,,,,,,,,,,,,,,,
123,PT03M03.00S,2026-01-31T02:29:21.3Z,1,REGULAR,rebound,defensive,[],1628366,,,1610612739,26,22,2026-01-31T02:29:23Z,1210000,False,,,0,,L. Ball REBOUND (Off:0 Def:3),[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,122.0,3.0,3.0,0.0,,,,,,,,
124,PT02M58.00S,2026-01-31T02:29:25.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628418,90.75229960578186,57.84313725490197,1610612739,26,22,2026-01-31T02:34:12Z,1220000,False,39.0,34.0,1,right,MISS T. Bryant running DUNK - blocked,"[1628418, 1642345]",1610612739.0,CLE,running,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,5.22,Missed,,,,,,,,,,,,,,,Ighodaro,1642345.0
125,PT02M58.00S,2026-01-31T02:29:25.9Z,1,REGULAR,block,,[],1642345,,,1610612739,26,22,2026-01-31T02:29:28Z,1230000,False,,,0,,O. Ighodaro BLOCK (1 BLK),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
126,PT02M56.00S,2026-01-31T02:29:27.9Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612756,26,22,2026-01-31T02:29:31Z,1240000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,124.0,2.0,2.0,0.0,,,,,,,,
127,PT02M52.00S,2026-01-31T02:29:32.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642346,3.1044678055190538,95.83333333333334,1610612756,26,22,2026-01-31T02:37:44Z,1250000,False,-229.0,-23.0,1,left,MISS R. Dunn running 3PT,[1642346],1610612756.0,PHX,running,,,Dunn,R. Dunn,,,,,Left Corner 3,24+ Left,,,23.04,Missed,,,,,,,,,,,,,,,,
128,PT02M47.00S,2026-01-31T02:29:37.2Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612739,26,22,2026-01-31T02:29:38Z,1260000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,,,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,
129,PT02M46.00S,2026-01-31T02:29:38.4Z,1,REGULAR,turnover,out-of-bounds,[],1629631,,,1610612739,26,22,2026-01-31T02:29:45Z,1270000,False,,,0,,D. Hunter bad pass out-of-bounds TURNOVER (1 TO),[1629631],1610612739.0,CLE,bad pass,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right,1627524.0,1.0,,,,,,,,,,,,,,,,,,
130,PT02M46.00S,2026-01-31T02:29:44.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,26,22,2026-01-31T02:29:44Z,1280000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M46.00S,2026-01-31T02:31:53.2Z,1,REGULAR,substitution,out,[],1628960,,,1610612756,26,22,2026-01-31T02:32:23Z,1290000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M46.00S,2026-01-31T02:31:53.2Z,1,REGULAR,substitution,in,[],1631221,,,1610612756,26,22,2026-01-31T02:32:23Z,1300000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M30.00S,2026-01-31T02:32:49.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630692,31.882391590013142,54.41176470588235,1610612756,26,22,2026-01-31T02:32:54Z,1310000,False,-22.0,247.0,1,left,MISS J. Goodwin 24' 3PT,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Center,,,24.82,Missed,,,,,,,,,,,,,,,,
134,PT02M26.00S,2026-01-31T02:32:53.3Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,26,22,2026-01-31T02:32:54Z,1320000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,,,133.0,2.0,2.0,0.0,,,,,,,,
135,PT02M20.00S,2026-01-31T02:33:00.6Z,1,REGULAR,foul,personal,[],1630224,,,1610612739,26,22,2026-01-31T02:33:14Z,1330000,False,,,0,,J. Green personal FOUL (1 PF),"[1630224, 1628378]",1610612756.0,PHX,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,203591.0,,,,,,,,,,,,1.0,0.0,Mitchell,1628378.0,,,,
137,PT02M09.00S,2026-01-31T02:33:33.9Z,1,REGULAR,3pt,Jump Shot,[],1628366,73.27529566360053,11.76470588235294,1610612739,26,22,2026-01-31T02:33:39Z,1350000,False,-191.0,199.0,1,right,MISS L. Ball 27' 3PT,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,27.58,Missed,,,,,,,,,,,,,,,,
138,PT02M05.00S,2026-01-31T02:33:37.9Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612756,26,22,2026-01-31T02:33:39Z,1360000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,137.0,3.0,3.0,0.0,,,,,,,,
139,PT01M47.00S,2026-01-31T02:33:55.4Z,1,REGULAR,3pt,Jump Shot,[],1630692,27.54599211563732,8.57843137254902,1610612756,26,22,2026-01-31T02:34:02Z,1370000,False,207.0,206.0,1,left,MISS J. Goodwin 29' 3PT,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,,,29.24,Missed,,,,,,,,,,,,,,,,
140,PT01M44.00S,2026-01-31T02:33:58.4Z,1,REGULAR,rebound,offensive,[],1642345,,,1610612756,26,22,2026-01-31T02:46:18Z,1380000,False,,,0,,O. Ighodaro REBOUND (Off:1 Def:0),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,139.0,1.0,0.0,1.0,,,,,,,,
141,PT01M37.00S,2026-01-31T02:34:06.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642346,6.389618922470433,45.34313725490196,1610612756,26,22,2026-01-31T02:43:59Z,1390000,False,23.0,8.0,1,left,MISS R. Dunn cutting Layup - blocked,"[1642346, 1628418]",1610612756.0,PHX,cutting,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,,,2.45,Missed,,,,,,,,,,,,,,,Bryant,1628418.0
219,PT01M37.00S,2026-01-31T02:34:06.3Z,1,REGULAR,block,,[],1628418,,,1610612756,26,22,2026-01-31T02:43:59Z,1395000,False,,,0,,T. Bryant BLOCK (1 BLK),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
142,PT01M34.00S,2026-01-31T02:34:09.3Z,1,REGULAR,rebound,offensive,[],1630692,,,1610612756,26,22,2026-01-31T02:43:59Z,1400000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:1),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,,,,,,141.0,2.0,1.0,1.0,,,,,,,,
171,PT01M29.00S,2026-01-31T02:34:19.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,25.837713534822605,82.84313725490196,1610612756,26,22,2026-01-31T02:38:07Z,1410000,False,-164.0,190.0,1,left,MISS J. Green 25' 3PT,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,25.14,Missed,,,,,,,,,,,,,,,,
172,PT01M29.00S,2026-01-31T02:34:19.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,26,22,2026-01-31T02:38:07Z,1415000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,171.0,,,,,,,,,,,
144,PT01M28.00S,2026-01-31T02:34:32.1Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612756,26,22,2026-01-31T02:34:40Z,1420000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,203591.0,,,,,,,,,,,,,,,,,,,
145,PT01M17.00S,2026-01-31T02:34:43.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,71.82982917214193,81.37254901960785,1610612739,26,22,2026-01-31T02:34:53Z,1430000,False,157.0,212.0,1,right,MISS D. Hunter 26' 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,26.4,Missed,,,,,,,,,,,,,,,,
146,PT01M14.00S,2026-01-31T02:34:46.3Z,1,REGULAR,rebound,defensive,[],1631221,,,1610612756,26,22,2026-01-31T02:34:53Z,1440000,False,,,0,,C. Gillespie REBOUND (Off:0 Def:1),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,145.0,1.0,1.0,0.0,,,,,,,,
147,PT01M03.00S,2026-01-31T02:34:56.1Z,1,REGULAR,turnover,lost ball,[],1630224,,,1610612756,26,22,2026-01-31T02:35:00Z,1450000,False,,,0,,J. Green lost ball TURNOVER (1 TO),"[1630224, 1629631]",1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,1.0,,,,,,,,,,,,,,,Hunter,1629631.0,,
148,PT01M03.00S,2026-01-31T02:34:56.1Z,1,REGULAR,steal,,[],1629631,,,1610612739,26,22,2026-01-31T02:34:59Z,1460000,False,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
149,PT00M55.90S,2026-01-31T02:35:06.5Z,1,REGULAR,foul,personal,[],1642345,,,1610612739,26,22,2026-01-31T02:35:20Z,1470000,False,,,0,,O. Ighodaro personal FOUL (1 PF),"[1642345, 1628418]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,1193.0,,,,,,,,,,,,1.0,0.0,Bryant,1628418.0,,,,
151,PT00M48.60S,2026-01-31T02:35:34.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,66.83639947437582,59.55882352941176,1610612739,26,25,2026-01-31T02:35:38Z,1490000,False,48.0,259.0,1,right,D. Hunter 26' 3PT step back (3 PTS) (T. Bryant 1 AST),"[1629631, 1628418]",1610612739.0,CLE,step back,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,,,26.36,Made,3.0,T. Bryant,1628418.0,1.0,,,,,,,,,,,,
155,PT00M33.40S,2026-01-31T02:35:53.2Z,1,REGULAR,3pt,Jump Shot,[],1630224,31.225361366622867,63.970588235294116,1610612756,26,25,2026-01-31T02:48:04Z,1510000,False,-70.0,241.0,1,left,MISS J. Green 25' pullup 3PT,[1630224],1610612756.0,PHX,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,25.09,Missed,,,,,,,,,,,,,,,,
156,PT00M29.10S,2026-01-31T02:35:57.5Z,1,REGULAR,rebound,defensive,[],1628366,,,1610612739,26,25,2026-01-31T02:35:59Z,1520000,False,,,0,,L. Ball REBOUND (Off:0 Def:4),[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,155.0,4.0,4.0,0.0,,,,,,,,
157,PT00M12.10S,2026-01-31T02:36:15.0Z,1,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612739,26,25,2026-01-31T02:36:23Z,1530000,False,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (5 TO),[1628378],1610612739.0,CLE,bad pass,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,203591.0,5.0,,,,,,,,,,,,,,,,,,
158,PT00M12.10S,2026-01-31T02:36:20.5Z,1,REGULAR,substitution,out,[],1642346,,,1610612756,26,25,2026-01-31T02:37:01Z,1540000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M12.10S,2026-01-31T02:36:20.5Z,1,REGULAR,substitution,out,[],1642345,,,1610612756,26,25,2026-01-31T02:37:01Z,1550000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M12.10S,2026-01-31T02:36:20.5Z,1,REGULAR,substitution,out,[],1630692,,,1610612756,26,25,2026-01-31T02:37:01Z,1560000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M12.10S,2026-01-31T02:36:20.5Z,1,REGULAR,substitution,out,[],1628418,,,1610612756,26,25,2026-01-31T02:37:01Z,1570000,False,,,0,,SUB out: T. Bryant,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M12.10S,2026-01-31T02:36:20.5Z,1,REGULAR,substitution,out,[],1628378,,,1610612756,26,25,2026-01-31T02:37:01Z,1580000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M12.10S,2026-01-31T02:36:20.5Z,1,REGULAR,substitution,in,[],1628960,,,1610612756,26,25,2026-01-31T02:37:01Z,1590000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M12.10S,2026-01-31T02:36:20.5Z,1,REGULAR,substitution,in,[],1626220,,,1610612756,26,25,2026-01-31T02:37:01Z,1600000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M12.10S,2026-01-31T02:36:20.5Z,1,REGULAR,substitution,in,[],1628415,,,1610612756,26,25,2026-01-31T02:37:01Z,1610000,False,,,0,,SUB in: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M12.10S,2026-01-31T02:36:20.5Z,1,REGULAR,substitution,in,[],1642281,,,1610612756,26,25,2026-01-31T02:37:01Z,1620000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M12.10S,2026-01-31T02:36:20.5Z,1,REGULAR,substitution,in,[],1629731,,,1610612756,26,25,2026-01-31T02:37:01Z,1630000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M01.00S,2026-01-31T02:37:02.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,21.23850197109067,93.62745098039215,1610612756,26,25,2026-01-31T02:49:03Z,1640000,False,-218.0,147.0,1,left,MISS D. Brooks 26' step back 3PT,[1628415],1610612756.0,PHX,step back,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,26.31,Missed,,,,,,,,,,,,,,,,
169,PT00M01.00S,2026-01-31T02:37:02.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,26,25,2026-01-31T02:37:18Z,1650000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,168.0,,,,,,,,,,,
170,PT00M00.00S,2026-01-31T02:37:07.4Z,1,REGULAR,period,end,[],0,,,1610612756,26,25,2026-01-31T02:37:07Z,1660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2026-01-31T02:38:46.0Z,2,REGULAR,substitution,out,['startperiod'],1630224,,,1610612756,26,25,2026-01-31T02:39:35Z,1670000,False,,,0,,SUB out: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
