actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
32,PT08M54.00S,2026-03-23T01:18:39.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,81.02825229960578,45.588235294117645,1610612761,11,4,2026-03-23T01:18:43Z,320000,False,-22.0,126.0,1,right,B. Ingram 12' pullup Jump Shot (2 PTS),[1627742],1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,12.77,Made,,,,,,,2.0,,,,,,,,,,,
33,PT08M30.00S,2026-03-23T01:19:03.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642345,15.062417871222076,39.46078431372549,1610612756,11,4,2026-03-23T01:19:08Z,330000,False,53.0,89.0,1,left,MISS O. Ighodaro 10' driving floating Shot,[1642345],1610612756.0,PHX,driving floating,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Center,10.35,Missed,,,,,,,,,,,,,,,,,,
34,PT08M27.00S,2026-03-23T01:19:06.8Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612761,11,4,2026-03-23T01:19:11Z,340000,False,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,
35,PT08M17.00S,2026-03-23T01:19:16.8Z,1,REGULAR,turnover,lost ball,[],1629628,,,1610612761,11,4,2026-03-23T01:19:24Z,350000,False,,,0,,R. Barrett lost ball TURNOVER (1 TO),"[1629628, 1642345]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,1.0,Ighodaro,1642345.0
36,PT08M17.00S,2026-03-23T01:19:16.8Z,1,REGULAR,steal,,[],1642345,,,1610612756,11,4,2026-03-23T01:20:17Z,360000,False,,,0,,O. Ighodaro STEAL (1 STL),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
37,PT08M14.00S,2026-03-23T01:19:21.1Z,1,REGULAR,turnover,bad pass,[],1630692,,,1610612756,11,4,2026-03-23T01:19:26Z,370000,False,,,0,,J. Goodwin bad pass TURNOVER (1 TO),"[1630692, 1630193]",1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Quickley,1630193.0
38,PT08M14.00S,2026-03-23T01:19:21.1Z,1,REGULAR,steal,,[],1630193,,,1610612761,11,4,2026-03-23T01:19:23Z,380000,False,,,0,,I. Quickley STEAL (1 STL),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
39,PT08M07.00S,2026-03-23T01:19:28.6Z,1,REGULAR,foul,offensive,[],1627742,,,1610612761,11,4,2026-03-23T01:19:34Z,390000,False,,,0,,B. Ingram offensive FOUL (1 PF),"[1627742, 1626164]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,,,,,,,200832.0,1.0,0.0,Booker,1626164.0,,,,,,
41,PT08M07.00S,2026-03-23T01:19:28.6Z,1,REGULAR,turnover,offensive foul,[],1627742,,,1610612761,11,4,2026-03-23T01:19:28Z,410000,False,,,0,,B. Ingram offensive foul TURNOVER (1 TO),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,,,,,,,200832.0,,,,,,,,1.0,,
42,PT07M55.00S,2026-03-23T01:19:58.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631221,7.703679369250986,48.77450980392157,1610612756,11,4,2026-03-23T01:23:42Z,420000,False,6.0,20.0,1,left,MISS C. Gillespie driving Layup - blocked,"[1631221, 1627751]",1610612756.0,PHX,driving,,,Gillespie,C. Gillespie,,,,,Restricted Area,0-8 Center,2.08,Missed,Poeltl,1627751.0,,,,,,,,,,,,,,,,
43,PT07M55.00S,2026-03-23T01:19:58.5Z,1,REGULAR,block,,[],1627751,,,1610612756,11,4,2026-03-23T01:20:00Z,430000,False,,,0,,J. Poeltl BLOCK (2 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
44,PT07M55.00S,2026-03-23T01:19:58.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,11,4,2026-03-23T01:21:52Z,440000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,42.0,,,,,,,,,,,,,,,
46,PT07M55.00S,2026-03-23T01:20:37.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,11,4,2026-03-23T01:21:52Z,460000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M37.00S,2026-03-23T01:23:40.1Z,1,REGULAR,3pt,Jump Shot,[],1627742,78.0059132720105,91.42156862745098,1610612761,11,4,2026-03-23T01:23:44Z,480000,False,207.0,154.0,1,right,MISS B. Ingram 25' 3PT,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,25.82,Missed,,,,,,,,,,,,,,,,,,
49,PT07M33.00S,2026-03-23T01:23:44.1Z,1,REGULAR,rebound,defensive,[],1631221,,,1610612756,11,4,2026-03-23T01:23:44Z,490000,False,,,0,,C. Gillespie REBOUND (Off:0 Def:1),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,
50,PT07M27.00S,2026-03-23T01:23:50.5Z,1,REGULAR,2pt,Jump Shot,[],1626164,16.770696452036795,69.85294117647058,1610612756,13,4,2026-03-23T01:23:54Z,500000,False,-99.0,105.0,1,left,D. Booker 14' pullup Jump Shot (2 PTS) (C. Gillespie 1 AST),"[1626164, 1631221]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,14.46,Made,,,,,,,2.0,,,,,,C. Gillespie,1631221.0,1.0,,,
53,PT07M08.00S,2026-03-23T01:24:26.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630193,87.20433639947439,54.166666666666664,1610612761,13,4,2026-03-23T01:24:29Z,530000,False,21.0,68.0,1,right,MISS I. Quickley 7' turnaround Hook - blocked,"[1630193, 1630224]",1610612761.0,TOR,turnaround,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,7.09,Missed,Green,1630224.0,,,,,,,,,,,,,,,,
62,PT07M08.00S,2026-03-23T01:24:26.0Z,1,REGULAR,block,,[],1630224,,,1610612761,13,4,2026-03-23T01:25:36Z,535000,False,,,0,,J. Green BLOCK (1 BLK),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
54,PT07M06.00S,2026-03-23T01:24:28.0Z,1,REGULAR,rebound,defensive,[],1642345,,,1610612756,13,4,2026-03-23T01:24:29Z,540000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:2),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,,53.0,2.0,2.0,0.0,,,,,,,,,,,,
55,PT06M55.00S,2026-03-23T01:24:38.8Z,1,REGULAR,3pt,Jump Shot,[],1631221,33.327858081471746,67.15686274509804,1610612756,16,4,2026-03-23T01:24:48Z,550000,False,-86.0,261.0,1,left,C. Gillespie 27' 3PT  (9 PTS) (J. Green 2 AST),"[1631221, 1630224]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,27.46,Made,,,,,,,9.0,,,,,,J. Green,1630224.0,2.0,,,
57,PT06M38.00S,2026-03-23T01:24:56.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,95.48291721419186,50.73529411764706,1610612761,16,6,2026-03-23T01:26:46Z,570000,False,4.0,-10.0,1,right,S. Barnes DUNK (4 PTS) (J. Poeltl 1 AST),"[1630567, 1627751]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,4.0,,,,,,J. Poeltl,1627751.0,1.0,,,
59,PT06M20.00S,2026-03-23T01:25:13.5Z,1,REGULAR,3pt,Jump Shot,[],1626164,32.53942181340342,33.088235294117645,1610612756,16,6,2026-03-23T01:25:17Z,590000,False,85.0,253.0,1,left,MISS D. Booker 26' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,26.71,Missed,,,,,,,,,,,,,,,,,,
60,PT06M18.00S,2026-03-23T01:25:15.5Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612761,16,6,2026-03-23T01:25:17Z,600000,False,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,59.0,2.0,2.0,0.0,,,,,,,,,,,,
73,PT06M12.00S,2026-03-23T01:25:52.1Z,1,REGULAR,timeout,challenge,['team'],0,,,1610612761,16,6,2026-03-23T01:25:58Z,720000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M12.00S,2026-03-23T01:28:05.3Z,1,REGULAR,foul,personal,['2freethrow'],1631221,,,1610612761,16,6,2026-03-23T01:28:23Z,740000,False,,,0,,C. Gillespie shooting personal FOUL (2 PF) (Barnes 2 FT),"[1631221, 1630567]",1610612756.0,PHX,shooting,,,Gillespie,C. Gillespie,,,,,Restricted Area,0-8 Center,,,,,,,,,,200832.0,2.0,0.0,Barnes,1630567.0,,,,,,
108,PT06M12.00S,2026-03-23T01:28:17.7Z,1,REGULAR,substitution,out,[],1630692,,,1610612761,16,6,2026-03-23T01:32:39Z,755000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT06M12.00S,2026-03-23T01:28:17.7Z,1,REGULAR,substitution,out,[],1642345,,,1610612761,16,6,2026-03-23T01:32:39Z,757500,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT06M12.00S,2026-03-23T01:28:17.7Z,1,REGULAR,substitution,out,[],1631221,,,1610612761,16,6,2026-03-23T01:32:39Z,758750,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT06M12.00S,2026-03-23T01:28:17.7Z,1,REGULAR,substitution,out,[],1629628,,,1610612761,16,6,2026-03-23T01:32:39Z,759375,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT06M12.00S,2026-03-23T01:28:17.7Z,1,REGULAR,substitution,in,[],1642863,,,1610612761,16,6,2026-03-23T01:32:39Z,759687,False,,,0,,SUB in: K. Maluach,[1642863],1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT06M12.00S,2026-03-23T01:28:17.7Z,1,REGULAR,substitution,in,[],1642853,,,1610612761,16,6,2026-03-23T01:32:39Z,759843,False,,,0,,SUB in: R. Fleming,[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT06M12.00S,2026-03-23T01:28:17.7Z,1,REGULAR,substitution,in,[],1642346,,,1610612761,16,6,2026-03-23T01:32:39Z,759921,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT06M12.00S,2026-03-23T01:28:17.7Z,1,REGULAR,substitution,in,[],1642266,,,1610612761,16,6,2026-03-23T01:32:39Z,759960,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M12.00S,2026-03-23T01:28:30.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630567,,,1610612761,16,6,2026-03-23T01:29:53Z,760000,False,,,0,,MISS S. Barnes Free Throw 1 of 2,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
90,PT06M12.00S,2026-03-23T01:28:30.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,16,6,2026-03-23T01:29:53Z,765000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,
78,PT06M12.00S,2026-03-23T01:28:30.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630567,,,1610612761,16,7,2026-03-23T01:29:53Z,770000,False,,,0,,S. Barnes Free Throw 2 of 2 (5 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
81,PT05M55.00S,2026-03-23T01:28:53.9Z,1,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612756,16,7,2026-03-23T01:28:58Z,780000,False,,,0,,J. Green bad pass out-of-bounds TURNOVER (1 TO),[1630224],1610612756.0,PHX,bad pass,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,203593.0,,,,,,,,1.0,,
82,PT05M55.00S,2026-03-23T01:28:56.5Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,16,7,2026-03-23T01:29:06Z,790000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M55.00S,2026-03-23T01:28:56.5Z,1,REGULAR,substitution,in,[],1642347,,,1610612761,16,7,2026-03-23T01:29:06Z,800000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M41.00S,2026-03-23T01:29:09.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642266,77.34888304862024,10.784313725490197,1610612761,16,10,2026-03-23T01:29:15Z,810000,False,-196.0,160.0,1,right,J. Walter 25' 3PT  (3 PTS) (B. Ingram 1 AST),"[1642266, 1627742]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Left Center,25.33,Made,,,,,,,3.0,,,,,,B. Ingram,1627742.0,1.0,,,
86,PT05M27.00S,2026-03-23T01:29:26.4Z,1,REGULAR,foul,personal,[],1642347,,,1610612756,16,10,2026-03-23T01:29:44Z,830000,False,,,0,,J. Shead personal FOUL (1 PF),"[1642347, 1626164]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,1193.0,1.0,0.0,Booker,1626164.0,,,,,,
88,PT05M21.00S,2026-03-23T01:29:46.2Z,1,REGULAR,3pt,Jump Shot,[],1642863,33.85348226018397,50.245098039215684,1610612756,19,10,2026-03-23T01:30:33Z,850000,False,-1.0,266.0,1,left,K. Maluach 26' 3PT  (3 PTS) (J. Green 3 AST),"[1642863, 1630224]",1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,Above the Break 3,24+ Center,26.57,Made,,,,,,,3.0,,,,,,J. Green,1630224.0,3.0,,,
91,PT05M06.00S,2026-03-23T01:30:01.1Z,1,REGULAR,turnover,lost ball,[],1627742,,,1610612761,19,10,2026-03-23T01:30:18Z,870000,False,,,0,,B. Ingram lost ball TURNOVER (2 TO),"[1627742, 1642853]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,2.0,Fleming,1642853.0
92,PT05M06.00S,2026-03-23T01:30:01.1Z,1,REGULAR,steal,,[],1642853,,,1610612756,19,10,2026-03-23T01:30:02Z,880000,False,,,0,,R. Fleming STEAL (1 STL),[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
93,PT05M04.00S,2026-03-23T01:30:06.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642853,6.258212877792378,47.30392156862745,1610612756,21,10,2026-03-23T01:32:57Z,890000,False,13.0,6.0,1,left,R. Fleming running finger roll Layup (2 PTS),[1642853],1610612756.0,PHX,running finger roll,,,Fleming,R. Fleming,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,2.0,,,,,,,,,,,
