actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
88,PT05M32.00S,2025-04-09T23:57:05.5Z,1,REGULAR,substitution,in,[],1629216,,,1610612747,19,17,2025-04-09T23:57:55Z,870000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M32.00S,2025-04-09T23:58:12.2Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612747,19,18,2025-04-09T23:58:35Z,880000,False,,,0,,L. Dončić Free Throw 1 of 2 (8 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
90,PT05M32.00S,2025-04-09T23:58:12.2Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612747,19,18,2025-04-09T23:58:35Z,890000,False,,,0,,MISS L. Dončić Free Throw 2 of 2,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
91,PT05M30.00S,2025-04-09T23:58:14.2Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,19,18,2025-04-09T23:58:35Z,900000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,90.0,2.0,2.0,0.0,,,,,,,,
92,PT05M14.00S,2025-04-09T23:58:50.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,82.34231274638634,49.26470588235294,1610612742,19,18,2025-04-09T23:58:55Z,910000,False,-4.0,113.0,1,right,MISS A. Davis 11' turnaround Shot,[203076],1610612742.0,DAL,turnaround,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,11.36,,,,,,,,,,,,
93,PT05M12.00S,2025-04-09T23:58:52.4Z,1,REGULAR,rebound,offensive,[],1629023,,,1610612742,19,18,2025-04-09T23:58:55Z,920000,False,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,92.0,3.0,2.0,1.0,,,,,,,,
94,PT05M10.00S,2025-04-09T23:58:53.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629023,91.5407358738502,48.529411764705884,1610612742,19,18,2025-04-09T23:58:59Z,930000,False,-7.0,27.0,1,right,MISS P. Washington putback Layup,[1629023],1610612742.0,DAL,putback,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.8,,,,,,,,,,,,
95,PT05M09.00S,2025-04-09T23:58:54.7Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,19,18,2025-04-09T23:58:59Z,940000,False,,,0,,L. Dončić REBOUND (Off:0 Def:1),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,,94.0,1.0,1.0,0.0,,,,,,,,
96,PT04M59.00S,2025-04-09T23:59:05.3Z,1,REGULAR,3pt,Jump Shot,[],1629029,31.750985545335087,56.86274509803921,1610612747,19,21,2025-04-09T23:59:08Z,950000,False,-34.0,246.0,1,left,L. Dončić 24' 3PT step back (11 PTS),[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,,,,Made,11.0,24.84,,,,,,,,,,,,
97,PT04M41.00S,2025-04-09T23:59:23.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631108,93.64323258869908,47.549019607843135,1610612742,21,21,2025-04-09T23:59:27Z,960000,False,-12.0,7.0,1,right,M. Christie driving Layup (2 PTS) (C. Martin 1 AST),"[1631108, 1628997]",1610612742.0,DAL,driving,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.43,,,,,,,,C. Martin,1628997.0,1.0,,
99,PT04M18.00S,2025-04-09T23:59:47.0Z,1,REGULAR,3pt,Jump Shot,[],1629216,5.206964520367937,95.34313725490196,1610612747,21,21,2025-04-09T23:59:50Z,980000,False,-227.0,-4.0,1,left,MISS G. Vincent 3PT,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.67,,,,,,,,,,,,
100,PT04M16.00S,2025-04-09T23:59:49.0Z,1,REGULAR,rebound,defensive,[],203915,,,1610612742,21,21,2025-04-09T23:59:56Z,990000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,,,,,,,,,99.0,1.0,1.0,0.0,,,,,,,,
101,PT04M08.00S,2025-04-09T23:59:58.0Z,1,REGULAR,3pt,Jump Shot,[],1629023,92.85479632063075,3.9215686274509802,1610612742,21,21,2025-04-10T00:00:12Z,1000000,False,-230.0,15.0,1,right,MISS P. Washington 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.09,,,,,,,,,,,,
102,PT04M06.00S,2025-04-10T00:00:00.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,21,21,2025-04-10T00:00:12Z,1010000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,101.0,,,,,,,,,,,
104,PT04M06.00S,2025-04-10T00:00:06.4Z,1,REGULAR,substitution,out,[],1629023,,,1610612747,21,21,2025-04-10T00:00:16Z,1030000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M06.00S,2025-04-10T00:00:06.4Z,1,REGULAR,substitution,out,[],1630559,,,1610612747,21,21,2025-04-10T00:00:16Z,1040000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M06.00S,2025-04-10T00:00:06.4Z,1,REGULAR,substitution,in,[],1630230,,,1610612747,21,21,2025-04-10T00:00:16Z,1050000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M06.00S,2025-04-10T00:00:06.4Z,1,REGULAR,substitution,in,[],1630692,,,1610612747,21,21,2025-04-10T00:00:16Z,1060000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M50.00S,2025-04-10T00:00:37.7Z,1,REGULAR,2pt,Jump Shot,[],1629029,12.697109067017081,80.3921568627451,1610612747,21,21,2025-04-10T00:00:43Z,1070000,False,-152.0,67.0,1,left,MISS L. Dončić 16' turnaround fadeaway Shot,[1629029],1610612747.0,LAL,turnaround fadeaway,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Left,,,,,,Missed,,16.61,,,,,,,,,,,,
109,PT03M45.00S,2025-04-10T00:00:42.7Z,1,REGULAR,rebound,defensive,[],203915,,,1610612742,21,21,2025-04-10T00:00:43Z,1080000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Left,,,,,,,,,108.0,2.0,2.0,0.0,,,,,,,,
110,PT03M37.00S,2025-04-10T00:00:52.7Z,1,REGULAR,foul,personal,[],1629029,,,1610612742,21,21,2025-04-10T00:00:57Z,1090000,False,,,0,,L. Dončić personal FOUL (1 PF),"[1629029, 203076]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Left,1830.0,1.0,0.0,Davis,203076.0,,,,,,,,,,,,,,,
112,PT03M37.00S,2025-04-10T00:00:58.9Z,1,REGULAR,substitution,out,[],203076,,,1610612742,21,21,2025-04-10T00:01:16Z,1110000,False,,,0,,SUB out: A. Davis,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M37.00S,2025-04-10T00:00:58.9Z,1,REGULAR,substitution,out,[],1629060,,,1610612742,21,21,2025-04-10T00:01:16Z,1120000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M37.00S,2025-04-10T00:00:58.9Z,1,REGULAR,substitution,in,[],1629655,,,1610612742,21,21,2025-04-10T00:01:16Z,1130000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M37.00S,2025-04-10T00:00:58.9Z,1,REGULAR,substitution,in,[],1629020,,,1610612742,21,21,2025-04-10T00:01:16Z,1140000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M29.00S,2025-04-10T00:01:24.0Z,1,REGULAR,3pt,Jump Shot,[],1631108,94.03745072273325,97.54901960784314,1610612742,21,21,2025-04-10T00:01:27Z,1150000,False,238.0,4.0,1,right,MISS M. Christie 3PT,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.77,,,,,,,,,,,,
117,PT03M26.00S,2025-04-10T00:01:27.0Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612747,21,21,2025-04-10T00:01:27Z,1160000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Right Corner 3,24+ Right,,,,,,,,,116.0,1.0,1.0,0.0,,,,,,,,
118,PT03M07.00S,2025-04-10T00:01:45.2Z,1,REGULAR,3pt,Jump Shot,[],1629029,19.136005256241788,90.19607843137256,1610612747,21,24,2025-04-10T00:01:48Z,1170000,False,-201.0,127.0,1,left,L. Dončić 3PT  (14 PTS) (D. Finney-Smith 2 AST),"[1629029, 1627827]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,,,Made,14.0,23.8,,,,,,,,D. Finney-Smith,1627827.0,2.0,,
120,PT02M40.00S,2025-04-10T00:02:12.9Z,1,REGULAR,3pt,Jump Shot,[],1630230,70.64717477003943,18.38235294117647,1610612742,24,24,2025-04-10T00:02:17Z,1190000,False,-158.0,223.0,1,right,N. Marshall 27' 3PT  (5 PTS) (C. Martin 2 AST),"[1630230, 1628997]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,,Made,5.0,27.37,,,,,,,,C. Martin,1628997.0,2.0,,
122,PT02M29.00S,2025-04-10T00:02:23.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,7.30946123521682,48.03921568627451,1610612747,24,24,2025-04-10T00:03:16Z,1210000,False,10.0,16.0,1,left,MISS J. Vanderbilt cutting DUNK - blocked,"[1629020, 1629655]",1610612747.0,LAL,cutting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.89,,,,,,,,,,,Gafford,1629655.0
123,PT02M29.00S,2025-04-10T00:02:23.8Z,1,REGULAR,block,,[],1629655,,,1610612747,24,24,2025-04-10T00:02:26Z,1220000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
124,PT02M28.00S,2025-04-10T00:02:24.8Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612742,24,24,2025-04-10T00:03:14Z,1230000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,
125,PT02M27.00S,2025-04-10T00:02:28.1Z,1,REGULAR,turnover,bad pass,[],1628997,,,1610612742,24,24,2025-04-10T00:05:28Z,1240000,False,,,0,,C. Martin bad pass TURNOVER (1 TO),"[1628997, 1629020]",1610612742.0,DAL,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Vanderbilt,1629020.0,,,,,
126,PT02M27.00S,2025-04-10T00:02:28.1Z,1,REGULAR,steal,,[],1629020,,,1610612747,24,24,2025-04-10T00:02:34Z,1250000,False,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
127,PT02M26.00S,2025-04-10T00:02:33.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629020,7.440867279894875,51.470588235294116,1610612747,24,24,2025-04-10T00:03:31Z,1260000,False,-7.0,17.0,1,left,MISS J. Vanderbilt Layup - blocked,"[1629020, 1629655]",1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.89,,,,,,,,,,,Gafford,1629655.0
128,PT02M26.00S,2025-04-10T00:02:33.5Z,1,REGULAR,block,,[],1629655,,,1610612747,24,24,2025-04-10T00:02:35Z,1270000,False,,,0,,D. Gafford BLOCK (2 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
129,PT02M25.00S,2025-04-10T00:02:34.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,24,24,2025-04-10T00:04:45Z,1280000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,127.0,,,,,,,,,,,
131,PT02M25.00S,2025-04-10T00:02:44.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,24,24,2025-04-10T00:04:45Z,1300000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M25.00S,2025-04-10T00:04:53.6Z,1,REGULAR,substitution,out,[],1627827,,,1610612742,24,24,2025-04-10T00:05:56Z,1310000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M25.00S,2025-04-10T00:04:53.6Z,1,REGULAR,substitution,out,[],1630692,,,1610612742,24,24,2025-04-10T00:05:56Z,1320000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M25.00S,2025-04-10T00:04:53.6Z,1,REGULAR,substitution,in,[],1629637,,,1610612742,24,24,2025-04-10T00:05:56Z,1330000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M25.00S,2025-04-10T00:04:53.6Z,1,REGULAR,substitution,in,[],2544,,,1610612742,24,24,2025-04-10T00:05:56Z,1340000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M17.00S,2025-04-10T00:06:13.4Z,1,REGULAR,3pt,Jump Shot,[],1631108,88.51839684625493,3.6764705882352944,1610612742,24,24,2025-04-10T00:06:17Z,1350000,False,-232.0,55.0,1,right,MISS M. Christie 3PT,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.81,,,,,,,,,,,,
137,PT02M14.00S,2025-04-10T00:06:16.4Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,24,24,2025-04-10T00:06:17Z,1360000,False,,,0,,L. Dončić REBOUND (Off:0 Def:2),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Left Corner 3,24+ Left,,,,,,,,,136.0,2.0,2.0,0.0,,,,,,,,
138,PT02M10.00S,2025-04-10T00:06:20.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629029,31.35676741130092,34.80392156862745,1610612747,24,24,2025-04-10T00:07:24Z,1370000,False,76.0,242.0,1,left,MISS L. Dončić 25' running pullup 3PT,[1629029],1610612747.0,LAL,running pullup,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.39,,,,,,,,,,,,
139,PT02M06.00S,2025-04-10T00:06:24.4Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612742,24,24,2025-04-10T00:06:24Z,1380000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Center,,,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,
140,PT01M53.00S,2025-04-10T00:06:36.8Z,1,REGULAR,2pt,Jump Shot,[],1630230,77.87450722733246,50.73529411764706,1610612742,24,24,2025-04-10T00:06:40Z,1390000,False,4.0,155.0,1,right,MISS N. Marshall 15' pullup Shot,[1630230],1610612742.0,DAL,pullup,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Center,,,,,,Missed,,15.55,,,,,,,,,,,,
141,PT01M51.00S,2025-04-10T00:06:38.8Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612747,24,24,2025-04-10T00:06:40Z,1400000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:2),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,8-16 Center,,,,,,,,,140.0,2.0,2.0,0.0,,,,,,,,
142,PT01M37.00S,2025-04-10T00:06:53.6Z,1,REGULAR,3pt,Jump Shot,[],1629216,6.258212877792378,3.9215686274509802,1610612747,24,24,2025-04-10T00:06:57Z,1410000,False,230.0,6.0,1,left,MISS G. Vincent 3PT,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.05,,,,,,,,,,,,
143,PT01M33.00S,2025-04-10T00:06:57.6Z,1,REGULAR,rebound,defensive,[],203915,,,1610612742,24,24,2025-04-10T00:06:57Z,1420000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:3),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,,,,,,,,,142.0,3.0,3.0,0.0,,,,,,,,
144,PT01M26.00S,2025-04-10T00:07:05.4Z,1,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612742,24,24,2025-04-10T00:07:34Z,1430000,False,,,0,,J. Hayes shooting personal FOUL (1 PF) (Dinwiddie 2 FT),"[1629637, 203915]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,Mid-Range,8-16 Right,1627962.0,1.0,0.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,
146,PT01M26.00S,2025-04-10T00:07:26.3Z,1,REGULAR,freethrow,1 of 2,[],203915,,,1610612742,25,24,2025-04-10T00:07:26Z,1450000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (4 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
147,PT01M26.00S,2025-04-10T00:07:27.3Z,1,REGULAR,substitution,out,[],1629029,,,1610612742,25,24,2025-04-10T00:07:42Z,1460000,False,,,0,,SUB out: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M26.00S,2025-04-10T00:07:27.3Z,1,REGULAR,substitution,in,[],1630559,,,1610612742,25,24,2025-04-10T00:07:42Z,1470000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M26.00S,2025-04-10T00:07:47.9Z,1,REGULAR,freethrow,2 of 2,[],203915,,,1610612742,26,24,2025-04-10T00:07:47Z,1480000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (5 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
150,PT01M17.00S,2025-04-10T00:08:02.6Z,1,REGULAR,foul,personal,['2freethrow'],1628997,,,1610612747,26,24,2025-04-10T00:08:09Z,1490000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (James 2 FT),"[1628997, 2544]",1610612742.0,DAL,shooting,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,1.0,0.0,James,2544.0,,,,,,,,,,,,,,,
152,PT01M17.00S,2025-04-10T00:08:26.3Z,1,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,26,25,2025-04-10T00:08:26Z,1510000,False,,,0,,L. James Free Throw 1 of 2 (3 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
153,PT01M17.00S,2025-04-10T00:08:39.4Z,1,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,26,26,2025-04-10T00:08:39Z,1520000,False,,,0,,L. James Free Throw 2 of 2 (4 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
154,PT00M56.10S,2025-04-10T00:09:04.2Z,1,REGULAR,3pt,Jump Shot,[],1631108,71.30420499342969,17.892156862745097,1610612742,26,26,2025-04-10T00:09:08Z,1530000,False,-161.0,217.0,1,right,MISS M. Christie 27' pullup 3PT,[1631108],1610612742.0,DAL,pullup,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.01,,,,,,,,,,,,
155,PT00M52.90S,2025-04-10T00:09:07.4Z,1,REGULAR,rebound,offensive,[],1630230,,,1610612742,26,26,2025-04-10T00:09:08Z,1540000,False,,,0,,N. Marshall REBOUND (Off:1 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,,,,,154.0,2.0,1.0,1.0,,,,,,,,
156,PT00M42.60S,2025-04-10T00:09:17.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630230,83.26215505913272,50.73529411764706,1610612742,28,26,2025-04-10T00:09:20Z,1550000,False,4.0,105.0,1,right,N. Marshall 10' pullup Jump Shot (7 PTS) (M. Christie 1 AST),"[1630230, 1631108]",1610612742.0,DAL,pullup,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,7.0,10.49,,,,,,,,M. Christie,1631108.0,1.0,,
158,PT00M32.30S,2025-04-10T00:09:30.4Z,1,REGULAR,turnover,bad pass,[],1630559,,,1610612747,28,26,2025-04-10T00:09:35Z,1570000,False,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 1630230]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Marshall,1630230.0,,,,,
159,PT00M32.30S,2025-04-10T00:09:30.4Z,1,REGULAR,steal,,[],1630230,,,1610612742,28,26,2025-04-10T00:09:32Z,1580000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
160,PT00M29.30S,2025-04-10T00:09:38.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",2544,,,1610612742,28,26,2025-04-10T00:09:46Z,1590000,False,,,0,,L. James shooting personal FOUL (1 PF) (Marshall 2 FT),"[2544, 1630230]",1610612747.0,LAL,shooting,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,1626301.0,1.0,0.0,Marshall,1630230.0,,,,,,,,,,,,,,,
162,PT00M29.30S,2025-04-10T00:10:12.7Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630230,,,1610612742,29,26,2025-04-10T00:10:12Z,1610000,False,,,0,,N. Marshall Free Throw 1 of 2 (8 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
163,PT00M29.30S,2025-04-10T00:10:30.4Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630230,,,1610612742,30,26,2025-04-10T00:10:30Z,1620000,False,,,0,,N. Marshall Free Throw 2 of 2 (9 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
164,PT00M14.00S,2025-04-10T00:10:48.6Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,30,26,2025-04-10T00:10:51Z,1630000,False,,,0,,L. James bad pass TURNOVER (2 TO),"[2544, 1628997]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2.0,Martin,1628997.0,,,,,
165,PT00M14.00S,2025-04-10T00:10:48.6Z,1,REGULAR,steal,,[],1628997,,,1610612742,30,26,2025-04-10T00:10:50Z,1640000,False,,,0,,C. Martin STEAL (1 STL),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
166,PT00M01.00S,2025-04-10T00:11:03.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630230,91.14651773981603,23.52941176470588,1610612742,30,26,2025-04-10T00:11:48Z,1650000,False,-132.0,31.0,1,right,MISS N. Marshall 13' driving floating bank Shot,[1630230],1610612742.0,DAL,driving floating bank,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Left,,,,,,Missed,,13.59,,,,,,,,,,,,
167,PT00M00.10S,2025-04-10T00:11:04.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,30,26,2025-04-10T00:12:08Z,1660000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,166.0,,,,,,,,,,,
168,PT00M00.00S,2025-04-10T00:11:07.6Z,1,REGULAR,period,end,[],0,,,1610612742,30,26,2025-04-10T00:11:48Z,1670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-04-10T00:11:15.2Z,2,REGULAR,substitution,out,['startperiod'],1631108,,,1610612742,30,26,2025-04-10T00:14:42Z,1680000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
