actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
60,PT06M54.00S,2024-11-07T01:48:34.7Z,1,REGULAR,3pt,Jump Shot,[],1630245,93.77463863337714,3.1862745098039214,1610612741,15,9,2024-11-07T01:48:39Z,600000,False,-234.0,6.0,1,right,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,,,,23.42,Missed,,,,,,,,,,,,,,,
61,PT06M51.00S,2024-11-07T01:48:37.7Z,1,REGULAR,rebound,defensive,[],202691,,,1610612742,15,9,2024-11-07T01:48:39Z,610000,False,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,,,,,,60.0,2.0,2.0,0.0,,,,,,,,,,,
62,PT06M40.00S,2024-11-07T01:48:48.1Z,1,REGULAR,3pt,Jump Shot,[],202681,10.726018396846255,2.941176470588235,1610612742,18,9,2024-11-07T01:48:52Z,620000,False,235.0,48.0,1,left,K. Irving 24' 3PT  (9 PTS) (L. Dončić 3 AST),"[202681, 1629029]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Right Corner 3,24+ Right,,,,24.02,Made,,,,,,,,,,9.0,L. Dončić,1629029.0,3.0,,
64,PT06M39.00S,2024-11-07T01:48:52.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,18,9,2024-11-07T01:48:52Z,640000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M39.00S,2024-11-07T01:50:57.7Z,1,REGULAR,substitution,out,[],1630172,,,1610612741,18,9,2024-11-07T01:51:34Z,650000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M39.00S,2024-11-07T01:50:57.7Z,1,REGULAR,substitution,out,[],1629632,,,1610612741,18,9,2024-11-07T01:51:34Z,660000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M39.00S,2024-11-07T01:50:57.7Z,1,REGULAR,substitution,in,[],1641824,,,1610612741,18,9,2024-11-07T01:51:34Z,670000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M39.00S,2024-11-07T01:50:57.7Z,1,REGULAR,substitution,in,[],1631207,,,1610612741,18,9,2024-11-07T01:51:34Z,680000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M26.00S,2024-11-07T01:52:01.5Z,1,REGULAR,2pt,Jump Shot,[],1630581,92.72339027595268,77.94117647058823,1610612741,18,9,2024-11-07T01:52:06Z,690000,False,140.0,16.0,1,right,MISS J. Giddey 14' Jump Shot,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Right,,,,14.06,Missed,,,,,,,,,,,,,,,
70,PT06M23.00S,2024-11-07T01:52:04.5Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612742,18,9,2024-11-07T01:52:06Z,700000,False,,,0,,D. Gafford REBOUND (Off:0 Def:2),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Right,,,,,,69.0,2.0,2.0,0.0,,,,,,,,,,,
71,PT06M19.00S,2024-11-07T01:52:08.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202691,5.863994743758213,49.26470588235294,1610612742,20,9,2024-11-07T01:52:16Z,710000,False,4.0,3.0,1,left,K. Thompson running finger roll Layup (5 PTS) (L. Dončić 4 AST),"[202691, 1629029]",1610612742.0,DAL,running finger roll,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,0.45,Made,,,,,,,,,,5.0,L. Dončić,1629029.0,4.0,,
73,PT06M07.00S,2024-11-07T01:52:19.9Z,1,REGULAR,turnover,bad pass,[],1631207,,,1610612741,20,9,2024-11-07T01:52:25Z,730000,False,,,0,,D. Terry bad pass TURNOVER (1 TO),"[1631207, 202681]",1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Right Center,1.0,Irving,202681.0,,,,,,,,,,,,,,,,,
74,PT06M07.00S,2024-11-07T01:52:19.9Z,1,REGULAR,steal,,[],202681,,,1610612742,20,9,2024-11-07T01:52:21Z,740000,False,,,0,,K. Irving STEAL (2 STL),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
75,PT06M04.00S,2024-11-07T01:52:23.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202681,4.812746386333772,48.03921568627451,1610612742,22,9,2024-11-07T01:52:29Z,750000,False,10.0,-7.0,1,left,K. Irving running finger roll Layup (11 PTS),[202681],1610612742.0,DAL,running finger roll,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,1.22,Made,,,,,,,,,,11.0,,,,,
76,PT05M47.00S,2024-11-07T01:52:40.0Z,1,REGULAR,3pt,Jump Shot,[],1631207,69.72733245729303,71.32352941176471,1610612741,22,9,2024-11-07T01:52:44Z,760000,False,107.0,232.0,1,right,MISS D. Terry 25' 3PT,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Right Center,,,,25.54,Missed,,,,,,,,,,,,,,,
77,PT05M45.00S,2024-11-07T01:52:42.0Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,22,9,2024-11-07T01:52:44Z,770000,False,,,0,,N. Vučević REBOUND (Off:2 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,,,,,,76.0,3.0,1.0,2.0,,,,,,,,,,,
78,PT05M34.00S,2024-11-07T01:52:53.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,94.03745072273325,50.73529411764706,1610612741,22,11,2024-11-07T01:53:01Z,780000,False,4.0,4.0,1,right,N. Vučević Layup (6 PTS) (J. Giddey 3 AST),"[202696, 1630581]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,0.51,Made,,,,,,,,,,6.0,J. Giddey,1630581.0,3.0,,
80,PT05M21.00S,2024-11-07T01:53:06.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202681,6.783837056504599,49.26470588235294,1610612742,24,11,2024-11-07T01:53:10Z,800000,False,4.0,11.0,1,left,K. Irving cutting Layup (13 PTS) (L. Dončić 5 AST),"[202681, 1629029]",1610612742.0,DAL,cutting,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,1.19,Made,,,,,,,,,,13.0,L. Dončić,1629029.0,5.0,,
82,PT05M04.00S,2024-11-07T01:53:22.8Z,1,REGULAR,3pt,Jump Shot,[],1630245,95.6143232588699,95.58823529411765,1610612741,24,11,2024-11-07T01:53:27Z,820000,False,228.0,-11.0,1,right,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,,,,22.82,Missed,,,,,,,,,,,,,,,
83,PT05M03.00S,2024-11-07T01:53:23.8Z,1,REGULAR,rebound,offensive,[],1641824,,,1610612741,24,11,2024-11-07T01:53:27Z,830000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:0),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,,,,,,82.0,1.0,0.0,1.0,,,,,,,,,,,
84,PT04M59.00S,2024-11-07T01:53:28.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630245,94.82588699080158,96.07843137254902,1610612741,24,11,2024-11-07T01:53:33Z,840000,False,230.0,-4.0,1,right,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,,,,23.04,Missed,,,,,,,,,,,,,,,
85,PT04M56.00S,2024-11-07T01:53:31.7Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,24,11,2024-11-07T01:53:33Z,850000,False,,,0,,N. Vučević REBOUND (Off:3 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Right Corner 3,24+ Right,,,,,,84.0,4.0,1.0,3.0,,,,,,,,,,,
