actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
162,PT00M44.40S,2025-04-03T01:03:41.7Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629611,,,1610612737,30,34,2025-04-03T01:03:41Z,1610000,False,,,0,,T. Mann Free Throw 2 of 2 (2 PTS),[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,,,,Made,,2.0,,,,,,,,,,,,,,,,
163,PT00M29.90S,2025-04-03T01:04:04.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631243,,,1610612742,30,34,2025-04-03T01:04:11Z,1620000,False,,,0,,M. Gueye shooting personal FOUL (1 PF) (Davis 2 FT),"[1631243, 203076]",1610612737.0,ATL,shooting,,,Gueye,M. Gueye,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Davis,203076.0
165,PT00M29.90S,2025-04-03T01:04:33.8Z,1,REGULAR,freethrow,1 of 2,[],203076,,,1610612742,31,34,2025-04-03T01:04:33Z,1640000,False,,,0,,A. Davis Free Throw 1 of 2 (12 PTS),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
166,PT00M29.90S,2025-04-03T01:04:50.8Z,1,REGULAR,freethrow,2 of 2,[],203076,,,1610612742,32,34,2025-04-03T01:04:50Z,1650000,False,,,0,,A. Davis Free Throw 2 of 2 (13 PTS),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,Made,,13.0,,,,,,,,,,,,,,,,
167,PT00M10.00S,2025-04-03T01:05:11.7Z,1,REGULAR,3pt,Jump Shot,[],1631243,10.85742444152431,5.147058823529411,1610612737,32,34,2025-04-03T01:05:14Z,1660000,False,224.0,50.0,1,left,MISS M. Gueye 3PT,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Right Corner 3,24+ Right,22.97,Missed,,,,,,,,,,,,,,,,,,
168,PT00M07.80S,2025-04-03T01:05:14.0Z,1,REGULAR,rebound,defensive,[],203076,,,1610612742,32,34,2025-04-03T01:05:14Z,1670000,False,,,0,,A. Davis REBOUND (Off:0 Def:5),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Right Corner 3,24+ Right,,,167.0,,,,,,,,5.0,5.0,0.0,,,,,,,
169,PT00M00.40S,2025-04-03T01:05:21.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,92.59198423127464,41.42156862745098,1610612742,32,34,2025-04-03T01:05:28Z,1680000,False,-43.0,17.0,1,right,MISS D. Gafford running Layup - blocked,"[1629655, 1631243]",1610612742.0,DAL,running,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,Gueye,1631243.0,,,,,
170,PT00M00.40S,2025-04-03T01:05:21.2Z,1,REGULAR,block,,[],1631243,,,1610612742,32,34,2025-04-03T01:05:24Z,1690000,False,,,0,,M. Gueye BLOCK (1 BLK),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
171,PT00M00.40S,2025-04-03T01:05:21.2Z,1,REGULAR,rebound,offensive,[],203076,,,1610612742,32,34,2025-04-03T01:05:28Z,1700000,False,,,0,,A. Davis REBOUND (Off:1 Def:5),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,169.0,,,,,,,,6.0,5.0,1.0,,,,,,,
173,PT00M00.00S,2025-04-03T01:07:21.7Z,1,REGULAR,period,end,[],0,,,1610612742,32,34,2025-04-03T01:07:21Z,1720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2025-04-03T01:07:31.0Z,2,REGULAR,substitution,out,['startperiod'],1631108,,,1610612742,32,34,2025-04-03T01:08:31Z,1730000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-04-03T01:07:31.0Z,2,REGULAR,substitution,out,['startperiod'],203076,,,1610612742,32,34,2025-04-03T01:08:31Z,1740000,False,,,0,,SUB out: A. Davis,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-04-03T01:07:31.0Z,2,REGULAR,substitution,out,['startperiod'],1629655,,,1610612742,32,34,2025-04-03T01:08:31Z,1750000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-04-03T01:07:31.0Z,2,REGULAR,substitution,out,['startperiod'],1631243,,,1610612742,32,34,2025-04-03T01:08:31Z,1760000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2025-04-03T01:07:31.0Z,2,REGULAR,substitution,in,['startperiod'],202691,,,1610612742,32,34,2025-04-03T01:08:31Z,1770000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2025-04-03T01:07:31.0Z,2,REGULAR,substitution,in,['startperiod'],1641726,,,1610612742,32,34,2025-04-03T01:08:31Z,1780000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2025-04-03T01:07:31.0Z,2,REGULAR,substitution,in,['startperiod'],1630230,,,1610612742,32,34,2025-04-03T01:08:31Z,1790000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2025-04-03T01:07:31.0Z,2,REGULAR,substitution,in,['startperiod'],1627777,,,1610612742,32,34,2025-04-03T01:08:31Z,1800000,False,,,0,,SUB in: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2025-04-03T01:08:32.1Z,2,REGULAR,period,start,[],0,,,1610612737,32,34,2025-04-03T01:08:32Z,1810000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT11M37.00S,2025-04-03T01:09:13.9Z,2,REGULAR,2pt,Jump Shot,[],1629611,20.49934296977661,31.640625,1610612737,32,34,2025-04-03T01:09:19Z,1830000,False,92.0,140.0,1,left,MISS T. Mann 16' fadeaway Shot,[1629611],1610612737.0,ATL,fadeaway,,,Mann,T. Mann,,,,,Mid-Range,16-24 Right Center,16.76,Missed,,,,,,,,,,,,,,,,,,
185,PT11M35.00S,2025-04-03T01:09:15.9Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612742,32,34,2025-04-03T01:09:19Z,1840000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Right Center,,,184.0,,,,,,,,1.0,1.0,0.0,,,,,,,
186,PT11M22.00S,2025-04-03T01:09:28.4Z,2,REGULAR,3pt,Jump Shot,[],1628997,92.72339027595268,4.166666666666666,1610612742,35,34,2025-04-03T01:09:31Z,1850000,False,-229.0,16.0,1,right,C. Martin 3PT  (3 PTS) (J. Hardy 1 AST),"[1628997, 1630702]",1610612742.0,DAL,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,22.98,Made,,3.0,J. Hardy,1630702.0,1.0,,,,,,,,,,,,,
188,PT11M11.00S,2025-04-03T01:09:39.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,8.09789750328515,38.23529411764706,1610612737,35,36,2025-04-03T01:09:42Z,1870000,False,59.0,24.0,1,left,T. Young 6' driving floating bank Jump Shot (7 PTS),[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,6.34,Made,,7.0,,,,,,,,,,,,,,,,
189,PT10M57.00S,2025-04-03T01:09:53.2Z,2,REGULAR,turnover,bad pass,[],1630702,,,1610612742,35,36,2025-04-03T01:09:57Z,1880000,False,,,0,,J. Hardy bad pass TURNOVER (1 TO),"[1630702, 1627777]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,Niang,1627777.0,,,,,,,,,,
190,PT10M57.00S,2025-04-03T01:09:53.2Z,2,REGULAR,steal,,[],1627777,,,1610612737,35,36,2025-04-03T01:10:36Z,1890000,False,,,0,,G. Niang STEAL (1 STL),[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
191,PT10M51.00S,2025-04-03T01:09:58.8Z,2,REGULAR,turnover,bad pass,[],1627747,,,1610612737,35,36,2025-04-03T01:10:01Z,1900000,False,,,0,,C. LeVert bad pass TURNOVER (1 TO),"[1627747, 1628997]",1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Martin,1628997.0,,,,,,,,,,
192,PT10M51.00S,2025-04-03T01:09:58.8Z,2,REGULAR,steal,,[],1628997,,,1610612742,35,36,2025-04-03T01:10:00Z,1910000,False,,,0,,C. Martin STEAL (1 STL),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
193,PT10M40.00S,2025-04-03T01:10:11.5Z,2,REGULAR,foul,personal,['2freethrow'],1631230,,,1610612742,35,36,2025-04-03T01:10:20Z,1920000,False,,,0,,D. Barlow shooting personal FOUL (3 PF) (Lively II 2 FT),"[1631230, 1641726]",1610612737.0,ATL,shooting,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628159.0,3.0,0.0,Lively II,1641726.0
195,PT10M40.00S,2025-04-03T01:10:33.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1641726,,,1610612742,36,36,2025-04-03T01:10:59Z,1940000,False,,,0,,D. Lively II Free Throw 1 of 2 (3 PTS),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,Made,,3.0,,,,,,,,,,,,,,,,
196,PT10M40.00S,2025-04-03T01:10:36.4Z,2,REGULAR,substitution,out,[],1631230,,,1610612742,36,36,2025-04-03T01:10:56Z,1950000,False,,,0,,SUB out: D. Barlow,[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT10M40.00S,2025-04-03T01:10:36.4Z,2,REGULAR,substitution,in,[],1630168,,,1610612742,36,36,2025-04-03T01:10:56Z,1960000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT10M40.00S,2025-04-03T01:10:33.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1641726,,,1610612742,36,36,2025-04-03T01:10:59Z,1970000,False,,,0,,MISS D. Lively II Free Throw 2 of 2,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
199,PT10M36.00S,2025-04-03T01:10:37.5Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612737,36,36,2025-04-03T01:10:59Z,1980000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,198.0,,,,,,,,1.0,1.0,0.0,,,,,,,
200,PT10M26.00S,2025-04-03T01:11:08.6Z,2,REGULAR,2pt,Jump Shot,[],1629027,6.258212877792378,77.69607843137256,1610612737,36,38,2025-04-03T01:11:12Z,1990000,False,-138.0,6.0,1,left,T. Young 13' fadeaway Jump Shot (9 PTS),[1629027],1610612737.0,ATL,fadeaway,,,Young,T. Young,,,,,Mid-Range,8-16 Left,13.86,Made,,9.0,,,,,,,,,,,,,,,,
201,PT10M07.00S,2025-04-03T01:11:28.1Z,2,REGULAR,turnover,lost ball,[],1628997,,,1610612742,36,38,2025-04-03T01:11:31Z,2000000,False,,,0,,C. Martin lost ball TURNOVER (1 TO),"[1628997, 1630168]",1610612742.0,DAL,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Okongwu,1630168.0,,,,,,,,,,
202,PT10M07.00S,2025-04-03T01:11:28.1Z,2,REGULAR,steal,,[],1630168,,,1610612737,36,38,2025-04-03T01:12:25Z,2010000,False,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
203,PT10M04.00S,2025-04-03T01:11:31.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627747,6.389618922470433,49.01960784313725,1610612737,36,40,2025-04-03T01:11:46Z,2020000,False,5.0,8.0,1,left,C. LeVert running DUNK (7 PTS) (T. Young 4 AST),"[1627747, 1629027]",1610612737.0,ATL,running,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,0.9,Made,,7.0,T. Young,1629027.0,4.0,,,,,,,,,,,,,
205,PT10M04.00S,2025-04-03T01:11:34.9Z,2,REGULAR,foul,personal,['1freethrow'],1630230,,,1610612737,36,40,2025-04-03T01:11:43Z,2040000,False,,,0,,N. Marshall shooting personal FOUL (1 PF) (LeVert 1 FT),"[1630230, 1627747]",1610612742.0,DAL,shooting,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,LeVert,1627747.0
207,PT10M04.00S,2025-04-03T01:11:59.1Z,2,REGULAR,substitution,out,[],1628997,,,1610612737,36,40,2025-04-03T01:12:25Z,2060000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT10M04.00S,2025-04-03T01:11:59.1Z,2,REGULAR,substitution,in,[],203915,,,1610612737,36,40,2025-04-03T01:12:25Z,2070000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT10M04.00S,2025-04-03T01:12:13.7Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1627747,,,1610612737,36,41,2025-04-03T01:12:13Z,2080000,False,,,0,,C. LeVert Free Throw 1 of 1 (8 PTS),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
210,PT09M54.00S,2025-04-03T01:12:27.1Z,2,REGULAR,3pt,Jump Shot,[],202691,89.43823915900131,95.83333333333334,1610612742,39,41,2025-04-03T01:12:30Z,2090000,False,229.0,47.0,1,right,K. Thompson 3PT  (6 PTS) (S. Dinwiddie 4 AST),"[202691, 203915]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,23.39,Made,,6.0,S. Dinwiddie,203915.0,4.0,,,,,,,,,,,,,
212,PT09M46.00S,2025-04-03T01:12:34.8Z,2,REGULAR,3pt,Jump Shot,[],1629027,34.11629434954008,49.754901960784316,1610612737,39,44,2025-04-03T01:12:38Z,2110000,False,1.0,268.0,1,left,T. Young 26' 3PT pullup (12 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,26.82,Made,,12.0,,,,,,,,,,,,,,,,
214,PT09M26.00S,2025-04-03T01:13:01.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630702,93.11760840998686,49.50980392156863,1610612742,39,44,2025-04-03T01:15:04Z,2130000,False,-2.0,12.0,1,right,MISS J. Hardy driving DUNK - blocked,"[1630702, 1630168]",1610612742.0,DAL,driving,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,Okongwu,1630168.0,,,,,
219,PT09M26.00S,2025-04-03T01:13:01.4Z,2,REGULAR,block,,[],1630168,,,1610612742,39,44,2025-04-03T01:15:29Z,2135000,False,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
215,PT09M24.00S,2025-04-03T01:13:03.4Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612737,39,44,2025-04-03T01:15:04Z,2140000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,214.0,,,,,,,,1.0,1.0,0.0,,,,,,,
216,PT09M15.00S,2025-04-03T01:13:06.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630168,8.360709592641262,94.36274509803921,1610612737,39,47,2025-04-03T01:15:37Z,2150000,False,-222.0,26.0,1,left,O. Okongwu 3PT running (7 PTS) (T. Mann 1 AST),"[1630168, 1629611]",1610612737.0,ATL,running,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,22.33,Made,,7.0,T. Mann,1629611.0,1.0,,,,,,,,,,,,,
218,PT09M15.00S,2025-04-03T01:13:27.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,39,47,2025-04-03T01:13:27Z,2170000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M15.00S,2025-04-03T01:15:41.9Z,2,REGULAR,substitution,out,[],1630702,,,1610612742,39,47,2025-04-03T01:16:08Z,2180000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M15.00S,2025-04-03T01:15:41.9Z,2,REGULAR,substitution,out,[],1627747,,,1610612742,39,47,2025-04-03T01:16:08Z,2190000,False,,,0,,SUB out: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M15.00S,2025-04-03T01:15:41.9Z,2,REGULAR,substitution,in,[],1631108,,,1610612742,39,47,2025-04-03T01:16:08Z,2200000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M15.00S,2025-04-03T01:15:41.9Z,2,REGULAR,substitution,in,[],1642258,,,1610612742,39,47,2025-04-03T01:16:08Z,2210000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M52.00S,2025-04-03T01:16:34.7Z,2,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612742,39,47,2025-04-03T01:16:41Z,2220000,False,,,0,,G. Niang shooting personal FOUL (1 PF) (Dinwiddie 2 FT),"[1627777, 203915]",1610612737.0,ATL,shooting,,,Niang,G. Niang,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Dinwiddie,203915.0
226,PT08M52.00S,2025-04-03T01:16:55.3Z,2,REGULAR,freethrow,1 of 2,[],203915,,,1610612742,40,47,2025-04-03T01:16:55Z,2240000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (1 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,,1.0,,,,,,,,,,,,,,,,
227,PT08M52.00S,2025-04-03T01:17:07.6Z,2,REGULAR,freethrow,2 of 2,[],203915,,,1610612742,41,47,2025-04-03T01:17:07Z,2250000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (2 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,,2.0,,,,,,,,,,,,,,,,
228,PT08M46.00S,2025-04-03T01:17:22.6Z,2,REGULAR,foul,personal,['2freethrow'],203915,,,1610612737,41,47,2025-04-03T01:17:35Z,2260000,False,,,0,,S. Dinwiddie shooting personal FOUL (1 PF) (Young 2 FT),"[203915, 1629027]",1610612742.0,DAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Young,1629027.0
230,PT08M46.00S,2025-04-03T01:18:13.7Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,41,48,2025-04-03T01:18:13Z,2280000,False,,,0,,T. Young Free Throw 1 of 2 (13 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,13.0,,,,,,,,,,,,,,,,
231,PT08M46.00S,2025-04-03T01:18:25.8Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,41,49,2025-04-03T01:18:25Z,2290000,False,,,0,,T. Young Free Throw 2 of 2 (14 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,14.0,,,,,,,,,,,,,,,,
232,PT08M23.00S,2025-04-03T01:18:50.1Z,2,REGULAR,2pt,Jump Shot,[],203915,82.60512483574244,29.901960784313726,1610612742,43,49,2025-04-03T01:18:55Z,2300000,False,-100.0,111.0,1,right,S. Dinwiddie 14' pullup Jump Shot (4 PTS),[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Left,14.97,Made,,4.0,,,,,,,,,,,,,,,,
233,PT08M13.00S,2025-04-03T01:19:00.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,5.338370565045992,47.30392156862745,1610612737,43,51,2025-04-03T01:19:03Z,2310000,False,13.0,-2.0,1,left,O. Okongwu alley-oop DUNK (9 PTS) (T. Young 5 AST),"[1630168, 1629027]",1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.37,Made,,9.0,T. Young,1629027.0,5.0,,,,,,,,,,,,,
235,PT07M57.00S,2025-04-03T01:19:16.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,93.77463863337714,43.627450980392155,1610612742,45,51,2025-04-03T01:19:19Z,2330000,False,-32.0,6.0,1,right,S. Dinwiddie driving finger roll Layup (6 PTS),[203915],1610612742.0,DAL,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,3.25,Made,,6.0,,,,,,,,,,,,,,,,
236,PT07M34.00S,2025-04-03T01:19:38.5Z,2,REGULAR,3pt,Jump Shot,[],1629027,34.641918528252305,68.38235294117648,1610612737,45,51,2025-04-03T01:19:42Z,2340000,False,-92.0,273.0,1,left,MISS T. Young 28' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,28.81,Missed,,,,,,,,,,,,,,,,,,
237,PT07M31.00S,2025-04-03T01:19:41.5Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,45,51,2025-04-03T01:19:42Z,2350000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,236.0,,,,,,,,1.0,1.0,0.0,,,,,,,
238,PT07M25.00S,2025-04-03T01:19:48.6Z,2,REGULAR,turnover,bad pass,[],202691,,,1610612742,45,51,2025-04-03T01:19:54Z,2360000,False,,,0,,K. Thompson bad pass TURNOVER (1 TO),"[202691, 1630168]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,Okongwu,1630168.0,,,,,,,,,,
239,PT07M25.00S,2025-04-03T01:19:48.6Z,2,REGULAR,steal,,[],1630168,,,1610612737,45,51,2025-04-03T01:19:52Z,2370000,False,,,0,,O. Okongwu STEAL (2 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
240,PT07M18.00S,2025-04-03T01:19:55.0Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630168,12.352168199737187,51.27144607843137,1610612737,45,51,2025-04-03T01:21:31Z,2380000,False,-6.0,64.0,1,left,MISS O. Okongwu 6' driving floating Shot,[1630168],1610612737.0,ATL,driving floating,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,6.39,Missed,,,,,,,,,,,,,,,,,,
241,PT07M16.00S,2025-04-03T01:19:57.0Z,2,REGULAR,rebound,defensive,[],202691,,,1610612742,45,51,2025-04-03T01:20:05Z,2390000,False,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,240.0,,,,,,,,2.0,2.0,0.0,,,,,,,
242,PT07M13.00S,2025-04-03T01:19:59.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631108,77.7431011826544,10.784313725490197,1610612742,45,51,2025-04-03T01:22:16Z,2400000,False,-196.0,157.0,1,right,MISS M. Christie 25' running 3PT,[1631108],1610612742.0,DAL,running,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,25.1,Missed,,,,,,,,,,,,,,,,,,
243,PT07M10.00S,2025-04-03T01:20:02.7Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,45,51,2025-04-03T01:20:10Z,2410000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,242.0,,,,,,,,5.0,4.0,1.0,,,,,,,
244,PT07M04.00S,2025-04-03T01:20:12.4Z,2,REGULAR,foul,personal,['2freethrow'],1641726,,,1610612737,45,51,2025-04-03T01:20:18Z,2420000,False,,,0,,D. Lively II shooting personal FOUL (1 PF) (Young 2 FT),"[1641726, 1629027]",1610612742.0,DAL,shooting,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Young,1629027.0
246,PT07M04.00S,2025-04-03T01:20:45.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,45,51,2025-04-03T01:20:48Z,2440000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M04.00S,2025-04-03T01:21:43.3Z,2,REGULAR,substitution,out,[],1641726,,,1610612737,45,51,2025-04-03T01:23:47Z,2460000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
