actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
429,PT03M47.00S,2024-11-28T02:18:27.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.72339027595268,54.166666666666664,1610612752,79,62,2024-11-28T02:18:30Z,4260000,False,21.0,16.0,1,right,MISS K. Towns driving Layup,[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
431,PT03M45.00S,2024-11-28T02:18:29.0Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612742,79,62,2024-11-28T02:18:30Z,4280000,False,,,0,,P. Washington REBOUND (Off:0 Def:10),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,429.0,10.0,10.0,0.0,,,,,,,,,,,,,,
432,PT03M43.00S,2024-11-28T02:18:31.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630230,8.09789750328515,46.07843137254902,1610612742,81,62,2024-11-28T02:18:37Z,4290000,False,20.0,24.0,1,left,N. Marshall running Layup (20 PTS) (P. Washington 4 AST),"[1630230, 1629023]",1610612742.0,DAL,running,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,3.07,Made,,,,,20.0,,,,P. Washington,1629023.0,4.0,,,,,,,
434,PT03M41.00S,2024-11-28T02:18:36.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,81,62,2024-11-28T02:18:36Z,4310000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M41.00S,2024-11-28T02:19:08.0Z,3,REGULAR,substitution,out,[],1628404,,,1610612752,81,62,2024-11-28T02:20:16Z,4320000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M41.00S,2024-11-28T02:19:08.0Z,3,REGULAR,substitution,out,[],1626157,,,1610612752,81,62,2024-11-28T02:20:16Z,4330000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M41.00S,2024-11-28T02:19:08.0Z,3,REGULAR,substitution,in,[],1630579,,,1610612752,81,62,2024-11-28T02:20:16Z,4340000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M41.00S,2024-11-28T02:19:08.0Z,3,REGULAR,substitution,in,[],1630540,,,1610612752,81,62,2024-11-28T02:20:16Z,4350000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M30.00S,2024-11-28T02:20:35.2Z,3,REGULAR,2pt,Jump Shot,[],1628973,78.53153745072274,71.32352941176471,1610612752,81,62,2024-11-28T02:20:41Z,4360000,False,107.0,149.0,1,right,MISS J. Brunson 18' step back Shot,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,18.35,Missed,,,,,,,,,,,,,,,,,,
440,PT03M29.00S,2024-11-28T02:20:36.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,81,62,2024-11-28T02:20:41Z,4370000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,16-24 Right Center,,,439.0,,,,,,,,,,,,,,,,,
441,PT03M29.00S,2024-11-28T02:20:39.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628467,,,1610612752,81,62,2024-11-28T02:20:47Z,4380000,False,,,0,,M. Kleber loose ball personal FOUL (3 PF) (Sims 2 FT),"[1628467, 1630579]",1610612742.0,DAL,loose ball,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2002.0,,,3.0,0.0,Sims,1630579.0
443,PT03M29.00S,2024-11-28T02:21:08.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630579,,,1610612752,81,62,2024-11-28T02:21:08Z,4400000,False,,,0,,MISS J. Sims Free Throw 1 of 2,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
444,PT03M29.00S,2024-11-28T02:21:08.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,81,62,2024-11-28T02:21:08Z,4410000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,443.0,,,,,,,,,,,,,,,,,
445,PT03M29.00S,2024-11-28T02:21:29.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630579,,,1610612752,81,63,2024-11-28T02:21:29Z,4420000,False,,,0,,J. Sims Free Throw 2 of 2 (1 PTS),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
446,PT03M13.00S,2024-11-28T02:21:47.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,9.674770039421814,50.0,1610612742,81,63,2024-11-28T02:21:58Z,4430000,False,0.0,38.0,1,left,MISS P. Washington driving floating Shot - blocked,"[1629023, 1630579]",1610612742.0,DAL,driving floating,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,3.84,Missed,,,,,,,,,,,,,Sims,1630579.0,,,,
447,PT03M13.00S,2024-11-28T02:21:47.5Z,3,REGULAR,block,,[],1630579,,,1610612742,81,63,2024-11-28T02:21:49Z,4440000,False,,,0,,J. Sims BLOCK (1 BLK),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
448,PT03M09.00S,2024-11-28T02:21:51.5Z,3,REGULAR,rebound,defensive,[],1630540,,,1610612752,81,63,2024-11-28T02:21:51Z,4450000,False,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,446.0,1.0,1.0,0.0,,,,,,,,,,,,,,
450,PT03M00.00S,2024-11-28T02:22:19.9Z,3,REGULAR,2pt,Jump Shot,[],1630540,77.08607095926413,46.568627450980394,1610612752,81,65,2024-11-28T02:22:24Z,4470000,False,-17.0,163.0,1,right,M. McBride 16' pullup Jump Shot (2 PTS),[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Mid-Range,16-24 Center,16.38,Made,,,,,2.0,,,,,,,,,,,,,
451,PT02M45.00S,2024-11-28T02:22:35.9Z,3,REGULAR,foul,personal,['2freethrow'],1630579,,,1610612742,81,65,2024-11-28T02:22:41Z,4480000,False,,,0,,J. Sims shooting personal FOUL (3 PF) (Kleber 2 FT),"[1630579, 1628467]",1610612752.0,NYK,shooting,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2002.0,,,3.0,0.0,Kleber,1628467.0
453,PT02M45.00S,2024-11-28T02:23:09.2Z,3,REGULAR,freethrow,1 of 2,[],1628467,,,1610612742,81,65,2024-11-28T02:23:09Z,4500000,False,,,0,,MISS M. Kleber Free Throw 1 of 2,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
454,PT02M45.00S,2024-11-28T02:23:09.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,81,65,2024-11-28T02:23:09Z,4510000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,453.0,,,,,,,,,,,,,,,,,
455,PT02M45.00S,2024-11-28T02:23:10.1Z,3,REGULAR,substitution,out,[],1630230,,,1610612742,81,65,2024-11-28T02:23:13Z,4520000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT02M45.00S,2024-11-28T02:23:10.1Z,3,REGULAR,substitution,in,[],1629656,,,1610612742,81,65,2024-11-28T02:23:13Z,4530000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M45.00S,2024-11-28T02:23:10.1Z,3,REGULAR,substitution,out,[],1629023,,,1610612742,81,65,2024-11-28T02:23:40Z,4535000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M45.00S,2024-11-28T02:23:10.1Z,3,REGULAR,substitution,in,[],1641726,,,1610612742,81,65,2024-11-28T02:23:40Z,4537500,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M45.00S,2024-11-28T02:23:30.8Z,3,REGULAR,freethrow,2 of 2,[],1628467,,,1610612742,82,65,2024-11-28T02:23:30Z,4560000,False,,,0,,M. Kleber Free Throw 2 of 2 (1 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
462,PT02M29.00S,2024-11-28T02:23:50.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,84.1819973718791,53.67647058823529,1610612752,82,67,2024-11-28T02:23:54Z,4570000,False,18.0,96.0,1,right,J. Brunson 9' driving floating Jump Shot (21 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,9.79,Made,,,,,21.0,,,,,,,,,,,,,
463,PT02M09.00S,2024-11-28T02:24:10.1Z,3,REGULAR,3pt,Jump Shot,[],203915,26.231931668856767,79.90196078431373,1610612742,85,67,2024-11-28T02:24:14Z,4580000,False,-150.0,194.0,1,left,S. Dinwiddie 24' 3PT pullup (18 PTS),[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,24.5,Made,,,,,18.0,,,,,,,,,,,,,
464,PT01M50.00S,2024-11-28T02:24:29.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,83.919185282523,40.931372549019606,1610612752,85,69,2024-11-28T02:24:34Z,4590000,False,-45.0,99.0,1,right,J. Brunson 10' driving floating Jump Shot (23 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,10.86,Made,,,,,23.0,,,,,,,,,,,,,
465,PT01M29.00S,2024-11-28T02:24:49.8Z,3,REGULAR,3pt,Jump Shot,[],1629656,6.258212877792378,95.58823529411765,1610612742,88,69,2024-11-28T02:24:54Z,4600000,False,-228.0,6.0,1,left,Q. Grimes 3PT  (12 PTS) (S. Dinwiddie 7 AST),"[1629656, 203915]",1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,22.8,Made,,,,,12.0,,,,S. Dinwiddie,203915.0,7.0,,,,,,,
467,PT01M03.00S,2024-11-28T02:25:16.7Z,3,REGULAR,2pt,Jump Shot,[],1628969,91.67214191852825,75.98039215686273,1610612752,88,71,2024-11-28T02:25:48Z,4620000,False,130.0,26.0,1,right,M. Bridges 13' fadeaway Jump Shot (14 PTS),[1628969],1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,13.24,Made,,,,,14.0,,,,,,,,,,,,,
468,PT00M49.70S,2024-11-28T02:25:31.4Z,3,REGULAR,foul,personal,['2freethrow'],1630540,,,1610612742,88,71,2024-11-28T02:25:37Z,4630000,False,,,0,,M. McBride shooting personal FOUL (1 PF) (Hardy 2 FT),"[1630540, 1630702]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2002.0,,,1.0,0.0,Hardy,1630702.0
471,PT00M49.70S,2024-11-28T02:25:58.4Z,3,REGULAR,freethrow,1 of 2,[],1630702,,,1610612742,89,71,2024-11-28T02:25:58Z,4650000,False,,,0,,J. Hardy Free Throw 1 of 2 (1 PTS),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
472,PT00M49.70S,2024-11-28T02:26:17.7Z,3,REGULAR,freethrow,2 of 2,[],1630702,,,1610612742,90,71,2024-11-28T02:26:17Z,4660000,False,,,0,,J. Hardy Free Throw 2 of 2 (2 PTS),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
473,PT00M36.20S,2024-11-28T02:26:33.9Z,3,REGULAR,3pt,Jump Shot,[],1628384,91.27792378449409,3.9215686274509802,1610612752,90,71,2024-11-28T02:26:39Z,4670000,False,-230.0,29.0,1,right,MISS O. Anunoby 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,23.23,Missed,,,,,,,,,,,,,,,,,,
474,PT00M33.40S,2024-11-28T02:26:36.7Z,3,REGULAR,rebound,defensive,[],1641726,,,1610612742,90,71,2024-11-28T02:26:39Z,4680000,False,,,0,,D. Lively II REBOUND (Off:0 Def:6),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Left Corner 3,24+ Left,,,473.0,6.0,6.0,0.0,,,,,,,,,,,,,,
475,PT00M29.10S,2024-11-28T02:26:40.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629656,7.178055190538765,52.20588235294118,1610612742,90,71,2024-11-28T02:26:46Z,4690000,False,-11.0,15.0,1,left,MISS Q. Grimes running Layup,[1629656],1610612742.0,DAL,running,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,,
476,PT00M27.40S,2024-11-28T02:26:42.6Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612752,90,71,2024-11-28T02:26:46Z,4700000,False,,,0,,J. Sims REBOUND (Off:0 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,475.0,1.0,1.0,0.0,,,,,,,,,,,,,,
477,PT00M07.40S,2024-11-28T02:27:02.6Z,3,REGULAR,3pt,Jump Shot,[],1630540,85.49605781865965,95.58823529411765,1610612752,90,71,2024-11-28T02:34:13Z,4710000,False,228.0,84.0,1,right,MISS M. McBride 24' step back 3PT,[1630540],1610612752.0,NYK,step back,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,24.28,Missed,,,,,,,,,,,,,,,,,,
478,PT00M04.80S,2024-11-28T02:27:05.2Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,90,71,2024-11-28T02:27:06Z,4720000,False,,,0,,M. Kleber REBOUND (Off:0 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Right Corner 3,24+ Right,,,477.0,1.0,1.0,0.0,,,,,,,,,,,,,,
480,PT00M00.80S,2024-11-28T02:27:13.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628973,,,1610612742,90,71,2024-11-28T02:27:24Z,4740000,False,,,0,,J. Brunson shooting personal FOUL (3 PF) (Grimes 2 FT),"[1628973, 1629656]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203591.0,,,3.0,0.0,Grimes,1629656.0
482,PT00M00.80S,2024-11-28T02:27:48.1Z,3,REGULAR,freethrow,1 of 2,[],1629656,,,1610612742,90,71,2024-11-28T02:27:48Z,4760000,False,,,0,,MISS Q. Grimes Free Throw 1 of 2,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
483,PT00M00.80S,2024-11-28T02:27:48.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,90,71,2024-11-28T02:27:48Z,4770000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,482.0,,,,,,,,,,,,,,,,,
484,PT00M00.80S,2024-11-28T02:27:48.1Z,3,REGULAR,freethrow,2 of 2,[],1629656,,,1610612742,90,71,2024-11-28T02:28:31Z,4780000,False,,,0,,MISS Q. Grimes Free Throw 2 of 2,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
485,PT00M00.50S,2024-11-28T02:27:48.4Z,3,REGULAR,rebound,offensive,[],1629656,,,1610612742,90,71,2024-11-28T02:28:31Z,4790000,False,,,0,,Q. Grimes REBOUND (Off:2 Def:3),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,484.0,5.0,3.0,2.0,,,,,,,,,,,,,,
486,PT00M00.30S,2024-11-28T02:28:11.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629656,11.514454664914586,50.245098039215684,1610612742,90,71,2024-11-28T02:35:35Z,4800000,False,-1.0,56.0,1,left,MISS Q. Grimes floating Shot,[1629656],1610612742.0,DAL,floating,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,5.57,Missed,,,,,,,,,,,,,,,,,,
487,PT00M00.10S,2024-11-28T02:28:11.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,90,71,2024-11-28T02:28:20Z,4810000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,486.0,,,,,,,,,,,,,,,,,
488,PT00M00.00S,2024-11-28T02:28:27.5Z,3,REGULAR,period,end,[],0,,,1610612742,90,71,2024-11-28T02:28:27Z,4820000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2024-11-28T02:28:36.4Z,4,REGULAR,substitution,out,['startperiod'],1630702,,,1610612742,90,71,2024-11-28T02:31:33Z,4830000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2024-11-28T02:28:36.4Z,4,REGULAR,substitution,out,['startperiod'],1628384,,,1610612742,90,71,2024-11-28T02:31:33Z,4840000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2024-11-28T02:28:36.4Z,4,REGULAR,substitution,out,['startperiod'],1628973,,,1610612742,90,71,2024-11-28T02:31:33Z,4850000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2024-11-28T02:28:36.4Z,4,REGULAR,substitution,out,['startperiod'],1630579,,,1610612742,90,71,2024-11-28T02:31:33Z,4860000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2024-11-28T02:28:36.4Z,4,REGULAR,substitution,in,['startperiod'],202681,,,1610612742,90,71,2024-11-28T02:31:33Z,4870000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2024-11-28T02:28:36.4Z,4,REGULAR,substitution,in,['startperiod'],1626157,,,1610612742,90,71,2024-11-28T02:31:33Z,4880000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2024-11-28T02:28:36.4Z,4,REGULAR,substitution,in,['startperiod'],1626166,,,1610612742,90,71,2024-11-28T02:31:33Z,4890000,False,,,0,,SUB in: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2024-11-28T02:28:36.4Z,4,REGULAR,substitution,in,['startperiod'],1628404,,,1610612742,90,71,2024-11-28T02:31:33Z,4900000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2024-11-28T02:31:48.6Z,4,REGULAR,period,start,[],0,,,1610612742,90,71,2024-11-28T02:31:48Z,4910000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT11M39.00S,2024-11-28T02:32:09.0Z,4,REGULAR,2pt,Jump Shot,[],202681,18.084756898817346,19.11764705882353,1610612742,90,71,2024-11-28T02:36:36Z,4920000,False,154.0,117.0,1,left,MISS K. Irving 19' Jump Shot,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right Center,19.4,Missed,,,,,,,,,,,,,,,,,,
500,PT11M35.00S,2024-11-28T02:32:13.0Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,90,71,2024-11-28T02:32:25Z,4940000,False,,,0,,K. Towns REBOUND (Off:1 Def:11),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Right Center,,,498.0,12.0,11.0,1.0,,,,,,,,,,,,,,
501,PT11M25.00S,2024-11-28T02:32:23.2Z,4,REGULAR,3pt,Jump Shot,[],1628969,91.5407358738502,4.411764705882353,1610612752,90,74,2024-11-28T02:32:28Z,4950000,False,-228.0,27.0,1,right,M. Bridges 3PT  (17 PTS) (C. Payne 1 AST),"[1628969, 1626166]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,22.95,Made,,,,,17.0,,,,C. Payne,1626166.0,1.0,,,,,,,
503,PT11M04.00S,2024-11-28T02:32:44.8Z,4,REGULAR,3pt,Jump Shot,[],203915,5.075558475689881,95.58823529411765,1610612742,93,74,2024-11-28T02:32:53Z,4970000,False,-228.0,-5.0,1,left,S. Dinwiddie 3PT  (21 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,22.8,Made,,,,,21.0,,,,,,,,,,,,,
504,PT10M39.00S,2024-11-28T02:33:07.8Z,4,REGULAR,3pt,Jump Shot,[],1628969,81.02825229960578,93.62745098039215,1610612752,93,74,2024-11-28T02:37:25Z,4980000,False,218.0,126.0,1,right,MISS M. Bridges 25' step back 3PT,[1628969],1610612752.0,NYK,step back,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.18,Missed,,,,,,,,,,,,,,,,,,
505,PT10M37.00S,2024-11-28T02:33:09.8Z,4,REGULAR,rebound,defensive,[],202681,,,1610612742,93,74,2024-11-28T02:33:14Z,4990000,False,,,0,,K. Irving REBOUND (Off:1 Def:6),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,,,504.0,7.0,6.0,1.0,,,,,,,,,,,,,,
506,PT10M27.00S,2024-11-28T02:33:20.1Z,4,REGULAR,3pt,Jump Shot,[],1629656,3.4986859395532193,94.6078431372549,1610612742,96,74,2024-11-28T02:34:09Z,5000000,False,-223.0,-20.0,1,left,Q. Grimes 3PT  (15 PTS) (S. Dinwiddie 8 AST),"[1629656, 203915]",1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,22.39,Made,,,,,15.0,,,,S. Dinwiddie,203915.0,8.0,,,,,,,
508,PT10M27.00S,2024-11-28T02:33:23.8Z,4,REGULAR,foul,personal,['1freethrow'],1626166,,,1610612742,96,74,2024-11-28T02:33:30Z,5020000,False,,,0,,C. Payne shooting personal FOUL (1 PF) (Grimes 1 FT),"[1626166, 1629656]",1610612752.0,NYK,shooting,,,Payne,C. Payne,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,2002.0,,,1.0,0.0,Grimes,1629656.0
510,PT10M27.00S,2024-11-28T02:33:53.8Z,4,REGULAR,freethrow,1 of 1,[],1629656,,,1610612742,97,74,2024-11-28T02:33:53Z,5040000,False,,,0,,Q. Grimes Free Throw 1 of 1 (16 PTS),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
511,PT10M11.00S,2024-11-28T02:34:15.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,90.3580814717477,61.51960784313726,1610612752,97,74,2024-11-28T02:34:21Z,5050000,False,58.0,38.0,1,right,MISS M. Bridges 6' fadeaway Shot,[1628969],1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,6.91,Missed,,,,,,,,,,,,,,,,,,
512,PT10M07.00S,2024-11-28T02:34:19.0Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612752,97,74,2024-11-28T02:34:21Z,5060000,False,,,0,,J. Hart REBOUND (Off:1 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,511.0,2.0,1.0,1.0,,,,,,,,,,,,,,
513,PT10M07.00S,2024-11-28T02:34:18.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628404,94.40999984741211,50.0,1610612752,97,76,2024-11-28T02:34:18Z,5070000,False,0.0,0.0,1,right,J. Hart tip Layup (10 PTS),[1628404],1610612752.0,NYK,tip,,,Hart,J. Hart,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,10.0,,,,,,,,,,,,,
514,PT09M46.00S,2024-11-28T02:34:39.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641726,7.835085413929041,49.01960784313725,1610612742,99,76,2024-11-28T02:34:42Z,5080000,False,5.0,21.0,1,left,D. Lively II alley-oop DUNK (4 PTS) (K. Irving 4 AST),"[1641726, 202681]",1610612742.0,DAL,alley-oop,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,4.0,,,,K. Irving,202681.0,4.0,,,,,,,
516,PT09M35.00S,2024-11-28T02:34:51.0Z,4,REGULAR,3pt,Jump Shot,[],1626157,61.18593955321945,52.69607843137255,1610612752,99,76,2024-11-28T02:34:54Z,5100000,False,13.0,312.0,1,right,MISS K. Towns 31' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,31.27,Missed,,,,,,,,,,,,,,,,,,
517,PT09M33.00S,2024-11-28T02:34:53.0Z,4,REGULAR,rebound,defensive,[],1629656,,,1610612742,99,76,2024-11-28T02:34:54Z,5110000,False,,,0,,Q. Grimes REBOUND (Off:2 Def:4),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,516.0,6.0,4.0,2.0,,,,,,,,,,,,,,
