actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
168,PT11M47.00S,2025-02-28T02:07:03.2Z,2,REGULAR,3pt,Jump Shot,[],202691,27.54599211563732,20.588235294117645,1610612742,25,24,2025-02-28T02:07:08Z,1670000,False,147.0,206.0,1,left,MISS K. Thompson 25' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.35,Missed,,,,,,,,,,
169,PT11M44.00S,2025-02-28T02:07:06.2Z,2,REGULAR,rebound,defensive,[],1629610,,,1610612766,25,24,2025-02-28T02:07:08Z,1680000,False,,,0,,D. Jeffries REBOUND (Off:1 Def:3),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,168.0,4.0,3.0,1.0,,,,,,
170,PT11M31.00S,2025-02-28T02:07:18.7Z,2,REGULAR,3pt,Jump Shot,[],1642354,82.7365308804205,94.6078431372549,1610612766,25,27,2025-02-28T02:07:23Z,1690000,False,223.0,110.0,1,right,K. Simpson 24' 3PT step back (5 PTS) (M. Williams 1 AST),"[1642354, 1631109]",1610612766.0,CHA,step back,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,24.86,Made,,,,,5.0,M. Williams,1631109.0,1.0,,
173,PT11M19.00S,2025-02-28T02:07:30.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203939,6.783837056504599,53.67647058823529,1610612742,25,27,2025-02-28T02:08:25Z,1720000,False,-18.0,11.0,1,left,MISS D. Powell cutting Layup,[203939],1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,2.16,Missed,,,,,,,,,,
174,PT11M17.00S,2025-02-28T02:07:32.6Z,2,REGULAR,rebound,defensive,[],1629610,,,1610612766,25,27,2025-02-28T02:07:39Z,1730000,False,,,0,,D. Jeffries REBOUND (Off:1 Def:4),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,,,,,,,,,,,173.0,5.0,4.0,1.0,,,,,,
175,PT11M13.00S,2025-02-28T02:07:39.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641733,80.1084099868594,90.68627450980392,1610612766,25,30,2025-02-28T02:08:56Z,1740000,False,203.0,134.0,1,right,N. Smith Jr. 24' 3PT running (5 PTS) (K. Simpson 1 AST),"[1641733, 1642354]",1610612766.0,CHA,running,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,24.38,Made,,,,,5.0,K. Simpson,1642354.0,1.0,,
177,PT10M59.00S,2025-02-28T02:07:50.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,17.0335085413929,50.0,1610612742,27,30,2025-02-28T02:07:58Z,1760000,False,0.0,108.0,1,left,S. Dinwiddie 10' driving floating Jump Shot (2 PTS) (D. Powell 1 AST),"[203915, 203939]",1610612742.0,DAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,10.76,Made,,,,,2.0,D. Powell,203939.0,1.0,,
179,PT10M44.00S,2025-02-28T02:08:05.9Z,2,REGULAR,3pt,Jump Shot,[],1642354,67.88764783180025,25.735294117647058,1610612766,27,30,2025-02-28T02:08:10Z,1780000,False,-121.0,249.0,1,right,MISS K. Simpson 27' 3PT,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,27.73,Missed,,,,,,,,,,
180,PT10M41.00S,2025-02-28T02:08:08.9Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612742,27,30,2025-02-28T02:08:10Z,1790000,False,,,0,,N. Marshall REBOUND (Off:0 Def:3),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,179.0,3.0,3.0,0.0,,,,,,
191,PT10M38.00S,2025-02-28T02:08:24.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203915,30.962549277266753,72.79411764705883,1610612742,27,30,2025-02-28T02:13:35Z,1805000,False,-114.0,239.0,1,left,MISS S. Dinwiddie 26' running pullup 3PT,[203915],1610612742.0,DAL,running pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.43,Missed,,,,,,,,,,
192,PT10M37.00S,2025-02-28T02:08:25.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,27,30,2025-02-28T02:13:10Z,1812500,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,191.0,,,,,,,,,
183,PT10M37.00S,2025-02-28T02:08:44.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,27,30,2025-02-28T02:13:01Z,1820000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT10M18.00S,2025-02-28T02:12:27.8Z,2,REGULAR,3pt,Jump Shot,[],1630182,90.09526938239159,3.9215686274509802,1610612766,27,33,2025-02-28T02:13:23Z,1840000,False,-230.0,41.0,1,right,J. Green 3PT  (7 PTS) (M. Williams 2 AST),"[1630182, 1631109]",1610612766.0,CHA,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,,,,,23.39,Made,,,,,7.0,M. Williams,1631109.0,2.0,,
187,PT10M00.00S,2025-02-28T02:12:46.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,13.485545335085414,48.529411764705884,1610612742,27,33,2025-02-28T02:13:55Z,1860000,False,7.0,74.0,1,left,MISS S. Dinwiddie 7' driving floating Shot - blocked,"[203915, 1631109]",1610612742.0,DAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,7.47,Missed,,,,,,,,,Williams,1631109.0
188,PT10M00.00S,2025-02-28T02:12:46.3Z,2,REGULAR,block,,[],1631109,,,1610612742,27,33,2025-02-28T02:12:48Z,1870000,False,,,0,,M. Williams BLOCK (1 BLK),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
189,PT09M59.00S,2025-02-28T02:12:47.3Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,27,33,2025-02-28T02:13:55Z,1880000,False,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,187.0,1.0,0.0,1.0,,,,,,
190,PT09M57.00S,2025-02-28T02:12:51.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203939,5.590000152587891,50.0,1610612742,29,33,2025-02-28T02:15:19Z,1890000,False,0.0,0.0,1,left,D. Powell tip Layup (2 PTS),[203939],1610612742.0,DAL,tip,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,0.0,Made,,,,,2.0,,,,,
193,PT09M44.00S,2025-02-28T02:13:01.1Z,2,REGULAR,3pt,Jump Shot,[],1630182,70.77858081471747,23.52941176470588,1610612766,29,33,2025-02-28T02:15:48Z,1900000,False,-132.0,222.0,1,right,MISS J. Green 25' pullup 3PT,[1630182],1610612766.0,CHA,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.87,Missed,,,,,,,,,,
194,PT09M43.00S,2025-02-28T02:13:02.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,29,33,2025-02-28T02:13:38Z,1910000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,193.0,,,,,,,,,
197,PT09M31.00S,2025-02-28T02:13:22.2Z,2,REGULAR,3pt,Jump Shot,[],203915,33.065045992115635,55.63725490196079,1610612742,29,33,2025-02-28T02:16:14Z,1930000,False,-28.0,258.0,1,left,MISS S. Dinwiddie 25' pullup 3PT,[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,,,,,,,,,25.98,Missed,,,,,,,,,,
198,PT09M29.00S,2025-02-28T02:13:24.2Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612766,29,33,2025-02-28T02:13:41Z,1940000,False,,,0,,M. Williams REBOUND (Off:3 Def:2),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,197.0,5.0,2.0,3.0,,,,,,
199,PT09M24.00S,2025-02-28T02:13:31.9Z,2,REGULAR,foul,personal,['2freethrow'],203939,,,1610612766,29,33,2025-02-28T02:13:49Z,1950000,False,,,0,,D. Powell shooting personal FOUL (1 PF) (Williams 2 FT),"[203939, 1631109]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,1204.0,1.0,0.0,Williams,1631109.0,,,,,,,,,,,,
201,PT09M24.00S,2025-02-28T02:13:58.4Z,2,REGULAR,freethrow,1 of 2,[],1631109,,,1610612766,29,33,2025-02-28T02:13:58Z,1970000,False,,,0,,MISS M. Williams Free Throw 1 of 2,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
202,PT09M24.00S,2025-02-28T02:13:58.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,29,33,2025-02-28T02:13:58Z,1980000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,201.0,,,,,,,,,
203,PT09M24.00S,2025-02-28T02:13:59.8Z,2,REGULAR,substitution,out,[],203939,,,1610612766,29,33,2025-02-28T02:14:15Z,1990000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M24.00S,2025-02-28T02:13:59.8Z,2,REGULAR,substitution,out,[],203915,,,1610612766,29,33,2025-02-28T02:14:15Z,2000000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M24.00S,2025-02-28T02:13:59.8Z,2,REGULAR,substitution,out,[],1629610,,,1610612766,29,33,2025-02-28T02:14:15Z,2010000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M24.00S,2025-02-28T02:13:59.8Z,2,REGULAR,substitution,in,[],1629650,,,1610612766,29,33,2025-02-28T02:14:15Z,2020000,False,,,0,,SUB in: M. Brown,[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M24.00S,2025-02-28T02:13:59.8Z,2,REGULAR,substitution,in,[],202681,,,1610612766,29,33,2025-02-28T02:14:15Z,2030000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M24.00S,2025-02-28T02:13:59.8Z,2,REGULAR,substitution,in,[],1641878,,,1610612766,29,33,2025-02-28T02:14:15Z,2040000,False,,,0,,SUB in: D. Baugh,[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M24.00S,2025-02-28T02:13:58.4Z,2,REGULAR,freethrow,2 of 2,[],1631109,,,1610612766,29,34,2025-02-28T02:16:32Z,2050000,False,,,0,,M. Williams Free Throw 2 of 2 (1 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,Made,,,,,1.0,,,,,
210,PT09M09.00S,2025-02-28T02:14:38.8Z,2,REGULAR,3pt,Jump Shot,[],1630230,26.10052562417871,82.59803921568627,1610612742,29,34,2025-02-28T02:14:44Z,2060000,False,-163.0,193.0,1,left,MISS N. Marshall 25' 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.25,Missed,,,,,,,,,,
211,PT09M05.00S,2025-02-28T02:14:42.8Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612766,29,34,2025-02-28T02:14:44Z,2070000,False,,,0,,M. Williams REBOUND (Off:3 Def:3),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,210.0,6.0,3.0,3.0,,,,,,
212,PT08M53.00S,2025-02-28T02:14:54.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,86.02168199737189,46.81372549019608,1610612766,29,34,2025-02-28T02:17:37Z,2080000,False,-16.0,79.0,1,right,MISS N. Smith Jr. 8' driving floating Shot,[1641733],1610612766.0,CHA,driving floating,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,8.05,Missed,,,,,,,,,,
213,PT08M51.00S,2025-02-28T02:14:56.9Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612742,29,34,2025-02-28T02:14:59Z,2090000,False,,,0,,N. Marshall REBOUND (Off:0 Def:4),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,212.0,4.0,4.0,0.0,,,,,,
214,PT08M42.00S,2025-02-28T02:15:05.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,12.171484888304862,44.85294117647059,1610612742,31,34,2025-02-28T02:15:09Z,2100000,False,26.0,62.0,1,left,N. Marshall 6' driving floating Jump Shot (2 PTS),[1630230],1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,6.7,Made,,,,,2.0,,,,,
215,PT08M27.00S,2025-02-28T02:15:21.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631109,82.47371879106439,50.49019607843137,1610612766,31,34,2025-02-28T02:15:26Z,2110000,False,2.0,112.0,1,right,MISS M. Williams 11' floating Shot,[1631109],1610612766.0,CHA,floating,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,11.22,Missed,,,,,,,,,,
216,PT08M24.00S,2025-02-28T02:15:24.4Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612742,31,34,2025-02-28T02:15:26Z,2120000,False,,,0,,N. Marshall REBOUND (Off:0 Def:5),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,215.0,5.0,5.0,0.0,,,,,,
217,PT08M17.00S,2025-02-28T02:15:31.1Z,2,REGULAR,2pt,Jump Shot,[],202681,22.683968462549277,27.450980392156865,1610612742,33,34,2025-02-28T02:15:34Z,2130000,False,113.0,161.0,1,left,K. Irving 19' pullup Jump Shot (7 PTS),[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right Center,,,,,,,,,19.63,Made,,,,,7.0,,,,,
218,PT08M00.00S,2025-02-28T02:15:49.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631109,91.67214191852825,51.9607843137255,1610612766,33,36,2025-02-28T02:19:15Z,2140000,False,10.0,26.0,1,right,M. Williams turnaround bank Hook (3 PTS) (J. Green 2 AST),"[1631109, 1630182]",1610612766.0,CHA,turnaround bank,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,2.76,Made,,,,,3.0,J. Green,1630182.0,2.0,,
220,PT08M00.00S,2025-02-28T02:15:52.5Z,2,REGULAR,foul,personal,['1freethrow'],1631108,,,1610612766,33,36,2025-02-28T02:16:05Z,2160000,False,,,0,,M. Christie shooting personal FOUL (1 PF) (Williams 1 FT),"[1631108, 1631109]",1610612742.0,DAL,shooting,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,202056.0,1.0,0.0,Williams,1631109.0,,,,,,,,,,,,
222,PT08M00.00S,2025-02-28T02:16:17.0Z,2,REGULAR,freethrow,1 of 1,[],1631109,,,1610612766,33,37,2025-02-28T02:16:17Z,2180000,False,,,0,,M. Williams Free Throw 1 of 1 (4 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,Made,,,,,4.0,,,,,
223,PT07M41.00S,2025-02-28T02:16:36.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629650,6.652431011826544,48.28431372549019,1610612742,35,37,2025-02-28T02:19:39Z,2190000,False,9.0,10.0,1,left,M. Brown cutting DUNK (9 PTS) (N. Marshall 3 AST),"[1629650, 1630230]",1610612742.0,DAL,cutting,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,1.32,Made,,,,,9.0,N. Marshall,1630230.0,3.0,,
225,PT07M20.00S,2025-02-28T02:16:56.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642354,86.94152431011827,59.068627450980394,1610612766,35,39,2025-02-28T02:17:04Z,2210000,False,45.0,70.0,1,right,K. Simpson 8' driving finger roll Layup (7 PTS) (N. Smith Jr. 1 AST),"[1642354, 1641733]",1610612766.0,CHA,driving finger roll,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,8.35,Made,,,,,7.0,N. Smith Jr.,1641733.0,1.0,,
227,PT06M59.00S,2025-02-28T02:17:17.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629650,7.30946123521682,53.92156862745098,1610612742,37,39,2025-02-28T02:17:23Z,2230000,False,-20.0,16.0,1,left,M. Brown turnaround bank Hook (11 PTS),[1629650],1610612742.0,DAL,turnaround bank,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,2.54,Made,,,,,11.0,,,,,
228,PT06M44.00S,2025-02-28T02:17:33.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1641878,92.72339027595268,54.65686274509803,1610612766,37,39,2025-02-28T02:20:57Z,2240000,False,23.0,16.0,1,right,MISS D. Baugh driving Hook,[1641878],1610612766.0,CHA,driving,,,Baugh,D. Baugh,,,,,Restricted Area,0-8 Center,,,,,,,,,2.82,Missed,,,,,,,,,,
229,PT06M41.00S,2025-02-28T02:17:36.2Z,2,REGULAR,rebound,defensive,[],1629650,,,1610612742,37,39,2025-02-28T02:17:38Z,2250000,False,,,0,,M. Brown REBOUND (Off:0 Def:5),[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,228.0,5.0,5.0,0.0,,,,,,
230,PT06M34.00S,2025-02-28T02:17:43.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629650,13.797634691195796,42.36749387254902,1610612742,37,39,2025-02-28T02:17:51Z,2260000,False,38.0,77.0,1,left,MISS M. Brown 8' Hook,[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,8.61,Missed,,,,,,,,,,
231,PT06M32.00S,2025-02-28T02:17:45.1Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612766,37,39,2025-02-28T02:17:51Z,2270000,False,,,0,,M. Williams REBOUND (Off:3 Def:4),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,230.0,7.0,4.0,3.0,,,,,,
232,PT06M20.00S,2025-02-28T02:17:56.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,86.02168199737189,62.99019607843137,1610612766,37,39,2025-02-28T02:18:01Z,2280000,False,65.0,79.0,1,right,MISS N. Smith Jr. 10' driving floating Shot,[1641733],1610612766.0,CHA,driving floating,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,10.22,Missed,,,,,,,,,,
233,PT06M18.00S,2025-02-28T02:17:58.4Z,2,REGULAR,rebound,defensive,[],1629650,,,1610612742,37,39,2025-02-28T02:18:01Z,2290000,False,,,0,,M. Brown REBOUND (Off:0 Def:6),[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,232.0,6.0,6.0,0.0,,,,,,
234,PT06M07.00S,2025-02-28T02:18:11.6Z,2,REGULAR,3pt,Jump Shot,[],202691,26.544021024967147,17.17984068627451,1610612742,40,39,2025-02-28T02:18:33Z,2300000,False,164.0,197.0,1,left,K. Thompson 25' 3PT  (6 PTS) (N. Marshall 4 AST),"[202691, 1630230]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.64,Made,,,,,6.0,N. Marshall,1630230.0,4.0,,
236,PT06M07.00S,2025-02-28T02:18:22.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,40,39,2025-02-28T02:18:22Z,2320000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M07.00S,2025-02-28T02:18:42.2Z,2,REGULAR,substitution,out,[],1631108,,,1610612766,40,39,2025-02-28T02:21:10Z,2330000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M07.00S,2025-02-28T02:18:42.2Z,2,REGULAR,substitution,out,[],1631109,,,1610612766,40,39,2025-02-28T02:21:10Z,2340000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M07.00S,2025-02-28T02:18:42.2Z,2,REGULAR,substitution,out,[],1641733,,,1610612766,40,39,2025-02-28T02:21:10Z,2350000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M07.00S,2025-02-28T02:18:42.2Z,2,REGULAR,substitution,out,[],1642354,,,1610612766,40,39,2025-02-28T02:21:10Z,2360000,False,,,0,,SUB out: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M07.00S,2025-02-28T02:18:42.2Z,2,REGULAR,substitution,in,[],203957,,,1610612766,40,39,2025-02-28T02:21:10Z,2370000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M07.00S,2025-02-28T02:18:42.2Z,2,REGULAR,substitution,in,[],203552,,,1610612766,40,39,2025-02-28T02:21:10Z,2380000,False,,,0,,SUB in: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M07.00S,2025-02-28T02:18:42.2Z,2,REGULAR,substitution,in,[],1631217,,,1610612766,40,39,2025-02-28T02:21:10Z,2390000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M07.00S,2025-02-28T02:18:42.2Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,40,39,2025-02-28T02:21:10Z,2400000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M49.00S,2025-02-28T02:21:49.8Z,2,REGULAR,turnover,lost ball,[],1628970,,,1610612766,40,39,2025-02-28T02:21:57Z,2410000,False,,,0,,M. Bridges lost ball TURNOVER (2 TO),"[1628970, 203957]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,2.0,Exum,203957.0,,,,,,,,,,,,,,,,,
246,PT05M49.00S,2025-02-28T02:21:49.8Z,2,REGULAR,steal,,[],203957,,,1610612742,40,39,2025-02-28T02:26:51Z,2420000,False,,,0,,D. Exum STEAL (2 STL),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
247,PT05M46.00S,2025-02-28T02:21:54.5Z,2,REGULAR,turnover,out-of-bounds,[],1630230,,,1610612742,40,39,2025-02-28T02:22:01Z,2430000,False,,,0,,N. Marshall lost ball out-of-bounds TURNOVER (2 TO),[1630230],1610612742.0,DAL,lost ball,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,202056.0,,,,,,,,,,,,,,,,
248,PT05M31.00S,2025-02-28T02:22:18.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631217,91.14651773981603,42.64705882352941,1610612766,40,39,2025-02-28T02:22:21Z,2440000,False,-37.0,31.0,1,right,MISS M. Diabaté cutting Layup,[1631217],1610612766.0,CHA,cutting,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,4.79,Missed,,,,,,,,,,
249,PT05M30.00S,2025-02-28T02:22:19.1Z,2,REGULAR,rebound,defensive,[],202691,,,1610612742,40,39,2025-02-28T02:22:21Z,2450000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,248.0,1.0,1.0,0.0,,,,,,
250,PT05M16.00S,2025-02-28T02:22:33.3Z,2,REGULAR,2pt,Jump Shot,[],202691,4.812746386333772,25.735294117647058,1610612742,40,39,2025-02-28T02:22:37Z,2460000,False,121.0,-7.0,1,left,MISS K. Thompson 12' turnaround fadeaway Shot,[202691],1610612742.0,DAL,turnaround fadeaway,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,,,12.15,Missed,,,,,,,,,,
251,PT05M13.00S,2025-02-28T02:22:36.3Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,40,39,2025-02-28T02:22:37Z,2470000,False,,,0,,M. Bridges REBOUND (Off:0 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,,,,,,,250.0,5.0,5.0,0.0,,,,,,
253,PT05M04.00S,2025-02-28T02:23:07.3Z,2,REGULAR,3pt,Jump Shot,[],1628970,67.62483574244416,56.61764705882353,1610612766,40,39,2025-02-28T02:24:32Z,2490000,False,33.0,252.0,1,right,MISS M. Bridges 25' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,25.4,Missed,,,,,,,,,,
