actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
175,PT09M54.00S,2025-02-13T03:18:26.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,40,36,2025-02-13T03:18:34Z,1700000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,174.0,,,,,,,,,,
177,PT09M51.00S,2025-02-13T03:18:41.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202691,5.863994743758213,4.166666666666666,1610612742,40,36,2025-02-13T03:18:45Z,1720000,False,229.0,3.0,1,left,MISS K. Thompson 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,,,,22.92,Missed,,,,,,,,,,,,,,,
178,PT09M49.00S,2025-02-13T03:18:43.8Z,2,REGULAR,rebound,defensive,[],1642366,,,1610612744,40,36,2025-02-13T03:18:45Z,1730000,False,,,0,,Q. Post REBOUND (Off:1 Def:3),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Right Corner 3,24+ Right,,,,,,,,,,177.0,4.0,3.0,1.0,,,,,,,
179,PT09M35.00S,2025-02-13T03:18:58.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,92.72339027595268,47.30392156862745,1610612744,40,36,2025-02-13T03:19:03Z,1740000,False,-13.0,16.0,1,right,MISS B. Podziemski driving finger roll Layup,[1641764],1610612744.0,GSW,driving finger roll,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,2.09,Missed,,,,,,,,,,,,,,,
180,PT09M33.00S,2025-02-13T03:19:00.4Z,2,REGULAR,rebound,defensive,[],202691,,,1610612742,40,36,2025-02-13T03:19:03Z,1750000,False,,,0,,K. Thompson REBOUND (Off:0 Def:3),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,179.0,3.0,3.0,0.0,,,,,,,
181,PT09M29.00S,2025-02-13T03:19:04.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202691,6.1268068331143235,52.20588235294118,1610612742,40,36,2025-02-13T03:19:40Z,1760000,False,-11.0,5.0,1,left,MISS K. Thompson running finger roll Layup,[202691],1610612742.0,DAL,running finger roll,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,1.21,Missed,,,,,,,,,,,,,,,
182,PT09M26.00S,2025-02-13T03:19:07.7Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612744,40,36,2025-02-13T03:19:10Z,1770000,False,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,,,181.0,2.0,2.0,0.0,,,,,,,
183,PT09M21.00S,2025-02-13T03:19:12.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203110,91.5407358738502,49.50980392156863,1610612744,40,36,2025-02-13T03:19:42Z,1780000,False,-2.0,27.0,1,right,MISS D. Green running finger roll Layup,[203110],1610612744.0,GSW,running finger roll,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,2.71,Missed,,,,,,,,,,,,,,,
184,PT09M19.00S,2025-02-13T03:19:14.0Z,2,REGULAR,rebound,defensive,[],1630556,,,1610612742,40,36,2025-02-13T03:19:19Z,1790000,False,,,0,,K. Edwards REBOUND (Off:1 Def:2),[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,183.0,3.0,2.0,1.0,,,,,,,
185,PT09M13.00S,2025-02-13T03:19:19.5Z,2,REGULAR,3pt,Jump Shot,[],1630314,13.748357424441524,4.166666666666666,1610612742,43,36,2025-02-13T03:20:34Z,1800000,False,229.0,77.0,1,left,B. Williams 24' 3PT  (3 PTS) (K. Edwards 4 AST),"[1630314, 1630556]",1610612742.0,DAL,,,,Williams,B. Williams,,,,,Right Corner 3,24+ Right,,,,24.17,Made,3.0,K. Edwards,1630556.0,4.0,,,,,,,,,,,
187,PT08M50.00S,2025-02-13T03:19:42.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,91.80354796320631,50.98039215686274,1610612744,43,36,2025-02-13T03:19:48Z,1820000,False,5.0,25.0,1,right,MISS J. Butler III Layup,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,,2.5,Missed,,,,,,,,,,,,,,,
189,PT08M48.00S,2025-02-13T03:19:44.2Z,2,REGULAR,rebound,offensive,[],202710,,,1610612744,43,36,2025-02-13T03:19:48Z,1840000,False,,,0,,J. Butler III REBOUND (Off:2 Def:0),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,,,,,,,,187.0,2.0,0.0,2.0,,,,,,,
190,PT08M47.00S,2025-02-13T03:19:46.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,93.77463863337714,48.77450980392157,1610612744,43,36,2025-02-13T03:21:10Z,1850000,False,-6.0,6.0,1,right,MISS J. Butler III putback Layup - blocked,"[202710, 1630314]",1610612744.0,GSW,putback,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,,0.86,Missed,,,,,,,,,Williams,1630314.0,,,,,
191,PT08M47.00S,2025-02-13T03:19:46.1Z,2,REGULAR,block,,[],1630314,,,1610612744,43,36,2025-02-13T03:19:48Z,1860000,False,,,0,,B. Williams BLOCK (1 BLK),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
192,PT08M45.00S,2025-02-13T03:19:48.1Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,43,36,2025-02-13T03:19:51Z,1870000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,,190.0,2.0,2.0,0.0,,,,,,,
193,PT08M43.00S,2025-02-13T03:19:53.2Z,2,REGULAR,foul,personal,[],202710,,,1610612742,43,36,2025-02-13T03:20:17Z,1880000,False,,,0,,J. Butler III personal FOUL (1 PF),"[202710, 1630314]",1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Williams,1630314.0
195,PT08M43.00S,2025-02-13T03:19:59.2Z,2,REGULAR,substitution,out,[],1630230,,,1610612742,43,36,2025-02-13T03:20:20Z,1900000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M43.00S,2025-02-13T03:19:59.2Z,2,REGULAR,substitution,out,[],203915,,,1610612742,43,36,2025-02-13T03:20:20Z,1910000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M43.00S,2025-02-13T03:19:59.2Z,2,REGULAR,substitution,in,[],1631108,,,1610612742,43,36,2025-02-13T03:20:20Z,1920000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M43.00S,2025-02-13T03:19:59.2Z,2,REGULAR,substitution,in,[],202681,,,1610612742,43,36,2025-02-13T03:20:20Z,1930000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M34.00S,2025-02-13T03:20:29.0Z,2,REGULAR,3pt,Jump Shot,[],1630314,31.35676741130092,34.55882352941176,1610612742,46,36,2025-02-13T03:21:39Z,1940000,False,77.0,242.0,1,left,B. Williams 25' 3PT pullup (6 PTS),[1630314],1610612742.0,DAL,pullup,,,Williams,B. Williams,,,,,Above the Break 3,24+ Center,,,,25.43,Made,6.0,,,,,,,,,,,,,,
200,PT08M17.00S,2025-02-13T03:20:45.3Z,2,REGULAR,turnover,bad pass,[],202710,,,1610612744,46,36,2025-02-13T03:20:49Z,1950000,False,,,0,,J. Butler III bad pass TURNOVER (1 TO),"[202710, 1630556]",1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Left Center,1.0,Edwards,1630556.0,,,,,,,,,,,,,,,,,
201,PT08M17.00S,2025-02-13T03:20:45.3Z,2,REGULAR,steal,,[],1630556,,,1610612742,46,36,2025-02-13T03:20:46Z,1960000,False,,,0,,K. Edwards STEAL (1 STL),[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
202,PT08M12.00S,2025-02-13T03:20:50.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630314,6.652431011826544,4.166666666666666,1610612742,46,36,2025-02-13T03:20:56Z,1970000,False,229.0,10.0,1,left,MISS B. Williams running 3PT,[1630314],1610612742.0,DAL,running,,,Williams,B. Williams,,,,,Right Corner 3,24+ Right,,,,22.94,Missed,,,,,,,,,,,,,,,
204,PT08M09.00S,2025-02-13T03:20:53.4Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,46,36,2025-02-13T03:20:56Z,1990000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Right Corner 3,24+ Right,,,,,,,,,,202.0,1.0,1.0,0.0,,,,,,,
205,PT08M01.00S,2025-02-13T03:21:02.0Z,2,REGULAR,turnover,lost ball,[],1641764,,,1610612744,46,36,2025-02-13T03:21:08Z,2000000,False,,,0,,B. Podziemski lost ball TURNOVER (1 TO),"[1641764, 1630556]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,1.0,Edwards,1630556.0,,,,,,,,,,,,,,,,,
206,PT08M01.00S,2025-02-13T03:21:02.0Z,2,REGULAR,steal,,[],1630556,,,1610612742,46,36,2025-02-13T03:24:04Z,2010000,False,,,0,,K. Edwards STEAL (2 STL),[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
207,PT07M57.00S,2025-02-13T03:21:05.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202681,18.347568988173457,44.36274509803921,1610612742,48,36,2025-02-13T03:21:13Z,2020000,False,28.0,120.0,1,left,K. Irving 12' running pullup Jump Shot (13 PTS),[202681],1610612742.0,DAL,running pullup,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,12.33,Made,13.0,,,,,,,,,,,,,,
208,PT07M56.00S,2025-02-13T03:21:11.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,48,36,2025-02-13T03:21:11Z,2030000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M56.00S,2025-02-13T03:23:40.4Z,2,REGULAR,substitution,out,[],1641764,,,1610612744,48,36,2025-02-13T03:24:19Z,2040000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M56.00S,2025-02-13T03:23:40.4Z,2,REGULAR,substitution,out,[],1627741,,,1610612744,48,36,2025-02-13T03:24:19Z,2050000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M56.00S,2025-02-13T03:23:40.4Z,2,REGULAR,substitution,out,[],202710,,,1610612744,48,36,2025-02-13T03:24:19Z,2060000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M56.00S,2025-02-13T03:23:40.4Z,2,REGULAR,substitution,out,[],1642366,,,1610612744,48,36,2025-02-13T03:24:19Z,2070000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M56.00S,2025-02-13T03:23:40.4Z,2,REGULAR,substitution,out,[],203110,,,1610612744,48,36,2025-02-13T03:24:19Z,2080000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M56.00S,2025-02-13T03:23:40.4Z,2,REGULAR,substitution,in,[],1630611,,,1610612744,48,36,2025-02-13T03:24:19Z,2090000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M56.00S,2025-02-13T03:23:40.4Z,2,REGULAR,substitution,in,[],1630541,,,1610612744,48,36,2025-02-13T03:24:19Z,2100000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M56.00S,2025-02-13T03:23:40.4Z,2,REGULAR,substitution,in,[],1627780,,,1610612744,48,36,2025-02-13T03:24:19Z,2110000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M56.00S,2025-02-13T03:23:40.4Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,48,36,2025-02-13T03:24:19Z,2120000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M56.00S,2025-02-13T03:23:40.4Z,2,REGULAR,substitution,in,[],201939,,,1610612744,48,36,2025-02-13T03:24:19Z,2130000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M32.00S,2025-02-13T03:25:13.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612744,48,36,2025-02-13T03:25:25Z,2150000,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,202058.0,,,,
221,PT07M23.00S,2025-02-13T03:25:33.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630314,6.258212877792378,47.05882352941176,1610612742,50,36,2025-02-13T03:25:37Z,2160000,False,15.0,6.0,1,left,B. Williams driving Layup (8 PTS),[1630314],1610612742.0,DAL,driving,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,,,,1.6,Made,8.0,,,,,,,,,,,,,,
222,PT07M12.00S,2025-02-13T03:25:46.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,91.67214191852825,44.85294117647059,1610612744,50,36,2025-02-13T03:26:33Z,2170000,False,-26.0,26.0,1,right,MISS G. Payton II cutting Layup - blocked,"[1627780, 1630556]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,3.64,Missed,,,,,,,,,Edwards,1630556.0,,,,,
223,PT07M12.00S,2025-02-13T03:25:46.1Z,2,REGULAR,block,,[],1630556,,,1610612744,50,36,2025-02-13T03:25:48Z,2180000,False,,,0,,K. Edwards BLOCK (1 BLK),[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
227,PT07M12.00S,2025-02-13T03:25:46.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,50,36,2025-02-13T03:29:39Z,2190000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,222.0,,,,,,,,,,
224,PT07M12.00S,2025-02-13T03:26:19.3Z,2,REGULAR,jumpball,recovered,[],202691,,,1610612742,50,36,2025-02-13T03:29:35Z,2200000,False,,,0,,Jump Ball K. Edwards vs. G. Payton II: Tip to K. Thompson,"[202691, 1630556, 1627780]",1610612742.0,DAL,heldball,K. Thompson,202691.0,Thompson,K. Thompson,Edwards,1630556.0,Payton II,1627780.0,,,,,,,,,,,,,,,,,,,,,,
228,PT06M55.00S,2025-02-13T03:26:33.9Z,2,REGULAR,3pt,Jump Shot,[],202691,31.225361366622867,57.84313725490197,1610612742,50,36,2025-02-13T03:27:09Z,2230000,False,-39.0,241.0,1,left,MISS K. Thompson 24' step back 3PT,[202691],1610612742.0,DAL,step back,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,,,,24.42,Missed,,,,,,,,,,,,,,,
229,PT06M51.00S,2025-02-13T03:26:37.9Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,50,36,2025-02-13T03:26:39Z,2240000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,,,,,,,,,,228.0,1.0,1.0,0.0,,,,,,,
230,PT06M40.00S,2025-02-13T03:26:48.1Z,2,REGULAR,3pt,Jump Shot,[],201939,90.75229960578186,4.6568627450980395,1610612744,50,36,2025-02-13T03:27:28Z,2250000,False,-227.0,34.0,1,right,MISS S. Curry step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,22.93,Missed,,,,,,,,,,,,,,,
231,PT06M40.00S,2025-02-13T03:26:48.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,50,36,2025-02-13T03:26:53Z,2260000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,230.0,,,,,,,,,,
232,PT06M40.00S,2025-02-13T03:26:54.6Z,2,REGULAR,foul,personal,[],202681,,,1610612744,50,36,2025-02-13T03:27:26Z,2270000,False,,,0,,K. Irving loose ball personal FOUL (1 PF),"[202681, 1626172]",1610612742.0,DAL,loose ball,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Looney,1626172.0
234,PT06M27.00S,2025-02-13T03:27:21.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630541,86.41590013140605,71.32352941176471,1610612744,50,36,2025-02-13T03:27:29Z,2290000,False,107.0,75.0,1,right,MISS M. Moody 13' turnaround fadeaway Shot,[1630541],1610612744.0,GSW,turnaround fadeaway,,,Moody,M. Moody,,,,,Mid-Range,8-16 Right,,,,13.05,Missed,,,,,,,,,,,,,,,
235,PT06M22.00S,2025-02-13T03:27:26.8Z,2,REGULAR,rebound,offensive,[],1630611,,,1610612744,50,36,2025-02-13T03:48:48Z,2300000,False,,,0,,G. Santos REBOUND (Off:1 Def:0),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Mid-Range,8-16 Right,,,,,,,,,,234.0,1.0,0.0,1.0,,,,,,,
238,PT06M19.00S,2025-02-13T03:27:28.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630541,73.27529566360053,81.12745098039215,1610612744,50,39,2025-02-13T03:27:34Z,2330000,False,156.0,199.0,1,right,M. Moody 25' 3PT  (7 PTS) (S. Curry 5 AST),"[1630541, 201939]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,,,25.24,Made,7.0,S. Curry,201939.0,5.0,,,,,,,,,,,
241,PT06M05.00S,2025-02-13T03:27:46.6Z,2,REGULAR,substitution,out,[],1630314,,,1610612742,50,39,2025-02-13T03:28:05Z,2360000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M05.00S,2025-02-13T03:27:46.6Z,2,REGULAR,substitution,out,[],1630556,,,1610612742,50,39,2025-02-13T03:28:05Z,2370000,False,,,0,,SUB out: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M05.00S,2025-02-13T03:27:46.6Z,2,REGULAR,substitution,in,[],1641765,,,1610612742,50,39,2025-02-13T03:28:05Z,2380000,False,,,0,,SUB in: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M05.00S,2025-02-13T03:27:46.6Z,2,REGULAR,substitution,in,[],1630230,,,1610612742,50,39,2025-02-13T03:28:05Z,2390000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M02.00S,2025-02-13T03:28:10.6Z,2,REGULAR,2pt,Jump Shot,[],202691,6.258212877792378,80.3921568627451,1610612742,50,39,2025-02-13T03:28:15Z,2400000,False,-152.0,6.0,1,left,MISS K. Thompson 15' Jump Shot,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,,,,15.21,Missed,,,,,,,,,,,,,,,
246,PT05M59.00S,2025-02-13T03:28:13.6Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,50,39,2025-02-13T03:28:15Z,2410000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,,,,,,,,245.0,2.0,2.0,0.0,,,,,,,
248,PT05M50.00S,2025-02-13T03:28:39.6Z,2,REGULAR,3pt,Jump Shot,[],1627780,73.53810775295663,17.892156862745097,1610612744,50,39,2025-02-13T03:28:47Z,2430000,False,-161.0,196.0,1,right,MISS G. Payton II 25' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,,25.35,Missed,,,,,,,,,,,,,,,
249,PT05M47.00S,2025-02-13T03:28:42.6Z,2,REGULAR,rebound,defensive,[],1641765,,,1610612742,50,39,2025-02-13T03:28:47Z,2440000,False,,,0,,O. Prosper REBOUND (Off:1 Def:2),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,248.0,3.0,2.0,1.0,,,,,,,
250,PT05M42.00S,2025-02-13T03:28:47.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641765,7.046649145860711,48.77450980392157,1610612742,50,39,2025-02-13T03:29:23Z,2450000,False,6.0,14.0,1,left,MISS O. Prosper running DUNK,[1641765],1610612742.0,DAL,running,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,,1.5,Missed,,,,,,,,,,,,,,,
252,PT05M39.00S,2025-02-13T03:28:50.1Z,2,REGULAR,rebound,offensive,[],202681,,,1610612742,50,39,2025-02-13T03:28:55Z,2470000,False,,,0,,K. Irving REBOUND (Off:1 Def:1),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,,,,,250.0,2.0,1.0,1.0,,,,,,,
253,PT05M38.00S,2025-02-13T03:28:54.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641765,7.227332457293036,36.799172794117645,1610612742,50,39,2025-02-13T03:29:19Z,2480000,False,66.0,15.0,1,left,MISS O. Prosper 6' Layup - blocked,"[1641765, 1630541]",1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),0-8 Center,,,,6.78,Missed,,,,,,,,,Moody,1630541.0,,,,,
254,PT05M38.00S,2025-02-13T03:28:54.1Z,2,REGULAR,block,,[],1630541,,,1610612742,50,39,2025-02-13T03:28:56Z,2490000,False,,,0,,M. Moody BLOCK (1 BLK),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
255,PT05M36.00S,2025-02-13T03:28:56.1Z,2,REGULAR,rebound,defensive,[],1630611,,,1610612744,50,39,2025-02-13T03:29:06Z,2500000,False,,,0,,G. Santos REBOUND (Off:1 Def:1),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,253.0,2.0,1.0,1.0,,,,,,,
256,PT05M33.00S,2025-02-13T03:28:58.5Z,2,REGULAR,turnover,out-of-bounds,[],1630611,,,1610612744,50,39,2025-02-13T03:29:56Z,2510000,False,,,0,,G. Santos bad pass out-of-bounds TURNOVER (1 TO),[1630611],1610612744.0,GSW,bad pass,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,,,1627962.0,,,,
257,PT05M19.00S,2025-02-13T03:29:27.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641765,11.12023653088042,55.392156862745104,1610612742,50,39,2025-02-13T03:32:24Z,2520000,False,-27.0,52.0,1,left,MISS O. Prosper turnaround Shot,[1641765],1610612742.0,DAL,turnaround,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),0-8 Center,,,,5.86,Missed,,,,,,,,,,,,,,,
258,PT05M16.00S,2025-02-13T03:29:30.2Z,2,REGULAR,rebound,defensive,[],1630611,,,1610612744,50,39,2025-02-13T03:29:30Z,2530000,False,,,0,,G. Santos REBOUND (Off:1 Def:2),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,257.0,3.0,2.0,1.0,,,,,,,
259,PT05M13.00S,2025-02-13T03:29:33.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201939,79.84559789750328,7.598039215686274,1610612744,50,39,2025-02-13T03:29:44Z,2540000,False,-212.0,137.0,1,right,MISS S. Curry 25' running 3PT,[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,25.24,Missed,,,,,,,,,,,,,,,
260,PT05M09.00S,2025-02-13T03:29:37.9Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612742,50,39,2025-02-13T03:29:44Z,2550000,False,,,0,,N. Marshall REBOUND (Off:0 Def:3),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,259.0,3.0,3.0,0.0,,,,,,,
261,PT05M02.00S,2025-02-13T03:29:43.8Z,2,REGULAR,2pt,Jump Shot,[],202681,6.521024967148489,72.54901960784314,1610612742,52,39,2025-02-13T03:29:48Z,2560000,False,-113.0,9.0,1,left,K. Irving 11' driving floating bank Jump Shot (15 PTS) (M. Christie 1 AST),"[202681, 1631108]",1610612742.0,DAL,driving floating bank,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,,,,11.3,Made,15.0,M. Christie,1631108.0,1.0,,,,,,,,,,,
