actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
168,PT12M00.00S,2025-02-22T02:06:19.7Z,2,REGULAR,substitution,in,['startperiod'],203482,,,1610612740,32,22,2025-02-22T02:08:48Z,1680000,False,,,0,,SUB in: K. Olynyk,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-02-22T02:08:52.7Z,2,REGULAR,period,start,[],0,,,1610612742,32,22,2025-02-22T02:08:52Z,1690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M45.00S,2025-02-22T02:09:24.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631108,17.0335085413929,48.77450980392157,1610612742,34,22,2025-02-22T02:09:29Z,1710000,False,6.0,108.0,1,left,M. Christie 10' driving floating Jump Shot (7 PTS),[1631108],1610612742.0,DAL,driving floating,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,10.78,Made,7.0,,,,,,,,,,,,,,,,,
172,PT11M33.00S,2025-02-22T02:09:36.3Z,2,REGULAR,turnover,lost ball,[],1629627,,,1610612740,34,22,2025-02-22T02:09:58Z,1720000,False,,,0,,Z. Williamson lost ball TURNOVER (1 TO),"[1629627, 1629650]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,Brown,1629650.0,,,,,,
173,PT11M33.00S,2025-02-22T02:09:36.3Z,2,REGULAR,steal,,[],1629650,,,1610612742,34,22,2025-02-22T02:13:34Z,1730000,False,,,0,,M. Brown STEAL (1 STL),[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
174,PT11M18.00S,2025-02-22T02:09:51.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202691,30.962549277266753,67.15686274509804,1610612742,34,22,2025-02-22T02:11:19Z,1740000,False,-86.0,239.0,1,left,MISS K. Thompson 25' pullup 3PT,[202691],1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.35,Missed,,,,,,,,,,,,,,,,,,
175,PT11M14.00S,2025-02-22T02:09:54.7Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,34,22,2025-02-22T02:09:54Z,1750000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,,,,,,174.0,2.0,1.0,1.0,,,,,,,,,
176,PT11M07.00S,2025-02-22T02:10:02.0Z,2,REGULAR,3pt,Jump Shot,[],203482,71.30420499342969,77.94117647058823,1610612740,34,22,2025-02-22T02:12:17Z,1760000,False,140.0,217.0,1,right,MISS K. Olynyk 25' 3PT,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,25.82,Missed,,,,,,,,,,,,,,,,,,
177,PT11M04.00S,2025-02-22T02:10:05.0Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612742,34,22,2025-02-22T02:10:08Z,1770000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,,,,,,176.0,1.0,1.0,0.0,,,,,,,,,
178,PT11M00.00S,2025-02-22T02:10:09.9Z,2,REGULAR,turnover,bad pass,[],1631108,,,1610612742,34,22,2025-02-22T02:10:13Z,1780000,False,,,0,,M. Christie bad pass TURNOVER (2 TO),"[1631108, 1630631]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,2.0,Alvarado,1630631.0,,,,,,
179,PT11M00.00S,2025-02-22T02:10:09.9Z,2,REGULAR,steal,,[],1630631,,,1610612740,34,22,2025-02-22T02:10:11Z,1790000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
180,PT10M56.00S,2025-02-22T02:10:15.5Z,2,REGULAR,foul,personal,['2freethrow'],1631108,,,1610612740,34,22,2025-02-22T02:10:28Z,1800000,False,,,0,,M. Christie shooting personal FOUL (1 PF) (Hawkins 2 FT),"[1631108, 1641722]",1610612742.0,DAL,shooting,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,,,,2714.0,,,,,,,,,,1.0,0.0,Hawkins,1641722.0
182,PT10M56.00S,2025-02-22T02:10:41.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641722,,,1610612740,34,23,2025-02-22T02:10:41Z,1820000,False,,,0,,J. Hawkins Free Throw 1 of 2 (1 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
183,PT10M56.00S,2025-02-22T02:10:56.3Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641722,,,1610612740,34,24,2025-02-22T02:10:56Z,1830000,False,,,0,,J. Hawkins Free Throw 2 of 2 (2 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
184,PT10M43.00S,2025-02-22T02:11:11.5Z,2,REGULAR,2pt,Jump Shot,[],1631108,26.231931668856767,60.049019607843135,1610612742,36,24,2025-02-22T02:14:10Z,1840000,False,-50.0,194.0,1,left,M. Christie 20' step back Jump Shot (9 PTS),[1631108],1610612742.0,DAL,step back,,,Christie,M. Christie,,,,,Mid-Range,16-24 Center,20.05,Made,9.0,,,,,,,,,,,,,,,,,
185,PT10M26.00S,2025-02-22T02:11:27.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,87.33574244415243,50.73529411764706,1610612740,36,26,2025-02-22T02:14:43Z,1850000,False,4.0,67.0,1,right,Z. Williamson 6' pullup Jump Shot (8 PTS) (K. Olynyk 2 AST),"[1629627, 203482]",1610612740.0,NOP,pullup,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,6.66,Made,8.0,K. Olynyk,203482.0,2.0,,,,,,,,,,,,,,
187,PT10M03.00S,2025-02-22T02:11:50.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,12.302890932982917,57.35294117647059,1610612742,36,26,2025-02-22T02:15:22Z,1870000,False,-37.0,63.0,1,left,MISS P. Washington 7' driving floating Shot,[1629023],1610612742.0,DAL,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,7.3,Missed,,,,,,,,,,,,,,,,,,
188,PT10M03.00S,2025-02-22T02:11:52.1Z,2,REGULAR,rebound,offensive,[],1629023,,,1610612742,36,26,2025-02-22T02:11:52Z,1880000,False,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,187.0,3.0,2.0,1.0,,,,,,,,,
189,PT10M03.00S,2025-02-22T02:11:53.4Z,2,REGULAR,foul,personal,['2freethrow'],203482,,,1610612742,36,26,2025-02-22T02:11:59Z,1890000,False,,,0,,K. Olynyk shooting personal FOUL (2 PF) (Washington 2 FT),"[203482, 1629023]",1610612740.0,NOP,shooting,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2714.0,,,,,,,,,,2.0,0.0,Washington,1629023.0
191,PT10M03.00S,2025-02-22T02:12:20.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629023,,,1610612742,36,26,2025-02-22T02:12:20Z,1910000,False,,,0,,MISS P. Washington Free Throw 1 of 2,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
192,PT10M03.00S,2025-02-22T02:12:20.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,36,26,2025-02-22T02:12:20Z,1920000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,191.0,,,,,,,,,,,,
193,PT10M03.00S,2025-02-22T02:12:39.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629023,,,1610612742,37,26,2025-02-22T02:12:39Z,1930000,False,,,0,,P. Washington Free Throw 2 of 2 (11 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
194,PT09M55.00S,2025-02-22T02:12:51.8Z,2,REGULAR,foul,personal,['2freethrow'],1629650,,,1610612740,37,26,2025-02-22T02:13:03Z,1940000,False,,,0,,M. Brown shooting personal FOUL (1 PF) (Williamson 2 FT),"[1629650, 1629627]",1610612742.0,DAL,shooting,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,,,,,,,2714.0,,,,,,,,,,1.0,0.0,Williamson,1629627.0
196,PT09M55.00S,2025-02-22T02:13:22.7Z,2,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,37,27,2025-02-22T02:13:22Z,1960000,False,,,0,,Z. Williamson Free Throw 1 of 2 (9 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
197,PT09M55.00S,2025-02-22T02:13:40.6Z,2,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,37,28,2025-02-22T02:13:40Z,1970000,False,,,0,,Z. Williamson Free Throw 2 of 2 (10 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
198,PT09M47.00S,2025-02-22T02:13:51.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203957,6.915243101182654,44.11764705882353,1610612742,37,28,2025-02-22T02:13:56Z,1980000,False,29.0,13.0,1,left,MISS D. Exum driving Layup - blocked,"[203957, 1631255]",1610612742.0,DAL,driving,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,,,,,,,,,Matković,1631255.0,,,,
199,PT09M47.00S,2025-02-22T02:13:51.3Z,2,REGULAR,block,,[],1631255,,,1610612742,37,28,2025-02-22T02:13:53Z,1990000,False,,,0,,K. Matković BLOCK (1 BLK),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
200,PT09M47.00S,2025-02-22T02:13:51.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,37,28,2025-02-22T02:13:56Z,2000000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,198.0,,,,,,,,,,,,
202,PT09M47.00S,2025-02-22T02:13:55.9Z,2,REGULAR,substitution,out,[],1631108,,,1610612742,37,28,2025-02-22T02:14:14Z,2020000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M47.00S,2025-02-22T02:13:55.9Z,2,REGULAR,substitution,out,[],1629023,,,1610612742,37,28,2025-02-22T02:14:14Z,2030000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M47.00S,2025-02-22T02:13:55.9Z,2,REGULAR,substitution,in,[],202681,,,1610612742,37,28,2025-02-22T02:14:14Z,2040000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M47.00S,2025-02-22T02:13:55.9Z,2,REGULAR,substitution,in,[],1630230,,,1610612742,37,28,2025-02-22T02:14:14Z,2050000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M34.00S,2025-02-22T02:14:26.7Z,2,REGULAR,turnover,bad pass,[],1629650,,,1610612742,37,28,2025-02-22T02:14:30Z,2060000,False,,,0,,M. Brown bad pass TURNOVER (1 TO),"[1629650, 1629627]",1610612742.0,DAL,,,,Brown,M. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Williamson,1629627.0,,,,,,
207,PT09M34.00S,2025-02-22T02:14:26.7Z,2,REGULAR,steal,,[],1629627,,,1610612740,37,28,2025-02-22T02:14:28Z,2070000,False,,,0,,Z. Williamson STEAL (1 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
212,PT09M28.00S,2025-02-22T02:14:38.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629627,92.59198423127464,48.03921568627451,1610612740,37,28,2025-02-22T02:17:15Z,2095000,False,-10.0,17.0,1,right,MISS Z. Williamson driving DUNK - blocked,"[1629627, 1629650]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.97,Missed,,,,,,,,,,,,,Brown,1629650.0,,,,
213,PT09M28.00S,2025-02-22T02:14:38.3Z,2,REGULAR,block,,[],1629650,,,1610612740,37,28,2025-02-22T02:17:15Z,2097500,False,,,0,,M. Brown BLOCK (1 BLK),[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
214,PT09M26.00S,2025-02-22T02:14:40.3Z,2,REGULAR,rebound,offensive,[],1629627,,,1610612740,37,28,2025-02-22T02:17:15Z,2098750,False,,,0,,Z. Williamson REBOUND (Off:2 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,212.0,3.0,1.0,2.0,,,,,,,,,
210,PT09M26.00S,2025-02-22T02:15:04.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,37,28,2025-02-22T02:15:04Z,2100000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M15.00S,2025-02-22T02:18:14.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631255,91.27792378449409,54.166666666666664,1610612740,37,30,2025-02-22T02:18:19Z,2120000,False,21.0,29.0,1,right,K. Matković driving Hook (4 PTS) (K. Olynyk 3 AST),"[1631255, 203482]",1610612740.0,NOP,driving,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,3.61,Made,4.0,K. Olynyk,203482.0,3.0,,,,,,,,,,,,,,
217,PT08M48.00S,2025-02-22T02:18:41.2Z,2,REGULAR,3pt,Jump Shot,[],203957,31.488173455978973,62.99019607843137,1610612742,37,30,2025-02-22T02:18:45Z,2140000,False,-65.0,243.0,1,left,MISS D. Exum 25' 3PT,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Center,25.2,Missed,,,,,,,,,,,,,,,,,,
218,PT08M45.00S,2025-02-22T02:18:44.2Z,2,REGULAR,rebound,defensive,[],1631255,,,1610612740,37,30,2025-02-22T02:18:45Z,2150000,False,,,0,,K. Matković REBOUND (Off:1 Def:1),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Center,,,,,,,,217.0,2.0,1.0,1.0,,,,,,,,,
219,PT08M34.00S,2025-02-22T02:18:54.9Z,2,REGULAR,3pt,Jump Shot,[],203482,69.85873850197109,25.98039215686275,1610612740,37,30,2025-02-22T02:19:00Z,2160000,False,-120.0,231.0,1,right,MISS K. Olynyk 26' 3PT,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,26.02,Missed,,,,,,,,,,,,,,,,,,
220,PT08M32.00S,2025-02-22T02:18:56.9Z,2,REGULAR,rebound,offensive,[],1629627,,,1610612740,37,30,2025-02-22T02:19:00Z,2170000,False,,,0,,Z. Williamson REBOUND (Off:3 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,,,,,,219.0,4.0,1.0,3.0,,,,,,,,,
221,PT08M32.00S,2025-02-22T02:18:59.6Z,2,REGULAR,foul,personal,['2freethrow'],1629650,,,1610612740,37,30,2025-02-22T02:19:14Z,2180000,False,,,0,,M. Brown shooting personal FOUL (2 PF) (Williamson 2 FT),"[1629650, 1629627]",1610612742.0,DAL,shooting,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,,,,,,,1627524.0,,,,,,,,,,2.0,0.0,Williamson,1629627.0
223,PT08M32.00S,2025-02-22T02:19:22.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629627,,,1610612740,37,30,2025-02-22T02:19:22Z,2200000,False,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
224,PT08M32.00S,2025-02-22T02:19:22.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,37,30,2025-02-22T02:19:22Z,2210000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,223.0,,,,,,,,,,,,
225,PT08M32.00S,2025-02-22T02:19:24.0Z,2,REGULAR,substitution,out,[],1629650,,,1610612740,37,30,2025-02-22T02:19:36Z,2220000,False,,,0,,SUB out: M. Brown,[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M32.00S,2025-02-22T02:19:24.0Z,2,REGULAR,substitution,in,[],1630556,,,1610612740,37,30,2025-02-22T02:19:36Z,2230000,False,,,0,,SUB in: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M32.00S,2025-02-22T02:19:41.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629627,,,1610612740,37,30,2025-02-22T02:19:41Z,2240000,False,,,0,,MISS Z. Williamson Free Throw 2 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
228,PT08M30.00S,2025-02-22T02:19:42.6Z,2,REGULAR,rebound,defensive,[],1630556,,,1610612742,37,30,2025-02-22T02:19:42Z,2250000,False,,,0,,K. Edwards REBOUND (Off:0 Def:2),[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,227.0,2.0,2.0,0.0,,,,,,,,,
229,PT08M20.00S,2025-02-22T02:19:52.2Z,2,REGULAR,turnover,bad pass,[],1630556,,,1610612742,37,30,2025-02-22T02:19:58Z,2260000,False,,,0,,K. Edwards bad pass TURNOVER (1 TO),"[1630556, 1630631]",1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,1.0,Alvarado,1630631.0,,,,,,
230,PT08M20.00S,2025-02-22T02:19:52.2Z,2,REGULAR,steal,,[],1630631,,,1610612740,37,30,2025-02-22T02:19:54Z,2270000,False,,,0,,J. Alvarado STEAL (2 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
231,PT08M17.00S,2025-02-22T02:19:59.6Z,2,REGULAR,foul,personal,['2freethrow'],1630556,,,1610612740,37,30,2025-02-22T02:20:05Z,2280000,False,,,0,,K. Edwards shooting personal FOUL (1 PF) (Williamson 2 FT),"[1630556, 1629627]",1610612742.0,DAL,shooting,,,Edwards,K. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,201246.0,,,,,,,,,,1.0,0.0,Williamson,1629627.0
233,PT08M17.00S,2025-02-22T02:20:21.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629627,,,1610612740,37,30,2025-02-22T02:20:21Z,2300000,False,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
234,PT08M17.00S,2025-02-22T02:20:21.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,37,30,2025-02-22T02:20:21Z,2310000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,233.0,,,,,,,,,,,,
235,PT08M17.00S,2025-02-22T02:20:37.2Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629627,,,1610612740,37,31,2025-02-22T02:20:37Z,2320000,False,,,0,,Z. Williamson Free Throw 2 of 2 (11 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
236,PT08M04.00S,2025-02-22T02:20:51.2Z,2,REGULAR,3pt,Jump Shot,[],203957,26.49474375821288,78.92156862745098,1610612742,37,31,2025-02-22T02:20:55Z,2330000,False,-145.0,197.0,1,left,MISS D. Exum 24' 3PT,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Left Center,24.41,Missed,,,,,,,,,,,,,,,,,,
237,PT08M01.00S,2025-02-22T02:20:54.2Z,2,REGULAR,rebound,defensive,[],203482,,,1610612740,37,31,2025-02-22T02:20:55Z,2340000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,,,,,,236.0,1.0,1.0,0.0,,,,,,,,,
238,PT07M52.00S,2025-02-22T02:21:04.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,94.1688567674113,51.225490196078425,1610612740,37,33,2025-02-22T02:21:42Z,2350000,False,6.0,2.0,1,right,Z. Williamson driving finger roll Layup (13 PTS),[1629627],1610612740.0,NOP,driving finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.65,Made,13.0,,,,,,,,,,,,,,,,,
239,PT07M52.00S,2025-02-22T02:21:09.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,37,33,2025-02-22T02:21:09Z,2360000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M52.00S,2025-02-22T02:21:12.5Z,2,REGULAR,substitution,out,[],203957,,,1610612742,37,33,2025-02-22T02:23:53Z,2370000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M52.00S,2025-02-22T02:21:12.5Z,2,REGULAR,substitution,out,[],1629627,,,1610612742,37,33,2025-02-22T02:23:53Z,2380000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M52.00S,2025-02-22T02:21:12.5Z,2,REGULAR,substitution,out,[],1641722,,,1610612742,37,33,2025-02-22T02:23:53Z,2390000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M52.00S,2025-02-22T02:21:12.5Z,2,REGULAR,substitution,in,[],203915,,,1610612742,37,33,2025-02-22T02:23:53Z,2400000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M52.00S,2025-02-22T02:21:12.5Z,2,REGULAR,substitution,in,[],1641810,,,1610612742,37,33,2025-02-22T02:23:53Z,2410000,False,,,0,,SUB in: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M52.00S,2025-02-22T02:21:12.5Z,2,REGULAR,substitution,in,[],1628971,,,1610612742,37,33,2025-02-22T02:23:53Z,2420000,False,,,0,,SUB in: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M36.00S,2025-02-22T02:24:25.2Z,2,REGULAR,turnover,backcourt,[],202681,,,1610612742,37,33,2025-02-22T02:24:32Z,2430000,False,,,0,,K. Irving backcourt TURNOVER (1 TO),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,,,,,,2714.0,,,,,1.0,,,,,,,,
247,PT07M21.00S,2025-02-22T02:24:52.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203482,93.24901445466492,46.568627450980394,1610612740,37,35,2025-02-22T02:25:01Z,2440000,False,-17.0,11.0,1,right,K. Olynyk reverse Layup (2 PTS) (J. Alvarado 2 AST),"[203482, 1630631]",1610612740.0,NOP,reverse,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,2.04,Made,2.0,J. Alvarado,1630631.0,2.0,,,,,,,,,,,,,,
249,PT07M06.00S,2025-02-22T02:25:07.2Z,2,REGULAR,3pt,Jump Shot,[],1630556,5.863994743758213,95.34313725490196,1610612742,37,35,2025-02-22T02:25:11Z,2460000,False,-227.0,3.0,1,left,MISS K. Edwards 3PT,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
250,PT07M03.00S,2025-02-22T02:25:10.2Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,37,35,2025-02-22T02:25:11Z,2470000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Left Corner 3,24+ Left,,,,,,,,249.0,1.0,1.0,0.0,,,,,,,,,
251,PT06M52.00S,2025-02-22T02:25:21.5Z,2,REGULAR,3pt,Jump Shot,[],1630631,68.15045992115637,64.4607843137255,1610612740,37,38,2025-02-22T02:26:02Z,2480000,False,72.0,247.0,1,right,J. Alvarado 25' 3PT pullup (5 PTS) (A. Reeves 1 AST),"[1630631, 1641810]",1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,25.73,Made,5.0,A. Reeves,1641810.0,1.0,,,,,,,,,,,,,,
253,PT06M42.00S,2025-02-22T02:25:31.0Z,2,REGULAR,3pt,Jump Shot,[],202681,31.750985545335087,40.19607843137255,1610612742,37,38,2025-02-22T02:26:20Z,2500000,False,49.0,246.0,1,left,MISS K. Irving 25' 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,25.08,Missed,,,,,,,,,,,,,,,,,,
