actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
122,PT04M16.00S,2024-12-25T19:51:23.3Z,1,REGULAR,turnover,bad pass,[],1629029,,,1610612742,18,19,2024-12-25T19:57:43Z,845000,False,,,0,,L. Dončić bad pass TURNOVER (2 TO),"[1629029, 1630162]",1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,,,,,,,,Edwards,1630162.0
123,PT04M16.00S,2024-12-25T19:51:23.3Z,1,REGULAR,steal,,[],1630162,,,1610612750,18,19,2024-12-25T19:57:32Z,847500,False,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
85,PT04M09.00S,2024-12-25T19:51:26.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629675,92.85479632063075,47.30392156862745,1610612750,18,19,2024-12-25T19:57:32Z,850000,False,-13.0,15.0,1,right,MISS N. Reid running Layup - blocked,"[1629675, 202681]",1610612750.0,MIN,running,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,2.0,Missed,,,,,,,,,,,,,,,Irving,202681.0,,
86,PT04M09.00S,2024-12-25T19:51:26.8Z,1,REGULAR,block,,[],202681,,,1610612750,18,19,2024-12-25T19:51:29Z,860000,False,,,0,,K. Irving BLOCK (1 BLK),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
87,PT04M09.00S,2024-12-25T19:51:26.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,18,19,2024-12-25T19:51:36Z,870000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,85.0,,,,,,,,,,,,,,,,,
89,PT04M09.00S,2024-12-25T19:51:32.3Z,1,REGULAR,substitution,out,[],202681,,,1610612750,18,19,2024-12-25T19:51:46Z,890000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M09.00S,2024-12-25T19:51:32.3Z,1,REGULAR,substitution,out,[],1629023,,,1610612750,18,19,2024-12-25T19:51:46Z,900000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M09.00S,2024-12-25T19:51:32.3Z,1,REGULAR,substitution,out,[],1630183,,,1610612750,18,19,2024-12-25T19:51:46Z,910000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M09.00S,2024-12-25T19:51:32.3Z,1,REGULAR,substitution,in,[],1628467,,,1610612750,18,19,2024-12-25T19:51:46Z,920000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M09.00S,2024-12-25T19:51:32.3Z,1,REGULAR,substitution,in,[],203915,,,1610612750,18,19,2024-12-25T19:51:46Z,930000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M09.00S,2024-12-25T19:51:32.3Z,1,REGULAR,substitution,in,[],1628978,,,1610612750,18,19,2024-12-25T19:51:46Z,940000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M59.00S,2024-12-25T19:51:59.2Z,1,REGULAR,turnover,bad pass,[],1628978,,,1610612750,18,19,2024-12-25T19:52:02Z,950000,False,,,0,,D. DiVincenzo bad pass TURNOVER (1 TO),"[1628978, 1629029]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,,,,,,,,Dončić,1629029.0
96,PT03M59.00S,2024-12-25T19:51:59.2Z,1,REGULAR,steal,,[],1629029,,,1610612742,18,19,2024-12-25T19:52:00Z,960000,False,,,0,,L. Dončić STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
99,PT03M51.00S,2024-12-25T19:52:06.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629656,5.601182654402102,94.85294117647058,1610612742,18,19,2024-12-25T19:52:11Z,970000,False,-224.0,0.0,1,left,MISS Q. Grimes 3PT,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,22.43,Missed,,,,,,,,,,,,,,,,,,
100,PT03M51.00S,2024-12-25T19:52:06.5Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612750,18,19,2024-12-25T19:52:11Z,980000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,99.0,1.0,1.0,0.0,,,,,,,,,,,,,,
101,PT03M36.00S,2024-12-25T19:52:21.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,90.93298291721419,38.50337009803921,1610612750,18,19,2024-12-25T19:56:40Z,990000,False,-57.0,33.0,1,right,MISS N. Reid 6' turnaround Hook,[1629675],1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,6.61,Missed,,,,,,,,,,,,,,,,,,
102,PT03M35.00S,2024-12-25T19:52:22.1Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,18,19,2024-12-25T19:52:40Z,1000000,False,,,0,,L. Dončić REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,101.0,3.0,3.0,0.0,,,,,,,,,,,,,,
103,PT03M25.00S,2024-12-25T19:52:33.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,7.835085413929041,39.21568627450981,1610612742,18,19,2024-12-25T19:52:47Z,1010000,False,54.0,21.0,1,left,MISS D. Gafford Layup - blocked,"[1629655, 1630162]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,5.79,Missed,,,,,,,,,,,,,,,Edwards,1630162.0,,
104,PT03M25.00S,2024-12-25T19:52:33.1Z,1,REGULAR,block,,[],1630162,,,1610612742,18,19,2024-12-25T19:52:35Z,1020000,False,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
105,PT03M22.00S,2024-12-25T19:52:36.1Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,18,19,2024-12-25T20:00:50Z,1030000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,103.0,1.0,1.0,0.0,,,,,,,,,,,,,,
106,PT03M10.00S,2024-12-25T19:52:52.4Z,1,REGULAR,turnover,out-of-bounds,[],203497,,,1610612750,18,19,2024-12-25T19:53:05Z,1040000,False,,,0,,R. Gobert bad pass out-of-bounds TURNOVER (1 TO),[203497],1610612750.0,MIN,bad pass,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,201246.0,,,,,,,,
107,PT03M10.00S,2024-12-25T19:52:55.5Z,1,REGULAR,substitution,out,[],1629655,,,1610612742,18,19,2024-12-25T19:53:05Z,1050000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M10.00S,2024-12-25T19:52:55.5Z,1,REGULAR,substitution,out,[],203497,,,1610612742,18,19,2024-12-25T19:53:05Z,1060000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M10.00S,2024-12-25T19:52:55.5Z,1,REGULAR,substitution,in,[],1641726,,,1610612742,18,19,2024-12-25T19:53:05Z,1070000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M10.00S,2024-12-25T19:52:55.5Z,1,REGULAR,substitution,in,[],203944,,,1610612742,18,19,2024-12-25T19:53:05Z,1080000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M59.00S,2024-12-25T19:53:21.8Z,1,REGULAR,turnover,bad pass,[],1629029,,,1610612742,18,19,2024-12-25T19:53:42Z,1090000,False,,,0,,L. Dončić bad pass TURNOVER (3 TO),"[1629029, 1629675]",1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Right,,,,,,,,,,,3.0,,,,,,,,Reid,1629675.0
112,PT02M59.00S,2024-12-25T19:53:21.8Z,1,REGULAR,steal,,[],1629675,,,1610612750,18,19,2024-12-25T19:53:23Z,1100000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
113,PT02M37.00S,2024-12-25T19:53:43.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630162,69.59592641261499,50.0,1610612750,18,19,2024-12-25T19:59:16Z,1110000,False,0.0,233.0,1,right,MISS A. Edwards 23' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,23.33,Missed,,,,,,,,,,,,,,,,,,
114,PT02M34.00S,2024-12-25T19:53:46.9Z,1,REGULAR,rebound,defensive,[],1641726,,,1610612742,18,19,2024-12-25T19:53:48Z,1120000,False,,,0,,D. Lively II REBOUND (Off:1 Def:2),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Mid-Range,16-24 Center,,,113.0,3.0,2.0,1.0,,,,,,,,,,,,,,
115,PT02M27.00S,2024-12-25T19:53:53.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203915,7.490144546649145,47.21966911764706,1610612742,18,19,2024-12-25T19:53:59Z,1130000,False,14.0,18.0,1,left,MISS S. Dinwiddie driving Hook,[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,2.27,Missed,,,,,,,,,,,,,,,,,,
116,PT02M25.00S,2024-12-25T19:53:55.6Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612750,18,19,2024-12-25T19:53:59Z,1140000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,,,
117,PT02M20.00S,2024-12-25T19:53:59.6Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1629638,73.14388961892247,33.088235294117645,1610612750,18,19,2024-12-25T20:01:53Z,1150000,False,-85.0,200.0,1,right,MISS N. Alexander-Walker 21' running pullup Shot,[1629638],1610612750.0,MIN,running pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Left Center,21.71,Missed,,,,,,,,,,,,,,,,,,
118,PT02M18.00S,2024-12-25T19:54:01.6Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612742,18,19,2024-12-25T19:54:07Z,1160000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left Center,,,117.0,2.0,2.0,0.0,,,,,,,,,,,,,,
119,PT02M04.00S,2024-12-25T19:54:15.9Z,1,REGULAR,3pt,Jump Shot,[],1629656,31.09395532194481,36.029411764705884,1610612742,21,19,2024-12-25T19:54:19Z,1170000,False,70.0,240.0,1,left,Q. Grimes 24' 3PT  (3 PTS) (S. Dinwiddie 1 AST),"[1629656, 203915]",1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,24.98,Made,,,,,3.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,
121,PT02M03.00S,2024-12-25T19:54:21.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,21,19,2024-12-25T19:54:21Z,1190000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M03.00S,2024-12-25T19:57:25.6Z,1,REGULAR,substitution,out,[],1629029,,,1610612750,21,19,2024-12-25T19:57:42Z,1200000,False,,,0,,SUB out: L. Dončić,[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M03.00S,2024-12-25T19:57:25.6Z,1,REGULAR,substitution,out,[],1630162,,,1610612750,21,19,2024-12-25T19:57:42Z,1210000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M03.00S,2024-12-25T19:57:25.6Z,1,REGULAR,substitution,in,[],202681,,,1610612750,21,19,2024-12-25T19:57:42Z,1220000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M03.00S,2024-12-25T19:57:25.6Z,1,REGULAR,substitution,in,[],1631169,,,1610612750,21,19,2024-12-25T19:57:42Z,1230000,False,,,0,,SUB in: J. Minott,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M49.00S,2024-12-25T19:58:10.8Z,1,REGULAR,3pt,Jump Shot,[],1631169,93.9060446780552,97.30392156862744,1610612750,21,19,2024-12-25T19:58:15Z,1240000,False,237.0,5.0,1,right,MISS J. Minott 3PT,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
129,PT01M46.00S,2024-12-25T19:58:13.8Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612742,21,19,2024-12-25T19:58:15Z,1250000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:3),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,,,128.0,3.0,3.0,0.0,,,,,,,,,,,,,,
136,PT01M32.00S,2024-12-25T19:58:20.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202681,11.563731931668856,45.36611519607843,1610612742,23,19,2024-12-25T20:02:28Z,1255000,False,23.0,56.0,1,left,K. Irving 6' driving Layup (7 PTS),[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,6.08,Made,,,,,7.0,,,,,,,,,,,,,
130,PT01M32.00S,2024-12-25T19:58:31.0Z,1,REGULAR,foul,personal,['1freethrow'],1629638,,,1610612742,23,19,2024-12-25T20:01:01Z,1260000,False,,,0,,N. Alexander-Walker shooting personal FOUL (1 PF) (Irving 1 FT),"[1629638, 202681]",1610612750.0,MIN,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2714.0,1.0,0.0,Irving,202681.0,,,,
134,PT01M32.00S,2024-12-25T19:58:53.6Z,1,REGULAR,timeout,challenge,['team'],0,,,1610612742,23,19,2024-12-25T20:00:28Z,1300000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M32.00S,2024-12-25T20:01:02.8Z,1,REGULAR,freethrow,1 of 1,[],202681,,,1610612742,24,19,2024-12-25T20:01:02Z,1320000,False,,,0,,K. Irving Free Throw 1 of 1 (8 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
138,PT01M22.00S,2024-12-25T20:01:13.5Z,1,REGULAR,3pt,Jump Shot,[],203944,66.83639947437582,52.94117647058824,1610612750,24,22,2024-12-25T20:01:20Z,1330000,False,15.0,259.0,1,right,J. Randle 25' 3PT  (8 PTS) (N. Alexander-Walker 1 AST),"[203944, 1629638]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,25.96,Made,,,,,8.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,,
140,PT01M08.00S,2024-12-25T20:01:27.3Z,1,REGULAR,3pt,Jump Shot,[],202681,23.73521681997372,84.80392156862744,1610612742,24,22,2024-12-25T20:01:34Z,1350000,False,-174.0,171.0,1,left,MISS K. Irving 24' 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,24.37,Missed,,,,,,,,,,,,,,,,,,
141,PT01M04.00S,2024-12-25T20:01:31.3Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612750,24,22,2024-12-25T20:01:34Z,1360000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,140.0,2.0,2.0,0.0,,,,,,,,,,,,,,
142,PT00M57.20S,2024-12-25T20:01:40.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,91.27792378449409,44.85294117647059,1610612750,24,24,2024-12-25T20:01:43Z,1370000,False,-26.0,29.0,1,right,N. Reid driving Layup (2 PTS) (J. Randle 2 AST),"[1629675, 203944]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,3.91,Made,,,,,2.0,J. Randle,203944.0,2.0,,,,,,,,,,
144,PT00M37.40S,2024-12-25T20:02:01.1Z,1,REGULAR,2pt,Jump Shot,[],203915,7.095926412614981,29.67984068627451,1610612742,24,24,2024-12-25T20:02:07Z,1390000,False,102.0,14.0,1,left,MISS S. Dinwiddie 10' driving floating Shot,[203915],1610612742.0,DAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Right,10.26,Missed,,,,,,,,,,,,,,,,,,
145,PT00M33.90S,2024-12-25T20:02:04.6Z,1,REGULAR,rebound,offensive,[],1641726,,,1610612742,24,24,2024-12-25T20:02:07Z,1400000,False,,,0,,D. Lively II REBOUND (Off:2 Def:2),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Mid-Range,8-16 Right,,,144.0,4.0,2.0,2.0,,,,,,,,,,,,,,
146,PT00M33.90S,2024-12-25T20:02:04.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641726,5.590000152587891,50.0,1610612742,24,24,2024-12-25T20:02:10Z,1410000,False,0.0,0.0,1,left,MISS D. Lively II tip Layup,[1641726],1610612742.0,DAL,tip,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
147,PT00M32.70S,2024-12-25T20:02:05.9Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612750,24,24,2024-12-25T20:02:10Z,1420000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,146.0,2.0,2.0,0.0,,,,,,,,,,,,,,
148,PT00M27.00S,2024-12-25T20:02:12.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631169,93.9060446780552,45.83333333333333,1610612750,24,26,2024-12-25T20:02:18Z,1430000,False,-21.0,5.0,1,right,J. Minott reverse Layup (2 PTS) (J. Randle 3 AST),"[1631169, 203944]",1610612750.0,MIN,reverse,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,2.13,Made,,,,,2.0,J. Randle,203944.0,3.0,,,,,,,,,,
150,PT00M12.30S,2024-12-25T20:02:29.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641726,10.512483574244415,42.43642769607843,1610612742,24,26,2024-12-25T20:04:32Z,1450000,False,38.0,46.0,1,left,MISS D. Lively II Layup - blocked,"[1641726, 1631169]",1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,5.98,Missed,,,,,,,,,,,,,,,Minott,1631169.0,,
151,PT00M12.30S,2024-12-25T20:02:29.6Z,1,REGULAR,block,,[],1631169,,,1610612742,24,26,2024-12-25T20:02:31Z,1460000,False,,,0,,J. Minott BLOCK (1 BLK),[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
152,PT00M10.00S,2024-12-25T20:02:31.9Z,1,REGULAR,rebound,defensive,[],1631169,,,1610612750,24,26,2024-12-25T20:02:42Z,1470000,False,,,0,,J. Minott REBOUND (Off:0 Def:1),[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,In The Paint (Non-RA),0-8 Center,,,150.0,1.0,1.0,0.0,,,,,,,,,,,,,,
153,PT00M00.70S,2024-12-25T20:02:41.1Z,1,REGULAR,3pt,Jump Shot,[],203944,65.91655716162943,31.862745098039213,1610612750,24,26,2024-12-25T20:04:50Z,1480000,False,-91.0,268.0,1,right,MISS J. Randle 28' step back 3PT,[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,28.28,Missed,,,,,,,,,,,,,,,,,,
154,PT00M00.70S,2024-12-25T20:02:41.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,24,26,2024-12-25T20:02:44Z,1490000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,153.0,,,,,,,,,,,,,,,,,
155,PT00M00.00S,2024-12-25T20:02:47.1Z,1,REGULAR,period,end,[],0,,,1610612750,24,26,2024-12-25T20:02:47Z,1500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-12-25T20:03:48.2Z,2,REGULAR,substitution,out,['startperiod'],1629656,,,1610612750,24,26,2024-12-25T20:06:55Z,1510000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-12-25T20:03:48.2Z,2,REGULAR,substitution,out,['startperiod'],203915,,,1610612750,24,26,2024-12-25T20:06:55Z,1520000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2024-12-25T20:03:48.2Z,2,REGULAR,substitution,out,['startperiod'],202681,,,1610612750,24,26,2024-12-25T20:06:55Z,1530000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2024-12-25T20:03:48.2Z,2,REGULAR,substitution,in,['startperiod'],202691,,,1610612750,24,26,2024-12-25T20:06:55Z,1540000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2024-12-25T20:03:48.2Z,2,REGULAR,substitution,in,['startperiod'],1630230,,,1610612750,24,26,2024-12-25T20:06:55Z,1550000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2024-12-25T20:03:48.2Z,2,REGULAR,substitution,in,['startperiod'],1629029,,,1610612750,24,26,2024-12-25T20:06:55Z,1560000,False,,,0,,SUB in: L. Dončić,[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2024-12-25T20:07:20.1Z,2,REGULAR,period,start,[],0,,,1610612750,24,26,2024-12-25T20:07:20Z,1570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M40.00S,2024-12-25T20:07:39.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,80.15768725361366,37.35064338235294,1610612750,24,26,2024-12-25T20:08:05Z,1580000,False,-63.0,134.0,1,right,MISS N. Alexander-Walker 14' pullup Shot,[1629638],1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,14.82,Missed,,,,,,,,,,,,,,,,,,
164,PT11M37.00S,2024-12-25T20:07:42.0Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612742,24,26,2024-12-25T20:08:05Z,1590000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,163.0,1.0,1.0,0.0,,,,,,,,,,,,,,
165,PT11M30.00S,2024-12-25T20:07:48.8Z,2,REGULAR,3pt,Jump Shot,[],202691,7.966491458607096,3.6764705882352944,1610612742,27,26,2024-12-25T20:41:50Z,1600000,False,232.0,22.0,1,left,K. Thompson 3PT pullup (3 PTS) (L. Dončić 2 AST),"[202691, 1629029]",1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,23.27,Made,,,,,3.0,L. Dončić,1629029.0,2.0,,,,,,,,,,
167,PT11M15.00S,2024-12-25T20:08:05.8Z,2,REGULAR,foul,personal,[],1629029,,,1610612750,27,26,2024-12-25T20:08:24Z,1620000,False,,,0,,L. Dončić personal FOUL (1 PF),"[1629029, 1628978]",1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,201246.0,1.0,0.0,DiVincenzo,1628978.0,,,,
169,PT11M10.00S,2024-12-25T20:08:29.7Z,2,REGULAR,foul,personal,['2freethrow'],1641726,,,1610612750,27,26,2024-12-25T20:08:38Z,1640000,False,,,0,,D. Lively II shooting personal FOUL (1 PF) (Randle 2 FT),"[1641726, 203944]",1610612742.0,DAL,shooting,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2714.0,1.0,0.0,Randle,203944.0,,,,
171,PT11M10.00S,2024-12-25T20:08:54.7Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,27,27,2024-12-25T20:08:54Z,1660000,False,,,0,,J. Randle Free Throw 1 of 2 (9 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
