actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
184,PT12M00.00S,2025-01-25T23:12:50.2Z,2,REGULAR,substitution,out,['startperiod'],1630573,,,1610612738,29,25,2025-01-25T23:15:21Z,1770000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2025-01-25T23:12:50.2Z,2,REGULAR,substitution,out,['startperiod'],201950,,,1610612738,29,25,2025-01-25T23:15:21Z,1780000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2025-01-25T23:12:50.2Z,2,REGULAR,substitution,in,['startperiod'],1641765,,,1610612738,29,25,2025-01-25T23:15:21Z,1790000,False,,,0,,SUB in: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2025-01-25T23:12:50.2Z,2,REGULAR,substitution,in,['startperiod'],202691,,,1610612738,29,25,2025-01-25T23:15:21Z,1800000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2025-01-25T23:12:50.2Z,2,REGULAR,substitution,in,['startperiod'],1628401,,,1610612738,29,25,2025-01-25T23:15:21Z,1810000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2025-01-25T23:12:50.2Z,2,REGULAR,substitution,in,['startperiod'],1628436,,,1610612738,29,25,2025-01-25T23:15:21Z,1820000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2025-01-25T23:15:47.6Z,2,REGULAR,period,start,[],0,,,1610612742,29,25,2025-01-25T23:15:47Z,1830000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT11M46.00S,2025-01-25T23:16:01.8Z,2,REGULAR,turnover,out-of-bounds,[],202691,,,1610612742,29,25,2025-01-25T23:16:21Z,1840000,False,,,0,,K. Thompson bad pass out-of-bounds TURNOVER (1 TO),[202691],1610612742.0,DAL,bad pass,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Center,,,,,,,,1162.0,,,,,,,,,,1.0,,
192,PT11M28.00S,2025-01-25T23:16:26.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201143,11.514454664914586,49.754901960784316,1610612738,29,27,2025-01-25T23:16:32Z,1850000,False,1.0,56.0,1,left,A. Horford driving Hook (4 PTS),[201143],1610612738.0,BOS,driving,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,5.57,Made,,,,,4.0,,,,,,,,,,,,,
193,PT11M10.00S,2025-01-25T23:16:44.1Z,2,REGULAR,turnover,traveling,[],1641765,,,1610612742,29,27,2025-01-25T23:16:52Z,1860000,False,,,0,,O. Prosper traveling TURNOVER (1 TO),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,,,,,,1162.0,,,,,,,,,,1.0,,
194,PT11M01.00S,2025-01-25T23:17:05.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,34.90473061760841,55.63725490196079,1610612738,29,30,2025-01-25T23:17:38Z,1870000,False,-28.0,276.0,1,left,J. Tatum 27' 3PT pullup (10 PTS) (D. White 1 AST),"[1628369, 1628401]",1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,27.7,Made,,,,,10.0,,,,,,,,D. White,1628401.0,1.0,,,
196,PT10M41.00S,2025-01-25T23:17:24.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641765,92.9862023653088,47.30392156862745,1610612742,29,30,2025-01-25T23:17:31Z,1890000,False,-13.0,13.0,1,right,MISS O. Prosper driving reverse Layup - blocked,"[1641765, 1628436]",1610612742.0,DAL,driving reverse,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,1.9,Missed,,,,,,,,,,,Kornet,1628436.0,,,,,,
235,PT10M41.00S,2025-01-25T23:17:24.1Z,2,REGULAR,block,,[],1628436,,,1610612742,29,30,2025-01-25T23:22:00Z,1895000,False,,,0,,L. Kornet BLOCK (1 BLK),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
197,PT10M40.00S,2025-01-25T23:17:25.1Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,29,30,2025-01-25T23:17:31Z,1900000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,196.0,1.0,1.0,0.0,,,,,,,,,,,,,,
198,PT10M34.00S,2025-01-25T23:17:32.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,4.155716162943495,95.34313725490196,1610612738,29,33,2025-01-25T23:21:38Z,1910000,False,-227.0,-13.0,1,left,P. Pritchard 3PT running (3 PTS) (A. Horford 1 AST),"[1630202, 201143]",1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,22.71,Made,,,,,3.0,,,,,,,,A. Horford,201143.0,1.0,,,
200,PT10M20.00S,2025-01-25T23:17:46.9Z,2,REGULAR,foul,personal,[],1630202,,,1610612742,29,33,2025-01-25T23:18:11Z,1930000,False,,,0,,P. Pritchard personal FOUL (1 PF),"[1630202, 203915]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Left,,,,,,,,1627534.0,1.0,0.0,Dinwiddie,203915.0,,,,,,,,
202,PT10M20.00S,2025-01-25T23:17:55.1Z,2,REGULAR,substitution,out,[],1629655,,,1610612742,29,33,2025-01-25T23:17:59Z,1950000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT10M20.00S,2025-01-25T23:17:55.1Z,2,REGULAR,substitution,in,[],1628467,,,1610612742,29,33,2025-01-25T23:17:59Z,1960000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT10M13.00S,2025-01-25T23:18:18.0Z,2,REGULAR,foul,personal,[],1630202,,,1610612742,29,33,2025-01-25T23:18:36Z,1970000,False,,,0,,P. Pritchard personal FOUL (2 PF),"[1630202, 1629023]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Center,,,,,,,,1162.0,2.0,0.0,Washington,1629023.0,,,,,,,,
206,PT09M58.00S,2025-01-25T23:18:53.7Z,2,REGULAR,2pt,Jump Shot,[],1628467,71.30420499342969,43.38235294117647,1610612742,29,33,2025-01-25T23:18:58Z,1990000,False,-33.0,217.0,1,right,MISS M. Kleber 21' pullup Shot,[1628467],1610612742.0,DAL,pullup,,,Kleber,M. Kleber,,,,,Mid-Range,16-24 Center,21.97,Missed,,,,,,,,,,,,,,,,,,
207,PT09M56.00S,2025-01-25T23:18:56.2Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,29,33,2025-01-25T23:18:56Z,2000000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Center,,,206.0,1.0,1.0,0.0,,,,,,,,,,,,,,
208,PT09M51.00S,2025-01-25T23:19:00.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,28.465834428383708,79.16666666666666,1610612738,29,33,2025-01-25T23:24:11Z,2010000,False,-146.0,215.0,1,left,MISS J. Tatum 25' running pullup 3PT,[1628369],1610612738.0,BOS,running pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.99,Missed,,,,,,,,,,,,,,,,,,
209,PT09M48.00S,2025-01-25T23:19:03.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,29,33,2025-01-25T23:19:07Z,2020000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,208.0,,,,,,,,,,,,,,,,,
211,PT09M48.00S,2025-01-25T23:19:06.7Z,2,REGULAR,substitution,out,[],1641765,,,1610612742,29,33,2025-01-25T23:19:10Z,2040000,False,,,0,,SUB out: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M48.00S,2025-01-25T23:19:06.7Z,2,REGULAR,substitution,in,[],1629656,,,1610612742,29,33,2025-01-25T23:19:10Z,2050000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M40.00S,2025-01-25T23:19:26.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,90.48948751642575,53.92156862745098,1610612742,29,33,2025-01-25T23:19:29Z,2060000,False,20.0,37.0,1,right,MISS P. Washington driving Layup,[1629023],1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,4.18,Missed,,,,,,,,,,,,,,,,,,
214,PT09M38.00S,2025-01-25T23:19:28.0Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,29,33,2025-01-25T23:19:29Z,2070000,False,,,0,,L. Kornet REBOUND (Off:0 Def:3),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,213.0,3.0,3.0,0.0,,,,,,,,,,,,,,
215,PT09M30.00S,2025-01-25T23:19:36.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,16.90210249671485,51.470588235294116,1610612738,29,33,2025-01-25T23:25:26Z,2080000,False,-7.0,106.0,1,left,MISS D. White 10' fadeaway Shot,[1628401],1610612738.0,BOS,fadeaway,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,10.67,Missed,,,,,,,,,,,,,,,,,,
216,PT09M29.00S,2025-01-25T23:19:37.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,29,33,2025-01-25T23:19:47Z,2090000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,215.0,,,,,,,,,,,,,,,,,
218,PT09M12.00S,2025-01-25T23:19:59.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,93.77463863337714,56.86274509803921,1610612742,29,33,2025-01-25T23:20:04Z,2110000,False,34.0,6.0,1,right,MISS Q. Grimes driving Layup,[1629656],1610612742.0,DAL,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,3.48,Missed,,,,,,,,,,,,,,,,,,
219,PT09M10.00S,2025-01-25T23:20:01.3Z,2,REGULAR,rebound,offensive,[],1628467,,,1610612742,29,33,2025-01-25T23:20:04Z,2120000,False,,,0,,M. Kleber REBOUND (Off:1 Def:0),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,218.0,1.0,0.0,1.0,,,,,,,,,,,,,,
220,PT09M01.00S,2025-01-25T23:20:10.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628467,69.99014454664915,28.186274509803923,1610612742,29,33,2025-01-25T23:20:17Z,2130000,False,-109.0,230.0,1,right,MISS M. Kleber 25' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Left Center,25.42,Missed,,,,,,,,,,,,,,,,,,
221,PT08M56.00S,2025-01-25T23:20:15.6Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,29,33,2025-01-25T23:20:17Z,2140000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,220.0,2.0,2.0,0.0,,,,,,,,,,,,,,
222,PT08M41.00S,2025-01-25T23:20:29.9Z,2,REGULAR,3pt,Jump Shot,[],1628401,7.046649145860711,3.431372549019608,1610612738,29,33,2025-01-25T23:20:34Z,2150000,False,233.0,14.0,1,left,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,23.32,Missed,,,,,,,,,,,,,,,,,,
223,PT08M38.00S,2025-01-25T23:20:32.9Z,2,REGULAR,rebound,defensive,[],202691,,,1610612742,29,33,2025-01-25T23:20:34Z,2160000,False,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,,,222.0,2.0,2.0,0.0,,,,,,,,,,,,,,
224,PT08M32.00S,2025-01-25T23:20:39.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628467,93.77463863337714,51.71568627450981,1610612742,29,33,2025-01-25T23:20:47Z,2170000,False,9.0,6.0,1,right,MISS M. Kleber reverse Layup,[1628467],1610612742.0,DAL,reverse,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,1.05,Missed,,,,,,,,,,,,,,,,,,
225,PT08M30.00S,2025-01-25T23:20:41.5Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,29,33,2025-01-25T23:20:47Z,2180000,False,,,0,,L. Kornet REBOUND (Off:0 Def:4),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,224.0,4.0,4.0,0.0,,,,,,,,,,,,,,
226,PT08M23.00S,2025-01-25T23:20:48.4Z,2,REGULAR,3pt,Jump Shot,[],201143,4.812746386333772,96.07843137254902,1610612738,29,33,2025-01-25T23:20:52Z,2190000,False,-230.0,-7.0,1,left,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
227,PT08M20.00S,2025-01-25T23:20:51.4Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612742,29,33,2025-01-25T23:20:52Z,2200000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,,,226.0,1.0,1.0,0.0,,,,,,,,,,,,,,
228,PT08M15.00S,2025-01-25T23:20:57.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629656,93.51182654402102,52.450980392156865,1610612742,29,33,2025-01-25T23:27:31Z,2210000,False,12.0,8.0,1,right,MISS Q. Grimes running reverse Layup,[1629656],1610612742.0,DAL,running reverse,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,1.5,Missed,,,,,,,,,,,,,,,,,,
229,PT08M12.00S,2025-01-25T23:21:00.1Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,29,33,2025-01-25T23:21:02Z,2220000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,228.0,2.0,2.0,0.0,,,,,,,,,,,,,,
230,PT07M58.00S,2025-01-25T23:21:13.1Z,2,REGULAR,3pt,Jump Shot,[],201143,4.02431011826544,96.56862745098039,1610612738,29,33,2025-01-25T23:21:19Z,2230000,False,-233.0,-15.0,1,left,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,23.33,Missed,,,,,,,,,,,,,,,,,,
231,PT07M54.00S,2025-01-25T23:21:17.1Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612742,29,33,2025-01-25T23:21:19Z,2240000,False,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,230.0,3.0,2.0,1.0,,,,,,,,,,,,,,
232,PT07M44.00S,2025-01-25T23:21:27.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,93.5611038107753,54.10539215686274,1610612742,31,33,2025-01-25T23:21:35Z,2250000,False,21.0,8.0,1,right,P. Washington driving reverse Layup (7 PTS),[1629023],1610612742.0,DAL,driving reverse,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.2,Made,,,,,7.0,,,,,,,,,,,,,
233,PT07M35.00S,2025-01-25T23:21:36.7Z,2,REGULAR,foul,personal,[],203915,,,1610612738,31,33,2025-01-25T23:23:15Z,2260000,False,,,0,,S. Dinwiddie personal FOUL (1 PF),"[203915, 1628401]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,,,,1627534.0,1.0,0.0,White,1628401.0,,,,,,,,
236,PT07M35.00S,2025-01-25T23:21:49.9Z,2,REGULAR,substitution,out,[],203915,,,1610612738,31,33,2025-01-25T23:22:06Z,2280000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M35.00S,2025-01-25T23:21:49.9Z,2,REGULAR,substitution,out,[],1628369,,,1610612738,31,33,2025-01-25T23:22:06Z,2290000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M35.00S,2025-01-25T23:21:49.9Z,2,REGULAR,substitution,out,[],1628436,,,1610612738,31,33,2025-01-25T23:22:06Z,2300000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M35.00S,2025-01-25T23:21:49.9Z,2,REGULAR,substitution,out,[],201143,,,1610612738,31,33,2025-01-25T23:22:06Z,2310000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M35.00S,2025-01-25T23:21:49.9Z,2,REGULAR,substitution,in,[],202681,,,1610612738,31,33,2025-01-25T23:22:06Z,2320000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M35.00S,2025-01-25T23:21:49.9Z,2,REGULAR,substitution,in,[],201950,,,1610612738,31,33,2025-01-25T23:22:06Z,2330000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M35.00S,2025-01-25T23:21:49.9Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,31,33,2025-01-25T23:22:06Z,2340000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M35.00S,2025-01-25T23:21:49.9Z,2,REGULAR,substitution,in,[],204001,,,1610612738,31,33,2025-01-25T23:22:06Z,2350000,False,,,0,,SUB in: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M29.00S,2025-01-25T23:22:18.1Z,2,REGULAR,3pt,Jump Shot,[],201950,30.56833114323259,29.411764705882355,1610612738,31,36,2025-01-25T23:22:22Z,2360000,False,103.0,235.0,1,left,J. Holiday 25' 3PT pullup (5 PTS),[201950],1610612738.0,BOS,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,25.64,Made,,,,,5.0,,,,,,,,,,,,,
245,PT07M07.00S,2025-01-25T23:22:39.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202681,93.24901445466492,53.18627450980392,1610612742,33,36,2025-01-25T23:22:43Z,2370000,False,16.0,11.0,1,right,K. Irving driving Layup (8 PTS) (Q. Grimes 2 AST),"[202681, 1629656]",1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,1.93,Made,,,,,8.0,,,,,,,,Q. Grimes,1629656.0,2.0,,,
247,PT06M55.00S,2025-01-25T23:22:52.3Z,2,REGULAR,3pt,Jump Shot,[],204001,29.517082785808146,18.38235294117647,1610612738,33,39,2025-01-25T23:22:58Z,2390000,False,158.0,225.0,1,left,K. Porziņģis 27' 3PT  (8 PTS) (J. Brown 2 AST),"[204001, 1627759]",1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Right Center,27.5,Made,,,,,8.0,,,,,,,,J. Brown,1627759.0,2.0,,,
249,PT06M37.00S,2025-01-25T23:23:09.9Z,2,REGULAR,2pt,Jump Shot,[],202681,91.32720105124835,79.18964460784314,1610612742,33,39,2025-01-25T23:23:16Z,2410000,False,146.0,29.0,1,right,MISS K. Irving 14' turnaround fadeaway Shot,[202681],1610612742.0,DAL,turnaround fadeaway,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,14.88,Missed,,,,,,,,,,,,,,,,,,
250,PT06M34.00S,2025-01-25T23:23:12.9Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,33,39,2025-01-25T23:23:16Z,2420000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Right,,,249.0,1.0,1.0,0.0,,,,,,,,,,,,,,
251,PT06M27.00S,2025-01-25T23:23:20.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,6.783837056504599,49.754901960784316,1610612738,33,41,2025-01-25T23:23:24Z,2430000,False,1.0,11.0,1,left,J. Brown cutting DUNK (9 PTS) (K. Porziņģis 1 AST),"[1627759, 204001]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.14,Made,,,,,9.0,,,,,,,,K. Porziņģis,204001.0,1.0,,,
253,PT06M26.00S,2025-01-25T23:23:23.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,33,41,2025-01-25T23:23:23Z,2450000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M26.00S,2025-01-25T23:23:25.7Z,2,REGULAR,substitution,out,[],202691,,,1610612742,33,41,2025-01-25T23:26:14Z,2460000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M26.00S,2025-01-25T23:23:25.7Z,2,REGULAR,substitution,out,[],1628467,,,1610612742,33,41,2025-01-25T23:26:14Z,2470000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M26.00S,2025-01-25T23:23:25.7Z,2,REGULAR,substitution,in,[],1629655,,,1610612742,33,41,2025-01-25T23:26:14Z,2480000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M26.00S,2025-01-25T23:23:25.7Z,2,REGULAR,substitution,in,[],1630702,,,1610612742,33,41,2025-01-25T23:26:14Z,2490000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M11.00S,2025-01-25T23:27:08.0Z,2,REGULAR,3pt,Jump Shot,[],1630702,72.35545335085413,15.686274509803921,1610612742,33,41,2025-01-25T23:27:15Z,2500000,False,-172.0,207.0,1,right,MISS J. Hardy 26' 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,26.92,Missed,,,,,,,,,,,,,,,,,,
259,PT06M07.00S,2025-01-25T23:27:12.0Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612742,33,41,2025-01-25T23:27:15Z,2510000,False,,,0,,D. Gafford REBOUND (Off:2 Def:4),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,258.0,6.0,4.0,2.0,,,,,,,,,,,,,,
260,PT06M06.00S,2025-01-25T23:27:13.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,93.29829172141918,52.447150735294116,1610612742,35,41,2025-01-25T23:27:22Z,2520000,False,12.0,10.0,1,right,D. Gafford putback Layup (8 PTS),[1629655],1610612742.0,DAL,putback,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,8.0,,,,,,,,,,,,,
261,PT05M52.00S,2025-01-25T23:27:26.5Z,2,REGULAR,3pt,Jump Shot,[],1628401,29.911300919842315,19.362745098039216,1610612738,35,41,2025-01-25T23:27:30Z,2530000,False,153.0,229.0,1,left,MISS D. White 27' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,27.53,Missed,,,,,,,,,,,,,,,,,,
262,PT05M49.00S,2025-01-25T23:27:29.5Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612742,35,41,2025-01-25T23:27:30Z,2540000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,261.0,2.0,2.0,0.0,,,,,,,,,,,,,,
263,PT05M40.00S,2025-01-25T23:27:38.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,93.77463863337714,46.568627450980394,1610612742,35,41,2025-01-25T23:32:06Z,2550000,False,-17.0,6.0,1,right,MISS P. Washington driving reverse Layup,[1629023],1610612742.0,DAL,driving reverse,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,,,,,
264,PT05M39.00S,2025-01-25T23:27:39.0Z,2,REGULAR,rebound,defensive,[],204001,,,1610612738,35,41,2025-01-25T23:27:41Z,2560000,False,,,0,,K. Porziņģis REBOUND (Off:0 Def:1),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,263.0,1.0,1.0,0.0,,,,,,,,,,,,,,
265,PT05M34.00S,2025-01-25T23:27:45.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201950,3.892904073587385,93.87254901960785,1610612738,35,44,2025-01-25T23:33:20Z,2570000,False,-219.0,-16.0,1,left,J. Holiday 3PT running (8 PTS) (K. Porziņģis 2 AST),"[201950, 204001]",1610612738.0,BOS,running,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,22.0,Made,,,,,8.0,,,,,,,,K. Porziņģis,204001.0,2.0,,,
