actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
262,PT06M16.00S,2024-11-04T01:24:08.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,93.64323258869908,46.568627450980394,1610612742,44,28,2024-11-04T01:27:49Z,2495000,False,-17.0,7.0,1,right,MISS D. Gafford alley-oop DUNK - blocked,"[1629655, 1630591]",1610612742.0,DAL,alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.87,Missed,,,,,Suggs,1630591.0,,,,,,,,,,,,
263,PT06M16.00S,2024-11-04T01:24:08.5Z,2,REGULAR,block,,[],1630591,,,1610612742,44,28,2024-11-04T01:27:49Z,2497500,False,,,0,,J. Suggs BLOCK (2 BLK),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
264,PT06M14.00S,2024-11-04T01:24:10.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,44,28,2024-11-04T01:27:49Z,2498750,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,262.0,,,,,,,,,,,
253,PT06M14.00S,2024-11-04T01:24:39.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,44,28,2024-11-04T01:27:58Z,2520000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M14.00S,2024-11-04T01:27:04.2Z,2,REGULAR,substitution,out,[],1630591,,,1610612753,44,28,2024-11-04T01:27:58Z,2540000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M14.00S,2024-11-04T01:27:04.2Z,2,REGULAR,substitution,in,[],1641724,,,1610612753,44,28,2024-11-04T01:27:58Z,2550000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M08.00S,2024-11-04T01:27:46.6Z,2,REGULAR,jumpball,recovered,[],1630532,,,1610612753,44,28,2024-11-04T01:27:58Z,2560000,False,,,0,,Jump Ball W. Carter Jr. vs. D. Gafford: Tip to F. Wagner,"[1630532, 1628976, 1629655]",1610612753.0,ORL,heldball,F. Wagner,1630532.0,Wagner,F. Wagner,Carter Jr.,1628976.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,
265,PT05M58.00S,2024-11-04T01:27:56.5Z,2,REGULAR,2pt,Jump Shot,[],1628976,21.369908015768726,61.51960784313726,1610612753,44,28,2024-11-04T01:28:22Z,2610000,False,-58.0,148.0,1,left,MISS W. Carter Jr. 15' Jump Shot,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Center,15.92,Missed,,,,,,,,,,,,,,,,,,
266,PT05M57.00S,2024-11-04T01:27:58.7Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612742,44,28,2024-11-04T01:27:58Z,2620000,False,,,0,,N. Marshall REBOUND (Off:0 Def:4),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Center,,,,,,,,,265.0,,,,4.0,4.0,0.0,,,,,
267,PT05M50.00S,2024-11-04T01:28:05.6Z,2,REGULAR,3pt,Jump Shot,[],1629023,66.96780551905388,45.09803921568628,1610612742,47,28,2024-11-04T01:28:24Z,2630000,False,-25.0,258.0,1,right,P. Washington 25' 3PT  (5 PTS) (N. Marshall 3 AST),"[1629023, 1630230]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,25.92,Made,5.0,N. Marshall,1630230.0,3.0,,,,,,,,,,,,,,
269,PT05M21.00S,2024-11-04T01:28:33.9Z,2,REGULAR,3pt,Jump Shot,[],203484,22.815374507227332,86.51960784313727,1610612753,47,28,2024-11-04T01:28:38Z,2650000,False,-183.0,162.0,1,left,MISS K. Caldwell-Pope 24' 3PT,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,24.41,Missed,,,,,,,,,,,,,,,,,,
270,PT05M20.00S,2024-11-04T01:28:34.9Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,47,28,2024-11-04T01:28:38Z,2660000,False,,,0,,D. Gafford REBOUND (Off:2 Def:3),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,269.0,,,,5.0,3.0,2.0,,,,,
271,PT05M14.00S,2024-11-04T01:28:41.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629029,72.48685939553219,17.401960784313726,1610612742,50,28,2024-11-04T01:43:12Z,2670000,False,-163.0,206.0,1,right,L. Dončić 26' 3PT running pullup (17 PTS),[1629029],1610612742.0,DAL,running pullup,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,26.28,Made,17.0,,,,,,,,,,,,,,,,,
272,PT05M12.00S,2024-11-04T01:28:47.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612753,50,28,2024-11-04T01:28:47Z,2680000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M12.00S,2024-11-04T01:30:07.6Z,2,REGULAR,substitution,out,[],1628976,,,1610612753,50,28,2024-11-04T01:30:33Z,2690000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M12.00S,2024-11-04T01:30:07.6Z,2,REGULAR,substitution,in,[],1629021,,,1610612753,50,28,2024-11-04T01:30:33Z,2700000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M52.00S,2024-11-04T01:30:53.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,13.61695137976347,39.950980392156865,1610612753,50,28,2024-11-04T01:31:32Z,2710000,False,50.0,75.0,1,left,MISS F. Wagner 9' floating Shot - blocked,"[1630532, 202691]",1610612753.0,ORL,floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Right,9.07,Missed,,,,,Thompson,202691.0,,,,,,,,,,,,
276,PT04M52.00S,2024-11-04T01:30:53.8Z,2,REGULAR,block,,[],202691,,,1610612753,50,28,2024-11-04T01:30:56Z,2720000,False,,,0,,K. Thompson BLOCK (2 BLK),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
277,PT04M51.00S,2024-11-04T01:30:54.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,50,28,2024-11-04T01:31:32Z,2730000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,275.0,,,,,,,,,,,
279,PT04M47.00S,2024-11-04T01:31:14.4Z,2,REGULAR,turnover,lost ball,[],1630532,,,1610612753,50,28,2024-11-04T01:34:08Z,2750000,False,,,0,,F. Wagner lost ball TURNOVER (1 TO),"[1630532, 1629023]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,1.0,Washington,1629023.0,,,,,,,,
280,PT04M47.00S,2024-11-04T01:31:14.4Z,2,REGULAR,steal,,[],1629023,,,1610612742,50,28,2024-11-04T01:41:41Z,2760000,False,,,0,,P. Washington STEAL (1 STL),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
282,PT04M34.00S,2024-11-04T01:31:29.7Z,2,REGULAR,foul,personal,[],1630532,,,1610612742,50,28,2024-11-04T01:31:44Z,2770000,False,,,0,,F. Wagner personal FOUL (2 PF),"[1630532, 1630230]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1629183.0,2.0,0.0,Marshall,1630230.0
284,PT04M34.00S,2024-11-04T01:31:43.4Z,2,REGULAR,substitution,out,[],1641710,,,1610612742,50,28,2024-11-04T01:31:52Z,2790000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M34.00S,2024-11-04T01:31:43.4Z,2,REGULAR,substitution,in,[],1641783,,,1610612742,50,28,2024-11-04T01:31:52Z,2800000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M23.00S,2024-11-04T01:32:05.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629029,89.04402102496715,24.019607843137255,1610612742,52,28,2024-11-04T01:32:10Z,2810000,False,-130.0,50.0,1,right,L. Dončić 13' turnaround fadeaway Jump Shot (19 PTS) (K. Thompson 2 AST),"[1629029, 202691]",1610612742.0,DAL,turnaround fadeaway,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Left,13.94,Made,19.0,K. Thompson,202691.0,2.0,,,,,,,,,,,,,,
288,PT04M10.00S,2024-11-04T01:32:18.9Z,2,REGULAR,3pt,Jump Shot,[],203484,6.258212877792378,94.6078431372549,1610612753,52,28,2024-11-04T01:32:23Z,2830000,False,-223.0,6.0,1,left,MISS K. Caldwell-Pope 3PT,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,22.31,Missed,,,,,,,,,,,,,,,,,,
289,PT04M07.00S,2024-11-04T01:32:21.9Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,52,28,2024-11-04T01:32:23Z,2840000,False,,,0,,D. Gafford REBOUND (Off:2 Def:4),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Left Corner 3,24+ Left,,,,,,,,,288.0,,,,6.0,4.0,2.0,,,,,
290,PT04M01.00S,2024-11-04T01:32:27.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629029,63.288436268068324,48.28431372549019,1610612742,55,28,2024-11-04T01:42:48Z,2850000,False,-9.0,293.0,1,right,L. Dončić 29' 3PT running (22 PTS) (N. Marshall 4 AST),"[1629029, 1630230]",1610612742.0,DAL,running,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,29.27,Made,22.0,N. Marshall,1630230.0,4.0,,,,,,,,,,,,,,
292,PT03M40.00S,2024-11-04T01:32:49.4Z,2,REGULAR,turnover,lost ball,[],1641724,,,1610612753,55,28,2024-11-04T01:33:17Z,2870000,False,,,0,,J. Howard lost ball TURNOVER (1 TO),"[1641724, 1629655]",1610612753.0,ORL,,,,Howard,J. Howard,,,,,Mid-Range,8-16 Right,,,,,,,,,,1.0,Gafford,1629655.0,,,,,,,,
293,PT03M40.00S,2024-11-04T01:32:49.4Z,2,REGULAR,steal,,[],1629655,,,1610612742,55,28,2024-11-04T01:36:14Z,2880000,False,,,0,,D. Gafford STEAL (1 STL),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
294,PT03M35.00S,2024-11-04T01:32:54.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202691,74.58935611038108,11.76470588235294,1610612742,55,28,2024-11-04T01:42:22Z,2890000,False,-191.0,186.0,1,right,MISS K. Thompson 26' running 3PT,[202691],1610612742.0,DAL,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,26.7,Missed,,,,,,,,,,,,,,,,,,
295,PT03M28.00S,2024-11-04T01:33:00.5Z,2,REGULAR,rebound,defensive,[],1641783,,,1610612753,55,28,2024-11-04T01:33:00Z,2900000,False,,,0,,T. da Silva REBOUND (Off:0 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,,,,,,,,,294.0,,,,1.0,1.0,0.0,,,,,
296,PT03M23.00S,2024-11-04T01:33:06.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641724,4.02431011826544,94.11764705882352,1610612753,55,28,2024-11-04T01:35:21Z,2910000,False,-221.0,-15.0,1,left,MISS J. Howard running pullup 3PT,[1641724],1610612753.0,ORL,running pullup,,,Howard,J. Howard,,,,,Left Corner 3,24+ Left,22.11,Missed,,,,,,,,,,,,,,,,,,
297,PT03M20.00S,2024-11-04T01:33:09.0Z,2,REGULAR,rebound,offensive,[],203484,,,1610612753,55,28,2024-11-04T01:35:21Z,2920000,False,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:1),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,,,,,,,,,296.0,,,,2.0,1.0,1.0,,,,,
298,PT03M18.00S,2024-11-04T01:33:10.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641724,23.340998685939553,85.5392156862745,1610612753,55,31,2024-11-04T01:33:25Z,2930000,False,-178.0,167.0,1,left,J. Howard 24' 3PT  (5 PTS) (K. Caldwell-Pope 1 AST),"[1641724, 203484]",1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Left Center,24.38,Made,5.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,,,,,
300,PT03M05.00S,2024-11-04T01:33:27.9Z,2,REGULAR,foul,personal,[],1629021,,,1610612742,55,31,2024-11-04T01:33:32Z,2950000,False,,,0,,M. Wagner personal FOUL (2 PF),"[1629021, 1630230]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Marshall,1630230.0
302,PT03M05.00S,2024-11-04T01:33:34.7Z,2,REGULAR,substitution,out,[],202691,,,1610612742,55,31,2024-11-04T01:33:55Z,2970000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M05.00S,2024-11-04T01:33:34.7Z,2,REGULAR,substitution,out,[],1630532,,,1610612742,55,31,2024-11-04T01:33:55Z,2980000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M05.00S,2024-11-04T01:33:34.7Z,2,REGULAR,substitution,in,[],202681,,,1610612742,55,31,2024-11-04T01:33:55Z,2990000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M05.00S,2024-11-04T01:33:34.7Z,2,REGULAR,substitution,in,[],1630591,,,1610612742,55,31,2024-11-04T01:33:55Z,3000000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M55.00S,2024-11-04T01:34:07.1Z,2,REGULAR,3pt,Jump Shot,[],1629029,74.85216819973719,87.5,1610612742,58,31,2024-11-04T01:34:11Z,3010000,False,188.0,184.0,1,right,L. Dončić 26' 3PT  (25 PTS) (K. Irving 2 AST),"[1629029, 202681]",1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,26.26,Made,25.0,K. Irving,202681.0,2.0,,,,,,,,,,,,,,
308,PT02M41.00S,2024-11-04T01:34:26.2Z,2,REGULAR,foul,personal,[],1629029,,,1610612753,58,31,2024-11-04T01:34:30Z,3030000,False,,,0,,L. Dončić personal FOUL (2 PF),"[1629029, 1630591]",1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Suggs,1630591.0
310,PT02M35.00S,2024-11-04T01:34:47.6Z,2,REGULAR,turnover,bad pass,[],1641724,,,1610612753,58,31,2024-11-04T01:36:43Z,3050000,False,,,0,,J. Howard bad pass TURNOVER (2 TO),"[1641724, 1630230]",1610612753.0,ORL,,,,Howard,J. Howard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2.0,Marshall,1630230.0,,,,,,,,
311,PT02M35.00S,2024-11-04T01:34:47.6Z,2,REGULAR,steal,,[],1630230,,,1610612742,58,31,2024-11-04T01:34:49Z,3060000,False,,,0,,N. Marshall STEAL (2 STL),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
312,PT02M30.00S,2024-11-04T01:34:52.7Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629655,94.1688567674113,48.77450980392157,1610612742,60,31,2024-11-04T01:36:08Z,3070000,False,-6.0,2.0,1,right,D. Gafford running alley-oop DUNK (12 PTS) (N. Marshall 5 AST),"[1629655, 1630230]",1610612742.0,DAL,running alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.65,Made,12.0,N. Marshall,1630230.0,5.0,,,,,,,,,,,,,,
314,PT02M13.00S,2024-11-04T01:35:08.5Z,2,REGULAR,3pt,Jump Shot,[],1630591,30.962549277266753,78.18627450980392,1610612753,60,34,2024-11-04T01:36:40Z,3090000,False,-141.0,239.0,1,left,J. Suggs 27' 3PT pullup (5 PTS),[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,27.7,Made,5.0,,,,,,,,,,,,,,,,,
315,PT01M59.00S,2024-11-04T01:35:23.1Z,2,REGULAR,3pt,Jump Shot,[],1629029,81.02825229960578,93.87254901960785,1610612742,60,34,2024-11-04T01:35:29Z,3100000,False,219.0,126.0,1,right,MISS L. Dončić 25' 3PT,[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,25.29,Missed,,,,,,,,,,,,,,,,,,
316,PT01M56.00S,2024-11-04T01:35:26.1Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,60,34,2024-11-04T01:35:29Z,3110000,False,,,0,,M. Wagner REBOUND (Off:0 Def:5),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,315.0,,,,5.0,5.0,0.0,,,,,
317,PT01M52.00S,2024-11-04T01:35:30.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641783,5.995400788436268,48.03921568627451,1610612753,60,36,2024-11-04T01:35:37Z,3120000,False,10.0,4.0,1,left,T. da Silva running DUNK (2 PTS) (J. Suggs 1 AST),"[1641783, 1630591]",1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,1.05,Made,2.0,J. Suggs,1630591.0,1.0,,,,,,,,,,,,,,
319,PT01M36.00S,2024-11-04T01:35:46.3Z,2,REGULAR,3pt,Jump Shot,[],1630230,93.9060446780552,4.901960784313726,1610612742,60,36,2024-11-04T01:35:51Z,3140000,False,-225.0,5.0,1,right,MISS N. Marshall 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,22.56,Missed,,,,,,,,,,,,,,,,,,
320,PT01M32.00S,2024-11-04T01:35:50.3Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,60,36,2024-11-04T01:35:51Z,3150000,False,,,0,,J. Suggs REBOUND (Off:0 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,,,,,,,,,319.0,,,,2.0,2.0,0.0,,,,,
321,PT01M29.00S,2024-11-04T01:35:53.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203484,23.603810775295663,12.254901960784313,1610612753,60,36,2024-11-04T01:38:22Z,3160000,False,189.0,169.0,1,left,MISS K. Caldwell-Pope 25' running pullup 3PT,[203484],1610612753.0,ORL,running pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
322,PT01M27.00S,2024-11-04T01:35:55.2Z,2,REGULAR,rebound,defensive,[],202681,,,1610612742,60,36,2024-11-04T01:35:57Z,3170000,False,,,0,,K. Irving REBOUND (Off:0 Def:1),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,,,,,,,,,321.0,,,,1.0,1.0,0.0,,,,,
323,PT01M18.00S,2024-11-04T01:36:04.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202681,94.1688567674113,46.81372549019608,1610612742,62,36,2024-11-04T01:36:17Z,3180000,False,-16.0,2.0,1,right,K. Irving Layup (7 PTS) (L. Dončić 5 AST),"[202681, 1629029]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,1.61,Made,7.0,L. Dončić,1629029.0,5.0,,,,,,,,,,,,,,
325,PT01M08.00S,2024-11-04T01:36:21.6Z,2,REGULAR,foul,personal,[],1629029,,,1610612753,62,36,2024-11-04T01:36:27Z,3200000,False,,,0,,L. Dončić personal FOUL (3 PF),"[1629029, 1630591]",1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1626302.0,3.0,0.0,Suggs,1630591.0
327,PT01M02.00S,2024-11-04T01:36:42.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,6.258212877792378,48.77450980392157,1610612753,62,38,2024-11-04T01:36:46Z,3220000,False,6.0,6.0,1,left,M. Wagner Layup (6 PTS) (J. Suggs 2 AST),"[1629021, 1630591]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,0.88,Made,6.0,J. Suggs,1630591.0,2.0,,,,,,,,,,,,,,
329,PT00M49.10S,2024-11-04T01:36:57.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203484,,,1610612742,62,38,2024-11-04T01:37:05Z,3240000,False,,,0,,K. Caldwell-Pope shooting personal FOUL (1 PF) (Irving 2 FT),"[203484, 202681]",1610612753.0,ORL,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Irving,202681.0
331,PT00M49.10S,2024-11-04T01:37:33.8Z,2,REGULAR,freethrow,1 of 2,[],202681,,,1610612742,62,38,2024-11-04T01:37:33Z,3260000,False,,,0,,MISS K. Irving Free Throw 1 of 2,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
332,PT00M49.10S,2024-11-04T01:37:33.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,62,38,2024-11-04T01:37:33Z,3270000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,331.0,,,,,,,,,,,
333,PT00M49.10S,2024-11-04T01:37:35.7Z,2,REGULAR,substitution,out,[],1629655,,,1610612742,62,38,2024-11-04T01:38:02Z,3280000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M49.10S,2024-11-04T01:37:35.7Z,2,REGULAR,substitution,out,[],1641724,,,1610612742,62,38,2024-11-04T01:38:02Z,3290000,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M49.10S,2024-11-04T01:37:35.7Z,2,REGULAR,substitution,in,[],1641726,,,1610612742,62,38,2024-11-04T01:38:02Z,3300000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT00M49.10S,2024-11-04T01:37:35.7Z,2,REGULAR,substitution,in,[],1630532,,,1610612742,62,38,2024-11-04T01:38:02Z,3310000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M49.10S,2024-11-04T01:38:13.8Z,2,REGULAR,freethrow,2 of 2,[],202681,,,1610612742,63,38,2024-11-04T01:38:13Z,3320000,False,,,0,,K. Irving Free Throw 2 of 2 (8 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
338,PT00M36.00S,2024-11-04T01:38:32.1Z,2,REGULAR,3pt,Jump Shot,[],1641783,8.623521681997373,3.9215686274509802,1610612753,63,38,2024-11-04T01:38:35Z,3330000,False,230.0,29.0,1,left,MISS T. da Silva 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Right Corner 3,24+ Right,23.22,Missed,,,,,,,,,,,,,,,,,,
339,PT00M33.60S,2024-11-04T01:38:34.5Z,2,REGULAR,rebound,defensive,[],1641726,,,1610612742,63,38,2024-11-04T01:38:35Z,3340000,False,,,0,,D. Lively II REBOUND (Off:1 Def:2),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Right Corner 3,24+ Right,,,,,,,,,338.0,,,,3.0,2.0,1.0,,,,,
340,PT00M29.40S,2024-11-04T01:38:42.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203484,,,1610612742,63,38,2024-11-04T01:38:53Z,3350000,False,,,0,,K. Caldwell-Pope shooting personal FOUL (2 PF) (Irving 2 FT),"[203484, 202681]",1610612753.0,ORL,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Irving,202681.0
342,PT00M29.40S,2024-11-04T01:39:18.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],202681,,,1610612742,64,38,2024-11-04T01:39:18Z,3370000,False,,,0,,K. Irving Free Throw 1 of 2 (9 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
343,PT00M29.40S,2024-11-04T01:39:39.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],202681,,,1610612742,65,38,2024-11-04T01:39:39Z,3380000,False,,,0,,K. Irving Free Throw 2 of 2 (10 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
344,PT00M13.40S,2024-11-04T01:40:02.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.30946123521682,57.84313725490197,1610612753,65,40,2024-11-04T01:40:07Z,3390000,False,-39.0,16.0,1,left,F. Wagner driving reverse Layup (8 PTS),[1630532],1610612753.0,ORL,driving reverse,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,4.24,Made,8.0,,,,,,,,,,,,,,,,,
