actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
168,PT11M32.00S,2025-02-14T02:07:41.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,27.94021024967148,75.49019607843137,1610612748,21,22,2025-02-14T02:07:45Z,1670000,False,-127.0,210.0,1,left,MISS D. Robinson 24' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,24.58,Missed,,,,,,,,,,,,,,,
169,PT11M29.00S,2025-02-14T02:07:44.9Z,2,REGULAR,rebound,defensive,[],203957,,,1610612742,21,22,2025-02-14T02:07:45Z,1680000,False,,,0,,D. Exum REBOUND (Off:0 Def:1),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Left Center,,,,,,168.0,1.0,1.0,0.0,,,,,,,,,,,
170,PT11M20.00S,2025-02-14T02:07:54.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,92.32917214191852,59.068627450980394,1610612742,23,22,2025-02-14T02:08:03Z,1690000,False,45.0,20.0,1,right,S. Dinwiddie driving Layup (2 PTS) (D. Exum 2 AST),"[203915, 203957]",1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,4.94,Made,,,,,,,2.0,D. Exum,203957.0,2.0,,,,,
172,PT11M07.00S,2025-02-14T02:08:10.3Z,2,REGULAR,turnover,traveling,[],1631107,,,1610612748,23,22,2025-02-14T02:08:15Z,1710000,False,,,0,,N. Jović traveling TURNOVER (1 TO),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Mid-Range,16-24 Left Center,1.0,,,,,,,,,,,,,,,203593.0,,,,
173,PT10M55.00S,2025-02-14T02:08:43.2Z,2,REGULAR,foul,personal,[],1641796,,,1610612742,23,22,2025-02-14T02:08:51Z,1720000,False,,,0,,P. Larsson personal FOUL (1 PF),"[1641796, 1630314]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Williams,1630314.0
175,PT10M52.00S,2025-02-14T02:09:01.0Z,2,REGULAR,turnover,bad pass,[],1630314,,,1610612742,23,22,2025-02-14T02:09:04Z,1740000,False,,,0,,B. Williams bad pass TURNOVER (2 TO),"[1630314, 202692]",1610612742.0,DAL,,,,Williams,B. Williams,,,,,In The Paint (Non-RA),8-16 Center,2.0,Burks,202692.0,,,,,,,,,,,,,,,,,
176,PT10M52.00S,2025-02-14T02:09:01.0Z,2,REGULAR,steal,,[],202692,,,1610612748,23,22,2025-02-14T02:09:02Z,1750000,False,,,0,,A. Burks STEAL (1 STL),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
177,PT10M45.00S,2025-02-14T02:09:07.3Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",1631107,6.915243101182654,88.97058823529412,1610612748,23,22,2025-02-14T02:10:39Z,1760000,False,-195.0,13.0,1,left,MISS N. Jović 19' running Shot,[1631107],1610612748.0,MIA,running,,,Jović,N. Jović,,,,,Mid-Range,16-24 Left,,,,19.53,Missed,,,,,,,,,,,,,,,
178,PT10M44.00S,2025-02-14T02:09:08.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,23,22,2025-02-14T02:09:11Z,1770000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,16-24 Left,,,,,,177.0,,,,,,,,,,,,,,
180,PT10M24.00S,2025-02-14T02:09:41.3Z,2,REGULAR,2pt,Jump Shot,[],1641765,89.43823915900131,7.8431372549019605,1610612742,25,22,2025-02-14T02:09:45Z,1790000,False,-211.0,47.0,1,right,O. Prosper 21' Jump Shot (6 PTS) (K. Edwards 1 AST),"[1641765, 1630556]",1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Mid-Range,16-24 Left,,,,21.59,Made,,,,,,,6.0,K. Edwards,1630556.0,1.0,,,,,
182,PT10M08.00S,2025-02-14T02:09:59.7Z,2,REGULAR,foul,personal,['2freethrow'],1630556,,,1610612748,25,22,2025-02-14T02:10:05Z,1810000,False,,,0,,K. Edwards shooting personal FOUL (1 PF) (Burks 2 FT),"[1630556, 202692]",1610612742.0,DAL,shooting,,,Edwards,K. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Burks,202692.0
184,PT10M08.00S,2025-02-14T02:10:27.7Z,2,REGULAR,freethrow,1 of 2,[],202692,,,1610612748,25,22,2025-02-14T02:10:27Z,1830000,False,,,0,,MISS A. Burks Free Throw 1 of 2,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
185,PT10M08.00S,2025-02-14T02:10:27.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,25,22,2025-02-14T02:10:27Z,1840000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,184.0,,,,,,,,,,,,,,
186,PT10M08.00S,2025-02-14T02:10:28.7Z,2,REGULAR,substitution,out,[],1631107,,,1610612748,25,22,2025-02-14T02:10:40Z,1850000,False,,,0,,SUB out: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M08.00S,2025-02-14T02:10:28.7Z,2,REGULAR,substitution,in,[],1631170,,,1610612748,25,22,2025-02-14T02:10:40Z,1860000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M08.00S,2025-02-14T02:10:50.4Z,2,REGULAR,freethrow,2 of 2,[],202692,,,1610612748,25,23,2025-02-14T02:10:50Z,1870000,False,,,0,,A. Burks Free Throw 2 of 2 (1 PTS),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,Made,,,,,,,1.0,,,,,,,,
189,PT09M46.00S,2025-02-14T02:11:13.6Z,2,REGULAR,3pt,Jump Shot,[],203915,72.7496714848883,79.65686274509804,1610612742,25,23,2025-02-14T02:12:11Z,1880000,False,148.0,204.0,1,right,MISS S. Dinwiddie 25' pullup 3PT,[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,25.2,Missed,,,,,,,,,,,,,,,
190,PT09M40.00S,2025-02-14T02:11:19.6Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,25,23,2025-02-14T02:11:19Z,1890000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,189.0,1.0,1.0,0.0,,,,,,,,,,,
191,PT09M31.00S,2025-02-14T02:11:27.8Z,2,REGULAR,2pt,Hook,[],1642276,6.389618922470433,29.65686274509804,1610612748,25,25,2025-02-14T02:11:33Z,1900000,False,102.0,8.0,1,left,K. Ware 10' turnaround Hook (8 PTS) (D. Robinson 1 AST),"[1642276, 1629130]",1610612748.0,MIA,turnaround,,,Ware,K. Ware,,,,,Mid-Range,8-16 Right,,,,10.2,Made,,,,,,,8.0,D. Robinson,1629130.0,1.0,,,,,
193,PT09M11.00S,2025-02-14T02:11:48.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203957,81.42247043363994,61.51960784313726,1610612742,27,25,2025-02-14T02:12:03Z,1920000,False,58.0,122.0,1,right,D. Exum 13' step back Jump Shot (4 PTS),[203957],1610612742.0,DAL,step back,,,Exum,D. Exum,,,,,In The Paint (Non-RA),8-16 Center,,,,13.5,Made,,,,,,,4.0,,,,,,,,
194,PT08M56.00S,2025-02-14T02:12:03.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631170,6.521024967148489,53.18627450980392,1610612748,27,25,2025-02-14T02:12:11Z,1930000,False,-16.0,9.0,1,left,MISS J. Jaquez Jr. driving Hook,[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,1.82,Missed,,,,,,,,,,,,,,,
195,PT08M54.00S,2025-02-14T02:12:05.7Z,2,REGULAR,rebound,defensive,[],203957,,,1610612742,27,25,2025-02-14T02:12:11Z,1940000,False,,,0,,D. Exum REBOUND (Off:0 Def:2),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,,,,,,194.0,2.0,2.0,0.0,,,,,,,,,,,
196,PT08M51.00S,2025-02-14T02:12:11.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203915,93.64323258869908,55.14705882352941,1610612742,29,25,2025-02-14T02:12:18Z,1950000,False,26.0,7.0,1,right,S. Dinwiddie running Layup (4 PTS) (D. Exum 3 AST),"[203915, 203957]",1610612742.0,DAL,running,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,2.67,Made,,,,,,,4.0,D. Exum,203957.0,3.0,,,,,
198,PT08M51.00S,2025-02-14T02:12:14.9Z,2,REGULAR,foul,personal,['1freethrow'],1641796,,,1610612742,29,25,2025-02-14T02:12:21Z,1970000,False,,,0,,P. Larsson shooting personal FOUL (2 PF) (Dinwiddie 1 FT),"[1641796, 203915]",1610612748.0,MIA,shooting,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203593.0,2.0,0.0,Dinwiddie,203915.0
200,PT08M51.00S,2025-02-14T02:12:22.2Z,2,REGULAR,substitution,out,[],1641765,,,1610612742,29,25,2025-02-14T02:13:43Z,1990000,False,,,0,,SUB out: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M51.00S,2025-02-14T02:12:22.2Z,2,REGULAR,substitution,out,[],1630314,,,1610612742,29,25,2025-02-14T02:13:43Z,2000000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M51.00S,2025-02-14T02:12:22.2Z,2,REGULAR,substitution,in,[],1631108,,,1610612742,29,25,2025-02-14T02:13:43Z,2010000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M51.00S,2025-02-14T02:12:22.2Z,2,REGULAR,substitution,in,[],1630230,,,1610612742,29,25,2025-02-14T02:13:43Z,2020000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M51.00S,2025-02-14T02:12:45.2Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],203915,,,1610612742,30,25,2025-02-14T02:12:45Z,2030000,False,,,0,,S. Dinwiddie Free Throw 1 of 1 (5 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,Made,,,,,,,5.0,,,,,,,,
205,PT08M42.00S,2025-02-14T02:12:56.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642276,7.440867279894875,51.225490196078425,1610612748,30,27,2025-02-14T02:13:02Z,2040000,False,-6.0,17.0,1,left,K. Ware cutting Layup (10 PTS) (D. Robinson 2 AST),"[1642276, 1629130]",1610612748.0,MIA,cutting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,1.84,Made,,,,,,,10.0,D. Robinson,1629130.0,2.0,,,,,
207,PT08M42.00S,2025-02-14T02:12:59.6Z,2,REGULAR,foul,personal,['1freethrow'],203915,,,1610612748,30,27,2025-02-14T02:13:07Z,2060000,False,,,0,,S. Dinwiddie shooting personal FOUL (1 PF) (Ware 1 FT),"[203915, 1642276]",1610612742.0,DAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Ware,1642276.0
209,PT08M42.00S,2025-02-14T02:13:08.3Z,2,REGULAR,substitution,out,[],1641796,,,1610612748,30,27,2025-02-14T02:13:43Z,2080000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M42.00S,2025-02-14T02:13:08.3Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,30,27,2025-02-14T02:13:43Z,2090000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M42.00S,2025-02-14T02:13:22.6Z,2,REGULAR,freethrow,1 of 1,[],1642276,,,1610612748,30,28,2025-02-14T02:13:22Z,2100000,False,,,0,,K. Ware Free Throw 1 of 1 (11 PTS),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,Made,,,,,,,11.0,,,,,,,,
212,PT08M25.00S,2025-02-14T02:13:41.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203957,92.32917214191852,55.88235294117647,1610612742,30,28,2025-02-14T02:13:45Z,2110000,False,29.0,20.0,1,right,MISS D. Exum driving reverse Layup,[203957],1610612742.0,DAL,driving reverse,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,,,,3.53,Missed,,,,,,,,,,,,,,,
213,PT08M23.00S,2025-02-14T02:13:43.4Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,30,28,2025-02-14T02:13:45Z,2120000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:2),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,212.0,2.0,2.0,0.0,,,,,,,,,,,
214,PT08M16.00S,2025-02-14T02:13:49.8Z,2,REGULAR,3pt,Jump Shot,[],1629639,12.697109067017081,4.166666666666666,1610612748,30,28,2025-02-14T02:13:55Z,2130000,False,229.0,67.0,1,left,MISS T. Herro 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,,,,23.88,Missed,,,,,,,,,,,,,,,
215,PT08M14.00S,2025-02-14T02:13:52.1Z,2,REGULAR,rebound,offensive,[],1642276,,,1610612748,30,28,2025-02-14T02:13:52Z,2140000,False,,,0,,K. Ware REBOUND (Off:1 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Right Corner 3,24+ Right,,,,,,214.0,2.0,1.0,1.0,,,,,,,,,,,
216,PT08M10.00S,2025-02-14T02:13:56.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202692,4.418528252299605,95.58823529411765,1610612748,30,31,2025-02-14T02:15:16Z,2150000,False,-228.0,-11.0,1,left,A. Burks 3PT pullup (4 PTS) (K. Ware 1 AST),"[202692, 1642276]",1610612748.0,MIA,pullup,,,Burks,A. Burks,,,,,Left Corner 3,24+ Left,,,,22.82,Made,,,,,,,4.0,K. Ware,1642276.0,1.0,,,,,
218,PT07M53.00S,2025-02-14T02:14:13.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203957,85.89027595269383,54.65686274509803,1610612742,32,31,2025-02-14T02:14:19Z,2170000,False,23.0,80.0,1,right,D. Exum 8' turnaround fadeaway Jump Shot (6 PTS) (S. Dinwiddie 1 AST),"[203957, 203915]",1610612742.0,DAL,turnaround fadeaway,,,Exum,D. Exum,,,,,In The Paint (Non-RA),8-16 Center,,,,8.34,Made,,,,,,,6.0,S. Dinwiddie,203915.0,1.0,,,,,
220,PT07M39.00S,2025-02-14T02:14:26.6Z,2,REGULAR,2pt,Jump Shot,[],1629639,20.581471747700395,27.205882352941174,1610612748,32,33,2025-02-14T02:14:31Z,2190000,False,114.0,141.0,1,left,T. Herro 18' pullup Jump Shot (4 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,16-24 Right Center,,,,18.13,Made,,,,,,,4.0,,,,,,,,
221,PT07M33.00S,2025-02-14T02:14:39.8Z,2,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612742,32,33,2025-02-14T02:14:59Z,2200000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (Dinwiddie 2 FT),"[1629130, 203915]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Dinwiddie,203915.0
223,PT07M33.00S,2025-02-14T02:14:59.7Z,2,REGULAR,freethrow,1 of 2,[],203915,,,1610612742,33,33,2025-02-14T02:14:59Z,2220000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (6 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,Made,,,,,,,6.0,,,,,,,,
224,PT07M33.00S,2025-02-14T02:15:03.2Z,2,REGULAR,substitution,out,[],203957,,,1610612742,33,33,2025-02-14T02:15:11Z,2230000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M33.00S,2025-02-14T02:15:03.2Z,2,REGULAR,substitution,out,[],202692,,,1610612742,33,33,2025-02-14T02:15:11Z,2240000,False,,,0,,SUB out: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M33.00S,2025-02-14T02:15:03.2Z,2,REGULAR,substitution,in,[],1630702,,,1610612742,33,33,2025-02-14T02:15:11Z,2250000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M33.00S,2025-02-14T02:15:03.2Z,2,REGULAR,substitution,in,[],1630558,,,1610612742,33,33,2025-02-14T02:15:11Z,2260000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M33.00S,2025-02-14T02:15:19.0Z,2,REGULAR,freethrow,2 of 2,[],203915,,,1610612742,34,33,2025-02-14T02:15:19Z,2270000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (7 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,Made,,,,,,,7.0,,,,,,,,
229,PT07M26.00S,2025-02-14T02:15:28.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,4.681340341655716,51.225490196078425,1610612748,34,35,2025-02-14T02:15:33Z,2280000,False,-6.0,-8.0,1,left,T. Herro driving Layup (6 PTS) (D. Robinson 3 AST),"[1629639, 1629130]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,1.05,Made,,,,,,,6.0,D. Robinson,1629130.0,3.0,,,,,
231,PT07M13.00S,2025-02-14T02:15:41.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,89.56964520367937,52.20588235294118,1610612742,34,35,2025-02-14T02:16:27Z,2300000,False,11.0,46.0,1,right,MISS J. Hardy driving floating Shot,[1630702],1610612742.0,DAL,driving floating,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,,,,4.68,Missed,,,,,,,,,,,,,,,
232,PT07M09.00S,2025-02-14T02:15:44.2Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,34,35,2025-02-14T02:15:44Z,2310000,False,,,0,,K. Ware REBOUND (Off:1 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,231.0,3.0,2.0,1.0,,,,,,,,,,,
233,PT06M57.00S,2025-02-14T02:15:57.8Z,2,REGULAR,foul,personal,['2freethrow'],1630230,,,1610612748,34,35,2025-02-14T02:16:07Z,2320000,False,,,0,,N. Marshall shooting personal FOUL (1 PF) (Herro 2 FT),"[1630230, 1629639]",1610612742.0,DAL,shooting,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Herro,1629639.0
235,PT06M57.00S,2025-02-14T02:16:09.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,34,35,2025-02-14T02:16:09Z,2340000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M57.00S,2025-02-14T02:19:18.8Z,2,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,34,36,2025-02-14T02:19:18Z,2350000,False,,,0,,T. Herro Free Throw 1 of 2 (7 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,Made,,,,,,,7.0,,,,,,,,
237,PT06M57.00S,2025-02-14T02:19:36.9Z,2,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,34,37,2025-02-14T02:19:36Z,2360000,False,,,0,,T. Herro Free Throw 2 of 2 (8 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,Made,,,,,,,8.0,,,,,,,,
239,PT06M32.00S,2025-02-14T02:20:19.5Z,2,REGULAR,3pt,Jump Shot,[],1631108,95.74572930354796,3.9215686274509802,1610612742,37,37,2025-02-14T02:20:23Z,2380000,False,-230.0,-13.0,1,right,M. Christie 3PT  (10 PTS) (S. Dinwiddie 2 AST),"[1631108, 203915]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,,,,23.07,Made,,,,,,,10.0,S. Dinwiddie,203915.0,2.0,,,,,
241,PT06M11.00S,2025-02-14T02:20:40.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,5.732588699080158,48.03921568627451,1610612748,37,39,2025-02-14T02:20:45Z,2400000,False,10.0,1.0,1,left,K. Ware alley-oop DUNK (13 PTS) (T. Herro 2 AST),"[1642276, 1629639]",1610612748.0,MIA,alley-oop,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,0.99,Made,,,,,,,13.0,T. Herro,1629639.0,2.0,,,,,
243,PT06M03.00S,2025-02-14T02:20:48.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,93.51182654402102,50.49019607843137,1610612742,39,39,2025-02-14T02:21:10Z,2420000,False,2.0,8.0,1,right,S. Dinwiddie driving Layup (9 PTS),[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,0.89,Made,,,,,,,9.0,,,,,,,,
244,PT06M03.00S,2025-02-14T02:21:01.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,39,39,2025-02-14T02:21:01Z,2430000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M03.00S,2025-02-14T02:23:19.4Z,2,REGULAR,substitution,out,[],1630230,,,1610612748,39,39,2025-02-14T02:23:48Z,2440000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M03.00S,2025-02-14T02:23:19.4Z,2,REGULAR,substitution,out,[],1630702,,,1610612748,39,39,2025-02-14T02:23:48Z,2450000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M03.00S,2025-02-14T02:23:19.4Z,2,REGULAR,substitution,in,[],1630314,,,1610612748,39,39,2025-02-14T02:23:48Z,2460000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M03.00S,2025-02-14T02:23:19.4Z,2,REGULAR,substitution,in,[],1641765,,,1610612748,39,39,2025-02-14T02:23:48Z,2470000,False,,,0,,SUB in: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M48.00S,2025-02-14T02:24:07.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,11.777266754270697,45.83333333333333,1610612748,39,41,2025-02-14T02:24:13Z,2480000,False,21.0,58.0,1,left,T. Herro 6' driving floating Jump Shot (10 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,6.18,Made,,,,,,,10.0,,,,,,,,
250,PT05M28.00S,2025-02-14T02:24:27.4Z,2,REGULAR,3pt,Jump Shot,[],1630314,95.22010512483574,94.6078431372549,1610612742,42,41,2025-02-14T02:24:32Z,2490000,False,223.0,-8.0,1,right,B. Williams 3PT  (5 PTS) (S. Dinwiddie 3 AST),"[1630314, 203915]",1610612742.0,DAL,,,,Williams,B. Williams,,,,,Right Corner 3,24+ Right,,,,22.31,Made,,,,,,,5.0,S. Dinwiddie,203915.0,3.0,,,,,
252,PT05M12.00S,2025-02-14T02:24:45.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642276,6.258212877792378,51.71568627450981,1610612748,42,41,2025-02-14T02:25:48Z,2510000,False,-9.0,6.0,1,left,MISS K. Ware driving Hook,[1642276],1610612748.0,MIA,driving,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,1.07,Missed,,,,,,,,,,,,,,,
253,PT05M11.00S,2025-02-14T02:24:46.4Z,2,REGULAR,rebound,offensive,[],1642276,,,1610612748,42,41,2025-02-14T02:25:48Z,2520000,False,,,0,,K. Ware REBOUND (Off:2 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,252.0,4.0,2.0,2.0,,,,,,,,,,,
254,PT05M11.00S,2025-02-14T02:24:48.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642276,5.590000152587891,50.0,1610612748,42,43,2025-02-14T02:25:55Z,2530000,False,0.0,0.0,1,left,K. Ware tip Layup (15 PTS),[1642276],1610612748.0,MIA,tip,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,,15.0,,,,,,,,
255,PT04M56.00S,2025-02-14T02:24:59.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630556,90.88370565045992,39.950980392156865,1610612742,42,43,2025-02-14T02:25:05Z,2540000,False,-50.0,33.0,1,right,MISS K. Edwards 6' driving floating Shot,[1630556],1610612742.0,DAL,driving floating,,,Edwards,K. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,6.02,Missed,,,,,,,,,,,,,,,
