actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
257,PT03M48.00S,2024-02-10T21:23:25.3Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,46,52,2024-02-10T21:23:27Z,2530000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,256.0,,,,,3.0,3.0,0.0,,,,,,,,
258,PT03M44.00S,2024-02-10T21:23:28.9Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641709,6.915243101182654,48.03921568627451,1610612765,46,54,2024-02-10T21:23:37Z,2540000,False,10.0,13.0,1,left,A. Thompson running alley-oop DUNK (6 PTS) (C. Cunningham 5 AST),"[1641709, 1630595]",1610612765.0,DET,running alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.59,Made,,,,6.0,C. Cunningham,1630595.0,5.0,,,,,,,,,,,
260,PT03M27.00S,2024-02-10T21:23:46.7Z,2,REGULAR,turnover,bad pass,[],201935,,,1610612746,46,54,2024-02-10T21:23:50Z,2560000,False,,,0,,J. Harden bad pass TURNOVER (3 TO),"[201935, 1631105]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,3.0,Duren,1631105.0,,,,
261,PT03M27.00S,2024-02-10T21:23:46.7Z,2,REGULAR,steal,,[],1631105,,,1610612765,46,54,2024-02-10T21:23:48Z,2570000,False,,,0,,J. Duren STEAL (2 STL),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
262,PT03M23.00S,2024-02-10T21:23:50.6Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631105,5.206964520367937,49.01960784313725,1610612765,46,56,2024-02-10T21:23:57Z,2580000,False,5.0,-4.0,1,left,J. Duren running DUNK (6 PTS) (C. Cunningham 6 AST),"[1631105, 1630595]",1610612765.0,DET,running,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.61,Made,,,,6.0,C. Cunningham,1630595.0,6.0,,,,,,,,,,,
264,PT02M58.00S,2024-02-10T21:24:14.4Z,2,REGULAR,3pt,Jump Shot,[],201935,75.64060446780552,89.70588235294117,1610612746,46,56,2024-02-10T21:31:07Z,2600000,False,199.0,176.0,1,right,MISS J. Harden 26' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,26.56,Missed,,,,,,,,,,,,,,,,,,
265,PT02M56.00S,2024-02-10T21:24:16.4Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,46,56,2024-02-10T21:24:19Z,2610000,False,,,0,,J. Duren REBOUND (Off:1 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,264.0,,,,,4.0,3.0,1.0,,,,,,,,
266,PT02M52.00S,2024-02-10T21:24:21.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630595,6.1268068331143235,52.20588235294118,1610612765,46,56,2024-02-10T21:24:27Z,2620000,False,-11.0,5.0,1,left,MISS C. Cunningham running Layup,[1630595],1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,1.21,Missed,,,,,,,,,,,,,,,,,,
267,PT02M49.00S,2024-02-10T21:24:24.2Z,2,REGULAR,rebound,defensive,[],202695,,,1610612746,46,56,2024-02-10T21:24:27Z,2630000,False,,,0,,K. Leonard REBOUND (Off:0 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,266.0,,,,,2.0,2.0,0.0,,,,,,,,
268,PT02M39.00S,2024-02-10T21:24:34.5Z,2,REGULAR,2pt,Jump Shot,[],202695,79.45137976346912,40.19607843137255,1610612746,46,56,2024-02-10T21:32:44Z,2640000,False,-49.0,141.0,1,right,MISS K. Leonard 14' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Center,14.9,Missed,,,,,,,,,,,,,,,,,,
269,PT02M36.00S,2024-02-10T21:24:37.5Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,46,56,2024-02-10T21:24:38Z,2650000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Center,,,,,268.0,,,,,4.0,4.0,0.0,,,,,,,,
270,PT02M21.00S,2024-02-10T21:24:52.1Z,2,REGULAR,turnover,bad pass,[],1630595,,,1610612765,46,56,2024-02-10T21:24:55Z,2660000,False,,,0,,C. Cunningham bad pass TURNOVER (1 TO),"[1630595, 202695]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1.0,Leonard,202695.0,,,,
271,PT02M21.00S,2024-02-10T21:24:52.1Z,2,REGULAR,steal,,[],202695,,,1610612746,46,56,2024-02-10T21:24:54Z,2670000,False,,,0,,K. Leonard STEAL (2 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
272,PT02M13.00S,2024-02-10T21:25:26.3Z,2,REGULAR,substitution,out,[],201935,,,1610612746,46,56,2024-02-10T21:25:33Z,2680000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M13.00S,2024-02-10T21:25:26.3Z,2,REGULAR,substitution,out,[],1627826,,,1610612746,46,56,2024-02-10T21:25:33Z,2690000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT02M13.00S,2024-02-10T21:25:26.3Z,2,REGULAR,substitution,in,[],203486,,,1610612746,46,56,2024-02-10T21:25:33Z,2700000,False,,,0,,SUB in: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M13.00S,2024-02-10T21:25:26.3Z,2,REGULAR,substitution,in,[],201566,,,1610612746,46,56,2024-02-10T21:25:33Z,2710000,False,,,0,,SUB in: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M11.00S,2024-02-10T21:25:54.5Z,2,REGULAR,jumpball,recovered,[],0,,,1610612746,46,56,2024-02-10T21:25:54Z,2720000,False,,,0,,Jump Ball P. George vs. S. Umude: Tip to Team (LAC),"[202331, 1630649]",1610612746.0,LAC,heldball,Team (LAC),,,,George,202331.0,Umude,1630649.0,,,,,,,,,,,,,,,,,,,,,,
279,PT02M11.00S,2024-02-10T21:25:57.3Z,2,REGULAR,substitution,out,[],1630649,,,1610612746,46,56,2024-02-10T21:26:00Z,2750000,False,,,0,,SUB out: S. Umude,[1630649],1610612765.0,DET,,,,Umude,S. Umude,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M11.00S,2024-02-10T21:25:57.3Z,2,REGULAR,substitution,in,[],1631323,,,1610612746,46,56,2024-02-10T21:26:00Z,2760000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M01.00S,2024-02-10T21:26:18.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202695,72.22404730617609,16.666666666666664,1610612746,46,56,2024-02-10T21:26:24Z,2770000,False,-167.0,209.0,1,right,MISS K. Leonard 26' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,26.7,Missed,,,,,,,,,,,,,,,,,,
282,PT01M57.00S,2024-02-10T21:26:22.3Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,46,56,2024-02-10T21:26:24Z,2780000,False,,,0,,J. Ivey REBOUND (Off:1 Def:3),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,281.0,,,,,4.0,3.0,1.0,,,,,,,,
283,PT01M52.00S,2024-02-10T21:26:26.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631093,8.886333771353483,48.03921568627451,1610612765,46,58,2024-02-10T21:26:34Z,2790000,False,10.0,31.0,1,left,J. Ivey running Layup (14 PTS),[1631093],1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,3.25,Made,,,,14.0,,,,,,,,,,,,,,
284,PT01M45.00S,2024-02-10T21:26:38.3Z,2,REGULAR,foul,personal,[],1630595,,,1610612746,46,58,2024-02-10T21:26:45Z,2800000,False,,,0,,C. Cunningham personal FOUL (1 PF),"[1630595, 202695]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2002.0,,,,1.0,0.0,Leonard,202695.0
286,PT01M41.00S,2024-02-10T21:27:09.9Z,2,REGULAR,foul,offensive,[],202695,,,1610612746,46,58,2024-02-10T21:27:19Z,2820000,False,,,0,,K. Leonard offensive FOUL (2 PF),"[202695, 1630595]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2003.0,,,,2.0,0.0,Cunningham,1630595.0
288,PT01M41.00S,2024-02-10T21:27:09.9Z,2,REGULAR,turnover,offensive foul,[],202695,,,1610612746,46,58,2024-02-10T21:27:09Z,2840000,False,,,0,,K. Leonard offensive foul TURNOVER (2 TO),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2003.0,2.0,,,,,,
290,PT01M23.00S,2024-02-10T21:27:37.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631093,19.053876478318003,45.703125,1610612765,46,58,2024-02-10T21:34:54Z,2850000,False,21.0,127.0,1,left,MISS J. Ivey 12' pullup Shot,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,12.84,Missed,,,,,,,,,,,,,,,,,,
291,PT01M20.00S,2024-02-10T21:27:40.2Z,2,REGULAR,rebound,defensive,[],203486,,,1610612746,46,58,2024-02-10T21:27:45Z,2860000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:4),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,,,290.0,,,,,4.0,4.0,0.0,,,,,,,,
292,PT01M13.00S,2024-02-10T21:27:47.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,86.5473061760841,50.245098039215684,1610612746,46,58,2024-02-10T21:35:22Z,2870000,False,1.0,74.0,1,right,MISS T. Mann 7' pullup Shot,[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,7.4,Missed,,,,,,,,,,,,,,,,,,
293,PT01M10.00S,2024-02-10T21:27:50.5Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,46,58,2024-02-10T21:27:53Z,2880000,False,,,0,,J. Duren REBOUND (Off:1 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,292.0,,,,,5.0,4.0,1.0,,,,,,,,
294,PT00M57.00S,2024-02-10T21:28:04.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,7.5722733245729295,50.245098039215684,1610612765,46,58,2024-02-10T21:28:09Z,2890000,False,-1.0,19.0,1,left,MISS A. Thompson reverse Layup,[1641709],1610612765.0,DET,reverse,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.87,Missed,,,,,,,,,,,,,,,,,,
295,PT00M54.40S,2024-02-10T21:28:07.0Z,2,REGULAR,rebound,defensive,[],203486,,,1610612746,46,58,2024-02-10T21:28:09Z,2900000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:5),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,294.0,,,,,5.0,5.0,0.0,,,,,,,,
296,PT00M50.10S,2024-02-10T21:28:11.2Z,2,REGULAR,2pt,Jump Shot,[],201566,79.05716162943496,26.47058823529412,1610612746,46,58,2024-02-10T21:28:17Z,2910000,False,-118.0,144.0,1,right,MISS R. Westbrook 18' pullup Shot,[201566],1610612746.0,LAC,pullup,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left Center,18.62,Missed,,,,,,,,,,,,,,,,,,
297,PT00M46.80S,2024-02-10T21:28:14.5Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,46,58,2024-02-10T21:28:17Z,2920000,False,,,0,,J. Duren REBOUND (Off:1 Def:5),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Left Center,,,,,296.0,,,,,6.0,5.0,1.0,,,,,,,,
298,PT00M42.80S,2024-02-10T21:28:18.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630595,31.882391590013142,35.78431372549019,1610612765,46,58,2024-02-10T21:37:15Z,2930000,False,71.0,247.0,1,left,MISS C. Cunningham 25' running pullup 3PT,[1630595],1610612765.0,DET,running pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,25.72,Missed,,,,,,,,,,,,,,,,,,
299,PT00M36.80S,2024-02-10T21:28:24.5Z,2,REGULAR,rebound,offensive,[],1641709,,,1610612765,46,58,2024-02-10T21:29:15Z,2940000,False,,,0,,A. Thompson REBOUND (Off:3 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,298.0,,,,,6.0,3.0,3.0,,,,,,,,
300,PT00M24.60S,2024-02-10T21:28:36.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631093,26.10052562417871,82.1078431372549,1610612765,46,58,2024-02-10T21:37:48Z,2950000,False,-161.0,193.0,1,left,MISS J. Ivey 25' step back 3PT,[1631093],1610612765.0,DET,step back,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,25.09,Missed,,,,,,,,,,,,,,,,,,
301,PT00M21.90S,2024-02-10T21:28:39.3Z,2,REGULAR,rebound,defensive,[],201566,,,1610612746,46,58,2024-02-10T21:28:39Z,2960000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,300.0,,,,,1.0,1.0,0.0,,,,,,,,
302,PT00M00.00S,2024-02-10T21:29:03.4Z,2,REGULAR,3pt,Jump Shot,[],201566,94.89569645203679,94.87591911764706,1610612746,49,58,2024-02-10T21:29:10Z,2970000,False,224.0,-5.0,1,right,R. Westbrook 3PT step back (10 PTS) (P. George 1 AST),"[201566, 202331]",1610612746.0,LAC,step back,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,22.44,Made,,,,10.0,P. George,202331.0,1.0,,,,,,,,,,,
304,PT00M00.00S,2024-02-10T21:29:16.4Z,2,REGULAR,period,end,[],0,,,1610612765,49,58,2024-02-10T21:29:16Z,2990000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2024-02-10T21:43:43.9Z,3,REGULAR,substitution,out,['startperiod'],201566,,,1610612765,49,58,2024-02-10T21:45:05Z,3000000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2024-02-10T21:43:43.9Z,3,REGULAR,substitution,out,['startperiod'],203486,,,1610612765,49,58,2024-02-10T21:45:05Z,3010000,False,,,0,,SUB out: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2024-02-10T21:43:43.9Z,3,REGULAR,substitution,out,['startperiod'],1631323,,,1610612765,49,58,2024-02-10T21:45:05Z,3020000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2024-02-10T21:43:43.9Z,3,REGULAR,substitution,in,['startperiod'],201935,,,1610612765,49,58,2024-02-10T21:45:05Z,3030000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2024-02-10T21:43:43.9Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612765,49,58,2024-02-10T21:45:05Z,3040000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2024-02-10T21:43:43.9Z,3,REGULAR,substitution,in,['startperiod'],203488,,,1610612765,49,58,2024-02-10T21:45:05Z,3050000,False,,,0,,SUB in: M. Muscala,[203488],1610612765.0,DET,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2024-02-10T21:45:06.4Z,3,REGULAR,period,start,[],0,,,1610612746,49,58,2024-02-10T21:45:06Z,3060000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT11M36.00S,2024-02-10T21:45:49.5Z,3,REGULAR,3pt,Jump Shot,[],1629611,9.149145860709593,98.0392156862745,1610612746,49,58,2024-02-10T21:45:55Z,3080000,False,-240.0,34.0,1,left,MISS T. Mann 24' 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,24.25,Missed,,,,,,,,,,,,,,,,,,
315,PT11M34.00S,2024-02-10T21:45:51.5Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,49,58,2024-02-10T21:45:55Z,3090000,False,,,0,,J. Duren REBOUND (Off:1 Def:6),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Left Corner 3,24+ Left,,,,,314.0,,,,,7.0,6.0,1.0,,,,,,,,
316,PT11M18.00S,2024-02-10T21:46:07.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,92.06636005256242,48.03921568627451,1610612765,49,58,2024-02-10T21:46:13Z,3100000,False,-10.0,22.0,1,right,MISS J. Duren reverse Layup - blocked,"[1631105, 1627826]",1610612765.0,DET,reverse,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.42,Missed,Zubac,1627826.0,,,,,,,,,,,,,,,,
317,PT11M18.00S,2024-02-10T21:46:07.4Z,3,REGULAR,block,,[],1627826,,,1610612765,49,58,2024-02-10T21:46:09Z,3110000,False,,,0,,I. Zubac BLOCK (2 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
318,PT11M16.00S,2024-02-10T21:46:09.4Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,49,58,2024-02-10T21:46:13Z,3120000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,316.0,,,,,2.0,2.0,0.0,,,,,,,,
319,PT11M11.00S,2024-02-10T21:46:15.8Z,3,REGULAR,3pt,Jump Shot,[],201935,23.209592641261498,10.53921568627451,1610612746,49,58,2024-02-10T21:46:22Z,3130000,False,197.0,166.0,1,left,MISS J. Harden 25' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.77,Missed,,,,,,,,,,,,,,,,,,
320,PT11M07.00S,2024-02-10T21:46:19.8Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,49,58,2024-02-10T21:46:22Z,3140000,False,,,0,,J. Duren REBOUND (Off:1 Def:7),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,319.0,,,,,8.0,7.0,1.0,,,,,,,,
321,PT10M58.00S,2024-02-10T21:46:28.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,89.30683311432325,48.77450980392157,1610612765,49,60,2024-02-10T21:46:32Z,3150000,False,-6.0,48.0,1,right,J. Duren DUNK (8 PTS) (C. Cunningham 7 AST),"[1631105, 1630595]",1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,4.84,Made,,,,8.0,C. Cunningham,1630595.0,7.0,,,,,,,,,,,
323,PT10M36.00S,2024-02-10T21:46:50.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,15.193823915900131,54.166666666666664,1610612746,49,60,2024-02-10T21:46:56Z,3170000,False,-21.0,90.0,1,left,MISS J. Harden 9' floating Shot,[201935],1610612746.0,LAC,floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,9.27,Missed,,,,,,,,,,,,,,,,,,
324,PT10M34.00S,2024-02-10T21:46:52.2Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,49,60,2024-02-10T21:46:56Z,3180000,False,,,0,,J. Duren REBOUND (Off:1 Def:8),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,,,323.0,,,,,9.0,8.0,1.0,,,,,,,,
325,PT10M26.00S,2024-02-10T21:47:00.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631105,87.86136662286465,65.68627450980392,1610612765,49,60,2024-02-10T21:47:04Z,3190000,False,78.0,62.0,1,right,MISS J. Duren 9' Jump Shot,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Right,9.97,Missed,,,,,,,,,,,,,,,,,,
326,PT10M24.00S,2024-02-10T21:47:02.4Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,49,60,2024-02-10T21:47:04Z,3200000,False,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Right,,,,,325.0,,,,,2.0,2.0,0.0,,,,,,,,
327,PT10M21.00S,2024-02-10T21:47:10.4Z,3,REGULAR,foul,personal,[],1631105,,,1610612746,49,60,2024-02-11T00:14:54Z,3202500,False,,,0,,J. Duren personal FOUL (1 PF),"[1631105, 1629611]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2003.0,,,,1.0,1.0,Mann,1629611.0
330,PT10M05.00S,2024-02-10T21:49:23.8Z,3,REGULAR,3pt,Jump Shot,[],202331,8.229303547963205,3.431372549019608,1610612746,49,60,2024-02-10T21:49:28Z,3240000,False,233.0,25.0,1,left,MISS P. George 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Right Corner 3,24+ Right,23.41,Missed,,,,,,,,,,,,,,,,,,
331,PT10M01.00S,2024-02-10T21:49:27.8Z,3,REGULAR,rebound,defensive,[],203488,,,1610612765,49,60,2024-02-10T21:49:28Z,3250000,False,,,0,,M. Muscala REBOUND (Off:0 Def:1),[203488],1610612765.0,DET,,,,Muscala,M. Muscala,,,,,Right Corner 3,24+ Right,,,,,330.0,,,,,1.0,1.0,0.0,,,,,,,,
332,PT09M39.00S,2024-02-10T21:49:49.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,85.54533508541394,55.782781862745104,1610612765,49,62,2024-02-10T21:50:46Z,3260000,False,29.0,83.0,1,right,J. Ivey 8' driving floating Jump Shot (16 PTS),[1631093],1610612765.0,DET,driving floating,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,8.83,Made,,,,16.0,,,,,,,,,,,,,,
333,PT09M20.00S,2024-02-10T21:50:11.7Z,3,REGULAR,foul,personal,[],1631105,,,1610612746,49,62,2024-02-10T21:50:29Z,3270000,False,,,0,,J. Duren personal FOUL (2 PF),"[1631105, 1629611]",1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2003.0,,,,2.0,1.0,Mann,1629611.0
335,PT09M09.00S,2024-02-10T21:50:48.4Z,3,REGULAR,turnover,out-of-bounds,[],202695,,,1610612746,49,62,2024-02-10T21:50:53Z,3290000,False,,,0,,K. Leonard lost ball out-of-bounds TURNOVER (3 TO),[202695],1610612746.0,LAC,lost ball,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,202901.0,3.0,,,,,,
336,PT08M58.00S,2024-02-10T21:51:05.9Z,3,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,49,62,2024-02-10T21:51:10Z,3300000,False,,,0,,J. Ivey lost ball out-of-bounds TURNOVER (2 TO),[1631093],1610612765.0,DET,lost ball,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,202901.0,2.0,,,,,,
337,PT08M44.00S,2024-02-10T21:51:21.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202331,17.0335085413929,40.44117647058824,1610612746,51,62,2024-02-10T21:51:26Z,3310000,False,48.0,108.0,1,left,P. George 11' Jump Shot (15 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,11.77,Made,,,,15.0,,,,,,,,,,,,,,
338,PT08M28.00S,2024-02-10T21:51:37.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,80.89684625492772,61.76470588235294,1610612765,51,64,2024-02-10T21:51:44Z,3320000,False,59.0,127.0,1,right,C. Cunningham 14' pullup Jump Shot (9 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,14.0,Made,,,,9.0,,,,,,,,,,,,,,
339,PT08M21.00S,2024-02-10T21:51:44.5Z,3,REGULAR,3pt,Jump Shot,[],202331,23.866622864651774,13.23529411764706,1610612746,51,64,2024-02-10T21:51:51Z,3330000,False,184.0,172.0,1,left,MISS P. George 25' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,25.16,Missed,,,,,,,,,,,,,,,,,,
340,PT08M17.00S,2024-02-10T21:51:48.5Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,51,64,2024-02-10T21:51:51Z,3340000,False,,,0,,J. Duren REBOUND (Off:1 Def:9),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,339.0,,,,,10.0,9.0,1.0,,,,,,,,
