actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
89,PT05M34.00S,2023-10-26T02:56:56.4Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,15,6,2023-10-26T02:56:58Z,880000,False,,,0,,K. Leonard REBOUND (Off:1 Def:3),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,,,,,88.0,4.0,3.0,1.0,,,,,,,,,,,,
90,PT05M27.00S,2023-10-26T02:57:04.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,94.00459921156373,51.71568627450981,1610612746,17,6,2023-10-26T02:57:09Z,890000,False,9.0,4.0,1,right,I. Zubac DUNK (4 PTS) (R. Westbrook 4 AST),"[1627826, 201566]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,0.94,Made,,,,,,,4.0,R. Westbrook,201566.0,4.0,,,,,,
92,PT05M09.00S,2023-10-26T02:57:24.3Z,1,REGULAR,foul,personal,['2freethrow'],201566,,,1610612757,17,6,2023-10-26T02:57:30Z,910000,False,,,0,,R. Westbrook shooting personal FOUL (1 PF) (Grant 2 FT),"[201566, 203924]",1610612746.0,LAC,shooting,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Center,1155.0,,,,,,,,,,,,,,1.0,0.0,Grant,203924.0,,
94,PT05M09.00S,2023-10-26T02:57:57.1Z,1,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,17,7,2023-10-26T02:57:57Z,930000,False,,,0,,J. Grant Free Throw 1 of 2 (5 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,Made,,,,,,,5.0,,,,,,,,,
95,PT05M09.00S,2023-10-26T02:57:58.0Z,1,REGULAR,substitution,out,[],201566,,,1610612757,17,7,2023-10-26T02:58:13Z,940000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M09.00S,2023-10-26T02:57:58.0Z,1,REGULAR,substitution,out,[],203496,,,1610612757,17,7,2023-10-26T02:58:13Z,950000,False,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M09.00S,2023-10-26T02:57:58.0Z,1,REGULAR,substitution,out,[],1630703,,,1610612757,17,7,2023-10-26T02:58:13Z,960000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M09.00S,2023-10-26T02:57:58.0Z,1,REGULAR,substitution,out,[],1629680,,,1610612757,17,7,2023-10-26T02:58:13Z,970000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M09.00S,2023-10-26T02:57:58.0Z,1,REGULAR,substitution,in,[],1626181,,,1610612757,17,7,2023-10-26T02:58:13Z,980000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M09.00S,2023-10-26T02:57:58.0Z,1,REGULAR,substitution,in,[],1630538,,,1610612757,17,7,2023-10-26T02:58:13Z,990000,False,,,0,,SUB in: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT05M09.00S,2023-10-26T02:57:58.0Z,1,REGULAR,substitution,in,[],1641739,,,1610612757,17,7,2023-10-26T02:58:13Z,1000000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT05M09.00S,2023-10-26T02:57:58.0Z,1,REGULAR,substitution,in,[],1627763,,,1610612757,17,7,2023-10-26T02:58:13Z,1010000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M09.00S,2023-10-26T02:58:20.5Z,1,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,17,8,2023-10-26T02:58:20Z,1020000,False,,,0,,J. Grant Free Throw 2 of 2 (6 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,Made,,,,,,,6.0,,,,,,,,,
104,PT04M52.00S,2023-10-26T02:58:42.0Z,1,REGULAR,2pt,Jump Shot,[],202331,73.50525624178712,35.5392156862745,1610612746,17,8,2023-10-26T02:58:46Z,1030000,False,-72.0,197.0,1,right,MISS P. George 20' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,16-24 Left Center,,,20.95,Missed,,,,,,,,,,,,,,,,
105,PT04M49.00S,2023-10-26T02:58:44.8Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,17,8,2023-10-26T02:58:44Z,1040000,False,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Left Center,,,,,104.0,3.0,2.0,1.0,,,,,,,,,,,,
106,PT04M49.00S,2023-10-26T02:58:52.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,94.00459921156373,51.96078431372549,1610612746,19,8,2023-10-26T02:59:13Z,1050000,False,10.0,4.0,1,right,I. Zubac tip Layup (6 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,1.05,Made,,,,,,,6.0,,,,,,,,,
107,PT04M41.00S,2023-10-26T02:58:57.8Z,1,REGULAR,foul,offensive,[],1629057,,,1610612757,19,8,2023-10-26T02:59:40Z,1060000,False,,,0,,R. Williams III offensive FOUL (1 PF),"[1629057, 1626181]",1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,16-24 Left Center,1155.0,,,,,,,,,,,,,,1.0,0.0,Powell,1626181.0,,
109,PT04M41.00S,2023-10-26T02:58:57.8Z,1,REGULAR,turnover,offensive foul,[],1629057,,,1610612757,19,8,2023-10-26T02:59:40Z,1080000,False,,,0,,R. Williams III offensive foul TURNOVER (1 TO),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,16-24 Left Center,1155.0,1.0,,,,,,,,,,,,,,,,,,
110,PT04M21.00S,2023-10-26T02:59:31.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630538,79.28712220762155,6.617647058823522,1610612746,19,8,2023-10-26T02:59:35Z,1090000,False,-217.0,142.0,1,right,MISS B. Hyland 25' 3PT,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,25.94,Missed,,,,,,,,,,,,,,,,
111,PT04M19.00S,2023-10-26T02:59:33.6Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612757,19,8,2023-10-26T02:59:35Z,1100000,False,,,0,,R. Williams III REBOUND (Off:0 Def:1),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Left Center,,,,,110.0,1.0,1.0,0.0,,,,,,,,,,,,
112,PT04M12.00S,2023-10-26T02:59:40.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,5.568331143232584,64.70588235294117,1610612757,19,8,2023-10-26T02:59:46Z,1110000,False,-74.0,0.0,1,left,MISS M. Brogdon 7' floating Shot,[1627763],1610612757.0,POR,floating,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,7.35,Missed,,,,,,,,,,,,,,,,
113,PT04M07.00S,2023-10-26T02:59:45.0Z,1,REGULAR,rebound,offensive,[],1631101,,,1610612757,19,8,2023-10-26T02:59:45Z,1120000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,112.0,2.0,1.0,1.0,,,,,,,,,,,,
114,PT04M07.00S,2023-10-26T02:59:45.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631101,5.590000152587891,50.0,1610612757,19,10,2023-10-26T02:59:45Z,1130000,False,0.0,0.0,1,left,S. Sharpe tip DUNK (2 PTS),[1631101],1610612757.0,POR,tip,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,,,2.0,,,,,,,,,
115,PT03M57.00S,2023-10-26T02:59:59.1Z,1,REGULAR,foul,offensive,[],202331,,,1610612746,19,10,2023-10-26T03:00:09Z,1140000,False,,,0,,P. George offensive FOUL (1 PF),"[202331, 1641739]",1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,201639.0,,,,,,,,,,,,,,1.0,0.0,Camara,1641739.0,,
117,PT03M57.00S,2023-10-26T02:59:59.1Z,1,REGULAR,turnover,offensive foul,[],202331,,,1610612746,19,10,2023-10-26T02:59:59Z,1160000,False,,,0,,P. George offensive foul TURNOVER (3 TO),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,201639.0,3.0,,,,,,,,,,,,,,,,,,
118,PT03M57.00S,2023-10-26T03:00:09.0Z,1,REGULAR,substitution,out,[],1627826,,,1610612757,19,10,2023-10-26T03:00:11Z,1170000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M57.00S,2023-10-26T03:00:09.0Z,1,REGULAR,substitution,in,[],203486,,,1610612757,19,10,2023-10-26T03:00:11Z,1180000,False,,,0,,SUB in: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M32.00S,2023-10-26T03:00:39.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641739,13.978318002628114,55.63725490196079,1610612757,19,10,2023-10-26T03:00:45Z,1190000,False,-28.0,79.0,1,left,MISS T. Camara 8' driving floating Shot,[1641739],1610612757.0,POR,driving floating,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,,,8.38,Missed,,,,,,,,,,,,,,,,
121,PT03M30.00S,2023-10-26T03:00:41.8Z,1,REGULAR,rebound,defensive,[],203486,,,1610612746,19,10,2023-10-26T03:00:45Z,1200000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,,,120.0,1.0,1.0,0.0,,,,,,,,,,,,
122,PT03M16.00S,2023-10-26T03:00:57.7Z,1,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612746,19,10,2023-10-26T03:01:04Z,1210000,False,,,0,,T. Camara shooting personal FOUL (1 PF) (Powell 2 FT),"[1641739, 1626181]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,1155.0,,,,,,,,,,,,,,1.0,0.0,Powell,1626181.0,,
124,PT03M16.00S,2023-10-26T03:01:30.1Z,1,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,20,10,2023-10-26T03:01:30Z,1230000,False,,,0,,N. Powell Free Throw 1 of 2 (1 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,Made,,,,,,,1.0,,,,,,,,,
125,PT03M16.00S,2023-10-26T03:01:36.3Z,1,REGULAR,substitution,out,[],202695,,,1610612746,20,10,2023-10-26T03:01:53Z,1240000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M16.00S,2023-10-26T03:01:36.3Z,1,REGULAR,substitution,out,[],202331,,,1610612746,20,10,2023-10-26T03:01:53Z,1250000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M16.00S,2023-10-26T03:01:36.3Z,1,REGULAR,substitution,in,[],1630231,,,1610612746,20,10,2023-10-26T03:01:53Z,1260000,False,,,0,,SUB in: K. Martin Jr.,[1630231],1610612746.0,LAC,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M16.00S,2023-10-26T03:01:36.3Z,1,REGULAR,substitution,in,[],201587,,,1610612746,20,10,2023-10-26T03:01:53Z,1270000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M16.00S,2023-10-26T03:02:10.3Z,1,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,21,10,2023-10-26T03:02:10Z,1280000,False,,,0,,N. Powell Free Throw 2 of 2 (2 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,Made,,,,,,,2.0,,,,,,,,,
130,PT02M59.00S,2023-10-26T03:02:30.2Z,1,REGULAR,3pt,Jump Shot,[],1631101,32.11235216819975,69.36274509803921,1610612757,21,10,2023-10-26T03:02:41Z,1290000,False,-97.0,249.0,1,left,MISS S. Sharpe 26' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,26.75,Missed,,,,,,,,,,,,,,,,
131,PT02M56.00S,2023-10-26T03:02:33.2Z,1,REGULAR,rebound,defensive,[],203486,,,1610612746,21,10,2023-10-26T03:02:35Z,1300000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,,,130.0,2.0,2.0,0.0,,,,,,,,,,,,
132,PT02M48.00S,2023-10-26T03:02:41.5Z,1,REGULAR,turnover,bad pass,[],1630538,,,1610612746,21,10,2023-10-26T03:02:50Z,1310000,False,,,0,,B. Hyland bad pass TURNOVER (1 TO),"[1630538, 1629057]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Center,,1.0,,,,,,,,,,,,,,,,,Williams III,1629057.0
133,PT02M48.00S,2023-10-26T03:02:41.5Z,1,REGULAR,steal,,[],1629057,,,1610612757,21,10,2023-10-26T03:02:45Z,1320000,False,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
134,PT02M41.00S,2023-10-26T03:02:48.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203924,8.065045992115643,47.30392156862745,1610612757,21,10,2023-10-26T03:03:07Z,1330000,False,13.0,23.0,1,left,MISS J. Grant running Layup,[203924],1610612757.0,POR,running,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,2.69,Missed,,,,,,,,,,,,,,,,
135,PT02M37.00S,2023-10-26T03:02:52.6Z,1,REGULAR,rebound,offensive,[],1631101,,,1610612757,21,10,2023-10-26T03:03:07Z,1340000,False,,,0,,S. Sharpe REBOUND (Off:2 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,134.0,3.0,1.0,2.0,,,,,,,,,,,,
136,PT02M37.00S,2023-10-26T03:02:51.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631101,5.590000152587891,50.0,1610612757,21,12,2023-10-26T03:03:15Z,1350000,False,0.0,0.0,1,left,S. Sharpe tip Layup (4 PTS),[1631101],1610612757.0,POR,tip,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,,,4.0,,,,,,,,,
137,PT02M14.00S,2023-10-26T03:03:14.4Z,1,REGULAR,3pt,Jump Shot,[],1630538,69.30026281208936,30.392156862745097,1610612746,21,12,2023-10-26T03:03:22Z,1360000,False,-98.0,236.0,1,right,MISS B. Hyland 25' 3PT,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,25.56,Missed,,,,,,,,,,,,,,,,
138,PT02M12.00S,2023-10-26T03:03:16.4Z,1,REGULAR,rebound,offensive,[],203486,,,1610612746,21,12,2023-10-26T03:03:22Z,1370000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:2),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,,,137.0,3.0,2.0,1.0,,,,,,,,,,,,
139,PT02M09.00S,2023-10-26T03:03:20.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626181,69.69448094612352,78.92156862745098,1610612746,24,12,2023-10-26T03:03:29Z,1380000,False,145.0,232.0,1,right,N. Powell 27' 3PT  (5 PTS) (N. Batum 1 AST),"[1626181, 201587]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,27.37,Made,,,,,,,5.0,N. Batum,201587.0,1.0,,,,,,
141,PT01M57.00S,2023-10-26T03:03:32.8Z,1,REGULAR,2pt,Jump Shot,[],1627763,20.68002628120894,58.088235294117645,1610612757,24,14,2023-10-26T03:04:17Z,1400000,False,-40.0,142.0,1,left,M. Brogdon 14' fadeaway Jump Shot (2 PTS),[1627763],1610612757.0,POR,fadeaway,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Center,,,14.75,Made,,,,,,,2.0,,,,,,,,,
142,PT01M37.00S,2023-10-26T03:03:52.3Z,1,REGULAR,3pt,Jump Shot,[],1626181,74.29369250985545,13.235294117647058,1610612746,24,14,2023-10-26T03:03:56Z,1410000,False,-184.0,189.0,1,right,MISS N. Powell 26' step back 3PT,[1626181],1610612746.0,LAC,step back,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,26.37,Missed,,,,,,,,,,,,,,,,
143,PT01M34.00S,2023-10-26T03:03:55.3Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,24,14,2023-10-26T03:03:56Z,1420000,False,,,0,,S. Sharpe REBOUND (Off:2 Def:2),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,142.0,4.0,2.0,2.0,,,,,,,,,,,,
144,PT01M28.00S,2023-10-26T03:04:03.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,11.087385019710908,50.98039215686275,1610612757,24,16,2023-10-26T03:04:09Z,1430000,False,-5.0,52.0,1,left,S. Sharpe driving finger roll Layup (6 PTS),[1631101],1610612757.0,POR,driving finger roll,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,5.19,Made,,,,,,,6.0,,,,,,,,,
145,PT01M28.00S,2023-10-26T03:04:07.8Z,1,REGULAR,foul,personal,['1freethrow'],1630538,,,1610612757,24,16,2023-10-26T03:04:17Z,1440000,False,,,0,,B. Hyland shooting personal FOUL (1 PF) (Sharpe 1 FT),"[1630538, 1631101]",1610612746.0,LAC,shooting,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,1155.0,,,,,,,,,,,,,,1.0,0.0,Sharpe,1631101.0,,
147,PT01M28.00S,2023-10-26T03:04:16.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,24,16,2023-10-26T03:04:17Z,1460000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M28.00S,2023-10-26T03:04:19.0Z,1,REGULAR,substitution,out,[],203924,,,1610612757,24,16,2023-10-26T03:07:13Z,1470000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M28.00S,2023-10-26T03:04:19.0Z,1,REGULAR,substitution,in,[],1629014,,,1610612757,24,16,2023-10-26T03:07:13Z,1480000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M28.00S,2023-10-26T03:07:25.7Z,1,REGULAR,freethrow,1 of 1,[],1631101,,,1610612757,24,17,2023-10-26T03:07:25Z,1490000,False,,,0,,S. Sharpe Free Throw 1 of 1 (7 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,Made,,,,,,,7.0,,,,,,,,,
151,PT01M14.00S,2023-10-26T03:07:40.8Z,1,REGULAR,3pt,Jump Shot,[],1630231,94.13600525624179,2.205882352941174,1610612746,24,17,2023-10-26T03:07:45Z,1500000,False,-239.0,3.0,1,right,MISS K. Martin Jr. 3PT,[1630231],1610612746.0,LAC,,,,Martin Jr.,K. Martin Jr.,,,,,Left Corner 3,24+ Left,,,23.9,Missed,,,,,,,,,,,,,,,,
152,PT01M12.00S,2023-10-26T03:07:42.8Z,1,REGULAR,rebound,defensive,[],1629014,,,1610612757,24,17,2023-10-26T03:07:45Z,1510000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,,,,,151.0,1.0,1.0,0.0,,,,,,,,,,,,
153,PT01M06.00S,2023-10-26T03:07:48.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629014,10.036136662286467,45.34313725490197,1610612757,24,17,2023-10-26T03:07:57Z,1520000,False,23.0,42.0,1,left,MISS A. Simons running Layup,[1629014],1610612757.0,POR,running,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,4.79,Missed,,,,,,,,,,,,,,,,
154,PT01M04.00S,2023-10-26T03:07:50.2Z,1,REGULAR,rebound,defensive,[],203486,,,1610612746,24,17,2023-10-26T03:07:57Z,1530000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:3),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,153.0,4.0,3.0,1.0,,,,,,,,,,,,
155,PT01M01.00S,2023-10-26T03:07:53.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,84.54336399474376,2.6960784313725554,1610612746,24,17,2023-10-26T03:08:02Z,1540000,False,-237.0,93.0,1,right,MISS N. Powell 25' running 3PT,[1626181],1610612746.0,LAC,running,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left,,,25.41,Missed,,,,,,,,,,,,,,,,
156,PT01M01.00S,2023-10-26T03:07:53.1Z,1,REGULAR,rebound,offensive,[],203486,,,1610612746,24,17,2023-10-26T03:08:02Z,1550000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:3),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left,,,,,155.0,5.0,3.0,2.0,,,,,,,,,,,,
157,PT01M00.00S,2023-10-26T03:07:58.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203486,94.40999984741211,50.0,1610612746,26,17,2023-10-26T03:08:06Z,1560000,False,0.0,0.0,1,right,M. Plumlee tip Layup (2 PTS),[203486],1610612746.0,LAC,tip,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,,,2.0,,,,,,,,,
158,PT00M48.70S,2023-10-26T03:08:11.7Z,1,REGULAR,turnover,bad pass,[],1627763,,,1610612757,26,17,2023-10-26T03:08:15Z,1570000,False,,,0,,M. Brogdon bad pass TURNOVER (1 TO),"[1627763, 201587]",1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Left,,1.0,,,,,,,,,,,,,,,,,Batum,201587.0
159,PT00M48.70S,2023-10-26T03:08:11.7Z,1,REGULAR,steal,,[],201587,,,1610612746,26,17,2023-10-26T03:08:13Z,1580000,False,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
160,PT00M45.60S,2023-10-26T03:08:17.7Z,1,REGULAR,turnover,out-of-bounds,[],1626181,,,1610612746,26,17,2023-10-26T03:08:31Z,1590000,False,,,0,,N. Powell step out-of-bounds TURNOVER (1 TO),[1626181],1610612746.0,LAC,step,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,202056.0,1.0,,,,,,,,,,,,,,,,,,
161,PT00M30.90S,2023-10-26T03:08:43.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627763,8.389454664914581,97.03584558823529,1610612757,26,20,2023-10-26T03:08:49Z,1600000,False,-235.0,26.0,1,left,M. Brogdon 3PT  (5 PTS) (A. Simons 1 AST),"[1627763, 1629014]",1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Left Corner 3,24+ Left,,,23.67,Made,,,,,,,5.0,A. Simons,1629014.0,1.0,,,,,,
163,PT00M14.30S,2023-10-26T03:09:06.5Z,1,REGULAR,foul,personal,[],1631101,,,1610612746,26,20,2023-10-26T03:09:18Z,1620000,False,,,0,,S. Sharpe personal FOUL (1 PF),"[1631101, 1630538]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left Center,202056.0,,,,,,,,,,,,,,1.0,0.0,Hyland,1630538.0,,
165,PT00M01.90S,2023-10-26T03:09:34.0Z,1,REGULAR,3pt,Jump Shot,[],1630538,67.32917214191853,52.94117647058824,1610612746,29,20,2023-10-26T03:09:38Z,1640000,False,15.0,255.0,1,right,B. Hyland 25' 3PT step back (3 PTS),[1630538],1610612746.0,LAC,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,,,25.5,Made,,,,,,,3.0,,,,,,,,,
166,PT00M00.10S,2023-10-26T03:09:43.0Z,1,REGULAR,3pt,Jump Shot,[],1631101,36.3173455978975,83.33333333333334,1610612757,29,20,2023-10-26T03:09:58Z,1650000,False,-167.0,289.0,1,left,MISS S. Sharpe 33' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,33.35,Missed,,,,,,,,,,,,,,,,
167,PT00M00.10S,2023-10-26T03:09:43.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,29,20,2023-10-26T03:09:58Z,1660000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,166.0,,,,,,,,,,,,,,,
168,PT00M00.00S,2023-10-26T03:09:45.7Z,1,REGULAR,period,end,[],0,,,1610612757,29,20,2023-10-26T03:09:45Z,1670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2023-10-26T03:11:59.1Z,2,REGULAR,substitution,out,['startperiod'],1630231,,,1610612757,29,20,2023-10-26T03:12:26Z,1680000,False,,,0,,SUB out: K. Martin Jr.,[1630231],1610612746.0,LAC,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
