actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
85,PT04M42.00S,2024-03-13T02:19:34.2Z,1,REGULAR,substitution,in,[],203933,,,1610612746,20,10,2024-03-13T02:19:37Z,850000,False,,,0,,SUB in: T. Warren,[203933],1610612750.0,MIN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M38.00S,2024-03-13T02:19:51.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202695,30.14126149802891,27.450980392156865,1610612746,20,10,2024-03-13T02:19:57Z,860000,False,113.0,231.0,1,left,MISS K. Leonard 25' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
87,PT04M33.00S,2024-03-13T02:19:55.4Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,20,10,2024-03-13T02:19:55Z,870000,False,,,0,,I. Zubac REBOUND (Off:2 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,86.0,4.0,2.0,2.0,,,,,,,,,,,,,,
88,PT04M26.00S,2024-03-13T02:20:02.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202695,21.994086727989497,88.97058823529412,1610612746,23,10,2024-03-13T02:21:47Z,880000,False,-195.0,154.0,1,left,K. Leonard 24' 3PT pullup (5 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,24.85,Made,,,,,5.0,,,,,,,,,,,,,
89,PT04M05.00S,2024-03-13T02:20:23.5Z,1,REGULAR,turnover,bad pass,[],1630183,,,1610612750,23,10,2024-03-13T02:20:27Z,890000,False,,,0,,J. McDaniels bad pass TURNOVER (1 TO),"[1630183, 1629611]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1.0,Mann,1629611.0,,,,,,
90,PT04M05.00S,2024-03-13T02:20:23.5Z,1,REGULAR,steal,,[],1629611,,,1610612746,23,10,2024-03-13T02:40:56Z,900000,False,,,0,,T. Mann STEAL (1 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
92,PT03M55.00S,2024-03-13T02:20:37.7Z,1,REGULAR,substitution,out,[],1629611,,,1610612746,23,10,2024-03-13T02:20:46Z,920000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M55.00S,2024-03-13T02:20:37.7Z,1,REGULAR,substitution,out,[],1630183,,,1610612746,23,10,2024-03-13T02:20:46Z,930000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M55.00S,2024-03-13T02:20:37.7Z,1,REGULAR,substitution,in,[],1626181,,,1610612746,23,10,2024-03-13T02:20:46Z,940000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M55.00S,2024-03-13T02:20:37.7Z,1,REGULAR,substitution,in,[],1629675,,,1610612746,23,10,2024-03-13T02:20:46Z,950000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M51.00S,2024-03-13T02:21:01.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202331,7.802233902759525,48.0392156862745,1610612746,25,10,2024-03-13T02:21:05Z,960000,False,10.0,21.0,1,left,P. George driving DUNK (7 PTS) (K. Leonard 2 AST),"[202331, 202695]",1610612746.0,LAC,driving,,,George,P. George,,,,,Restricted Area,0-8 Center,2.3,Made,,,,,7.0,K. Leonard,202695.0,2.0,,,,,,,,,,
98,PT03M51.00S,2024-03-13T02:21:08.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,25,10,2024-03-13T02:21:08Z,980000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M33.00S,2024-03-13T02:24:46.9Z,1,REGULAR,turnover,bad pass,[],1630162,,,1610612750,25,10,2024-03-13T02:24:50Z,990000,False,,,0,,A. Edwards bad pass TURNOVER (1 TO),"[1630162, 201935]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,Harden,201935.0,,,,,,
100,PT03M33.00S,2024-03-13T02:24:46.9Z,1,REGULAR,steal,,[],201935,,,1610612746,25,10,2024-03-13T02:24:49Z,1000000,False,,,0,,J. Harden STEAL (2 STL),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
101,PT03M21.00S,2024-03-13T02:25:00.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202331,7.276609724047319,49.01960784313726,1610612746,25,10,2024-03-13T02:25:03Z,1010000,False,5.0,16.0,1,left,MISS P. George driving DUNK,[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,Restricted Area,0-8 Center,1.66,Missed,,,,,,,,,,,,,,,,,,
102,PT03M19.00S,2024-03-13T02:25:02.1Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,25,10,2024-03-13T02:25:03Z,1020000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,101.0,2.0,2.0,0.0,,,,,,,,,,,,,,
103,PT03M14.00S,2024-03-13T02:25:09.2Z,1,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612750,25,10,2024-03-13T02:25:27Z,1030000,False,,,0,,I. Zubac shooting personal FOUL (1 PF) (Edwards 2 FT),"[1627826, 1630162]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627961.0,,,,1.0,0.0,Edwards,1630162.0,,
105,PT03M14.00S,2024-03-13T02:25:43.0Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,25,11,2024-03-13T02:25:43Z,1050000,False,,,0,,A. Edwards Free Throw 1 of 2 (5 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
106,PT03M14.00S,2024-03-13T02:25:43.6Z,1,REGULAR,substitution,out,[],201935,,,1610612750,25,11,2024-03-13T02:25:59Z,1060000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M14.00S,2024-03-13T02:25:43.6Z,1,REGULAR,substitution,out,[],202331,,,1610612750,25,11,2024-03-13T02:25:59Z,1070000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M14.00S,2024-03-13T02:25:43.6Z,1,REGULAR,substitution,out,[],203497,,,1610612750,25,11,2024-03-13T02:25:59Z,1080000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M14.00S,2024-03-13T02:25:43.6Z,1,REGULAR,substitution,in,[],1630538,,,1610612750,25,11,2024-03-13T02:25:59Z,1090000,False,,,0,,SUB in: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M14.00S,2024-03-13T02:25:43.6Z,1,REGULAR,substitution,in,[],1629599,,,1610612750,25,11,2024-03-13T02:25:59Z,1100000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M14.00S,2024-03-13T02:25:43.6Z,1,REGULAR,substitution,in,[],1629162,,,1610612750,25,11,2024-03-13T02:25:59Z,1110000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M14.00S,2024-03-13T02:26:01.8Z,1,REGULAR,substitution,out,[],1627826,,,1610612750,25,11,2024-03-13T02:26:05Z,1120000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M14.00S,2024-03-13T02:26:01.8Z,1,REGULAR,substitution,in,[],1628464,,,1610612750,25,11,2024-03-13T02:26:05Z,1130000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M14.00S,2024-03-13T02:26:18.2Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,25,12,2024-03-13T02:26:18Z,1140000,False,,,0,,A. Edwards Free Throw 2 of 2 (6 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
115,PT02M54.00S,2024-03-13T02:26:39.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,11.613009198423129,38.970588235294116,1610612746,25,12,2024-03-13T02:26:44Z,1150000,False,55.0,57.0,1,left,MISS N. Powell 7' driving floating Shot,[1626181],1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,7.91,Missed,,,,,,,,,,,,,,,,,,
116,PT02M52.00S,2024-03-13T02:26:41.3Z,1,REGULAR,rebound,offensive,[],1626181,,,1610612746,25,12,2024-03-13T02:26:44Z,1160000,False,,,0,,N. Powell REBOUND (Off:1 Def:0),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,115.0,1.0,0.0,1.0,,,,,,,,,,,,,,
117,PT02M51.00S,2024-03-13T02:26:42.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626181,14.50394218134035,45.833333333333336,1610612746,25,12,2024-03-13T02:26:47Z,1170000,False,21.0,84.0,1,left,MISS N. Powell 8' Layup - blocked,"[1626181, 1629162]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,8.63,Missed,,,,,,,,,,,,,,,,,McLaughlin,1629162.0
118,PT02M51.00S,2024-03-13T02:26:42.5Z,1,REGULAR,block,,[],1629162,,,1610612746,25,12,2024-03-13T02:26:45Z,1180000,False,,,0,,J. McLaughlin BLOCK (1 BLK),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
119,PT02M51.00S,2024-03-13T02:26:42.5Z,1,REGULAR,rebound,defensive,[],1629162,,,1610612750,25,12,2024-03-13T02:26:47Z,1190000,False,,,0,,J. McLaughlin REBOUND (Off:0 Def:1),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),8-16 Center,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,,,
120,PT02M42.00S,2024-03-13T02:26:51.3Z,1,REGULAR,3pt,Jump Shot,[],1629638,88.35413929040736,4.166666666666657,1610612750,25,15,2024-03-13T02:26:54Z,1200000,False,-229.0,57.0,1,right,N. Alexander-Walker 3PT  (3 PTS) (N. Reid 1 AST),"[1629638, 1629675]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,23.62,Made,,,,,3.0,N. Reid,1629675.0,1.0,,,,,,,,,,
122,PT02M32.00S,2024-03-13T02:27:03.5Z,1,REGULAR,foul,offensive,[],1630538,,,1610612746,25,15,2024-03-13T02:27:12Z,1220000,False,,,0,,B. Hyland offensive FOUL (1 PF),"[1630538, 1629162]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,202041.0,,,,1.0,0.0,McLaughlin,1629162.0,,
124,PT02M32.00S,2024-03-13T02:27:03.5Z,1,REGULAR,turnover,offensive foul,[],1630538,,,1610612746,25,15,2024-03-13T02:27:03Z,1240000,False,,,0,,B. Hyland offensive foul TURNOVER (1 TO),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,202041.0,1.0,,,,,,,,
125,PT02M22.00S,2024-03-13T02:27:28.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630162,73.37385019710908,29.65686274509804,1610612750,25,15,2024-03-13T02:27:32Z,1250000,False,-102.0,198.0,1,right,MISS A. Edwards 22' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,22.24,Missed,,,,,,,,,,,,,,,,,,
126,PT02M19.00S,2024-03-13T02:27:31.6Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612746,25,15,2024-03-13T02:27:32Z,1260000,False,,,0,,D. Theis REBOUND (Off:0 Def:1),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Mid-Range,16-24 Left Center,,,125.0,1.0,1.0,0.0,,,,,,,,,,,,,,
127,PT02M03.00S,2024-03-13T02:27:47.5Z,1,REGULAR,foul,personal,['3freethrow'],1629675,,,1610612746,25,15,2024-03-13T02:27:54Z,1270000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Powell 3 FT),"[1629675, 1626181]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,203593.0,,,,1.0,0.0,Powell,1626181.0,,
129,PT02M03.00S,2024-03-13T02:28:17.1Z,1,REGULAR,freethrow,1 of 3,[],1626181,,,1610612746,26,15,2024-03-13T02:28:54Z,1290000,False,,,0,,N. Powell Free Throw 1 of 3 (1 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
130,PT02M03.00S,2024-03-13T02:28:17.1Z,1,REGULAR,freethrow,2 of 3,[],1626181,,,1610612746,27,15,2024-03-13T02:28:54Z,1300000,False,,,0,,N. Powell Free Throw 2 of 3 (2 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
131,PT02M03.00S,2024-03-13T02:28:17.1Z,1,REGULAR,freethrow,3 of 3,[],1626181,,,1610612746,27,15,2024-03-13T02:28:54Z,1310000,False,,,0,,MISS N. Powell Free Throw 3 of 3,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
132,PT02M01.00S,2024-03-13T02:28:19.1Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612750,27,15,2024-03-13T02:28:54Z,1320000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,
133,PT01M46.00S,2024-03-13T02:29:07.4Z,1,REGULAR,3pt,Jump Shot,[],1629675,68.51182654402103,67.8921568627451,1610612750,27,15,2024-03-13T02:29:14Z,1330000,False,89.0,243.0,1,right,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,25.94,Missed,,,,,,,,,,,,,,,,,,
134,PT01M41.00S,2024-03-13T02:29:12.4Z,1,REGULAR,rebound,offensive,[],1629638,,,1610612750,27,15,2024-03-13T02:29:14Z,1340000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,133.0,2.0,1.0,1.0,,,,,,,,,,,,,,
135,PT01M41.00S,2024-03-13T02:29:12.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629638,94.40999984741211,50.0,1610612750,27,17,2024-03-13T02:29:17Z,1350000,False,0.0,0.0,1,right,N. Alexander-Walker tip Layup (5 PTS),[1629638],1610612750.0,MIN,tip,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,5.0,,,,,,,,,,,,,
136,PT01M32.00S,2024-03-13T02:29:23.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612746,27,17,2024-03-13T02:29:30Z,1360000,False,,,0,,A. Edwards personal FOUL (2 PF) (Leonard 2 FT),"[1630162, 202695]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,203593.0,,,,2.0,0.0,Leonard,202695.0,,
138,PT01M32.00S,2024-03-13T02:29:53.9Z,1,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,27,17,2024-03-13T02:29:53Z,1380000,False,,,0,,MISS K. Leonard Free Throw 1 of 2,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
139,PT01M32.00S,2024-03-13T02:29:53.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,27,17,2024-03-13T02:29:53Z,1390000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,138.0,,,,,,,,,,,,,,,,,
140,PT01M32.00S,2024-03-13T02:30:11.0Z,1,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,28,17,2024-03-13T02:30:11Z,1400000,False,,,0,,K. Leonard Free Throw 2 of 2 (6 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
141,PT01M24.00S,2024-03-13T02:30:22.0Z,1,REGULAR,violation,kicked ball,[],1628464,,,1610612750,28,17,2024-03-13T02:30:27Z,1410000,False,,,0,,D. Theis kicked ball VIOLATION,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,202041.0,,,,,,,,,
142,PT01M14.00S,2024-03-13T02:30:45.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,93.34756898817345,43.627450980392155,1610612750,28,19,2024-03-13T02:30:49Z,1420000,False,-32.0,10.0,1,right,N. Alexander-Walker driving Layup (7 PTS),[1629638],1610612750.0,MIN,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,3.34,Made,,,,,7.0,,,,,,,,,,,,,
143,PT00M59.00S,2024-03-13T02:31:00.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,13.18988173455979,36.51960784313726,1610612746,28,19,2024-03-13T02:31:05Z,1430000,False,67.0,71.0,1,left,MISS B. Hyland 9' turnaround fadeaway Shot,[1630538],1610612746.0,LAC,turnaround fadeaway,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Right,9.83,Missed,,,,,,,,,,,,,,,,,,
144,PT00M57.30S,2024-03-13T02:31:02.0Z,1,REGULAR,rebound,defensive,[],1629162,,,1610612750,28,19,2024-03-13T02:31:05Z,1440000,False,,,0,,J. McLaughlin REBOUND (Off:0 Def:2),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),8-16 Right,,,143.0,2.0,2.0,0.0,,,,,,,,,,,,,,
145,PT00M53.20S,2024-03-13T02:31:07.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203933,86.64586070959264,4.656862745098039,1610612750,28,19,2024-03-13T02:31:14Z,1450000,False,-227.0,73.0,1,right,MISS T. Warren running 3PT,[203933],1610612750.0,MIN,running,,,Warren,T. Warren,,,,,Left Corner 3,24+ Left,23.82,Missed,,,,,,,,,,,,,,,,,,
146,PT00M50.00S,2024-03-13T02:31:10.2Z,1,REGULAR,rebound,defensive,[],1629599,,,1610612746,28,19,2024-03-13T02:31:14Z,1460000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,,
147,PT00M32.00S,2024-03-13T02:31:28.1Z,1,REGULAR,3pt,Jump Shot,[],1630538,35.26609724047306,50.245098039215684,1610612746,31,19,2024-03-13T02:31:34Z,1470000,False,-1.0,279.0,1,left,B. Hyland 27' 3PT step back (3 PTS),[1630538],1610612746.0,LAC,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,27.9,Made,,,,,3.0,,,,,,,,,,,,,
148,PT00M20.20S,2024-03-13T02:31:43.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,93.08475689881735,45.34313725490197,1610612750,31,21,2024-03-13T03:21:05Z,1480000,False,-23.0,13.0,1,right,A. Edwards finger roll Layup (8 PTS),[1630162],1610612750.0,MIN,finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.64,Made,,,,,8.0,,,,,,,,,,,,,
149,PT00M00.80S,2024-03-13T02:32:07.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628464,7.408015768725363,52.69607843137255,1610612746,33,21,2024-03-13T02:35:51Z,1490000,False,-13.0,17.0,1,left,D. Theis cutting Layup (2 PTS) (B. Hyland 1 AST),"[1628464, 1630538]",1610612746.0,LAC,cutting,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,2.18,Made,,,,,2.0,B. Hyland,1630538.0,1.0,,,,,,,,,,
151,PT00M00.80S,2024-03-13T02:32:09.6Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629675,,,1610612746,33,21,2024-03-13T02:32:14Z,1510000,False,,,0,,N. Reid shooting personal FOUL (2 PF) (Theis 1 FT),"[1629675, 1628464]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203593.0,,,,2.0,0.0,Theis,1628464.0,,
153,PT00M00.80S,2024-03-13T02:32:32.7Z,1,REGULAR,freethrow,1 of 1,[],1628464,,,1610612746,34,21,2024-03-13T02:32:32Z,1530000,False,,,0,,D. Theis Free Throw 1 of 1 (3 PTS),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
154,PT00M00.00S,2024-03-13T02:32:39.2Z,1,REGULAR,period,end,[],0,,,1610612750,34,21,2024-03-13T02:32:39Z,1540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-03-13T02:35:49.2Z,2,REGULAR,substitution,out,['startperiod'],202695,,,1610612750,34,21,2024-03-13T02:36:15Z,1550000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-03-13T02:35:49.2Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,34,21,2024-03-13T02:36:15Z,1560000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-03-13T02:35:49.2Z,2,REGULAR,substitution,out,['startperiod'],1629162,,,1610612750,34,21,2024-03-13T02:36:15Z,1570000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2024-03-13T02:35:49.2Z,2,REGULAR,substitution,out,['startperiod'],203933,,,1610612750,34,21,2024-03-13T02:36:15Z,1580000,False,,,0,,SUB out: T. Warren,[203933],1610612750.0,MIN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2024-03-13T02:35:49.2Z,2,REGULAR,substitution,in,['startperiod'],202331,,,1610612750,34,21,2024-03-13T02:36:15Z,1590000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2024-03-13T02:35:49.2Z,2,REGULAR,substitution,in,['startperiod'],203937,,,1610612750,34,21,2024-03-13T02:36:15Z,1600000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2024-03-13T02:35:49.2Z,2,REGULAR,substitution,in,['startperiod'],201144,,,1610612750,34,21,2024-03-13T02:36:15Z,1610000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2024-03-13T02:35:49.2Z,2,REGULAR,substitution,in,['startperiod'],203497,,,1610612750,34,21,2024-03-13T02:36:15Z,1620000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2024-03-13T02:36:20.4Z,2,REGULAR,period,start,[],0,,,1610612746,34,21,2024-03-13T02:36:20Z,1630000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M40.00S,2024-03-13T02:36:38.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,6.750985545335084,45.58823529411765,1610612746,36,21,2024-03-13T02:36:42Z,1640000,False,22.0,11.0,1,left,N. Powell driving Layup (4 PTS) (D. Theis 1 AST),"[1626181, 1628464]",1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,4.0,D. Theis,1628464.0,1.0,,,,,,,,,,
166,PT11M23.00S,2024-03-13T02:36:56.4Z,2,REGULAR,3pt,Jump Shot,[],201144,68.24901445466492,49.50980392156863,1610612750,36,24,2024-03-13T02:38:28Z,1660000,False,-2.0,246.0,1,right,M. Conley 24' 3PT pullup (3 PTS) (R. Gobert 1 AST),"[201144, 203497]",1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,24.6,Made,,,,,3.0,R. Gobert,203497.0,1.0,,,,,,,,,,
168,PT11M06.00S,2024-03-13T02:37:12.9Z,2,REGULAR,3pt,Jump Shot,[],1628464,33.6892247043364,46.32352941176471,1610612746,39,24,2024-03-13T02:37:17Z,1680000,False,18.0,264.0,1,left,D. Theis 26' 3PT  (6 PTS) (P. George 2 AST),"[1628464, 202331]",1610612746.0,LAC,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Center,26.48,Made,,,,,6.0,P. George,202331.0,2.0,,,,,,,,,,
