actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
170,PT11M00.00S,2023-12-07T03:40:46.3Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,24,36,2023-12-07T03:40:46Z,1650000,False,,,0,,D. Jordan REBOUND (Off:3 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,Restricted Area,0-8 Center,,,169.0,4.0,1.0,3.0,,,,,,,,,,,,,
171,PT10M57.00S,2023-12-07T03:40:50.6Z,2,REGULAR,foul,personal,['2freethrow'],1641738,,,1610612743,24,36,2023-12-07T03:41:05Z,1660000,False,,,0,,K. Brown shooting personal FOUL (1 PF) (Watson 2 FT),"[1641738, 1631212]",1610612746.0,LAC,shooting,,,Brown,K. Brown,,,,,2882.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,0.0,Watson,1631212.0,,
173,PT10M57.00S,2023-12-07T03:41:20.1Z,2,REGULAR,freethrow,1 of 2,[],1631212,,,1610612743,24,37,2023-12-07T03:41:20Z,1680000,False,,,0,,P. Watson Free Throw 1 of 2 (1 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,
174,PT10M57.00S,2023-12-07T03:41:37.8Z,2,REGULAR,freethrow,2 of 2,[],1631212,,,1610612743,24,38,2023-12-07T03:41:37Z,1690000,False,,,0,,P. Watson Free Throw 2 of 2 (2 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,
175,PT10M41.00S,2023-12-07T03:41:55.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,89.27398160315374,46.81372549019608,1610612746,24,38,2023-12-07T03:42:17Z,1700000,False,-16.0,48.0,1,right,MISS N. Powell driving Layup - blocked,"[1626181, 1631128]",1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,,In The Paint (Non-RA),0-8 Center,5.08,Missed,,,,,,,,,,,,,,,,Braun,1631128.0
176,PT10M41.00S,2023-12-07T03:41:55.6Z,2,REGULAR,block,,[],1631128,,,1610612746,24,38,2023-12-07T03:41:59Z,1710000,False,,,0,,C. Braun BLOCK (1 BLK),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
180,PT10M38.00S,2023-12-07T03:41:58.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,24,38,2023-12-07T03:42:17Z,1720000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,175.0,,,,,,,,,,,,,,,,
177,PT10M38.00S,2023-12-07T03:42:16.7Z,2,REGULAR,jumpball,recovered,[],1628464,,,1610612746,24,38,2023-12-07T03:42:16Z,1730000,False,,,0,,Jump Ball N. Powell vs. C. Braun: Tip to D. Theis,"[1628464, 1626181, 1631128]",1610612746.0,LAC,heldball,D. Theis,1628464.0,Theis,D. Theis,Powell,1626181.0,Braun,1631128.0,,,,,,,,,,,,,,,,,,,,,,
181,PT10M34.00S,2023-12-07T03:42:20.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628464,84.80617608409987,40.19607843137255,1610612746,26,38,2023-12-07T03:42:25Z,1760000,False,-49.0,90.0,1,right,D. Theis 10' floating Jump Shot (5 PTS) (J. Harden 4 AST),"[1628464, 201935]",1610612746.0,LAC,floating,,,Theis,D. Theis,,,,,,In The Paint (Non-RA),8-16 Center,10.27,Made,,,,,5.0,J. Harden,201935.0,4.0,,,,,,,,,
183,PT10M15.00S,2023-12-07T03:42:40.1Z,2,REGULAR,3pt,Jump Shot,[],1631124,32.11235216819975,21.568627450980387,1610612743,26,38,2023-12-07T03:42:44Z,1780000,False,142.0,249.0,1,left,MISS J. Strawther 28' 3PT,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,Above the Break 3,24+ Right Center,28.71,Missed,,,,,,,,,,,,,,,,,
184,PT10M12.00S,2023-12-07T03:42:43.1Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612746,26,38,2023-12-07T03:42:44Z,1790000,False,,,0,,D. Theis REBOUND (Off:2 Def:3),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,Above the Break 3,24+ Right Center,,,183.0,5.0,3.0,2.0,,,,,,,,,,,,,
185,PT10M02.00S,2023-12-07T03:42:52.7Z,2,REGULAR,3pt,Jump Shot,[],1628464,68.77463863337714,29.166666666666657,1610612746,29,38,2023-12-07T03:42:57Z,1800000,False,-104.0,241.0,1,right,D. Theis 26' 3PT  (8 PTS) (K. Brown 1 AST),"[1628464, 1641738]",1610612746.0,LAC,,,,Theis,D. Theis,,,,,,Above the Break 3,24+ Left Center,26.26,Made,,,,,8.0,K. Brown,1641738.0,1.0,,,,,,,,,
187,PT10M01.00S,2023-12-07T03:43:04.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,29,38,2023-12-07T03:43:04Z,1820000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M50.00S,2023-12-07T03:46:30.2Z,2,REGULAR,turnover,out-of-bounds,[],1631124,,,1610612743,29,38,2023-12-07T03:46:38Z,1830000,False,,,0,,J. Strawther step out-of-bounds TURNOVER (1 TO),[1631124],1610612743.0,DEN,step,,,Strawther,J. Strawther,,,,,1626300.0,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,,,,,,,,
189,PT09M40.00S,2023-12-07T03:46:51.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202331,91.37647831800263,46.07843137254902,1610612746,31,38,2023-12-07T03:46:55Z,1840000,False,-20.0,29.0,1,right,P. George cutting Layup (5 PTS) (J. Harden 5 AST),"[202331, 201935]",1610612746.0,LAC,cutting,,,George,P. George,,,,,,Restricted Area,0-8 Center,3.47,Made,,,,,5.0,J. Harden,201935.0,5.0,,,,,,,,,
191,PT09M23.00S,2023-12-07T03:47:07.8Z,2,REGULAR,3pt,Jump Shot,[],1631124,32.11235216819975,19.607843137254903,1610612743,31,38,2023-12-07T03:47:12Z,1860000,False,152.0,249.0,1,left,MISS J. Strawther 29' 3PT,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,Above the Break 3,24+ Right Center,29.21,Missed,,,,,,,,,,,,,,,,,
192,PT09M22.00S,2023-12-07T03:47:10.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,31,38,2023-12-07T03:47:10Z,1870000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,Above the Break 3,24+ Right Center,,,191.0,,,,,,,,,,,,,,,,
194,PT09M14.00S,2023-12-07T03:47:31.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",201599,7.013797634691201,50.49019607843137,1610612743,31,40,2023-12-07T03:47:35Z,1890000,False,-2.0,13.0,1,left,D. Jordan alley-oop DUNK (2 PTS) (J. Murray 1 AST),"[201599, 1627750]",1610612743.0,DEN,alley-oop,,,Jordan,D. Jordan,,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,2.0,J. Murray,1627750.0,1.0,,,,,,,,,
196,PT08M53.00S,2023-12-07T03:47:52.2Z,2,REGULAR,turnover,bad pass,[],201935,,,1610612746,31,40,2023-12-07T03:47:55Z,1910000,False,,,0,,J. Harden bad pass TURNOVER (1 TO),"[201935, 1631212]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Watson,1631212.0,,,,,,
197,PT08M53.00S,2023-12-07T03:47:52.2Z,2,REGULAR,steal,,[],1631212,,,1610612743,31,40,2023-12-07T03:47:54Z,1920000,False,,,0,,P. Watson STEAL (1 STL),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,
198,PT08M49.00S,2023-12-07T03:47:56.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631128,9.247700394218143,50.0,1610612743,31,42,2023-12-07T03:49:30Z,1930000,False,0.0,34.0,1,left,C. Braun running Layup (4 PTS) (P. Watson 2 AST),"[1631128, 1631212]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,,Restricted Area,0-8 Center,3.44,Made,,,,,4.0,P. Watson,1631212.0,2.0,,,,,,,,,
200,PT08M35.00S,2023-12-07T03:48:09.6Z,2,REGULAR,3pt,Jump Shot,[],1626181,89.14257555847568,97.54901960784314,1610612746,34,42,2023-12-07T03:48:46Z,1950000,False,238.0,50.0,1,right,N. Powell 24' 3PT step back (5 PTS) (J. Harden 6 AST),"[1626181, 201935]",1610612746.0,LAC,step back,,,Powell,N. Powell,,,,,,Right Corner 3,24+ Right,24.28,Made,,,,,5.0,J. Harden,201935.0,6.0,,,,,,,,,
202,PT08M21.00S,2023-12-07T03:48:24.6Z,2,REGULAR,3pt,Jump Shot,[],1631212,34.477660972404735,46.568627450980394,1610612743,34,42,2023-12-07T03:48:28Z,1970000,False,17.0,272.0,1,left,MISS P. Watson 27' 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,Above the Break 3,24+ Center,27.21,Missed,,,,,,,,,,,,,,,,,
203,PT08M18.00S,2023-12-07T03:48:27.6Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,34,42,2023-12-07T03:48:28Z,1980000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Above the Break 3,24+ Center,,,202.0,1.0,1.0,0.0,,,,,,,,,,,,,
204,PT08M15.00S,2023-12-07T03:48:33.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201935,91.37647831800263,51.22549019607843,1610612746,36,42,2023-12-07T03:48:51Z,1990000,False,6.0,29.0,1,right,J. Harden running Layup (4 PTS),[201935],1610612746.0,LAC,running,,,Harden,J. Harden,,,,,,Restricted Area,0-8 Center,2.92,Made,,,,,4.0,,,,,,,,,,,,
206,PT08M15.00S,2023-12-07T03:48:39.8Z,2,REGULAR,foul,personal,['1freethrow'],1631124,,,1610612746,36,42,2023-12-07T03:48:57Z,2010000,False,,,0,,J. Strawther shooting personal FOUL (2 PF) (Harden 1 FT),"[1631124, 201935]",1610612743.0,DEN,shooting,,,Strawther,J. Strawther,,,,,1626300.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Harden,201935.0,,
208,PT08M15.00S,2023-12-07T03:48:52.0Z,2,REGULAR,substitution,out,[],1631124,,,1610612746,36,42,2023-12-07T03:48:56Z,2030000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M15.00S,2023-12-07T03:48:52.0Z,2,REGULAR,substitution,in,[],203484,,,1610612746,36,42,2023-12-07T03:48:56Z,2040000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M15.00S,2023-12-07T03:49:09.2Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],201935,,,1610612746,37,42,2023-12-07T03:49:09Z,2050000,False,,,0,,J. Harden Free Throw 1 of 1 (5 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,
212,PT08M01.00S,2023-12-07T03:49:28.0Z,2,REGULAR,2pt,Jump Shot,[],1631128,22.78252299605782,36.76470588235294,1610612743,37,44,2023-12-07T03:49:34Z,2070000,False,66.0,162.0,1,left,C. Braun 17' pullup Jump Shot (6 PTS) (J. Murray 2 AST),"[1631128, 1627750]",1610612743.0,DEN,pullup,,,Braun,C. Braun,,,,,,Mid-Range,16-24 Right Center,17.47,Made,,,,,6.0,J. Murray,1627750.0,2.0,,,,,,,,,
214,PT07M42.00S,2023-12-07T03:49:54.4Z,2,REGULAR,foul,personal,['2freethrow'],1631128,,,1610612746,37,44,2023-12-07T03:50:05Z,2090000,False,,,0,,C. Braun shooting personal FOUL (1 PF) (Powell 2 FT),"[1631128, 1626181]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,1204.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Powell,1626181.0,,
216,PT07M42.00S,2023-12-07T03:50:21.0Z,2,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,38,44,2023-12-07T03:50:21Z,2110000,False,,,0,,N. Powell Free Throw 1 of 2 (6 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,
217,PT07M42.00S,2023-12-07T03:50:21.8Z,2,REGULAR,substitution,out,[],201599,,,1610612746,38,44,2023-12-07T03:50:38Z,2120000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M42.00S,2023-12-07T03:50:21.8Z,2,REGULAR,substitution,out,[],1631212,,,1610612746,38,44,2023-12-07T03:50:38Z,2130000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M42.00S,2023-12-07T03:50:21.8Z,2,REGULAR,substitution,out,[],1627750,,,1610612746,38,44,2023-12-07T03:50:38Z,2140000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M42.00S,2023-12-07T03:50:21.8Z,2,REGULAR,substitution,in,[],203999,,,1610612746,38,44,2023-12-07T03:50:38Z,2150000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M42.00S,2023-12-07T03:50:21.8Z,2,REGULAR,substitution,in,[],1629008,,,1610612746,38,44,2023-12-07T03:50:38Z,2160000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M42.00S,2023-12-07T03:50:21.8Z,2,REGULAR,substitution,in,[],202704,,,1610612746,38,44,2023-12-07T03:50:38Z,2170000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M42.00S,2023-12-07T03:50:50.6Z,2,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,39,44,2023-12-07T03:50:50Z,2180000,False,,,0,,N. Powell Free Throw 2 of 2 (7 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,
224,PT07M30.00S,2023-12-07T03:51:03.9Z,2,REGULAR,3pt,Jump Shot,[],203484,30.798291721419176,22.794117647058826,1610612743,39,44,2023-12-07T03:51:08Z,2190000,False,136.0,237.0,1,left,MISS K. Caldwell-Pope 27' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Above the Break 3,24+ Right Center,27.32,Missed,,,,,,,,,,,,,,,,,
225,PT07M27.00S,2023-12-07T03:51:06.9Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612746,39,44,2023-12-07T03:51:08Z,2200000,False,,,0,,D. Theis REBOUND (Off:2 Def:4),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,Above the Break 3,24+ Right Center,,,224.0,6.0,4.0,2.0,,,,,,,,,,,,,
226,PT07M21.00S,2023-12-07T03:51:12.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626181,94.3988173455979,44.36274509803921,1610612746,41,44,2023-12-07T03:51:20Z,2210000,False,-28.0,0.0,1,right,N. Powell running Layup (9 PTS),[1626181],1610612746.0,LAC,running,,,Powell,N. Powell,,,,,,Restricted Area,0-8 Center,2.82,Made,,,,,9.0,,,,,,,,,,,,
227,PT07M04.00S,2023-12-07T03:51:30.0Z,2,REGULAR,2pt,Jump Shot,[],202704,13.18988173455979,32.1078431372549,1610612743,41,46,2023-12-07T03:54:32Z,2220000,False,89.0,71.0,1,left,R. Jackson 11' driving floating Jump Shot (5 PTS) (N. Jokic 5 AST),"[202704, 203999]",1610612743.0,DEN,driving floating,,,Jackson,R. Jackson,,,,,,Mid-Range,8-16 Right,11.46,Made,,,,,5.0,N. Jokic,203999.0,5.0,,,,,,,,,
229,PT06M55.00S,2023-12-07T03:51:41.6Z,2,REGULAR,foul,personal,['2freethrow'],1631128,,,1610612746,41,46,2023-12-07T03:51:48Z,2240000,False,,,0,,C. Braun shooting personal FOUL (2 PF) (George 2 FT),"[1631128, 202331]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,1626300.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,George,202331.0,,
231,PT06M55.00S,2023-12-07T03:52:08.8Z,2,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,42,46,2023-12-07T03:52:08Z,2260000,False,,,0,,P. George Free Throw 1 of 2 (6 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,
232,PT06M55.00S,2023-12-07T03:52:09.7Z,2,REGULAR,substitution,out,[],1631128,,,1610612746,42,46,2023-12-07T03:52:14Z,2270000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M55.00S,2023-12-07T03:52:09.7Z,2,REGULAR,substitution,in,[],203932,,,1610612746,42,46,2023-12-07T03:52:14Z,2280000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M55.00S,2023-12-07T03:52:30.7Z,2,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,43,46,2023-12-07T03:52:30Z,2290000,False,,,0,,P. George Free Throw 2 of 2 (7 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,
235,PT06M36.00S,2023-12-07T03:52:51.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,12.532851511169525,51.22549019607843,1610612743,43,46,2023-12-07T03:52:55Z,2300000,False,-6.0,65.0,1,left,MISS N. Jokic 6' floating Shot,[203999],1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,,In The Paint (Non-RA),0-8 Center,6.56,Missed,,,,,,,,,,,,,,,,,
236,PT06M34.00S,2023-12-07T03:52:53.2Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612746,43,46,2023-12-07T03:52:55Z,2310000,False,,,0,,D. Theis REBOUND (Off:2 Def:5),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,In The Paint (Non-RA),0-8 Center,,,235.0,7.0,5.0,2.0,,,,,,,,,,,,,
237,PT06M25.00S,2023-12-07T03:53:02.8Z,2,REGULAR,3pt,Jump Shot,[],1641738,72.9796320630749,83.57843137254902,1610612746,46,46,2023-12-07T03:53:07Z,2320000,False,168.0,201.0,1,right,K. Brown 26' 3PT  (3 PTS) (J. Harden 7 AST),"[1641738, 201935]",1610612746.0,LAC,,,,Brown,K. Brown,,,,,,Above the Break 3,24+ Right Center,26.23,Made,,,,,3.0,J. Harden,201935.0,7.0,,,,,,,,,
239,PT06M23.00S,2023-12-07T03:53:11.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,46,46,2023-12-07T03:53:11Z,2340000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M10.00S,2023-12-07T03:56:46.1Z,2,REGULAR,2pt,Jump Shot,[],202704,20.811432325886997,54.411764705882355,1610612743,46,46,2023-12-07T03:56:50Z,2350000,False,-22.0,143.0,1,left,MISS R. Jackson 14' pullup Shot,[202704],1610612743.0,DEN,pullup,,,Jackson,R. Jackson,,,,,,Mid-Range,8-16 Center,14.48,Missed,,,,,,,,,,,,,,,,,
241,PT06M08.00S,2023-12-07T03:56:48.1Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,46,46,2023-12-07T03:56:50Z,2360000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Mid-Range,8-16 Center,,,240.0,2.0,2.0,0.0,,,,,,,,,,,,,
242,PT05M50.00S,2023-12-07T03:57:06.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,88.87976346911958,50.245098039215684,1610612746,46,46,2023-12-07T03:58:18Z,2370000,False,1.0,52.0,1,right,MISS J. Harden driving floating Shot,[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,,In The Paint (Non-RA),0-8 Center,5.2,Missed,,,,,,,,,,,,,,,,,
243,PT05M48.00S,2023-12-07T03:57:08.3Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,46,46,2023-12-07T03:57:09Z,2380000,False,,,0,,N. Jokic REBOUND (Off:1 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,In The Paint (Non-RA),0-8 Center,,,242.0,5.0,4.0,1.0,,,,,,,,,,,,,
244,PT05M44.00S,2023-12-07T03:57:15.2Z,2,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612743,46,46,2023-12-07T03:57:22Z,2390000,False,,,0,,D. Theis shooting personal FOUL (1 PF) (Jackson 2 FT),"[1628464, 202704]",1610612746.0,LAC,shooting,,,Theis,D. Theis,,,,,1204.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Jackson,202704.0,,
246,PT05M44.00S,2023-12-07T03:57:55.9Z,2,REGULAR,freethrow,1 of 2,[],202704,,,1610612743,46,47,2023-12-07T03:57:55Z,2410000,False,,,0,,R. Jackson Free Throw 1 of 2 (6 PTS),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,
247,PT05M44.00S,2023-12-07T03:57:56.6Z,2,REGULAR,substitution,out,[],1628464,,,1610612743,46,47,2023-12-07T03:58:04Z,2420000,False,,,0,,SUB out: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M44.00S,2023-12-07T03:57:56.6Z,2,REGULAR,substitution,out,[],1641738,,,1610612743,46,47,2023-12-07T03:58:04Z,2430000,False,,,0,,SUB out: K. Brown,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M44.00S,2023-12-07T03:57:56.6Z,2,REGULAR,substitution,in,[],1627826,,,1610612743,46,47,2023-12-07T03:58:04Z,2440000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M44.00S,2023-12-07T03:57:56.6Z,2,REGULAR,substitution,in,[],202695,,,1610612743,46,47,2023-12-07T03:58:04Z,2450000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M44.00S,2023-12-07T03:58:26.9Z,2,REGULAR,freethrow,2 of 2,[],202704,,,1610612743,46,48,2023-12-07T03:58:26Z,2460000,False,,,0,,R. Jackson Free Throw 2 of 2 (7 PTS),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,
252,PT05M30.00S,2023-12-07T03:58:45.9Z,2,REGULAR,foul,personal,['2freethrow'],202704,,,1610612746,46,48,2023-12-07T03:59:00Z,2470000,False,,,0,,R. Jackson shooting personal FOUL (1 PF) (Zubac 2 FT),"[202704, 1627826]",1610612743.0,DEN,shooting,,,Jackson,R. Jackson,,,,,2882.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Zubac,1627826.0,,
254,PT05M30.00S,2023-12-07T03:59:17.0Z,2,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,46,48,2023-12-07T03:59:33Z,2490000,False,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
255,PT05M30.00S,2023-12-07T03:59:17.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,46,48,2023-12-07T03:59:33Z,2500000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,254.0,,,,,,,,,,,,,,,,
256,PT05M30.00S,2023-12-07T03:59:17.0Z,2,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,46,48,2023-12-07T03:59:33Z,2510000,False,,,0,,MISS I. Zubac Free Throw 2 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
257,PT05M27.00S,2023-12-07T03:59:20.0Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,46,48,2023-12-07T03:59:33Z,2520000,False,,,0,,N. Jokic REBOUND (Off:1 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,256.0,6.0,5.0,1.0,,,,,,,,,,,,,
258,PT05M08.00S,2023-12-07T03:59:50.2Z,2,REGULAR,2pt,Jump Shot,[],203999,10.82457293035479,70.83333333333333,1610612743,46,48,2023-12-07T03:59:54Z,2530000,False,-104.0,49.0,1,left,MISS N. Jokic 11' turnaround Shot,[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,,Mid-Range,8-16 Left,11.53,Missed,,,,,,,,,,,,,,,,,
259,PT05M05.00S,2023-12-07T03:59:53.2Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,46,48,2023-12-07T03:59:54Z,2540000,False,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Mid-Range,8-16 Left,,,258.0,3.0,3.0,0.0,,,,,,,,,,,,,
260,PT04M57.00S,2023-12-07T04:00:01.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202331,92.55913272010513,53.431372549019606,1610612746,46,48,2023-12-07T04:00:47Z,2550000,False,17.0,17.0,1,right,MISS P. George driving finger roll Layup,[202331],1610612746.0,LAC,driving finger roll,,,George,P. George,,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,
