actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
83,PT03M46.00S,2024-03-24T19:53:36.8Z,1,REGULAR,turnover,offensive foul,[],202699,,,1610612755,17,25,2024-03-24T19:54:54Z,830000,False,,,0,,T. Harris offensive foul TURNOVER (2 TO),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627964.0,2.0,,,,,,
84,PT03M46.00S,2024-03-24T19:53:46.5Z,1,REGULAR,substitution,out,[],202331,,,1610612746,17,25,2024-03-24T19:54:14Z,840000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT03M46.00S,2024-03-24T19:53:46.5Z,1,REGULAR,substitution,out,[],201935,,,1610612746,17,25,2024-03-24T19:54:14Z,850000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT03M46.00S,2024-03-24T19:53:46.5Z,1,REGULAR,substitution,out,[],1626162,,,1610612746,17,25,2024-03-24T19:54:14Z,860000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT03M46.00S,2024-03-24T19:53:46.5Z,1,REGULAR,substitution,out,[],1628964,,,1610612746,17,25,2024-03-24T19:54:14Z,870000,False,,,0,,SUB out: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT03M46.00S,2024-03-24T19:53:46.5Z,1,REGULAR,substitution,in,[],1629599,,,1610612746,17,25,2024-03-24T19:54:14Z,880000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT03M46.00S,2024-03-24T19:53:46.5Z,1,REGULAR,substitution,in,[],1626181,,,1610612746,17,25,2024-03-24T19:54:14Z,890000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M46.00S,2024-03-24T19:53:46.5Z,1,REGULAR,substitution,in,[],1630194,,,1610612746,17,25,2024-03-24T19:54:14Z,900000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M46.00S,2024-03-24T19:53:46.5Z,1,REGULAR,substitution,in,[],1626166,,,1610612746,17,25,2024-03-24T19:54:14Z,910000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M36.00S,2024-03-24T19:54:30.5Z,1,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612746,17,25,2024-03-24T19:54:42Z,920000,False,,,0,,C. Payne shooting personal FOUL (1 PF) (Zubac 2 FT),"[1626166, 1627826]",1610612755.0,PHI,shooting,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1146.0,,1.0,0.0,Zubac,1627826.0,,
94,PT03M36.00S,2024-03-24T19:54:53.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1627826,,,1610612746,18,25,2024-03-24T19:55:11Z,940000,False,,,0,,I. Zubac Free Throw 1 of 2 (3 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
95,PT03M36.00S,2024-03-24T19:54:53.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1627826,,,1610612746,18,25,2024-03-24T19:55:11Z,950000,False,,,0,,MISS I. Zubac Free Throw 2 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
96,PT03M34.00S,2024-03-24T19:54:55.2Z,1,REGULAR,rebound,defensive,[],1626166,,,1610612755,18,25,2024-03-24T19:55:11Z,960000,False,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,,
97,PT03M26.00S,2024-03-24T19:55:18.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,7.539421813403408,58.33333333333333,1610612755,18,25,2024-03-24T19:55:27Z,970000,False,-42.0,18.0,1,left,MISS C. Payne driving Layup - blocked,"[1626166, 1627826]",1610612755.0,PHI,driving,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,4.56,Missed,,,,,Zubac,1627826.0,,,,,,,,,,,,
98,PT03M26.00S,2024-03-24T19:55:18.2Z,1,REGULAR,block,,[],1627826,,,1610612755,18,25,2024-03-24T19:55:21Z,980000,False,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
99,PT03M19.00S,2024-03-24T19:55:25.2Z,1,REGULAR,rebound,offensive,[],1630194,,,1610612755,18,25,2024-03-24T19:55:27Z,990000,False,,,0,,P. Reed REBOUND (Off:1 Def:0),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,97.0,1.0,0.0,1.0,,,,,,,,,,,,,,
100,PT03M19.00S,2024-03-24T19:55:24.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630194,5.590000152587891,50.0,1610612755,18,27,2024-03-24T19:55:24Z,1000000,False,0.0,0.0,1,left,P. Reed tip DUNK (2 PTS),[1630194],1610612755.0,PHI,tip,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,2.0,,,,,,,,,,,
101,PT03M08.00S,2024-03-24T19:55:35.7Z,1,REGULAR,3pt,Jump Shot,[],1629611,68.38042049934297,71.07843137254902,1610612746,21,27,2024-03-24T19:55:40Z,1010000,False,105.0,245.0,1,right,T. Mann 26' 3PT  (6 PTS) (K. Leonard 1 AST),"[1629611, 202695]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,26.64,Made,,,,,,,6.0,K. Leonard,202695.0,1.0,,,,,,,,
103,PT02M50.00S,2024-03-24T19:55:53.3Z,1,REGULAR,3pt,Jump Shot,[],1626166,31.32391590013141,70.83333333333333,1610612755,21,30,2024-03-24T19:55:58Z,1030000,False,-104.0,242.0,1,left,C. Payne 26' 3PT step back (3 PTS) (T. Maxey 3 AST),"[1626166, 1630178]",1610612755.0,PHI,step back,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,26.34,Made,,,,,,,3.0,T. Maxey,1630178.0,3.0,,,,,,,,
105,PT02M24.00S,2024-03-24T19:56:20.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,94.00459921156373,43.872549019607845,1610612746,23,30,2024-03-24T19:56:25Z,1050000,False,-31.0,4.0,1,right,I. Zubac reverse Layup (5 PTS) (K. Leonard 2 AST),"[1627826, 202695]",1610612746.0,LAC,reverse,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.08,Made,,,,,,,5.0,K. Leonard,202695.0,2.0,,,,,,,,
107,PT02M09.00S,2024-03-24T19:56:34.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,8.327858081471746,59.55882352941176,1610612755,23,32,2024-03-24T19:56:37Z,1070000,False,-48.0,26.0,1,left,C. Payne driving floating bank Jump Shot (5 PTS),[1626166],1610612755.0,PHI,driving floating bank,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,5.43,Made,,,,,,,5.0,,,,,,,,,,,
108,PT01M56.00S,2024-03-24T19:56:47.9Z,1,REGULAR,turnover,bad pass,[],202695,,,1610612746,23,32,2024-03-24T19:56:51Z,1080000,False,,,0,,K. Leonard bad pass TURNOVER (1 TO),"[202695, 1630194]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1.0,,,,,Reed,1630194.0
109,PT01M56.00S,2024-03-24T19:56:47.9Z,1,REGULAR,steal,,[],1630194,,,1610612755,23,32,2024-03-24T19:56:49Z,1090000,False,,,0,,P. Reed STEAL (1 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
110,PT01M52.00S,2024-03-24T19:56:51.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202699,7.802233902759525,50.245098039215684,1610612755,23,34,2024-03-24T19:57:00Z,1100000,False,-1.0,21.0,1,left,T. Harris running Layup (11 PTS) (P. Reed 1 AST),"[202699, 1630194]",1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,11.0,P. Reed,1630194.0,1.0,,,,,,,,
112,PT01M33.00S,2024-03-24T19:57:14.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,91.24507227332458,38.23529411764706,1610612746,25,34,2024-03-24T19:57:17Z,1120000,False,-59.0,30.0,1,right,K. Leonard 6' driving floating bank Jump Shot (2 PTS) (N. Powell 1 AST),"[202695, 1626181]",1610612746.0,LAC,driving floating bank,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,6.59,Made,,,,,,,2.0,N. Powell,1626181.0,1.0,,,,,,,,
114,PT01M33.00S,2024-03-24T19:57:17.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627741,,,1610612746,25,34,2024-03-24T20:00:40Z,1140000,False,,,0,,B. Hield shooting personal FOUL (1 PF) (Leonard 1 FT),"[1627741, 202695]",1610612755.0,PHI,shooting,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627964.0,,1.0,0.0,Leonard,202695.0,,
116,PT01M33.00S,2024-03-24T19:57:28.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,25,34,2024-03-24T19:57:28Z,1160000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT01M33.00S,2024-03-24T19:59:51.9Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,25,34,2024-03-24T20:00:15Z,1170000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M33.00S,2024-03-24T19:59:51.9Z,1,REGULAR,substitution,out,[],1629611,,,1610612746,25,34,2024-03-24T20:00:15Z,1180000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT01M33.00S,2024-03-24T19:59:51.9Z,1,REGULAR,substitution,out,[],202699,,,1610612746,25,34,2024-03-24T20:00:15Z,1190000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M33.00S,2024-03-24T19:59:51.9Z,1,REGULAR,substitution,out,[],1627741,,,1610612746,25,34,2024-03-24T20:00:15Z,1200000,False,,,0,,SUB out: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M33.00S,2024-03-24T19:59:51.9Z,1,REGULAR,substitution,in,[],1628464,,,1610612746,25,34,2024-03-24T20:00:15Z,1210000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M33.00S,2024-03-24T19:59:51.9Z,1,REGULAR,substitution,in,[],1630527,,,1610612746,25,34,2024-03-24T20:00:15Z,1220000,False,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M33.00S,2024-03-24T19:59:51.9Z,1,REGULAR,substitution,in,[],1626162,,,1610612746,25,34,2024-03-24T20:00:15Z,1230000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M33.00S,2024-03-24T19:59:51.9Z,1,REGULAR,substitution,in,[],1630231,,,1610612746,25,34,2024-03-24T20:00:15Z,1240000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M33.00S,2024-03-24T20:00:42.5Z,1,REGULAR,freethrow,1 of 1,[],202695,,,1610612746,26,34,2024-03-24T20:00:42Z,1250000,False,,,0,,K. Leonard Free Throw 1 of 1 (3 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
126,PT01M19.00S,2024-03-24T20:00:58.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,10.693166885676746,49.754901960784316,1610612755,26,36,2024-03-24T20:01:02Z,1260000,False,1.0,48.0,1,left,K. Oubre Jr. driving Layup (10 PTS),[1626162],1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.8,Made,,,,,,,10.0,,,,,,,,,,,
128,PT01M05.00S,2024-03-24T20:01:11.5Z,1,REGULAR,3pt,Jump Shot,[],1626181,68.51182654402103,36.029411764705884,1610612746,29,36,2024-03-24T20:01:16Z,1280000,False,-70.0,243.0,1,right,N. Powell 25' 3PT  (3 PTS) (D. Theis 1 AST),"[1626181, 1628464]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,25.33,Made,,,,,,,3.0,D. Theis,1628464.0,1.0,,,,,,,,
130,PT00M43.90S,2024-03-24T20:01:35.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,8.065045992115643,48.529411764705884,1610612755,29,38,2024-03-24T20:01:40Z,1300000,False,7.0,23.0,1,left,K. Martin Layup (2 PTS) (K. Oubre Jr. 3 AST),"[1630231, 1626162]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,2.44,Made,,,,,,,2.0,K. Oubre Jr.,1626162.0,3.0,,,,,,,,
132,PT00M43.90S,2024-03-24T20:01:37.6Z,1,REGULAR,foul,personal,['1freethrow'],1630527,,,1610612755,29,38,2024-03-24T20:01:42Z,1320000,False,,,0,,B. Boston Jr. shooting personal FOUL (1 PF) (Martin 1 FT),"[1630527, 1630231]",1610612746.0,LAC,shooting,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627964.0,,1.0,0.0,Martin,1630231.0,,
134,PT00M43.90S,2024-03-24T20:02:02.3Z,1,REGULAR,freethrow,1 of 1,[],1630231,,,1610612755,29,38,2024-03-24T20:02:04Z,1340000,False,,,0,,MISS K. Martin Free Throw 1 of 1,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
135,PT00M42.00S,2024-03-24T20:02:04.2Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612746,29,38,2024-03-24T20:02:04Z,1350000,False,,,0,,D. Theis REBOUND (Off:0 Def:1),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,,,
136,PT00M25.90S,2024-03-24T20:02:19.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,90.5880420499343,53.18627450980392,1610612746,29,38,2024-03-24T20:02:23Z,1360000,False,16.0,36.0,1,right,MISS N. Powell driving Layup - blocked,"[1626181, 1626166]",1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,3.94,Missed,,,,,Payne,1626166.0,,,,,,,,,,,,
137,PT00M25.90S,2024-03-24T20:02:19.5Z,1,REGULAR,block,,[],1626166,,,1610612746,29,38,2024-03-24T20:03:44Z,1370000,False,,,0,,C. Payne BLOCK (1 BLK),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
138,PT00M22.80S,2024-03-24T20:02:22.6Z,1,REGULAR,rebound,offensive,[],1626181,,,1610612746,29,38,2024-03-24T20:02:23Z,1380000,False,,,0,,N. Powell REBOUND (Off:1 Def:0),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,136.0,1.0,0.0,1.0,,,,,,,,,,,,,,
139,PT00M19.80S,2024-03-24T20:02:28.5Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612746,29,38,2024-03-24T20:02:39Z,1390000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
140,PT00M19.80S,2024-03-24T20:02:34.2Z,1,REGULAR,substitution,out,[],1630194,,,1610612755,29,38,2024-03-24T20:02:43Z,1400000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M19.80S,2024-03-24T20:02:34.2Z,1,REGULAR,substitution,in,[],1627741,,,1610612755,29,38,2024-03-24T20:02:43Z,1410000,False,,,0,,SUB in: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M19.80S,2024-03-24T20:02:47.6Z,1,REGULAR,substitution,out,[],1628464,,,1610612755,29,38,2024-03-24T20:02:49Z,1420000,False,,,0,,SUB out: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M19.80S,2024-03-24T20:02:47.6Z,1,REGULAR,substitution,in,[],1629611,,,1610612755,29,38,2024-03-24T20:02:49Z,1430000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M05.30S,2024-03-24T20:03:12.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,35.134691195795014,32.84313725490196,1610612755,29,41,2024-03-24T20:03:16Z,1440000,False,86.0,278.0,1,left,T. Maxey 29' 3PT step back (5 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,29.07,Made,,,,,,,5.0,,,,,,,,,,,
145,PT00M00.00S,2024-03-24T20:03:26.0Z,1,REGULAR,period,end,[],0,,,1610612746,29,41,2024-03-24T20:03:26Z,1450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2024-03-24T20:05:57.8Z,2,REGULAR,substitution,out,['startperiod'],202695,,,1610612746,29,41,2024-03-24T20:06:12Z,1460000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2024-03-24T20:05:57.8Z,2,REGULAR,substitution,out,['startperiod'],1629611,,,1610612746,29,41,2024-03-24T20:06:12Z,1470000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2024-03-24T20:05:57.8Z,2,REGULAR,substitution,out,['startperiod'],1627741,,,1610612746,29,41,2024-03-24T20:06:12Z,1480000,False,,,0,,SUB out: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2024-03-24T20:05:57.8Z,2,REGULAR,substitution,in,['startperiod'],201935,,,1610612746,29,41,2024-03-24T20:06:12Z,1490000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-03-24T20:05:57.8Z,2,REGULAR,substitution,in,['startperiod'],1628464,,,1610612746,29,41,2024-03-24T20:06:12Z,1500000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-03-24T20:05:57.8Z,2,REGULAR,substitution,in,['startperiod'],1630194,,,1610612746,29,41,2024-03-24T20:06:12Z,1510000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-03-24T20:06:14.3Z,2,REGULAR,period,start,[],0,,,1610612746,29,41,2024-03-24T20:06:14Z,1520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT11M45.00S,2024-03-24T20:06:27.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,92.95335085413929,54.65686274509804,1610612746,31,41,2024-03-24T20:06:31Z,1530000,False,23.0,14.0,1,right,N. Powell driving Layup (5 PTS) (D. Theis 2 AST),"[1626181, 1628464]",1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.7,Made,,,,,,,5.0,D. Theis,1628464.0,2.0,,,,,,,,
154,PT11M35.00S,2024-03-24T20:06:40.4Z,2,REGULAR,turnover,out-of-bounds,[],1626166,,,1610612755,31,41,2024-03-24T20:06:50Z,1540000,False,,,0,,C. Payne lost ball out-of-bounds TURNOVER (1 TO),[1626166],1610612755.0,PHI,lost ball,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628953.0,1.0,,,,,,
155,PT11M35.00S,2024-03-24T20:06:50.2Z,2,REGULAR,substitution,out,[],1630527,,,1610612746,31,41,2024-03-24T20:06:53Z,1550000,False,,,0,,SUB out: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M35.00S,2024-03-24T20:06:50.2Z,2,REGULAR,substitution,in,[],202331,,,1610612746,31,41,2024-03-24T20:06:53Z,1560000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M18.00S,2024-03-24T20:07:21.6Z,2,REGULAR,foul,personal,[],1630231,,,1610612746,31,41,2024-03-24T20:07:35Z,1570000,False,,,0,,K. Martin personal FOUL (1 PF),"[1630231, 202331]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1628953.0,,1.0,0.0,George,202331.0,,
160,PT11M13.00S,2024-03-24T20:07:45.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629599,93.61038107752957,46.81372549019608,1610612746,31,41,2024-03-24T20:07:54Z,1590000,False,-16.0,8.0,1,right,MISS A. Coffey Layup - blocked,"[1629599, 1630231]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,Martin,1630231.0,,,,,,,,,,,,
209,PT11M13.00S,2024-03-24T20:07:45.5Z,2,REGULAR,block,,[],1630231,,,1610612746,31,41,2024-03-24T20:14:27Z,1595000,False,,,0,,K. Martin BLOCK (1 BLK),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
161,PT11M13.00S,2024-03-24T20:07:45.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,31,41,2024-03-24T20:14:27Z,1600000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,160.0,,,,,,,,,,,,,,,,,
162,PT11M11.00S,2024-03-24T20:08:05.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626181,93.47897503285151,51.96078431372549,1610612746,33,41,2024-03-24T20:08:11Z,1610000,False,10.0,9.0,1,right,N. Powell DUNK (7 PTS) (J. Harden 2 AST),"[1626181, 201935]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,,,7.0,J. Harden,201935.0,2.0,,,,,,,,
164,PT10M51.00S,2024-03-24T20:08:26.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,6.225361366622863,45.58823529411765,1610612755,33,43,2024-03-24T20:08:29Z,1630000,False,22.0,6.0,1,left,P. Reed reverse Layup (4 PTS) (K. Oubre Jr. 4 AST),"[1630194, 1626162]",1610612755.0,PHI,reverse,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,2.29,Made,,,,,,,4.0,K. Oubre Jr.,1626162.0,4.0,,,,,,,,
166,PT10M37.00S,2024-03-24T20:08:39.9Z,2,REGULAR,turnover,bad pass,[],202331,,,1610612746,33,43,2024-03-24T20:08:43Z,1650000,False,,,0,,P. George bad pass TURNOVER (1 TO),"[202331, 1630231]",1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1.0,,,,,Martin,1630231.0
167,PT10M37.00S,2024-03-24T20:08:39.9Z,2,REGULAR,steal,,[],1630231,,,1610612755,33,43,2024-03-24T20:08:41Z,1660000,False,,,0,,K. Martin STEAL (1 STL),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
168,PT10M32.00S,2024-03-24T20:08:44.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630231,7.408015768725363,49.26470588235294,1610612755,33,45,2024-03-24T20:08:50Z,1670000,False,4.0,17.0,1,left,K. Martin running DUNK (4 PTS) (T. Maxey 4 AST),"[1630231, 1630178]",1610612755.0,PHI,running,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,,,4.0,T. Maxey,1630178.0,4.0,,,,,,,,
170,PT10M14.00S,2024-03-24T20:09:01.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628464,93.08475689881735,45.34313725490197,1610612746,33,45,2024-03-24T20:09:05Z,1690000,False,-23.0,13.0,1,right,MISS D. Theis driving Layup,[1628464],1610612746.0,LAC,driving,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,2.64,Missed,,,,,,,,,,,,,,,,,,
