actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
85,PT05M38.00S,2023-12-15T03:56:14.8Z,1,REGULAR,foul,personal,['1freethrow'],101108,,,1610612746,13,14,2023-12-15T03:56:52Z,850000,False,,,0,,C. Paul shooting personal FOUL (1 PF) (Leonard 1 FT),"[101108, 202695]",1610612744.0,GSW,shooting,,,Paul,C. Paul,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Leonard,202695.0
87,PT05M38.00S,2023-12-15T03:56:20.4Z,1,REGULAR,substitution,out,[],1629599,,,1610612746,13,14,2023-12-15T03:57:19Z,870000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M38.00S,2023-12-15T03:56:20.4Z,1,REGULAR,substitution,out,[],1630228,,,1610612746,13,14,2023-12-15T03:57:19Z,880000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M38.00S,2023-12-15T03:56:20.4Z,1,REGULAR,substitution,out,[],1626172,,,1610612746,13,14,2023-12-15T03:57:19Z,890000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M38.00S,2023-12-15T03:56:20.4Z,1,REGULAR,substitution,in,[],201566,,,1610612746,13,14,2023-12-15T03:57:19Z,900000,False,,,0,,SUB in: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M38.00S,2023-12-15T03:56:20.4Z,1,REGULAR,substitution,in,[],203967,,,1610612746,13,14,2023-12-15T03:57:19Z,920000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT05M38.00S,2023-12-15T03:56:20.4Z,1,REGULAR,substitution,in,[],203952,,,1610612746,13,14,2023-12-15T03:59:05Z,925000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M38.00S,2023-12-15T03:56:53.4Z,1,REGULAR,freethrow,1 of 1,[],202695,,,1610612746,14,14,2023-12-15T03:56:53Z,930000,False,,,0,,K. Leonard Free Throw 1 of 1 (6 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
94,PT05M17.00S,2023-12-15T03:57:17.0Z,1,REGULAR,3pt,Jump Shot,[],203967,70.48291721419186,72.79411764705883,1610612744,14,14,2023-12-15T03:57:22Z,940000,False,114.0,225.0,1,right,MISS D. Saric 25' 3PT,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Right Center,25.22,Missed,,,,,,,,,,,,,,,,,,
95,PT05M15.00S,2023-12-15T03:57:19.0Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,14,14,2023-12-15T03:57:22Z,950000,False,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,94.0,3.0,3.0,0.0,,,,,,,
96,PT05M09.00S,2023-12-15T03:57:28.3Z,1,REGULAR,foul,personal,['2freethrow'],201939,,,1610612746,14,14,2023-12-15T03:57:47Z,960000,False,,,0,,S. Curry shooting personal FOUL (1 PF) (Harden 2 FT),"[201939, 201935]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Harden,201935.0
98,PT05M09.00S,2023-12-15T03:57:59.1Z,1,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,15,14,2023-12-15T03:57:59Z,980000,False,,,0,,J. Harden Free Throw 1 of 2 (4 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
99,PT05M09.00S,2023-12-15T03:58:00.0Z,1,REGULAR,substitution,out,[],202691,,,1610612746,15,14,2023-12-15T03:58:06Z,990000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M09.00S,2023-12-15T03:58:00.0Z,1,REGULAR,substitution,in,[],1630541,,,1610612746,15,14,2023-12-15T03:58:06Z,1000000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT05M09.00S,2023-12-15T03:58:21.7Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,16,14,2023-12-15T03:58:21Z,1010000,False,,,0,,J. Harden Free Throw 2 of 2 (5 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
102,PT05M00.00S,2023-12-15T03:58:32.7Z,1,REGULAR,turnover,bad pass,[],203967,,,1610612744,16,14,2023-12-15T03:59:09Z,1020000,False,,,0,,D. Saric bad pass TURNOVER (1 TO),"[203967, 1626181]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Powell,1626181.0,,,,,,,,,,,
103,PT05M00.00S,2023-12-15T03:58:32.7Z,1,REGULAR,steal,,[],1626181,,,1610612746,16,14,2023-12-15T03:58:35Z,1030000,False,,,0,,N. Powell STEAL (1 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
104,PT04M51.00S,2023-12-15T03:58:41.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202695,11.087385019710908,44.36274509803921,1610612746,16,14,2023-12-15T03:58:46Z,1040000,False,28.0,52.0,1,left,MISS K. Leonard floating Shot,[202695],1610612746.0,LAC,floating,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,5.89,Missed,,,,,,,,,,,,,,,,,,
105,PT04M49.00S,2023-12-15T03:58:43.4Z,1,REGULAR,rebound,offensive,[],202695,,,1610612746,16,14,2023-12-15T03:58:43Z,1050000,False,,,0,,K. Leonard REBOUND (Off:1 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,104.0,2.0,1.0,1.0,,,,,,,
107,PT04M49.00S,2023-12-15T03:58:56.4Z,1,REGULAR,foul,personal,['2freethrow'],1630541,,,1610612746,16,14,2023-12-15T03:59:02Z,1070000,False,,,0,,M. Moody shooting personal FOUL (1 PF) (Leonard 2 FT),"[1630541, 202695]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Leonard,202695.0
110,PT04M49.00S,2023-12-15T03:59:12.8Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",202695,,,1610612746,16,14,2023-12-15T03:59:12Z,1090000,False,,,0,,MISS K. Leonard Free Throw 1 of 2,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
111,PT04M49.00S,2023-12-15T03:59:12.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,16,14,2023-12-15T03:59:12Z,1100000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,110.0,,,,,,,,,,
112,PT04M49.00S,2023-12-15T03:59:22.0Z,1,REGULAR,timeout,full,['team'],0,,,1610612746,16,14,2023-12-15T03:59:22Z,1110000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M49.00S,2023-12-15T03:59:12.8Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",202695,,,1610612746,16,14,2023-12-15T04:01:08Z,1120000,False,,,0,,MISS K. Leonard Free Throw 2 of 2,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
115,PT04M46.00S,2023-12-15T03:59:15.8Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,16,14,2023-12-15T04:01:08Z,1130000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,114.0,1.0,1.0,0.0,,,,,,,
116,PT04M36.00S,2023-12-15T04:01:16.6Z,1,REGULAR,turnover,bad pass,[],1630541,,,1610612744,16,14,2023-12-15T04:01:22Z,1140000,False,,,0,,M. Moody bad pass TURNOVER (1 TO),"[1630541, 202695]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,Leonard,202695.0,,,,,,,,,,,
117,PT04M36.00S,2023-12-15T04:01:16.6Z,1,REGULAR,steal,,[],202695,,,1610612746,16,14,2023-12-15T04:01:18Z,1150000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
118,PT04M33.00S,2023-12-15T04:01:20.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202695,7.013797634691201,50.73529411764706,1610612746,18,14,2023-12-15T04:01:26Z,1160000,False,-4.0,13.0,1,left,K. Leonard running DUNK (8 PTS),[202695],1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,1.39,Made,8.0,,,,,,,,,,,,,,,,,
119,PT04M17.00S,2023-12-15T04:01:34.9Z,1,REGULAR,3pt,Jump Shot,[],101108,68.38042049934297,41.666666666666664,1610612744,18,17,2023-12-15T04:01:41Z,1170000,False,-42.0,245.0,1,right,C. Paul 24' 3PT  (3 PTS) (D. Saric 1 AST),"[101108, 203967]",1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,24.82,Made,3.0,D. Saric,203967.0,1.0,,,,,,,,,,,,,,
121,PT03M59.00S,2023-12-15T04:01:53.4Z,1,REGULAR,2pt,Jump Shot,[],202695,23.96517739816032,35.294117647058826,1610612746,18,17,2023-12-15T04:01:59Z,1190000,False,74.0,173.0,1,left,MISS K. Leonard 18' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,18.78,Missed,,,,,,,,,,,,,,,,,,
122,PT03M55.00S,2023-12-15T04:01:57.4Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,18,17,2023-12-15T04:01:59Z,1200000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,121.0,1.0,1.0,0.0,,,,,,,
123,PT03M38.00S,2023-12-15T04:02:14.5Z,1,REGULAR,3pt,Jump Shot,[],203952,73.89947437582128,85.04901960784314,1610612744,18,17,2023-12-15T04:02:18Z,1210000,False,175.0,193.0,1,right,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,,
124,PT03M35.00S,2023-12-15T04:02:17.5Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,18,17,2023-12-15T04:02:18Z,1220000,False,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,123.0,3.0,2.0,1.0,,,,,,,
125,PT03M24.00S,2023-12-15T04:02:28.5Z,1,REGULAR,3pt,Jump Shot,[],202695,28.827201051248352,74.26470588235294,1610612746,18,17,2023-12-15T04:02:33Z,1230000,False,-121.0,218.0,1,left,MISS K. Leonard 24' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,24.99,Missed,,,,,,,,,,,,,,,,,,
126,PT03M21.00S,2023-12-15T04:02:31.5Z,1,REGULAR,rebound,defensive,[],203967,,,1610612744,18,17,2023-12-15T04:02:33Z,1240000,False,,,0,,D. Saric REBOUND (Off:0 Def:1),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,125.0,1.0,1.0,0.0,,,,,,,
130,PT03M10.00S,2023-12-15T04:02:42.2Z,1,REGULAR,3pt,Jump Shot,[],201939,71.7969776609724,79.90196078431373,1610612744,18,20,2023-12-15T04:19:29Z,1280000,False,150.0,213.0,1,right,S. Curry 25' 3PT  (3 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.99,Made,3.0,,,,,,,,,,,,,,,,,
131,PT02M55.00S,2023-12-15T04:02:58.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,6.750985545335084,45.34313725490197,1610612746,20,20,2023-12-15T04:03:01Z,1290000,False,23.0,11.0,1,left,N. Powell driving Layup (2 PTS) (J. Harden 5 AST),"[1626181, 201935]",1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.58,Made,2.0,J. Harden,201935.0,5.0,,,,,,,,,,,,,,
133,PT02M46.00S,2023-12-15T04:03:09.6Z,1,REGULAR,foul,personal,['2freethrow'],1626181,,,1610612744,20,20,2023-12-15T04:03:14Z,1310000,False,,,0,,N. Powell shooting personal FOUL (1 PF) (Paul 2 FT),"[1626181, 101108]",1610612746.0,LAC,shooting,,,Powell,N. Powell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Paul,101108.0
135,PT02M46.00S,2023-12-15T04:03:35.0Z,1,REGULAR,freethrow,1 of 2,[],101108,,,1610612744,20,21,2023-12-15T04:03:35Z,1330000,False,,,0,,C. Paul Free Throw 1 of 2 (4 PTS),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
136,PT02M46.00S,2023-12-15T04:03:37.4Z,1,REGULAR,substitution,out,[],201935,,,1610612744,20,21,2023-12-15T04:03:52Z,1340000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M46.00S,2023-12-15T04:03:37.4Z,1,REGULAR,substitution,out,[],1627826,,,1610612744,20,21,2023-12-15T04:03:52Z,1350000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M46.00S,2023-12-15T04:03:37.4Z,1,REGULAR,substitution,out,[],201939,,,1610612744,20,21,2023-12-15T04:03:52Z,1360000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M46.00S,2023-12-15T04:03:37.4Z,1,REGULAR,substitution,in,[],1628464,,,1610612744,20,21,2023-12-15T04:03:52Z,1370000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M46.00S,2023-12-15T04:03:37.4Z,1,REGULAR,substitution,in,[],1641738,,,1610612744,20,21,2023-12-15T04:03:52Z,1380000,False,,,0,,SUB in: K. Brown,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M46.00S,2023-12-15T04:03:37.4Z,1,REGULAR,substitution,in,[],1641764,,,1610612744,20,21,2023-12-15T04:03:52Z,1390000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M46.00S,2023-12-15T04:03:59.9Z,1,REGULAR,freethrow,2 of 2,[],101108,,,1610612744,20,22,2023-12-15T04:03:59Z,1400000,False,,,0,,C. Paul Free Throw 2 of 2 (5 PTS),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
143,PT02M28.00S,2023-12-15T04:04:21.2Z,1,REGULAR,3pt,Jump Shot,[],1628464,29.747043363994734,73.0392156862745,1610612746,20,22,2023-12-15T04:04:26Z,1410000,False,-115.0,227.0,1,left,MISS D. Theis 25' 3PT,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Left Center,25.46,Missed,,,,,,,,,,,,,,,,,,
144,PT02M25.00S,2023-12-15T04:04:24.2Z,1,REGULAR,rebound,defensive,[],203967,,,1610612744,20,22,2023-12-15T04:04:26Z,1420000,False,,,0,,D. Saric REBOUND (Off:0 Def:2),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,143.0,2.0,2.0,0.0,,,,,,,
145,PT02M14.00S,2023-12-15T04:04:37.1Z,1,REGULAR,foul,personal,[],1641738,,,1610612744,20,22,2023-12-15T04:04:42Z,1430000,False,,,0,,K. Brown personal FOUL (1 PF),"[1641738, 203967]",1610612746.0,LAC,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Saric,203967.0
147,PT02M03.00S,2023-12-15T04:05:02.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641764,89.4053876478318,52.94117647058824,1610612744,20,24,2023-12-15T04:05:07Z,1450000,False,15.0,47.0,1,right,B. Podziemski driving Hook (2 PTS),[1641764],1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,4.93,Made,2.0,,,,,,,,,,,,,,,,,
148,PT01M49.00S,2023-12-15T04:05:15.7Z,1,REGULAR,2pt,Jump Shot,[],1628464,15.818002628120894,30.637254901960787,1610612746,20,24,2023-12-15T04:05:20Z,1460000,False,97.0,96.0,1,left,MISS D. Theis 13' Jump Shot,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Mid-Range,8-16 Right,13.65,Missed,,,,,,,,,,,,,,,,,,
149,PT01M47.00S,2023-12-15T04:05:17.7Z,1,REGULAR,rebound,defensive,[],203967,,,1610612744,20,24,2023-12-15T04:05:20Z,1470000,False,,,0,,D. Saric REBOUND (Off:0 Def:3),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Mid-Range,8-16 Right,,,,,,,,,,148.0,3.0,3.0,0.0,,,,,,,
150,PT01M32.00S,2023-12-15T04:05:33.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203952,87.82851511169514,39.4607843137255,1610612744,20,24,2023-12-15T04:05:41Z,1480000,False,-53.0,62.0,1,right,MISS A. Wiggins 8' turnaround Hook,[203952],1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Left,8.13,Missed,,,,,,,,,,,,,,,,,,
151,PT01M29.00S,2023-12-15T04:05:36.3Z,1,REGULAR,rebound,defensive,[],201566,,,1610612746,20,24,2023-12-15T04:05:41Z,1490000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,150.0,1.0,1.0,0.0,,,,,,,
152,PT01M23.00S,2023-12-15T04:05:42.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,12.927069645203687,46.568627450980394,1610612746,22,24,2023-12-15T04:11:22Z,1500000,False,17.0,69.0,1,left,R. Westbrook 7' driving floating bank Jump Shot (2 PTS),[201566],1610612746.0,LAC,driving floating bank,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,7.11,Made,2.0,,,,,,,,,,,,,,,,,
153,PT01M18.00S,2023-12-15T04:05:47.4Z,1,REGULAR,turnover,bad pass,[],1641764,,,1610612744,22,24,2023-12-15T04:05:53Z,1510000,False,,,0,,B. Podziemski bad pass TURNOVER (1 TO),"[1641764, 1628464]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1.0,Theis,1628464.0,,,,,,,,,,,
154,PT01M18.00S,2023-12-15T04:05:47.4Z,1,REGULAR,steal,,[],1628464,,,1610612746,22,24,2023-12-15T04:05:49Z,1520000,False,,,0,,D. Theis STEAL (1 STL),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
155,PT01M14.00S,2023-12-15T04:05:51.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201566,22.651116951379763,90.44117647058823,1610612746,25,24,2023-12-15T04:05:58Z,1530000,False,-202.0,160.0,1,left,R. Westbrook 25' 3PT pullup (5 PTS) (D. Theis 1 AST),"[201566, 1628464]",1610612746.0,LAC,pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,25.81,Made,5.0,D. Theis,1628464.0,1.0,,,,,,,,,,,,,,
157,PT00M59.80S,2023-12-15T04:06:06.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203967,92.95335085413929,49.754901960784316,1610612744,25,26,2023-12-15T04:06:09Z,1550000,False,-1.0,14.0,1,right,D. Saric Layup (2 PTS) (C. Paul 1 AST),"[203967, 101108]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,1.38,Made,2.0,C. Paul,101108.0,1.0,,,,,,,,,,,,,,
159,PT00M53.50S,2023-12-15T04:06:20.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641764,,,1610612746,25,26,2023-12-15T04:06:46Z,1570000,False,,,0,,B. Podziemski personal FOUL (2 PF) (Theis 2 FT),"[1641764, 1628464]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Theis,1628464.0
161,PT00M53.50S,2023-12-15T04:06:47.7Z,1,REGULAR,freethrow,1 of 2,[],1628464,,,1610612746,26,26,2023-12-15T04:06:47Z,1590000,False,,,0,,D. Theis Free Throw 1 of 2 (1 PTS),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
162,PT00M53.50S,2023-12-15T04:07:02.5Z,1,REGULAR,freethrow,2 of 2,[],1628464,,,1610612746,27,26,2023-12-15T04:07:02Z,1600000,False,,,0,,D. Theis Free Throw 2 of 2 (2 PTS),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
163,PT00M41.80S,2023-12-15T04:07:19.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,93.2161629434954,54.65686274509804,1610612744,27,28,2023-12-15T04:07:24Z,1610000,False,23.0,11.0,1,right,A. Wiggins driving Layup (2 PTS) (C. Paul 2 AST),"[203952, 101108]",1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.59,Made,2.0,C. Paul,101108.0,2.0,,,,,,,,,,,,,,
165,PT00M34.50S,2023-12-15T04:07:32.4Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612746,27,28,2023-12-15T04:07:41Z,1630000,False,,,0,,R. Westbrook bad pass TURNOVER (1 TO),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1.0,,,,,,,,,,,,,
166,PT00M34.50S,2023-12-15T04:07:35.0Z,1,REGULAR,foul,personal,[],1628464,,,1610612744,27,28,2023-12-15T04:07:44Z,1640000,False,,,0,,D. Theis loose ball personal FOUL (1 PF),"[1628464, 203952]",1610612746.0,LAC,loose ball,,,Theis,D. Theis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Wiggins,203952.0
168,PT00M27.00S,2023-12-15T04:07:58.6Z,1,REGULAR,turnover,lost ball,[],101108,,,1610612744,27,28,2023-12-15T04:08:03Z,1660000,False,,,0,,C. Paul lost ball TURNOVER (1 TO),"[101108, 1641738]",1610612744.0,GSW,,,,Paul,C. Paul,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Brown,1641738.0,,,,,,,,,,,
169,PT00M27.00S,2023-12-15T04:07:58.6Z,1,REGULAR,steal,,[],1641738,,,1610612746,27,28,2023-12-15T04:08:00Z,1670000,False,,,0,,K. Brown STEAL (1 STL),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
170,PT00M09.40S,2023-12-15T04:08:16.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626181,6.8823915900131425,53.67647058823529,1610612746,29,28,2023-12-15T04:08:20Z,1680000,False,-18.0,12.0,1,left,N. Powell driving Layup (4 PTS),[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.21,Made,4.0,,,,,,,,,,,,,,,,,
171,PT00M00.80S,2023-12-15T04:08:27.0Z,1,REGULAR,3pt,Jump Shot,[],101108,67.06636005256242,51.96078431372549,1610612744,29,28,2023-12-15T04:08:33Z,1690000,False,10.0,257.0,1,right,MISS C. Paul 25' pullup 3PT,[101108],1610612744.0,GSW,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,25.73,Missed,,,,,,,,,,,,,,,,,,
172,PT00M00.80S,2023-12-15T04:08:27.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,29,28,2023-12-15T04:08:33Z,1700000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,171.0,,,,,,,,,,
173,PT00M00.00S,2023-12-15T04:08:30.3Z,1,REGULAR,period,end,[],0,,,1610612744,29,28,2023-12-15T04:08:30Z,1710000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2023-12-15T04:09:46.8Z,2,REGULAR,substitution,out,['startperiod'],202695,,,1610612744,29,28,2023-12-15T04:11:36Z,1720000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2023-12-15T04:09:46.8Z,2,REGULAR,substitution,out,['startperiod'],1630541,,,1610612744,29,28,2023-12-15T04:11:36Z,1730000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
