actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
160,PT00M55.80S,2023-11-01T03:06:12.7Z,1,REGULAR,foul,personal,['2freethrow'],1641738,,,1610612753,11,13,2023-11-01T03:06:19Z,1560000,False,,,0,,K. Brown shooting personal FOUL (1 PF) (Wagner 2 FT),"[1641738, 1629021]",1610612746.0,LAC,shooting,,,Brown,K. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1179.0,1.0,0.0,Wagner,1629021.0,,,,
162,PT00M55.80S,2023-11-01T03:06:44.0Z,1,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,11,14,2023-11-01T03:06:44Z,1580000,False,,,0,,M. Wagner Free Throw 1 of 2 (3 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,Made,,,,,,,,,,,,3.0,,,
163,PT00M55.80S,2023-11-01T03:06:59.1Z,1,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,11,15,2023-11-01T03:06:59Z,1590000,False,,,0,,M. Wagner Free Throw 2 of 2 (4 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,Made,,,,,,,,,,,,4.0,,,
164,PT00M42.40S,2023-11-01T03:07:19.0Z,1,REGULAR,turnover,lost ball,[],1626181,,,1610612746,11,15,2023-11-01T03:07:23Z,1600000,False,,,0,,N. Powell lost ball TURNOVER (1 TO),"[1626181, 1629021]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Right,1.0,Wagner,1629021.0,,,,,,,,,,,,,,,,,
165,PT00M42.40S,2023-11-01T03:07:19.0Z,1,REGULAR,steal,,[],1629021,,,1610612753,11,15,2023-11-01T03:12:10Z,1610000,False,,,0,,M. Wagner STEAL (1 STL),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
166,PT00M38.80S,2023-11-01T03:07:23.5Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630175,15.686596583442835,49.754901960784316,1610612753,11,17,2023-11-01T03:15:51Z,1620000,False,1.0,95.0,1,left,C. Anthony 9' running Jump Shot (4 PTS),[1630175],1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,9.5,Made,,,,,,,,,,,,4.0,,,
167,PT00M31.90S,2023-11-01T03:07:33.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,93.34756898817345,50.98039215686275,1610612746,13,17,2023-11-01T03:07:50Z,1630000,False,5.0,10.0,1,right,M. Plumlee alley-oop DUNK (4 PTS) (R. Westbrook 1 AST),"[203486, 201566]",1610612746.0,LAC,alley-oop,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,1.11,Made,,,,,,,,,,,,4.0,R. Westbrook,201566.0,1.0
169,PT00M19.60S,2023-11-01T03:07:55.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641738,,,1610612753,13,17,2023-11-01T03:08:02Z,1650000,False,,,0,,K. Brown personal FOUL (2 PF) (Wagner 2 FT),"[1641738, 1629021]",1610612746.0,LAC,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1179.0,2.0,0.0,Wagner,1629021.0,,,,
171,PT00M19.60S,2023-11-01T03:08:18.4Z,1,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,13,17,2023-11-01T03:08:18Z,1670000,False,,,0,,MISS M. Wagner Free Throw 1 of 2,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
172,PT00M19.60S,2023-11-01T03:08:18.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,13,17,2023-11-01T03:08:18Z,1680000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,171.0,,,,,,,,,,,,,,
173,PT00M19.60S,2023-11-01T03:08:36.9Z,1,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,13,18,2023-11-01T03:08:37Z,1690000,False,,,0,,M. Wagner Free Throw 2 of 2 (5 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,Made,,,,,,,,,,,,5.0,,,
174,PT00M02.40S,2023-11-01T03:08:59.0Z,1,REGULAR,3pt,Jump Shot,[],201566,74.1622864651774,82.59803921568627,1610612746,13,18,2023-11-01T03:09:17Z,1700000,False,163.0,190.0,1,right,MISS R. Westbrook 25' step back 3PT,[201566],1610612746.0,LAC,step back,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,25.06,Missed,,,,,,,,,,,,,,,
175,PT00M00.10S,2023-11-01T03:09:01.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,13,18,2023-11-01T03:09:17Z,1710000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,174.0,,,,,,,,,,,,,,
176,PT00M00.00S,2023-11-01T03:09:02.6Z,1,REGULAR,period,end,[],0,,,1610612746,13,18,2023-11-01T03:09:02Z,1720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2023-11-01T03:11:41.9Z,2,REGULAR,period,start,[],0,,,1610612746,13,18,2023-11-01T03:11:41Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M37.00S,2023-11-01T03:12:03.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,91.90210249671485,45.09803921568627,1610612746,15,18,2023-11-01T03:12:13Z,1740000,False,-25.0,24.0,1,right,N. Powell driving bank Jump Shot (3 PTS),[1626181],1610612746.0,LAC,driving bank,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,3.4,Made,,,,,,,,,,,,3.0,,,
179,PT11M21.00S,2023-11-01T03:12:20.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629021,5.699737187910642,50.245098039215684,1610612753,15,20,2023-11-01T03:12:24Z,1750000,False,-1.0,1.0,1,left,M. Wagner cutting DUNK (7 PTS) (G. Harris 1 AST),"[1629021, 203914]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,0.16,Made,,,,,,,,,,,,7.0,G. Harris,203914.0,1.0
181,PT11M04.00S,2023-11-01T03:12:36.8Z,2,REGULAR,3pt,Jump Shot,[],1626181,67.59198423127464,69.6078431372549,1610612746,15,20,2023-11-01T03:18:55Z,1770000,False,98.0,252.0,1,right,MISS N. Powell 27' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,,27.05,Missed,,,,,,,,,,,,,,,
182,PT11M00.00S,2023-11-01T03:12:40.9Z,2,REGULAR,rebound,offensive,[],203486,,,1610612746,15,20,2023-11-01T03:12:40Z,1780000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:2),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,,,,181.0,3.0,2.0,1.0,,,,,,,,,,,
183,PT10M58.00S,2023-11-01T03:12:45.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629599,91.77069645203679,43.13725490196079,1610612746,15,20,2023-11-01T03:13:16Z,1790000,False,-34.0,25.0,1,right,MISS A. Coffey driving Layup - blocked,"[1629599, 1630532]",1610612746.0,LAC,driving,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,4.24,Missed,,,,,Wagner,1630532.0,,,,,,,,,
184,PT10M58.00S,2023-11-01T03:12:45.7Z,2,REGULAR,block,,[],1630532,,,1610612746,15,20,2023-11-01T03:12:48Z,1800000,False,,,0,,F. Wagner BLOCK (1 BLK),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
188,PT10M53.00S,2023-11-01T03:12:50.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,15,20,2023-11-01T03:13:16Z,1810000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,183.0,,,,,,,,,,,,,,
185,PT10M53.00S,2023-11-01T03:13:15.6Z,2,REGULAR,jumpball,recovered,[],1626181,,,1610612746,15,20,2023-11-01T03:13:15Z,1820000,False,,,0,,Jump Ball A. Coffey vs. F. Wagner: Tip to N. Powell,"[1626181, 1629599, 1630532]",1610612746.0,LAC,heldball,N. Powell,1626181.0,Powell,N. Powell,Coffey,1629599.0,Wagner,1630532.0,,,,,,,,,,,,,,,,,,,,,,
189,PT10M51.00S,2023-11-01T03:13:23.2Z,2,REGULAR,foul,personal,[],1630532,,,1610612746,15,20,2023-11-01T03:13:40Z,1850000,False,,,0,,F. Wagner personal FOUL (1 PF),"[1630532, 1626181]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1179.0,1.0,0.0,Powell,1626181.0,,,,
191,PT10M45.00S,2023-11-01T03:13:46.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201566,80.86399474375821,62.00980392156863,1610612746,15,20,2023-11-01T03:13:50Z,1870000,False,60.0,127.0,1,right,MISS R. Westbrook 14' pullup Shot,[201566],1610612746.0,LAC,pullup,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,14.08,Missed,,,,,,,,,,,,,,,
192,PT10M42.00S,2023-11-01T03:13:49.2Z,2,REGULAR,rebound,defensive,[],204060,,,1610612753,15,20,2023-11-01T03:13:50Z,1880000,False,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,In The Paint (Non-RA),8-16 Center,,,,,,191.0,1.0,1.0,0.0,,,,,,,,,,,
193,PT10M32.00S,2023-11-01T03:13:58.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,10.561760840998687,48.774509803921575,1610612753,15,20,2023-11-01T03:14:05Z,1890000,False,6.0,47.0,1,left,MISS M. Wagner cutting Layup - blocked,"[1629021, 1641738]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,4.72,Missed,,,,,Brown,1641738.0,,,,,,,,,
194,PT10M32.00S,2023-11-01T03:13:58.7Z,2,REGULAR,block,,[],1641738,,,1610612753,15,20,2023-11-01T03:14:01Z,1900000,False,,,0,,K. Brown BLOCK (1 BLK),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
195,PT10M29.00S,2023-11-01T03:14:01.7Z,2,REGULAR,rebound,defensive,[],203486,,,1610612746,15,20,2023-11-01T03:14:05Z,1910000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:3),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,193.0,4.0,3.0,1.0,,,,,,,,,,,
196,PT10M22.00S,2023-11-01T03:14:09.0Z,2,REGULAR,3pt,Jump Shot,[],201566,85.3318002628121,96.81372549019608,1610612746,15,20,2023-11-01T03:14:13Z,1920000,False,234.0,85.0,1,right,MISS R. Westbrook 24' 3PT,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,,,,24.92,Missed,,,,,,,,,,,,,,,
197,PT10M19.00S,2023-11-01T03:14:12.0Z,2,REGULAR,rebound,defensive,[],203914,,,1610612753,15,20,2023-11-01T03:14:13Z,1930000,False,,,0,,G. Harris REBOUND (Off:0 Def:2),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Right Corner 3,24+ Right,,,,,,196.0,2.0,2.0,0.0,,,,,,,,,,,
198,PT10M13.00S,2023-11-01T03:14:18.6Z,2,REGULAR,3pt,Jump Shot,[],1630532,31.192509855453352,79.65686274509804,1610612753,15,23,2023-11-01T03:23:21Z,1940000,False,-148.0,241.0,1,left,F. Wagner 28' 3PT pullup (6 PTS) (C. Anthony 1 AST),"[1630532, 1630175]",1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,28.27,Made,,,,,,,,,,,,6.0,C. Anthony,1630175.0,1.0
200,PT09M59.00S,2023-11-01T03:14:32.1Z,2,REGULAR,3pt,Jump Shot,[],1626181,71.53416557161628,13.725490196078425,1610612746,18,23,2023-11-01T03:14:37Z,1960000,False,-181.0,215.0,1,right,N. Powell 28' 3PT  (6 PTS) (M. Plumlee 1 AST),"[1626181, 203486]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,,28.14,Made,,,,,,,,,,,,6.0,M. Plumlee,203486.0,1.0
202,PT09M41.00S,2023-11-01T03:14:49.7Z,2,REGULAR,2pt,Jump Shot,[],1630175,7.095926412614986,69.82996323529412,1610612753,18,23,2023-11-01T03:14:56Z,1980000,False,-99.0,14.0,1,left,MISS C. Anthony 10' fadeaway Shot,[1630175],1610612753.0,ORL,fadeaway,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Left,,,,10.01,Missed,,,,,,,,,,,,,,,
203,PT09M40.00S,2023-11-01T03:14:50.7Z,2,REGULAR,rebound,defensive,[],203486,,,1610612746,18,23,2023-11-01T03:14:56Z,1990000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:4),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Left,,,,,,202.0,5.0,4.0,1.0,,,,,,,,,,,
204,PT09M32.00S,2023-11-01T03:15:00.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,89.53679369250986,41.42156862745098,1610612746,20,23,2023-11-01T03:15:07Z,2000000,False,-43.0,46.0,1,right,R. Westbrook 6' driving bank Jump Shot (2 PTS),[201566],1610612746.0,LAC,driving bank,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,6.28,Made,,,,,,,,,,,,2.0,,,
205,PT09M16.00S,2023-11-01T03:15:16.0Z,2,REGULAR,3pt,Jump Shot,[],204060,29.747043363994734,19.85294117647058,1610612753,20,23,2023-11-01T03:15:23Z,2010000,False,151.0,227.0,1,left,MISS J. Ingles 27' turnaround 3PT,[204060],1610612753.0,ORL,turnaround,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Right Center,,,,27.26,Missed,,,,,,,,,,,,,,,
206,PT09M16.00S,2023-11-01T03:15:16.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,20,23,2023-11-01T03:15:23Z,2020000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,205.0,,,,,,,,,,,,,,
208,PT09M16.00S,2023-11-01T03:15:21.2Z,2,REGULAR,substitution,out,[],1641738,,,1610612746,20,23,2023-11-01T03:15:27Z,2040000,False,,,0,,SUB out: K. Brown,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M16.00S,2023-11-01T03:15:21.2Z,2,REGULAR,substitution,in,[],202695,,,1610612746,20,23,2023-11-01T03:15:27Z,2050000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M03.00S,2023-11-01T03:15:47.6Z,2,REGULAR,foul,personal,[],1630175,,,1610612746,20,23,2023-11-01T03:16:12Z,2060000,False,,,0,,C. Anthony personal FOUL (3 PF),"[1630175, 203486]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1179.0,3.0,0.0,Plumlee,203486.0,,,,
212,PT09M03.00S,2023-11-01T03:16:04.6Z,2,REGULAR,substitution,out,[],1630175,,,1610612746,20,23,2023-11-01T03:16:07Z,2080000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M03.00S,2023-11-01T03:16:04.6Z,2,REGULAR,substitution,in,[],1630591,,,1610612746,20,23,2023-11-01T03:16:07Z,2090000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M58.00S,2023-11-01T03:16:19.2Z,2,REGULAR,3pt,Jump Shot,[],202695,69.82588699080158,71.32352941176471,1610612746,20,23,2023-11-01T03:16:24Z,2100000,False,107.0,231.0,1,right,MISS K. Leonard 25' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,25.45,Missed,,,,,,,,,,,,,,,
215,PT08M55.00S,2023-11-01T03:16:22.2Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,20,23,2023-11-01T03:16:24Z,2110000,False,,,0,,J. Suggs REBOUND (Off:0 Def:3),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,214.0,3.0,3.0,0.0,,,,,,,,,,,
216,PT08M49.00S,2023-11-01T03:16:29.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629021,6.093955321944804,50.0,1610612753,20,25,2023-11-01T03:16:35Z,2120000,False,0.0,5.0,1,left,M. Wagner cutting DUNK (9 PTS) (F. Wagner 2 AST),"[1629021, 1630532]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,0.48,Made,,,,,,,,,,,,9.0,F. Wagner,1630532.0,2.0
218,PT08M27.00S,2023-11-01T03:16:51.5Z,2,REGULAR,foul,personal,['2freethrow'],1629021,,,1610612746,20,25,2023-11-01T03:16:59Z,2140000,False,,,0,,M. Wagner shooting personal FOUL (1 PF) (Powell 2 FT),"[1629021, 1626181]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,202053.0,1.0,0.0,Powell,1626181.0,,,,
220,PT08M27.00S,2023-11-01T03:17:24.7Z,2,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,21,25,2023-11-01T03:17:24Z,2160000,False,,,0,,N. Powell Free Throw 1 of 2 (7 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,Made,,,,,,,,,,,,7.0,,,
221,PT08M27.00S,2023-11-01T03:17:42.7Z,2,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,22,25,2023-11-01T03:17:42Z,2170000,False,,,0,,N. Powell Free Throw 2 of 2 (8 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,Made,,,,,,,,,,,,8.0,,,
222,PT08M12.00S,2023-11-01T03:17:58.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,7.933639947437584,45.09803921568627,1610612753,22,27,2023-11-01T03:18:02Z,2180000,False,25.0,22.0,1,left,M. Wagner alley-oop Layup (11 PTS) (F. Wagner 3 AST),"[1629021, 1630532]",1610612753.0,ORL,alley-oop,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,3.3,Made,,,,,,,,,,,,11.0,F. Wagner,1630532.0,3.0
224,PT08M00.00S,2023-11-01T03:18:10.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,86.25164257555848,50.49019607843137,1610612746,22,27,2023-11-01T03:18:14Z,2200000,False,2.0,77.0,1,right,MISS R. Westbrook 7' driving Layup,[201566],1610612746.0,LAC,driving,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,7.67,Missed,,,,,,,,,,,,,,,
225,PT07M58.00S,2023-11-01T03:18:12.7Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,22,27,2023-11-01T03:18:14Z,2210000,False,,,0,,F. Wagner REBOUND (Off:0 Def:5),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,224.0,5.0,5.0,0.0,,,,,,,,,,,
226,PT07M54.00S,2023-11-01T03:18:20.2Z,2,REGULAR,foul,personal,[],201566,,,1610612753,22,27,2023-11-01T03:18:36Z,2220000,False,,,0,,R. Westbrook personal FOUL (1 PF),"[201566, 1630532]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1179.0,1.0,0.0,Wagner,1630532.0,,,,
228,PT07M54.00S,2023-11-01T03:18:25.3Z,2,REGULAR,substitution,out,[],201566,,,1610612753,22,27,2023-11-01T03:18:33Z,2240000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M54.00S,2023-11-01T03:18:25.3Z,2,REGULAR,substitution,out,[],1629599,,,1610612753,22,27,2023-11-01T03:18:33Z,2250000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M54.00S,2023-11-01T03:18:25.3Z,2,REGULAR,substitution,in,[],1630538,,,1610612753,22,27,2023-11-01T03:18:33Z,2260000,False,,,0,,SUB in: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M54.00S,2023-11-01T03:18:25.3Z,2,REGULAR,substitution,in,[],202331,,,1610612753,22,27,2023-11-01T03:18:33Z,2270000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M54.00S,2023-11-01T03:18:35.1Z,2,REGULAR,substitution,out,[],204060,,,1610612753,22,27,2023-11-01T03:18:41Z,2280000,False,,,0,,SUB out: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M54.00S,2023-11-01T03:18:35.1Z,2,REGULAR,substitution,in,[],1631094,,,1610612753,22,27,2023-11-01T03:18:41Z,2290000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M51.00S,2023-11-01T03:18:53.6Z,2,REGULAR,3pt,Jump Shot,[],203914,33.03219448094612,34.31372549019608,1610612753,22,30,2023-11-01T03:19:01Z,2300000,False,78.0,258.0,1,left,G. Harris 26' 3PT bank (3 PTS) (M. Wagner 1 AST),"[203914, 1629021]",1610612753.0,ORL,bank,,,Harris,G. Harris,,,,,Above the Break 3,24+ Center,,,,26.96,Made,,,,,,,,,,,,3.0,M. Wagner,1629021.0,1.0
236,PT07M34.00S,2023-11-01T03:19:12.7Z,2,REGULAR,foul,personal,[],1630532,,,1610612746,22,30,2023-11-01T03:19:19Z,2320000,False,,,0,,F. Wagner personal FOUL (2 PF),"[1630532, 1630538]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1179.0,2.0,0.0,Hyland,1630538.0,,,,
238,PT07M34.00S,2023-11-01T03:19:16.8Z,2,REGULAR,substitution,out,[],203486,,,1610612746,22,30,2023-11-01T03:19:24Z,2340000,False,,,0,,SUB out: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M34.00S,2023-11-01T03:19:16.8Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,22,30,2023-11-01T03:19:24Z,2350000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M34.00S,2023-11-01T03:19:28.8Z,2,REGULAR,substitution,out,[],1630532,,,1610612746,22,30,2023-11-01T03:19:37Z,2360000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M34.00S,2023-11-01T03:19:28.8Z,2,REGULAR,substitution,in,[],1628365,,,1610612746,22,30,2023-11-01T03:19:37Z,2370000,False,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M27.00S,2023-11-01T03:19:56.5Z,2,REGULAR,2pt,Jump Shot,[],1626181,92.16491458607096,75.49019607843138,1610612746,24,30,2023-11-01T03:20:06Z,2380000,False,127.0,21.0,1,right,N. Powell 12' driving floating Jump Shot (10 PTS) (K. Leonard 2 AST),"[1626181, 202695]",1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,Mid-Range,8-16 Right,,,,12.92,Made,,,,,,,,,,,,10.0,K. Leonard,202695.0,2.0
244,PT07M27.00S,2023-11-01T03:20:02.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628365,,,1610612746,24,30,2023-11-01T03:20:08Z,2400000,False,,,0,,M. Fultz shooting personal FOUL (1 PF) (Powell 1 FT),"[1628365, 1626181]",1610612753.0,ORL,shooting,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,202053.0,1.0,0.0,Powell,1626181.0,,,,
246,PT07M27.00S,2023-11-01T03:20:30.9Z,2,REGULAR,freethrow,1 of 1,[],1626181,,,1610612746,25,30,2023-11-01T03:20:30Z,2420000,False,,,0,,N. Powell Free Throw 1 of 1 (11 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,Made,,,,,,,,,,,,11.0,,,
247,PT07M21.00S,2023-11-01T03:20:42.7Z,2,REGULAR,3pt,Jump Shot,[],203914,8.984888304862025,95.58823529411765,1610612753,25,33,2023-11-01T03:20:48Z,2430000,False,-228.0,32.0,1,left,G. Harris 3PT  (6 PTS) (P. Banchero 1 AST),"[203914, 1631094]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,,,,23.01,Made,,,,,,,,,,,,6.0,P. Banchero,1631094.0,1.0
249,PT06M56.00S,2023-11-01T03:21:07.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,86.90867279894876,48.529411764705884,1610612746,27,33,2023-11-01T03:21:11Z,2450000,False,-7.0,71.0,1,right,I. Zubac 7' Hook (2 PTS) (P. George 2 AST),"[1627826, 202331]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,7.1,Made,,,,,,,,,,,,2.0,P. George,202331.0,2.0
