actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
666,PT01M16.00S,2023-12-17T05:54:18.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,93.34756898817345,48.774509803921575,1610612752,141,120,2023-12-17T05:54:22Z,6480000,False,-6.0,10.0,1,right,J. Sims alley-oop DUNK (7 PTS) (D. Jeffries 1 AST),"[1630579, 1629610]",1610612752.0,NYK,alley-oop,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,1.17,Made,7.0,D. Jeffries,1629610.0,1.0,,,,,,,,,,,,,,
668,PT00M59.20S,2023-12-17T05:54:37.5Z,4,REGULAR,3pt,Jump Shot,[],1641738,29.878449408672807,22.303921568627445,1610612746,144,120,2023-12-17T05:54:41Z,6500000,False,138.0,228.0,1,left,K. Brown 26' 3PT  (6 PTS) (B. Boston Jr. 2 AST),"[1641738, 1630527]",1610612746.0,LAC,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Right Center,26.71,Made,6.0,B. Boston Jr.,1630527.0,2.0,,,,,,,,,,,,,,
670,PT00M42.30S,2023-12-17T05:54:58.3Z,4,REGULAR,3pt,Jump Shot,[],201959,94.00459921156373,2.941176470588232,1610612752,144,120,2023-12-17T05:55:04Z,6520000,False,-235.0,4.0,1,right,MISS T. Gibson 3PT,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
671,PT00M40.40S,2023-12-17T05:55:00.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,144,120,2023-12-17T05:55:04Z,6530000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,670.0,,,,,,,,,,,
673,PT00M36.40S,2023-12-17T05:55:22.2Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630579,85.5946123521682,55.3921568627451,1610612752,144,120,2023-12-17T05:55:27Z,6550000,False,27.0,83.0,1,right,MISS J. Sims 8' turnaround Hook,[1630579],1610612752.0,NYK,turnaround,,,Sims,J. Sims,,,,,In The Paint (Non-RA),8-16 Center,8.72,Missed,,,,,,,,,,,,,,,,,,
674,PT00M34.60S,2023-12-17T05:55:24.0Z,4,REGULAR,rebound,offensive,[],201959,,,1610612752,144,120,2023-12-17T05:55:27Z,6560000,False,,,0,,T. Gibson REBOUND (Off:1 Def:0),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,673.0,1.0,0.0,1.0,,,,,,,,
675,PT00M34.60S,2023-12-17T05:55:26.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201959,94.40999984741211,50.0,1610612752,144,122,2023-12-17T05:55:26Z,6570000,False,0.0,0.0,1,right,T. Gibson tip Layup (2 PTS),[201959],1610612752.0,NYK,tip,,,Gibson,T. Gibson,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
676,PT00M28.10S,2023-12-17T05:55:33.0Z,4,REGULAR,turnover,bad pass,[],1630563,,,1610612746,144,122,2023-12-17T05:55:36Z,6580000,False,,,0,,J. Primo bad pass TURNOVER (3 TO),"[1630563, 201959]",1610612746.0,LAC,,,,Primo,J. Primo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,3.0,Gibson,201959.0,,,,,
677,PT00M28.10S,2023-12-17T05:55:33.0Z,4,REGULAR,steal,,[],201959,,,1610612752,144,122,2023-12-17T05:55:34Z,6590000,False,,,0,,T. Gibson STEAL (1 STL),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
678,PT00M23.30S,2023-12-17T05:55:37.9Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627853,68.9060446780552,78.67647058823529,1610612752,144,122,2023-12-17T05:58:44Z,6600000,False,143.0,240.0,1,right,MISS R. Arcidiacono 27' running 3PT,[1627853],1610612752.0,NYK,running,,,Arcidiacono,R. Arcidiacono,,,,,Above the Break 3,24+ Right Center,27.94,Missed,,,,,,,,,,,,,,,,,,
679,PT00M19.40S,2023-12-17T05:55:41.8Z,4,REGULAR,rebound,defensive,[],1629875,,,1610612746,144,122,2023-12-17T05:58:44Z,6610000,False,,,0,,X. Moon REBOUND (Off:0 Def:2),[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,Above the Break 3,24+ Right Center,,,,,,,,,678.0,2.0,2.0,0.0,,,,,,,,
680,PT00M00.00S,2023-12-17T05:56:01.6Z,4,REGULAR,period,end,[],0,,,1610612746,144,122,2023-12-17T05:56:01Z,6620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M00.00S,2023-12-17T05:57:40.4Z,4,REGULAR,game,end,[],0,,,0,144,122,2023-12-17T05:57:40Z,6630000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
