actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
89,PT03M17.00S,2024-01-02T03:55:43.8Z,1,REGULAR,steal,,[],1629639,,,1610612748,19,20,2024-01-02T03:55:47Z,880000,False,,,0,,T. Herro STEAL (2 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
90,PT03M11.00S,2024-01-02T03:55:50.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,32.37516425755584,61.27450980392157,1610612748,19,23,2024-01-02T03:56:01Z,890000,False,-56.0,252.0,1,left,T. Herro 25' 3PT  (6 PTS) (K. Love 1 AST),"[1629639, 201567]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,25.8,Made,,,,,6.0,K. Love,201567.0,1.0,,,,,,,,,,
92,PT02M58.00S,2024-01-02T03:56:04.7Z,1,REGULAR,foul,personal,['2freethrow'],201567,,,1610612746,19,23,2024-01-02T03:59:22Z,910000,False,,,0,,K. Love shooting personal FOUL (1 PF) (George 2 FT),"[201567, 202331]",1610612748.0,MIA,shooting,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1193.0,,,,,,1.0,0.0,George,202331.0
94,PT02M58.00S,2024-01-02T03:56:12.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,19,23,2024-01-02T03:56:12Z,930000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT02M58.00S,2024-01-02T03:58:46.2Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,19,23,2024-01-02T03:59:05Z,940000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT02M58.00S,2024-01-02T03:58:46.2Z,1,REGULAR,substitution,out,[],200768,,,1610612746,19,23,2024-01-02T03:59:05Z,950000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT02M58.00S,2024-01-02T03:58:46.2Z,1,REGULAR,substitution,out,[],1631288,,,1610612746,19,23,2024-01-02T03:59:05Z,960000,False,,,0,,SUB out: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT02M58.00S,2024-01-02T03:58:46.2Z,1,REGULAR,substitution,out,[],1629639,,,1610612746,19,23,2024-01-02T03:59:05Z,970000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT02M58.00S,2024-01-02T03:58:46.2Z,1,REGULAR,substitution,in,[],1628464,,,1610612746,19,23,2024-01-02T03:59:05Z,980000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT02M58.00S,2024-01-02T03:58:46.2Z,1,REGULAR,substitution,in,[],1630181,,,1610612746,19,23,2024-01-02T03:59:05Z,990000,False,,,0,,SUB in: R. Hampton,[1630181],1610612748.0,MIA,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M58.00S,2024-01-02T03:58:46.2Z,1,REGULAR,substitution,in,[],1631170,,,1610612746,19,23,2024-01-02T03:59:05Z,1000000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M58.00S,2024-01-02T03:58:46.2Z,1,REGULAR,substitution,in,[],1628389,,,1610612746,19,23,2024-01-02T03:59:05Z,1010000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M58.00S,2024-01-02T03:59:22.6Z,1,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,20,23,2024-01-02T03:59:22Z,1020000,False,,,0,,P. George Free Throw 1 of 2 (7 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
104,PT02M58.00S,2024-01-02T03:59:38.9Z,1,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,21,23,2024-01-02T03:59:38Z,1030000,False,,,0,,P. George Free Throw 2 of 2 (8 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
105,PT02M39.00S,2024-01-02T04:00:00.1Z,1,REGULAR,foul,personal,['3freethrow'],1626181,,,1610612748,21,23,2024-01-02T04:00:08Z,1040000,False,,,0,,N. Powell shooting personal FOUL (1 PF) (Robinson 3 FT),"[1626181, 1629130]",1610612746.0,LAC,shooting,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1204.0,,,,,,1.0,0.0,Robinson,1629130.0
107,PT02M39.00S,2024-01-02T04:00:30.7Z,1,REGULAR,freethrow,1 of 3,[],1629130,,,1610612748,21,24,2024-01-02T04:00:30Z,1060000,False,,,0,,D. Robinson Free Throw 1 of 3 (4 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
108,PT02M39.00S,2024-01-02T04:00:42.0Z,1,REGULAR,freethrow,2 of 3,[],1629130,,,1610612748,21,25,2024-01-02T04:00:42Z,1070000,False,,,0,,D. Robinson Free Throw 2 of 3 (5 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
109,PT02M39.00S,2024-01-02T04:00:54.3Z,1,REGULAR,freethrow,3 of 3,[],1629130,,,1610612748,21,26,2024-01-02T04:00:54Z,1080000,False,,,0,,D. Robinson Free Throw 3 of 3 (6 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
110,PT02M25.00S,2024-01-02T04:01:12.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.34756898817345,49.50980392156863,1610612746,23,26,2024-01-02T04:01:16Z,1090000,False,-2.0,10.0,1,right,R. Westbrook driving finger roll Layup (4 PTS),[201566],1610612746.0,LAC,driving finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.03,Made,,,,,4.0,,,,,,,,,,,,,
111,PT02M04.00S,2024-01-02T04:01:36.3Z,1,REGULAR,foul,personal,['2freethrow'],202331,,,1610612748,23,26,2024-01-02T04:01:42Z,1100000,False,,,0,,P. George shooting personal FOUL (1 PF) (Robinson 2 FT),"[202331, 1629130]",1610612746.0,LAC,shooting,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2530.0,,,,,,1.0,0.0,Robinson,1629130.0
113,PT02M04.00S,2024-01-02T04:02:01.5Z,1,REGULAR,freethrow,1 of 2,[],1629130,,,1610612748,23,27,2024-01-02T04:02:01Z,1120000,False,,,0,,D. Robinson Free Throw 1 of 2 (7 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
114,PT02M04.00S,2024-01-02T04:02:14.6Z,1,REGULAR,freethrow,2 of 2,[],1629130,,,1610612748,23,28,2024-01-02T04:02:14Z,1130000,False,,,0,,D. Robinson Free Throw 2 of 2 (8 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
115,PT01M50.00S,2024-01-02T04:02:36.4Z,1,REGULAR,foul,personal,[],1628389,,,1610612746,23,28,2024-01-02T04:02:45Z,1140000,False,,,0,,B. Adebayo personal FOUL (1 PF),"[1628389, 202331]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1193.0,,,,,,1.0,0.0,George,202331.0
117,PT01M38.00S,2024-01-02T04:03:05.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,92.82194480946123,40.68627450980392,1610612746,23,28,2024-01-02T04:03:09Z,1160000,False,-47.0,15.0,1,right,MISS R. Westbrook driving Layup,[201566],1610612746.0,LAC,driving,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
118,PT01M35.00S,2024-01-02T04:03:08.1Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,23,28,2024-01-02T04:03:09Z,1170000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,117.0,4.0,4.0,0.0,,,,,,,,,,,,,,
119,PT01M29.00S,2024-01-02T04:03:15.4Z,1,REGULAR,3pt,Jump Shot,[],1629130,32.24375821287779,62.254901960784316,1610612748,23,28,2024-01-02T04:04:30Z,1180000,False,-61.0,251.0,1,left,MISS D. Robinson 25' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,25.8,Missed,,,,,,,,,,,,,,,,,,
120,PT01M27.00S,2024-01-02T04:03:17.4Z,1,REGULAR,rebound,offensive,[],201567,,,1610612748,23,28,2024-01-02T04:04:30Z,1190000,False,,,0,,K. Love REBOUND (Off:1 Def:0),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,,,119.0,1.0,0.0,1.0,,,,,,,,,,,,,,
121,PT01M25.00S,2024-01-02T04:03:19.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201567,7.670827858081481,52.205882352941174,1610612748,23,30,2024-01-02T04:04:35Z,1200000,False,-11.0,20.0,1,left,K. Love putback Layup (6 PTS),[201567],1610612748.0,MIA,putback,,,Love,K. Love,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,6.0,,,,,,,,,,,,,
122,PT01M04.00S,2024-01-02T04:03:37.9Z,1,REGULAR,3pt,Jump Shot,[],201566,73.63666228646518,21.07843137254902,1610612746,23,30,2024-01-02T04:03:42Z,1210000,False,-145.0,195.0,1,right,MISS R. Westbrook 24' 3PT,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,24.3,Missed,,,,,,,,,,,,,,,,,,
123,PT01M01.00S,2024-01-02T04:03:40.9Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,23,30,2024-01-02T04:03:42Z,1220000,False,,,0,,K. Love REBOUND (Off:1 Def:1),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,122.0,2.0,1.0,1.0,,,,,,,,,,,,,,
124,PT00M57.30S,2024-01-02T04:03:49.2Z,1,REGULAR,foul,personal,[],1626181,,,1610612748,23,30,2024-01-02T04:04:02Z,1230000,False,,,0,,N. Powell personal FOUL (2 PF),"[1626181, 1628389]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2530.0,,,,,,2.0,0.0,Adebayo,1628389.0
126,PT00M50.30S,2024-01-02T04:04:19.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629130,11.613009198423129,44.11764705882353,1610612748,23,30,2024-01-02T04:04:24Z,1250000,False,29.0,57.0,1,left,MISS D. Robinson 6' driving floating Shot,[1629130],1610612748.0,MIA,driving floating,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,6.39,Missed,,,,,,,,,,,,,,,,,,
127,PT00M47.90S,2024-01-02T04:04:22.1Z,1,REGULAR,rebound,defensive,[],201566,,,1610612746,23,30,2024-01-02T04:04:24Z,1260000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,,,
128,PT00M40.60S,2024-01-02T04:04:29.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.34756898817345,45.34313725490197,1610612746,23,30,2024-01-02T04:04:34Z,1270000,False,-23.0,10.0,1,right,MISS R. Westbrook driving Layup - blocked,"[201566, 201567]",1610612746.0,LAC,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.54,Missed,,,,,,,,,,,,,Love,201567.0,,,,
129,PT00M40.60S,2024-01-02T04:04:29.6Z,1,REGULAR,block,,[],201567,,,1610612746,23,30,2024-01-02T04:05:35Z,1280000,False,,,0,,K. Love BLOCK (1 BLK),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
130,PT00M36.70S,2024-01-02T04:04:33.5Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,23,30,2024-01-02T04:04:34Z,1290000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,128.0,5.0,5.0,0.0,,,,,,,,,,,,,,
131,PT00M34.70S,2024-01-02T04:04:36.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628464,,,1610612748,23,30,2024-01-02T04:04:43Z,1300000,False,,,0,,D. Theis shooting personal FOUL (1 PF) (Love 2 FT),"[1628464, 201567]",1610612746.0,LAC,shooting,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1193.0,,,,,,1.0,0.0,Love,201567.0
133,PT00M34.70S,2024-01-02T04:05:09.5Z,1,REGULAR,freethrow,1 of 2,[],201567,,,1610612748,23,31,2024-01-02T04:05:09Z,1320000,False,,,0,,K. Love Free Throw 1 of 2 (7 PTS),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
134,PT00M34.70S,2024-01-02T04:05:34.2Z,1,REGULAR,freethrow,2 of 2,[],201567,,,1610612748,23,32,2024-01-02T04:05:34Z,1330000,False,,,0,,K. Love Free Throw 2 of 2 (8 PTS),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
135,PT00M19.80S,2024-01-02T04:05:51.2Z,1,REGULAR,3pt,Jump Shot,[],202331,69.56307490144546,68.62745098039215,1610612746,23,32,2024-01-02T04:05:57Z,1340000,False,93.0,234.0,1,right,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,25.15,Missed,,,,,,,,,,,,,,,,,,
136,PT00M15.10S,2024-01-02T04:05:55.9Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,23,32,2024-01-02T04:05:55Z,1350000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,135.0,6.0,6.0,0.0,,,,,,,,,,,,,,
137,PT00M02.60S,2024-01-02T04:06:08.4Z,1,REGULAR,3pt,Jump Shot,[],1629130,27.77595269382391,87.00980392156862,1610612748,23,35,2024-01-02T04:06:14Z,1360000,False,-185.0,209.0,1,left,D. Robinson 27' 3PT  (11 PTS) (J. Jaquez Jr. 2 AST),"[1629130, 1631170]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,27.88,Made,,,,,11.0,J. Jaquez Jr.,1631170.0,2.0,,,,,,,,,,
139,PT00M01.60S,2024-01-02T04:06:14.2Z,1,REGULAR,turnover,bad pass,[],1628464,,,1610612746,23,35,2024-01-02T04:06:36Z,1380000,False,,,0,,D. Theis bad pass TURNOVER (1 TO),"[1628464, 1631170]",1610612746.0,LAC,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,Jaquez Jr.,1631170.0,,,,,,
140,PT00M01.60S,2024-01-02T04:06:14.2Z,1,REGULAR,steal,,[],1631170,,,1610612748,23,35,2024-01-02T04:06:16Z,1390000,False,,,0,,J. Jaquez Jr. STEAL (2 STL),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
141,PT00M00.30S,2024-01-02T04:06:18.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631170,52.87450722733246,84.80392156862746,1610612748,23,35,2024-01-02T04:06:53Z,1400000,False,-174.0,445.0,1,left,MISS J. Jaquez Jr. 47' 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,47.73,Missed,,,,,,,,,,,,,,,,,,
142,PT00M00.10S,2024-01-02T04:06:18.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,23,35,2024-01-02T04:06:53Z,1410000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,141.0,,,,,,,,,,,,,,,,,
143,PT00M00.00S,2024-01-02T04:06:23.5Z,1,REGULAR,period,end,[],0,,,1610612748,23,35,2024-01-02T04:06:23Z,1420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2024-01-02T04:08:33.8Z,2,REGULAR,substitution,out,['startperiod'],201566,,,1610612748,23,35,2024-01-02T04:09:01Z,1430000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2024-01-02T04:08:33.8Z,2,REGULAR,substitution,out,['startperiod'],202331,,,1610612748,23,35,2024-01-02T04:09:01Z,1440000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2024-01-02T04:08:33.8Z,2,REGULAR,substitution,in,['startperiod'],201935,,,1610612748,23,35,2024-01-02T04:09:01Z,1450000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2024-01-02T04:08:33.8Z,2,REGULAR,substitution,in,['startperiod'],202695,,,1610612748,23,35,2024-01-02T04:09:01Z,1460000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2024-01-02T04:09:13.2Z,2,REGULAR,period,start,[],0,,,1610612746,23,35,2024-01-02T04:09:13Z,1470000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT11M35.00S,2024-01-02T04:09:37.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,87.77923784494087,53.51179534313725,1610612746,25,35,2024-01-02T04:09:43Z,1480000,False,18.0,62.0,1,right,N. Powell 6' driving floating Jump Shot (5 PTS) (J. Harden 1 AST),"[1626181, 201935]",1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,6.48,Made,,,,,5.0,J. Harden,201935.0,1.0,,,,,,,,,,
151,PT11M21.00S,2024-01-02T04:09:50.2Z,2,REGULAR,3pt,Jump Shot,[],201567,30.404073587385014,68.87254901960785,1610612748,25,38,2024-01-02T04:09:54Z,1500000,False,-94.0,233.0,1,left,K. Love 25' 3PT  (11 PTS) (D. Robinson 2 AST),"[201567, 1629130]",1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,25.17,Made,,,,,11.0,D. Robinson,1629130.0,2.0,,,,,,,,,,
153,PT11M01.00S,2024-01-02T04:10:14.1Z,2,REGULAR,turnover,traveling,[],201935,,,1610612746,25,38,2024-01-02T04:10:18Z,1520000,False,,,0,,J. Harden traveling TURNOVER (1 TO),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2530.0,1.0,,,,,,,,
154,PT10M47.00S,2024-01-02T04:10:41.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,11.038107752956634,48.0545343137255,1610612748,25,38,2024-01-02T04:10:47Z,1530000,False,10.0,51.0,1,left,MISS B. Adebayo driving floating Shot,[1628389],1610612748.0,MIA,driving floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,5.22,Missed,,,,,,,,,,,,,,,,,,
155,PT10M46.00S,2024-01-02T04:10:42.3Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,25,38,2024-01-02T04:10:47Z,1540000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,154.0,7.0,6.0,1.0,,,,,,,,,,,,,,
156,PT10M46.00S,2024-01-02T04:10:46.3Z,2,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612748,25,38,2024-01-02T04:10:51Z,1550000,False,,,0,,D. Theis shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1628464, 1628389]",1610612746.0,LAC,shooting,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2530.0,,,,,,2.0,0.0,Adebayo,1628389.0
158,PT10M46.00S,2024-01-02T04:11:15.3Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628389,,,1610612748,25,38,2024-01-02T04:11:15Z,1570000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
159,PT10M46.00S,2024-01-02T04:11:15.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,25,38,2024-01-02T04:11:15Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,158.0,,,,,,,,,,,,,,,,,
160,PT10M46.00S,2024-01-02T04:11:16.5Z,2,REGULAR,substitution,out,[],1628464,,,1610612748,25,38,2024-01-02T04:11:20Z,1590000,False,,,0,,SUB out: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT10M46.00S,2024-01-02T04:11:16.5Z,2,REGULAR,substitution,in,[],1627826,,,1610612748,25,38,2024-01-02T04:11:20Z,1600000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT10M46.00S,2024-01-02T04:11:37.8Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628389,,,1610612748,25,39,2024-01-02T04:11:37Z,1610000,False,,,0,,B. Adebayo Free Throw 2 of 2 (5 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
163,PT10M32.00S,2024-01-02T04:11:54.7Z,2,REGULAR,3pt,Jump Shot,[],201935,72.05978975032852,23.774509803921575,1610612746,25,39,2024-01-02T04:12:00Z,1620000,False,-131.0,210.0,1,right,MISS J. Harden 24' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,24.76,Missed,,,,,,,,,,,,,,,,,,
164,PT10M28.00S,2024-01-02T04:11:58.7Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,25,39,2024-01-02T04:12:00Z,1630000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,163.0,8.0,7.0,1.0,,,,,,,,,,,,,,
165,PT10M25.00S,2024-01-02T04:12:02.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201567,29.352825229960573,24.509803921568633,1610612748,25,39,2024-01-02T04:12:09Z,1640000,False,127.0,223.0,1,left,MISS K. Love 25' running 3PT,[201567],1610612748.0,MIA,running,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
166,PT10M22.00S,2024-01-02T04:12:05.7Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,25,39,2024-01-02T04:12:09Z,1650000,False,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,165.0,2.0,2.0,0.0,,,,,,,,,,,,,,
167,PT10M13.00S,2024-01-02T04:12:14.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629599,85.3318002628121,59.31372549019608,1610612746,27,39,2024-01-02T04:12:24Z,1660000,False,47.0,85.0,1,right,A. Coffey 9' fadeaway Jump Shot (2 PTS) (J. Harden 2 AST),"[1629599, 201935]",1610612746.0,LAC,fadeaway,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),8-16 Center,9.73,Made,,,,,2.0,J. Harden,201935.0,2.0,,,,,,,,,,
169,PT09M52.00S,2024-01-02T04:12:34.9Z,2,REGULAR,2pt,Jump Shot,[],1631170,7.670827858081481,68.13725490196079,1610612748,27,41,2024-01-02T04:12:39Z,1680000,False,-91.0,20.0,1,left,J. Jaquez Jr. 9' pullup Jump Shot (2 PTS),[1631170],1610612748.0,MIA,pullup,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Left,9.28,Made,,,,,2.0,,,,,,,,,,,,,
170,PT09M48.00S,2024-01-02T04:12:41.4Z,2,REGULAR,foul,personal,[],1630181,,,1610612746,27,41,2024-01-02T04:12:48Z,1690000,False,,,0,,R. Hampton personal FOUL (1 PF),"[1630181, 201935]",1610612748.0,MIA,,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1193.0,,,,,,1.0,0.0,Harden,201935.0
173,PT09M38.00S,2024-01-02T04:13:33.6Z,2,REGULAR,violation,kicked ball,[],1631170,,,1610612746,27,41,2024-01-02T04:13:42Z,1720000,False,,,0,,J. Jaquez Jr. kicked ball VIOLATION,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,1193.0,,,,,,,,,
175,PT09M25.00S,2024-01-02T04:14:13.7Z,2,REGULAR,3pt,Jump Shot,[],1626181,92.77266754270697,95.3201593137255,1610612746,30,41,2024-01-02T04:14:21Z,1740000,False,227.0,15.0,1,right,N. Powell 3PT  (8 PTS) (A. Coffey 1 AST),"[1626181, 1629599]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,22.71,Made,,,,,8.0,A. Coffey,1629599.0,1.0,,,,,,,,,,
