actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
180,PT10M43.00S,2024-02-13T04:12:20.0Z,2,REGULAR,3pt,Jump Shot,[],1629599,18.446123521681997,6.617647058823522,1610612746,29,30,2024-02-13T04:12:24Z,1800000,False,217.0,121.0,1,left,A. Coffey 24' 3PT  (3 PTS) (J. Harden 1 AST),"[1629599, 201935]",1610612746.0,LAC,,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,24.83,Made,3.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,
182,PT10M18.00S,2024-02-13T04:12:44.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,87.17148488830486,54.65686274509804,1610612750,29,32,2024-02-13T04:12:49Z,1820000,False,23.0,68.0,1,right,K. Towns 7' floating Jump Shot (11 PTS),[1626157],1610612750.0,MIN,,floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,7.2,Made,11.0,,,,,,,,,,,,,,,,
183,PT09M52.00S,2024-02-13T04:13:10.6Z,2,REGULAR,3pt,Jump Shot,[],201566,30.354796320630754,31.25,1610612746,29,32,2024-02-13T04:13:45Z,1830000,False,94.0,233.0,1,left,MISS R. Westbrook 25' 3PT,[201566],1610612746.0,LAC,,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,25.1,Missed,,,,,,,,,,,,,,,,,
184,PT09M50.00S,2024-02-13T04:13:12.6Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,29,32,2024-02-13T04:13:19Z,1840000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,183.0,2.0,2.0,0.0,,,,
185,PT09M38.00S,2024-02-13T04:13:25.5Z,2,REGULAR,3pt,Jump Shot,[],1626157,67.46057818659658,42.892156862745104,1610612750,29,35,2024-02-13T04:13:29Z,1850000,False,-36.0,253.0,1,right,K. Towns 25' 3PT  (14 PTS) (K. Anderson 2 AST),"[1626157, 203937]",1610612750.0,MIN,,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,25.59,Made,14.0,K. Anderson,203937.0,2.0,,,,,,,,,,,,,
187,PT09M17.00S,2024-02-13T04:13:45.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,6.8823915900131425,52.450980392156865,1610612746,31,35,2024-02-13T04:17:42Z,1870000,False,-12.0,12.0,1,left,R. Westbrook driving Layup (8 PTS),[201566],1610612746.0,LAC,,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.73,Made,8.0,,,,,,,,,,,,,,,,
188,PT09M05.00S,2024-02-13T04:13:58.3Z,2,REGULAR,2pt,Jump Shot,[],1629638,80.73258869908015,75.24509803921569,1610612750,31,35,2024-02-13T04:14:02Z,1880000,False,126.0,129.0,1,right,MISS N. Alexander-Walker 18' pullup Shot,[1629638],1610612750.0,MIN,,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Right Center,18.02,Missed,,,,,,,,,,,,,,,,,
189,PT09M02.00S,2024-02-13T04:14:01.3Z,2,REGULAR,rebound,defensive,[],203486,,,1610612746,31,35,2024-02-13T04:14:02Z,1890000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:3),[203486],1610612746.0,LAC,,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,188.0,3.0,3.0,0.0,,,,
191,PT08M56.00S,2024-02-13T04:14:06.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,7.013797634691201,50.0,1610612746,33,35,2024-02-13T04:18:23Z,1900000,False,0.0,13.0,1,left,M. Plumlee cutting DUNK (2 PTS) (R. Westbrook 1 AST),"[203486, 201566]",1610612746.0,LAC,,cutting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,1.34,Made,2.0,R. Westbrook,201566.0,1.0,,,,,,,,,,,,,
193,PT08M41.00S,2024-02-13T04:14:22.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,81.91524310118265,63.23529411764706,1610612750,33,35,2024-02-13T04:18:34Z,1920000,False,66.0,117.0,1,right,MISS K. Anderson 13' pullup Shot,[203937],1610612750.0,MIN,,pullup,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,13.49,Missed,,,,,,,,,,,,,,,,,
194,PT08M39.00S,2024-02-13T04:14:24.4Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,33,35,2024-02-13T04:14:26Z,1930000,False,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612746.0,LAC,,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,193.0,2.0,2.0,0.0,,,,
195,PT08M31.00S,2024-02-13T04:14:31.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,16.475032851511173,56.372549019607845,1610612746,33,35,2024-02-13T04:18:46Z,1940000,False,-32.0,102.0,1,left,MISS N. Powell 10' driving floating Shot,[1626181],1610612746.0,LAC,,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,10.73,Missed,,,,,,,,,,,,,,,,,
196,PT08M28.00S,2024-02-13T04:14:34.9Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,33,35,2024-02-13T04:14:37Z,1950000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,195.0,3.0,3.0,0.0,,,,
197,PT08M16.00S,2024-02-13T04:14:46.6Z,2,REGULAR,3pt,Jump Shot,[],1629638,90.19382391590013,98.52941176470588,1610612750,33,38,2024-02-13T04:14:50Z,1960000,False,243.0,40.0,1,right,N. Alexander-Walker 24' 3PT  (5 PTS) (K. Anderson 3 AST),"[1629638, 203937]",1610612750.0,MIN,,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,24.58,Made,5.0,K. Anderson,203937.0,3.0,,,,,,,,,,,,,
199,PT07M54.00S,2024-02-13T04:15:08.3Z,2,REGULAR,3pt,Jump Shot,[],201935,19.766343626806844,93.60447303921569,1610612746,33,38,2024-02-13T04:15:17Z,1980000,False,-218.0,133.0,1,left,MISS J. Harden 25' step back 3PT,[201935],1610612746.0,LAC,,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,25.55,Missed,,,,,,,,,,,,,,,,,
200,PT07M52.00S,2024-02-13T04:15:10.3Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612750,33,38,2024-02-13T04:15:13Z,1990000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612750.0,MIN,,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,199.0,1.0,1.0,0.0,,,,
201,PT07M44.00S,2024-02-13T04:15:21.3Z,2,REGULAR,3pt,Jump Shot,[],1626157,65.88370565045992,56.86274509803921,1610612750,33,38,2024-02-13T04:15:27Z,2000000,False,34.0,268.0,1,right,MISS K. Towns 27' 3PT,[1626157],1610612750.0,MIN,,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,27.04,Missed,,,,,,,,,,,,,,,,,
202,PT07M44.00S,2024-02-13T04:15:24.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,33,38,2024-02-13T04:15:24Z,2010000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,201.0,,,,,,,
204,PT07M44.00S,2024-02-13T04:15:27.5Z,2,REGULAR,substitution,out,[],201566,,,1610612750,33,38,2024-02-13T04:15:44Z,2030000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M44.00S,2024-02-13T04:15:27.5Z,2,REGULAR,substitution,out,[],203486,,,1610612750,33,38,2024-02-13T04:15:44Z,2040000,False,,,0,,SUB out: M. Plumlee,[203486],1610612746.0,LAC,,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M44.00S,2024-02-13T04:15:27.5Z,2,REGULAR,substitution,out,[],203937,,,1610612750,33,38,2024-02-13T04:15:44Z,2050000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M44.00S,2024-02-13T04:15:27.5Z,2,REGULAR,substitution,out,[],1629638,,,1610612750,33,38,2024-02-13T04:15:44Z,2060000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M44.00S,2024-02-13T04:15:27.5Z,2,REGULAR,substitution,out,[],1626157,,,1610612750,33,38,2024-02-13T04:15:44Z,2070000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M44.00S,2024-02-13T04:15:27.5Z,2,REGULAR,substitution,in,[],1627826,,,1610612750,33,38,2024-02-13T04:15:44Z,2080000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M44.00S,2024-02-13T04:15:27.5Z,2,REGULAR,substitution,in,[],202331,,,1610612750,33,38,2024-02-13T04:15:44Z,2090000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M44.00S,2024-02-13T04:15:27.5Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,33,38,2024-02-13T04:15:44Z,2100000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M44.00S,2024-02-13T04:15:27.5Z,2,REGULAR,substitution,in,[],203497,,,1610612750,33,38,2024-02-13T04:15:44Z,2110000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M44.00S,2024-02-13T04:15:27.5Z,2,REGULAR,substitution,in,[],201144,,,1610612750,33,38,2024-02-13T04:15:44Z,2120000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M32.00S,2024-02-13T04:15:59.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201144,86.59658344283837,43.97212009803921,1610612750,33,40,2024-02-13T04:45:52Z,2130000,False,-30.0,73.0,1,right,M. Conley 7' driving floating Jump Shot (2 PTS),[201144],1610612750.0,MIN,,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,7.94,Made,2.0,,,,,,,,,,,,,,,,
215,PT07M07.00S,2024-02-13T04:16:23.3Z,2,REGULAR,3pt,Jump Shot,[],202331,27.11892247043363,88.23529411764706,1610612746,33,40,2024-02-13T04:16:28Z,2140000,False,-191.0,202.0,1,left,MISS P. George 27' step back 3PT,[202331],1610612746.0,LAC,,step back,,,George,P. George,,,,,Above the Break 3,24+ Left Center,27.84,Missed,,,,,,,,,,,,,,,,,
216,PT07M05.00S,2024-02-13T04:16:25.3Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,33,40,2024-02-13T04:16:28Z,2150000,False,,,0,,N. Reid REBOUND (Off:0 Def:4),[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,215.0,4.0,4.0,0.0,,,,
217,PT06M57.00S,2024-02-13T04:16:35.2Z,2,REGULAR,3pt,Jump Shot,[],1628420,65.62089356110381,30.637254901960787,1610612750,33,43,2024-02-13T04:19:59Z,2160000,False,-97.0,271.0,1,right,M. Morris 28' 3PT pullup (3 PTS),[1628420],1610612750.0,MIN,,pullup,,,Morris,M. Morris,,,,,Above the Break 3,24+ Left Center,28.75,Made,3.0,,,,,,,,,,,,,,,,
218,PT06M56.00S,2024-02-13T04:16:40.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,33,43,2024-02-13T04:16:40Z,2170000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M56.00S,2024-02-13T04:19:23.8Z,2,REGULAR,substitution,out,[],1626181,,,1610612746,33,43,2024-02-13T04:19:49Z,2180000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M56.00S,2024-02-13T04:19:23.8Z,2,REGULAR,substitution,in,[],1629611,,,1610612746,33,43,2024-02-13T04:19:49Z,2190000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M40.00S,2024-02-13T04:19:54.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,17.132063074901453,53.92156862745098,1610612746,35,43,2024-02-13T04:19:58Z,2200000,False,-20.0,109.0,1,left,P. George 11' pullup Jump Shot (4 PTS) (J. Harden 2 AST),"[202331, 201935]",1610612746.0,LAC,,pullup,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,11.03,Made,4.0,J. Harden,201935.0,2.0,,,,,,,,,,,,,
223,PT06M23.00S,2024-02-13T04:20:12.8Z,2,REGULAR,3pt,Jump Shot,[],201144,72.58541392904074,12.009803921568633,1610612750,35,43,2024-02-13T04:20:33Z,2220000,False,-190.0,205.0,1,right,MISS M. Conley 27' pullup 3PT,[201144],1610612750.0,MIN,,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,27.97,Missed,,,,,,,,,,,,,,,,,
224,PT06M20.00S,2024-02-13T04:20:15.8Z,2,REGULAR,rebound,defensive,[],201935,,,1610612746,35,43,2024-02-13T04:20:16Z,2230000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,223.0,1.0,1.0,0.0,,,,
225,PT06M06.00S,2024-02-13T04:20:30.9Z,2,REGULAR,foul,personal,['2freethrow'],203497,,,1610612746,35,43,2024-02-13T04:20:50Z,2240000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Zubac 2 FT),"[203497, 1627826]",1610612750.0,MIN,1830.0,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,1.0,0.0,Zubac,1627826.0,,,,,,,,,
227,PT06M06.00S,2024-02-13T04:20:56.1Z,2,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,36,43,2024-02-13T04:20:56Z,2260000,False,,,0,,I. Zubac Free Throw 1 of 2 (1 PTS),[1627826],1610612746.0,LAC,,,,,Zubac,I. Zubac,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,
228,PT06M06.00S,2024-02-13T04:20:59.5Z,2,REGULAR,substitution,out,[],1629599,,,1610612746,36,43,2024-02-13T04:21:09Z,2270000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M06.00S,2024-02-13T04:20:59.5Z,2,REGULAR,substitution,out,[],1629675,,,1610612746,36,43,2024-02-13T04:21:09Z,2280000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M06.00S,2024-02-13T04:20:59.5Z,2,REGULAR,substitution,in,[],202695,,,1610612746,36,43,2024-02-13T04:21:09Z,2290000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M06.00S,2024-02-13T04:20:59.5Z,2,REGULAR,substitution,in,[],1630162,,,1610612746,36,43,2024-02-13T04:21:09Z,2300000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M06.00S,2024-02-13T04:21:22.6Z,2,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,37,43,2024-02-13T04:21:22Z,2310000,False,,,0,,I. Zubac Free Throw 2 of 2 (2 PTS),[1627826],1610612746.0,LAC,,,,,Zubac,I. Zubac,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,
233,PT05M43.00S,2024-02-13T04:21:49.6Z,2,REGULAR,3pt,Jump Shot,[],1630162,95.05584756898817,2.205882352941174,1610612750,37,43,2024-02-13T04:22:23Z,2320000,False,-239.0,-6.0,1,right,MISS A. Edwards 3PT,[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,23.91,Missed,,,,,,,,,,,,,,,,,
234,PT05M42.00S,2024-02-13T04:21:50.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,37,43,2024-02-13T04:22:23Z,2330000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,233.0,,,,,,,
235,PT05M42.00S,2024-02-13T04:21:53.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612750,37,43,2024-02-13T04:21:59Z,2340000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,202026.0,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,
236,PT05M27.00S,2024-02-13T04:22:21.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202331,29.747043363994734,26.960784313725497,1610612746,37,43,2024-02-13T04:22:26Z,2350000,False,115.0,227.0,1,left,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,,,,,,,,,,,,,,,,
237,PT05M24.00S,2024-02-13T04:22:24.5Z,2,REGULAR,rebound,defensive,[],201144,,,1610612750,37,43,2024-02-13T04:22:24Z,2360000,False,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612750.0,MIN,,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,236.0,2.0,2.0,0.0,,,,
238,PT05M15.00S,2024-02-13T04:22:33.8Z,2,REGULAR,3pt,Jump Shot,[],1630183,75.87056504599212,88.23529411764706,1610612750,37,43,2024-02-13T04:22:38Z,2370000,False,191.0,174.0,1,right,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,25.87,Missed,,,,,,,,,,,,,,,,,
239,PT05M11.00S,2024-02-13T04:22:37.8Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,37,43,2024-02-13T04:22:38Z,2380000,False,,,0,,P. George REBOUND (Off:0 Def:4),[202331],1610612746.0,LAC,,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,238.0,4.0,4.0,0.0,,,,
240,PT04M53.00S,2024-02-13T04:22:56.0Z,2,REGULAR,2pt,Jump Shot,[],202331,21.20565045992116,23.039215686274503,1610612746,39,43,2024-02-13T04:22:59Z,2390000,False,135.0,147.0,1,left,P. George 19' turnaround Jump Shot (6 PTS) (J. Harden 3 AST),"[202331, 201935]",1610612746.0,LAC,,turnaround,,,George,P. George,,,,,Mid-Range,16-24 Right Center,19.93,Made,6.0,J. Harden,201935.0,3.0,,,,,,,,,,,,,
242,PT04M25.00S,2024-02-13T04:23:26.3Z,2,REGULAR,3pt,Jump Shot,[],1628420,87.43429697766098,96.07843137254902,1610612750,39,43,2024-02-13T04:24:13Z,2410000,False,230.0,66.0,1,right,MISS M. Morris 3PT,[1628420],1610612750.0,MIN,,,,,Morris,M. Morris,,,,,Right Corner 3,24+ Right,23.96,Missed,,,,,,,,,,,,,,,,,
243,PT04M23.00S,2024-02-13T04:23:28.3Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,39,43,2024-02-13T04:24:13Z,2420000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,242.0,1.0,1.0,0.0,,,,
244,PT04M12.00S,2024-02-13T04:23:37.1Z,2,REGULAR,3pt,Jump Shot,[],201935,34.477660972404735,58.088235294117645,1610612746,39,43,2024-02-13T04:24:13Z,2430000,False,-40.0,272.0,1,left,MISS J. Harden 27' pullup 3PT,[201935],1610612746.0,LAC,,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,27.46,Missed,,,,,,,,,,,,,,,,,
245,PT04M09.00S,2024-02-13T04:23:40.1Z,2,REGULAR,rebound,offensive,[],202695,,,1610612746,39,43,2024-02-13T04:23:40Z,2440000,False,,,0,,K. Leonard REBOUND (Off:2 Def:0),[202695],1610612746.0,LAC,,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,244.0,2.0,0.0,2.0,,,,
246,PT04M05.00S,2024-02-13T04:23:43.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629611,7.539421813403408,50.245098039215684,1610612746,39,43,2024-02-13T04:24:49Z,2450000,False,-1.0,18.0,1,left,MISS T. Mann cutting Layup - blocked,"[1629611, 1628420]",1610612746.0,LAC,,cutting,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,Morris,1628420.0
247,PT04M05.00S,2024-02-13T04:23:43.9Z,2,REGULAR,block,,[],1628420,,,1610612746,39,43,2024-02-13T04:27:59Z,2460000,False,,,0,,M. Morris BLOCK (1 BLK),[1628420],1610612750.0,MIN,,,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
248,PT04M03.00S,2024-02-13T04:23:45.9Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,39,43,2024-02-13T04:26:16Z,2470000,False,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,246.0,4.0,3.0,1.0,,,,
249,PT04M02.00S,2024-02-13T04:23:48.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627826,13.84691195795007,48.28431372549019,1610612746,39,43,2024-02-13T04:27:40Z,2480000,False,9.0,78.0,1,left,MISS I. Zubac 7' putback DUNK - blocked,"[1627826, 203497]",1610612746.0,LAC,,putback,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,7.82,Missed,,,,,,,,,,,,,,,,Gobert,203497.0
271,PT04M02.00S,2024-02-13T04:23:48.0Z,2,REGULAR,block,,[],203497,,,1610612746,39,43,2024-02-13T04:27:12Z,2485000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
250,PT03M58.00S,2024-02-13T04:23:52.0Z,2,REGULAR,rebound,offensive,[],202695,,,1610612746,39,43,2024-02-13T04:27:12Z,2490000,False,,,0,,K. Leonard REBOUND (Off:3 Def:0),[202695],1610612746.0,LAC,,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,249.0,3.0,0.0,3.0,,,,
251,PT03M52.00S,2024-02-13T04:23:57.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201935,14.766754270696453,52.205882352941174,1610612746,41,43,2024-02-13T04:28:06Z,2500000,False,-11.0,86.0,1,left,J. Harden 8' driving floating Jump Shot (7 PTS),[201935],1610612746.0,LAC,,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,8.7,Made,7.0,,,,,,,,,,,,,,,,
253,PT03M28.00S,2024-02-13T04:24:20.7Z,2,REGULAR,3pt,Jump Shot,[],201144,94.79303547963207,3.67647058823529,1610612750,41,43,2024-02-13T04:24:27Z,2520000,False,-232.0,-4.0,1,right,MISS M. Conley 3PT,[201144],1610612750.0,MIN,,,,,Conley,M. Conley,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,
254,PT03M23.00S,2024-02-13T04:24:25.7Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,41,43,2024-02-13T04:24:27Z,2530000,False,,,0,,R. Gobert REBOUND (Off:2 Def:2),[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,253.0,4.0,2.0,2.0,,,,
255,PT03M21.00S,2024-02-13T04:24:28.5Z,2,REGULAR,turnover,lost ball,[],203497,,,1610612750,41,43,2024-02-13T04:24:31Z,2540000,False,,,0,,R. Gobert lost ball TURNOVER (1 TO),"[203497, 1629611]",1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1.0,,,,,Mann,1629611.0,,
256,PT03M21.00S,2024-02-13T04:24:28.5Z,2,REGULAR,steal,,[],1629611,,,1610612746,41,43,2024-02-13T04:24:30Z,2550000,False,,,0,,T. Mann STEAL (1 STL),[1629611],1610612746.0,LAC,,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,
258,PT03M17.00S,2024-02-13T04:24:44.1Z,2,REGULAR,substitution,out,[],1628420,,,1610612746,41,43,2024-02-13T04:24:47Z,2570000,False,,,0,,SUB out: M. Morris,[1628420],1610612750.0,MIN,,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M17.00S,2024-02-13T04:24:44.1Z,2,REGULAR,substitution,in,[],1626157,,,1610612746,41,43,2024-02-13T04:24:47Z,2580000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M12.00S,2024-02-13T04:25:31.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202695,9.773324572930349,50.49019607843137,1610612746,41,43,2024-02-13T04:29:10Z,2600000,False,-2.0,39.0,1,left,MISS K. Leonard turnaround Hook - blocked,"[202695, 203497]",1610612746.0,LAC,,turnaround,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,3.95,Missed,,,,,,,,,,,,,,,,Gobert,203497.0
