actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
172,PT10M30.00S,2024-03-18T02:09:00.8Z,2,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612737,29,34,2024-03-18T02:09:06Z,1710000,False,,,0,,D. Theis shooting personal FOUL (1 PF) (Fernando 2 FT),"[1628464, 1628981]",1610612746.0,LAC,shooting,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,,,,,203591.0,1.0,0.0,Fernando,1628981.0,,,,,,
174,PT10M30.00S,2024-03-18T02:09:27.1Z,2,REGULAR,freethrow,1 of 2,[],1628981,,,1610612737,29,35,2024-03-18T02:09:27Z,1730000,False,,,0,,B. Fernando Free Throw 1 of 2 (5 PTS),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
175,PT10M30.00S,2024-03-18T02:09:29.0Z,2,REGULAR,substitution,out,[],1630538,,,1610612737,29,35,2024-03-18T02:09:34Z,1740000,False,,,0,,SUB out: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT10M30.00S,2024-03-18T02:09:29.0Z,2,REGULAR,substitution,in,[],1629611,,,1610612737,29,35,2024-03-18T02:09:34Z,1750000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M30.00S,2024-03-18T02:09:46.6Z,2,REGULAR,freethrow,2 of 2,[],1628981,,,1610612737,29,36,2024-03-18T02:09:46Z,1760000,False,,,0,,B. Fernando Free Throw 2 of 2 (6 PTS),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
178,PT10M17.00S,2024-03-18T02:10:10.8Z,2,REGULAR,foul,personal,[],1628981,,,1610612746,29,36,2024-03-18T02:10:21Z,1770000,False,,,0,,B. Fernando personal FOUL (2 PF),"[1628981, 201935]",1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Above the Break 3,24+ Center,,,,,,,,,,201245.0,2.0,0.0,Harden,201935.0,,,,,,
180,PT09M59.00S,2024-03-18T02:10:40.6Z,2,REGULAR,2pt,Jump Shot,[],1629611,95.31865965834429,12.5,1610612746,29,36,2024-03-18T02:10:45Z,1790000,False,-188.0,-8.0,1,right,MISS T. Mann 18' Jump Shot,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Left,18.77,Missed,,,,,,,,,,,,,,,,,,
181,PT09M56.00S,2024-03-18T02:10:43.3Z,2,REGULAR,rebound,defensive,[],1628981,,,1610612737,29,36,2024-03-18T02:10:43Z,1800000,False,,,0,,B. Fernando REBOUND (Off:1 Def:2),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Mid-Range,16-24 Left,,,,,,180.0,3.0,2.0,1.0,,,,,,,,,,,
182,PT09M53.00S,2024-03-18T02:10:48.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630552,9.904730617608408,46.81372549019608,1610612737,29,38,2024-03-18T02:10:57Z,1810000,False,16.0,41.0,1,left,J. Johnson running reverse Layup (7 PTS) (B. Fernando 1 AST),"[1630552, 1628981]",1610612737.0,ATL,running reverse,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,4.36,Made,7.0,,,,,,,,,,,,B. Fernando,1628981.0,1.0,,,
184,PT09M53.00S,2024-03-18T02:10:53.6Z,2,REGULAR,foul,personal,['1freethrow'],1629599,,,1610612737,29,38,2024-03-18T02:11:08Z,1830000,False,,,0,,A. Coffey shooting personal FOUL (1 PF) (Johnson 1 FT),"[1629599, 1630552]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,201245.0,1.0,0.0,Johnson,1630552.0,,,,,,
186,PT09M53.00S,2024-03-18T02:11:17.4Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1630552,,,1610612737,29,39,2024-03-18T02:11:17Z,1850000,False,,,0,,J. Johnson Free Throw 1 of 1 (8 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
187,PT09M34.00S,2024-03-18T02:11:39.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],200782,88.48554533508542,49.754901960784316,1610612746,29,39,2024-03-18T02:11:42Z,1860000,False,-1.0,56.0,1,right,MISS P. Tucker Hook,[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,5.57,Missed,,,,,,,,,,,,,,,,,,
188,PT09M32.00S,2024-03-18T02:11:40.8Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612746,29,39,2024-03-18T02:11:40Z,1870000,False,,,0,,D. Theis REBOUND (Off:1 Def:0),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,187.0,1.0,0.0,1.0,,,,,,,,,,,
189,PT09M30.00S,2024-03-18T02:11:43.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629599,79.68134034165571,70.34313725490196,1610612746,29,39,2024-03-18T02:11:47Z,1880000,False,102.0,138.0,1,right,MISS A. Coffey 17' pullup Shot,[1629599],1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,Mid-Range,16-24 Right Center,17.18,Missed,,,,,,,,,,,,,,,,,,
190,PT09M26.00S,2024-03-18T02:11:47.4Z,2,REGULAR,rebound,defensive,[],1628981,,,1610612737,29,39,2024-03-18T02:11:47Z,1890000,False,,,0,,B. Fernando REBOUND (Off:1 Def:3),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Mid-Range,16-24 Right Center,,,,,,189.0,4.0,3.0,1.0,,,,,,,,,,,
191,PT09M08.00S,2024-03-18T02:12:04.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,16.869250985545335,61.76470588235294,1610612737,29,39,2024-03-18T02:12:09Z,1900000,False,-59.0,106.0,1,left,MISS D. Hunter 12' fadeaway Shot,[1629631],1610612737.0,ATL,fadeaway,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,12.13,Missed,,,,,,,,,,,,,,,,,,
192,PT09M05.00S,2024-03-18T02:12:07.7Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612746,29,39,2024-03-18T02:12:09Z,1910000,False,,,0,,A. Coffey REBOUND (Off:1 Def:2),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,191.0,3.0,2.0,1.0,,,,,,,,,,,
193,PT08M59.00S,2024-03-18T02:12:14.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629599,93.34756898817345,51.22549019607843,1610612746,31,39,2024-03-18T02:12:19Z,1920000,False,6.0,10.0,1,right,A. Coffey driving Layup (2 PTS) (J. Harden 4 AST),"[1629599, 201935]",1610612746.0,LAC,driving,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,1.17,Made,2.0,,,,,,,,,,,,J. Harden,201935.0,4.0,,,
195,PT08M39.00S,2024-03-18T02:12:33.9Z,2,REGULAR,3pt,Jump Shot,[],203992,32.11235216819975,76.22549019607843,1610612737,31,39,2024-03-18T02:12:38Z,1940000,False,-131.0,249.0,1,left,MISS B. Bogdanovic 28' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,28.18,Missed,,,,,,,,,,,,,,,,,,
196,PT08M36.00S,2024-03-18T02:12:36.9Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612746,31,39,2024-03-18T02:12:38Z,1950000,False,,,0,,D. Theis REBOUND (Off:1 Def:1),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Left Center,,,,,,195.0,2.0,1.0,1.0,,,,,,,,,,,
197,PT08M27.00S,2024-03-18T02:12:46.0Z,2,REGULAR,3pt,Jump Shot,[],1629611,90.8508541392904,3.67647058823529,1610612746,34,39,2024-03-18T02:12:50Z,1960000,False,-232.0,34.0,1,right,T. Mann 3PT  (5 PTS) (D. Theis 1 AST),"[1629611, 1628464]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,23.4,Made,5.0,,,,,,,,,,,,D. Theis,1628464.0,1.0,,,
199,PT08M08.00S,2024-03-18T02:13:04.4Z,2,REGULAR,3pt,Jump Shot,[],203992,10.561760840998687,94.6078431372549,1610612737,34,42,2024-03-18T02:13:09Z,1980000,False,-223.0,47.0,1,left,B. Bogdanovic 3PT  (6 PTS) (T. Forrest 2 AST),"[203992, 1630235]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,22.79,Made,6.0,,,,,,,,,,,,T. Forrest,1630235.0,2.0,,,
201,PT07M50.00S,2024-03-18T02:13:22.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628464,90.8508541392904,51.470588235294116,1610612746,34,42,2024-03-18T02:14:19Z,2000000,False,7.0,34.0,1,right,MISS D. Theis cutting DUNK - blocked,"[1628464, 1629631]",1610612746.0,LAC,cutting,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,3.43,Missed,,Hunter,1629631.0,,,,,,,,,,,,,,,
202,PT07M50.00S,2024-03-18T02:13:22.4Z,2,REGULAR,block,,[],1629631,,,1610612746,34,42,2024-03-18T02:13:24Z,2010000,False,,,0,,D. Hunter BLOCK (1 BLK),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
203,PT07M47.00S,2024-03-18T02:13:25.4Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612746,34,42,2024-03-18T02:13:27Z,2020000,False,,,0,,D. Theis REBOUND (Off:2 Def:1),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,201.0,3.0,1.0,2.0,,,,,,,,,,,
204,PT07M45.00S,2024-03-18T02:13:28.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201935,65.09526938239159,63.970588235294116,1610612746,34,42,2024-03-18T02:13:32Z,2030000,False,70.0,276.0,1,right,MISS J. Harden 28' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,28.43,Missed,,,,,,,,,,,,,,,,,,
205,PT07M41.00S,2024-03-18T02:13:32.2Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,34,42,2024-03-18T02:13:32Z,2040000,False,,,0,,J. Johnson REBOUND (Off:0 Def:7),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,204.0,7.0,7.0,0.0,,,,,,,,,,,
206,PT07M38.00S,2024-03-18T02:13:34.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629631,7.933639947437584,50.73529411764706,1610612737,34,44,2024-03-18T02:13:39Z,2050000,False,-4.0,22.0,1,left,D. Hunter running DUNK (10 PTS) (J. Johnson 3 AST),"[1629631, 1630552]",1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,2.24,Made,10.0,,,,,,,,,,,,J. Johnson,1630552.0,3.0,,,
208,PT07M38.00S,2024-03-18T02:13:39.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,34,44,2024-03-18T02:13:39Z,2070000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M38.00S,2024-03-18T02:16:07.2Z,2,REGULAR,substitution,out,[],1629599,,,1610612746,34,44,2024-03-18T02:16:51Z,2080000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M38.00S,2024-03-18T02:16:07.2Z,2,REGULAR,substitution,out,[],1628464,,,1610612746,34,44,2024-03-18T02:16:51Z,2090000,False,,,0,,SUB out: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M38.00S,2024-03-18T02:16:07.2Z,2,REGULAR,substitution,out,[],200782,,,1610612746,34,44,2024-03-18T02:16:51Z,2100000,False,,,0,,SUB out: P. Tucker,[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M38.00S,2024-03-18T02:16:07.2Z,2,REGULAR,substitution,out,[],1630552,,,1610612746,34,44,2024-03-18T02:16:51Z,2110000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M38.00S,2024-03-18T02:16:07.2Z,2,REGULAR,substitution,out,[],1630235,,,1610612746,34,44,2024-03-18T02:16:51Z,2120000,False,,,0,,SUB out: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M38.00S,2024-03-18T02:16:07.2Z,2,REGULAR,substitution,out,[],1629631,,,1610612746,34,44,2024-03-18T02:16:51Z,2130000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M38.00S,2024-03-18T02:16:07.2Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,34,44,2024-03-18T02:16:51Z,2140000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M38.00S,2024-03-18T02:16:07.2Z,2,REGULAR,substitution,in,[],202695,,,1610612746,34,44,2024-03-18T02:16:51Z,2150000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M38.00S,2024-03-18T02:16:07.2Z,2,REGULAR,substitution,in,[],202331,,,1610612746,34,44,2024-03-18T02:16:51Z,2160000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M38.00S,2024-03-18T02:16:07.2Z,2,REGULAR,substitution,in,[],1630249,,,1610612746,34,44,2024-03-18T02:16:51Z,2170000,False,,,0,,SUB in: V. Krejci,[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M38.00S,2024-03-18T02:16:07.2Z,2,REGULAR,substitution,in,[],1627749,,,1610612746,34,44,2024-03-18T02:16:51Z,2180000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M38.00S,2024-03-18T02:16:07.2Z,2,REGULAR,substitution,in,[],202083,,,1610612746,34,44,2024-03-18T02:16:51Z,2190000,False,,,0,,SUB in: W. Matthews,[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M26.00S,2024-03-18T02:17:04.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,92.16491458607096,53.18627450980392,1610612746,36,44,2024-03-18T02:17:36Z,2200000,False,16.0,21.0,1,right,I. Zubac cutting Layup (4 PTS) (J. Harden 5 AST),"[1627826, 201935]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.64,Made,4.0,,,,,,,,,,,,J. Harden,201935.0,5.0,,,
223,PT07M12.00S,2024-03-18T02:17:18.1Z,2,REGULAR,3pt,Jump Shot,[],203992,35.39750328515112,53.431372549019606,1610612737,36,44,2024-03-18T02:17:26Z,2220000,False,-17.0,280.0,1,left,MISS B. Bogdanovic 28' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,28.07,Missed,,,,,,,,,,,,,,,,,,
224,PT07M12.00S,2024-03-18T02:17:18.1Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,36,44,2024-03-18T02:17:26Z,2230000,False,,,0,,I. Zubac REBOUND (Off:2 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,,,,223.0,3.0,1.0,2.0,,,,,,,,,,,
225,PT07M01.00S,2024-03-18T02:17:29.8Z,2,REGULAR,foul,personal,['2freethrow'],1630249,,,1610612746,36,44,2024-03-18T02:19:25Z,2240000,False,,,0,,V. Krejci shooting personal FOUL (3 PF) (George 2 FT),"[1630249, 202331]",1610612737.0,ATL,shooting,,,Krejci,V. Krejci,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,201639.0,3.0,0.0,George,202331.0,,,,,,
227,PT07M01.00S,2024-03-18T02:18:02.6Z,2,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,37,44,2024-03-18T02:19:33Z,2260000,False,,,0,,P. George Free Throw 1 of 2 (6 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
232,PT07M01.00S,2024-03-18T02:18:02.6Z,2,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,38,44,2024-03-18T02:19:33Z,2310000,False,,,0,,P. George Free Throw 2 of 2 (7 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
228,PT07M01.00S,2024-03-18T02:18:07.5Z,2,REGULAR,substitution,out,[],203992,,,1610612737,38,44,2024-03-18T02:19:44Z,2315000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M01.00S,2024-03-18T02:18:07.5Z,2,REGULAR,substitution,out,[],1628981,,,1610612737,38,44,2024-03-18T02:19:44Z,2317500,False,,,0,,SUB out: B. Fernando,[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M01.00S,2024-03-18T02:18:07.5Z,2,REGULAR,substitution,in,[],1629726,,,1610612737,38,44,2024-03-18T02:19:44Z,2318750,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M01.00S,2024-03-18T02:18:07.5Z,2,REGULAR,substitution,in,[],203991,,,1610612737,38,44,2024-03-18T02:19:44Z,2319375,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M49.00S,2024-03-18T02:18:40.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,20.154402102496718,52.94117647058824,1610612737,38,46,2024-03-18T02:19:07Z,2320000,False,-15.0,137.0,1,left,D. Murray 13' pullup Jump Shot (7 PTS) (C. Capela 2 AST),"[1627749, 203991]",1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,13.78,Made,7.0,,,,,,,,,,,,C. Capela,203991.0,2.0,,,
235,PT06M36.00S,2024-03-18T02:18:52.9Z,2,REGULAR,turnover,bad pass,[],201935,,,1610612746,38,46,2024-03-18T02:18:56Z,2340000,False,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 1629726]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,2.0,Mathews,1629726.0
236,PT06M36.00S,2024-03-18T02:18:52.9Z,2,REGULAR,steal,,[],1629726,,,1610612737,38,46,2024-03-18T02:18:55Z,2350000,False,,,0,,G. Mathews STEAL (1 STL),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
239,PT06M24.00S,2024-03-18T02:19:11.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202083,28.43298291721419,77.20588235294117,1610612737,38,49,2024-03-18T02:19:17Z,2380000,False,-136.0,215.0,1,left,W. Matthews 25' 3PT  (3 PTS) (D. Murray 5 AST),"[202083, 1627749]",1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Left Center,25.42,Made,3.0,,,,,,,,,,,,D. Murray,1627749.0,5.0,,,
241,PT06M02.00S,2024-03-18T02:19:33.8Z,2,REGULAR,3pt,Jump Shot,[],202331,71.53416557161628,25.980392156862735,1610612746,38,49,2024-03-18T02:20:47Z,2400000,False,-120.0,215.0,1,right,MISS P. George 24' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Left Center,24.64,Missed,,,,,,,,,,,,,,,,,,
242,PT06M00.00S,2024-03-18T02:19:35.8Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,38,49,2024-03-18T02:19:37Z,2410000,False,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,241.0,1.0,1.0,0.0,,,,,,,,,,,
243,PT05M53.00S,2024-03-18T02:19:43.2Z,2,REGULAR,3pt,Jump Shot,[],1627749,27.250328515111704,84.06862745098039,1610612737,38,49,2024-03-18T02:21:05Z,2420000,False,-170.0,204.0,1,left,MISS D. Murray 26' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,26.55,Missed,,,,,,,,,,,,,,,,,,
244,PT05M50.00S,2024-03-18T02:19:46.2Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,38,49,2024-03-18T02:19:49Z,2430000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,243.0,1.0,1.0,0.0,,,,,,,,,,,
245,PT05M42.00S,2024-03-18T02:19:54.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202331,92.95335085413929,47.549019607843135,1610612746,40,49,2024-03-18T02:21:33Z,2440000,False,-12.0,14.0,1,right,P. George driving Layup (9 PTS),[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,Restricted Area,0-8 Center,1.84,Made,9.0,,,,,,,,,,,,,,,,,
246,PT05M41.00S,2024-03-18T02:20:01.2Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612737,40,49,2024-03-18T02:20:10Z,2450000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,203591.0,,,,,,,,,,
247,PT05M25.00S,2024-03-18T02:20:21.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203991,14.766754270696453,44.11764705882353,1610612737,40,51,2024-03-18T02:20:26Z,2460000,False,29.0,86.0,1,left,C. Capela 9' Hook (8 PTS) (D. Murray 6 AST),"[203991, 1627749]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,9.12,Made,8.0,,,,,,,,,,,,D. Murray,1627749.0,6.0,,,
249,PT05M09.00S,2024-03-18T02:20:37.6Z,2,REGULAR,3pt,Jump Shot,[],202695,72.9796320630749,79.90196078431373,1610612746,40,51,2024-03-18T02:21:54Z,2480000,False,150.0,201.0,1,right,MISS K. Leonard 25' pullup 3PT,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,25.09,Missed,,,,,,,,,,,,,,,,,,
250,PT05M07.00S,2024-03-18T02:20:39.6Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,40,51,2024-03-18T02:20:41Z,2490000,False,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,249.0,2.0,2.0,0.0,,,,,,,,,,,
251,PT05M00.00S,2024-03-18T02:20:47.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629726,9.247700394218143,44.85294117647059,1610612737,40,51,2024-03-18T02:22:23Z,2500000,False,26.0,34.0,1,left,MISS G. Mathews driving Layup,[1629726],1610612737.0,ATL,driving,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,4.29,Missed,,,,,,,,,,,,,,,,,,
252,PT04M57.00S,2024-03-18T02:20:49.5Z,2,REGULAR,rebound,defensive,[],201935,,,1610612746,40,51,2024-03-18T02:20:49Z,2510000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,251.0,1.0,1.0,0.0,,,,,,,,,,,
253,PT04M52.00S,2024-03-18T02:20:55.0Z,2,REGULAR,3pt,Jump Shot,[],201935,72.9796320630749,84.06862745098039,1610612746,40,51,2024-03-18T02:21:01Z,2520000,False,170.0,201.0,1,right,MISS J. Harden 26' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,26.38,Missed,,,,,,,,,,,,,,,,,,
254,PT04M49.00S,2024-03-18T02:20:58.9Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,40,51,2024-03-18T02:20:58Z,2530000,False,,,0,,I. Zubac REBOUND (Off:3 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,,253.0,4.0,1.0,3.0,,,,,,,,,,,
255,PT04M42.00S,2024-03-18T02:21:04.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201935,90.8508541392904,55.88235294117647,1610612746,40,51,2024-03-18T02:23:47Z,2540000,False,29.0,34.0,1,right,MISS J. Harden driving Layup - blocked,"[201935, 203991]",1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,4.46,Missed,,Capela,203991.0,,,,,,,,,,,,,,,
256,PT04M42.00S,2024-03-18T02:21:04.8Z,2,REGULAR,block,,[],203991,,,1610612746,40,51,2024-03-18T02:21:07Z,2550000,False,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
257,PT04M39.00S,2024-03-18T02:21:07.8Z,2,REGULAR,rebound,defensive,[],202083,,,1610612737,40,51,2024-03-18T02:21:09Z,2560000,False,,,0,,W. Matthews REBOUND (Off:0 Def:1),[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,In The Paint (Non-RA),0-8 Center,,,,,,255.0,1.0,1.0,0.0,,,,,,,,,,,
