actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
169,PT12M00.00S,2023-11-28T04:08:50.6Z,2,REGULAR,substitution,out,['startperiod'],203200,,,1610612746,28,25,2023-11-28T04:09:04Z,1670000,False,,,0,,SUB out: J. Holiday,[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2023-11-28T04:08:50.6Z,2,REGULAR,substitution,in,['startperiod'],202331,,,1610612746,28,25,2023-11-28T04:09:04Z,1680000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2023-11-28T04:08:50.6Z,2,REGULAR,substitution,in,['startperiod'],1629008,,,1610612746,28,25,2023-11-28T04:09:04Z,1690000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2023-11-28T04:09:05.4Z,2,REGULAR,period,start,[],0,,,1610612746,28,25,2023-11-28T04:09:05Z,1700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M45.00S,2023-11-28T04:09:19.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,92.95335085413929,47.05882352941176,1610612746,28,25,2023-11-28T04:09:24Z,1710000,False,-15.0,14.0,1,right,MISS R. Westbrook driving reverse Layup - blocked,"[201566, 1630192]",1610612746.0,LAC,driving reverse,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,2.01,Missed,,,,,,,,,,,,Nnaji,1630192.0
174,PT11M45.00S,2023-11-28T04:09:19.4Z,2,REGULAR,block,,[],1630192,,,1610612746,28,25,2023-11-28T04:09:22Z,1720000,False,,,0,,Z. Nnaji BLOCK (2 BLK),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
175,PT11M42.00S,2023-11-28T04:09:22.4Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,28,25,2023-11-28T04:09:24Z,1730000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,173.0,2.0,1.0,1.0,,
176,PT11M41.00S,2023-11-28T04:09:23.8Z,2,REGULAR,turnover,bad pass,[],1629008,,,1610612743,28,25,2023-11-28T04:09:26Z,1740000,False,,,0,,M. Porter Jr. bad pass TURNOVER (1 TO),"[1629008, 1626181]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,1.0,Powell,1626181.0,,,,,,
177,PT11M41.00S,2023-11-28T04:09:23.8Z,2,REGULAR,steal,,[],1626181,,,1610612746,28,25,2023-11-28T04:09:25Z,1750000,False,,,0,,N. Powell STEAL (1 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
178,PT11M38.00S,2023-11-28T04:09:26.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201566,90.98226018396846,50.73529411764706,1610612746,30,25,2023-11-28T04:09:32Z,1760000,False,4.0,32.0,1,right,R. Westbrook running Layup (2 PTS) (N. Powell 1 AST),"[201566, 1626181]",1610612746.0,LAC,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,3.25,Made,2.0,N. Powell,1626181.0,1.0,,,,,,,,,
180,PT11M21.00S,2023-11-28T04:09:43.1Z,2,REGULAR,3pt,Jump Shot,[],1631124,33.295006570302235,34.55882352941177,1610612743,30,28,2023-11-28T04:09:48Z,1780000,False,77.0,260.0,1,left,J. Strawther 27' 3PT  (3 PTS) (C. Braun 1 AST),"[1631124, 1631128]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Center,,,,,,27.17,Made,3.0,C. Braun,1631128.0,1.0,,,,,,,,,
182,PT10M59.00S,2023-11-28T04:10:06.9Z,2,REGULAR,foul,personal,['2freethrow'],1631128,,,1610612746,30,28,2023-11-28T04:10:24Z,1800000,False,,,0,,C. Braun shooting personal FOUL (1 PF) (Powell 2 FT),"[1631128, 1626181]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,Mid-Range,16-24 Right,203177.0,1.0,0.0,Powell,1626181.0,,,,,,,,,,,,,,,
184,PT10M59.00S,2023-11-28T04:10:31.9Z,2,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,31,28,2023-11-28T04:10:31Z,1820000,False,,,0,,N. Powell Free Throw 1 of 2 (1 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
185,PT10M59.00S,2023-11-28T04:10:50.7Z,2,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,32,28,2023-11-28T04:10:50Z,1830000,False,,,0,,N. Powell Free Throw 2 of 2 (2 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
186,PT10M47.00S,2023-11-28T04:11:04.7Z,2,REGULAR,2pt,Jump Shot,[],1631128,29.48423127463863,35.78431372549019,1610612743,32,28,2023-11-28T04:26:30Z,1840000,False,71.0,225.0,1,left,MISS C. Braun 23' pullup Shot,[1631128],1610612743.0,DEN,pullup,,,Braun,C. Braun,,,,,Mid-Range,16-24 Right Center,,,,,,23.57,Missed,,,,,,,,,,,,,
187,PT10M43.00S,2023-11-28T04:11:08.7Z,2,REGULAR,rebound,defensive,[],201566,,,1610612746,32,28,2023-11-28T04:11:12Z,1850000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,186.0,3.0,3.0,0.0,,
188,PT10M36.00S,2023-11-28T04:11:14.8Z,2,REGULAR,3pt,Jump Shot,[],1626181,74.95072273324573,89.70588235294117,1610612746,35,28,2023-11-28T04:11:19Z,1860000,False,199.0,183.0,1,right,N. Powell 27' 3PT  (5 PTS) (P. Tucker 1 AST),"[1626181, 200782]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,27.0,Made,5.0,P. Tucker,200782.0,1.0,,,,,,,,,
190,PT10M16.00S,2023-11-28T04:11:37.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631212,14.717477003942179,49.17279411764706,1610612743,35,28,2023-11-28T04:36:46Z,1880000,False,4.0,86.0,1,left,MISS P. Watson 8' turnaround fadeaway Shot,[1631212],1610612743.0,DEN,turnaround fadeaway,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.59,Missed,,,,,,,,,,,,,
191,PT10M15.00S,2023-11-28T04:11:38.2Z,2,REGULAR,rebound,offensive,[],1630192,,,1610612743,35,28,2023-11-28T04:36:55Z,1890000,False,,,0,,Z. Nnaji REBOUND (Off:2 Def:0),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,190.0,2.0,0.0,2.0,,
344,PT10M14.00S,2023-11-28T04:11:40.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630192,8.459264126149804,50.49019607843137,1610612743,35,28,2023-11-28T04:37:08Z,1895000,False,-2.0,27.0,1,left,MISS Z. Nnaji tip Layup - blocked,"[1630192, 202331]",1610612743.0,DEN,tip,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,2.71,Missed,,,,,,,,,,,,George,202331.0
345,PT10M14.00S,2023-11-28T04:11:40.1Z,2,REGULAR,block,,[],202331,,,1610612743,35,28,2023-11-28T04:36:30Z,1897500,False,,,0,,P. George BLOCK (1 BLK),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
346,PT10M14.00S,2023-11-28T04:11:40.1Z,2,REGULAR,rebound,offensive,[],1630192,,,1610612743,35,28,2023-11-28T04:37:14Z,1898750,False,,,0,,Z. Nnaji REBOUND (Off:3 Def:0),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,344.0,3.0,0.0,3.0,,
192,PT10M12.00S,2023-11-28T04:11:43.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630192,8.459264126149804,50.49019607843137,1610612743,35,30,2023-11-28T04:36:30Z,1900000,False,-2.0,27.0,1,left,Z. Nnaji putback Layup (4 PTS),[1630192],1610612743.0,DEN,putback,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,2.71,Made,4.0,,,,,,,,,,,,
193,PT10M12.00S,2023-11-28T04:11:47.0Z,2,REGULAR,foul,personal,['1freethrow'],200782,,,1610612743,35,30,2023-11-28T04:11:52Z,1910000,False,,,0,,P. Tucker shooting personal FOUL (1 PF) (Nnaji 1 FT),"[200782, 1630192]",1610612746.0,LAC,shooting,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,203177.0,1.0,0.0,Nnaji,1630192.0,,,,,,,,,,,,,,,
195,PT10M12.00S,2023-11-28T04:12:08.8Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1630192,,,1610612743,35,31,2023-11-28T04:36:30Z,1930000,False,,,0,,Z. Nnaji Free Throw 1 of 1 (5 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
197,PT09M53.00S,2023-11-28T04:12:38.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,91.24507227332458,47.30392156862745,1610612746,37,31,2023-11-28T04:12:42Z,1950000,False,-13.0,30.0,1,right,R. Westbrook driving reverse Layup (4 PTS),[201566],1610612746.0,LAC,driving reverse,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,3.27,Made,4.0,,,,,,,,,,,,
198,PT09M39.00S,2023-11-28T04:12:52.0Z,2,REGULAR,2pt,Jump Shot,[],1629008,25.016425755584763,73.77450980392157,1610612743,37,31,2023-11-28T04:12:56Z,1960000,False,-119.0,183.0,1,left,MISS M. Porter Jr. 21' pullup Shot,[1629008],1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,21.8,Missed,,,,,,,,,,,,,
199,PT09M36.00S,2023-11-28T04:12:55.0Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,37,31,2023-11-28T04:12:56Z,1970000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,198.0,1.0,1.0,0.0,,
200,PT09M29.00S,2023-11-28T04:13:04.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,88.43626806833115,42.86917892156863,1610612746,39,31,2023-11-28T04:13:14Z,1980000,False,-36.0,56.0,1,right,N. Powell 6' driving floating bank Jump Shot (7 PTS),[1626181],1610612746.0,LAC,driving floating bank,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.66,Made,7.0,,,,,,,,,,,,
201,PT09M29.00S,2023-11-28T04:13:10.1Z,2,REGULAR,foul,personal,['1freethrow'],1630192,,,1610612746,39,31,2023-11-28T04:13:41Z,1990000,False,,,0,,Z. Nnaji shooting personal FOUL (2 PF) (Powell 1 FT),"[1630192, 1626181]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,203177.0,2.0,0.0,Powell,1626181.0,,,,,,,,,,,,,,,
203,PT09M29.00S,2023-11-28T04:13:19.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,39,31,2023-11-28T04:13:19Z,2010000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M29.00S,2023-11-28T04:16:15.8Z,2,REGULAR,freethrow,1 of 1,[],1626181,,,1610612746,40,31,2023-11-28T04:16:15Z,2020000,False,,,0,,N. Powell Free Throw 1 of 1 (8 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
205,PT09M13.00S,2023-11-28T04:16:35.1Z,2,REGULAR,2pt,Jump Shot,[],1631124,20.367936925098547,75.22212009803921,1610612743,40,31,2023-11-28T04:39:22Z,2030000,False,-126.0,139.0,1,left,MISS J. Strawther 18' pullup Shot,[1631124],1610612743.0,DEN,pullup,,,Strawther,J. Strawther,,,,,Mid-Range,16-24 Left Center,,,,,,18.77,Missed,,,,,,,,,,,,,
206,PT09M12.00S,2023-11-28T04:16:36.1Z,2,REGULAR,rebound,offensive,[],1630192,,,1610612743,40,31,2023-11-28T04:39:22Z,2040000,False,,,0,,Z. Nnaji REBOUND (Off:4 Def:0),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,205.0,4.0,0.0,4.0,,
347,PT09M11.00S,2023-11-28T04:16:37.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630192,9.641918528252305,50.98039215686275,1610612743,40,31,2023-11-28T04:44:41Z,2045000,False,-5.0,38.0,1,left,MISS Z. Nnaji tip Layup,[1630192],1610612743.0,DEN,tip,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,3.84,Missed,,,,,,,,,,,,,
348,PT09M11.00S,2023-11-28T04:16:37.0Z,2,REGULAR,rebound,offensive,[],1630192,,,1610612743,40,31,2023-11-28T04:44:41Z,2047500,False,,,0,,Z. Nnaji REBOUND (Off:5 Def:0),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,347.0,5.0,0.0,5.0,,
207,PT09M08.00S,2023-11-28T04:16:39.0Z,2,REGULAR,turnover,lost ball,[],1630192,,,1610612743,40,31,2023-11-28T04:17:29Z,2050000,False,,,0,,Z. Nnaji lost ball TURNOVER (1 TO),"[1630192, 200782]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Tucker,200782.0,,,,,,
208,PT09M08.00S,2023-11-28T04:16:39.0Z,2,REGULAR,steal,,[],200782,,,1610612746,40,31,2023-11-28T04:16:40Z,2060000,False,,,0,,P. Tucker STEAL (2 STL),[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
209,PT09M03.00S,2023-11-28T04:16:46.8Z,2,REGULAR,foul,personal,['2freethrow'],1629008,,,1610612746,40,31,2023-11-28T04:16:53Z,2070000,False,,,0,,M. Porter Jr. shooting personal FOUL (2 PF) (Powell 2 FT),"[1629008, 1626181]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,1627529.0,2.0,0.0,Powell,1626181.0,,,,,,,,,,,,,,,
211,PT09M03.00S,2023-11-28T04:17:10.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626181,,,1610612746,41,31,2023-11-28T04:17:49Z,2090000,False,,,0,,N. Powell Free Throw 1 of 2 (9 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
212,PT09M03.00S,2023-11-28T04:17:19.4Z,2,REGULAR,substitution,out,[],1631128,,,1610612746,41,31,2023-11-28T04:17:31Z,2100000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M03.00S,2023-11-28T04:17:19.4Z,2,REGULAR,substitution,out,[],1630192,,,1610612746,41,31,2023-11-28T04:17:31Z,2110000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M03.00S,2023-11-28T04:17:19.4Z,2,REGULAR,substitution,in,[],202704,,,1610612746,41,31,2023-11-28T04:17:31Z,2120000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M03.00S,2023-11-28T04:17:19.4Z,2,REGULAR,substitution,in,[],201599,,,1610612746,41,31,2023-11-28T04:17:31Z,2130000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M03.00S,2023-11-28T04:17:10.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626181,,,1610612746,42,31,2023-11-28T04:17:49Z,2140000,False,,,0,,N. Powell Free Throw 2 of 2 (10 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
217,PT08M49.00S,2023-11-28T04:18:02.1Z,2,REGULAR,3pt,Jump Shot,[],1631124,7.621550591327193,5.124080882352942,1610612743,42,34,2023-11-28T04:18:07Z,2150000,False,224.0,19.0,1,left,J. Strawther 3PT  (6 PTS) (M. Porter Jr. 1 AST),"[1631124, 1629008]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Right Corner 3,24+ Right,,,,,,22.52,Made,6.0,M. Porter Jr.,1629008.0,1.0,,,,,,,,,
219,PT08M36.00S,2023-11-28T04:18:18.5Z,2,REGULAR,foul,offensive,[],1628464,,,1610612746,42,34,2023-11-28T04:18:30Z,2170000,False,,,0,,D. Theis offensive FOUL (1 PF),"[1628464, 202704]",1610612746.0,LAC,,,,Theis,D. Theis,,,,,Mid-Range,16-24 Left Center,203177.0,1.0,0.0,Jackson,202704.0,,,,,,,,,,,,,,,
221,PT08M36.00S,2023-11-28T04:18:18.5Z,2,REGULAR,turnover,offensive foul,[],1628464,,,1610612746,42,34,2023-11-28T04:18:30Z,2190000,False,,,0,,D. Theis offensive foul TURNOVER (1 TO),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Mid-Range,16-24 Left Center,203177.0,,,,,,,,,,,1.0,,,,,,,,
222,PT08M36.00S,2023-11-28T04:18:26.2Z,2,REGULAR,substitution,out,[],1628464,,,1610612743,42,34,2023-11-28T04:18:33Z,2200000,False,,,0,,SUB out: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M36.00S,2023-11-28T04:18:26.2Z,2,REGULAR,substitution,out,[],1631212,,,1610612743,42,34,2023-11-28T04:18:33Z,2210000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M36.00S,2023-11-28T04:18:26.2Z,2,REGULAR,substitution,in,[],1627826,,,1610612743,42,34,2023-11-28T04:18:33Z,2220000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M36.00S,2023-11-28T04:18:26.2Z,2,REGULAR,substitution,in,[],203484,,,1610612743,42,34,2023-11-28T04:18:33Z,2230000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M22.00S,2023-11-28T04:18:50.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203484,19.49737187910644,71.07843137254902,1610612743,42,36,2023-11-28T04:41:51Z,2240000,False,-105.0,131.0,1,left,K. Caldwell-Pope 16' pullup Jump Shot (6 PTS) (R. Jackson 5 AST),"[203484, 202704]",1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left Center,,,,,,16.8,Made,6.0,R. Jackson,202704.0,5.0,,,,,,,,,
228,PT08M08.00S,2023-11-28T04:19:04.4Z,2,REGULAR,2pt,Jump Shot,[],202331,84.88830486202366,70.3201593137255,1610612746,42,36,2023-11-28T04:19:08Z,2260000,False,102.0,90.0,1,right,MISS P. George 13' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,8-16 Right,,,,,,13.54,Missed,,,,,,,,,,,,,
229,PT08M06.00S,2023-11-28T04:19:06.4Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,42,36,2023-11-28T04:19:08Z,2270000,False,,,0,,I. Zubac REBOUND (Off:6 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,228.0,7.0,1.0,6.0,,
231,PT07M56.00S,2023-11-28T04:19:27.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],201566,76.00197109067017,28.67647058823529,1610612746,42,36,2023-11-28T04:19:31Z,2290000,False,-107.0,173.0,1,right,MISS R. Westbrook 20' pullup Shot,[201566],1610612746.0,LAC,pullup,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left Center,,,,,,20.33,Missed,,,,,,,,,,,,,
232,PT07M53.00S,2023-11-28T04:19:30.5Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,42,36,2023-11-28T04:19:31Z,2300000,False,,,0,,D. Jordan REBOUND (Off:1 Def:2),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,231.0,3.0,2.0,1.0,,
233,PT07M48.00S,2023-11-28T04:19:35.1Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],202704,20.942838370565042,73.2843137254902,1610612743,42,38,2023-11-28T04:43:41Z,2310000,False,-116.0,144.0,1,left,R. Jackson 18' running pullup Jump Shot (6 PTS),[202704],1610612743.0,DEN,running pullup,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Left Center,,,,,,18.55,Made,6.0,,,,,,,,,,,,
234,PT07M31.00S,2023-11-28T04:19:52.0Z,2,REGULAR,3pt,Jump Shot,[],1626181,92.55913272010513,3.1862745098039227,1610612746,42,38,2023-11-28T04:19:56Z,2320000,False,-234.0,17.0,1,right,MISS N. Powell 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,,,,,,23.47,Missed,,,,,,,,,,,,,
235,PT07M28.00S,2023-11-28T04:19:55.0Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,42,38,2023-11-28T04:19:56Z,2330000,False,,,0,,D. Jordan REBOUND (Off:1 Def:3),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,234.0,4.0,3.0,1.0,,
236,PT07M17.00S,2023-11-28T04:20:05.6Z,2,REGULAR,2pt,Jump Shot,[],203484,22.519710906701704,64.70588235294117,1610612743,42,40,2023-11-28T04:45:11Z,2340000,False,-74.0,159.0,1,left,K. Caldwell-Pope 17' pullup Jump Shot (8 PTS) (M. Porter Jr. 2 AST),"[203484, 1629008]",1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left Center,,,,,,17.53,Made,8.0,M. Porter Jr.,1629008.0,2.0,,,,,,,,,
238,PT07M17.00S,2023-11-28T04:20:10.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,42,40,2023-11-28T04:20:10Z,2360000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M17.00S,2023-11-28T04:22:36.1Z,2,REGULAR,substitution,out,[],200782,,,1610612746,42,40,2023-11-28T04:22:54Z,2370000,False,,,0,,SUB out: P. Tucker,[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M17.00S,2023-11-28T04:22:36.1Z,2,REGULAR,substitution,in,[],202695,,,1610612746,42,40,2023-11-28T04:22:54Z,2380000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M05.00S,2023-11-28T04:23:11.1Z,2,REGULAR,2pt,Jump Shot,[],202331,78.58081471747701,76.43612132352942,1610612746,42,40,2023-11-28T04:23:16Z,2390000,False,132.0,149.0,1,right,MISS P. George 19' Jump Shot,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Right Center,,,,,,19.9,Missed,,,,,,,,,,,,,
242,PT07M02.00S,2023-11-28T04:23:14.1Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,42,40,2023-11-28T04:23:16Z,2400000,False,,,0,,D. Jordan REBOUND (Off:1 Def:4),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,241.0,5.0,4.0,1.0,,
244,PT06M52.00S,2023-11-28T04:23:24.0Z,2,REGULAR,3pt,Jump Shot,[],202704,9.986859395532193,5.369178921568633,1610612743,42,43,2023-11-28T04:23:30Z,2410000,False,223.0,41.0,1,left,R. Jackson 3PT step back (9 PTS),[202704],1610612743.0,DEN,step back,,,Jackson,R. Jackson,,,,,Right Corner 3,24+ Right,,,,,,22.7,Made,9.0,,,,,,,,,,,,
245,PT06M43.00S,2023-11-28T04:23:32.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,90.8508541392904,51.96078431372549,1610612746,42,43,2023-11-28T04:45:56Z,2420000,False,10.0,34.0,1,right,MISS R. Westbrook driving Layup,[201566],1610612746.0,LAC,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,3.49,Missed,,,,,,,,,,,,,
246,PT06M41.00S,2023-11-28T04:23:34.8Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,42,43,2023-11-28T04:23:36Z,2430000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,245.0,3.0,2.0,1.0,,
