actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
252,PT04M02.00S,2024-04-11T03:23:58.9Z,2,REGULAR,substitution,out,[],1641738,,,1610612746,38,51,2024-04-11T03:24:10Z,2500000,False,,,0,,SUB out: K. Brown,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M02.00S,2024-04-11T03:23:58.9Z,2,REGULAR,substitution,out,[],203078,,,1610612746,38,51,2024-04-11T03:24:10Z,2510000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M02.00S,2024-04-11T03:23:58.9Z,2,REGULAR,substitution,in,[],200782,,,1610612746,38,51,2024-04-11T03:24:10Z,2520000,False,,,0,,SUB in: P. Tucker,[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M02.00S,2024-04-11T03:23:58.9Z,2,REGULAR,substitution,in,[],1626220,,,1610612746,38,51,2024-04-11T03:24:10Z,2530000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT03M52.00S,2024-04-11T03:24:19.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630538,88.35413929040736,34.31372549019608,1610612746,40,51,2024-04-11T03:24:23Z,2540000,False,-78.0,57.0,1,right,B. Hyland 9' floating Jump Shot (17 PTS),[1630538],1610612746.0,LAC,floating,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,Made,17.0,9.69,,,,,,,,,
257,PT03M38.00S,2024-04-11T03:24:33.5Z,2,REGULAR,3pt,Jump Shot,[],1626164,31.32391590013141,29.90196078431373,1610612756,40,51,2024-04-11T03:24:39Z,2550000,False,100.0,242.0,1,left,MISS D. Booker 26' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,26.19,,,,,,,,,
258,PT03M35.00S,2024-04-11T03:24:36.5Z,2,REGULAR,rebound,defensive,[],200782,,,1610612746,40,51,2024-04-11T03:24:39Z,2560000,False,,,0,,P. Tucker REBOUND (Off:1 Def:1),[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,257.0,2.0,1.0,1.0,,
259,PT03M28.00S,2024-04-11T03:24:43.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,80.46977660972405,63.72549019607843,1610612746,40,51,2024-04-11T03:24:53Z,2570000,False,69.0,131.0,1,right,MISS B. Hyland 14' pullup Shot,[1630538],1610612746.0,LAC,pullup,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,14.8,,,,,,,,,
260,PT03M25.00S,2024-04-11T03:24:46.5Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,40,51,2024-04-11T03:24:48Z,2580000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,259.0,3.0,3.0,0.0,,
261,PT03M17.00S,2024-04-11T03:24:55.7Z,2,REGULAR,3pt,Jump Shot,[],1626164,29.61563731931669,78.43137254901961,1610612756,40,51,2024-04-11T03:25:00Z,2590000,False,-142.0,226.0,1,left,MISS D. Booker 26' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,26.69,,,,,,,,,
262,PT03M13.00S,2024-04-11T03:24:59.7Z,2,REGULAR,rebound,defensive,[],203486,,,1610612746,40,51,2024-04-11T03:25:00Z,2600000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,261.0,2.0,2.0,0.0,,
263,PT03M06.00S,2024-04-11T03:25:06.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629875,90.98226018396846,57.35294117647059,1610612746,42,51,2024-04-11T03:35:16Z,2610000,False,37.0,32.0,1,right,X. Moon driving floating Jump Shot (4 PTS),[1629875],1610612746.0,LAC,driving floating,,,Moon,X. Moon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,4.0,4.9,,,,,,,,,
264,PT03M01.00S,2024-04-11T03:25:11.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,9.773324572930349,48.0392156862745,1610612756,42,53,2024-04-11T03:25:18Z,2620000,False,10.0,39.0,1,left,R. O'Neale driving finger roll Layup (7 PTS) (J. Nurkic 3 AST),"[1626220, 203994]",1610612756.0,PHX,driving finger roll,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,7.0,4.06,J. Nurkic,203994.0,3.0,,,,,,
266,PT02M46.00S,2024-04-11T03:25:26.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630527,91.63929040735874,50.98039215686275,1610612746,42,53,2024-04-11T03:25:32Z,2640000,False,5.0,26.0,1,right,MISS B. Boston Jr. driving Layup - blocked,"[1630527, 1626220]",1610612746.0,LAC,driving,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,2.66,,,,,,,,O'Neale,1626220.0
267,PT02M46.00S,2024-04-11T03:25:26.9Z,2,REGULAR,block,,[],1626220,,,1610612746,42,53,2024-04-11T03:25:29Z,2650000,False,,,0,,R. O'Neale BLOCK (1 BLK),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
268,PT02M46.00S,2024-04-11T03:25:26.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,42,53,2024-04-11T03:25:32Z,2660000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,266.0,,,,,
270,PT02M33.00S,2024-04-11T03:25:59.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612746,42,53,2024-04-11T03:26:03Z,2680000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,202007.0,,,,,,,,,,,,,,,,,,,
271,PT02M24.00S,2024-04-11T03:26:27.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,23.96517739816032,11.764705882352942,1610612756,42,53,2024-04-11T03:26:32Z,2690000,False,191.0,173.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,25.77,,,,,,,,,
272,PT02M21.00S,2024-04-11T03:26:30.5Z,2,REGULAR,rebound,defensive,[],1630527,,,1610612746,42,53,2024-04-11T03:26:32Z,2700000,False,,,0,,B. Boston Jr. REBOUND (Off:0 Def:3),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,271.0,3.0,3.0,0.0,,
273,PT02M11.00S,2024-04-11T03:26:41.0Z,2,REGULAR,3pt,Jump Shot,[],1630527,70.74572930354796,76.7156862745098,1610612746,45,53,2024-04-11T03:26:46Z,2710000,False,134.0,222.0,1,right,B. Boston Jr. 25' 3PT  (8 PTS) (X. Moon 3 AST),"[1630527, 1629875]",1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,8.0,25.95,X. Moon,1629875.0,3.0,,,,,,
275,PT01M53.00S,2024-04-11T03:26:59.6Z,2,REGULAR,2pt,Jump Shot,[],201142,24.096583442838366,62.5,1610612756,45,55,2024-04-11T03:27:02Z,2730000,False,-62.0,174.0,1,left,K. Durant 18' pullup Jump Shot (8 PTS) (J. Nurkic 4 AST),"[201142, 203994]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,Made,8.0,18.49,J. Nurkic,203994.0,4.0,,,,,,
277,PT01M39.00S,2024-04-11T03:27:13.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,92.42772667542707,46.81372549019608,1610612746,47,55,2024-04-11T03:39:52Z,2750000,False,-16.0,19.0,1,right,B. Hyland driving finger roll Layup (19 PTS),[1630538],1610612746.0,LAC,driving finger roll,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,19.0,2.45,,,,,,,,,
278,PT01M29.00S,2024-04-11T03:27:23.8Z,2,REGULAR,foul,offensive,[],203994,,,1610612756,47,55,2024-04-11T03:27:31Z,2760000,False,,,0,,J. Nurkic charge offensive FOUL (1 PF),"[203994, 203486]",1610612756.0,PHX,charge,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,202007.0,,,,1.0,0.0,Plumlee,203486.0,,,,,,,,,,,,
280,PT01M29.00S,2024-04-11T03:27:23.8Z,2,REGULAR,turnover,offensive foul,[],203994,,,1610612756,47,55,2024-04-11T03:27:23Z,2780000,False,,,0,,J. Nurkic offensive foul TURNOVER (1 TO),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,202007.0,1.0,,,,,,,,,,,,,,,,,,
281,PT01M29.00S,2024-04-11T03:27:32.4Z,2,REGULAR,substitution,out,[],201569,,,1610612746,47,55,2024-04-11T03:27:37Z,2790000,False,,,0,,SUB out: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT01M29.00S,2024-04-11T03:27:32.4Z,2,REGULAR,substitution,in,[],203078,,,1610612746,47,55,2024-04-11T03:27:37Z,2800000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT01M22.00S,2024-04-11T03:27:52.4Z,2,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612746,47,55,2024-04-11T03:27:59Z,2810000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Plumlee 2 FT),"[1626220, 203486]",1610612756.0,PHX,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,202053.0,,,,1.0,0.0,Plumlee,203486.0,,,,,,,,,,,,
285,PT01M22.00S,2024-04-11T03:28:18.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203486,,,1610612746,48,55,2024-04-11T03:28:18Z,2830000,False,,,0,,M. Plumlee Free Throw 1 of 2 (3 PTS),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,Made,3.0,,,,,,,,,,
286,PT01M22.00S,2024-04-11T03:28:39.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203486,,,1610612746,49,55,2024-04-11T03:28:39Z,2840000,False,,,0,,M. Plumlee Free Throw 2 of 2 (4 PTS),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,Made,4.0,,,,,,,,,,
287,PT01M13.00S,2024-04-11T03:28:47.9Z,2,REGULAR,turnover,bad pass,[],203994,,,1610612756,49,55,2024-04-11T03:28:51Z,2850000,False,,,0,,J. Nurkic bad pass TURNOVER (2 TO),"[203994, 1630538]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Right Center,,2.0,Hyland,1630538.0,,,,,,,,,,,,,,,,
288,PT01M13.00S,2024-04-11T03:28:47.9Z,2,REGULAR,steal,,[],1630538,,,1610612746,49,55,2024-04-11T03:28:50Z,2860000,False,,,0,,B. Hyland STEAL (1 STL),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
289,PT01M09.00S,2024-04-11T03:28:52.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630538,90.98226018396846,46.81372549019608,1610612746,51,55,2024-04-11T03:29:04Z,2870000,False,-16.0,32.0,1,right,B. Hyland running finger roll Layup (21 PTS),[1630538],1610612746.0,LAC,running finger roll,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,21.0,3.6,,,,,,,,,
290,PT01M09.00S,2024-04-11T03:28:58.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612756,51,55,2024-04-11T03:28:58Z,2880000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT00M47.50S,2024-04-11T03:30:50.6Z,2,REGULAR,2pt,Jump Shot,[],201142,24.227989487516425,66.91176470588235,1610612756,51,55,2024-04-11T03:31:00Z,2890000,False,-85.0,175.0,1,left,MISS K. Durant 19' pullup Shot,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,Missed,,19.46,,,,,,,,,
292,PT00M45.20S,2024-04-11T03:30:52.9Z,2,REGULAR,rebound,defensive,[],1629875,,,1610612746,51,55,2024-04-11T03:30:57Z,2900000,False,,,0,,X. Moon REBOUND (Off:1 Def:2),[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,291.0,3.0,2.0,1.0,,
294,PT00M33.70S,2024-04-11T03:31:17.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630527,84.4119579500657,39.4607843137255,1610612746,53,55,2024-04-11T03:31:20Z,2920000,False,-53.0,94.0,1,right,B. Boston Jr. 10' pullup Jump Shot (10 PTS) (X. Moon 4 AST),"[1630527, 1629875]",1610612746.0,LAC,pullup,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,10.0,10.78,X. Moon,1629875.0,4.0,,,,,,
296,PT00M11.90S,2024-04-11T03:31:41.3Z,2,REGULAR,2pt,Jump Shot,[],203078,21.59986859395532,33.57843137254902,1610612756,53,55,2024-04-11T03:31:45Z,2940000,False,82.0,151.0,1,left,MISS B. Beal 17' pullup Shot,[203078],1610612756.0,PHX,pullup,,,Beal,B. Beal,,,,,Mid-Range,16-24 Right Center,,,,,,,,,Missed,,17.14,,,,,,,,,
297,PT00M11.90S,2024-04-11T03:31:41.3Z,2,REGULAR,rebound,defensive,[],203486,,,1610612746,53,55,2024-04-11T03:32:42Z,2950000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:3),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,296.0,3.0,3.0,0.0,,
298,PT00M02.30S,2024-04-11T03:31:51.3Z,2,REGULAR,3pt,Jump Shot,[],1630538,71.00854139290408,16.42156862745098,1610612746,56,55,2024-04-11T03:31:56Z,2960000,False,-168.0,220.0,1,right,B. Hyland 27' 3PT step back (24 PTS),[1630538],1610612746.0,LAC,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,24.0,27.67,,,,,,,,,
299,PT00M00.00S,2024-04-11T03:32:06.1Z,2,REGULAR,period,end,[],0,,,1610612756,56,55,2024-04-11T03:32:06Z,2970000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2024-04-11T03:47:08.3Z,3,REGULAR,substitution,out,['startperiod'],1629875,,,1610612756,56,55,2024-04-11T03:47:30Z,2980000,False,,,0,,SUB out: X. Moon,[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2024-04-11T03:47:08.3Z,3,REGULAR,substitution,in,['startperiod'],1629599,,,1610612756,56,55,2024-04-11T03:47:30Z,2990000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2024-04-11T03:47:32.0Z,3,REGULAR,period,start,[],0,,,1610612746,56,55,2024-04-11T03:47:32Z,3000000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT11M45.00S,2024-04-11T03:47:45.4Z,3,REGULAR,3pt,Jump Shot,[],200782,11.350197109067011,1.9607843137254974,1610612746,59,55,2024-04-11T03:47:49Z,3010000,False,240.0,54.0,1,left,P. Tucker 24' 3PT  (5 PTS) (M. Plumlee 2 AST),"[200782, 203486]",1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,Right Corner 3,24+ Right,,,,,,,,,Made,5.0,24.62,M. Plumlee,203486.0,2.0,,,,,,
305,PT11M29.00S,2024-04-11T03:48:01.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,82.57227332457293,60.049019607843135,1610612756,59,57,2024-04-11T03:48:05Z,3030000,False,50.0,111.0,1,right,K. Durant 12' turnaround fadeaway Jump Shot (10 PTS) (J. Nurkic 5 AST),"[201142, 203994]",1610612756.0,PHX,turnaround fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,10.0,12.21,J. Nurkic,203994.0,5.0,,,,,,
307,PT11M12.00S,2024-04-11T03:48:22.3Z,3,REGULAR,foul,personal,[],1626164,,,1610612746,59,57,2024-04-11T03:48:30Z,3050000,False,,,0,,D. Booker personal FOUL (1 PF),"[1626164, 203486]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,202007.0,,,,1.0,0.0,Plumlee,203486.0,,,,,,,,,,,,
309,PT11M05.00S,2024-04-11T03:48:46.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,9.641918528252305,49.50980392156863,1610612746,59,57,2024-04-11T03:48:50Z,3070000,False,2.0,38.0,1,left,MISS B. Hyland driving Layup,[1630538],1610612746.0,LAC,driving,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,3.82,,,,,,,,,
310,PT11M04.00S,2024-04-11T03:48:47.6Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612756,59,57,2024-04-11T03:57:40Z,3080000,False,,,0,,R. O'Neale REBOUND (Off:2 Def:4),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,309.0,6.0,4.0,2.0,,
311,PT10M58.00S,2024-04-11T03:48:54.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626164,92.69053876478318,48.774509803921575,1610612756,59,59,2024-04-11T03:50:18Z,3090000,False,-6.0,16.0,1,right,D. Booker running Layup (18 PTS) (R. O'Neale 2 AST),"[1626164, 1626220]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,18.0,1.73,R. O'Neale,1626220.0,2.0,,,,,,
313,PT10M42.00S,2024-04-11T03:49:09.6Z,3,REGULAR,3pt,Jump Shot,[],1629599,29.61563731931669,18.627450980392155,1610612746,59,59,2024-04-11T03:49:13Z,3110000,False,157.0,226.0,1,left,MISS A. Coffey 27' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,27.5,,,,,,,,,
314,PT10M40.00S,2024-04-11T03:49:11.6Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,59,59,2024-04-11T03:49:13Z,3120000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:8),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,313.0,11.0,8.0,3.0,,
315,PT10M38.00S,2024-04-11T03:49:19.2Z,3,REGULAR,foul,personal,[],1630538,,,1610612756,59,59,2024-04-11T03:49:33Z,3130000,False,,,0,,B. Hyland personal FOUL (2 PF),"[1630538, 201142]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Right,2714.0,,,,2.0,0.0,Durant,201142.0,,,,,,,,,,,,
317,PT10M30.00S,2024-04-11T03:49:40.7Z,3,REGULAR,3pt,Jump Shot,[],1626220,71.7969776609724,16.17647058823529,1610612756,59,59,2024-04-11T03:49:44Z,3150000,False,-169.0,213.0,1,right,MISS R. O'Neale 27' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,27.16,,,,,,,,,
318,PT10M28.00S,2024-04-11T03:49:42.7Z,3,REGULAR,rebound,defensive,[],1629599,,,1610612746,59,59,2024-04-11T03:49:44Z,3160000,False,,,0,,A. Coffey REBOUND (Off:0 Def:4),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,317.0,4.0,4.0,0.0,,
319,PT10M11.00S,2024-04-11T03:49:59.4Z,3,REGULAR,2pt,Jump Shot,[],1630527,19.365965834428394,70.83333333333333,1610612746,61,59,2024-04-11T03:50:02Z,3170000,False,-104.0,130.0,1,left,B. Boston Jr. 16' pullup Jump Shot (12 PTS),[1630527],1610612746.0,LAC,pullup,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,Made,12.0,16.62,,,,,,,,,
320,PT09M53.00S,2024-04-11T03:50:16.9Z,3,REGULAR,3pt,Jump Shot,[],1626220,82.17805519053877,96.81372549019608,1610612756,61,62,2024-04-11T03:50:20Z,3180000,False,234.0,115.0,1,right,R. O'Neale 26' 3PT  (10 PTS) (K. Durant 2 AST),"[1626220, 201142]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,10.0,26.08,K. Durant,201142.0,2.0,,,,,,
322,PT09M39.00S,2024-04-11T03:50:31.4Z,3,REGULAR,3pt,Jump Shot,[],1630538,34.8718791064389,54.16666666666667,1610612746,64,62,2024-04-11T03:50:34Z,3200000,False,-21.0,275.0,1,left,B. Hyland 27' 3PT step back (27 PTS),[1630538],1610612746.0,LAC,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,27.0,27.61,,,,,,,,,
323,PT09M27.00S,2024-04-11T03:50:42.2Z,3,REGULAR,3pt,Jump Shot,[],203078,74.03088042049934,12.25490196078431,1610612756,64,62,2024-04-11T03:50:46Z,3210000,False,-189.0,192.0,1,right,MISS B. Beal 26' 3PT,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,26.89,,,,,,,,,
324,PT09M25.00S,2024-04-11T03:50:44.2Z,3,REGULAR,rebound,defensive,[],200782,,,1610612746,64,62,2024-04-11T03:50:46Z,3220000,False,,,0,,P. Tucker REBOUND (Off:1 Def:2),[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,323.0,3.0,2.0,1.0,,
325,PT09M18.00S,2024-04-11T03:50:51.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630527,9.641918528252305,50.245098039215684,1610612746,64,62,2024-04-11T03:50:55Z,3230000,False,-1.0,38.0,1,left,MISS B. Boston Jr. driving Layup,[1630527],1610612746.0,LAC,driving,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,3.81,,,,,,,,,
326,PT09M16.00S,2024-04-11T03:50:53.3Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,64,62,2024-04-11T03:50:55Z,3240000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:9),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,325.0,12.0,9.0,3.0,,
327,PT09M14.00S,2024-04-11T03:50:56.1Z,3,REGULAR,turnover,bad pass,[],203994,,,1610612756,64,62,2024-04-11T03:50:59Z,3250000,False,,,0,,J. Nurkic bad pass TURNOVER (3 TO),"[203994, 1630538]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,3.0,Hyland,1630538.0,,,,,,,,,,,,,,,,
328,PT09M14.00S,2024-04-11T03:50:56.1Z,3,REGULAR,steal,,[],1630538,,,1610612746,64,62,2024-04-11T03:50:58Z,3260000,False,,,0,,B. Hyland STEAL (2 STL),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
329,PT09M10.00S,2024-04-11T03:50:59.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630538,30.798291721419176,77.94117647058823,1610612746,67,62,2024-04-11T03:51:02Z,3270000,False,-140.0,237.0,1,left,B. Hyland 27' 3PT  (30 PTS),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,30.0,27.51,,,,,,,,,
330,PT08M58.00S,2024-04-11T03:51:12.1Z,3,REGULAR,turnover,lost ball,[],201142,,,1610612756,67,62,2024-04-11T03:51:18Z,3280000,False,,,0,,K. Durant lost ball TURNOVER (2 TO),"[201142, 200782]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Center,,2.0,Tucker,200782.0,,,,,,,,,,,,,,,,
331,PT08M58.00S,2024-04-11T03:51:12.1Z,3,REGULAR,steal,,[],200782,,,1610612746,67,62,2024-04-11T03:52:06Z,3290000,False,,,0,,P. Tucker STEAL (1 STL),[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
332,PT08M52.00S,2024-04-11T03:51:17.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629599,9.379106438896187,55.3921568627451,1610612746,67,62,2024-04-11T03:54:59Z,3300000,False,-27.0,36.0,1,left,MISS A. Coffey running Layup,[1629599],1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,4.48,,,,,,,,,
333,PT08M51.00S,2024-04-11T03:51:18.2Z,3,REGULAR,rebound,offensive,[],1629599,,,1610612746,67,62,2024-04-11T03:54:59Z,3310000,False,,,0,,A. Coffey REBOUND (Off:1 Def:4),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,332.0,5.0,4.0,1.0,,
