actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
89,PT04M16.00S,2023-03-02T00:55:26.8Z,1,REGULAR,substitution,in,[],203469,,,1610612748,22,19,2023-03-02T00:55:44Z,890000,False,,,0,,SUB in: C. Zeller,[203469],1610612748.0,MIA,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M16.00S,2023-03-02T00:55:26.8Z,1,REGULAR,substitution,in,[],1629003,,,1610612748,22,19,2023-03-02T00:55:44Z,900000,False,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M16.00S,2023-03-02T00:55:26.8Z,1,REGULAR,substitution,in,[],1630194,,,1610612748,22,19,2023-03-02T00:55:44Z,910000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M10.00S,2023-03-02T00:55:58.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,7.046649145860711,52.69607843137255,1610612748,24,19,2023-03-02T00:56:03Z,920000,False,-13.0,14.0,1,left,J. Butler cutting Layup (10 PTS) (C. Zeller 1 AST),"[202710, 203469]",1610612748.0,MIA,cutting,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,1.92,Made,10.0,C. Zeller,203469.0,1.0,,,,,,,,,
94,PT03M54.00S,2023-03-02T00:56:13.9Z,1,REGULAR,3pt,Jump Shot,[],202699,71.30420499342969,76.9607843137255,1610612755,24,22,2023-03-02T00:56:18Z,940000,False,135.0,217.0,1,right,T. Harris 25' 3PT pullup (7 PTS) (T. Maxey 1 AST),"[202699, 1630178]",1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,25.56,Made,7.0,T. Maxey,1630178.0,1.0,,,,,,,,,
96,PT03M39.00S,2023-03-02T00:56:28.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201567,15.982260183968464,45.34313725490196,1610612748,26,22,2023-03-02T00:57:06Z,960000,False,23.0,98.0,1,left,K. Love 10' floating Jump Shot (5 PTS),[201567],1610612748.0,MIA,floating,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.04,Made,5.0,,,,,,,,,,,,
97,PT03M24.00S,2023-03-02T00:56:44.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,81.2910643889619,41.17647058823529,1610612755,26,22,2023-03-02T00:56:52Z,970000,False,-44.0,123.0,1,right,MISS T. Harris 13' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.1,Missed,,,,,,,,,,,,,
98,PT03M21.00S,2023-03-02T00:56:47.0Z,1,REGULAR,rebound,defensive,[],203469,,,1610612748,26,22,2023-03-02T00:56:52Z,980000,False,,,0,,C. Zeller REBOUND (Off:0 Def:1),[203469],1610612748.0,MIA,,,,Zeller,C. Zeller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,97.0,1.0,1.0,0.0,,
99,PT03M09.00S,2023-03-02T00:56:59.1Z,1,REGULAR,turnover,bad pass,[],1629216,,,1610612748,26,22,2023-03-02T00:57:04Z,990000,False,,,0,,G. Vincent bad pass TURNOVER (1 TO),"[1629216, 1627863]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,House Jr.,1627863.0,,,,,,
100,PT03M09.00S,2023-03-02T00:56:59.1Z,1,REGULAR,steal,,[],1627863,,,1610612755,26,22,2023-03-02T00:57:01Z,1000000,False,,,0,,D. House Jr. STEAL (1 STL),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
101,PT03M03.00S,2023-03-02T00:57:05.4Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627863,87.86136662286465,51.71568627450981,1610612755,26,24,2023-03-02T00:57:30Z,1010000,False,9.0,62.0,1,right,D. House Jr. 6' driving floating Jump Shot (2 PTS),[1627863],1610612755.0,PHI,driving floating,,,House Jr.,D. House Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.22,Made,2.0,,,,,,,,,,,,
102,PT02M52.00S,2023-03-02T00:57:15.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,9.017739816031538,39.705882352941174,1610612748,28,24,2023-03-02T00:57:26Z,1020000,False,51.0,32.0,1,left,G. Vincent 6' driving Layup (2 PTS),[1629216],1610612748.0,MIA,driving,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.08,Made,2.0,,,,,,,,,,,,
103,PT02M46.00S,2023-03-02T00:57:26.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,28,24,2023-03-02T00:57:26Z,1030000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M46.00S,2023-03-02T00:59:43.1Z,1,REGULAR,substitution,out,[],1629216,,,1610612755,28,24,2023-03-02T01:00:08Z,1040000,False,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M46.00S,2023-03-02T00:59:43.1Z,1,REGULAR,substitution,out,[],202710,,,1610612755,28,24,2023-03-02T01:00:08Z,1050000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M46.00S,2023-03-02T00:59:43.1Z,1,REGULAR,substitution,out,[],201567,,,1610612755,28,24,2023-03-02T01:00:08Z,1060000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M46.00S,2023-03-02T00:59:43.1Z,1,REGULAR,substitution,in,[],203506,,,1610612755,28,24,2023-03-02T01:00:08Z,1070000,False,,,0,,SUB in: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M46.00S,2023-03-02T00:59:43.1Z,1,REGULAR,substitution,in,[],1629639,,,1610612755,28,24,2023-03-02T01:00:08Z,1080000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M46.00S,2023-03-02T00:59:43.1Z,1,REGULAR,substitution,in,[],1628997,,,1610612755,28,24,2023-03-02T01:00:08Z,1090000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M36.00S,2023-03-02T01:00:32.9Z,1,REGULAR,foul,personal,[],203506,,,1610612755,28,24,2023-03-02T01:00:43Z,1100000,False,,,0,,V. Oladipo personal FOUL (1 PF),"[203506, 1629003]",1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Mid-Range,16-24 Center,1155.0,1.0,0.0,Milton,1629003.0,,,,,,,,,,,,,,,
112,PT02M25.00S,2023-03-02T01:00:57.9Z,1,REGULAR,2pt,Jump Shot,[],1630194,93.77463863337714,76.22549019607843,1610612755,28,26,2023-03-02T01:01:07Z,1120000,False,131.0,6.0,1,right,P. Reed 13' Jump Shot (2 PTS) (T. Harris 3 AST),"[1630194, 202699]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Right,,,,,,13.12,Made,2.0,T. Harris,202699.0,3.0,,,,,,,,,
114,PT01M59.00S,2023-03-02T01:01:23.6Z,1,REGULAR,3pt,Jump Shot,[],1629622,24.52365308804205,12.009803921568627,1610612748,31,26,2023-03-02T01:01:32Z,1140000,False,190.0,178.0,1,left,M. Strus 26' 3PT  (3 PTS) (T. Herro 2 AST),"[1629622, 1629639]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,,,,26.04,Made,3.0,T. Herro,1629639.0,2.0,,,,,,,,,
116,PT01M42.00S,2023-03-02T01:01:42.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,91.01511169513797,46.81372549019608,1610612755,31,28,2023-03-02T01:02:05Z,1160000,False,-16.0,32.0,1,right,S. Milton driving finger roll Layup (2 PTS) (T. Maxey 2 AST),"[1629003, 1630178]",1610612755.0,PHI,driving finger roll,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,,,3.57,Made,2.0,T. Maxey,1630178.0,2.0,,,,,,,,,
118,PT01M17.00S,2023-03-02T01:02:06.4Z,1,REGULAR,turnover,bad pass,[],203506,,,1610612748,31,28,2023-03-02T01:02:10Z,1180000,False,,,0,,V. Oladipo bad pass TURNOVER (1 TO),"[203506, 202699]",1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,Harris,202699.0,,,,,,
119,PT01M17.00S,2023-03-02T01:02:06.4Z,1,REGULAR,steal,,[],202699,,,1610612755,31,28,2023-03-02T01:02:08Z,1190000,False,,,0,,T. Harris STEAL (1 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
120,PT01M14.00S,2023-03-02T01:02:13.4Z,1,REGULAR,foul,personal,['2freethrow'],203506,,,1610612755,31,28,2023-03-02T01:02:26Z,1200000,False,,,0,,V. Oladipo shooting personal FOUL (2 PF) (House Jr. 2 FT),"[203506, 1627863]",1610612748.0,MIA,shooting,,,Oladipo,V. Oladipo,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,2.0,0.0,House Jr.,1627863.0,,,,,,,,,,,,,,,
122,PT01M14.00S,2023-03-02T01:02:34.1Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627863,,,1610612755,31,29,2023-03-02T01:02:34Z,1220000,False,,,0,,D. House Jr. Free Throw 1 of 2 (3 PTS),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
123,PT01M14.00S,2023-03-02T01:02:35.8Z,1,REGULAR,substitution,out,[],202699,,,1610612755,31,29,2023-03-02T01:02:38Z,1230000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M14.00S,2023-03-02T01:02:35.8Z,1,REGULAR,substitution,in,[],1629667,,,1610612755,31,29,2023-03-02T01:02:38Z,1240000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M14.00S,2023-03-02T01:02:47.5Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627863,,,1610612755,31,30,2023-03-02T01:02:47Z,1250000,False,,,0,,D. House Jr. Free Throw 2 of 2 (4 PTS),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
126,PT00M56.10S,2023-03-02T01:03:07.1Z,1,REGULAR,3pt,Jump Shot,[],1629622,35.167542706964525,40.44117647058824,1610612748,31,30,2023-03-02T01:03:14Z,1260000,False,48.0,278.0,1,left,MISS M. Strus 28' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,,,,,,28.22,Missed,,,,,,,,,,,,,
127,PT00M55.30S,2023-03-02T01:03:07.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,31,30,2023-03-02T01:03:14Z,1270000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,126.0,,,,,
128,PT00M55.30S,2023-03-02T01:03:17.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629003,,,1610612748,31,30,2023-03-02T01:03:42Z,1280000,False,,,0,,S. Milton loose ball personal FOUL (1 PF) (Zeller 2 FT),"[1629003, 203469]",1610612755.0,PHI,loose ball,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,1627964.0,1.0,0.0,Zeller,203469.0,,,,,,,,,,,,,,,
130,PT00M55.30S,2023-03-02T01:03:35.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203469,,,1610612748,32,30,2023-03-02T01:03:35Z,1300000,False,,,0,,C. Zeller Free Throw 1 of 2 (1 PTS),[203469],1610612748.0,MIA,,,,Zeller,C. Zeller,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
131,PT00M55.30S,2023-03-02T01:03:52.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203469,,,1610612748,33,30,2023-03-02T01:03:52Z,1310000,False,,,0,,C. Zeller Free Throw 2 of 2 (2 PTS),[203469],1610612748.0,MIA,,,,Zeller,C. Zeller,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
132,PT00M49.20S,2023-03-02T01:04:07.5Z,1,REGULAR,violation,kicked ball,[],1628997,,,1610612755,33,30,2023-03-02T01:04:17Z,1320000,False,,,0,,C. Martin kicked ball VIOLATION,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,1155.0,,,,,,,,,,,,,,,,,,,
133,PT00M38.80S,2023-03-02T01:04:25.6Z,1,REGULAR,2pt,Jump Shot,[],1629003,92.72339027595268,28.676470588235293,1610612755,33,32,2023-03-02T01:04:33Z,1330000,False,-107.0,16.0,1,right,S. Milton 10' floating Jump Shot (4 PTS) (J. McDaniels 1 AST),"[1629003, 1629667]",1610612755.0,PHI,floating,,,Milton,S. Milton,,,,,Mid-Range,8-16 Left,,,,,,10.78,Made,4.0,J. McDaniels,1629667.0,1.0,,,,,,,,,
135,PT00M33.90S,2023-03-02T01:04:37.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203506,9.280551905387648,39.950980392156865,1610612748,33,32,2023-03-02T01:05:12Z,1350000,False,50.0,35.0,1,left,MISS V. Oladipo 6' driving finger roll Layup,[203506],1610612748.0,MIA,driving finger roll,,,Oladipo,V. Oladipo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.1,Missed,,,,,,,,,,,,,
136,PT00M33.90S,2023-03-02T01:04:37.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,33,32,2023-03-02T01:04:52Z,1360000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,135.0,,,,,
137,PT00M33.90S,2023-03-02T01:04:48.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612748,33,32,2023-03-02T01:04:59Z,1370000,False,,,0,,T. Maxey loose ball personal FOUL (1 PF) (Zeller 2 FT),"[1630178, 203469]",1610612755.0,PHI,loose ball,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1155.0,1.0,0.0,Zeller,203469.0,,,,,,,,,,,,,,,
139,PT00M33.90S,2023-03-02T01:05:05.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203469,,,1610612748,34,32,2023-03-02T01:05:05Z,1390000,False,,,0,,C. Zeller Free Throw 1 of 2 (3 PTS),[203469],1610612748.0,MIA,,,,Zeller,C. Zeller,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
140,PT00M33.90S,2023-03-02T01:05:17.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203469,,,1610612748,35,32,2023-03-02T01:05:17Z,1400000,False,,,0,,C. Zeller Free Throw 2 of 2 (4 PTS),[203469],1610612748.0,MIA,,,,Zeller,C. Zeller,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
141,PT00M26.80S,2023-03-02T01:05:26.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,91.5407358738502,44.36274509803921,1610612755,35,32,2023-03-02T01:05:34Z,1410000,False,-28.0,27.0,1,right,MISS S. Milton driving Layup - blocked,"[1629003, 1628997]",1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,,,3.9,Missed,,,,,,,,,,,,Martin,1628997.0
142,PT00M26.80S,2023-03-02T01:05:26.6Z,1,REGULAR,block,,[],1628997,,,1610612755,35,32,2023-03-02T01:05:29Z,1420000,False,,,0,,C. Martin BLOCK (1 BLK),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
143,PT00M26.80S,2023-03-02T01:05:26.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,35,32,2023-03-02T01:05:34Z,1430000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,141.0,,,,,
145,PT00M11.60S,2023-03-02T01:05:56.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629667,77.4802890932983,88.23529411764706,1610612755,35,32,2023-03-02T01:06:02Z,1450000,False,191.0,159.0,1,right,MISS J. McDaniels 24' 3PT,[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,,24.88,Missed,,,,,,,,,,,,,
146,PT00M08.30S,2023-03-02T01:06:00.0Z,1,REGULAR,rebound,offensive,[],1630194,,,1610612755,35,32,2023-03-02T01:06:02Z,1460000,False,,,0,,P. Reed REBOUND (Off:1 Def:0),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,145.0,1.0,0.0,1.0,,
147,PT00M08.30S,2023-03-02T01:06:00.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630194,94.30026281208936,54.65686274509803,1610612755,35,34,2023-03-02T01:06:06Z,1470000,False,23.0,1.0,1,right,P. Reed putback Layup (4 PTS),[1630194],1610612755.0,PHI,putback,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,2.33,Made,4.0,,,,,,,,,,,,
148,PT00M01.90S,2023-03-02T01:06:10.3Z,1,REGULAR,3pt,Jump Shot,[],203506,32.40801576872536,59.068627450980394,1610612748,38,34,2023-03-02T01:06:14Z,1480000,False,-45.0,252.0,1,left,V. Oladipo 25' 3PT pullup (3 PTS),[203506],1610612748.0,MIA,pullup,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Center,,,,,,25.61,Made,3.0,,,,,,,,,,,,
149,PT00M00.00S,2023-03-02T01:06:21.9Z,1,REGULAR,period,end,[],0,,,1610612755,38,34,2023-03-02T01:06:21Z,1490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2023-03-02T01:06:25.3Z,2,REGULAR,substitution,out,['startperiod'],1630178,,,1610612755,38,34,2023-03-02T01:09:01Z,1500000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2023-03-02T01:06:25.3Z,2,REGULAR,substitution,in,['startperiod'],201935,,,1610612755,38,34,2023-03-02T01:09:01Z,1510000,False,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2023-03-02T01:09:13.0Z,2,REGULAR,period,start,[],0,,,1610612755,38,34,2023-03-02T01:09:13Z,1520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT11M50.00S,2023-03-02T01:09:27.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,90.22667542706965,44.85294117647059,1610612755,38,34,2023-03-02T01:09:37Z,1530000,False,-26.0,39.0,1,right,MISS J. McDaniels driving Layup - blocked,"[1629667, 203506]",1610612755.0,PHI,driving,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.7,Missed,,,,,,,,,,,,Oladipo,203506.0
154,PT11M50.00S,2023-03-02T01:09:27.4Z,2,REGULAR,block,,[],203506,,,1610612755,38,34,2023-03-02T01:11:13Z,1540000,False,,,0,,V. Oladipo BLOCK (1 BLK),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
155,PT11M50.00S,2023-03-02T01:09:27.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,38,34,2023-03-02T01:09:37Z,1550000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,153.0,,,,,
157,PT11M39.00S,2023-03-02T01:09:43.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628997,6.389618922470433,60.049019607843135,1610612748,38,34,2023-03-02T01:11:26Z,1570000,False,-50.0,8.0,1,left,MISS C. Martin floating Shot - blocked,"[1628997, 201935]",1610612748.0,MIA,floating,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.08,Missed,,,,,,,,,,,,Harden,201935.0
158,PT11M39.00S,2023-03-02T01:09:43.9Z,2,REGULAR,block,,[],201935,,,1610612748,38,34,2023-03-02T01:11:01Z,1580000,False,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
159,PT11M34.00S,2023-03-02T01:09:48.9Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,38,34,2023-03-02T01:13:29Z,1590000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,157.0,1.0,1.0,0.0,,
160,PT11M31.00S,2023-03-02T01:09:51.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629003,92.72339027595268,3.431372549019608,1610612755,38,37,2023-03-02T01:12:28Z,1600000,False,-233.0,16.0,1,right,S. Milton 3PT running (7 PTS) (J. Harden 2 AST),"[1629003, 201935]",1610612755.0,PHI,running,,,Milton,S. Milton,,,,,Left Corner 3,24+ Left,,,,,,23.33,Made,7.0,J. Harden,201935.0,2.0,,,,,,,,,
162,PT11M17.00S,2023-03-02T01:10:06.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,16.376478318002626,44.85294117647059,1610612748,38,37,2023-03-02T01:13:18Z,1620000,False,26.0,101.0,1,left,MISS T. Herro 10' floating Shot,[1629639],1610612748.0,MIA,floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.46,Missed,,,,,,,,,,,,,
163,PT11M17.00S,2023-03-02T01:10:06.0Z,2,REGULAR,rebound,defensive,[],1627863,,,1610612755,38,37,2023-03-02T01:10:17Z,1630000,False,,,0,,D. House Jr. REBOUND (Off:0 Def:1),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,162.0,1.0,1.0,0.0,,
164,PT11M09.00S,2023-03-02T01:10:23.2Z,2,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612755,38,37,2023-03-02T01:10:52Z,1640000,False,,,0,,M. Strus shooting personal FOUL (1 PF) (Harden 2 FT),"[1629622, 201935]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,1155.0,1.0,0.0,Harden,201935.0,,,,,,,,,,,,,,,
166,PT11M09.00S,2023-03-02T01:10:55.2Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,38,38,2023-03-02T01:10:55Z,1660000,False,,,0,,J. Harden Free Throw 1 of 2 (3 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
168,PT11M09.00S,2023-03-02T01:11:42.8Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,38,39,2023-03-02T01:11:42Z,1680000,False,,,0,,J. Harden Free Throw 2 of 2 (4 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
169,PT11M00.00S,2023-03-02T01:11:53.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,6.915243101182654,49.26470588235294,1610612748,40,39,2023-03-02T01:11:58Z,1690000,False,4.0,13.0,1,left,T. Herro driving reverse Layup (7 PTS) (M. Strus 1 AST),"[1629639, 1629622]",1610612748.0,MIA,driving reverse,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,,,1.3,Made,7.0,M. Strus,1629622.0,1.0,,,,,,,,,
171,PT10M47.00S,2023-03-02T01:12:05.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,91.80354796320631,45.83333333333333,1610612755,40,39,2023-03-02T01:12:12Z,1710000,False,-21.0,25.0,1,right,MISS J. McDaniels driving Layup,[1629667],1610612755.0,PHI,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,3.21,Missed,,,,,,,,,,,,,
172,PT10M44.00S,2023-03-02T01:12:08.4Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,40,39,2023-03-02T01:12:12Z,1720000,False,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,171.0,1.0,1.0,0.0,,
173,PT10M35.00S,2023-03-02T01:12:19.5Z,2,REGULAR,turnover,out-of-bounds,[],1629622,,,1610612748,40,39,2023-03-02T01:12:33Z,1730000,False,,,0,,M. Strus bad pass out-of-bounds TURNOVER (1 TO),[1629622],1610612748.0,MIA,bad pass,,,Strus,M. Strus,,,,,In The Paint (Non-RA),8-16 Center,1155.0,,,,,,,,,,,1.0,,,,,,,,
174,PT10M12.00S,2023-03-02T01:12:49.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201935,87.72996057818659,46.568627450980394,1610612755,40,39,2023-03-02T01:12:58Z,1740000,False,-17.0,63.0,1,right,MISS J. Harden 6' driving Layup,[201935],1610612755.0,PHI,driving,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.51,Missed,,,,,,,,,,,,,
