shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
03:49,84,PT03M49.00S,2022-12-07T00:55:08.1Z,1,REGULAR,rebound,defensive,[],202711,,,1610612765,17,12,2022-12-07T00:55:15Z,820000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[202711],44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,83.0,2.0,2.0,0.0,,,,,,,,,,,,,,
03:47,86,PT03M47.00S,2022-12-07T00:55:29.7Z,1,REGULAR,foul,personal,[],1631107,,,1610612765,17,12,2022-12-07T00:57:07Z,830000,False,,,0,,N. Jovic personal FOUL (1 PF),"[1631107, 1630191]",5,1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,203054.0,1.0,0.0,Stewart,1630191.0
03:47,88,PT03M47.00S,2022-12-07T00:55:41.8Z,1,REGULAR,substitution,out,[],1628997,,,1610612765,17,12,2022-12-07T00:55:44Z,850000,False,,,0,,SUB out: C. Martin,[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
03:47,89,PT03M47.00S,2022-12-07T00:55:41.8Z,1,REGULAR,substitution,in,[],203506,,,1610612765,17,12,2022-12-07T00:55:44Z,860000,False,,,0,,SUB in: V. Oladipo,[203506],4,1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,,
03:35,91,PT03M35.00S,2022-12-07T00:56:27.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,80.89684625492772,50.73529411764706,1610612765,17,12,2022-12-07T01:05:04Z,880000,False,4.0,127.0,1,right,MISS K. Hayes 12' pullup Shot,[1630165],7,1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,12.72,Missed,,,,,,,,,,,,,,,,,,
03:31,92,PT03M31.00S,2022-12-07T00:56:29.8Z,1,REGULAR,rebound,defensive,[],200768,,,1610612748,17,12,2022-12-07T00:56:29Z,890000,False,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,,,91.0,2.0,2.0,0.0,,,,,,,,,,,,,,
03:23,93,PT03M23.00S,2022-12-07T00:56:38.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,15.768725361366624,43.00704656862745,1610612748,17,12,2022-12-07T00:57:18Z,900000,False,35.0,96.0,1,left,MISS K. Lowry 10' turnaround fadeaway Shot,[200768],7,1610612748.0,MIA,turnaround fadeaway,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,10.19,Missed,,,,,,,,,,,,,,,,,,
03:23,94,PT03M23.00S,2022-12-07T00:56:38.6Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,17,12,2022-12-07T00:56:45Z,910000,False,,,0,,I. Stewart REBOUND (Off:0 Def:3),[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Center,,,93.0,3.0,3.0,0.0,,,,,,,,,,,,,,
03:17,95,PT03M17.00S,2022-12-07T00:56:44.8Z,1,REGULAR,turnover,lost ball,[],202711,,,1610612765,17,12,2022-12-07T00:56:48Z,920000,False,,,0,,B. Bogdanovic lost ball TURNOVER (2 TO),"[202711, 200768]",44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2.0,Lowry,200768.0,,,,,
03:17,96,PT03M17.00S,2022-12-07T00:56:44.8Z,1,REGULAR,steal,,[],200768,,,1610612748,17,12,2022-12-07T00:56:46Z,930000,False,,,0,,K. Lowry STEAL (3 STL),[200768],7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
03:14,99,PT03M14.00S,2022-12-07T00:57:05.7Z,1,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612748,17,12,2022-12-07T00:57:13Z,960000,False,,,0,,I. Stewart shooting personal FOUL (1 PF) (Oladipo 2 FT),"[1630191, 203506]",28,1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203054.0,1.0,0.0,Oladipo,203506.0
03:14,101,PT03M14.00S,2022-12-07T00:57:18.5Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203506,,,1610612748,18,12,2022-12-07T00:57:18Z,980000,False,,,0,,V. Oladipo Free Throw 1 of 2 (1 PTS),[203506],4,1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
03:14,102,PT03M14.00S,2022-12-07T00:57:19.5Z,1,REGULAR,substitution,out,[],1630165,,,1610612748,18,12,2022-12-07T00:57:32Z,990000,False,,,0,,SUB out: K. Hayes,[1630165],7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
03:14,103,PT03M14.00S,2022-12-07T00:57:19.5Z,1,REGULAR,substitution,out,[],1630191,,,1610612748,18,12,2022-12-07T00:57:32Z,1000000,False,,,0,,SUB out: I. Stewart,[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
03:14,104,PT03M14.00S,2022-12-07T00:57:19.5Z,1,REGULAR,substitution,in,[],1631105,,,1610612748,18,12,2022-12-07T00:57:32Z,1010000,False,,,0,,SUB in: J. Duren,[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
03:14,105,PT03M14.00S,2022-12-07T00:57:19.5Z,1,REGULAR,substitution,in,[],202709,,,1610612748,18,12,2022-12-07T00:57:32Z,1020000,False,,,0,,SUB in: C. Joseph,[202709],18,1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
03:14,106,PT03M14.00S,2022-12-07T00:57:42.3Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203506,,,1610612748,19,12,2022-12-07T00:57:42Z,1030000,False,,,0,,V. Oladipo Free Throw 2 of 2 (2 PTS),[203506],4,1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
02:58,108,PT02M58.00S,2022-12-07T00:57:59.0Z,1,REGULAR,3pt,Jump Shot,[],1630180,92.06636005256242,1.715686274509804,1610612765,19,15,2022-12-07T00:58:08Z,1040000,False,-241.0,22.0,1,right,S. Bey 24' 3PT  (3 PTS) (B. Bogdanovic 3 AST),"[1630180, 202711]",41,1610612765.0,DET,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,24.24,Made,,,,,3.0,B. Bogdanovic,202711.0,3.0,,,,,,,,,,
02:41,110,PT02M41.00S,2022-12-07T00:58:18.9Z,1,REGULAR,turnover,out-of-bounds,[],1629622,,,1610612748,19,15,2022-12-07T00:58:25Z,1060000,False,,,0,,M. Strus bad pass out-of-bounds TURNOVER (1 TO),[1629622],31,1610612748.0,MIA,bad pass,,,Strus,M. Strus,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,,,204059.0,,,,
02:41,111,PT02M41.00S,2022-12-07T00:58:28.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,19,15,2022-12-07T00:58:28Z,1070000,False,,,0,,MIA Timeout,[],,1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:41,112,PT02M41.00S,2022-12-07T00:58:42.1Z,1,REGULAR,substitution,out,[],1629622,,,1610612765,19,15,2022-12-07T01:01:06Z,1080000,False,,,0,,SUB out: M. Strus,[1629622],31,1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
02:41,113,PT02M41.00S,2022-12-07T00:58:42.1Z,1,REGULAR,substitution,out,[],202711,,,1610612765,19,15,2022-12-07T01:01:06Z,1090000,False,,,0,,SUB out: B. Bogdanovic,[202711],44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
02:41,114,PT02M41.00S,2022-12-07T00:58:42.1Z,1,REGULAR,substitution,in,[],1629130,,,1610612765,19,15,2022-12-07T01:01:06Z,1100000,False,,,0,,SUB in: D. Robinson,[1629130],55,1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
02:41,115,PT02M41.00S,2022-12-07T00:58:42.1Z,1,REGULAR,substitution,in,[],1628995,,,1610612765,19,15,2022-12-07T01:01:06Z,1110000,False,,,0,,SUB in: K. Knox II,[1628995],20,1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
02:25,116,PT02M25.00S,2022-12-07T01:01:30.1Z,1,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612765,19,15,2022-12-07T01:02:08Z,1120000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (Bey 2 FT),"[1629130, 1630180]",55,1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Bey,1630180.0
02:25,118,PT02M25.00S,2022-12-07T01:01:50.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630180,,,1610612765,19,16,2022-12-07T01:01:50Z,1140000,False,,,0,,S. Bey Free Throw 1 of 2 (4 PTS),[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
02:25,119,PT02M25.00S,2022-12-07T01:02:04.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630180,,,1610612765,19,17,2022-12-07T01:02:04Z,1150000,False,,,0,,S. Bey Free Throw 2 of 2 (5 PTS),[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
02:05,120,PT02M05.00S,2022-12-07T01:02:24.6Z,1,REGULAR,3pt,Jump Shot,[],203506,12.171484888304862,96.32352941176471,1610612748,19,17,2022-12-07T01:02:31Z,1160000,False,-232.0,62.0,1,left,MISS V. Oladipo step back 3PT,[203506],4,1610612748.0,MIA,step back,,,Oladipo,V. Oladipo,,,,,Left Corner 3,24+ Left,23.97,Missed,,,,,,,,,,,,,,,,,,
02:04,121,PT02M04.00S,2022-12-07T01:02:25.6Z,1,REGULAR,rebound,offensive,[],1631107,,,1610612748,19,17,2022-12-07T01:10:08Z,1170000,False,,,0,,N. Jovic REBOUND (Off:1 Def:0),[1631107],5,1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Left Corner 3,24+ Left,,,120.0,1.0,0.0,1.0,,,,,,,,,,,,,,
02:04,122,PT02M04.00S,2022-12-07T01:02:29.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631107,5.590000152587891,50.0,1610612748,21,17,2022-12-07T01:10:19Z,1180000,False,0.0,0.0,1,left,N. Jovic tip Layup (2 PTS),[1631107],5,1610612748.0,MIA,tip,,,Jovic,N. Jovic,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
01:39,123,PT01M39.00S,2022-12-07T01:02:49.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,94.1688567674113,47.30392156862745,1610612765,21,17,2022-12-07T01:03:00Z,1190000,False,-13.0,2.0,1,right,MISS S. Bey driving reverse Layup,[1630180],41,1610612765.0,DET,driving reverse,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,1.37,Missed,,,,,,,,,,,,,,,,,,
01:37,124,PT01M37.00S,2022-12-07T01:02:51.9Z,1,REGULAR,rebound,defensive,[],203506,,,1610612748,21,17,2022-12-07T01:03:00Z,1200000,False,,,0,,V. Oladipo REBOUND (Off:0 Def:1),[203506],4,1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Restricted Area,0-8 Center,,,123.0,1.0,1.0,0.0,,,,,,,,,,,,,,
01:33,125,PT01M33.00S,2022-12-07T01:02:56.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],200768,18.084756898817346,93.62745098039215,1610612748,21,17,2022-12-07T01:03:04Z,1210000,False,-218.0,117.0,1,left,MISS K. Lowry 24' 3PT,[200768],7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,24.77,Missed,,,,,,,,,,,,,,,,,,
01:33,126,PT01M33.00S,2022-12-07T01:02:56.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,21,17,2022-12-07T01:03:04Z,1220000,False,,,0,,TEAM offensive REBOUND,[],,1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Left Center,,,125.0,,,,,,,,,,,,,,,,,
01:32,128,PT01M32.00S,2022-12-07T01:03:12.3Z,1,REGULAR,foul,personal,[],1630180,,,1610612748,21,17,2022-12-07T01:03:23Z,1240000,False,,,0,,S. Bey loose ball personal FOUL (1 PF),"[1630180, 1629312]",41,1610612765.0,DET,loose ball,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Highsmith,1629312.0
01:32,130,PT01M32.00S,2022-12-07T01:03:22.3Z,1,REGULAR,substitution,out,[],200768,,,1610612748,21,17,2022-12-07T01:03:24Z,1260000,False,,,0,,SUB out: K. Lowry,[200768],7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
01:32,131,PT01M32.00S,2022-12-07T01:03:22.3Z,1,REGULAR,substitution,in,[],1629639,,,1610612748,21,17,2022-12-07T01:03:24Z,1270000,False,,,0,,SUB in: T. Herro,[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
01:23,132,PT01M23.00S,2022-12-07T01:03:46.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631105,,,1610612748,21,17,2022-12-07T01:03:54Z,1280000,False,,,0,,J. Duren personal FOUL (1 PF) (Oladipo 2 FT),"[1631105, 203506]",0,1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203054.0,1.0,0.0,Oladipo,203506.0
01:23,134,PT01M23.00S,2022-12-07T01:04:03.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203506,,,1610612748,21,17,2022-12-07T01:04:03Z,1300000,False,,,0,,MISS V. Oladipo Free Throw 1 of 2,[203506],4,1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
01:23,135,PT01M23.00S,2022-12-07T01:04:03.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,21,17,2022-12-07T01:04:03Z,1310000,False,,,0,,TEAM offensive REBOUND,[],,1610612748.0,MIA,,,,,,,,,,,,,,134.0,,,,,,,,,,,,,,,,,
01:23,136,PT01M23.00S,2022-12-07T01:04:03.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203506,,,1610612748,21,17,2022-12-07T01:04:23Z,1320000,False,,,0,,MISS V. Oladipo Free Throw 2 of 2,[203506],4,1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
01:21,137,PT01M21.00S,2022-12-07T01:04:05.2Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,21,17,2022-12-07T01:04:23Z,1330000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,,,
01:08,138,PT01M08.00S,2022-12-07T01:04:33.3Z,1,REGULAR,3pt,Jump Shot,[],1628995,73.80091984231275,14.460784313725492,1610612765,21,20,2022-12-07T01:04:38Z,1340000,False,-178.0,194.0,1,right,K. Knox II 26' 3PT  (3 PTS) (C. Joseph 1 AST),"[1628995, 202709]",20,1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Left Center,26.29,Made,,,,,3.0,C. Joseph,202709.0,1.0,,,,,,,,,,
00:59,140,PT00M59.90S,2022-12-07T01:04:41.1Z,1,REGULAR,turnover,backcourt,[],1629639,,,1610612748,21,20,2022-12-07T01:05:13Z,1360000,False,,,0,,T. Herro backcourt TURNOVER (1 TO),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,,,,,,,
00:51,141,PT00M51.40S,2022-12-07T01:05:17.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202709,68.54467805519053,23.284313725490197,1610612765,21,20,2022-12-07T01:05:39Z,1370000,False,-134.0,243.0,1,right,MISS C. Joseph 27' pullup 3PT,[202709],18,1610612765.0,DET,pullup,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Left Center,27.75,Missed,,,,,,,,,,,,,,,,,,
00:51,142,PT00M51.40S,2022-12-07T01:05:21.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,21,20,2022-12-07T01:05:21Z,1380000,False,,,0,,TEAM defensive REBOUND,[],,1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Left Center,,,141.0,,,,,,,,,,,,,,,,,
00:51,143,PT00M51.40S,2022-12-07T01:05:25.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628995,,,1610612748,21,20,2022-12-07T01:23:04Z,1390000,False,,,0,,K. Knox II loose ball personal FOUL (1 PF) (Herro 2 FT),"[1628995, 1629639]",20,1610612765.0,DET,loose ball,,,Knox II,K. Knox II,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,203054.0,1.0,0.0,Herro,1629639.0
00:51,145,PT00M51.40S,2022-12-07T01:06:00.9Z,1,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,22,20,2022-12-07T01:06:00Z,1410000,False,,,0,,T. Herro Free Throw 1 of 2 (8 PTS),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
00:51,146,PT00M51.40S,2022-12-07T01:06:18.2Z,1,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,23,20,2022-12-07T01:06:18Z,1420000,False,,,0,,T. Herro Free Throw 2 of 2 (9 PTS),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
00:36,147,PT00M36.10S,2022-12-07T01:06:34.0Z,1,REGULAR,3pt,Jump Shot,[],202692,77.21747700394218,87.99019607843137,1610612765,23,20,2022-12-07T01:06:51Z,1430000,False,190.0,162.0,1,right,MISS A. Burks 24' 3PT,[202692],5,1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,24.95,Missed,,,,,,,,,,,,,,,,,,
00:32,148,PT00M32.70S,2022-12-07T01:06:37.4Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,23,20,2022-12-07T01:06:51Z,1440000,False,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,147.0,2.0,2.0,0.0,,,,,,,,,,,,,,
00:23,149,PT00M23.60S,2022-12-07T01:06:47.4Z,1,REGULAR,2pt,Jump Shot,[],1629639,6.389618922470433,17.15686274509804,1610612748,25,20,2022-12-07T01:06:55Z,1450000,False,164.0,8.0,1,left,T. Herro 16' pullup Jump Shot (11 PTS),[1629639],14,1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,16-24 Right,16.44,Made,,,,,11.0,,,,,,,,,,,,,
00:01,150,PT00M01.50S,2022-12-07T01:07:12.7Z,1,REGULAR,2pt,Jump Shot,[],1630180,79.05716162943496,31.372549019607842,1610612765,25,20,2022-12-07T01:07:33Z,1460000,False,-93.0,144.0,1,right,MISS S. Bey 17' Jump Shot,[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,Mid-Range,16-24 Left Center,17.18,Missed,,,,,,,,,,,,,,,,,,
00:01,151,PT00M01.00S,2022-12-07T01:07:13.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,25,20,2022-12-07T01:07:33Z,1470000,False,,,0,,TEAM offensive REBOUND,[],,1610612765.0,DET,,,,,,,,,,Mid-Range,16-24 Left Center,,,150.0,,,,,,,,,,,,,,,,,
00:00,152,PT00M00.00S,2022-12-07T01:07:34.6Z,1,REGULAR,period,end,[],0,,,1610612765,25,20,2022-12-07T01:07:34Z,1480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,153,PT12M00.00S,2022-12-07T01:10:12.2Z,2,REGULAR,period,start,[],0,,,1610612748,25,20,2022-12-07T01:10:12Z,1490000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,154,PT12M00.00S,2022-12-07T01:10:14.2Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612748,25,20,2022-12-07T01:10:23Z,1500000,False,,,0,,TEAM delay-of-game VIOLATION,[],,1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,204059.0,,,,
11:40,155,PT11M40.00S,2022-12-07T01:10:31.9Z,2,REGULAR,3pt,Jump Shot,[],1629130,24.310118265440213,13.993566176470587,1610612748,25,20,2022-12-07T01:10:48Z,1510000,False,180.0,176.0,1,left,MISS D. Robinson 25' 3PT,[1629130],55,1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
11:35,156,PT11M35.00S,2022-12-07T01:10:36.9Z,2,REGULAR,rebound,defensive,[],202692,,,1610612765,25,20,2022-12-07T01:10:48Z,1520000,False,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],5,1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,,,155.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11:21,157,PT11M21.00S,2022-12-07T01:10:54.4Z,2,REGULAR,turnover,out-of-bounds,[],1631105,,,1610612765,25,20,2022-12-07T01:11:09Z,1530000,False,,,0,,J. Duren step out-of-bounds TURNOVER (1 TO),[1631105],0,1610612765.0,DET,step,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,,,200833.0,,,,
11:09,158,PT11M09.00S,2022-12-07T01:11:09.2Z,2,REGULAR,2pt,Hook,['fromturnover'],1629130,7.046649145860711,31.372549019607842,1610612748,25,20,2022-12-07T01:11:21Z,1540000,False,93.0,14.0,1,left,MISS D. Robinson 9' bank Hook,[1629130],55,1610612748.0,MIA,bank,,,Robinson,D. Robinson,,,,,Mid-Range,8-16 Right,9.41,Missed,,,,,,,,,,,,,,,,,,
11:06,159,PT11M06.00S,2022-12-07T01:11:12.2Z,2,REGULAR,rebound,defensive,[],202692,,,1610612765,25,20,2022-12-07T01:11:21Z,1550000,False,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],5,1610612765.0,DET,,,,Burks,A. Burks,,,,,Mid-Range,8-16 Right,,,158.0,2.0,2.0,0.0,,,,,,,,,,,,,,
10:54,160,PT10M54.00S,2022-12-07T01:11:26.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,93.9060446780552,48.77450980392157,1610612765,25,20,2022-12-07T01:12:37Z,1560000,False,-6.0,5.0,1,right,MISS S. Bey driving Layup,[1630180],41,1610612765.0,DET,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,0.78,Missed,,,,,,,,,,,,,,,,,,
10:53,161,PT10M53.00S,2022-12-07T01:11:27.9Z,2,REGULAR,rebound,defensive,[],1629312,,,1610612748,25,20,2022-12-07T01:12:37Z,1570000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],24,1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,160.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10:52,172,PT10M52.00S,2022-12-07T01:11:35.1Z,2,REGULAR,turnover,lost ball,[],1629312,,,1610612748,25,20,2022-12-07T01:13:28Z,1575000,False,,,0,,H. Highsmith lost ball TURNOVER (1 TO),"[1629312, 1630180]",24,1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1.0,Bey,1630180.0,,,,,
10:52,173,PT10M52.00S,2022-12-07T01:11:35.1Z,2,REGULAR,steal,,[],1630180,,,1610612765,25,20,2022-12-07T01:12:53Z,1577500,False,,,0,,S. Bey STEAL (1 STL),[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
10:39,162,PT10M39.00S,2022-12-07T01:11:43.3Z,2,REGULAR,foul,personal,['2freethrow'],1629312,,,1610612765,25,20,2022-12-07T01:11:55Z,1580000,False,,,0,,H. Highsmith shooting personal FOUL (1 PF) (Bey 2 FT),"[1629312, 1630180]",24,1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Bey,1630180.0
10:39,164,PT10M39.00S,2022-12-07T01:12:05.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630180,,,1610612765,25,21,2022-12-07T01:12:53Z,1600000,False,,,0,,S. Bey Free Throw 1 of 2 (6 PTS),[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
10:39,165,PT10M39.00S,2022-12-07T01:12:06.8Z,2,REGULAR,substitution,out,[],1631107,,,1610612765,25,21,2022-12-07T01:12:12Z,1610000,False,,,0,,SUB out: N. Jovic,[1631107],5,1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39,166,PT10M39.00S,2022-12-07T01:12:06.8Z,2,REGULAR,substitution,in,[],1628389,,,1610612765,25,21,2022-12-07T01:12:12Z,1620000,False,,,0,,SUB in: B. Adebayo,[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39,167,PT10M39.00S,2022-12-07T01:12:30.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630180,,,1610612765,25,22,2022-12-07T01:12:53Z,1630000,False,,,0,,S. Bey Free Throw 2 of 2 (7 PTS),[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
