actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
86,PT05M16.00S,2022-11-11T00:54:37.4Z,1,REGULAR,turnover,out-of-bounds,[],1629667,,,1610612766,19,12,2022-11-11T00:59:37Z,850000,False,,,0,,J. McDaniels step out-of-bounds TURNOVER (1 TO),[1629667],1610612766.0,CHA,step,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,203591.0,,,,,,,,,,,,,,,1.0,,,,
87,PT04M56.00S,2022-11-11T00:55:03.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203473,87.20433639947439,36.029411764705884,1610612748,21,12,2022-11-11T00:55:09Z,860000,False,-70.0,68.0,1,right,D. Dedmon 9' turnaround Jump Shot (2 PTS) (D. Robinson 1 AST),"[203473, 1629130]",1610612748.0,MIA,turnaround,,,Dedmon,D. Dedmon,,,,,In The Paint (Non-RA),8-16 Left,,,,,,9.74,Made,,,,,2.0,D. Robinson,1629130.0,1.0,,,,,
89,PT04M39.00S,2022-11-11T00:55:23.1Z,1,REGULAR,3pt,Jump Shot,[],1626162,15.588042049934298,95.34313725490196,1610612766,21,12,2022-11-11T01:00:31Z,880000,False,-227.0,94.0,1,left,MISS K. Oubre Jr. 24' step back 3PT,[1626162],1610612766.0,CHA,step back,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left,,,,,,24.54,Missed,,,,,,,,,,,,,
90,PT04M38.00S,2022-11-11T00:55:24.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,21,12,2022-11-11T00:56:01Z,890000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left,,,,,,,,89.0,,,,,,,,,,,,
91,PT04M36.00S,2022-11-11T00:55:41.0Z,1,REGULAR,foul,personal,[],1629130,,,1610612766,21,12,2022-11-11T01:01:30Z,900000,False,,,0,,D. Robinson loose ball personal FOUL (1 PF),"[1629130, 1626162]",1610612748.0,MIA,loose ball,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,203591.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,
94,PT04M36.00S,2022-11-11T00:56:02.8Z,1,REGULAR,substitution,out,[],203486,,,1610612766,21,12,2022-11-11T00:56:09Z,930000,False,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M36.00S,2022-11-11T00:56:02.8Z,1,REGULAR,substitution,in,[],1630208,,,1610612766,21,12,2022-11-11T00:56:09Z,940000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M26.00S,2022-11-11T00:56:15.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626162,7.835085413929041,52.450980392156865,1610612766,21,14,2022-11-11T01:02:41Z,950000,False,-12.0,21.0,1,left,K. Oubre Jr. driving floating Jump Shot (7 PTS),[1626162],1610612766.0,CHA,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,2.44,Made,,,,,7.0,,,,,,,,
97,PT04M07.00S,2022-11-11T00:56:33.8Z,1,REGULAR,3pt,Jump Shot,[],203473,67.23061760840999,55.63725490196079,1610612748,21,14,2022-11-11T00:56:38Z,960000,False,28.0,256.0,1,right,MISS D. Dedmon 25' 3PT,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Above the Break 3,24+ Center,,,,,,25.71,Missed,,,,,,,,,,,,,
98,PT04M05.00S,2022-11-11T00:56:35.8Z,1,REGULAR,rebound,defensive,[],1629667,,,1610612766,21,14,2022-11-11T00:56:38Z,970000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,97.0,1.0,1.0,0.0,,,,,,,,,
99,PT03M57.00S,2022-11-11T00:56:44.4Z,1,REGULAR,3pt,Jump Shot,[],1626162,5.995400788436268,98.2843137254902,1610612766,21,17,2022-11-11T00:56:49Z,980000,False,-241.0,4.0,1,left,K. Oubre Jr. 24' 3PT  (10 PTS) (D. Smith Jr. 1 AST),"[1626162, 1628372]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,,,,24.14,Made,,,,,10.0,D. Smith Jr.,1628372.0,1.0,,,,,
101,PT03M27.00S,2022-11-11T00:57:16.2Z,1,REGULAR,2pt,Jump Shot,[],1629216,92.9862023653088,23.03921568627451,1610612748,21,17,2022-11-11T00:58:28Z,1000000,False,-135.0,13.0,1,right,MISS G. Vincent 13' fadeaway Shot,[1629216],1610612748.0,MIA,fadeaway,,,Vincent,G. Vincent,,,,,Mid-Range,8-16 Left,,,,,,13.55,Missed,,,,,,,,,,,,,
102,PT03M25.00S,2022-11-11T00:57:18.2Z,1,REGULAR,rebound,defensive,[],1628372,,,1610612766,21,17,2022-11-11T00:58:28Z,1010000,False,,,0,,D. Smith Jr. REBOUND (Off:0 Def:1),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,
103,PT03M16.00S,2022-11-11T00:57:26.0Z,1,REGULAR,3pt,Jump Shot,[],1630547,12.040078843626807,3.431372549019608,1610612766,21,17,2022-11-11T00:57:30Z,1020000,False,233.0,61.0,1,left,MISS J. Bouknight 24' 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Right Corner 3,24+ Right,,,,,,24.06,Missed,,,,,,,,,,,,,
104,PT03M13.00S,2022-11-11T00:57:29.0Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,21,17,2022-11-11T00:57:30Z,1030000,False,,,0,,J. Butler REBOUND (Off:0 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Right Corner 3,24+ Right,,,,,,,,103.0,3.0,3.0,0.0,,,,,,,,,
105,PT03M11.00S,2022-11-11T00:57:38.5Z,1,REGULAR,foul,personal,[],1630208,,,1610612748,21,17,2022-11-11T00:57:59Z,1040000,False,,,0,,N. Richards personal FOUL (1 PF),"[1630208, 203473]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,203591.0,1.0,0.0,Dedmon,203473.0,,,,,,,,,,,,,,,
107,PT03M11.00S,2022-11-11T00:57:47.6Z,1,REGULAR,substitution,out,[],1626162,,,1610612748,21,17,2022-11-11T00:58:02Z,1060000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M11.00S,2022-11-11T00:57:47.6Z,1,REGULAR,substitution,in,[],1629023,,,1610612748,21,17,2022-11-11T00:58:02Z,1070000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M55.00S,2022-11-11T00:58:11.5Z,1,REGULAR,3pt,Jump Shot,[],1629216,91.80354796320631,95.09803921568627,1610612748,24,17,2022-11-11T00:58:17Z,1080000,False,225.0,25.0,1,right,G. Vincent 3PT  (3 PTS) (J. Butler 3 AST),"[1629216, 202710]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Right Corner 3,24+ Right,,,,,,22.68,Made,,,,,3.0,J. Butler,202710.0,3.0,,,,,
111,PT02M38.00S,2022-11-11T00:58:27.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628372,16.63929040735874,52.20588235294118,1610612766,24,19,2022-11-11T00:58:31Z,1100000,False,-11.0,104.0,1,left,D. Smith Jr. 10' turnaround fadeaway Jump Shot (2 PTS),[1628372],1610612766.0,CHA,turnaround fadeaway,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.45,Made,,,,,2.0,,,,,,,,
112,PT02M27.00S,2022-11-11T00:58:44.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,92.06636005256242,55.63725490196079,1610612748,26,19,2022-11-11T00:58:50Z,1110000,False,28.0,22.0,1,right,J. Butler driving Layup (2 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,3.58,Made,,,,,2.0,,,,,,,,
113,PT02M27.00S,2022-11-11T00:58:48.9Z,1,REGULAR,foul,personal,['1freethrow'],1630208,,,1610612748,26,19,2022-11-11T00:59:10Z,1120000,False,,,0,,N. Richards shooting personal FOUL (2 PF) (Butler 1 FT),"[1630208, 202710]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1198.0,2.0,0.0,Butler,202710.0,,,,,,,,,,,,,,,
115,PT02M27.00S,2022-11-11T00:59:04.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,26,19,2022-11-11T00:59:04Z,1140000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M27.00S,2022-11-11T01:01:08.3Z,1,REGULAR,substitution,out,[],200768,,,1610612748,26,19,2022-11-11T01:01:38Z,1150000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M27.00S,2022-11-11T01:01:08.3Z,1,REGULAR,substitution,out,[],1628372,,,1610612748,26,19,2022-11-11T01:01:38Z,1160000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M27.00S,2022-11-11T01:01:08.3Z,1,REGULAR,substitution,in,[],1628997,,,1610612748,26,19,2022-11-11T01:01:38Z,1170000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M27.00S,2022-11-11T01:01:08.3Z,1,REGULAR,substitution,in,[],1626179,,,1610612748,26,19,2022-11-11T01:01:38Z,1180000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M27.00S,2022-11-11T01:02:00.9Z,1,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,27,19,2022-11-11T01:02:00Z,1190000,False,,,0,,J. Butler Free Throw 1 of 1 (3 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,,
121,PT02M26.00S,2022-11-11T01:02:12.7Z,1,REGULAR,turnover,out-of-bounds,[],1629023,,,1610612766,27,19,2022-11-11T01:02:21Z,1200000,False,,,0,,P. Washington bad pass out-of-bounds TURNOVER (1 TO),[1629023],1610612766.0,CHA,bad pass,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right,1627962.0,,,,,,,,,,,,,,,1.0,,,,
122,PT02M14.00S,2022-11-11T01:02:35.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628997,94.03745072273325,96.32352941176471,1610612748,27,19,2022-11-11T01:02:41Z,1210000,False,232.0,4.0,1,right,MISS C. Martin 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,,,,,,23.16,Missed,,,,,,,,,,,,,
123,PT02M08.00S,2022-11-11T01:02:41.1Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,27,19,2022-11-11T01:02:41Z,1220000,False,,,0,,T. Rozier REBOUND (Off:1 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Right Corner 3,24+ Right,,,,,,,,122.0,2.0,1.0,1.0,,,,,,,,,
124,PT01M59.00S,2022-11-11T01:02:51.2Z,1,REGULAR,2pt,Jump Shot,[],1626179,4.681340341655716,30.88235294117647,1610612766,27,19,2022-11-11T01:03:02Z,1230000,False,96.0,-8.0,1,left,MISS T. Rozier 9' driving floating Shot,[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,,,,,,9.6,Missed,,,,,,,,,,,,,
125,PT01M58.00S,2022-11-11T01:02:52.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,27,19,2022-11-11T01:03:02Z,1240000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,124.0,,,,,,,,,,,,
127,PT01M41.00S,2022-11-11T01:03:13.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203473,94.95729303547962,52.20588235294118,1610612748,29,19,2022-11-11T01:03:18Z,1260000,False,11.0,-5.0,1,right,D. Dedmon cutting Layup (4 PTS) (J. Butler 4 AST),"[203473, 202710]",1610612748.0,MIA,cutting,,,Dedmon,D. Dedmon,,,,,Restricted Area,0-8 Center,,,,,,1.21,Made,,,,,4.0,J. Butler,202710.0,4.0,,,,,
129,PT01M29.00S,2022-11-11T01:03:24.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630208,12.697109067017081,52.20588235294118,1610612766,29,21,2022-11-11T01:03:32Z,1280000,False,-11.0,67.0,1,left,N. Richards 6' turnaround Hook (2 PTS) (J. McDaniels 1 AST),"[1630208, 1629667]",1610612766.0,CHA,turnaround,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.78,Made,,,,,2.0,J. McDaniels,1629667.0,1.0,,,,,
131,PT01M16.00S,2022-11-11T01:03:43.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626179,,,1610612748,29,21,2022-11-11T01:03:58Z,1300000,False,,,0,,T. Rozier shooting personal FOUL (1 PF) (Martin 2 FT),"[1626179, 1628997]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,1627962.0,1.0,0.0,Martin,1628997.0,,,,,,,,,,,,,,,
133,PT01M16.00S,2022-11-11T01:04:11.3Z,1,REGULAR,freethrow,1 of 2,[],1628997,,,1610612748,30,21,2022-11-11T01:04:37Z,1320000,False,,,0,,C. Martin Free Throw 1 of 2 (7 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,Made,,,,,7.0,,,,,,,,
134,PT01M16.00S,2022-11-11T01:04:12.2Z,1,REGULAR,substitution,out,[],202710,,,1610612748,30,21,2022-11-11T01:04:18Z,1330000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M16.00S,2022-11-11T01:04:12.2Z,1,REGULAR,substitution,in,[],1629622,,,1610612748,30,21,2022-11-11T01:04:18Z,1340000,False,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M16.00S,2022-11-11T01:04:11.3Z,1,REGULAR,freethrow,2 of 2,[],1628997,,,1610612748,30,21,2022-11-11T01:04:37Z,1350000,False,,,0,,MISS C. Martin Free Throw 2 of 2,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
137,PT01M13.00S,2022-11-11T01:04:14.3Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,30,21,2022-11-11T01:04:37Z,1360000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,136.0,2.0,2.0,0.0,,,,,,,,,
138,PT00M55.20S,2022-11-11T01:04:52.2Z,1,REGULAR,3pt,Jump Shot,[],1630547,32.013797634691194,62.5,1610612766,30,21,2022-11-11T01:08:31Z,1370000,False,-62.0,248.0,1,left,MISS J. Bouknight 25' step back 3PT,[1630547],1610612766.0,CHA,step back,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Center,,,,,,25.61,Missed,,,,,,,,,,,,,
139,PT00M54.70S,2022-11-11T01:04:52.7Z,1,REGULAR,rebound,offensive,[],1630208,,,1610612766,30,21,2022-11-11T01:05:18Z,1380000,False,,,0,,N. Richards REBOUND (Off:1 Def:0),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,,,,,,138.0,1.0,0.0,1.0,,,,,,,,,
140,PT00M53.70S,2022-11-11T01:04:58.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630208,5.590000152587891,50.0,1610612766,30,23,2022-11-11T01:09:22Z,1390000,False,0.0,0.0,1,left,N. Richards putback Layup (4 PTS),[1630208],1610612766.0,CHA,putback,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,,,,,4.0,,,,,,,,
141,PT00M53.70S,2022-11-11T01:05:00.1Z,1,REGULAR,foul,personal,['1freethrow'],203473,,,1610612766,30,23,2022-11-11T01:05:08Z,1400000,False,,,0,,D. Dedmon shooting personal FOUL (1 PF) (Richards 1 FT),"[203473, 1630208]",1610612748.0,MIA,shooting,,,Dedmon,D. Dedmon,,,,,Restricted Area,0-8 Center,1627962.0,1.0,0.0,Richards,1630208.0,,,,,,,,,,,,,,,
143,PT00M53.70S,2022-11-11T01:05:27.5Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1630208,,,1610612766,30,23,2022-11-11T01:05:30Z,1420000,False,,,0,,MISS N. Richards Free Throw 1 of 1,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
144,PT00M51.00S,2022-11-11T01:05:30.2Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,30,23,2022-11-11T01:05:30Z,1430000,False,,,0,,D. Dedmon REBOUND (Off:0 Def:1),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,143.0,1.0,1.0,0.0,,,,,,,,,
146,PT00M42.70S,2022-11-11T01:05:53.6Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629667,,,1610612748,30,23,2022-11-11T01:06:06Z,1450000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Robinson 3 FT),"[1629667, 1629130]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,1198.0,1.0,0.0,Robinson,1629130.0,,,,,,,,,,,,,,,
148,PT00M42.70S,2022-11-11T01:06:22.2Z,1,REGULAR,freethrow,1 of 3,[],1629130,,,1610612748,30,23,2022-11-11T01:06:22Z,1470000,False,,,0,,MISS D. Robinson Free Throw 1 of 3,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
149,PT00M42.70S,2022-11-11T01:06:22.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,30,23,2022-11-11T01:06:22Z,1480000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,148.0,,,,,,,,,,,,
150,PT00M42.70S,2022-11-11T01:06:34.3Z,1,REGULAR,freethrow,2 of 3,[],1629130,,,1610612748,31,23,2022-11-11T01:06:34Z,1490000,False,,,0,,D. Robinson Free Throw 2 of 3 (4 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,Made,,,,,4.0,,,,,,,,
151,PT00M42.70S,2022-11-11T01:06:52.7Z,1,REGULAR,freethrow,3 of 3,[],1629130,,,1610612748,32,23,2022-11-11T01:06:52Z,1500000,False,,,0,,D. Robinson Free Throw 3 of 3 (5 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,Made,,,,,5.0,,,,,,,,
152,PT00M27.80S,2022-11-11T01:07:17.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629667,19.267411300919843,50.49019607843137,1610612766,32,25,2022-11-11T01:07:25Z,1510000,False,-2.0,129.0,1,left,J. McDaniels 12' fadeaway Jump Shot (2 PTS),[1629667],1610612766.0,CHA,fadeaway,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.86,Made,,,,,2.0,,,,,,,,
153,PT00M27.80S,2022-11-11T01:07:21.4Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629622,,,1610612766,32,25,2022-11-11T01:07:29Z,1520000,False,,,0,,M. Strus shooting personal FOUL (1 PF) (McDaniels 1 FT),"[1629622, 1629667]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,In The Paint (Non-RA),8-16 Center,1627962.0,1.0,0.0,McDaniels,1629667.0,,,,,,,,,,,,,,,
155,PT00M27.80S,2022-11-11T01:07:35.4Z,1,REGULAR,freethrow,1 of 1,[],1629667,,,1610612766,32,26,2022-11-11T01:07:35Z,1540000,False,,,0,,J. McDaniels Free Throw 1 of 1 (3 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,,
156,PT00M12.50S,2022-11-11T01:07:54.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,93.9060446780552,54.166666666666664,1610612748,32,26,2022-11-11T01:14:29Z,1550000,False,21.0,5.0,1,right,MISS G. Vincent running finger roll Layup - blocked,"[1629216, 1630208]",1610612748.0,MIA,running finger roll,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,,,,,,2.13,Missed,,,,,,,,,,,,Richards,1630208.0
157,PT00M12.50S,2022-11-11T01:07:54.8Z,1,REGULAR,block,,[],1630208,,,1610612748,32,26,2022-11-11T01:07:57Z,1560000,False,,,0,,N. Richards BLOCK (1 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
158,PT00M10.50S,2022-11-11T01:07:56.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,32,26,2022-11-11T01:16:17Z,1570000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,156.0,,,,,,,,,,,,
159,PT00M10.50S,2022-11-11T01:08:09.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203473,,,1610612766,32,26,2022-11-11T01:13:26Z,1580000,False,,,0,,D. Dedmon loose ball personal FOUL (2 PF) (Bouknight 2 FT),"[203473, 1630547]",1610612748.0,MIA,loose ball,,,Dedmon,D. Dedmon,,,,,Restricted Area,0-8 Center,1198.0,2.0,0.0,Bouknight,1630547.0,,,,,,,,,,,,,,,
162,PT00M10.50S,2022-11-11T01:08:31.6Z,1,REGULAR,freethrow,1 of 2,[],1630547,,,1610612766,32,26,2022-11-11T01:08:31Z,1610000,False,,,0,,MISS J. Bouknight Free Throw 1 of 2,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
163,PT00M10.50S,2022-11-11T01:08:31.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,32,26,2022-11-11T01:08:31Z,1620000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,162.0,,,,,,,,,,,,
164,PT00M10.50S,2022-11-11T01:08:46.3Z,1,REGULAR,freethrow,2 of 2,[],1630547,,,1610612766,32,27,2022-11-11T01:08:46Z,1630000,False,,,0,,J. Bouknight Free Throw 2 of 2 (1 PTS),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,,
165,PT00M03.00S,2022-11-11T01:08:57.0Z,1,REGULAR,3pt,Jump Shot,[],1629130,68.80749014454665,71.32352941176471,1610612748,32,27,2022-11-11T01:09:12Z,1640000,False,107.0,241.0,1,right,MISS D. Robinson 26' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,26.32,Missed,,,,,,,,,,,,,
166,PT00M02.00S,2022-11-11T01:08:58.0Z,1,REGULAR,rebound,defensive,[],1630547,,,1610612766,32,27,2022-11-11T01:09:12Z,1650000,False,,,0,,J. Bouknight REBOUND (Off:0 Def:1),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Right Center,,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,
167,PT00M00.00S,2022-11-11T01:09:02.7Z,1,REGULAR,period,end,[],0,,,1610612766,32,27,2022-11-11T01:09:02Z,1660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-11-11T01:09:19.1Z,2,REGULAR,substitution,out,['startperiod'],203473,,,1610612766,32,27,2022-11-11T01:11:42Z,1670000,False,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-11-11T01:09:19.1Z,2,REGULAR,substitution,in,['startperiod'],1628389,,,1610612766,32,27,2022-11-11T01:11:42Z,1680000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-11-11T01:11:43.2Z,2,REGULAR,period,start,[],0,,,1610612766,32,27,2022-11-11T01:11:43Z,1690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M39.00S,2022-11-11T01:12:09.0Z,2,REGULAR,foul,personal,[],1629130,,,1610612766,32,27,2022-11-11T01:12:23Z,1700000,False,,,0,,D. Robinson personal FOUL (2 PF),"[1629130, 1630547]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Right,1627962.0,2.0,0.0,Bouknight,1630547.0,,,,,,,,,,,,,,,
173,PT11M22.00S,2022-11-11T01:12:40.1Z,2,REGULAR,3pt,Jump Shot,[],1626179,29.25427069645204,22.058823529411764,1610612766,32,30,2022-11-11T01:12:50Z,1720000,False,140.0,222.0,1,left,T. Rozier 26' 3PT  (8 PTS) (J. McDaniels 2 AST),"[1626179, 1629667]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,,,,26.27,Made,,,,,8.0,J. McDaniels,1629667.0,2.0,,,,,
