actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
259,PT02M14.00S,2023-02-14T01:29:11.0Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,54,56,2023-02-14T01:29:13Z,2590000,False,,,0,,N. Jokic REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,258.0,3.0,3.0,0.0,,,,,,,,,,
260,PT02M10.00S,2023-02-14T01:29:15.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628971,92.85479632063075,53.92156862745098,1610612743,54,56,2023-02-14T01:32:06Z,2600000,False,20.0,15.0,1,right,MISS B. Brown running Layup,[1628971],1610612743.0,DEN,running,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
261,PT02M08.00S,2023-02-14T01:29:17.8Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,54,56,2023-02-14T01:29:25Z,2610000,False,,,0,,M. Strus REBOUND (Off:1 Def:3),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,260.0,4.0,3.0,1.0,,,,,,,,,,
262,PT02M04.00S,2023-02-14T01:29:23.2Z,2,REGULAR,foul,personal,['2freethrow'],1628427,,,1610612748,54,56,2023-02-14T01:29:36Z,2620000,False,,,0,,V. Cancar shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1628427, 1628389]",1610612743.0,DEN,shooting,,,Cancar,V. Cancar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626300.0,,,,,,1.0,0.0,Adebayo,1628389.0
264,PT02M04.00S,2023-02-14T01:29:54.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628389,,,1610612748,55,56,2023-02-14T01:29:54Z,2640000,False,,,0,,B. Adebayo Free Throw 1 of 2 (12 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
265,PT02M04.00S,2023-02-14T01:30:18.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628389,,,1610612748,56,56,2023-02-14T01:30:18Z,2650000,False,,,0,,B. Adebayo Free Throw 2 of 2 (13 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
266,PT01M47.00S,2023-02-14T01:30:37.3Z,2,REGULAR,3pt,Jump Shot,[],1629008,69.59592641261499,20.833333333333336,1610612743,56,59,2023-02-14T01:30:42Z,2660000,False,-146.0,233.0,1,right,M. Porter Jr. 27' 3PT  (12 PTS) (N. Jokic 5 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,27.51,Made,12.0,N. Jokic,203999.0,5.0,,,,,,,,,,,,,,
268,PT01M36.00S,2023-02-14T01:30:48.9Z,2,REGULAR,3pt,Jump Shot,[],202710,19.398817345597898,6.127450980392156,1610612748,59,59,2023-02-14T01:30:54Z,2680000,False,219.0,130.0,1,left,J. Butler 25' 3PT step back (11 PTS),[202710],1610612748.0,MIA,step back,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,25.49,Made,11.0,,,,,,,,,,,,,,,,,
269,PT01M18.00S,2023-02-14T01:31:07.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628971,92.19776609724047,48.03921568627451,1610612743,59,61,2023-02-14T01:31:14Z,2690000,False,-10.0,21.0,1,right,B. Brown cutting DUNK (5 PTS) (K. Caldwell-Pope 3 AST),"[1628971, 203484]",1610612743.0,DEN,cutting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.3,Made,5.0,K. Caldwell-Pope,203484.0,3.0,,,,,,,,,,,,,,
271,PT01M06.00S,2023-02-14T01:31:19.6Z,2,REGULAR,3pt,Jump Shot,[],1629216,32.013797634691194,36.51960784313725,1610612748,59,61,2023-02-14T01:33:14Z,2710000,False,67.0,248.0,1,left,MISS G. Vincent 25' step back 3PT,[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,25.74,Missed,,,,,,,,,,,,,,,,,,
272,PT01M04.00S,2023-02-14T01:31:21.6Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,59,61,2023-02-14T01:31:25Z,2720000,False,,,0,,N. Jokic REBOUND (Off:0 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,,,,,,,271.0,4.0,4.0,0.0,,,,,,,,,,
273,PT00M45.40S,2023-02-14T01:31:41.8Z,2,REGULAR,2pt,Hook,[],203999,93.31882391590013,67.1798406862745,1610612743,59,63,2023-02-14T01:32:05Z,2730000,False,86.0,10.0,1,right,N. Jokic 8' turnaround Hook (13 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Right,8.65,Made,13.0,,,,,,,,,,,,,,,,,
274,PT00M32.60S,2023-02-14T01:31:56.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,12.171484888304862,44.36274509803921,1610612748,61,63,2023-02-14T01:32:01Z,2740000,False,28.0,62.0,1,left,J. Butler 6' pullup Jump Shot (13 PTS),[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,6.8,Made,13.0,,,,,,,,,,,,,,,,,
275,PT00M16.70S,2023-02-14T01:32:15.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,93.38042049934296,59.80392156862745,1610612743,61,65,2023-02-14T01:32:22Z,2750000,False,49.0,10.0,1,right,N. Jokic Layup (15 PTS) (V. Cancar 3 AST),"[203999, 1628427]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,5.0,Made,15.0,V. Cancar,1628427.0,3.0,,,,,,,,,,,,,,
277,PT00M16.70S,2023-02-14T01:32:22.1Z,2,REGULAR,foul,technical,['1freethrow'],203999,,,1610612748,61,65,2023-02-14T01:32:51Z,2770000,False,,,0,,N. Jokic technical FOUL (1 Tech),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,1626300.0,,,,,,1.0,1.0,,
278,PT00M16.70S,2023-02-14T01:32:51.9Z,2,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,62,65,2023-02-14T01:32:51Z,2780000,False,,,0,,J. Butler technical Free Throw 1 of 1 (14 PTS),[202710],1610612748.0,MIA,technical,,,Butler,J. Butler,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
279,PT00M00.90S,2023-02-14T01:33:26.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.783837056504599,54.41176470588235,1610612748,62,65,2023-02-14T01:33:50Z,2790000,False,-22.0,11.0,1,left,MISS J. Butler driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,,,,,
280,PT00M00.20S,2023-02-14T01:33:26.7Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,62,65,2023-02-14T01:33:50Z,2800000,False,,,0,,N. Jokic REBOUND (Off:0 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,279.0,5.0,5.0,0.0,,,,,,,,,,
281,PT00M00.00S,2023-02-14T01:33:36.1Z,2,REGULAR,period,end,[],0,,,1610612743,62,65,2023-02-14T01:33:36Z,2810000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT12M00.00S,2023-02-14T01:48:12.7Z,3,REGULAR,substitution,out,['startperiod'],1629312,,,1610612743,62,65,2023-02-14T01:48:42Z,2820000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT12M00.00S,2023-02-14T01:48:12.7Z,3,REGULAR,substitution,in,['startperiod'],1628997,,,1610612743,62,65,2023-02-14T01:48:42Z,2830000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT12M00.00S,2023-02-14T01:48:47.8Z,3,REGULAR,period,start,[],0,,,1610612743,62,65,2023-02-14T01:48:47Z,2850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT11M49.00S,2023-02-14T01:49:00.5Z,3,REGULAR,foul,personal,[],1629216,,,1610612743,62,65,2023-02-14T01:49:25Z,2860000,False,,,0,,G. Vincent loose ball personal FOUL (3 PF),"[1629216, 1628427]",1610612748.0,MIA,loose ball,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628954.0,,,,,,3.0,0.0,Cancar,1628427.0
288,PT11M37.00S,2023-02-14T01:49:27.4Z,3,REGULAR,3pt,Jump Shot,[],1628427,6.783837056504599,96.07843137254902,1610612743,62,65,2023-02-14T01:49:30Z,2880000,False,-230.0,11.0,1,left,MISS V. Cancar 3PT,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,,,
289,PT11M35.00S,2023-02-14T01:49:29.4Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,62,65,2023-02-14T01:49:30Z,2890000,False,,,0,,J. Butler REBOUND (Off:3 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Left Corner 3,24+ Left,,,,,,,288.0,6.0,3.0,3.0,,,,,,,,,,
290,PT11M19.00S,2023-02-14T01:49:45.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,81.94809461235218,49.50980392156863,1610612748,62,65,2023-02-14T01:50:10Z,2900000,False,-2.0,117.0,1,right,MISS B. Adebayo 11' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,11.72,Missed,,,,,,,,,,,,,,,,,,
291,PT11M17.00S,2023-02-14T01:49:47.3Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,62,65,2023-02-14T01:49:49Z,2910000,False,,,0,,N. Jokic REBOUND (Off:0 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,290.0,6.0,6.0,0.0,,,,,,,,,,
292,PT11M12.00S,2023-02-14T01:49:53.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,6.783837056504599,45.09803921568628,1610612743,62,67,2023-02-14T01:50:01Z,2920000,False,25.0,11.0,1,left,B. Brown cutting Layup (7 PTS) (K. Caldwell-Pope 4 AST),"[1628971, 203484]",1610612743.0,DEN,cutting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.7,Made,7.0,K. Caldwell-Pope,203484.0,4.0,,,,,,,,,,,,,,
294,PT10M54.00S,2023-02-14T01:50:11.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,92.77266754270697,57.866115196078425,1610612748,64,67,2023-02-14T01:50:32Z,2940000,False,39.0,15.0,1,right,J. Butler alley-oop Layup (16 PTS) (B. Adebayo 1 AST),"[202710, 1628389]",1610612748.0,MIA,alley-oop,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,4.22,Made,16.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,,,
296,PT10M44.00S,2023-02-14T01:50:23.7Z,3,REGULAR,turnover,out-of-bounds,[],1628971,,,1610612743,64,67,2023-02-14T01:50:32Z,2960000,False,,,0,,B. Brown bad pass out-of-bounds TURNOVER (1 TO),[1628971],1610612743.0,DEN,bad pass,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1626300.0,1.0,,,,,,,,
297,PT10M27.00S,2023-02-14T01:50:44.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629216,68.41327201051249,63.23529411764706,1610612748,64,67,2023-02-14T01:50:50Z,2970000,False,66.0,244.0,1,right,MISS G. Vincent 25' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,25.32,Missed,,,,,,,,,,,,,,,,,,
298,PT10M25.00S,2023-02-14T01:50:46.7Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,64,67,2023-02-14T01:50:50Z,2980000,False,,,0,,N. Jokic REBOUND (Off:0 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,,,,,,,297.0,7.0,7.0,0.0,,,,,,,,,,
299,PT10M17.00S,2023-02-14T01:50:57.3Z,3,REGULAR,turnover,traveling,[],1629008,,,1610612743,64,67,2023-02-14T01:52:08Z,2990000,False,,,0,,M. Porter Jr. traveling TURNOVER (2 TO),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2004.0,2.0,,,,,,,,
300,PT10M04.00S,2023-02-14T01:51:23.0Z,3,REGULAR,foul,personal,['2freethrow'],1629008,,,1610612748,64,67,2023-02-14T01:51:29Z,3000000,False,,,0,,M. Porter Jr. shooting personal FOUL (1 PF) (Butler 2 FT),"[1629008, 202710]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2004.0,,,,,,1.0,0.0,Butler,202710.0
302,PT10M04.00S,2023-02-14T01:51:45.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],202710,,,1610612748,65,67,2023-02-14T01:51:45Z,3020000,False,,,0,,J. Butler Free Throw 1 of 2 (17 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
303,PT10M04.00S,2023-02-14T01:52:01.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],202710,,,1610612748,66,67,2023-02-14T01:52:01Z,3030000,False,,,0,,J. Butler Free Throw 2 of 2 (18 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
304,PT09M50.00S,2023-02-14T01:52:16.3Z,3,REGULAR,turnover,bad pass,[],1628971,,,1610612743,66,67,2023-02-14T01:52:20Z,3040000,False,,,0,,B. Brown bad pass TURNOVER (2 TO),"[1628971, 1628997]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,2.0,,,Martin,1628997.0,,,,
305,PT09M50.00S,2023-02-14T01:52:16.3Z,3,REGULAR,steal,,[],1628997,,,1610612748,66,67,2023-02-14T01:52:18Z,3050000,False,,,0,,C. Martin STEAL (1 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
306,PT09M43.00S,2023-02-14T01:52:22.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628997,88.38699080157687,54.41176470588235,1610612748,66,67,2023-02-14T01:52:27Z,3060000,False,22.0,57.0,1,right,MISS C. Martin 6' driving floating Shot,[1628997],1610612748.0,MIA,driving floating,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,6.09,Missed,,,,,,,,,,,,,,,,,,
307,PT09M42.00S,2023-02-14T01:52:23.8Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,66,67,2023-02-14T01:52:27Z,3070000,False,,,0,,N. Jokic REBOUND (Off:0 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,306.0,8.0,8.0,0.0,,,,,,,,,,
308,PT09M39.00S,2023-02-14T01:52:26.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,30.962549277266753,62.745098039215684,1610612743,66,67,2023-02-14T01:52:36Z,3080000,False,-64.0,239.0,1,left,MISS M. Porter Jr. 24' running pullup 3PT,[1629008],1610612743.0,DEN,running pullup,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,24.69,Missed,,,,,,,,,,,,,,,,,,
309,PT09M36.00S,2023-02-14T01:52:29.5Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,66,67,2023-02-14T01:52:36Z,3090000,False,,,0,,J. Butler REBOUND (Off:3 Def:4),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Center,,,,,,,308.0,7.0,4.0,3.0,,,,,,,,,,
310,PT09M24.00S,2023-02-14T01:52:42.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,91.98423127463863,62.27787990196079,1610612748,66,67,2023-02-14T01:53:03Z,3100000,False,61.0,23.0,1,right,MISS J. Butler 6' driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,6.55,Missed,,,,,,,,,,,,,,,,,,
311,PT09M22.00S,2023-02-14T01:52:44.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,66,67,2023-02-14T01:52:53Z,3110000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,310.0,,,,,,,,,,,,,
313,PT09M16.00S,2023-02-14T01:53:15.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629216,81.553876478318,42.15686274509804,1610612748,68,67,2023-02-14T01:53:42Z,3130000,False,-39.0,121.0,1,right,G. Vincent 12' floating Jump Shot (11 PTS),[1629216],1610612748.0,MIA,floating,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,12.71,Made,11.0,,,,,,,,,,,,,,,,,
314,PT09M16.00S,2023-02-14T01:53:18.8Z,3,REGULAR,foul,personal,['1freethrow'],1628971,,,1610612748,68,67,2023-02-14T01:53:41Z,3140000,False,,,0,,B. Brown shooting personal FOUL (2 PF) (Vincent 1 FT),"[1628971, 1629216]",1610612743.0,DEN,shooting,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628954.0,,,,,,2.0,0.0,Vincent,1629216.0
316,PT09M16.00S,2023-02-14T01:53:41.7Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1629216,,,1610612748,69,67,2023-02-14T01:53:41Z,3160000,False,,,0,,G. Vincent Free Throw 1 of 1 (12 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
317,PT09M07.00S,2023-02-14T01:53:53.2Z,3,REGULAR,3pt,Jump Shot,[],1628971,10.33180026281209,3.9215686274509802,1610612743,69,70,2023-02-14T01:54:00Z,3170000,False,230.0,45.0,1,left,B. Brown 3PT  (10 PTS) (N. Jokic 6 AST),"[1628971, 203999]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,23.47,Made,10.0,N. Jokic,203999.0,6.0,,,,,,,,,,,,,,
319,PT08M53.00S,2023-02-14T01:54:05.5Z,3,REGULAR,3pt,Jump Shot,[],1629216,66.96780551905388,38.23529411764706,1610612748,69,70,2023-02-14T01:54:14Z,3190000,False,-59.0,258.0,1,right,MISS G. Vincent 26' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,26.46,Missed,,,,,,,,,,,,,,,,,,
320,PT08M49.00S,2023-02-14T01:54:09.5Z,3,REGULAR,rebound,defensive,[],1628427,,,1610612743,69,70,2023-02-14T01:54:14Z,3200000,False,,,0,,V. Cancar REBOUND (Off:1 Def:2),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,Above the Break 3,24+ Center,,,,,,,319.0,3.0,2.0,1.0,,,,,,,,,,
321,PT08M40.00S,2023-02-14T01:54:19.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,14.536793692509855,53.431372549019606,1610612743,69,72,2023-02-14T01:54:25Z,3210000,False,-17.0,84.0,1,left,N. Jokic 8' turnaround Hook (17 PTS) (K. Caldwell-Pope 5 AST),"[203999, 203484]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,8.58,Made,17.0,K. Caldwell-Pope,203484.0,5.0,,,,,,,,,,,,,,
323,PT08M24.00S,2023-02-14T01:54:34.6Z,3,REGULAR,3pt,Jump Shot,[],1629622,73.27529566360053,82.35294117647058,1610612748,69,72,2023-02-14T01:54:39Z,3230000,False,162.0,199.0,1,right,MISS M. Strus 25' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,25.62,Missed,,,,,,,,,,,,,,,,,,
324,PT08M21.00S,2023-02-14T01:54:37.6Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,69,72,2023-02-14T01:54:39Z,3240000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,323.0,4.0,3.0,1.0,,,,,,,,,,
325,PT08M01.00S,2023-02-14T01:54:58.8Z,3,REGULAR,3pt,Jump Shot,[],1629008,17.821944809461236,93.87254901960785,1610612743,69,72,2023-02-14T01:55:05Z,3250000,False,-219.0,115.0,1,left,MISS M. Porter Jr. 24' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,24.77,Missed,,,,,,,,,,,,,,,,,,
326,PT07M57.00S,2023-02-14T01:55:02.8Z,3,REGULAR,rebound,defensive,[],1629216,,,1610612748,69,72,2023-02-14T01:55:05Z,3260000,False,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,,,,,,,325.0,1.0,1.0,0.0,,,,,,,,,,
327,PT07M56.00S,2023-02-14T01:55:03.9Z,3,REGULAR,turnover,lost ball,[],1629216,,,1610612748,69,72,2023-02-14T01:55:08Z,3270000,False,,,0,,G. Vincent lost ball TURNOVER (1 TO),"[1629216, 1628427]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,Cancar,1628427.0,,,,
328,PT07M56.00S,2023-02-14T01:55:03.9Z,3,REGULAR,steal,,[],1628427,,,1610612743,69,72,2023-02-14T01:55:05Z,3280000,False,,,0,,V. Cancar STEAL (1 STL),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
329,PT07M49.00S,2023-02-14T01:55:11.8Z,3,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612743,69,72,2023-02-14T01:55:24Z,3290000,False,,,0,,G. Vincent shooting personal FOUL (4 PF) (Jokic 2 FT),"[1629216, 203999]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628954.0,,,,,,4.0,0.0,Jokic,203999.0
331,PT07M49.00S,2023-02-14T01:55:37.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203999,,,1610612743,69,73,2023-02-14T01:55:37Z,3310000,False,,,0,,N. Jokic Free Throw 1 of 2 (18 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
332,PT07M49.00S,2023-02-14T01:55:38.0Z,3,REGULAR,substitution,out,[],1629216,,,1610612743,69,73,2023-02-14T01:55:40Z,3320000,False,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT07M49.00S,2023-02-14T01:55:38.0Z,3,REGULAR,substitution,in,[],1631123,,,1610612743,69,73,2023-02-14T01:55:40Z,3330000,False,,,0,,SUB in: J. Bouyea,[1631123],1610612748.0,MIA,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT07M49.00S,2023-02-14T01:55:54.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203999,,,1610612743,69,74,2023-02-14T01:55:54Z,3340000,False,,,0,,N. Jokic Free Throw 2 of 2 (19 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
335,PT07M27.00S,2023-02-14T01:56:17.7Z,3,REGULAR,3pt,Jump Shot,[],1629622,79.97700394218134,93.87254901960785,1610612748,69,74,2023-02-14T01:56:24Z,3350000,False,219.0,136.0,1,right,MISS M. Strus 25' step back 3PT,[1629622],1610612748.0,MIA,step back,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,25.8,Missed,,,,,,,,,,,,,,,,,,
336,PT07M25.00S,2023-02-14T01:56:19.7Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,69,74,2023-02-14T01:56:24Z,3360000,False,,,0,,N. Jokic REBOUND (Off:0 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,,,,,,,335.0,9.0,9.0,0.0,,,,,,,,,,
337,PT07M21.00S,2023-02-14T01:56:24.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,20.844283837056505,91.91176470588235,1610612743,69,74,2023-02-14T01:58:44Z,3370000,False,-210.0,143.0,1,left,MISS M. Porter Jr. 25' running 3PT,[1629008],1610612743.0,DEN,running,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.4,Missed,,,,,,,,,,,,,,,,,,
338,PT07M18.00S,2023-02-14T01:56:27.6Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,69,74,2023-02-14T01:56:30Z,3380000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,337.0,2.0,2.0,0.0,,,,,,,,,,
340,PT07M09.00S,2023-02-14T01:56:57.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631123,92.19776609724047,64.95098039215686,1610612748,69,74,2023-02-14T01:59:12Z,3400000,False,75.0,21.0,1,right,MISS J. Bouyea 7' driving floating bank Shot,[1631123],1610612748.0,MIA,driving floating bank,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),0-8 Center,7.76,Missed,,,,,,,,,,,,,,,,,,
