actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
170,PT10M30.00S,2022-12-21T01:10:43.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203506,25.936268068331145,85.29411764705883,1610612748,25,31,2022-12-21T01:10:48Z,1690000,False,-176.0,191.0,1,left,V. Oladipo 26' 3PT  (5 PTS) (M. Strus 2 AST),"[203506, 1629622]",1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Left Center,26.03,Made,,,,,5.0,M. Strus,1629622.0,2.0,,,,,,,,
172,PT10M29.00S,2022-12-21T01:10:59.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,25,31,2022-12-21T01:10:59Z,1710000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT10M15.00S,2022-12-21T01:13:54.9Z,2,REGULAR,3pt,Jump Shot,[],1629632,67.59198423127464,30.637254901960787,1610612741,25,31,2022-12-21T01:13:59Z,1720000,False,-97.0,252.0,1,right,MISS C. White 27' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,27.0,Missed,,,,,,,,,,,,,,,,
174,PT10M11.00S,2022-12-21T01:13:58.9Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,25,31,2022-12-21T01:13:59Z,1730000,False,,,0,,M. Strus REBOUND (Off:1 Def:2),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,173.0,3.0,2.0,1.0,,,,,,,,,,,,
175,PT09M51.00S,2022-12-21T01:14:18.0Z,2,REGULAR,2pt,Jump Shot,[],203506,22.470433639947444,33.310355392156865,1610612748,27,31,2022-12-21T01:14:51Z,1740000,False,83.0,159.0,1,left,V. Oladipo 17' pullup Jump Shot (7 PTS),[203506],1610612748.0,MIA,pullup,,,Oladipo,V. Oladipo,,,,,Mid-Range,16-24 Right Center,17.93,Made,,,,,7.0,,,,,,,,,,,
176,PT09M51.00S,2022-12-21T01:14:29.8Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612741,27,31,2022-12-21T01:14:47Z,1750000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,202027.0,,,,
177,PT09M37.00S,2022-12-21T01:14:51.9Z,2,REGULAR,foul,offensive,[],202696,,,1610612741,27,31,2022-12-21T01:15:05Z,1760000,False,,,0,,N. Vucevic off-the-ball offensive FOUL (2 PF),"[202696, 1629312]",1610612741.0,CHI,off-the-ball,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1628480.0,2.0,0.0,Highsmith,1629312.0
179,PT09M37.00S,2022-12-21T01:14:51.9Z,2,REGULAR,turnover,offensive foul,[],202696,,,1610612741,27,31,2022-12-21T01:14:51Z,1780000,False,,,0,,N. Vucevic offensive foul TURNOVER (2 TO),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,,,1628480.0,,,,
180,PT09M37.00S,2022-12-21T01:15:06.4Z,2,REGULAR,substitution,out,[],1627884,,,1610612748,27,31,2022-12-21T01:15:12Z,1790000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M37.00S,2022-12-21T01:15:06.4Z,2,REGULAR,substitution,out,[],201609,,,1610612748,27,31,2022-12-21T01:15:12Z,1800000,False,,,0,,SUB out: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M37.00S,2022-12-21T01:15:06.4Z,2,REGULAR,substitution,in,[],1630172,,,1610612748,27,31,2022-12-21T01:15:12Z,1810000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M37.00S,2022-12-21T01:15:06.4Z,2,REGULAR,substitution,in,[],201942,,,1610612748,27,31,2022-12-21T01:15:12Z,1820000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M23.00S,2022-12-21T01:15:18.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,30.929697766097235,72.05882352941177,1610612748,27,31,2022-12-21T01:15:22Z,1830000,False,-110.0,238.0,1,left,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,26.25,Missed,,,,,,,,,,,,,,,,
185,PT09M20.00S,2022-12-21T01:15:21.1Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612741,27,31,2022-12-21T01:15:22Z,1840000,False,,,0,,A. Caruso REBOUND (Off:0 Def:4),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,184.0,4.0,4.0,0.0,,,,,,,,,,,,
186,PT09M07.00S,2022-12-21T01:15:34.3Z,2,REGULAR,3pt,Jump Shot,[],1630172,95.40078843626807,97.28094362745098,1610612741,27,31,2022-12-21T01:15:40Z,1850000,False,236.0,-9.0,1,right,MISS P. Williams 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,23.66,Missed,,,,,,,,,,,,,,,,
187,PT09M04.00S,2022-12-21T01:15:37.3Z,2,REGULAR,rebound,defensive,[],203506,,,1610612748,27,31,2022-12-21T01:15:40Z,1860000,False,,,0,,V. Oladipo REBOUND (Off:2 Def:1),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Right Corner 3,24+ Right,,,186.0,3.0,1.0,2.0,,,,,,,,,,,,
188,PT08M57.00S,2022-12-21T01:15:49.2Z,2,REGULAR,foul,personal,[],1627936,,,1610612748,27,31,2022-12-21T01:15:58Z,1870000,False,,,0,,A. Caruso personal FOUL (1 PF),"[1627936, 1629130]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,202027.0,1.0,0.0,Robinson,1629130.0
190,PT08M57.00S,2022-12-21T01:15:57.2Z,2,REGULAR,substitution,out,[],203473,,,1610612748,27,31,2022-12-21T01:16:04Z,1890000,False,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M57.00S,2022-12-21T01:15:57.2Z,2,REGULAR,substitution,out,[],1629632,,,1610612748,27,31,2022-12-21T01:16:04Z,1900000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M57.00S,2022-12-21T01:15:57.2Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,27,31,2022-12-21T01:16:04Z,1910000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M57.00S,2022-12-21T01:15:57.2Z,2,REGULAR,substitution,in,[],1630245,,,1610612748,27,31,2022-12-21T01:16:04Z,1920000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M44.00S,2022-12-21T01:16:23.7Z,2,REGULAR,3pt,Jump Shot,[],203506,6.093955321944804,98.2843137254902,1610612748,27,31,2022-12-21T01:16:28Z,1930000,False,-241.0,5.0,1,left,MISS V. Oladipo 24' 3PT,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Left Corner 3,24+ Left,24.14,Missed,,,,,,,,,,,,,,,,
195,PT08M40.00S,2022-12-21T01:16:27.7Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,27,31,2022-12-21T01:16:28Z,1940000,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,,,194.0,2.0,2.0,0.0,,,,,,,,,,,,
196,PT08M36.00S,2022-12-21T01:16:36.3Z,2,REGULAR,violation,kicked ball,[],1629130,,,1610612741,27,31,2022-12-21T01:16:40Z,1950000,False,,,0,,D. Robinson kicked ball VIOLATION,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,203591.0,,,,
197,PT08M36.00S,2022-12-21T01:16:41.2Z,2,REGULAR,substitution,out,[],203506,,,1610612741,27,31,2022-12-21T01:16:49Z,1960000,False,,,0,,SUB out: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M36.00S,2022-12-21T01:16:41.2Z,2,REGULAR,substitution,in,[],1629639,,,1610612741,27,31,2022-12-21T01:16:49Z,1970000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M30.00S,2022-12-21T01:17:01.6Z,2,REGULAR,3pt,Jump Shot,[],202696,75.08212877792378,87.25490196078431,1610612741,27,31,2022-12-21T01:17:06Z,1980000,False,186.0,182.0,1,right,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,26.02,Missed,,,,,,,,,,,,,,,,
200,PT08M27.00S,2022-12-21T01:17:04.6Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,27,31,2022-12-21T01:17:06Z,1990000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,199.0,4.0,2.0,2.0,,,,,,,,,,,,
201,PT08M19.00S,2022-12-21T01:17:12.1Z,2,REGULAR,2pt,Jump Shot,[],1629639,5.831143232588701,20.09803921568627,1610612748,29,31,2022-12-21T01:17:26Z,2000000,False,150.0,2.0,1,left,T. Herro 14' pullup Jump Shot (2 PTS) (B. Adebayo 1 AST),"[1629639, 1628389]",1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,14.95,Made,,,,,2.0,B. Adebayo,1628389.0,1.0,,,,,,,,
203,PT08M02.00S,2022-12-21T01:17:30.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,82.04664914586071,59.80392156862745,1610612741,29,33,2022-12-21T01:27:46Z,2020000,False,49.0,116.0,1,right,D. DeRozan 12' fadeaway Jump Shot (6 PTS),[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,12.62,Made,,,,,6.0,,,,,,,,,,,
205,PT07M38.00S,2022-12-21T01:18:07.4Z,2,REGULAR,turnover,bad pass,[],1629130,,,1610612748,29,33,2022-12-21T01:18:23Z,2040000,False,,,0,,D. Robinson bad pass TURNOVER (2 TO),"[1629130, 1630245]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2.0,Dosunmu,1630245.0,,,,,
206,PT07M38.00S,2022-12-21T01:18:07.4Z,2,REGULAR,steal,,[],1630245,,,1610612741,29,33,2022-12-21T01:18:10Z,2050000,False,,,0,,A. Dosunmu STEAL (1 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,
207,PT07M22.00S,2022-12-21T01:18:24.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202696,89.79960578186596,48.0392156862745,1610612741,29,35,2022-12-21T01:18:40Z,2060000,False,-10.0,43.0,1,right,N. Vucevic turnaround Hook (10 PTS),[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,,,,,10.0,,,,,,,,,,,
208,PT07M03.00S,2022-12-21T01:18:42.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629312,6.225361366622863,57.84313725490196,1610612748,31,35,2022-12-21T01:29:41Z,2070000,False,-39.0,6.0,1,left,H. Highsmith reverse Layup (2 PTS) (B. Adebayo 2 AST),"[1629312, 1628389]",1610612748.0,MIA,reverse,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,3.97,Made,,,,,2.0,B. Adebayo,1628389.0,2.0,,,,,,,,
210,PT06M42.00S,2022-12-21T01:19:03.7Z,2,REGULAR,turnover,lost ball,[],1630172,,,1610612741,31,35,2022-12-21T01:20:35Z,2090000,False,,,0,,P. Williams lost ball TURNOVER (3 TO),"[1630172, 1629312]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,3.0,Highsmith,1629312.0,,,,,
211,PT06M42.00S,2022-12-21T01:19:03.7Z,2,REGULAR,steal,,[],1629312,,,1610612748,31,35,2022-12-21T01:19:06Z,2100000,False,,,0,,H. Highsmith STEAL (2 STL),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,
212,PT06M32.00S,2022-12-21T01:19:12.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,9.461235216819972,4.388786764705884,1610612748,34,35,2022-12-21T01:19:37Z,2110000,False,228.0,36.0,1,left,D. Robinson 3PT step back (6 PTS) (M. Strus 3 AST),"[1629130, 1629622]",1610612748.0,MIA,step back,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,23.1,Made,,,,,6.0,M. Strus,1629622.0,3.0,,,,,,,,
213,PT06M11.00S,2022-12-21T01:19:34.4Z,2,REGULAR,turnover,lost ball,[],202696,,,1610612741,34,35,2022-12-21T01:19:39Z,2120000,False,,,0,,N. Vucevic lost ball TURNOVER (3 TO),"[202696, 1629639]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,3.0,Herro,1629639.0,,,,,
214,PT06M11.00S,2022-12-21T01:19:34.4Z,2,REGULAR,steal,,[],1629639,,,1610612748,34,35,2022-12-21T01:19:36Z,2130000,False,,,0,,T. Herro STEAL (1 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,
215,PT06M05.00S,2022-12-21T01:19:40.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629639,6.750985545335084,43.872549019607845,1610612748,36,35,2022-12-21T01:19:46Z,2140000,False,31.0,11.0,1,left,T. Herro running Layup (4 PTS),[1629639],1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,3.25,Made,,,,,4.0,,,,,,,,,,,
216,PT05M44.00S,2022-12-21T01:20:00.6Z,2,REGULAR,3pt,Jump Shot,[],1630172,67.88354139290408,38.21231617647059,1610612741,36,35,2022-12-21T01:20:18Z,2150000,False,-59.0,249.0,1,right,MISS P. Williams 25' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,25.63,Missed,,,,,,,,,,,,,,,,
217,PT05M41.00S,2022-12-21T01:20:03.6Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,36,35,2022-12-21T01:20:18Z,2160000,False,,,0,,M. Strus REBOUND (Off:1 Def:3),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,,,216.0,4.0,3.0,1.0,,,,,,,,,,,,
218,PT05M35.00S,2022-12-21T01:20:11.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,11.744415243101187,50.0,1610612748,38,35,2022-12-21T01:20:28Z,2170000,False,0.0,58.0,1,left,B. Adebayo pullup Jump Shot (12 PTS) (M. Strus 4 AST),"[1628389, 1629622]",1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,5.79,Made,,,,,12.0,M. Strus,1629622.0,4.0,,,,,,,,
220,PT05M35.00S,2022-12-21T01:20:20.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,38,35,2022-12-21T01:20:20Z,2190000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT05M35.00S,2022-12-21T01:20:24.6Z,2,REGULAR,substitution,out,[],1627936,,,1610612741,38,35,2022-12-21T01:22:55Z,2200000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
223,PT05M35.00S,2022-12-21T01:20:24.6Z,2,REGULAR,substitution,out,[],1630172,,,1610612741,38,35,2022-12-21T01:22:55Z,2220000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,
224,PT05M35.00S,2022-12-21T01:20:24.6Z,2,REGULAR,substitution,in,[],1629632,,,1610612741,38,35,2022-12-21T01:22:55Z,2230000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
225,PT05M35.00S,2022-12-21T01:20:24.6Z,2,REGULAR,substitution,in,[],1627884,,,1610612741,38,35,2022-12-21T01:22:55Z,2240000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
226,PT05M35.00S,2022-12-21T01:20:24.6Z,2,REGULAR,substitution,in,[],203897,,,1610612741,38,35,2022-12-21T01:22:55Z,2250000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M35.00S,2022-12-21T01:20:24.6Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,38,35,2022-12-21T01:24:12Z,2255000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M20.00S,2022-12-21T01:23:26.3Z,2,REGULAR,2pt,Jump Shot,[],201942,78.76149802890933,32.59803921568627,1610612741,38,35,2022-12-21T01:23:35Z,2260000,False,-87.0,147.0,1,right,MISS D. DeRozan 17' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,17.09,Missed,,,,,,,,,,,,,,,,
228,PT05M16.00S,2022-12-21T01:23:30.3Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,38,35,2022-12-21T01:23:35Z,2270000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left Center,,,227.0,5.0,3.0,2.0,,,,,,,,,,,,
230,PT05M08.00S,2022-12-21T01:23:38.1Z,2,REGULAR,3pt,Jump Shot,[],1629130,32.17189553219448,40.17310049019608,1610612748,41,35,2022-12-21T01:23:54Z,2290000,False,49.0,250.0,1,left,D. Robinson 25' 3PT  (9 PTS) (B. Adebayo 3 AST),"[1629130, 1628389]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,25.47,Made,,,,,9.0,B. Adebayo,1628389.0,3.0,,,,,,,,
232,PT04M53.00S,2022-12-21T01:23:52.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,93.08475689881735,53.67647058823529,1610612741,41,35,2022-12-21T01:26:02Z,2310000,False,18.0,13.0,1,right,MISS N. Vucevic Hook,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,2.22,Missed,,,,,,,,,,,,,,,,
233,PT04M49.00S,2022-12-21T01:23:56.5Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,41,35,2022-12-21T01:24:28Z,2320000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,232.0,7.0,5.0,2.0,,,,,,,,,,,,
234,PT04M47.00S,2022-12-21T01:23:58.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,93.34756898817345,47.30392156862745,1610612741,41,37,2022-12-21T01:24:03Z,2330000,False,-13.0,10.0,1,right,N. Vucevic putback Layup (12 PTS),[202696],1610612741.0,CHI,putback,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,1.68,Made,,,,,12.0,,,,,,,,,,,
236,PT04M34.00S,2022-12-21T01:24:12.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629312,5.699737187910642,48.0392156862745,1610612748,43,37,2022-12-21T01:24:18Z,2340000,False,10.0,1.0,1,left,H. Highsmith cutting DUNK (4 PTS) (B. Adebayo 4 AST),"[1629312, 1628389]",1610612748.0,MIA,cutting,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,0.99,Made,,,,,4.0,B. Adebayo,1628389.0,4.0,,,,,,,,
238,PT04M15.00S,2022-12-21T01:24:30.1Z,2,REGULAR,3pt,Jump Shot,[],1629632,78.89290407358739,7.35294117647058,1610612741,43,40,2022-12-21T01:24:38Z,2360000,False,-213.0,146.0,1,right,C. White 25' 3PT  (9 PTS) (Z. LaVine 3 AST),"[1629632, 203897]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,25.83,Made,,,,,9.0,Z. LaVine,203897.0,3.0,,,,,,,,
240,PT03M53.00S,2022-12-21T01:24:52.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,17.920499342969777,61.029411764705884,1610612748,45,40,2022-12-21T01:24:59Z,2380000,False,-55.0,116.0,1,left,B. Adebayo 12' fadeaway Jump Shot (14 PTS),[1628389],1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,12.84,Made,,,,,14.0,,,,,,,,,,,
241,PT03M44.00S,2022-12-21T01:25:10.2Z,2,REGULAR,foul,personal,['2freethrow'],1629312,,,1610612741,45,40,2022-12-21T01:25:18Z,2390000,False,,,0,,H. Highsmith shooting personal FOUL (1 PF) (LaVine 2 FT),"[1629312, 203897]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202027.0,1.0,0.0,LaVine,203897.0
243,PT03M44.00S,2022-12-21T01:25:34.2Z,2,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,45,41,2022-12-21T01:25:34Z,2410000,False,,,0,,Z. LaVine Free Throw 1 of 2 (12 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,12.0,,,,,,,,,,,
244,PT03M44.00S,2022-12-21T01:25:37.2Z,2,REGULAR,substitution,out,[],1629622,,,1610612741,45,41,2022-12-21T01:25:40Z,2420000,False,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,
245,PT03M44.00S,2022-12-21T01:25:37.2Z,2,REGULAR,substitution,in,[],203506,,,1610612741,45,41,2022-12-21T01:25:40Z,2430000,False,,,0,,SUB in: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,
246,PT03M44.00S,2022-12-21T01:25:52.7Z,2,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,45,42,2022-12-21T01:25:52Z,2440000,False,,,0,,Z. LaVine Free Throw 2 of 2 (13 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,13.0,,,,,,,,,,,
247,PT03M19.00S,2022-12-21T01:26:18.7Z,2,REGULAR,3pt,Jump Shot,[],1629639,20.105124835742444,93.84957107843137,1610612748,48,42,2022-12-21T01:26:35Z,2450000,False,-219.0,136.0,1,left,T. Herro 25' 3PT pullup (7 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,25.82,Made,,,,,7.0,,,,,,,,,,,
248,PT03M02.00S,2022-12-21T01:26:43.8Z,2,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612741,48,42,2022-12-21T01:26:55Z,2460000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (White 2 FT),"[1629130, 1629632]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203591.0,1.0,0.0,White,1629632.0
250,PT03M02.00S,2022-12-21T01:27:08.8Z,2,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,48,43,2022-12-21T01:27:08Z,2480000,False,,,0,,C. White Free Throw 1 of 2 (10 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
251,PT03M02.00S,2022-12-21T01:27:24.7Z,2,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,48,44,2022-12-21T01:27:24Z,2490000,False,,,0,,C. White Free Throw 2 of 2 (11 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,,,,11.0,,,,,,,,,,,
252,PT02M48.00S,2022-12-21T01:27:43.1Z,2,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,48,44,2022-12-21T01:28:01Z,2500000,False,,,0,,B. Adebayo bad pass out-of-bounds TURNOVER (2 TO),[1628389],1610612748.0,MIA,bad pass,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2.0,,,,,,,
253,PT02M44.00S,2022-12-21T01:28:03.5Z,2,REGULAR,foul,personal,['2freethrow'],1629312,,,1610612741,48,44,2022-12-21T01:28:09Z,2510000,False,,,0,,H. Highsmith shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1629312, 201942]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628480.0,2.0,0.0,DeRozan,201942.0
255,PT02M44.00S,2022-12-21T01:28:33.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201942,,,1610612741,48,45,2022-12-21T01:38:17Z,2530000,False,,,0,,D. DeRozan Free Throw 1 of 2 (7 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
