shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
09:36,166,PT09M36.00S,2022-12-09T01:11:37.9Z,2,REGULAR,substitution,in,[],202694,,,1610612746,29,34,2022-12-09T01:12:18Z,1640000,False,,,0,,SUB in: M. Morris Sr.,[202694],8,1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
09:30,167,PT09M30.00S,2022-12-09T01:12:36.8Z,2,REGULAR,foul,personal,[],1628997,,,1610612746,29,34,2022-12-09T01:12:56Z,1650000,False,,,0,,C. Martin personal FOUL (2 PF),"[1628997, 202322]",16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1627519.0,2.0,0.0,Wall,202322.0
09:14,169,PT09M14.00S,2022-12-09T01:13:15.1Z,2,REGULAR,2pt,Jump Shot,[],202694,23.866622864651774,81.12745098039215,1610612746,29,34,2022-12-09T01:13:34Z,1670000,False,-156.0,172.0,1,left,MISS M. Morris Sr. 23' Jump Shot,[202694],8,1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Left Center,23.18,Missed,,,,,,,,,,,,,,,,,,
09:10,170,PT09M10.00S,2022-12-09T01:13:19.1Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,29,34,2022-12-09T01:13:34Z,1680000,False,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,,,169.0,2.0,2.0,0.0,,,,,,,,,,,,,,
08:50,171,PT08M50.00S,2022-12-09T01:13:38.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,86.5473061760841,56.86274509803921,1610612748,29,34,2022-12-09T01:13:45Z,1690000,False,34.0,74.0,1,right,MISS B. Adebayo 8' turnaround Shot,[1628389],13,1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,8.16,Missed,,,,,,,,,,,,,,,,,,
08:46,172,PT08M46.00S,2022-12-09T01:13:42.5Z,2,REGULAR,rebound,defensive,[],202322,,,1610612746,29,34,2022-12-09T01:13:45Z,1700000,False,,,0,,J. Wall REBOUND (Off:0 Def:2),[202322],11,1610612746.0,LAC,,,,Wall,J. Wall,,,,,In The Paint (Non-RA),8-16 Center,,,171.0,2.0,2.0,0.0,,,,,,,,,,,,,,
08:39,173,PT08M39.00S,2022-12-09T01:13:50.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202704,9.674770039421814,50.98039215686274,1610612746,29,34,2022-12-09T01:14:03Z,1710000,False,-5.0,38.0,1,left,MISS R. Jackson reverse Layup,[202704],1,1610612746.0,LAC,reverse,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,3.87,Missed,,,,,,,,,,,,,,,,,,
08:34,174,PT08M34.00S,2022-12-09T01:13:55.6Z,2,REGULAR,rebound,offensive,[],201587,,,1610612746,29,34,2022-12-09T01:14:03Z,1720000,False,,,0,,N. Batum REBOUND (Off:1 Def:0),[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,173.0,1.0,0.0,1.0,,,,,,,,,,,,,,
08:33,175,PT08M33.00S,2022-12-09T01:13:55.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202322,34.247700394218136,43.38235294117647,1610612746,29,34,2022-12-09T01:14:09Z,1730000,False,33.0,269.0,1,left,MISS J. Wall 27' 3PT,[202322],11,1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Center,27.14,Missed,,,,,,,,,,,,,,,,,,
08:29,176,PT08M29.00S,2022-12-09T01:13:59.8Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,29,34,2022-12-09T01:14:09Z,1740000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:2),[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,175.0,4.0,2.0,2.0,,,,,,,,,,,,,,
08:22,177,PT08M22.00S,2022-12-09T01:14:07.2Z,2,REGULAR,3pt,Jump Shot,[],1628997,92.59198423127464,2.696078431372549,1610612748,32,34,2022-12-09T01:14:11Z,1750000,False,-237.0,17.0,1,right,C. Martin 3PT  (10 PTS) (B. Adebayo 2 AST),"[1628997, 1628389]",16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,23.71,Made,,,,,10.0,B. Adebayo,1628389.0,2.0,,,,,,,,,,
08:00,179,PT08M00.00S,2022-12-09T01:14:29.0Z,2,REGULAR,2pt,Jump Shot,[],202694,14.668199737187912,26.225490196078432,1610612746,32,34,2022-12-09T01:14:37Z,1770000,False,119.0,85.0,1,left,MISS M. Morris Sr. 14' Jump Shot,[202694],8,1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,8-16 Right,14.64,Missed,,,,,,,,,,,,,,,,,,
07:54,180,PT07M54.00S,2022-12-09T01:14:35.0Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,32,34,2022-12-09T01:14:37Z,1780000,False,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],31,1610612748.0,MIA,,,,Strus,M. Strus,,,,,Mid-Range,8-16 Right,,,179.0,2.0,2.0,0.0,,,,,,,,,,,,,,
07:51,181,PT07M51.00S,2022-12-09T01:14:37.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628997,91.14651773981603,56.61764705882353,1610612748,32,34,2022-12-09T01:35:02Z,1790000,False,33.0,31.0,1,right,MISS C. Martin alley-oop Layup,[1628997],16,1610612748.0,MIA,alley-oop,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,4.51,Missed,,,,,,,,,,,,,,,,,,
07:48,182,PT07M48.00S,2022-12-09T01:14:40.0Z,2,REGULAR,rebound,defensive,[],203496,,,1610612746,32,34,2022-12-09T01:14:40Z,1800000,False,,,0,,R. Covington REBOUND (Off:1 Def:1),[203496],23,1610612746.0,LAC,,,,Covington,R. Covington,,,,,In The Paint (Non-RA),0-8 Center,,,181.0,2.0,1.0,1.0,,,,,,,,,,,,,,
07:47,183,PT07M47.00S,2022-12-09T01:14:42.0Z,2,REGULAR,turnover,bad pass,[],202322,,,1610612746,32,34,2022-12-09T01:14:48Z,1810000,False,,,0,,J. Wall bad pass TURNOVER (2 TO),"[202322, 1629639]",11,1610612746.0,LAC,,,,Wall,J. Wall,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2.0,Herro,1629639.0,,,,,,,
07:47,184,PT07M47.00S,2022-12-09T01:14:42.0Z,2,REGULAR,steal,,[],1629639,,,1610612748,32,34,2022-12-09T01:14:44Z,1820000,False,,,0,,T. Herro STEAL (1 STL),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
07:36,185,PT07M36.00S,2022-12-09T01:14:52.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,94.82588699080158,3.6764705882352944,1610612748,35,34,2022-12-09T01:15:06Z,1830000,False,-232.0,-4.0,1,right,T. Herro 3PT  (5 PTS) (M. Strus 1 AST),"[1629639, 1629622]",14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Left Corner 3,24+ Left,23.16,Made,,,,,5.0,M. Strus,1629622.0,1.0,,,,,,,,,,
07:11,187,PT07M11.00S,2022-12-09T01:15:17.6Z,2,REGULAR,3pt,Jump Shot,[],202704,29.25427069645204,23.774509803921568,1610612746,35,34,2022-12-09T01:35:28Z,1850000,False,131.0,222.0,1,left,MISS R. Jackson 25' pullup 3PT,[202704],1,1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
07:08,188,PT07M08.00S,2022-12-09T01:15:20.6Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,35,34,2022-12-09T01:15:35Z,1860000,False,,,0,,C. Martin REBOUND (Off:0 Def:3),[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,187.0,3.0,3.0,0.0,,,,,,,,,,,,,,
06:54,189,PT06M54.00S,2022-12-09T01:15:34.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,87.72996057818659,52.20588235294118,1610612748,37,34,2022-12-09T01:15:38Z,1870000,False,11.0,63.0,1,right,B. Adebayo 6' pullup Jump Shot (4 PTS),[1628389],13,1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,6.38,Made,,,,,4.0,,,,,,,,,,,,,
06:38,190,PT06M38.00S,2022-12-09T01:15:49.9Z,2,REGULAR,3pt,Jump Shot,[],203496,17.559132720105126,5.147058823529411,1610612746,37,37,2022-12-09T01:16:04Z,1880000,False,224.0,113.0,1,left,R. Covington 25' 3PT  (5 PTS) (J. Wall 5 AST),"[203496, 202322]",23,1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Right Center,25.1,Made,,,,,5.0,J. Wall,202322.0,5.0,,,,,,,,,,
06:25,192,PT06M25.00S,2022-12-09T01:16:03.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,90.88370565045992,57.59803921568627,1610612748,37,37,2022-12-09T01:16:08Z,1900000,False,38.0,33.0,1,right,MISS T. Herro driving Layup,[1629639],14,1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,5.05,Missed,,,,,,,,,,,,,,,,,,
06:25,193,PT06M25.00S,2022-12-09T01:16:03.0Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,37,37,2022-12-09T01:16:08Z,1910000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:2),[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,192.0,5.0,2.0,3.0,,,,,,,,,,,,,,
06:23,194,PT06M23.00S,2022-12-09T01:16:08.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,89.17542706964521,41.911764705882355,1610612748,39,37,2022-12-09T01:18:00Z,1920000,False,-40.0,49.0,1,right,B. Adebayo 6' putback Layup (6 PTS),[1628389],13,1610612748.0,MIA,putback,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,6.37,Made,,,,,6.0,,,,,,,,,,,,,
06:23,195,PT06M23.00S,2022-12-09T01:16:14.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,39,37,2022-12-09T01:16:14Z,1930000,False,,,0,,LAC Timeout,[],,1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:23,196,PT06M23.00S,2022-12-09T01:17:27.9Z,2,REGULAR,substitution,out,[],203506,,,1610612746,39,37,2022-12-09T01:18:54Z,1940000,False,,,0,,SUB out: V. Oladipo,[203506],4,1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,,
06:23,197,PT06M23.00S,2022-12-09T01:17:27.9Z,2,REGULAR,substitution,out,[],1628389,,,1610612746,39,37,2022-12-09T01:18:54Z,1950000,False,,,0,,SUB out: B. Adebayo,[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
06:23,198,PT06M23.00S,2022-12-09T01:17:27.9Z,2,REGULAR,substitution,out,[],1629639,,,1610612746,39,37,2022-12-09T01:18:54Z,1960000,False,,,0,,SUB out: T. Herro,[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
06:23,199,PT06M23.00S,2022-12-09T01:17:27.9Z,2,REGULAR,substitution,out,[],202322,,,1610612746,39,37,2022-12-09T01:18:54Z,1970000,False,,,0,,SUB out: J. Wall,[202322],11,1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
06:23,200,PT06M23.00S,2022-12-09T01:17:27.9Z,2,REGULAR,substitution,out,[],203496,,,1610612746,39,37,2022-12-09T01:18:54Z,1980000,False,,,0,,SUB out: R. Covington,[203496],23,1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
06:23,201,PT06M23.00S,2022-12-09T01:17:27.9Z,2,REGULAR,substitution,in,[],1630696,,,1610612746,39,37,2022-12-09T01:18:54Z,1990000,False,,,0,,SUB in: D. Smith,[1630696],9,1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
06:23,202,PT06M23.00S,2022-12-09T01:17:27.9Z,2,REGULAR,substitution,in,[],203473,,,1610612746,39,37,2022-12-09T01:18:54Z,2000000,False,,,0,,SUB in: D. Dedmon,[203473],21,1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
06:23,203,PT06M23.00S,2022-12-09T01:17:27.9Z,2,REGULAR,substitution,in,[],202710,,,1610612746,39,37,2022-12-09T01:18:54Z,2010000,False,,,0,,SUB in: J. Butler,[202710],22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
06:23,204,PT06M23.00S,2022-12-09T01:17:27.9Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,39,37,2022-12-09T01:18:54Z,2020000,False,,,0,,SUB in: I. Zubac,[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
06:23,205,PT06M23.00S,2022-12-09T01:17:27.9Z,2,REGULAR,substitution,in,[],1630527,,,1610612746,39,37,2022-12-09T01:18:54Z,2030000,False,,,0,,SUB in: B. Boston Jr.,[1630527],4,1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
06:00,206,PT06M00.00S,2022-12-09T01:19:29.2Z,2,REGULAR,3pt,Jump Shot,[],201587,24.52365308804205,14.705882352941178,1610612746,39,40,2022-12-09T01:19:34Z,2040000,False,176.0,178.0,1,left,N. Batum 25' 3PT  (3 PTS) (B. Boston Jr. 1 AST),"[201587, 1630527]",33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,25.07,Made,,,,,3.0,B. Boston Jr.,1630527.0,1.0,,,,,,,,,,
05:38,208,PT05M38.00S,2022-12-09T01:19:50.5Z,2,REGULAR,2pt,Jump Shot,[],1628997,90.88370565045992,81.12745098039215,1610612748,39,40,2022-12-09T01:19:57Z,2060000,False,156.0,33.0,1,right,MISS C. Martin 15' fadeaway Shot,[1628997],16,1610612748.0,MIA,fadeaway,,,Martin,C. Martin,,,,,Mid-Range,8-16 Right,15.91,Missed,,,,,,,,,,,,,,,,,,
05:35,209,PT05M35.00S,2022-12-09T01:19:53.5Z,2,REGULAR,rebound,offensive,[],1628997,,,1610612748,39,40,2022-12-09T01:20:48Z,2070000,False,,,0,,C. Martin REBOUND (Off:1 Def:3),[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Right,,,208.0,4.0,3.0,1.0,,,,,,,,,,,,,,
05:35,210,PT05M35.00S,2022-12-09T01:19:57.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203473,86.2023653088042,50.145526960784316,1610612748,41,40,2022-12-09T01:20:45Z,2080000,False,1.0,77.0,1,right,D. Dedmon 7' floating Jump Shot (4 PTS) (C. Martin 2 AST),"[203473, 1628997]",21,1610612748.0,MIA,floating,,,Dedmon,D. Dedmon,,,,,In The Paint (Non-RA),0-8 Center,7.72,Made,,,,,4.0,C. Martin,1628997.0,2.0,,,,,,,,,,
05:20,212,PT05M20.00S,2022-12-09T01:20:08.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202704,9.543363994743759,55.14705882352941,1610612746,41,40,2022-12-09T01:20:29Z,2100000,False,-26.0,37.0,1,left,MISS R. Jackson driving Layup - blocked,"[202704, 203473]",1,1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,4.52,Missed,,,,,,,,,,,,Dedmon,203473.0,,,,,
05:20,213,PT05M20.00S,2022-12-09T01:20:08.6Z,2,REGULAR,block,,[],203473,,,1610612746,41,40,2022-12-09T01:21:46Z,2110000,False,,,0,,D. Dedmon BLOCK (1 BLK),[203473],21,1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
05:20,214,PT05M20.00S,2022-12-09T01:20:08.6Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,41,40,2022-12-09T01:20:29Z,2120000,False,,,0,,J. Butler REBOUND (Off:1 Def:1),[202710],22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,212.0,2.0,1.0,1.0,,,,,,,,,,,,,,
05:07,215,PT05M07.00S,2022-12-09T01:20:22.4Z,2,REGULAR,3pt,Jump Shot,[],1630696,91.93495400788436,3.1862745098039214,1610612748,41,40,2022-12-09T01:20:32Z,2130000,False,-234.0,23.0,1,right,MISS D. Smith 3PT,[1630696],9,1610612748.0,MIA,,,,Smith,D. Smith,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
05:04,216,PT05M04.00S,2022-12-09T01:20:25.4Z,2,REGULAR,rebound,defensive,[],1630527,,,1610612746,41,40,2022-12-09T01:20:32Z,2140000,False,,,0,,B. Boston Jr. REBOUND (Off:0 Def:1),[1630527],4,1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Left Corner 3,24+ Left,,,215.0,1.0,1.0,0.0,,,,,,,,,,,,,,
04:56,217,PT04M56.00S,2022-12-09T01:20:33.9Z,2,REGULAR,2pt,Jump Shot,[],1630527,9.937582128777924,21.568627450980394,1610612746,41,40,2022-12-09T01:21:46Z,2150000,False,142.0,41.0,1,left,MISS B. Boston Jr. 14' step back Shot,[1630527],4,1610612746.0,LAC,step back,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,8-16 Right,14.8,Missed,,,,,,,,,,,,,,,,,,
04:52,218,PT04M52.00S,2022-12-09T01:20:37.9Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,41,40,2022-12-09T01:20:41Z,2160000,False,,,0,,M. Strus REBOUND (Off:0 Def:3),[1629622],31,1610612748.0,MIA,,,,Strus,M. Strus,,,,,Mid-Range,8-16 Right,,,217.0,3.0,3.0,0.0,,,,,,,,,,,,,,
04:48,219,PT04M48.00S,2022-12-09T01:20:46.7Z,2,REGULAR,foul,personal,[],202694,,,1610612748,41,40,2022-12-09T01:20:55Z,2170000,False,,,0,,M. Morris Sr. personal FOUL (1 PF),"[202694, 1629622]",8,1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1627519.0,1.0,0.0,Strus,1629622.0
04:48,221,PT04M48.00S,2022-12-09T01:20:54.1Z,2,REGULAR,substitution,out,[],1628997,,,1610612748,41,40,2022-12-09T01:21:03Z,2190000,False,,,0,,SUB out: C. Martin,[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
04:48,222,PT04M48.00S,2022-12-09T01:20:54.1Z,2,REGULAR,substitution,out,[],201587,,,1610612748,41,40,2022-12-09T01:21:03Z,2200000,False,,,0,,SUB out: N. Batum,[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
04:48,223,PT04M48.00S,2022-12-09T01:20:54.1Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,41,40,2022-12-09T01:21:03Z,2210000,False,,,0,,SUB in: T. Herro,[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
04:48,224,PT04M48.00S,2022-12-09T01:20:54.1Z,2,REGULAR,substitution,in,[],202331,,,1610612748,41,40,2022-12-09T01:21:03Z,2220000,False,,,0,,SUB in: P. George,[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
04:37,225,PT04M37.00S,2022-12-09T01:21:25.2Z,2,REGULAR,3pt,Jump Shot,[],1629622,93.77463863337714,3.431372549019608,1610612748,41,40,2022-12-09T01:21:30Z,2230000,False,-233.0,6.0,1,right,MISS M. Strus 3PT,[1629622],31,1610612748.0,MIA,,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
04:33,226,PT04M33.00S,2022-12-09T01:21:28.2Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,41,40,2022-12-09T01:21:28Z,2240000,False,,,0,,P. George REBOUND (Off:1 Def:4),[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,Left Corner 3,24+ Left,,,225.0,5.0,4.0,1.0,,,,,,,,,,,,,,
04:30,227,PT04M30.00S,2022-12-09T01:21:34.7Z,2,REGULAR,foul,personal,[],1629639,,,1610612746,41,40,2022-12-09T01:21:44Z,2250000,False,,,0,,T. Herro personal FOUL (1 PF),"[1629639, 202331]",14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,George,202331.0
04:21,229,PT04M21.00S,2022-12-09T01:22:00.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,9.149145860709593,50.49019607843137,1610612746,41,42,2022-12-09T01:22:10Z,2270000,False,-2.0,34.0,1,left,I. Zubac cutting DUNK (9 PTS) (P. George 3 AST),"[1627826, 202331]",40,1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.36,Made,,,,,9.0,P. George,202331.0,3.0,,,,,,,,,,
04:11,231,PT04M11.00S,2022-12-09T01:22:12.9Z,2,REGULAR,foul,offensive,[],203473,,,1610612748,41,42,2022-12-09T01:22:34Z,2290000,False,,,0,,D. Dedmon offensive FOUL (2 PF),"[203473, 1630527]",21,1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1627519.0,2.0,0.0,Boston Jr.,1630527.0
04:11,233,PT04M11.00S,2022-12-09T01:22:12.9Z,2,REGULAR,turnover,offensive foul,[],203473,,,1610612748,41,42,2022-12-09T01:22:12Z,2310000,False,,,0,,D. Dedmon offensive foul TURNOVER (1 TO),[203473],21,1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,,,,,1627519.0,,,,
04:11,234,PT04M11.00S,2022-12-09T01:22:28.8Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612746,41,42,2022-12-09T01:22:43Z,2320000,False,,,0,,TEAM delay-of-game VIOLATION,[],,1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,200832.0,,,,
03:59,235,PT03M59.00S,2022-12-09T01:22:45.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202331,33.85348226018397,47.30392156862745,1610612746,41,42,2022-12-09T01:22:51Z,2330000,False,13.0,266.0,1,left,MISS P. George 26' 3PT,[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,26.6,Missed,,,,,,,,,,,,,,,,,,
03:56,236,PT03M56.00S,2022-12-09T01:22:48.0Z,2,REGULAR,rebound,defensive,[],203473,,,1610612748,41,42,2022-12-09T01:22:51Z,2340000,False,,,0,,D. Dedmon REBOUND (Off:0 Def:3),[203473],21,1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Above the Break 3,24+ Center,,,235.0,3.0,3.0,0.0,,,,,,,,,,,,,,
03:48,237,PT03M48.00S,2022-12-09T01:22:56.8Z,2,REGULAR,2pt,Jump Shot,[],1629639,78.3180026281209,48.6328125,1610612748,41,42,2022-12-09T01:23:18Z,2350000,False,-7.0,151.0,1,right,MISS T. Herro 15' driving floating Shot,[1629639],14,1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,Mid-Range,8-16 Center,15.15,Missed,,,,,,,,,,,,,,,,,,
03:43,238,PT03M43.00S,2022-12-09T01:23:01.8Z,2,REGULAR,rebound,defensive,[],1630527,,,1610612746,41,42,2022-12-09T01:23:18Z,2360000,False,,,0,,B. Boston Jr. REBOUND (Off:0 Def:2),[1630527],4,1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,8-16 Center,,,237.0,2.0,2.0,0.0,,,,,,,,,,,,,,
03:30,239,PT03M30.00S,2022-12-09T01:23:14.1Z,2,REGULAR,2pt,Jump Shot,[],202694,20.367936925098554,33.60140931372549,1610612746,41,44,2022-12-09T01:23:33Z,2370000,False,82.0,139.0,1,left,M. Morris Sr. 16' turnaround Jump Shot (7 PTS),[202694],8,1610612746.0,LAC,turnaround,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Right Center,16.14,Made,,,,,7.0,,,,,,,,,,,,,
03:19,240,PT03M19.00S,2022-12-09T01:23:29.1Z,2,REGULAR,foul,personal,[],1630527,,,1610612748,41,44,2022-12-09T01:23:36Z,2380000,False,,,0,,B. Boston Jr. personal FOUL (1 PF),"[1630527, 203473]",4,1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1627519.0,1.0,0.0,Dedmon,203473.0
03:19,242,PT03M19.00S,2022-12-09T01:23:34.7Z,2,REGULAR,substitution,out,[],203473,,,1610612748,41,44,2022-12-09T01:23:49Z,2400000,False,,,0,,SUB out: D. Dedmon,[203473],21,1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
03:19,243,PT03M19.00S,2022-12-09T01:23:34.7Z,2,REGULAR,substitution,out,[],1629622,,,1610612748,41,44,2022-12-09T01:23:49Z,2410000,False,,,0,,SUB out: M. Strus,[1629622],31,1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
03:19,244,PT03M19.00S,2022-12-09T01:23:34.7Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,41,44,2022-12-09T01:23:49Z,2420000,False,,,0,,SUB in: B. Adebayo,[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
03:19,245,PT03M19.00S,2022-12-09T01:23:34.7Z,2,REGULAR,substitution,in,[],1628997,,,1610612748,41,44,2022-12-09T01:23:49Z,2430000,False,,,0,,SUB in: C. Martin,[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
