actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
88,PT04M05.00S,2022-12-24T01:26:59.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],204456,92.85479632063075,2.696078431372549,1610612754,17,20,2022-12-24T01:27:11Z,840000,False,-237.0,15.0,1,right,MISS T. McConnell 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Left Corner 3,24+ Left,23.7,Missed,,,,,,,,,,,,,,,,,,
89,PT04M05.00S,2022-12-24T01:26:59.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,17,20,2022-12-24T01:27:11Z,850000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Left Corner 3,24+ Left,,,,88.0,,,,,,,,,,,,,,,,
90,PT04M05.00S,2022-12-24T01:27:06.7Z,1,REGULAR,foul,personal,[],1630537,,,1610612748,17,20,2022-12-24T01:27:12Z,860000,False,,,0,,C. Duarte loose ball personal FOUL (1 PF),"[1630537, 203506]",1610612754.0,IND,loose ball,,,Duarte,C. Duarte,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628159.0,1.0,0.0,Oladipo,203506.0,,,,,,,,
94,PT03M54.00S,2022-12-24T01:27:31.6Z,1,REGULAR,turnover,bad pass,[],203506,,,1610612748,17,20,2022-12-24T01:27:38Z,880000,False,,,0,,V. Oladipo bad pass TURNOVER (1 TO),"[203506, 1630537]",1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Duarte,1630537.0
95,PT03M54.00S,2022-12-24T01:27:31.6Z,1,REGULAR,steal,,[],1630537,,,1610612754,17,20,2022-12-24T01:27:33Z,890000,False,,,0,,C. Duarte STEAL (1 STL),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
96,PT03M52.00S,2022-12-24T01:27:37.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1630537,93.9060446780552,55.88235294117647,1610612754,17,22,2022-12-24T01:28:26Z,900000,False,29.0,5.0,1,right,C. Duarte running Layup (2 PTS),[1630537],1610612754.0,IND,running,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,2.98,Made,2.0,,,,,,,,,,,,,,,,,
97,PT03M52.00S,2022-12-24T01:27:42.3Z,1,REGULAR,violation,defensive goaltending,[],1631115,,,1610612754,17,22,2022-12-24T01:28:26Z,910000,False,,,0,,O. Robinson defensive goaltending VIOLATION,[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,,,,,,,,,101284.0,,,,,,,,,,,,
98,PT03M35.00S,2022-12-24T01:28:11.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,17.16491458607096,50.0,1610612748,17,22,2022-12-24T01:28:31Z,920000,False,0.0,109.0,1,left,MISS J. Butler 10' Jump Shot,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,10.89,Missed,,,,,,,,,,,,,,,,,,
99,PT03M33.00S,2022-12-24T01:28:14.3Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,17,22,2022-12-24T01:28:14Z,930000,False,,,0,,J. Butler REBOUND (Off:1 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,,,98.0,2.0,1.0,1.0,,,,,,,,,,,,,
100,PT03M33.00S,2022-12-24T01:28:19.1Z,1,REGULAR,foul,personal,[],1627741,,,1610612748,17,22,2022-12-24T01:28:21Z,940000,False,,,0,,B. Hield personal FOUL (1 PF),"[1627741, 202710]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,,,,,,,,201638.0,1.0,0.0,Butler,202710.0,,,,,,,,
102,PT03M22.00S,2022-12-24T01:28:42.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],200768,4.681340341655716,2.696078431372549,1610612748,17,22,2022-12-24T01:28:48Z,960000,False,237.0,-8.0,1,left,MISS K. Lowry 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Right Corner 3,24+ Right,23.67,Missed,,,,,,,,,,,,,,,,,,
103,PT03M18.00S,2022-12-24T01:28:46.7Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,17,22,2022-12-24T01:28:48Z,970000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,,,,102.0,1.0,1.0,0.0,,,,,,,,,,,,,
104,PT03M12.00S,2022-12-24T01:28:52.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630188,87.33574244415243,51.225490196078425,1610612754,17,24,2022-12-24T01:28:58Z,980000,False,6.0,67.0,1,right,J. Smith 6' turnaround Hook (2 PTS) (T. McConnell 1 AST),"[1630188, 204456]",1610612754.0,IND,turnaround,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,6.68,Made,2.0,,,,,,,,,,T. McConnell,204456.0,1.0,,,,,
106,PT03M02.00S,2022-12-24T01:29:05.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630537,,,1610612748,17,24,2022-12-24T01:29:15Z,1000000,False,,,0,,C. Duarte shooting personal FOUL (2 PF) (Butler 2 FT),"[1630537, 202710]",1610612754.0,IND,shooting,,,Duarte,C. Duarte,,,,,Mid-Range,8-16 Center,,,,,,,,1628159.0,2.0,0.0,Butler,202710.0,,,,,,,,
108,PT03M02.00S,2022-12-24T01:29:36.1Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,18,24,2022-12-24T01:29:36Z,1020000,False,,,0,,J. Butler Free Throw 1 of 2 (9 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
109,PT03M02.00S,2022-12-24T01:29:36.7Z,1,REGULAR,substitution,out,[],200768,,,1610612748,18,24,2022-12-24T01:29:46Z,1030000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M02.00S,2022-12-24T01:29:36.7Z,1,REGULAR,substitution,out,[],1627741,,,1610612748,18,24,2022-12-24T01:29:46Z,1040000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M02.00S,2022-12-24T01:29:36.7Z,1,REGULAR,substitution,in,[],1629639,,,1610612748,18,24,2022-12-24T01:29:46Z,1050000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M02.00S,2022-12-24T01:29:36.7Z,1,REGULAR,substitution,in,[],1629052,,,1610612748,18,24,2022-12-24T01:29:46Z,1060000,False,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M02.00S,2022-12-24T01:30:00.3Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,19,24,2022-12-24T01:30:00Z,1070000,False,,,0,,J. Butler Free Throw 2 of 2 (10 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
114,PT02M53.00S,2022-12-24T01:30:10.2Z,1,REGULAR,turnover,bad pass,[],1630169,,,1610612754,19,24,2022-12-24T01:30:17Z,1080000,False,,,0,,T. Haliburton bad pass TURNOVER (1 TO),"[1630169, 202710]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Butler,202710.0
115,PT02M53.00S,2022-12-24T01:30:10.2Z,1,REGULAR,steal,,[],202710,,,1610612748,19,24,2022-12-24T01:30:12Z,1090000,False,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
116,PT02M48.00S,2022-12-24T01:30:14.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202710,6.652431011826544,50.245098039215684,1610612748,21,24,2022-12-24T01:30:30Z,1100000,False,-1.0,10.0,1,left,J. Butler running DUNK (12 PTS) (M. Strus 1 AST),"[202710, 1629622]",1610612748.0,MIA,running,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1.01,Made,12.0,,,,,,,,,,M. Strus,1629622.0,1.0,,,,,
118,PT02M42.00S,2022-12-24T01:30:32.0Z,1,REGULAR,foul,personal,['2freethrow'],1631115,,,1610612754,21,24,2022-12-24T01:34:34Z,1120000,False,,,0,,O. Robinson shooting personal FOUL (1 PF) (Haliburton 2 FT),"[1631115, 1630169]",1610612748.0,MIA,shooting,,,Robinson,O. Robinson,,,,,Mid-Range,8-16 Center,,,,,,,,1628159.0,1.0,0.0,Haliburton,1630169.0,,,,,,,,
120,PT02M42.00S,2022-12-24T01:30:51.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,21,24,2022-12-24T01:30:51Z,1140000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M42.00S,2022-12-24T01:30:51.4Z,1,REGULAR,substitution,out,[],202710,,,1610612754,21,24,2022-12-24T01:33:17Z,1150000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M42.00S,2022-12-24T01:30:51.4Z,1,REGULAR,substitution,in,[],1629312,,,1610612754,21,24,2022-12-24T01:33:17Z,1160000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M42.00S,2022-12-24T01:30:51.4Z,1,REGULAR,substitution,out,[],1630537,,,1610612754,21,24,2022-12-24T02:19:53Z,1165000,False,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M42.00S,2022-12-24T01:30:51.4Z,1,REGULAR,substitution,in,[],1631097,,,1610612754,21,24,2022-12-24T02:19:53Z,1167500,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M42.00S,2022-12-24T01:33:35.3Z,1,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,21,25,2022-12-24T01:34:10Z,1170000,False,,,0,,T. Haliburton Free Throw 1 of 2 (13 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
124,PT02M42.00S,2022-12-24T01:33:35.3Z,1,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,21,26,2022-12-24T01:34:10Z,1180000,False,,,0,,T. Haliburton Free Throw 2 of 2 (14 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
125,PT02M26.00S,2022-12-24T01:34:12.6Z,1,REGULAR,3pt,Jump Shot,[],1629622,6.915243101182654,2.941176470588235,1610612748,21,26,2022-12-24T01:34:21Z,1190000,False,235.0,13.0,1,left,MISS M. Strus 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,23.56,Missed,,,,,,,,,,,,,,,,,,
126,PT02M24.00S,2022-12-24T01:34:15.0Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,21,26,2022-12-24T01:34:15Z,1200000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,,,,125.0,1.0,1.0,0.0,,,,,,,,,,,,,
127,PT02M20.00S,2022-12-24T01:34:22.1Z,1,REGULAR,turnover,traveling,[],1631097,,,1610612754,21,26,2022-12-24T01:35:17Z,1210000,False,,,0,,B. Mathurin traveling TURNOVER (1 TO),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,,,,,,1628159.0,,,,,,,,,,1.0,,
128,PT02M06.00S,2022-12-24T01:34:51.8Z,1,REGULAR,turnover,out-of-bounds,[],1631115,,,1610612748,21,26,2022-12-24T01:39:46Z,1220000,False,,,0,,O. Robinson bad pass out-of-bounds TURNOVER (1 TO),[1631115],1610612748.0,MIA,bad pass,,,Robinson,O. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,,1628159.0,,,,,,,,,,1.0,,
131,PT01M49.00S,2022-12-24T01:35:10.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630188,93.64323258869908,34.068627450980394,1610612754,21,26,2022-12-24T01:35:35Z,1230000,False,-80.0,7.0,1,right,MISS J. Smith 8' Jump Shot,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,8.0,Missed,,,,,,,,,,,,,,,,,,
132,PT01M47.00S,2022-12-24T01:35:12.5Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612748,21,26,2022-12-24T01:35:12Z,1240000,False,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,
133,PT01M38.00S,2022-12-24T01:35:21.3Z,1,REGULAR,3pt,Jump Shot,[],1629639,8.360709592641262,96.07843137254902,1610612748,24,26,2022-12-24T01:35:38Z,1250000,False,-230.0,26.0,1,left,T. Herro 3PT  (5 PTS) (H. Highsmith 1 AST),"[1629639, 1629312]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Left Corner 3,24+ Left,23.19,Made,5.0,,,,,,,,,,H. Highsmith,1629312.0,1.0,,,,,
135,PT01M16.00S,2022-12-24T01:35:43.2Z,1,REGULAR,turnover,bad pass,[],1630169,,,1610612754,24,26,2022-12-24T01:35:49Z,1270000,False,,,0,,T. Haliburton bad pass TURNOVER (2 TO),"[1630169, 1629312]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,2.0,Highsmith,1629312.0
136,PT01M16.00S,2022-12-24T01:35:43.2Z,1,REGULAR,steal,,[],1629312,,,1610612748,24,26,2022-12-24T01:35:45Z,1280000,False,,,0,,H. Highsmith STEAL (1 STL),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
137,PT01M10.00S,2022-12-24T01:35:48.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629312,6.1268068331143235,44.6078431372549,1610612748,26,26,2022-12-24T01:36:06Z,1290000,False,27.0,5.0,1,left,H. Highsmith driving Layup (2 PTS),[1629312],1610612748.0,MIA,driving,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,2.75,Made,2.0,,,,,,,,,,,,,,,,,
138,PT01M05.00S,2022-12-24T01:35:58.5Z,1,REGULAR,foul,offensive,['inpenalty'],1631097,,,1610612754,26,26,2022-12-24T01:36:14Z,1300000,False,,,0,,B. Mathurin off-the-ball offensive FOUL (1 PF),"[1631097, 1629312]",1610612754.0,IND,off-the-ball,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right Center,,,,,,,,1628159.0,1.0,0.0,Highsmith,1629312.0,,,,,,,,
140,PT01M05.00S,2022-12-24T01:35:58.5Z,1,REGULAR,turnover,offensive foul,[],1631097,,,1610612754,26,26,2022-12-24T01:35:58Z,1320000,False,,,0,,B. Mathurin offensive foul TURNOVER (2 TO),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right Center,,,,,,,,1628159.0,,,,,,,,,,2.0,,
141,PT00M53.80S,2022-12-24T01:36:21.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203506,5.995400788436268,55.14705882352941,1610612748,28,26,2022-12-24T01:36:27Z,1330000,False,-26.0,4.0,1,left,V. Oladipo driving Layup (2 PTS),[203506],1610612748.0,MIA,driving,,,Oladipo,V. Oladipo,,,,,Restricted Area,0-8 Center,2.6,Made,2.0,,,,,,,,,,,,,,,,,
142,PT00M46.70S,2022-12-24T01:36:30.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204456,93.64323258869908,45.588235294117645,1610612754,28,28,2022-12-24T01:36:35Z,1340000,False,-22.0,7.0,1,right,T. McConnell driving reverse Layup (2 PTS),[204456],1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,2.33,Made,2.0,,,,,,,,,,,,,,,,,
143,PT00M33.30S,2022-12-24T01:36:45.8Z,1,REGULAR,3pt,Jump Shot,[],1629622,32.40801576872536,64.4607843137255,1610612748,28,28,2022-12-24T01:36:53Z,1350000,False,-72.0,252.0,1,left,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,26.23,Missed,,,,,,,,,,,,,,,,,,
144,PT00M30.70S,2022-12-24T01:36:48.4Z,1,REGULAR,rebound,offensive,[],1631115,,,1610612748,28,28,2022-12-24T01:36:53Z,1360000,False,,,0,,O. Robinson REBOUND (Off:1 Def:0),[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,Above the Break 3,24+ Center,,,,143.0,1.0,0.0,1.0,,,,,,,,,,,,,
145,PT00M28.80S,2022-12-24T01:36:50.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631115,7.046649145860711,53.67647058823529,1610612748,28,28,2022-12-24T01:37:01Z,1370000,False,-18.0,14.0,1,left,MISS O. Robinson reverse Layup,[1631115],1610612748.0,MIA,reverse,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,2.29,Missed,,,,,,,,,,,,,,,,,,
146,PT00M26.30S,2022-12-24T01:36:52.8Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,28,28,2022-12-24T01:36:52Z,1380000,False,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,145.0,2.0,2.0,0.0,,,,,,,,,,,,,
148,PT00M14.90S,2022-12-24T01:37:22.4Z,1,REGULAR,3pt,Jump Shot,[],1630188,69.85873850197109,72.79411764705883,1610612754,28,31,2022-12-24T01:37:27Z,1400000,False,114.0,231.0,1,right,J. Smith 25' 3PT  (5 PTS) (T. Haliburton 1 AST),"[1630188, 1630169]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,25.74,Made,5.0,,,,,,,,,,T. Haliburton,1630169.0,1.0,,,,,
151,PT00M00.00S,2022-12-24T01:38:17.0Z,1,REGULAR,period,end,[],0,,,1610612748,28,31,2022-12-24T01:38:17Z,1430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-12-24T01:40:05.7Z,2,REGULAR,substitution,out,['startperiod'],1630169,,,1610612748,28,31,2022-12-24T01:40:20Z,1440000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-12-24T01:40:05.7Z,2,REGULAR,substitution,in,['startperiod'],1627741,,,1610612748,28,31,2022-12-24T01:40:20Z,1450000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-12-24T01:40:28.5Z,2,REGULAR,period,start,[],0,,,1610612754,28,31,2022-12-24T01:40:28Z,1460000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M40.00S,2022-12-24T01:40:47.5Z,2,REGULAR,turnover,bad pass,[],204456,,,1610612754,28,31,2022-12-24T01:40:53Z,1470000,False,,,0,,T. McConnell bad pass TURNOVER (1 TO),"[204456, 1629622]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Strus,1629622.0
156,PT11M40.00S,2022-12-24T01:40:47.5Z,2,REGULAR,steal,,[],1629622,,,1610612748,28,31,2022-12-24T01:40:49Z,1480000,False,,,0,,M. Strus STEAL (1 STL),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
157,PT11M36.00S,2022-12-24T01:40:51.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629639,7.30946123521682,49.01960784313725,1610612748,30,31,2022-12-24T01:40:59Z,1490000,False,5.0,16.0,1,left,T. Herro driving Layup (7 PTS) (M. Strus 2 AST),"[1629639, 1629622]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,1.69,Made,7.0,,,,,,,,,,M. Strus,1629622.0,2.0,,,,,
159,PT11M21.00S,2022-12-24T01:41:06.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,91.80354796320631,54.65686274509803,1610612754,30,31,2022-12-24T01:41:15Z,1510000,False,23.0,25.0,1,right,MISS T. McConnell turnaround Shot,[204456],1610612754.0,IND,turnaround,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,,
160,PT11M19.00S,2022-12-24T01:41:08.5Z,2,REGULAR,rebound,defensive,[],1631115,,,1610612748,30,31,2022-12-24T01:41:15Z,1520000,False,,,0,,O. Robinson REBOUND (Off:1 Def:1),[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,,159.0,2.0,1.0,1.0,,,,,,,,,,,,,
161,PT11M07.00S,2022-12-24T01:41:20.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629312,5.469776609724048,55.14705882352941,1610612748,32,31,2022-12-24T01:41:26Z,1530000,False,-26.0,-1.0,1,left,H. Highsmith cutting Layup (4 PTS) (V. Oladipo 1 AST),"[1629312, 203506]",1610612748.0,MIA,cutting,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,2.57,Made,4.0,,,,,,,,,,V. Oladipo,203506.0,1.0,,,,,
163,PT10M54.00S,2022-12-24T01:41:33.6Z,2,REGULAR,3pt,Jump Shot,[],1627741,70.90998685939553,19.852941176470587,1610612754,32,34,2022-12-24T01:41:38Z,1550000,False,-151.0,221.0,1,right,B. Hield 26' 3PT  (6 PTS) (T. McConnell 2 AST),"[1627741, 204456]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,26.74,Made,6.0,,,,,,,,,,T. McConnell,204456.0,2.0,,,,,
165,PT10M37.00S,2022-12-24T01:41:50.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,9.937582128777924,56.86274509803921,1610612748,34,34,2022-12-24T01:41:56Z,1570000,False,-34.0,41.0,1,left,T. Herro driving Layup (9 PTS),[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,5.34,Made,9.0,,,,,,,,,,,,,,,,,
166,PT10M20.00S,2022-12-24T01:42:07.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,87.86136662286465,45.83333333333333,1610612754,34,34,2022-12-24T01:42:13Z,1580000,False,-21.0,62.0,1,right,MISS O. Brissett 6' driving Layup,[1629052],1610612754.0,IND,driving,,,Brissett,O. Brissett,,,,,In The Paint (Non-RA),0-8 Center,6.5,Missed,,,,,,,,,,,,,,,,,,
167,PT10M19.00S,2022-12-24T01:42:10.0Z,2,REGULAR,rebound,offensive,[],1630188,,,1610612754,34,34,2022-12-24T01:42:10Z,1590000,False,,,0,,J. Smith REBOUND (Off:1 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,166.0,3.0,2.0,1.0,,,,,,,,,,,,,
169,PT10M19.00S,2022-12-24T01:42:15.4Z,2,REGULAR,foul,personal,[],1631115,,,1610612754,34,34,2022-12-24T01:42:22Z,1610000,False,,,0,,O. Robinson personal FOUL (2 PF),"[1631115, 1630188]",1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,201638.0,2.0,0.0,Smith,1630188.0,,,,,,,,
171,PT10M19.00S,2022-12-24T01:42:22.9Z,2,REGULAR,substitution,out,[],1631115,,,1610612754,34,34,2022-12-24T01:42:36Z,1630000,False,,,0,,SUB out: O. Robinson,[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M19.00S,2022-12-24T01:42:22.9Z,2,REGULAR,substitution,out,[],1630188,,,1610612754,34,34,2022-12-24T01:42:36Z,1640000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT10M19.00S,2022-12-24T01:42:22.9Z,2,REGULAR,substitution,in,[],1628389,,,1610612754,34,34,2022-12-24T01:42:36Z,1650000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M19.00S,2022-12-24T01:42:22.9Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,34,34,2022-12-24T01:42:36Z,1660000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M09.00S,2022-12-24T01:42:57.9Z,2,REGULAR,turnover,3-second-violation,[],1626167,,,1610612754,34,34,2022-12-24T01:43:05Z,1670000,False,,,0,,M. Turner 3-second-violation TURNOVER (1 TO),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,101284.0,,,,,,,,,,1.0,,
176,PT09M52.00S,2022-12-24T01:43:21.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,17.95335085413929,44.85294117647059,1610612748,34,34,2022-12-24T01:43:28Z,1680000,False,26.0,116.0,1,left,MISS T. Herro 11' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,11.91,Missed,,,,,,,,,,,,,,,,,,
