actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
94,PT04M05.00S,2022-11-01T23:57:00.4Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,14,21,2022-11-01T23:57:00Z,860000,,,0,,J. Butler Free Throw 1 of 2 (3 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
95,PT04M05.00S,2022-11-01T23:57:01.2Z,1,REGULAR,substitution,out,[],200768,,,1610612748,14,21,2022-11-01T23:57:23Z,870000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M05.00S,2022-11-01T23:57:01.2Z,1,REGULAR,substitution,out,[],203952,,,1610612748,14,21,2022-11-01T23:57:23Z,880000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M05.00S,2022-11-01T23:57:01.2Z,1,REGULAR,substitution,out,[],203110,,,1610612748,14,21,2022-11-01T23:57:23Z,890000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M05.00S,2022-11-01T23:57:01.2Z,1,REGULAR,substitution,in,[],1629216,,,1610612748,14,21,2022-11-01T23:57:23Z,900000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M05.00S,2022-11-01T23:57:01.2Z,1,REGULAR,substitution,in,[],203210,,,1610612748,14,21,2022-11-01T23:57:23Z,910000,,,0,,SUB in: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M05.00S,2022-11-01T23:57:01.2Z,1,REGULAR,substitution,in,[],1630541,,,1610612748,14,21,2022-11-01T23:57:23Z,920000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M05.00S,2022-11-01T23:57:26.3Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,15,21,2022-11-01T23:57:26Z,930000,,,0,,J. Butler Free Throw 2 of 2 (4 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
102,PT03M51.00S,2022-11-01T23:57:37.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630164,93.24901445466492,53.18627450980392,1610612744,15,21,2022-11-01T23:57:49Z,940000,16.0,11.0,1,right,MISS J. Wiseman alley-oop DUNK,[1630164],1610612744.0,GSW,alley-oop,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,1.93,Missed,,,,,,,,,,,,,,,
103,PT03M47.00S,2022-11-01T23:57:41.1Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,15,21,2022-11-01T23:57:41Z,950000,,,0,,D. Dedmon REBOUND (Off:0 Def:1),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,102.0,1.0,1.0,0.0,,
104,PT03M39.00S,2022-11-01T23:57:49.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,6.783837056504599,52.69607843137255,1610612748,17,21,2022-11-01T23:57:54Z,960000,-13.0,11.0,1,left,T. Herro running finger roll Layup (2 PTS) (M. Strus 1 AST),"[1629639, 1629622]",1610612748.0,MIA,running finger roll,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,1.76,Made,2.0,M. Strus,1629622.0,1.0,,,,,,,,,,,
106,PT03M35.00S,2022-11-01T23:58:00.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,17,21,2022-11-01T23:58:00Z,980000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M21.00S,2022-11-02T00:01:02.5Z,1,REGULAR,2pt,Jump Shot,[],203210,76.16622864651774,45.83333333333333,1610612744,17,21,2022-11-02T00:01:13Z,990000,-21.0,172.0,1,right,MISS J. Green 17' turnaround Shot,[203210],1610612744.0,GSW,turnaround,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,17.28,Missed,,,,,,,,,,,,,,,
108,PT03M17.00S,2022-11-02T00:01:06.5Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,17,21,2022-11-02T00:01:06Z,1000000,,,0,,D. Dedmon REBOUND (Off:0 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,107.0,2.0,2.0,0.0,,
110,PT03M09.00S,2022-11-02T00:01:19.9Z,1,REGULAR,substitution,out,[],1629639,,,1610612748,17,21,2022-11-02T00:01:23Z,1020000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M09.00S,2022-11-02T00:01:19.9Z,1,REGULAR,substitution,in,[],1629130,,,1610612748,17,21,2022-11-02T00:01:23Z,1030000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M57.00S,2022-11-02T00:01:46.7Z,1,REGULAR,3pt,Jump Shot,[],1629622,18.347568988173457,94.6078431372549,1610612748,20,21,2022-11-02T00:01:51Z,1040000,-223.0,120.0,1,left,M. Strus 25' 3PT pullup (3 PTS),[1629622],1610612748.0,MIA,pullup,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,25.32,Made,3.0,,,,,,,,,,,,,,
113,PT02M46.00S,2022-11-02T00:01:58.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630164,81.553876478318,52.450980392156865,1610612744,20,21,2022-11-02T00:02:04Z,1050000,12.0,121.0,1,right,MISS J. Wiseman 12' Jump Shot,[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Center,,,,12.15,Missed,,,,,,,,,,,,,,,
114,PT02M43.00S,2022-11-02T00:02:01.3Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,20,21,2022-11-02T00:02:04Z,1060000,,,0,,D. Dedmon REBOUND (Off:0 Def:3),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,113.0,3.0,3.0,0.0,,
115,PT02M34.00S,2022-11-02T00:02:10.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,6.1268068331143235,48.529411764705884,1610612748,20,21,2022-11-02T00:02:16Z,1070000,7.0,5.0,1,left,MISS J. Butler Jump Shot - blocked,"[202710, 1630164]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,0.9,Missed,,,,,,,,,,,,,,Wiseman,1630164.0
116,PT02M34.00S,2022-11-02T00:02:10.1Z,1,REGULAR,block,,[],1630164,,,1610612748,20,21,2022-11-02T00:02:12Z,1080000,,,0,,J. Wiseman BLOCK (1 BLK),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
117,PT02M33.00S,2022-11-02T00:02:11.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,20,21,2022-11-02T00:02:16Z,1090000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,115.0,,,,,
119,PT02M33.00S,2022-11-02T00:02:17.5Z,1,REGULAR,substitution,out,[],201939,,,1610612748,20,21,2022-11-02T00:02:25Z,1110000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M33.00S,2022-11-02T00:02:17.5Z,1,REGULAR,substitution,in,[],1629660,,,1610612748,20,21,2022-11-02T00:02:25Z,1120000,,,0,,SUB in: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M27.00S,2022-11-02T00:02:43.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629130,11.908672798948752,36.029411764705884,1610612748,20,21,2022-11-02T00:02:52Z,1130000,70.0,59.0,1,left,MISS D. Robinson 9' driving floating Shot - blocked,"[1629130, 203210]",1610612748.0,MIA,driving floating,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Right,,,,9.17,Missed,,,,,,,,,,,,,,Green,203210.0
122,PT02M27.00S,2022-11-02T00:02:43.1Z,1,REGULAR,block,,[],203210,,,1610612748,20,21,2022-11-02T00:02:47Z,1140000,,,0,,J. Green BLOCK (1 BLK),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
123,PT02M26.00S,2022-11-02T00:02:44.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,20,21,2022-11-02T00:02:52Z,1150000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,121.0,,,,,
125,PT02M23.00S,2022-11-02T00:02:58.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,12.434296977660972,5.147058823529411,1610612748,23,21,2022-11-02T00:03:04Z,1170000,224.0,64.0,1,left,D. Robinson 3PT  (3 PTS) (J. Butler 2 AST),"[1629130, 202710]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,,,,23.34,Made,3.0,J. Butler,202710.0,2.0,,,,,,,,,,,
127,PT01M59.00S,2022-11-02T00:03:21.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203210,93.64323258869908,47.549019607843135,1610612744,23,21,2022-11-02T00:03:32Z,1190000,-12.0,7.0,1,right,MISS J. Green cutting Layup,[203210],1610612744.0,GSW,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,1.43,Missed,,,,,,,,,,,,,,,
128,PT01M53.00S,2022-11-02T00:03:27.3Z,1,REGULAR,rebound,offensive,[],203210,,,1610612744,23,21,2022-11-02T00:03:32Z,1200000,,,0,,J. Green REBOUND (Off:1 Def:0),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,127.0,1.0,0.0,1.0,,
129,PT01M53.00S,2022-11-02T00:03:27.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203210,94.40999984741211,50.0,1610612744,23,21,2022-11-02T00:03:27Z,1210000,0.0,0.0,1,right,MISS J. Green tip Layup,[203210],1610612744.0,GSW,tip,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
130,PT01M52.00S,2022-11-02T00:03:28.8Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,23,21,2022-11-02T00:03:28Z,1220000,,,0,,D. Dedmon REBOUND (Off:0 Def:4),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,129.0,4.0,4.0,0.0,,
131,PT01M49.00S,2022-11-02T00:03:32.6Z,1,REGULAR,3pt,Jump Shot,[],1629622,27.54599211563732,81.12745098039215,1610612748,23,21,2022-11-02T00:03:47Z,1230000,-156.0,206.0,1,left,MISS M. Strus 25' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,25.85,Missed,,,,,,,,,,,,,,,
132,PT01M46.00S,2022-11-02T00:03:35.6Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,23,21,2022-11-02T00:03:47Z,1240000,,,0,,J. Butler REBOUND (Off:2 Def:0),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,131.0,2.0,0.0,2.0,,
133,PT01M44.00S,2022-11-02T00:03:36.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,5.913272010512484,46.80989583333333,1610612748,25,21,2022-11-02T00:03:56Z,1250000,16.0,3.0,1,left,J. Butler putback Layup (6 PTS),[202710],1610612748.0,MIA,putback,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,1.63,Made,6.0,,,,,,,,,,,,,,
134,PT01M30.00S,2022-11-02T00:03:55.7Z,1,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612744,25,21,2022-11-02T00:04:11Z,1260000,,,0,,D. Robinson shooting personal FOUL (1 PF) (Wiseman 2 FT),"[1629130, 1630164]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,203177.0,1.0,0.0,Wiseman,1630164.0,,,,,,
136,PT01M30.00S,2022-11-02T00:04:22.3Z,1,REGULAR,freethrow,1 of 2,[],1630164,,,1610612744,25,22,2022-11-02T00:04:22Z,1280000,,,0,,J. Wiseman Free Throw 1 of 2 (1 PTS),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
137,PT01M30.00S,2022-11-02T00:04:22.3Z,1,REGULAR,freethrow,2 of 2,[],1630164,,,1610612744,25,22,2022-11-02T00:04:48Z,1290000,,,0,,MISS J. Wiseman Free Throw 2 of 2,[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
138,PT01M23.00S,2022-11-02T00:04:29.3Z,1,REGULAR,rebound,offensive,[],203210,,,1610612744,25,22,2022-11-02T00:04:48Z,1300000,,,0,,J. Green REBOUND (Off:2 Def:0),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,137.0,2.0,0.0,2.0,,
139,PT01M23.00S,2022-11-02T00:04:43.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203210,94.40999984741211,50.0,1610612744,25,22,2022-11-02T00:04:43Z,1310000,0.0,0.0,1,right,MISS J. Green tip Layup,[203210],1610612744.0,GSW,tip,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
140,PT01M22.00S,2022-11-02T00:04:45.0Z,1,REGULAR,rebound,offensive,[],203210,,,1610612744,25,22,2022-11-02T00:04:45Z,1320000,,,0,,J. Green REBOUND (Off:3 Def:0),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,139.0,3.0,0.0,3.0,,
141,PT01M19.00S,2022-11-02T00:04:46.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203210,93.77463863337714,50.73529411764706,1610612744,25,24,2022-11-02T00:04:59Z,1330000,4.0,6.0,1,right,J. Green putback Layup (2 PTS),[203210],1610612744.0,GSW,putback,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,0.7,Made,2.0,,,,,,,,,,,,,,
142,PT01M12.00S,2022-11-02T00:04:54.2Z,1,REGULAR,3pt,Jump Shot,[],1629130,19.267411300919843,96.07843137254902,1610612748,28,24,2022-11-02T00:05:01Z,1340000,-230.0,129.0,1,left,D. Robinson 26' 3PT  (6 PTS) (J. Butler 3 AST),"[1629130, 202710]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,26.39,Made,6.0,J. Butler,202710.0,3.0,,,,,,,,,,,
144,PT01M03.00S,2022-11-02T00:05:11.5Z,1,REGULAR,turnover,out-of-bounds,[],1630541,,,1610612744,28,24,2022-11-02T00:05:29Z,1360000,,,0,,M. Moody bad pass out-of-bounds TURNOVER (1 TO),[1630541],1610612744.0,GSW,bad pass,,,Moody,M. Moody,,,,,Mid-Range,8-16 Left,1.0,,,,,,,,,,,,,,,,,,,
146,PT00M48.10S,2022-11-02T00:05:26.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203473,10.85742444152431,95.09803921568627,1610612748,28,24,2022-11-02T00:05:32Z,1380000,-225.0,50.0,1,left,MISS D. Dedmon 3PT,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Left Corner 3,24+ Left,,,,23.09,Missed,,,,,,,,,,,,,,,
147,PT00M45.70S,2022-11-02T00:05:29.2Z,1,REGULAR,rebound,defensive,[],203210,,,1610612744,28,24,2022-11-02T00:05:29Z,1390000,,,0,,J. Green REBOUND (Off:3 Def:1),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,146.0,4.0,1.0,3.0,,
148,PT00M40.30S,2022-11-02T00:05:39.3Z,1,REGULAR,foul,offensive,['inpenalty'],1630164,,,1610612744,28,24,2022-11-02T00:05:48Z,1400000,,,0,,J. Wiseman charge offensive FOUL (3 PF),"[1630164, 1629130]",1610612744.0,GSW,charge,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,,,201638.0,3.0,0.0,Robinson,1629130.0,,,,,,
150,PT00M40.30S,2022-11-02T00:05:39.3Z,1,REGULAR,turnover,offensive foul,[],1630164,,,1610612744,28,24,2022-11-02T00:05:39Z,1420000,,,0,,J. Wiseman offensive foul TURNOVER (1 TO),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,201638.0,,,,,,,,,,
151,PT00M40.30S,2022-11-02T00:05:48.7Z,1,REGULAR,substitution,out,[],203473,,,1610612748,28,24,2022-11-02T00:06:04Z,1430000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M40.30S,2022-11-02T00:05:48.7Z,1,REGULAR,substitution,out,[],202710,,,1610612748,28,24,2022-11-02T00:06:04Z,1440000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M40.30S,2022-11-02T00:05:48.7Z,1,REGULAR,substitution,in,[],1628389,,,1610612748,28,24,2022-11-02T00:06:04Z,1450000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M40.30S,2022-11-02T00:05:48.7Z,1,REGULAR,substitution,in,[],1628997,,,1610612748,28,24,2022-11-02T00:06:04Z,1460000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M34.30S,2022-11-02T00:06:12.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628389,6.652431011826544,55.63725490196079,1610612748,30,24,2022-11-02T00:06:18Z,1470000,-28.0,10.0,1,left,B. Adebayo alley-oop DUNK (4 PTS) (D. Robinson 1 AST),"[1628389, 1629130]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,2.99,Made,4.0,D. Robinson,1629130.0,1.0,,,,,,,,,,,
158,PT00M14.20S,2022-11-02T00:06:48.6Z,1,REGULAR,substitution,out,[],1630164,,,1610612744,30,24,2022-11-02T00:06:58Z,1500000,,,0,,SUB out: J. Wiseman,[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M14.20S,2022-11-02T00:06:48.6Z,1,REGULAR,substitution,in,[],201939,,,1610612744,30,24,2022-11-02T00:06:58Z,1510000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M12.80S,2022-11-02T00:07:15.0Z,1,REGULAR,turnover,traveling,[],201939,,,1610612744,30,24,2022-11-02T00:07:23Z,1520000,,,0,,S. Curry traveling TURNOVER (3 TO),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,3.0,,,,,,,,,1662.0,,,,,,,,,,
161,PT00M12.80S,2022-11-02T00:07:23.4Z,1,REGULAR,substitution,out,[],201939,,,1610612748,30,24,2022-11-02T00:07:28Z,1530000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M12.80S,2022-11-02T00:07:23.4Z,1,REGULAR,substitution,in,[],203110,,,1610612748,30,24,2022-11-02T00:07:28Z,1540000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M00.00S,2022-11-02T00:07:50.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,27.020367936925098,80.63725490196079,1610612748,33,24,2022-11-02T00:08:05Z,1550000,-153.0,201.0,1,left,M. Strus 25' 3PT step back (6 PTS) (G. Vincent 1 AST),"[1629622, 1629216]",1610612748.0,MIA,step back,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,25.31,Made,6.0,G. Vincent,1629216.0,1.0,,,,,,,,,,,
165,PT00M00.00S,2022-11-02T00:08:00.8Z,1,REGULAR,period,end,[],0,,,1610612744,33,24,2022-11-02T00:08:00Z,1570000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-11-02T00:08:50.5Z,2,REGULAR,substitution,out,['startperiod'],1630541,,,1610612744,33,24,2022-11-02T00:10:28Z,1580000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-11-02T00:08:50.5Z,2,REGULAR,substitution,out,['startperiod'],203110,,,1610612744,33,24,2022-11-02T00:10:28Z,1590000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-11-02T00:08:50.5Z,2,REGULAR,substitution,in,['startperiod'],203952,,,1610612744,33,24,2022-11-02T00:10:28Z,1600000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-11-02T00:08:50.5Z,2,REGULAR,substitution,in,['startperiod'],1626172,,,1610612744,33,24,2022-11-02T00:10:28Z,1610000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-11-02T00:10:57.1Z,2,REGULAR,period,start,[],0,,,1610612744,33,24,2022-11-02T00:10:57Z,1620000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-11-02T00:10:57.1Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612744,33,24,2022-11-02T02:13:44Z,1630000,,,0,,TEAM delay-of-game VIOLATION,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,201638.0,,,,,,,,,,
173,PT11M39.00S,2022-11-02T00:11:16.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,95.0886990801577,47.30392156862745,1610612744,33,26,2022-11-02T00:11:23Z,1640000,-13.0,-6.0,1,right,K. Looney cutting Layup (2 PTS) (J. Green 1 AST),"[1626172, 203210]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,1.49,Made,2.0,J. Green,203210.0,1.0,,,,,,,,,,,
175,PT11M24.00S,2022-11-02T00:11:33.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,6.521024967148489,55.63725490196079,1610612748,35,26,2022-11-02T00:11:38Z,1660000,-28.0,9.0,1,left,D. Robinson driving Layup (8 PTS) (B. Adebayo 1 AST),"[1629130, 1628389]",1610612748.0,MIA,driving,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,2.95,Made,8.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,
176,PT11M04.00S,2022-11-02T00:11:52.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203210,93.64323258869908,48.77450980392157,1610612744,35,28,2022-11-02T00:12:00Z,1670000,-6.0,7.0,1,right,J. Green DUNK (4 PTS) (A. Wiggins 3 AST),"[203210, 203952]",1610612744.0,GSW,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,0.95,Made,4.0,A. Wiggins,203952.0,3.0,,,,,,,,,,,
178,PT10M47.00S,2022-11-02T00:12:09.1Z,2,REGULAR,3pt,Jump Shot,[],1629622,11.514454664914586,95.34313725490196,1610612748,35,28,2022-11-02T00:12:17Z,1690000,-227.0,56.0,1,left,MISS M. Strus 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,,,,23.34,Missed,,,,,,,,,,,,,,,
179,PT10M43.00S,2022-11-02T00:12:13.3Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,35,28,2022-11-02T00:12:13Z,1700000,,,0,,K. Looney REBOUND (Off:0 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,178.0,3.0,3.0,0.0,,
180,PT10M38.00S,2022-11-02T00:12:18.5Z,2,REGULAR,3pt,Jump Shot,[],1629660,75.24638633377135,9.558823529411764,1610612744,35,31,2022-11-02T00:12:25Z,1710000,-202.0,180.0,1,right,T. Jerome 27' 3PT  (3 PTS) (J. Poole 1 AST),"[1629660, 1629673]",1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Left Center,,,,27.08,Made,3.0,J. Poole,1629673.0,1.0,,,,,,,,,,,
182,PT10M24.00S,2022-11-02T00:12:32.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,15.325229960578188,38.23529411764706,1610612748,35,31,2022-11-02T00:12:36Z,1730000,59.0,92.0,1,left,MISS B. Adebayo 10' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Right,,,,10.88,Missed,,,,,,,,,,,,,,,
183,PT10M21.00S,2022-11-02T00:12:35.3Z,2,REGULAR,rebound,defensive,[],1629660,,,1610612744,35,31,2022-11-02T00:12:36Z,1740000,,,0,,T. Jerome REBOUND (Off:0 Def:1),[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,182.0,1.0,1.0,0.0,,
