actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
243,PT03M37.00S,2022-11-08T02:13:13.1Z,2,REGULAR,substitution,out,[],1628389,,,1610612748,52,45,2022-11-08T02:15:53Z,2390000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT03M37.00S,2022-11-08T02:13:13.1Z,2,REGULAR,substitution,out,[],1626159,,,1610612748,52,45,2022-11-08T02:15:53Z,2400000,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT03M37.00S,2022-11-08T02:13:13.1Z,2,REGULAR,substitution,in,[],203473,,,1610612748,52,45,2022-11-08T02:15:53Z,2410000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT03M37.00S,2022-11-08T02:13:13.1Z,2,REGULAR,substitution,in,[],1629014,,,1610612748,52,45,2022-11-08T02:15:53Z,2420000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT03M19.00S,2022-11-08T02:16:27.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,17.427726675427067,41.17647058823529,1610612748,52,45,2022-11-08T02:16:32Z,2430000,44.0,111.0,1,left,MISS G. Vincent 11' turnaround fadeaway Shot,[1629216],1610612748.0,MIA,turnaround fadeaway,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,,,,11.97,Missed,,,,,,,,,,,,,,,
248,PT03M17.00S,2022-11-08T02:16:29.0Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,52,45,2022-11-08T02:16:32Z,2440000,,,0,,J. Hart REBOUND (Off:0 Def:6),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,247.0,6.0,6.0,0.0,,,,,,,
249,PT03M10.00S,2022-11-08T02:16:36.0Z,2,REGULAR,3pt,Jump Shot,[],203081,83.78777923784494,94.85294117647058,1610612757,52,45,2022-11-08T02:16:41Z,2450000,224.0,100.0,1,right,MISS D. Lillard 24' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,24.55,Missed,,,,,,,,,,,,,,,
250,PT03M10.00S,2022-11-08T02:16:36.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,52,45,2022-11-08T02:16:41Z,2460000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,249.0,,,,,,,,,,
252,PT02M55.00S,2022-11-08T02:16:56.4Z,2,REGULAR,turnover,bad pass,[],1629216,,,1610612748,52,45,2022-11-08T02:17:00Z,2480000,,,0,,G. Vincent bad pass TURNOVER (3 TO),"[1629216, 203994]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,3.0,Nurkic,203994.0,,,,,,,,,,,,,,,,,
253,PT02M55.00S,2022-11-08T02:16:56.4Z,2,REGULAR,steal,,[],203994,,,1610612757,52,45,2022-11-08T02:16:58Z,2490000,,,0,,J. Nurkic STEAL (2 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
254,PT02M50.00S,2022-11-08T02:17:00.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,93.38042049934296,52.94117647058824,1610612757,52,47,2022-11-08T02:17:06Z,2500000,15.0,10.0,1,right,J. Hart running Layup (2 PTS) (J. Nurkic 3 AST),"[1628404, 203994]",1610612757.0,POR,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,1.76,Made,2.0,J. Nurkic,203994.0,3.0,,,,,,,,,,,
256,PT02M37.00S,2022-11-08T02:17:13.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202710,5.863994743758213,51.71568627450981,1610612748,54,47,2022-11-08T02:17:19Z,2520000,-9.0,3.0,1,left,J. Butler cutting DUNK (8 PTS) (G. Vincent 2 AST),"[202710, 1629216]",1610612748.0,MIA,cutting,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,0.9,Made,8.0,G. Vincent,1629216.0,2.0,,,,,,,,,,,
258,PT02M18.00S,2022-11-08T02:17:33.9Z,2,REGULAR,turnover,bad pass,[],1629014,,,1610612757,54,47,2022-11-08T02:17:39Z,2540000,,,0,,A. Simons bad pass TURNOVER (1 TO),"[1629014, 202710]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,1.0,Butler,202710.0,,,,,,,,,,,,,,,,,
259,PT02M18.00S,2022-11-08T02:17:33.9Z,2,REGULAR,steal,,[],202710,,,1610612748,54,47,2022-11-08T02:17:36Z,2550000,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
260,PT02M13.00S,2022-11-08T02:17:37.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202710,7.30946123521682,50.245098039215684,1610612748,56,47,2022-11-08T02:17:43Z,2560000,-1.0,16.0,1,left,J. Butler running DUNK (10 PTS),[202710],1610612748.0,MIA,running,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,1.62,Made,10.0,,,,,,,,,,,,,,
261,PT01M58.00S,2022-11-08T02:17:53.1Z,2,REGULAR,3pt,Jump Shot,[],1628404,92.72339027595268,95.83333333333334,1610612757,56,47,2022-11-08T02:17:57Z,2570000,229.0,16.0,1,right,MISS J. Hart 3PT,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,,22.98,Missed,,,,,,,,,,,,,,,
262,PT01M56.00S,2022-11-08T02:17:55.1Z,2,REGULAR,rebound,defensive,[],203473,,,1610612748,56,47,2022-11-08T02:17:57Z,2580000,,,0,,D. Dedmon REBOUND (Off:0 Def:3),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Right Corner 3,24+ Right,,,,,,,,,,261.0,3.0,3.0,0.0,,,,,,,
263,PT01M33.00S,2022-11-08T02:18:17.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203473,7.178055190538765,52.20588235294118,1610612748,58,47,2022-11-08T02:18:22Z,2590000,-11.0,15.0,1,left,D. Dedmon driving Layup (2 PTS),[203473],1610612748.0,MIA,driving,,,Dedmon,D. Dedmon,,,,,Restricted Area,0-8 Center,,,,1.86,Made,2.0,,,,,,,,,,,,,,
264,PT01M21.00S,2022-11-08T02:18:29.6Z,2,REGULAR,3pt,Jump Shot,[],1629014,65.65374507227332,47.30392156862745,1610612757,58,50,2022-11-08T02:18:35Z,2600000,-13.0,270.0,1,right,A. Simons 27' 3PT  (8 PTS) (D. Lillard 2 AST),"[1629014, 203081]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,27.07,Made,8.0,D. Lillard,203081.0,2.0,,,,,,,,,,,
266,PT00M57.40S,2022-11-08T02:18:54.5Z,2,REGULAR,3pt,Jump Shot,[],202710,31.882391590013142,49.01960784313725,1610612748,58,50,2022-11-08T02:19:00Z,2620000,5.0,247.0,1,left,MISS J. Butler 24' 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Center,,,,24.72,Missed,,,,,,,,,,,,,,,
267,PT00M55.10S,2022-11-08T02:18:56.8Z,2,REGULAR,rebound,offensive,[],1628997,,,1610612748,58,50,2022-11-08T02:18:56Z,2630000,,,0,,C. Martin REBOUND (Off:2 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,,,,,266.0,4.0,2.0,2.0,,,,,,,
268,PT00M51.90S,2022-11-08T02:19:00.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203473,6.1268068331143235,97.05882352941177,1610612748,58,50,2022-11-08T02:19:07Z,2640000,-235.0,5.0,1,left,MISS D. Dedmon 3PT,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Left Corner 3,24+ Left,,,,23.54,Missed,,,,,,,,,,,,,,,
269,PT00M46.90S,2022-11-08T02:19:05.1Z,2,REGULAR,rebound,defensive,[],203924,,,1610612757,58,50,2022-11-08T02:19:07Z,2650000,,,0,,J. Grant REBOUND (Off:0 Def:4),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,,,,,,,,,,268.0,4.0,4.0,0.0,,,,,,,
270,PT00M41.50S,2022-11-08T02:19:10.5Z,2,REGULAR,turnover,bad pass,[],203081,,,1610612757,58,50,2022-11-08T02:19:15Z,2660000,,,0,,D. Lillard bad pass TURNOVER (3 TO),"[203081, 202710]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,3.0,Butler,202710.0,,,,,,,,,,,,,,,,,
271,PT00M41.50S,2022-11-08T02:19:10.5Z,2,REGULAR,steal,,[],202710,,,1610612748,58,50,2022-11-08T02:20:16Z,2670000,,,0,,J. Butler STEAL (2 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
272,PT00M36.70S,2022-11-08T02:19:16.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203473,6.915243101182654,54.166666666666664,1610612748,60,50,2022-11-08T02:31:19Z,2680000,-21.0,13.0,1,left,D. Dedmon running Layup (4 PTS) (J. Butler 4 AST),"[203473, 202710]",1610612748.0,MIA,running,,,Dedmon,D. Dedmon,,,,,Restricted Area,0-8 Center,,,,2.43,Made,4.0,J. Butler,202710.0,4.0,,,,,,,,,,,
274,PT00M31.70S,2022-11-08T02:19:28.5Z,2,REGULAR,3pt,Jump Shot,[],1629014,71.96123521681997,16.42156862745098,1610612757,60,53,2022-11-08T02:19:34Z,2700000,-168.0,211.0,1,right,A. Simons 26' 3PT  (11 PTS) (D. Lillard 3 AST),"[1629014, 203081]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,26.97,Made,11.0,D. Lillard,203081.0,3.0,,,,,,,,,,,
276,PT00M10.80S,2022-11-08T02:19:52.1Z,2,REGULAR,3pt,Jump Shot,[],1629130,20.71287779237845,91.91176470588235,1610612748,60,53,2022-11-08T02:19:58Z,2720000,-210.0,142.0,1,left,MISS D. Robinson 25' step back 3PT,[1629130],1610612748.0,MIA,step back,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,25.33,Missed,,,,,,,,,,,,,,,
277,PT00M05.80S,2022-11-08T02:19:57.1Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,60,53,2022-11-08T02:19:58Z,2730000,,,0,,J. Hart REBOUND (Off:0 Def:7),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,276.0,7.0,7.0,0.0,,,,,,,
279,PT00M04.40S,2022-11-08T02:20:12.7Z,2,REGULAR,foul,personal,[],1629130,,,1610612757,60,53,2022-11-08T02:20:35Z,2750000,,,0,,D. Robinson personal FOUL (1 PF),"[1629130, 203081]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1627963.0,1.0,0.0,Lillard,203081.0,,
281,PT00M04.40S,2022-11-08T02:20:21.2Z,2,REGULAR,substitution,out,[],1629130,,,1610612757,60,53,2022-11-08T02:20:32Z,2770000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT00M04.40S,2022-11-08T02:20:21.2Z,2,REGULAR,substitution,out,[],203473,,,1610612757,60,53,2022-11-08T02:20:32Z,2780000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT00M04.40S,2022-11-08T02:20:21.2Z,2,REGULAR,substitution,in,[],200768,,,1610612757,60,53,2022-11-08T02:20:32Z,2790000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT00M04.40S,2022-11-08T02:20:21.2Z,2,REGULAR,substitution,in,[],1628389,,,1610612757,60,53,2022-11-08T02:20:32Z,2800000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT00M03.40S,2022-11-08T02:20:44.4Z,2,REGULAR,turnover,out-of-bounds,[],1629014,,,1610612757,60,53,2022-11-08T02:20:50Z,2810000,,,0,,A. Simons bad pass out-of-bounds TURNOVER (2 TO),[1629014],1610612757.0,POR,bad pass,,,Simons,A. Simons,,,,,Mid-Range,16-24 Right,2.0,,,,,,,,,,,,,202058.0,,,,,,
286,PT00M01.40S,2022-11-08T02:20:59.6Z,2,REGULAR,foul,personal,[],1629014,,,1610612748,60,53,2022-11-08T02:21:17Z,2820000,,,0,,A. Simons take personal FOUL (1 PF),"[1629014, 1628389]",1610612757.0,POR,take,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1201.0,1.0,0.0,Adebayo,1628389.0,,
289,PT00M01.40S,2022-11-08T02:21:12.0Z,2,REGULAR,substitution,in,[],1629130,,,1610612748,60,53,2022-11-08T02:21:32Z,2850000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT00M01.40S,2022-11-08T02:21:12.0Z,2,REGULAR,substitution,out,[],1628997,,,1610612748,60,53,2022-11-08T02:22:50Z,2855000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT00M00.30S,2022-11-08T02:21:34.0Z,2,REGULAR,turnover,bad pass,[],200768,,,1610612748,60,53,2022-11-08T02:22:44Z,2860000,,,0,,K. Lowry bad pass TURNOVER (3 TO),"[200768, 1629014]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Right,3.0,Simons,1629014.0,,,,,,,,,,,,,,,,,
291,PT00M00.30S,2022-11-08T02:21:34.0Z,2,REGULAR,steal,,[],1629014,,,1610612757,60,53,2022-11-08T02:21:49Z,2870000,,,0,,A. Simons STEAL (1 STL),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
292,PT00M00.00S,2022-11-08T02:21:51.8Z,2,REGULAR,period,end,[],0,,,1610612757,60,53,2022-11-08T02:21:51Z,2880000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT12M00.00S,2022-11-08T02:24:03.9Z,3,REGULAR,substitution,out,['startperiod'],1629216,,,1610612757,60,53,2022-11-08T02:36:39Z,2890000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2022-11-08T02:24:03.9Z,3,REGULAR,substitution,out,['startperiod'],1629130,,,1610612757,60,53,2022-11-08T02:36:39Z,2900000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2022-11-08T02:24:03.9Z,3,REGULAR,substitution,in,['startperiod'],1628997,,,1610612757,60,53,2022-11-08T02:36:39Z,2910000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2022-11-08T02:24:03.9Z,3,REGULAR,substitution,in,['startperiod'],1629622,,,1610612757,60,53,2022-11-08T02:36:39Z,2920000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2022-11-08T02:36:40.4Z,3,REGULAR,period,start,[],0,,,1610612757,60,53,2022-11-08T02:36:40Z,2930000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT11M41.00S,2022-11-08T02:36:59.2Z,3,REGULAR,2pt,Jump Shot,[],1628404,6.1268068331143235,68.13725490196079,1610612757,60,55,2022-11-08T02:37:05Z,2940000,-91.0,5.0,1,left,J. Hart 9' turnaround fadeaway Jump Shot (4 PTS) (A. Simons 3 AST),"[1628404, 1629014]",1610612757.0,POR,turnaround fadeaway,,,Hart,J. Hart,,,,,Mid-Range,8-16 Left,,,,9.08,Made,4.0,A. Simons,1629014.0,3.0,,,,,,,,,,,
302,PT11M19.00S,2022-11-08T02:37:20.2Z,3,REGULAR,2pt,Jump Shot,[],1628997,70.64101511169514,36.35110294117647,1610612748,62,55,2022-11-08T02:37:32Z,2960000,-68.0,223.0,1,right,C. Martin 23' Jump Shot (4 PTS) (K. Lowry 4 AST),"[1628997, 200768]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Center,,,,23.37,Made,4.0,K. Lowry,200768.0,4.0,,,,,,,,,,,
304,PT10M57.00S,2022-11-08T02:37:42.2Z,3,REGULAR,3pt,Jump Shot,[],1629014,32.276609724047304,25.245098039215684,1610612757,62,55,2022-11-08T02:37:47Z,2980000,124.0,251.0,1,left,MISS A. Simons 27' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,27.98,Missed,,,,,,,,,,,,,,,
305,PT10M54.00S,2022-11-08T02:37:45.2Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,62,55,2022-11-08T02:37:47Z,2990000,,,0,,J. Butler REBOUND (Off:0 Def:4),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,304.0,4.0,4.0,0.0,,,,,,,
306,PT10M49.00S,2022-11-08T02:37:51.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628389,94.69448094612353,46.07843137254902,1610612748,62,55,2022-11-08T02:37:57Z,3000000,-20.0,-3.0,1,right,MISS B. Adebayo running Layup,[1628389],1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,1.98,Missed,,,,,,,,,,,,,,,
307,PT10M46.00S,2022-11-08T02:37:54.0Z,3,REGULAR,rebound,defensive,[],203924,,,1610612757,62,55,2022-11-08T02:37:57Z,3010000,,,0,,J. Grant REBOUND (Off:0 Def:5),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,306.0,5.0,5.0,0.0,,,,,,,
308,PT10M37.00S,2022-11-08T02:38:03.2Z,3,REGULAR,3pt,Jump Shot,[],203081,31.882391590013142,80.88235294117648,1610612757,62,55,2022-11-08T02:38:09Z,3020000,-154.0,247.0,1,left,MISS D. Lillard 29' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,29.15,Missed,,,,,,,,,,,,,,,
309,PT10M34.00S,2022-11-08T02:38:06.2Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,62,55,2022-11-08T02:38:09Z,3030000,,,0,,K. Lowry REBOUND (Off:0 Def:5),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,308.0,5.0,5.0,0.0,,,,,,,
310,PT10M34.00S,2022-11-08T02:38:12.3Z,3,REGULAR,foul,personal,[],203994,,,1610612748,62,55,2022-11-08T02:38:26Z,3040000,,,0,,J. Nurkic personal FOUL (1 PF),"[203994, 200768]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,1627963.0,1.0,0.0,Lowry,200768.0,,
312,PT10M20.00S,2022-11-08T02:38:39.2Z,3,REGULAR,3pt,Jump Shot,[],1629622,93.64323258869908,2.696078431372549,1610612748,65,55,2022-11-08T02:38:43Z,3060000,-237.0,7.0,1,right,M. Strus 3PT  (8 PTS) (J. Butler 5 AST),"[1629622, 202710]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,,,,23.66,Made,8.0,J. Butler,202710.0,5.0,,,,,,,,,,,
314,PT10M06.00S,2022-11-08T02:38:53.3Z,3,REGULAR,3pt,Jump Shot,[],1629014,7.5722733245729295,94.36274509803921,1610612757,65,55,2022-11-08T02:38:57Z,3080000,-222.0,19.0,1,left,MISS A. Simons 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,,,,22.26,Missed,,,,,,,,,,,,,,,
315,PT10M04.00S,2022-11-08T02:38:55.3Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,65,55,2022-11-08T02:38:57Z,3090000,,,0,,B. Adebayo REBOUND (Off:2 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,,,,,,,,,,314.0,3.0,1.0,2.0,,,,,,,
316,PT09M59.00S,2022-11-08T02:39:00.5Z,3,REGULAR,2pt,Jump Shot,[],1628997,94.61235216819975,10.56219362745098,1610612748,67,55,2022-11-08T02:39:21Z,3100000,-197.0,-2.0,1,right,C. Martin 19' Jump Shot (6 PTS) (J. Butler 6 AST),"[1628997, 202710]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Left,,,,19.72,Made,6.0,J. Butler,202710.0,6.0,,,,,,,,,,,
318,PT09M57.00S,2022-11-08T02:39:14.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,67,55,2022-11-08T02:39:14Z,3120000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT09M35.00S,2022-11-08T02:42:23.6Z,3,REGULAR,foul,personal,[],1629622,,,1610612757,67,55,2022-11-08T02:42:34Z,3130000,,,0,,M. Strus personal FOUL (4 PF),"[1629622, 203081]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627963.0,4.0,0.0,Lillard,203081.0,,
321,PT09M35.00S,2022-11-08T02:42:35.1Z,3,REGULAR,substitution,out,[],1629622,,,1610612757,67,55,2022-11-08T02:42:40Z,3150000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT09M35.00S,2022-11-08T02:42:35.1Z,3,REGULAR,substitution,in,[],1629216,,,1610612757,67,55,2022-11-08T02:42:40Z,3160000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT09M29.00S,2022-11-08T02:42:54.8Z,3,REGULAR,2pt,Jump Shot,[],203924,15.325229960578188,84.31372549019608,1610612757,67,55,2022-11-08T02:42:58Z,3170000,-172.0,92.0,1,left,MISS J. Grant 19' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left,,,,19.45,Missed,,,,,,,,,,,,,,,
324,PT09M26.00S,2022-11-08T02:42:57.8Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,67,55,2022-11-08T02:42:58Z,3180000,,,0,,K. Lowry REBOUND (Off:0 Def:6),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Left,,,,,,,,,,323.0,6.0,6.0,0.0,,,,,,,
325,PT09M15.00S,2022-11-08T02:43:08.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628997,93.64323258869908,47.05882352941176,1610612748,69,55,2022-11-08T02:43:13Z,3190000,-15.0,7.0,1,right,C. Martin driving DUNK (8 PTS),[1628997],1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,1.64,Made,8.0,,,,,,,,,,,,,,
326,PT09M01.00S,2022-11-08T02:43:22.1Z,3,REGULAR,3pt,Jump Shot,[],203081,24.917871222076215,12.990196078431374,1610612757,69,58,2022-11-08T02:43:26Z,3200000,185.0,182.0,1,left,D. Lillard 25' 3PT  (14 PTS) (A. Simons 4 AST),"[203081, 1629014]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,25.93,Made,14.0,A. Simons,1629014.0,4.0,,,,,,,,,,,
328,PT08M43.00S,2022-11-08T02:43:40.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,88.91261498028909,62.00980392156863,1610612748,69,58,2022-11-08T02:43:44Z,3220000,60.0,52.0,1,right,MISS J. Butler 7' driving floating Shot,[202710],1610612748.0,MIA,driving floating,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,7.92,Missed,,,,,,,,,,,,,,,
329,PT08M40.00S,2022-11-08T02:43:43.1Z,3,REGULAR,rebound,defensive,[],203081,,,1610612757,69,58,2022-11-08T02:43:44Z,3230000,,,0,,D. Lillard REBOUND (Off:0 Def:2),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,328.0,2.0,2.0,0.0,,,,,,,
330,PT08M37.00S,2022-11-08T02:43:46.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629014,7.046649145860711,50.73529411764706,1610612757,69,58,2022-11-08T02:43:52Z,3240000,-4.0,14.0,1,left,MISS A. Simons running Layup,[1629014],1610612757.0,POR,running,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,1.42,Missed,,,,,,,,,,,,,,,
331,PT08M35.00S,2022-11-08T02:43:48.1Z,3,REGULAR,rebound,offensive,[],203924,,,1610612757,69,58,2022-11-08T02:43:52Z,3250000,,,0,,J. Grant REBOUND (Off:1 Def:5),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,330.0,6.0,5.0,1.0,,,,,,,
332,PT08M33.00S,2022-11-08T02:43:49.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203924,7.30946123521682,53.431372549019606,1610612757,69,60,2022-11-08T02:44:50Z,3260000,-17.0,16.0,1,left,J. Grant putback Layup (17 PTS),[203924],1610612757.0,POR,putback,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,2.36,Made,17.0,,,,,,,,,,,,,,
