actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
91,PT06M00.00S,2022-10-23T00:26:26.8Z,1,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,19,15,2022-10-23T00:26:26Z,910000,,,0,,P. Siakam Free Throw 1 of 2 (5 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
92,PT06M00.00S,2022-10-23T00:26:26.8Z,1,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,19,15,2022-10-23T00:26:54Z,920000,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
93,PT05M55.00S,2022-10-23T00:26:31.8Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612748,19,15,2022-10-23T01:16:15Z,930000,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,92.0,1.0,1.0,0.0,,,,,,,,,,,
94,PT05M38.00S,2022-10-23T00:27:05.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,7.178055190538765,52.94117647058824,1610612748,19,15,2022-10-23T00:28:31Z,940000,-15.0,15.0,1,left,MISS M. Strus driving finger roll Layup,[1629622],1610612748.0,MIA,driving finger roll,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,2.1,Missed,,,,,,,,,,,,,,,
95,PT05M35.00S,2022-10-23T00:27:08.5Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,19,15,2022-10-23T00:27:14Z,950000,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,94.0,1.0,1.0,0.0,,,,,,,,,,,
96,PT05M29.00S,2022-10-23T00:27:15.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,90.75229960578186,50.245098039215684,1610612761,19,17,2022-10-23T00:27:23Z,960000,1.0,34.0,1,right,S. Barnes bank Hook (5 PTS) (F. VanVleet 2 AST),"[1630567, 1627832]",1610612761.0,TOR,bank,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,3.44,Made,,,,,5.0,F. VanVleet,1627832.0,2.0,,,,,,,
98,PT05M11.00S,2022-10-23T00:27:32.1Z,1,REGULAR,3pt,Jump Shot,[],200768,10.33180026281209,97.54901960784314,1610612748,22,17,2022-10-23T00:27:37Z,980000,-238.0,45.0,1,left,K. Lowry 24' 3PT  (6 PTS) (T. Herro 2 AST),"[200768, 1629639]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Left Corner 3,24+ Left,,,,24.18,Made,,,,,6.0,T. Herro,1629639.0,2.0,,,,,,,
100,PT05M02.00S,2022-10-23T00:27:42.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,93.24901445466492,53.67647058823529,1610612761,22,19,2022-10-23T00:29:51Z,1000000,18.0,11.0,1,right,P. Siakam running Layup (7 PTS),[1627783],1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,2.14,Made,,,,,7.0,,,,,,,,,,
101,PT04M46.00S,2022-10-23T00:28:02.1Z,1,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612748,22,19,2022-10-23T00:28:12Z,1010000,,,0,,F. VanVleet shooting personal FOUL (1 PF) (Herro 2 FT),"[1627832, 1629639]",1610612761.0,TOR,shooting,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1627529.0,1.0,0.0,Herro,1629639.0,,
103,PT04M46.00S,2022-10-23T00:28:26.8Z,1,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,23,19,2022-10-23T00:28:26Z,1030000,,,0,,T. Herro Free Throw 1 of 2 (4 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
104,PT04M46.00S,2022-10-23T00:28:28.3Z,1,REGULAR,substitution,out,[],1628384,,,1610612748,23,19,2022-10-23T00:28:34Z,1040000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M46.00S,2022-10-23T00:28:28.3Z,1,REGULAR,substitution,out,[],1627832,,,1610612748,23,19,2022-10-23T00:28:34Z,1050000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M46.00S,2022-10-23T00:28:28.3Z,1,REGULAR,substitution,in,[],1631132,,,1610612748,23,19,2022-10-23T00:28:34Z,1060000,,,0,,SUB in: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M46.00S,2022-10-23T00:28:28.3Z,1,REGULAR,substitution,in,[],1629018,,,1610612748,23,19,2022-10-23T00:28:34Z,1070000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M46.00S,2022-10-23T00:28:53.7Z,1,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,24,19,2022-10-23T00:28:53Z,1080000,,,0,,T. Herro Free Throw 2 of 2 (5 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
109,PT04M24.00S,2022-10-23T00:29:16.7Z,1,REGULAR,2pt,Jump Shot,[],1627783,75.3777923784494,30.88235294117647,1610612761,24,19,2022-10-23T00:29:22Z,1090000,-96.0,179.0,1,right,MISS P. Siakam 20' pullup Shot,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,,,,20.28,Missed,,,,,,,,,,,,,,,
110,PT04M21.00S,2022-10-23T00:29:19.7Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,24,19,2022-10-23T00:29:22Z,1100000,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,,,,,,109.0,3.0,3.0,0.0,,,,,,,,,,,
111,PT04M12.00S,2022-10-23T00:29:28.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.652431011826544,46.81372549019608,1610612748,26,19,2022-10-23T00:29:35Z,1110000,16.0,10.0,1,left,J. Butler driving Layup (4 PTS) (T. Herro 3 AST),"[202710, 1629639]",1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,1.88,Made,,,,,4.0,T. Herro,1629639.0,3.0,,,,,,,
112,PT04M01.00S,2022-10-23T00:29:45.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203473,,,1610612761,26,19,2022-10-23T00:30:04Z,1120000,,,0,,D. Dedmon shooting personal FOUL (1 PF) (Koloko 2 FT),"[203473, 1631132]",1610612748.0,MIA,shooting,,,Dedmon,D. Dedmon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627529.0,1.0,0.0,Koloko,1631132.0,,
114,PT04M01.00S,2022-10-23T00:30:09.2Z,1,REGULAR,freethrow,1 of 2,[],1631132,,,1610612761,26,19,2022-10-23T00:30:09Z,1140000,,,0,,MISS C. Koloko Free Throw 1 of 2,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
115,PT04M01.00S,2022-10-23T00:30:09.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,26,19,2022-10-23T00:30:09Z,1150000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,114.0,,,,,,,,,,,,,,
116,PT04M01.00S,2022-10-23T00:30:23.8Z,1,REGULAR,freethrow,2 of 2,[],1631132,,,1610612761,26,20,2022-10-23T00:30:23Z,1160000,,,0,,C. Koloko Free Throw 2 of 2 (1 PTS),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
117,PT03M56.00S,2022-10-23T00:30:38.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629018,,,1610612748,26,20,2022-10-23T00:30:52Z,1170000,,,0,,G. Trent Jr. personal FOUL (2 PF) (Herro 2 FT),"[1629018, 1629639]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1627529.0,2.0,0.0,Herro,1629639.0,,
119,PT03M56.00S,2022-10-23T00:31:00.3Z,1,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,27,20,2022-10-23T00:31:00Z,1190000,,,0,,T. Herro Free Throw 1 of 2 (6 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
120,PT03M56.00S,2022-10-23T00:31:12.9Z,1,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,28,20,2022-10-23T00:31:12Z,1200000,,,0,,T. Herro Free Throw 2 of 2 (7 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
122,PT03M36.00S,2022-10-23T00:31:40.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629639,,,1610612761,28,20,2022-10-23T00:31:57Z,1210000,,,0,,T. Herro shooting personal FOUL (1 PF) (Siakam 2 FT),"[1629639, 1627783]",1610612748.0,MIA,shooting,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,1627529.0,1.0,0.0,Siakam,1627783.0,,
124,PT03M36.00S,2022-10-23T00:32:02.9Z,1,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,28,21,2022-10-23T00:32:02Z,1230000,,,0,,P. Siakam Free Throw 1 of 2 (8 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,
125,PT03M36.00S,2022-10-23T00:32:04.1Z,1,REGULAR,substitution,out,[],200768,,,1610612761,28,21,2022-10-23T00:32:09Z,1240000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M36.00S,2022-10-23T00:32:04.1Z,1,REGULAR,substitution,in,[],1629216,,,1610612761,28,21,2022-10-23T00:32:09Z,1250000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M36.00S,2022-10-23T00:32:24.6Z,1,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,28,22,2022-10-23T00:32:24Z,1260000,,,0,,P. Siakam Free Throw 2 of 2 (9 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,
128,PT03M21.00S,2022-10-23T00:32:39.9Z,1,REGULAR,3pt,Jump Shot,[],1629622,30.56833114323259,28.186274509803923,1610612748,31,22,2022-10-23T00:32:45Z,1270000,109.0,235.0,1,left,M. Strus 25' 3PT  (3 PTS) (G. Vincent 2 AST),"[1629622, 1629216]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,,25.89,Made,,,,,3.0,G. Vincent,1629216.0,2.0,,,,,,,
130,PT03M04.00S,2022-10-23T00:32:57.3Z,1,REGULAR,2pt,Jump Shot,[],1630567,90.09526938239159,30.14705882352941,1610612761,31,22,2022-10-23T00:34:58Z,1290000,-99.0,41.0,1,right,MISS S. Barnes 10' turnaround fadeaway Shot,[1630567],1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,10.73,Missed,,,,,,,,,,,,,,,
131,PT03M00.00S,2022-10-23T00:33:01.3Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612761,31,22,2022-10-23T00:33:07Z,1300000,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,,,,,,130.0,2.0,1.0,1.0,,,,,,,,,,,
132,PT02M59.00S,2022-10-23T00:33:02.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,93.38042049934296,49.50980392156863,1610612761,31,24,2022-10-23T00:33:15Z,1310000,-2.0,10.0,1,right,S. Barnes driving Layup (7 PTS) (P. Achiuwa 1 AST),"[1630567, 1630173]",1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,1.0,Made,,,,,7.0,P. Achiuwa,1630173.0,1.0,,,,,,,
134,PT02M40.00S,2022-10-23T00:33:21.6Z,1,REGULAR,3pt,Jump Shot,[],1629639,9.149145860709593,97.79411764705883,1610612748,31,24,2022-10-23T00:34:31Z,1330000,-239.0,34.0,1,left,MISS T. Herro 24' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Left Corner 3,24+ Left,,,,24.13,Missed,,,,,,,,,,,,,,,
135,PT02M37.00S,2022-10-23T00:33:24.6Z,1,REGULAR,rebound,offensive,[],1629639,,,1610612748,31,24,2022-10-23T00:33:29Z,1340000,,,0,,T. Herro REBOUND (Off:1 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Left Corner 3,24+ Left,,,,,,134.0,4.0,3.0,1.0,,,,,,,,,,,
136,PT02M35.00S,2022-10-23T00:33:26.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629639,6.783837056504599,76.22549019607843,1610612748,33,24,2022-10-23T00:35:04Z,1350000,-131.0,11.0,1,left,T. Herro 13' Jump Shot (9 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,,,,13.16,Made,,,,,9.0,,,,,,,,,,
137,PT02M23.00S,2022-10-23T00:33:38.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,84.57621550591328,51.225490196078425,1610612761,33,24,2022-10-23T00:33:44Z,1360000,6.0,92.0,1,right,MISS S. Barnes 9' turnaround Hook,[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,9.27,Missed,,,,,,,,,,,,,,,
138,PT02M20.00S,2022-10-23T00:33:40.9Z,1,REGULAR,rebound,defensive,[],1629216,,,1610612748,33,24,2022-10-23T00:33:40Z,1370000,,,0,,G. Vincent REBOUND (Off:0 Def:2),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,,,,,,137.0,2.0,2.0,0.0,,,,,,,,,,,
139,PT02M16.00S,2022-10-23T00:33:47.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,5.601182654402102,55.392156862745104,1610612748,35,24,2022-10-23T00:36:39Z,1380000,-27.0,0.0,1,left,M. Strus cutting Layup (5 PTS) (J. Butler 2 AST),"[1629622, 202710]",1610612748.0,MIA,cutting,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,2.7,Made,,,,,5.0,J. Butler,202710.0,2.0,,,,,,,
141,PT02M16.00S,2022-10-23T00:33:55.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,35,24,2022-10-23T00:33:55Z,1400000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M16.00S,2022-10-23T00:34:01.9Z,1,REGULAR,substitution,out,[],1629639,,,1610612761,35,24,2022-10-23T00:36:32Z,1410000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M16.00S,2022-10-23T00:34:01.9Z,1,REGULAR,substitution,out,[],203473,,,1610612761,35,24,2022-10-23T00:36:32Z,1420000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M16.00S,2022-10-23T00:34:01.9Z,1,REGULAR,substitution,out,[],202710,,,1610612761,35,24,2022-10-23T00:36:32Z,1430000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M16.00S,2022-10-23T00:34:01.9Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,35,24,2022-10-23T00:36:32Z,1440000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M16.00S,2022-10-23T00:34:01.9Z,1,REGULAR,substitution,out,[],1627783,,,1610612761,35,24,2022-10-23T00:36:32Z,1450000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT02M16.00S,2022-10-23T00:34:01.9Z,1,REGULAR,substitution,in,[],1628389,,,1610612761,35,24,2022-10-23T00:36:32Z,1460000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M16.00S,2022-10-23T00:34:01.9Z,1,REGULAR,substitution,in,[],1628997,,,1610612761,35,24,2022-10-23T00:36:32Z,1470000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT02M16.00S,2022-10-23T00:34:01.9Z,1,REGULAR,substitution,in,[],1629130,,,1610612761,35,24,2022-10-23T00:36:32Z,1480000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT02M16.00S,2022-10-23T00:34:01.9Z,1,REGULAR,substitution,in,[],1628384,,,1610612761,35,24,2022-10-23T00:36:32Z,1490000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT02M16.00S,2022-10-23T00:34:01.9Z,1,REGULAR,substitution,in,[],1627832,,,1610612761,35,24,2022-10-23T00:36:32Z,1500000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M59.00S,2022-10-23T00:36:58.5Z,1,REGULAR,3pt,Jump Shot,[],1630173,93.38042049934296,97.54901960784314,1610612761,35,27,2022-10-23T00:37:03Z,1510000,238.0,10.0,1,right,P. Achiuwa 3PT  (5 PTS) (F. VanVleet 3 AST),"[1630173, 1627832]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Right Corner 3,24+ Right,,,,23.79,Made,,,,,5.0,F. VanVleet,1627832.0,3.0,,,,,,,
154,PT01M49.00S,2022-10-23T00:37:07.4Z,1,REGULAR,3pt,Jump Shot,[],1628997,16.113666228646515,96.32352941176471,1610612748,35,27,2022-10-23T00:37:13Z,1530000,-232.0,99.0,1,left,MISS C. Martin 25' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,25.19,Missed,,,,,,,,,,,,,,,
155,PT01M45.00S,2022-10-23T00:37:11.4Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,35,27,2022-10-23T00:37:13Z,1540000,,,0,,O. Anunoby REBOUND (Off:0 Def:3),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,154.0,3.0,3.0,0.0,,,,,,,,,,,
156,PT01M40.00S,2022-10-23T00:37:16.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,93.11760840998686,35.78431372549019,1610612761,35,27,2022-10-23T00:37:57Z,1550000,-71.0,12.0,1,right,MISS G. Trent Jr. 7' driving floating Shot,[1629018],1610612761.0,TOR,driving floating,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,7.21,Missed,,,,,,,,,,,,,,,
157,PT01M36.00S,2022-10-23T00:37:20.9Z,1,REGULAR,rebound,offensive,[],1627832,,,1610612761,35,27,2022-10-23T00:37:20Z,1560000,,,0,,F. VanVleet REBOUND (Off:1 Def:0),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,156.0,1.0,0.0,1.0,,,,,,,,,,,
158,PT01M34.00S,2022-10-23T00:37:22.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629018,93.11760840998686,1.4705882352941175,1610612761,35,30,2022-10-23T00:37:36Z,1570000,-243.0,12.0,1,right,G. Trent Jr. 24' 3PT  (5 PTS) (F. VanVleet 4 AST),"[1629018, 1627832]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,,,,24.29,Made,,,,,5.0,F. VanVleet,1627832.0,4.0,,,,,,,
160,PT01M16.00S,2022-10-23T00:37:48.8Z,1,REGULAR,turnover,out-of-bounds,[],1629216,,,1610612748,35,30,2022-10-23T00:37:59Z,1590000,,,0,,G. Vincent bad pass out-of-bounds TURNOVER (1 TO),[1629216],1610612748.0,MIA,bad pass,,,Vincent,G. Vincent,,,,,Mid-Range,24+ Right,1.0,,,,,,,,,,,,,204059.0,,,,,,
161,PT00M58.10S,2022-10-23T00:38:08.1Z,1,REGULAR,turnover,lost ball,[],1629018,,,1610612761,35,30,2022-10-23T00:38:16Z,1600000,,,0,,G. Trent Jr. lost ball TURNOVER (1 TO),"[1629018, 1628997]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,1.0,Martin,1628997.0,,,,,,,,,,,,,,,,,
162,PT00M58.10S,2022-10-23T00:38:08.1Z,1,REGULAR,steal,,[],1628997,,,1610612748,35,30,2022-10-23T00:38:31Z,1610000,,,0,,C. Martin STEAL (1 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
163,PT00M50.60S,2022-10-23T00:38:16.9Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629130,35.03613666228647,44.36274509803921,1610612748,38,30,2022-10-23T00:39:59Z,1620000,28.0,277.0,1,left,D. Robinson 27' 3PT running pullup (3 PTS) (B. Adebayo 1 AST),"[1629130, 1628389]",1610612748.0,MIA,running pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,,,,27.82,Made,,,,,3.0,B. Adebayo,1628389.0,1.0,,,,,,,
165,PT00M32.70S,2022-10-23T00:38:39.6Z,1,REGULAR,2pt,Jump Shot,[],1628384,78.9257555847569,66.66666666666666,1610612761,38,30,2022-10-23T00:38:44Z,1640000,83.0,146.0,1,right,MISS O. Anunoby 16' step back Shot,[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Right Center,,,,16.77,Missed,,,,,,,,,,,,,,,
166,PT00M30.30S,2022-10-23T00:38:42.0Z,1,REGULAR,rebound,defensive,[],1629216,,,1610612748,38,30,2022-10-23T00:38:44Z,1650000,,,0,,G. Vincent REBOUND (Off:0 Def:3),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Right Center,,,,,,165.0,3.0,3.0,0.0,,,,,,,,,,,
167,PT00M24.50S,2022-10-23T00:38:47.8Z,1,REGULAR,2pt,Jump Shot,[],1628997,22.815374507227332,21.07843137254902,1610612748,38,30,2022-10-23T00:39:02Z,1660000,145.0,162.0,1,left,MISS C. Martin 21' Jump Shot,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,,,,21.71,Missed,,,,,,,,,,,,,,,
168,PT00M17.80S,2022-10-23T00:38:54.5Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,38,30,2022-10-23T00:38:54Z,1670000,,,0,,O. Anunoby REBOUND (Off:0 Def:4),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,,,,167.0,4.0,4.0,0.0,,,,,,,,,,,
169,PT00M02.10S,2022-10-23T00:39:10.2Z,1,REGULAR,3pt,Jump Shot,[],1629018,90.75229960578186,2.941176470588235,1610612761,38,33,2022-10-23T00:39:16Z,1680000,-235.0,34.0,1,right,G. Trent Jr. 3PT  (8 PTS) (F. VanVleet 5 AST),"[1629018, 1627832]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,,,,23.78,Made,,,,,8.0,F. VanVleet,1627832.0,5.0,,,,,,,
172,PT00M00.50S,2022-10-23T00:39:34.3Z,1,REGULAR,3pt,Jump Shot,[],1628389,72.48685939553219,6.127450980392156,1610612748,38,33,2022-10-23T00:41:25Z,1710000,219.0,629.0,1,left,MISS B. Adebayo 66' pullup 3PT,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,66.61,Missed,,,,,,,,,,,,,,,
173,PT00M00.10S,2022-10-23T00:39:34.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,38,33,2022-10-23T00:40:33Z,1720000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,172.0,,,,,,,,,,,,,,
174,PT00M00.00S,2022-10-23T00:39:43.3Z,1,REGULAR,period,end,[],0,,,1610612748,38,33,2022-10-23T00:39:43Z,1730000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-10-23T00:42:01.2Z,2,REGULAR,period,start,[],0,,,1610612748,38,33,2022-10-23T00:42:01Z,1740000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT11M42.00S,2022-10-23T00:42:17.8Z,2,REGULAR,turnover,lost ball,[],1628997,,,1610612748,38,33,2022-10-23T00:42:34Z,1760000,,,0,,C. Martin lost ball TURNOVER (1 TO),"[1628997, 1628384]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,1.0,Anunoby,1628384.0,,,,,,,,,,,,,,,,,
