actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
267,PT05M06.00S,2023-01-25T01:21:32.7Z,2,REGULAR,rebound,offensive,[],1631115,,,1610612748,44,45,2023-01-25T01:30:10Z,2580000,False,,,0,,O. Robinson REBOUND (Off:1 Def:2),[1631115],1610612748.0,MIA,,Robinson,O. Robinson,,In The Paint (Non-RA),0-8 Center,,,266.0,3.0,2.0,1.0,,,,,,,,,,,,,
268,PT05M06.00S,2023-01-25T01:21:35.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631115,6.783837056504599,52.450980392156865,1610612748,46,45,2023-01-25T01:30:16Z,2590000,False,-12.0,11.0,1,left,O. Robinson putback Layup (3 PTS),[1631115],1610612748.0,MIA,,Robinson,O. Robinson,putback,Restricted Area,0-8 Center,1.67,Made,,,,,3.0,,,,,,,,,,,,
269,PT04M47.00S,2023-01-25T01:21:50.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628436,90.3580814717477,50.98039215686274,1610612738,46,45,2023-01-25T01:21:55Z,2600000,False,5.0,38.0,1,right,MISS L. Kornet floating Shot,[1628436],1610612738.0,BOS,,Kornet,L. Kornet,floating,Restricted Area,0-8 Center,3.84,Missed,,,,,,,,,,,,,,,,,
270,PT04M43.00S,2023-01-25T01:21:54.5Z,2,REGULAR,rebound,defensive,[],1631115,,,1610612748,46,45,2023-01-25T01:21:55Z,2610000,False,,,0,,O. Robinson REBOUND (Off:1 Def:3),[1631115],1610612748.0,MIA,,Robinson,O. Robinson,,Restricted Area,0-8 Center,,,269.0,4.0,3.0,1.0,,,,,,,,,,,,,
271,PT04M33.00S,2023-01-25T01:22:04.5Z,2,REGULAR,3pt,Jump Shot,[],200768,8.229303547963205,2.696078431372549,1610612748,46,45,2023-01-25T01:22:10Z,2620000,False,237.0,25.0,1,left,MISS K. Lowry 3PT,[200768],1610612748.0,MIA,,Lowry,K. Lowry,,Right Corner 3,24+ Right,23.78,Missed,,,,,,,,,,,,,,,,,
272,PT04M30.00S,2023-01-25T01:22:07.5Z,2,REGULAR,rebound,defensive,[],1628382,,,1610612738,46,45,2023-01-25T01:22:10Z,2630000,False,,,0,,J. Jackson REBOUND (Off:0 Def:3),[1628382],1610612738.0,BOS,,Jackson,J. Jackson,,Right Corner 3,24+ Right,,,271.0,3.0,3.0,0.0,,,,,,,,,,,,,
273,PT04M15.00S,2023-01-25T01:22:22.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,91.80354796320631,50.0,1610612738,46,45,2023-01-25T01:22:36Z,2640000,False,0.0,25.0,1,right,MISS P. Pritchard driving Layup - blocked,"[1630202, 1631115]",1610612738.0,BOS,,Pritchard,P. Pritchard,driving,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,Robinson,1631115.0,,
274,PT04M15.00S,2023-01-25T01:22:22.7Z,2,REGULAR,block,,[],1631115,,,1610612738,46,45,2023-01-25T01:22:27Z,2650000,False,,,0,,O. Robinson BLOCK (1 BLK),[1631115],1610612748.0,MIA,,Robinson,O. Robinson,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
275,PT04M13.00S,2023-01-25T01:22:24.7Z,2,REGULAR,rebound,defensive,[],1629312,,,1610612748,46,45,2023-01-25T01:22:36Z,2660000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:3),[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,,Restricted Area,0-8 Center,,,273.0,3.0,3.0,0.0,,,,,,,,,,,,,
276,PT04M07.00S,2023-01-25T01:22:30.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203506,11.12023653088042,96.81372549019608,1610612748,46,45,2023-01-25T01:22:45Z,2670000,False,-234.0,52.0,1,left,MISS V. Oladipo 3PT,[203506],1610612748.0,MIA,,Oladipo,V. Oladipo,,Left Corner 3,24+ Left,23.98,Missed,,,,,,,,,,,,,,,,,
277,PT04M05.00S,2023-01-25T01:22:32.8Z,2,REGULAR,rebound,defensive,[],1630573,,,1610612738,46,45,2023-01-25T01:22:45Z,2680000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,Hauser,S. Hauser,,Left Corner 3,24+ Left,,,276.0,1.0,1.0,0.0,,,,,,,,,,,,,
278,PT03M53.00S,2023-01-25T01:22:43.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,92.9862023653088,52.94117647058824,1610612738,46,47,2023-01-25T01:22:56Z,2690000,False,15.0,13.0,1,right,L. Kornet cutting Layup (3 PTS) (J. Tatum 3 AST),"[1628436, 1628369]",1610612738.0,BOS,,Kornet,L. Kornet,cutting,Restricted Area,0-8 Center,1.99,Made,,,,,3.0,J. Tatum,1628369.0,3.0,,,,,,,,,
280,PT03M31.00S,2023-01-25T01:23:06.4Z,2,REGULAR,3pt,Jump Shot,[],1629639,33.722076215505915,52.20588235294118,1610612748,46,47,2023-01-25T01:23:13Z,2710000,False,-11.0,264.0,1,left,MISS T. Herro 26' step back 3PT,[1629639],1610612748.0,MIA,,Herro,T. Herro,step back,Above the Break 3,24+ Center,26.47,Missed,,,,,,,,,,,,,,,,,
281,PT03M29.00S,2023-01-25T01:23:08.4Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,46,47,2023-01-25T01:23:13Z,2720000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:4),[1630202],1610612738.0,BOS,,Pritchard,P. Pritchard,,Above the Break 3,24+ Center,,,280.0,5.0,4.0,1.0,,,,,,,,,,,,,
282,PT03M10.00S,2023-01-25T01:23:27.3Z,2,REGULAR,3pt,Jump Shot,[],1630573,87.59855453350855,94.6078431372549,1610612738,46,47,2023-01-25T01:23:31Z,2730000,False,223.0,64.0,1,right,MISS S. Hauser 3PT,[1630573],1610612738.0,BOS,,Hauser,S. Hauser,,Right Corner 3,24+ Right,23.2,Missed,,,,,,,,,,,,,,,,,
283,PT03M08.00S,2023-01-25T01:23:29.3Z,2,REGULAR,rebound,defensive,[],1631115,,,1610612748,46,47,2023-01-25T01:23:38Z,2740000,False,,,0,,O. Robinson REBOUND (Off:1 Def:4),[1631115],1610612748.0,MIA,,Robinson,O. Robinson,,Right Corner 3,24+ Right,,,282.0,5.0,4.0,1.0,,,,,,,,,,,,,
284,PT02M51.00S,2023-01-25T01:23:45.8Z,2,REGULAR,3pt,Jump Shot,[],200768,24.392247043363994,87.5,1610612748,46,47,2023-01-25T01:23:52Z,2750000,False,-188.0,177.0,1,left,MISS K. Lowry 25' 3PT,[200768],1610612748.0,MIA,,Lowry,K. Lowry,,Above the Break 3,24+ Left Center,25.77,Missed,,,,,,,,,,,,,,,,,
285,PT02M47.00S,2023-01-25T01:23:49.8Z,2,REGULAR,rebound,defensive,[],1628382,,,1610612738,46,47,2023-01-25T01:23:52Z,2760000,False,,,0,,J. Jackson REBOUND (Off:0 Def:4),[1628382],1610612738.0,BOS,,Jackson,J. Jackson,,Above the Break 3,24+ Left Center,,,284.0,4.0,4.0,0.0,,,,,,,,,,,,,
286,PT02M44.00S,2023-01-25T01:23:53.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630202,94.30026281208936,45.34313725490196,1610612738,46,47,2023-01-25T01:24:09Z,2770000,False,-23.0,1.0,1,right,MISS P. Pritchard driving Layup,[1630202],1610612738.0,BOS,,Pritchard,P. Pritchard,driving,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,
287,PT02M42.00S,2023-01-25T01:23:55.2Z,2,REGULAR,rebound,defensive,[],203506,,,1610612748,46,47,2023-01-25T01:23:55Z,2780000,False,,,0,,V. Oladipo REBOUND (Off:2 Def:1),[203506],1610612748.0,MIA,,Oladipo,V. Oladipo,,Restricted Area,0-8 Center,,,286.0,3.0,1.0,2.0,,,,,,,,,,,,,
288,PT02M41.00S,2023-01-25T01:23:59.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628436,,,1610612748,46,47,2023-01-25T01:24:14Z,2790000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Robinson 2 FT),"[1628436, 1631115]",1610612738.0,BOS,202901.0,Kornet,L. Kornet,shooting,Restricted Area,0-8 Center,,,,,,,,,,,1.0,0.0,Robinson,1631115.0,,,,,
290,PT02M41.00S,2023-01-25T01:24:23.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,46,47,2023-01-25T01:24:23Z,2810000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M41.00S,2023-01-25T01:24:27.6Z,2,REGULAR,substitution,out,[],1629639,,,1610612748,46,47,2023-01-25T01:27:25Z,2820000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,
292,PT02M41.00S,2023-01-25T01:24:27.6Z,2,REGULAR,substitution,out,[],1629312,,,1610612748,46,47,2023-01-25T01:27:25Z,2830000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,
293,PT02M41.00S,2023-01-25T01:24:27.6Z,2,REGULAR,substitution,out,[],1628436,,,1610612748,46,47,2023-01-25T01:27:25Z,2840000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,
294,PT02M41.00S,2023-01-25T01:24:27.6Z,2,REGULAR,substitution,out,[],1628382,,,1610612748,46,47,2023-01-25T01:27:25Z,2850000,False,,,0,,SUB out: J. Jackson,[1628382],1610612738.0,BOS,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,
295,PT02M41.00S,2023-01-25T01:24:27.6Z,2,REGULAR,substitution,in,[],1628997,,,1610612748,46,47,2023-01-25T01:27:25Z,2860000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,
296,PT02M41.00S,2023-01-25T01:24:27.6Z,2,REGULAR,substitution,in,[],1629622,,,1610612748,46,47,2023-01-25T01:27:25Z,2870000,False,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,
297,PT02M41.00S,2023-01-25T01:24:27.6Z,2,REGULAR,substitution,in,[],1629057,,,1610612748,46,47,2023-01-25T01:27:25Z,2880000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,
298,PT02M41.00S,2023-01-25T01:24:27.6Z,2,REGULAR,substitution,in,[],1629684,,,1610612748,46,47,2023-01-25T01:27:25Z,2890000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,
299,PT02M41.00S,2023-01-25T01:27:39.8Z,2,REGULAR,freethrow,1 of 2,[],1631115,,,1610612748,47,47,2023-01-25T01:27:39Z,2900000,False,,,0,,O. Robinson Free Throw 1 of 2 (4 PTS),[1631115],1610612748.0,MIA,,Robinson,O. Robinson,,,,,Made,,,,,4.0,,,,,,,,,,,,
300,PT02M41.00S,2023-01-25T01:27:56.5Z,2,REGULAR,freethrow,2 of 2,[],1631115,,,1610612748,48,47,2023-01-25T01:27:56Z,2910000,False,,,0,,O. Robinson Free Throw 2 of 2 (5 PTS),[1631115],1610612748.0,MIA,,Robinson,O. Robinson,,,,,Made,,,,,5.0,,,,,,,,,,,,
301,PT02M25.00S,2023-01-25T01:28:17.2Z,2,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,48,47,2023-01-25T01:28:21Z,2920000,False,,,0,,J. Tatum bad pass out-of-bounds TURNOVER (2 TO),[1628369],1610612738.0,BOS,2003.0,Tatum,J. Tatum,bad pass,Above the Break 3,24+ Center,,,,,,,,,,,,,,,2.0,,,,
302,PT02M25.00S,2023-01-25T01:28:20.8Z,2,REGULAR,substitution,out,[],1631115,,,1610612748,48,47,2023-01-25T01:28:24Z,2930000,False,,,0,,SUB out: O. Robinson,[1631115],1610612748.0,MIA,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,
303,PT02M25.00S,2023-01-25T01:28:20.8Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,48,47,2023-01-25T01:28:24Z,2940000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,
304,PT02M12.00S,2023-01-25T01:28:38.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203506,10.726018396846255,50.98039215686274,1610612748,50,47,2023-01-25T01:28:44Z,2950000,False,-5.0,48.0,1,left,V. Oladipo driving finger roll Layup (4 PTS),[203506],1610612748.0,MIA,,Oladipo,V. Oladipo,driving finger roll,In The Paint (Non-RA),0-8 Center,4.85,Made,,,,,4.0,,,,,,,,,,,,
305,PT01M54.00S,2023-01-25T01:28:56.4Z,2,REGULAR,3pt,Jump Shot,[],1630202,70.51576872536137,75.49019607843137,1610612738,50,50,2023-01-25T01:29:00Z,2960000,False,127.0,225.0,1,right,P. Pritchard 25' 3PT  (7 PTS) (S. Hauser 2 AST),"[1630202, 1630573]",1610612738.0,BOS,,Pritchard,P. Pritchard,,Above the Break 3,24+ Right Center,25.84,Made,,,,,7.0,S. Hauser,1630573.0,2.0,,,,,,,,,
307,PT01M43.00S,2023-01-25T01:29:08.4Z,2,REGULAR,3pt,Jump Shot,[],1629622,12.828515111695138,3.431372549019608,1610612748,50,50,2023-01-25T01:29:14Z,2980000,False,233.0,68.0,1,left,MISS M. Strus 24' 3PT,[1629622],1610612748.0,MIA,,Strus,M. Strus,,Right Corner 3,24+ Right,24.26,Missed,,,,,,,,,,,,,,,,,
308,PT01M40.00S,2023-01-25T01:29:11.4Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,50,50,2023-01-25T01:29:14Z,2990000,False,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,Right Corner 3,24+ Right,,,307.0,5.0,5.0,0.0,,,,,,,,,,,,,
309,PT01M22.00S,2023-01-25T01:29:28.1Z,2,REGULAR,3pt,Jump Shot,[],1628369,68.41327201051249,15.686274509803921,1610612738,50,53,2023-01-25T01:45:44Z,3000000,False,-172.0,244.0,1,right,J. Tatum 29' 3PT pullup (18 PTS),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,pullup,Above the Break 3,24+ Left Center,29.86,Made,,,,,18.0,,,,,,,,,,,,
310,PT01M05.00S,2023-01-25T01:29:46.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,5.863994743758213,55.63725490196079,1610612748,50,53,2023-01-25T01:36:35Z,3010000,False,-28.0,3.0,1,left,MISS C. Martin driving Layup - blocked,"[1628997, 1630573]",1610612748.0,MIA,,Martin,C. Martin,driving,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,Hauser,1630573.0,,
311,PT01M05.00S,2023-01-25T01:29:46.8Z,2,REGULAR,block,,[],1630573,,,1610612748,50,53,2023-01-25T01:29:49Z,3020000,False,,,0,,S. Hauser BLOCK (2 BLK),[1630573],1610612738.0,BOS,,Hauser,S. Hauser,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
312,PT01M04.00S,2023-01-25T01:29:47.8Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,50,53,2023-01-25T01:36:35Z,3030000,False,,,0,,R. Williams III REBOUND (Off:0 Def:3),[1629057],1610612738.0,BOS,,Williams III,R. Williams III,,Restricted Area,0-8 Center,,,310.0,3.0,3.0,0.0,,,,,,,,,,,,,
313,PT01M03.00S,2023-01-25T01:29:50.7Z,2,REGULAR,turnover,bad pass,[],1629057,,,1610612738,50,53,2023-01-25T01:37:55Z,3040000,False,,,0,,R. Williams III bad pass TURNOVER (1 TO),"[1629057, 1629622]",1610612738.0,BOS,,Williams III,R. Williams III,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,1.0,,,Strus,1629622.0
314,PT01M03.00S,2023-01-25T01:29:50.7Z,2,REGULAR,steal,,[],1629622,,,1610612748,50,53,2023-01-25T01:29:53Z,3050000,False,,,0,,M. Strus STEAL (1 STL),[1629622],1610612748.0,MIA,,Strus,M. Strus,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,
315,PT01M02.00S,2023-01-25T01:29:55.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629622,9.017739816031538,54.90196078431373,1610612748,50,53,2023-01-25T01:38:42Z,3052500,False,-25.0,32.0,1,left,MISS M. Strus driving Layup - blocked,"[1629622, 1629057]",1610612748.0,MIA,,Strus,M. Strus,driving,Restricted Area,0-8 Center,4.05,Missed,,,,,,,,,,,,,,Williams III,1629057.0,,
316,PT01M02.00S,2023-01-25T01:29:55.5Z,2,REGULAR,block,,[],1629057,,,1610612748,50,53,2023-01-25T01:29:58Z,3053750,False,,,0,,R. Williams III BLOCK (2 BLK),[1629057],1610612738.0,BOS,,Williams III,R. Williams III,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
317,PT01M00.00S,2023-01-25T01:29:57.7Z,2,REGULAR,rebound,offensive,[],1629622,,,1610612748,50,53,2023-01-25T01:38:42Z,3054375,False,,,0,,M. Strus REBOUND (Off:2 Def:3),[1629622],1610612748.0,MIA,,Strus,M. Strus,,Restricted Area,0-8 Center,,,315.0,5.0,3.0,2.0,,,,,,,,,,,,,
318,PT00M57.50S,2023-01-25T01:30:02.5Z,2,REGULAR,turnover,bad pass,[],1628997,,,1610612748,50,53,2023-01-25T01:37:20Z,3055000,False,,,0,,C. Martin bad pass TURNOVER (1 TO),"[1628997, 1630573]",1610612748.0,MIA,,Martin,C. Martin,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,1.0,,,Hauser,1630573.0
319,PT00M57.50S,2023-01-25T01:30:02.5Z,2,REGULAR,steal,,[],1630573,,,1610612738,50,53,2023-01-25T01:30:05Z,3057500,False,,,0,,S. Hauser STEAL (1 STL),[1630573],1610612738.0,BOS,,Hauser,S. Hauser,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,
320,PT00M37.70S,2023-01-25T01:30:15.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,90.75229960578186,50.98039215686274,1610612738,50,55,2023-01-25T01:38:42Z,3110000,False,5.0,34.0,1,right,J. Tatum driving Layup (20 PTS),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,driving,Restricted Area,0-8 Center,3.47,Made,,,,,20.0,,,,,,,,,,,,
321,PT00M37.70S,2023-01-25T01:30:22.1Z,2,REGULAR,foul,personal,['1freethrow'],1628997,,,1610612738,50,55,2023-01-25T01:31:08Z,3120000,False,,,0,,C. Martin shooting personal FOUL (3 PF) (Tatum 1 FT),"[1628997, 1628369]",1610612748.0,MIA,202901.0,Martin,C. Martin,shooting,Restricted Area,0-8 Center,,,,,,,,,,,3.0,0.0,Tatum,1628369.0,,,,,
323,PT00M37.70S,2023-01-25T01:30:36.4Z,2,REGULAR,substitution,out,[],1628997,,,1610612738,50,55,2023-01-25T01:31:06Z,3140000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,
324,PT00M37.70S,2023-01-25T01:30:36.4Z,2,REGULAR,substitution,out,[],1629057,,,1610612738,50,55,2023-01-25T01:31:06Z,3150000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,
325,PT00M37.70S,2023-01-25T01:30:36.4Z,2,REGULAR,substitution,in,[],1629312,,,1610612738,50,55,2023-01-25T01:31:06Z,3160000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,
326,PT00M37.70S,2023-01-25T01:30:36.4Z,2,REGULAR,substitution,in,[],1628436,,,1610612738,50,55,2023-01-25T01:31:06Z,3170000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,
327,PT00M37.70S,2023-01-25T01:31:13.5Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1628369,,,1610612738,50,56,2023-01-25T01:38:42Z,3180000,False,,,0,,J. Tatum Free Throw 1 of 1 (21 PTS),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,,,,Made,,,,,21.0,,,,,,,,,,,,
328,PT00M30.40S,2023-01-25T01:31:24.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629312,7.440867279894875,53.18627450980392,1610612748,50,56,2023-01-25T01:40:35Z,3190000,False,-16.0,17.0,1,left,MISS H. Highsmith driving Layup,[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,driving,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,
329,PT00M28.70S,2023-01-25T01:31:26.2Z,2,REGULAR,rebound,offensive,[],1629312,,,1610612748,50,56,2023-01-25T01:40:35Z,3200000,False,,,0,,H. Highsmith REBOUND (Off:1 Def:3),[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,,Restricted Area,0-8 Center,,,328.0,4.0,3.0,1.0,,,,,,,,,,,,,
330,PT00M27.10S,2023-01-25T01:31:28.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629312,5.590000152587891,50.0,1610612748,50,56,2023-01-25T01:41:12Z,3210000,False,0.0,0.0,1,left,MISS H. Highsmith tip Layup,[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,tip,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,
331,PT00M25.90S,2023-01-25T01:31:29.9Z,2,REGULAR,rebound,defensive,[],1630573,,,1610612738,50,56,2023-01-25T01:41:12Z,3220000,False,,,0,,S. Hauser REBOUND (Off:0 Def:2),[1630573],1610612738.0,BOS,,Hauser,S. Hauser,,Restricted Area,0-8 Center,,,330.0,2.0,2.0,0.0,,,,,,,,,,,,,
332,PT00M02.90S,2023-01-25T01:31:51.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,93.64323258869908,49.26470588235294,1610612738,50,58,2023-01-25T01:31:56Z,3230000,False,-4.0,7.0,1,right,L. Kornet cutting DUNK (5 PTS) (J. Tatum 4 AST),"[1628436, 1628369]",1610612738.0,BOS,,Kornet,L. Kornet,cutting,Restricted Area,0-8 Center,0.82,Made,,,,,5.0,J. Tatum,1628369.0,4.0,,,,,,,,,
334,PT00M00.40S,2023-01-25T01:32:02.0Z,2,REGULAR,3pt,Jump Shot,[],200768,46.59986859395532,81.37254901960785,1610612748,50,58,2023-01-25T01:33:47Z,3250000,False,-157.0,386.0,1,left,MISS K. Lowry 41' 3PT,[200768],1610612748.0,MIA,,Lowry,K. Lowry,,Above the Break 3,24+ Left Center,41.62,Missed,,,,,,,,,,,,,,,,,
335,PT00M00.10S,2023-01-25T01:32:02.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,50,58,2023-01-25T01:33:47Z,3260000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,Above the Break 3,24+ Left Center,,,334.0,,,,,,,,,,,,,,,,
336,PT00M00.00S,2023-01-25T01:32:09.0Z,2,REGULAR,period,end,[],0,,,1610612748,50,58,2023-01-25T01:32:09Z,3270000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2023-01-25T01:32:16.4Z,3,REGULAR,substitution,out,['startperiod'],203506,,,1610612748,50,58,2023-01-25T01:48:22Z,3280000,False,,,0,,SUB out: V. Oladipo,[203506],1610612748.0,MIA,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2023-01-25T01:32:16.4Z,3,REGULAR,substitution,out,['startperiod'],1629312,,,1610612748,50,58,2023-01-25T01:48:22Z,3290000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2023-01-25T01:32:16.4Z,3,REGULAR,substitution,out,['startperiod'],1630573,,,1610612748,50,58,2023-01-25T01:48:22Z,3300000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2023-01-25T01:32:16.4Z,3,REGULAR,substitution,out,['startperiod'],1628436,,,1610612748,50,58,2023-01-25T01:48:22Z,3310000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2023-01-25T01:32:16.4Z,3,REGULAR,substitution,in,['startperiod'],1628997,,,1610612748,50,58,2023-01-25T01:48:22Z,3320000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2023-01-25T01:32:16.4Z,3,REGULAR,substitution,in,['startperiod'],1629639,,,1610612748,50,58,2023-01-25T01:48:22Z,3330000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2023-01-25T01:32:16.4Z,3,REGULAR,substitution,in,['startperiod'],1629057,,,1610612748,50,58,2023-01-25T01:48:22Z,3340000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2023-01-25T01:32:16.4Z,3,REGULAR,substitution,in,['startperiod'],1628401,,,1610612748,50,58,2023-01-25T01:48:22Z,3350000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,White,D. White,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2023-01-25T01:48:29.0Z,3,REGULAR,period,start,[],0,,,1610612738,50,58,2023-01-25T01:48:29Z,3360000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT11M44.00S,2023-01-25T01:48:44.5Z,3,REGULAR,3pt,Jump Shot,[],1628401,29.911300919842315,22.058823529411764,1610612738,50,58,2023-01-25T01:48:58Z,3370000,False,140.0,229.0,1,left,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,White,D. White,,Above the Break 3,24+ Right Center,26.8,Missed,,,,,,,,,,,,,,,,,
348,PT11M39.00S,2023-01-25T01:48:49.5Z,3,REGULAR,rebound,offensive,[],1629684,,,1610612738,50,58,2023-01-25T01:48:58Z,3380000,False,,,0,,G. Williams REBOUND (Off:1 Def:1),[1629684],1610612738.0,BOS,,Williams,G. Williams,,Above the Break 3,24+ Right Center,,,347.0,2.0,1.0,1.0,,,,,,,,,,,,,
