actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
168,PT10M25.00S,2023-01-13T01:10:32.6Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,17,26,2023-01-13T01:10:38Z,1680000,False,,,0,,M. Strus REBOUND (Off:0 Def:4),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,,,,167.0,4.0,4.0,0.0,,,,,,,,,
169,PT10M15.00S,2023-01-13T01:10:42.6Z,2,REGULAR,3pt,Jump Shot,[],1629622,75.1149802890933,12.009803921568627,1610612748,17,26,2023-01-13T01:10:52Z,1690000,False,-190.0,181.0,1,right,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.27,,,,,,,,
170,PT10M11.00S,2023-01-13T01:10:46.6Z,2,REGULAR,rebound,defensive,[],1628975,,,1610612749,17,26,2023-01-13T01:10:52Z,1700000,False,,,0,,J. Carter REBOUND (Off:0 Def:2),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,,,,,169.0,2.0,2.0,0.0,,,,,,,,,
171,PT10M07.00S,2023-01-13T01:10:49.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628975,30.699737187910642,75.24509803921569,1610612749,17,29,2023-01-13T01:11:01Z,1710000,False,-126.0,236.0,1,left,J. Carter 26' 3PT running pullup (9 PTS),[1628975],1610612749.0,MIL,running pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,,,Made,9.0,,,,,26.77,,,,,,,,
172,PT09M51.00S,2023-01-13T01:11:05.5Z,2,REGULAR,3pt,Jump Shot,[],1629216,70.51576872536137,74.75490196078431,1610612748,17,29,2023-01-13T01:34:08Z,1720000,False,124.0,225.0,1,right,MISS G. Vincent 25' pullup 3PT,[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,25.65,,,,,,,,
173,PT09M48.00S,2023-01-13T01:11:08.5Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,17,29,2023-01-13T01:11:11Z,1730000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,,,,,,,,172.0,2.0,2.0,0.0,,,,,,,,,
174,PT09M43.00S,2023-01-13T01:11:13.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631260,8.360709592641262,95.83333333333334,1610612749,17,29,2023-01-13T01:34:46Z,1740000,False,-229.0,26.0,1,left,MISS A. Green running 3PT,[1631260],1610612749.0,MIL,running,,,Green,A. Green,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,23.07,,,,,,,,
175,PT09M40.00S,2023-01-13T01:11:16.6Z,2,REGULAR,rebound,defensive,[],203506,,,1610612748,17,29,2023-01-13T01:11:23Z,1750000,False,,,0,,V. Oladipo REBOUND (Off:1 Def:1),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Left Corner 3,24+ Left,,,,,,,,174.0,2.0,1.0,1.0,,,,,,,,,
176,PT09M35.00S,2023-01-13T01:11:21.8Z,2,REGULAR,turnover,lost ball,[],203506,,,1610612748,17,29,2023-01-13T01:11:25Z,1760000,False,,,0,,V. Oladipo lost ball TURNOVER (2 TO),"[203506, 1628975]",1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2.0,Carter,1628975.0,,
177,PT09M35.00S,2023-01-13T01:11:21.8Z,2,REGULAR,steal,,[],1628975,,,1610612749,17,29,2023-01-13T01:11:24Z,1770000,False,,,0,,J. Carter STEAL (2 STL),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
178,PT09M31.00S,2023-01-13T01:11:25.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628975,22.28975032851511,92.40196078431373,1610612749,17,29,2023-01-13T01:11:34Z,1780000,False,-212.0,157.0,1,left,MISS J. Carter 26' running pullup 3PT,[1628975],1610612749.0,MIL,running pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.38,,,,,,,,
179,PT09M26.00S,2023-01-13T01:11:30.5Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,17,29,2023-01-13T01:11:34Z,1790000,False,,,0,,M. Strus REBOUND (Off:0 Def:5),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,,,,178.0,5.0,5.0,0.0,,,,,,,,,
180,PT09M16.00S,2023-01-13T01:11:40.9Z,2,REGULAR,turnover,lost ball,[],1629216,,,1610612748,17,29,2023-01-13T01:11:58Z,1800000,False,,,0,,G. Vincent lost ball TURNOVER (1 TO),"[1629216, 1628975]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,1.0,Carter,1628975.0,,
181,PT09M16.00S,2023-01-13T01:11:40.9Z,2,REGULAR,steal,,[],1628975,,,1610612749,17,29,2023-01-13T01:11:58Z,1810000,False,,,0,,J. Carter STEAL (3 STL),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
182,PT09M05.00S,2023-01-13T01:11:52.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628975,27.94021024967148,83.82352941176471,1610612749,17,32,2023-01-13T01:12:09Z,1820000,False,-169.0,210.0,1,left,J. Carter 26' 3PT pullup (12 PTS),[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,,,Made,12.0,,,,,26.97,,,,,,,,
183,PT09M04.00S,2023-01-13T01:11:56.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,17,32,2023-01-13T01:11:56Z,1830000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT08M48.00S,2023-01-13T01:15:05.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,89.56964520367937,56.127450980392155,1610612748,19,32,2023-01-13T01:15:26Z,1840000,False,31.0,46.0,1,right,B. Adebayo Hook (6 PTS) (V. Oladipo 1 AST),"[1628389, 203506]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,6.0,,,,,5.48,V. Oladipo,203506.0,1.0,,,,,
186,PT08M36.00S,2023-01-13T01:15:17.7Z,2,REGULAR,3pt,Jump Shot,[],1631260,20.105124835742444,7.130821078431373,1610612749,19,32,2023-01-13T01:37:16Z,1860000,False,214.0,136.0,1,left,MISS A. Green 25' pullup 3PT,[1631260],1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,25.41,,,,,,,,
187,PT08M34.00S,2023-01-13T01:15:19.7Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,19,32,2023-01-13T01:15:23Z,1870000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,186.0,3.0,2.0,1.0,,,,,,,,,
188,PT08M16.00S,2023-01-13T01:15:38.5Z,2,REGULAR,3pt,Jump Shot,[],203506,71.56701708278581,23.284313725490197,1610612748,22,32,2023-01-13T01:15:57Z,1880000,False,-134.0,215.0,1,right,V. Oladipo 25' 3PT pullup (3 PTS),[203506],1610612748.0,MIA,pullup,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,,,,,25.3,,,,,,,,
189,PT07M56.00S,2023-01-13T01:15:57.5Z,2,REGULAR,3pt,Jump Shot,[],1629670,31.750985545335087,26.715686274509803,1610612749,22,32,2023-01-13T01:38:31Z,1890000,False,116.0,246.0,1,left,MISS J. Nwora 27' pullup 3PT,[1629670],1610612749.0,MIL,pullup,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,27.21,,,,,,,,
190,PT07M51.00S,2023-01-13T01:16:02.5Z,2,REGULAR,rebound,defensive,[],1629312,,,1610612748,22,32,2023-01-13T01:16:03Z,1900000,False,,,0,,H. Highsmith REBOUND (Off:2 Def:3),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,,,,,,,,189.0,5.0,3.0,2.0,,,,,,,,,
191,PT07M38.00S,2023-01-13T01:16:15.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,87.72996057818659,49.754901960784316,1610612748,22,32,2023-01-13T01:16:24Z,1910000,False,-1.0,63.0,1,right,MISS B. Adebayo 6' floating Shot,[1628389],1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.28,,,,,,,,
192,PT07M34.00S,2023-01-13T01:16:19.4Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612749,22,32,2023-01-13T01:16:24Z,1920000,False,,,0,,J. Nwora REBOUND (Off:0 Def:2),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,191.0,2.0,2.0,0.0,,,,,,,,,
193,PT07M31.00S,2023-01-13T01:16:23.4Z,2,REGULAR,3pt,Jump Shot,[],201572,32.53942181340342,31.127450980392158,1610612749,22,35,2023-01-13T01:16:43Z,1930000,False,94.0,253.0,1,left,B. Lopez 27' 3PT  (3 PTS) (J. Carter 2 AST),"[201572, 1628975]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,,,,,27.04,J. Carter,1628975.0,2.0,,,,,
195,PT07M13.00S,2023-01-13T01:16:40.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629622,81.2089356110381,37.51531862745098,1610612748,24,35,2023-01-13T01:16:56Z,1950000,False,-62.0,124.0,1,right,M. Strus 13' floating Jump Shot (4 PTS),[1629622],1610612748.0,MIA,floating,,,Strus,M. Strus,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,4.0,,,,,13.89,,,,,,,,
196,PT06M54.00S,2023-01-13T01:16:59.7Z,2,REGULAR,3pt,Jump Shot,[],1631260,27.677398160315374,81.61764705882352,1610612749,24,35,2023-01-13T01:17:03Z,1960000,False,-158.0,208.0,1,left,MISS A. Green 26' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.1,,,,,,,,
197,PT06M51.00S,2023-01-13T01:17:02.1Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,24,35,2023-01-13T01:17:02Z,1970000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,,196.0,4.0,3.0,1.0,,,,,,,,,
198,PT06M39.00S,2023-01-13T01:17:15.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,83.44283837056504,60.071997549019606,1610612748,26,35,2023-01-13T01:39:49Z,1980000,False,50.0,103.0,1,right,B. Adebayo 11' Jump Shot (8 PTS) (G. Vincent 1 AST),"[1628389, 1629216]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,8.0,,,,,11.48,G. Vincent,1629216.0,1.0,,,,,
200,PT06M33.00S,2023-01-13T01:17:25.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,26,35,2023-01-13T01:17:25Z,2000000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT06M33.00S,2023-01-13T01:19:21.8Z,2,REGULAR,substitution,out,[],203506,,,1610612749,26,35,2023-01-13T01:20:08Z,2010000,False,,,0,,SUB out: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT06M33.00S,2023-01-13T01:19:21.8Z,2,REGULAR,substitution,out,[],1628389,,,1610612749,26,35,2023-01-13T01:20:08Z,2020000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT06M33.00S,2023-01-13T01:19:21.8Z,2,REGULAR,substitution,out,[],1628975,,,1610612749,26,35,2023-01-13T01:20:08Z,2030000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT06M33.00S,2023-01-13T01:19:21.8Z,2,REGULAR,substitution,out,[],1629670,,,1610612749,26,35,2023-01-13T01:20:08Z,2040000,False,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT06M33.00S,2023-01-13T01:19:21.8Z,2,REGULAR,substitution,in,[],1631115,,,1610612749,26,35,2023-01-13T01:20:08Z,2050000,False,,,0,,SUB in: O. Robinson,[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT06M33.00S,2023-01-13T01:19:21.8Z,2,REGULAR,substitution,in,[],202710,,,1610612749,26,35,2023-01-13T01:20:08Z,2060000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT06M33.00S,2023-01-13T01:19:21.8Z,2,REGULAR,substitution,in,[],201950,,,1610612749,26,35,2023-01-13T01:20:08Z,2070000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M33.00S,2023-01-13T01:19:21.8Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,26,35,2023-01-13T01:20:08Z,2080000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M20.00S,2023-01-13T01:20:39.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,16.951379763469117,50.899969362745104,1610612749,26,35,2023-01-13T01:21:00Z,2090000,False,-4.0,107.0,1,left,MISS B. Lopez 10' turnaround fadeaway Shot,[201572],1610612749.0,MIL,turnaround fadeaway,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,10.69,,,,,,,,
210,PT06M15.00S,2023-01-13T01:20:44.1Z,2,REGULAR,rebound,defensive,[],1629312,,,1610612748,26,35,2023-01-13T01:20:45Z,2100000,False,,,0,,H. Highsmith REBOUND (Off:2 Def:4),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,209.0,6.0,4.0,2.0,,,,,,,,,
211,PT05M58.00S,2023-01-13T01:21:01.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631115,87.99277266754271,55.14705882352941,1610612748,26,35,2023-01-13T01:21:19Z,2110000,False,26.0,60.0,1,right,MISS O. Robinson 6' floating Shot,[1631115],1610612748.0,MIA,floating,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.56,,,,,,,,
212,PT05M52.00S,2023-01-13T01:21:07.3Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,26,35,2023-01-13T01:21:07Z,2120000,False,,,0,,J. Butler REBOUND (Off:1 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,211.0,3.0,2.0,1.0,,,,,,,,,
301,PT05M51.00S,2023-01-13T01:21:04.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,90.88370565045992,50.245098039215684,1610612748,26,35,2023-01-13T01:31:04Z,2125000,False,1.0,33.0,1,right,MISS J. Butler Layup - blocked,"[202710, 201950]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.32,,,,,,,Holiday,201950.0
302,PT05M51.00S,2023-01-13T01:21:04.5Z,2,REGULAR,block,,[],201950,,,1610612748,26,35,2023-01-13T01:31:04Z,2127500,False,,,0,,J. Holiday BLOCK (1 BLK),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
303,PT05M51.00S,2023-01-13T01:21:04.5Z,2,REGULAR,rebound,defensive,[],1631260,,,1610612749,26,35,2023-01-13T01:31:04Z,2128750,False,,,0,,A. Green REBOUND (Off:0 Def:1),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,,,,,,301.0,1.0,1.0,0.0,,,,,,,,,
215,PT05M46.00S,2023-01-13T01:21:13.6Z,2,REGULAR,3pt,Jump Shot,[],201572,21.632720105124836,93.38235294117648,1610612749,26,35,2023-01-13T01:31:08Z,2150000,False,-217.0,151.0,1,left,MISS B. Lopez 26' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.42,,,,,,,,
216,PT05M42.00S,2023-01-13T01:21:17.1Z,2,REGULAR,rebound,offensive,[],201950,,,1610612749,26,35,2023-01-13T01:21:17Z,2160000,False,,,0,,J. Holiday REBOUND (Off:1 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,215.0,4.0,3.0,1.0,,,,,,,,,
217,PT05M40.00S,2023-01-13T01:21:18.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631260,32.670827858081466,70.09803921568627,1610612749,26,38,2023-01-13T01:31:08Z,2170000,False,-100.0,255.0,1,left,A. Green 27' 3PT  (9 PTS) (J. Holiday 2 AST),"[1631260, 201950]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,,,,Made,9.0,,,,,27.37,J. Holiday,201950.0,2.0,,,,,
219,PT05M23.00S,2023-01-13T01:21:35.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,90.22667542706965,58.82352941176471,1610612748,26,38,2023-01-13T01:21:39Z,2190000,False,44.0,39.0,1,right,MISS M. Strus driving Layup,[1629622],1610612748.0,MIA,driving,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,5.91,,,,,,,,
220,PT05M21.00S,2023-01-13T01:21:37.9Z,2,REGULAR,rebound,offensive,[],1629622,,,1610612748,26,38,2023-01-13T01:21:37Z,2200000,False,,,0,,M. Strus REBOUND (Off:1 Def:5),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,219.0,6.0,5.0,1.0,,,,,,,,,
221,PT05M19.00S,2023-01-13T01:21:39.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629216,69.72733245729303,23.774509803921568,1610612748,29,38,2023-01-13T01:21:44Z,2210000,False,-131.0,232.0,1,right,G. Vincent 26' 3PT  (8 PTS) (H. Highsmith 1 AST),"[1629216, 1629312]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,,,,,,Made,8.0,,,,,26.66,H. Highsmith,1629312.0,1.0,,,,,
223,PT05M09.00S,2023-01-13T01:21:49.2Z,2,REGULAR,3pt,Jump Shot,[],1626192,34.641918528252305,40.68627450980392,1610612749,29,38,2023-01-13T01:22:02Z,2230000,False,47.0,273.0,1,left,MISS P. Connaughton 27' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,27.7,,,,,,,,
224,PT05M05.00S,2023-01-13T01:21:53.2Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,29,38,2023-01-13T01:22:02Z,2240000,False,,,0,,M. Strus REBOUND (Off:1 Def:6),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,,,,,,,,223.0,7.0,6.0,1.0,,,,,,,,,
225,PT04M55.00S,2023-01-13T01:22:03.3Z,2,REGULAR,2pt,Jump Shot,[],1629216,89.56964520367937,26.96078431372549,1610612748,31,38,2023-01-13T01:22:12Z,2250000,False,-115.0,46.0,1,right,G. Vincent 12' driving floating bank Jump Shot (10 PTS),[1629216],1610612748.0,MIA,driving floating bank,,,Vincent,G. Vincent,,,,,Mid-Range,8-16 Left,,,,,,Made,10.0,,,,,12.39,,,,,,,,
226,PT04M36.00S,2023-01-13T01:22:22.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,15.588042049934298,46.32352941176471,1610612749,31,38,2023-01-13T01:22:29Z,2260000,False,18.0,94.0,1,left,MISS B. Lopez 9' floating Shot,[201572],1610612749.0,MIL,floating,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,9.58,,,,,,,,
227,PT04M32.00S,2023-01-13T01:22:28.0Z,2,REGULAR,rebound,offensive,[],201950,,,1610612749,31,38,2023-01-13T01:22:28Z,2270000,False,,,0,,J. Holiday REBOUND (Off:2 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,226.0,5.0,3.0,2.0,,,,,,,,,
228,PT04M28.00S,2023-01-13T01:22:31.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201950,23.866622864651774,90.68627450980392,1610612749,31,41,2023-01-13T01:22:46Z,2280000,False,-203.0,172.0,1,left,J. Holiday 26' 3PT  (7 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,Made,7.0,,,,,26.62,,,,,,,,
230,PT04M13.00S,2023-01-13T01:22:52.7Z,2,REGULAR,2pt,Jump Shot,[],1629216,79.5006570302234,12.768075980392158,1610612748,33,41,2023-01-13T01:42:22Z,2300000,False,-186.0,140.0,1,right,G. Vincent 23' step back Jump Shot (12 PTS),[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Left Center,,,,,,Made,12.0,,,,,23.31,,,,,,,,
231,PT04M13.00S,2023-01-13T01:22:56.2Z,2,REGULAR,foul,personal,['1freethrow'],1631260,,,1610612748,33,41,2023-01-13T01:23:29Z,2310000,False,,,0,,A. Green shooting personal FOUL (1 PF) (Vincent 1 FT),"[1631260, 1629216]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,In The Paint (Non-RA),8-16 Left,2530.0,1.0,0.0,Vincent,1629216.0,,,,,,,,,,,,,,,
233,PT04M13.00S,2023-01-13T01:23:07.9Z,2,REGULAR,substitution,out,[],1629622,,,1610612748,33,41,2023-01-13T01:23:27Z,2330000,False,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT04M13.00S,2023-01-13T01:23:07.9Z,2,REGULAR,substitution,out,[],201572,,,1610612748,33,41,2023-01-13T01:23:27Z,2340000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT04M13.00S,2023-01-13T01:23:07.9Z,2,REGULAR,substitution,out,[],1631260,,,1610612748,33,41,2023-01-13T01:23:27Z,2350000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT04M13.00S,2023-01-13T01:23:07.9Z,2,REGULAR,substitution,out,[],1626192,,,1610612748,33,41,2023-01-13T01:23:27Z,2360000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT04M13.00S,2023-01-13T01:23:07.9Z,2,REGULAR,substitution,in,[],203506,,,1610612748,33,41,2023-01-13T01:23:27Z,2370000,False,,,0,,SUB in: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT04M13.00S,2023-01-13T01:23:07.9Z,2,REGULAR,substitution,in,[],1630572,,,1610612748,33,41,2023-01-13T01:23:27Z,2380000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT04M13.00S,2023-01-13T01:23:07.9Z,2,REGULAR,substitution,in,[],1628975,,,1610612748,33,41,2023-01-13T01:23:27Z,2390000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT04M13.00S,2023-01-13T01:23:07.9Z,2,REGULAR,substitution,in,[],1630699,,,1610612748,33,41,2023-01-13T01:23:27Z,2400000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT04M13.00S,2023-01-13T01:23:30.8Z,2,REGULAR,freethrow,1 of 1,[],1629216,,,1610612748,34,41,2023-01-13T01:23:30Z,2410000,False,,,0,,G. Vincent Free Throw 1 of 1 (13 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
242,PT04M04.00S,2023-01-13T01:23:36.8Z,2,REGULAR,turnover,out-of-bounds,[],201950,,,1610612749,34,41,2023-01-13T01:23:44Z,2420000,False,,,0,,J. Holiday step out-of-bounds TURNOVER (1 TO),[201950],1610612749.0,MIL,step,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,1628480.0,,,,,,,,,,,,,,,1.0,,,,
243,PT04M04.00S,2023-01-13T01:23:42.5Z,2,REGULAR,substitution,out,[],1629216,,,1610612748,34,41,2023-01-13T01:23:45Z,2430000,False,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT04M04.00S,2023-01-13T01:23:42.5Z,2,REGULAR,substitution,in,[],1629622,,,1610612748,34,41,2023-01-13T01:23:45Z,2440000,False,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
