actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
350,PT00M05.00S,2022-03-12T02:35:19.3Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,50,59,2022-03-12T02:35:20Z,3390000,,,0,,D. Vassell REBOUND (Off:0 Def:6),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,349.0,6.0,6.0,0.0,,,,,,,,,,,,,
351,PT00M00.00S,2022-03-12T02:35:24.9Z,2,REGULAR,3pt,Jump Shot,[],1627749,33.98488830486202,50.0,1610612759,50,59,2022-03-12T02:35:29Z,3400000,0.0,267.0,1,left,MISS D. Murray 26' pullup 3PT,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,26.7,Missed,,,,,,,,,,,,,,,,,
352,PT00M00.00S,2022-03-12T02:35:27.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,50,59,2022-03-12T02:35:27Z,3410000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,351.0,,,,,,,,,,,,,,,,
353,PT00M00.00S,2022-03-12T02:35:31.2Z,2,REGULAR,period,end,[],0,,,1610612759,50,59,2022-03-12T02:35:31Z,3420000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2022-03-12T02:50:14.1Z,3,REGULAR,substitution,out,['startperiod'],1629022,,,1610612759,50,59,2022-03-12T02:50:51Z,3430000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-03-12T02:50:14.1Z,3,REGULAR,substitution,out,['startperiod'],1628380,,,1610612759,50,59,2022-03-12T02:50:51Z,3440000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-03-12T02:50:14.1Z,3,REGULAR,substitution,out,['startperiod'],1630235,,,1610612759,50,59,2022-03-12T02:50:51Z,3450000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-03-12T02:50:14.1Z,3,REGULAR,substitution,in,['startperiod'],1626196,,,1610612759,50,59,2022-03-12T02:50:51Z,3460000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-03-12T02:50:14.1Z,3,REGULAR,substitution,in,['startperiod'],1627751,,,1610612759,50,59,2022-03-12T02:50:51Z,3470000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-03-12T02:50:14.1Z,3,REGULAR,substitution,in,['startperiod'],1627863,,,1610612759,50,59,2022-03-12T02:50:51Z,3480000,,,0,,SUB in: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-03-12T02:50:53.5Z,3,REGULAR,period,start,[],0,,,1610612759,50,59,2022-03-12T02:50:53Z,3490000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT11M50.00S,2022-03-12T02:51:03.3Z,3,REGULAR,3pt,Jump Shot,[],1629640,75.90341655716163,12.5,1610612759,50,59,2022-03-12T02:51:13Z,3500000,-188.0,174.0,1,right,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,25.58,Missed,,,,,,,,,,,,,,,,,
362,PT11M46.00S,2022-03-12T02:51:07.3Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612762,50,59,2022-03-12T02:51:13Z,3510000,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,361.0,3.0,3.0,0.0,,,,,,,,,,,,,
363,PT11M35.00S,2022-03-12T02:51:17.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.1268068331143235,48.529411764705884,1610612762,50,61,2022-03-12T02:51:23Z,3520000,7.0,5.0,1,left,R. Gobert cutting DUNK (6 PTS) (D. Mitchell 3 AST),"[203497, 1628378]",1610612762.0,UTA,cutting,,,Gobert,R. Gobert,,,,,,,0.9,Made,,,,,6.0,D. Mitchell,1628378.0,3.0,,,,,,,,,
365,PT11M11.00S,2022-03-12T02:51:41.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,94.82588699080158,51.470588235294116,1610612759,50,61,2022-03-12T02:51:48Z,3540000,7.0,-4.0,1,right,MISS D. Murray reverse Layup,[1627749],1610612759.0,SAS,reverse,,,Murray,D. Murray,,,,,,,0.84,Missed,,,,,,,,,,,,,,,,,
366,PT11M09.00S,2022-03-12T02:51:43.1Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,50,61,2022-03-12T02:51:48Z,3550000,,,0,,R. Gobert REBOUND (Off:1 Def:8),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,365.0,9.0,8.0,1.0,,,,,,,,,,,,,
367,PT10M48.00S,2022-03-12T02:52:04.9Z,3,REGULAR,3pt,Jump Shot,[],1626220,31.225361366622867,32.1078431372549,1610612762,50,61,2022-03-12T02:52:19Z,3560000,89.0,241.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,25.71,Missed,,,,,,,,,,,,,,,,,
368,PT10M45.00S,2022-03-12T02:52:07.4Z,3,REGULAR,rebound,offensive,[],1627863,,,1610612762,50,61,2022-03-12T02:52:07Z,3570000,,,0,,D. House Jr. REBOUND (Off:1 Def:2),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,367.0,3.0,2.0,1.0,,,,,,,,,,,,,
369,PT10M35.00S,2022-03-12T02:52:17.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,28.07161629434954,79.16666666666666,1610612762,50,61,2022-03-12T02:52:44Z,3580000,-146.0,211.0,1,left,MISS D. Mitchell 25' step back 3PT,[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,,,25.68,Missed,,,,,,,,,,,,,,,,,
370,PT10M32.00S,2022-03-12T02:52:20.7Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,50,61,2022-03-12T02:52:22Z,3590000,,,0,,D. Murray REBOUND (Off:0 Def:5),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,369.0,5.0,5.0,0.0,,,,,,,,,,,,,
371,PT10M30.00S,2022-03-12T02:52:25.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,89.17542706964521,45.09803921568628,1610612759,50,61,2022-03-12T02:52:54Z,3600000,-25.0,49.0,1,right,MISS K. Johnson Layup - blocked,"[1629640, 1626220]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,5.51,Missed,,,,,,,,,,,O'Neale,1626220.0,,,,,
740,PT10M30.00S,2022-03-12T02:52:25.4Z,3,REGULAR,block,,[],1626220,,,1610612759,50,61,2022-03-12T04:06:36Z,3605000,,,0,,R. O'Neale BLOCK (1 BLK),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT10M30.00S,2022-03-12T02:52:25.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,50,61,2022-03-12T04:06:36Z,3610000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,371.0,,,,,,,,,,,,,,,,
373,PT10M30.00S,2022-03-12T02:52:54.4Z,3,REGULAR,jumpball,recovered,[],1627749,,,1610612759,50,61,2022-03-12T04:06:36Z,3620000,,,0,,Jump Ball K. Johnson vs. R. O'Neale: Tip to D. Murray,"[1627749, 1629640, 1626220]",1610612759.0,SAS,heldball,D. Murray,1627749.0,Murray,D. Murray,Johnson,1629640.0,O'Neale,1626220.0,,,,,,,,,,,,,,,,,,,,,
378,PT10M18.00S,2022-03-12T02:52:56.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627749,89.04402102496715,21.813725490196077,1610612759,50,61,2022-03-12T04:06:40Z,3670000,-141.0,50.0,1,right,MISS D. Murray 14' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,14.97,Missed,,,,,,,,,,,,,,,,,
379,PT10M16.00S,2022-03-12T02:52:58.0Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612759,50,61,2022-03-12T02:53:24Z,3680000,,,0,,J. Poeltl REBOUND (Off:3 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,378.0,6.0,3.0,3.0,,,,,,,,,,,,,
380,PT10M15.00S,2022-03-12T02:52:59.6Z,3,REGULAR,turnover,bad pass,[],1627749,,,1610612759,50,61,2022-03-12T02:53:13Z,3690000,,,0,,D. Murray bad pass TURNOVER (2 TO),"[1627749, 201144]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,2.0,,,,,,,,,,,Conley,201144.0,,,,,,,
381,PT10M15.00S,2022-03-12T02:52:59.6Z,3,REGULAR,steal,,[],201144,,,1610612762,50,61,2022-03-12T02:53:01Z,3700000,,,0,,M. Conley STEAL (1 STL),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT10M02.00S,2022-03-12T02:53:12.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201144,25.837713534822605,14.705882352941178,1610612762,50,61,2022-03-12T02:54:25Z,3710000,176.0,190.0,1,left,MISS M. Conley 25' step back 3PT,[201144],1610612762.0,UTA,step back,,,Conley,M. Conley,,,,,,,25.96,Missed,,,,,,,,,,,,,,,,,
383,PT09M58.00S,2022-03-12T02:53:15.8Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,50,61,2022-03-12T02:53:15Z,3720000,,,0,,K. Johnson REBOUND (Off:0 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,382.0,3.0,3.0,0.0,,,,,,,,,,,,,
384,PT09M48.00S,2022-03-12T02:53:26.4Z,3,REGULAR,turnover,lost ball,[],1627751,,,1610612759,50,61,2022-03-12T02:53:33Z,3730000,,,0,,J. Poeltl lost ball TURNOVER (3 TO),"[1627751, 1626220]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,3.0,,,,,,,,,,,O'Neale,1626220.0,,,,,,,
385,PT09M48.00S,2022-03-12T02:53:26.4Z,3,REGULAR,steal,,[],1626220,,,1610612762,50,61,2022-03-12T02:53:31Z,3740000,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT09M41.00S,2022-03-12T02:53:34.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201144,8.09789750328515,4.901960784313726,1610612762,50,61,2022-03-12T02:54:54Z,3750000,225.0,24.0,1,left,MISS M. Conley running 3PT,[201144],1610612762.0,UTA,running,,,Conley,M. Conley,,,,,,,22.67,Missed,,,,,,,,,,,,,,,,,
387,PT09M33.00S,2022-03-12T02:53:42.0Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,50,61,2022-03-12T02:53:42Z,3760000,,,0,,K. Johnson REBOUND (Off:0 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,386.0,4.0,4.0,0.0,,,,,,,,,,,,,
388,PT09M30.00S,2022-03-12T02:53:44.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629640,92.72339027595268,53.18627450980392,1610612759,52,61,2022-03-12T02:55:33Z,3770000,16.0,16.0,1,right,K. Johnson floating Jump Shot (11 PTS),[1629640],1610612759.0,SAS,floating,,,Johnson,K. Johnson,,,,,,,2.25,Made,,,,,11.0,,,,,,,,,,,,
389,PT09M04.00S,2022-03-12T02:54:10.1Z,3,REGULAR,2pt,Jump Shot,[],1627863,24.655059132720105,50.49019607843137,1610612762,52,61,2022-03-12T02:54:17Z,3780000,-2.0,179.0,1,left,MISS D. House Jr. 17' pullup Shot,[1627863],1610612762.0,UTA,pullup,,,House Jr.,D. House Jr.,,,,,,,17.93,Missed,,,,,,,,,,,,,,,,,
390,PT09M01.00S,2022-03-12T02:54:12.5Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,52,61,2022-03-12T02:54:12Z,3790000,,,0,,J. Poeltl REBOUND (Off:3 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,389.0,7.0,4.0,3.0,,,,,,,,,,,,,
391,PT08M59.00S,2022-03-12T02:54:15.6Z,3,REGULAR,turnover,lost ball,[],1630170,,,1610612759,52,61,2022-03-12T02:54:21Z,3800000,,,0,,D. Vassell lost ball TURNOVER (2 TO),"[1630170, 201144]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,2.0,,,,,,,,,,,Conley,201144.0,,,,,,,
392,PT08M59.00S,2022-03-12T02:54:15.6Z,3,REGULAR,steal,,[],201144,,,1610612762,52,61,2022-03-12T02:54:17Z,3810000,,,0,,M. Conley STEAL (2 STL),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT08M52.00S,2022-03-12T02:54:26.7Z,3,REGULAR,foul,offensive,[],1628378,,,1610612762,52,61,2022-03-12T02:54:37Z,3820000,,,0,,D. Mitchell offensive FOUL (2 PF),"[1628378, 1626196]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,202007.0,,,,,,,,,,,,,,,,2.0,0.0,Richardson,1626196.0,
395,PT08M52.00S,2022-03-12T02:54:26.7Z,3,REGULAR,turnover,offensive foul,[],1628378,,,1610612762,52,61,2022-03-12T02:54:26Z,3840000,,,0,,D. Mitchell offensive foul TURNOVER (1 TO),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,202007.0,1.0,,,,,,,,,,,,,,,,,,,
396,PT08M39.00S,2022-03-12T02:54:55.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630170,81.553876478318,44.85294117647059,1610612759,54,61,2022-03-12T02:55:16Z,3850000,-26.0,121.0,1,right,D. Vassell 12' pullup Jump Shot (8 PTS),[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,,,12.36,Made,,,,,8.0,,,,,,,,,,,,
397,PT08M20.00S,2022-03-12T02:55:14.1Z,3,REGULAR,turnover,bad pass,[],203497,,,1610612762,54,61,2022-03-12T02:55:29Z,3860000,,,0,,R. Gobert bad pass TURNOVER (1 TO),"[203497, 1627749]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,1.0,,,,,,,,,,,Murray,1627749.0,,,,,,,
398,PT08M20.00S,2022-03-12T02:55:14.1Z,3,REGULAR,steal,,[],1627749,,,1610612759,54,61,2022-03-12T02:55:16Z,3870000,,,0,,D. Murray STEAL (3 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT08M20.00S,2022-03-12T02:55:17.1Z,3,REGULAR,foul,personal,[],201144,,,1610612759,54,61,2022-03-12T02:56:59Z,3880000,,,0,,M. Conley take personal FOUL (2 PF),"[201144, 1627749]",1610612762.0,UTA,take,,,Conley,M. Conley,,,,,202007.0,,,,,,,,,,,,,,,,2.0,0.0,Murray,1627749.0,
401,PT08M09.00S,2022-03-12T02:55:36.4Z,3,REGULAR,turnover,bad pass,[],1627749,,,1610612759,54,61,2022-03-12T02:55:41Z,3900000,,,0,,D. Murray bad pass TURNOVER (3 TO),"[1627749, 201144]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,3.0,,,,,,,,,,,Conley,201144.0,,,,,,,
402,PT08M09.00S,2022-03-12T02:55:36.4Z,3,REGULAR,steal,,[],201144,,,1610612762,54,61,2022-03-12T02:55:38Z,3910000,,,0,,M. Conley STEAL (3 STL),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M55.00S,2022-03-12T02:55:54.0Z,3,REGULAR,turnover,traveling,[],203497,,,1610612762,54,61,2022-03-12T02:56:00Z,3950000,,,0,,R. Gobert traveling TURNOVER (2 TO),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,2714.0,2.0,,,,,,,,,,,,,,,,,,,
408,PT07M33.00S,2022-03-12T02:56:24.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630170,88.12417871222075,57.59803921568627,1610612759,54,61,2022-03-12T02:56:28Z,3970000,38.0,59.0,1,right,MISS D. Vassell 7' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,,,7.03,Missed,,,,,,,,,,,,,,,,,
409,PT07M31.00S,2022-03-12T02:56:26.7Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,54,61,2022-03-12T02:56:26Z,3980000,,,0,,R. Gobert REBOUND (Off:1 Def:9),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,408.0,10.0,9.0,1.0,,,,,,,,,,,,,
410,PT07M28.00S,2022-03-12T02:56:30.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,31.35676741130092,75.98039215686273,1610612762,54,61,2022-03-12T03:04:13Z,3990000,-130.0,242.0,1,left,MISS D. Mitchell 27' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,,,27.49,Missed,,,,,,,,,,,,,,,,,
411,PT07M23.00S,2022-03-12T02:56:35.0Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,54,61,2022-03-12T02:56:36Z,4000000,,,0,,J. Poeltl REBOUND (Off:3 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,410.0,8.0,5.0,3.0,,,,,,,,,,,,,
412,PT07M16.00S,2022-03-12T02:56:41.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,94.30026281208936,46.568627450980394,1610612759,54,61,2022-03-12T02:56:50Z,4010000,-17.0,1.0,1,right,MISS K. Johnson driving Layup - blocked,"[1629640, 203497]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,,,1.72,Missed,,,,,,,,,,,Gobert,203497.0,,,,,
413,PT07M16.00S,2022-03-12T02:56:41.7Z,3,REGULAR,block,,[],203497,,,1610612759,54,61,2022-03-12T02:56:46Z,4020000,,,0,,R. Gobert BLOCK (3 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M08.00S,2022-03-12T02:56:49.7Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612759,54,61,2022-03-12T02:56:50Z,4030000,,,0,,J. Poeltl REBOUND (Off:4 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,412.0,9.0,5.0,4.0,,,,,,,,,,,,,
415,PT07M07.00S,2022-03-12T02:56:50.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626196,78.9257555847569,7.352941176470589,1610612759,54,61,2022-03-12T02:56:54Z,4040000,-213.0,146.0,1,right,MISS J. Richardson 25' 3PT,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,25.82,Missed,,,,,,,,,,,,,,,,,
416,PT07M06.00S,2022-03-12T02:56:53.1Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612762,54,61,2022-03-12T02:56:53Z,4050000,,,0,,D. Mitchell REBOUND (Off:0 Def:4),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,415.0,4.0,4.0,0.0,,,,,,,,,,,,,
417,PT07M06.00S,2022-03-12T02:57:05.0Z,3,REGULAR,foul,personal,[],1627749,,,1610612762,54,61,2022-03-12T02:57:17Z,4060000,,,0,,D. Murray personal FOUL (1 PF),"[1627749, 1628378]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,2714.0,,,,,,,,,,,,,,,,1.0,0.0,Mitchell,1628378.0,
419,PT07M06.00S,2022-03-12T02:57:14.8Z,3,REGULAR,substitution,out,[],201144,,,1610612762,54,61,2022-03-12T02:57:23Z,4080000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT07M06.00S,2022-03-12T02:57:14.8Z,3,REGULAR,substitution,out,[],203497,,,1610612762,54,61,2022-03-12T02:57:23Z,4090000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT07M06.00S,2022-03-12T02:57:14.8Z,3,REGULAR,substitution,out,[],1627863,,,1610612762,54,61,2022-03-12T02:57:23Z,4100000,,,0,,SUB out: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT07M06.00S,2022-03-12T02:57:14.8Z,3,REGULAR,substitution,in,[],202355,,,1610612762,54,61,2022-03-12T02:57:23Z,4110000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT07M06.00S,2022-03-12T02:57:14.8Z,3,REGULAR,substitution,in,[],1629638,,,1610612762,54,61,2022-03-12T02:57:23Z,4120000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT07M06.00S,2022-03-12T02:57:14.8Z,3,REGULAR,substitution,in,[],1630235,,,1610612762,54,61,2022-03-12T02:57:23Z,4130000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M52.00S,2022-03-12T02:57:43.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630235,7.30946123521682,45.34313725490196,1610612762,54,61,2022-03-12T02:57:47Z,4140000,23.0,16.0,1,left,MISS T. Forrest driving Layup,[1630235],1610612762.0,UTA,driving,,,Forrest,T. Forrest,,,,,,,2.84,Missed,,,,,,,,,,,,,,,,,
426,PT06M52.00S,2022-03-12T02:57:45.8Z,3,REGULAR,rebound,offensive,[],202355,,,1610612762,54,61,2022-03-12T02:57:45Z,4150000,,,0,,H. Whiteside REBOUND (Off:3 Def:3),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,425.0,6.0,3.0,3.0,,,,,,,,,,,,,
427,PT06M52.00S,2022-03-12T02:58:19.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,54,61,2022-03-12T02:58:19Z,4160000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M52.00S,2022-03-12T03:01:02.0Z,3,REGULAR,substitution,out,[],1630170,,,1610612762,54,61,2022-03-12T03:01:08Z,4170000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M52.00S,2022-03-12T03:01:02.0Z,3,REGULAR,substitution,out,[],1627751,,,1610612762,54,61,2022-03-12T03:01:08Z,4180000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M52.00S,2022-03-12T03:01:02.0Z,3,REGULAR,substitution,in,[],1629022,,,1610612762,54,61,2022-03-12T03:01:08Z,4190000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M52.00S,2022-03-12T03:01:02.0Z,3,REGULAR,substitution,in,[],1628380,,,1610612762,54,61,2022-03-12T03:01:08Z,4200000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M46.00S,2022-03-12T03:01:20.0Z,3,REGULAR,jumpball,recovered,[],1626220,,,1610612762,54,61,2022-03-12T03:01:20Z,4210000,,,0,,Jump Ball H. Whiteside vs. K. Johnson: Tip to R. O'Neale,"[1626220, 202355, 1629640]",1610612762.0,UTA,heldball,R. O'Neale,1626220.0,O'Neale,R. O'Neale,Whiteside,202355.0,Johnson,1629640.0,,,,,,,,,,,,,,,,,,,,,
435,PT06M42.00S,2022-03-12T03:01:29.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,54,61,2022-03-12T03:01:29Z,4240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT06M36.00S,2022-03-12T03:01:49.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202355,20.581471747700395,20.588235294117645,1610612762,54,61,2022-03-12T03:05:53Z,4250000,147.0,141.0,1,left,MISS H. Whiteside 20' pullup Shot,[202355],1610612762.0,UTA,pullup,,,Whiteside,H. Whiteside,,,,,,,20.38,Missed,,,,,,,,,,,,,,,,,
437,PT06M33.00S,2022-03-12T03:01:52.5Z,3,REGULAR,rebound,defensive,[],1626196,,,1610612759,54,61,2022-03-12T03:05:53Z,4260000,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,436.0,1.0,1.0,0.0,,,,,,,,,,,,,
438,PT06M19.00S,2022-03-12T03:02:06.3Z,3,REGULAR,3pt,Jump Shot,[],1627749,72.22404730617609,20.588235294117645,1610612759,54,61,2022-03-12T03:02:12Z,4270000,-147.0,209.0,1,right,MISS D. Murray 25' pullup 3PT,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,25.52,Missed,,,,,,,,,,,,,,,,,
439,PT06M15.00S,2022-03-12T03:02:10.3Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612762,54,61,2022-03-12T03:02:12Z,4280000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,438.0,1.0,1.0,0.0,,,,,,,,,,,,,
440,PT06M06.00S,2022-03-12T03:02:21.0Z,3,REGULAR,turnover,bad pass,[],1630235,,,1610612762,54,61,2022-03-12T03:02:27Z,4290000,,,0,,T. Forrest bad pass TURNOVER (1 TO),"[1630235, 1627749]",1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,1.0,,,,,,,,,,,Murray,1627749.0,,,,,,,
