actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
92,PT04M02.00S,2022-03-31T00:54:32.6Z,1,REGULAR,turnover,bad pass,[],203937,,,1610612763,18,22,2022-03-31T00:54:37Z,920000,,,0,,K. Anderson bad pass TURNOVER (1 TO),"[203937, 1630170]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,1.0,Vassell,1630170.0,,
93,PT04M02.00S,2022-03-31T00:54:32.6Z,1,REGULAR,steal,,[],1630170,,,1610612759,18,22,2022-03-31T01:01:32Z,930000,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M54.00S,2022-03-31T00:54:45.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,18,22,2022-03-31T00:54:45Z,940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M54.00S,2022-03-31T00:54:46.7Z,1,REGULAR,substitution,out,[],1630170,,,1610612759,18,22,2022-03-31T00:55:08Z,950000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M54.00S,2022-03-31T00:54:46.7Z,1,REGULAR,substitution,out,[],1627751,,,1610612759,18,22,2022-03-31T00:55:08Z,960000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M54.00S,2022-03-31T00:54:46.7Z,1,REGULAR,substitution,out,[],203500,,,1610612759,18,22,2022-03-31T00:55:08Z,970000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M54.00S,2022-03-31T00:54:46.7Z,1,REGULAR,substitution,out,[],1628415,,,1610612759,18,22,2022-03-31T00:55:08Z,980000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M54.00S,2022-03-31T00:54:46.7Z,1,REGULAR,substitution,in,[],1629022,,,1610612759,18,22,2022-03-31T00:55:08Z,990000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M54.00S,2022-03-31T00:54:46.7Z,1,REGULAR,substitution,in,[],1628380,,,1610612759,18,22,2022-03-31T00:55:08Z,1000000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M54.00S,2022-03-31T00:54:46.7Z,1,REGULAR,substitution,in,[],1630533,,,1610612759,18,22,2022-03-31T00:55:08Z,1010000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M54.00S,2022-03-31T00:54:46.7Z,1,REGULAR,substitution,in,[],1629634,,,1610612759,18,22,2022-03-31T00:55:08Z,1020000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M45.00S,2022-03-31T00:55:20.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630200,15.588042049934298,51.470588235294116,1610612759,20,22,2022-03-31T00:55:24Z,1030000,-7.0,94.0,1,left,T. Jones 9' floating Jump Shot (2 PTS),[1630200],1610612759.0,SAS,floating,,,Jones,T. Jones,,,,,9.43,Made,2.0,,,,,,,,,,,,,,,,,
104,PT03M35.00S,2022-03-31T00:55:31.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,86.28449408672799,54.41176470588235,1610612763,20,24,2022-03-31T00:55:37Z,1040000,22.0,76.0,1,right,B. Clarke 7' turnaround bank Jump Shot (2 PTS) (T. Jones 2 AST),"[1629634, 1626145]",1610612763.0,MEM,turnaround bank,,,Clarke,B. Clarke,,,,,7.95,Made,2.0,T. Jones,1626145.0,2.0,,,,,,,,,,,,,,
106,PT03M35.00S,2022-03-31T00:55:33.9Z,1,REGULAR,foul,personal,['1freethrow'],1628380,,,1610612763,20,24,2022-03-31T00:55:46Z,1060000,,,0,,Z. Collins shooting personal FOUL (1 PF) (Clarke 1 FT),"[1628380, 1629634]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,,,,,,,,,,,202007.0,1.0,0.0,Clarke,1629634.0,,,,,
108,PT03M35.00S,2022-03-31T00:55:57.0Z,1,REGULAR,freethrow,1 of 1,[],1629634,,,1610612763,20,25,2022-03-31T00:55:57Z,1080000,,,0,,B. Clarke Free Throw 1 of 1 (3 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
109,PT03M26.00S,2022-03-31T00:56:10.8Z,1,REGULAR,foul,offensive,[],1628380,,,1610612759,20,25,2022-03-31T00:56:25Z,1090000,,,0,,Z. Collins offensive FOUL (2 PF),"[1628380, 1630533]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,1198.0,2.0,0.0,Williams,1630533.0,,,,,
111,PT03M26.00S,2022-03-31T00:56:10.8Z,1,REGULAR,turnover,offensive foul,[],1628380,,,1610612759,20,25,2022-03-31T00:56:10Z,1110000,,,0,,Z. Collins offensive foul TURNOVER (1 TO),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,1198.0,,,,,1.0,,,,
112,PT03M12.00S,2022-03-31T00:56:37.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629001,86.28449408672799,2.941176470588235,1610612763,20,28,2022-03-31T01:01:11Z,1120000,-235.0,76.0,1,right,D. Melton 24' 3PT  (3 PTS) (K. Anderson 1 AST),"[1629001, 203937]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,24.74,Made,3.0,K. Anderson,203937.0,1.0,,,,,,,,,,,,,,
114,PT02M56.00S,2022-03-31T00:56:53.1Z,1,REGULAR,2pt,Jump Shot,[],1626196,17.0335085413929,29.901960784313726,1610612759,22,28,2022-03-31T00:57:01Z,1140000,100.0,108.0,1,left,J. Richardson 14' step back Jump Shot (2 PTS),[1626196],1610612759.0,SAS,step back,,,Richardson,J. Richardson,,,,,14.72,Made,2.0,,,,,,,,,,,,,,,,,
115,PT02M43.00S,2022-03-31T00:57:06.0Z,1,REGULAR,2pt,Jump Shot,[],1630533,79.188567674113,48.28431372549019,1610612763,22,28,2022-03-31T00:57:11Z,1150000,-9.0,143.0,1,right,MISS Z. Williams 14' pullup Shot,[1630533],1610612763.0,MEM,pullup,,,Williams,Z. Williams,,,,,14.34,Missed,,,,,,,,,,,,,,,,,,
116,PT02M41.00S,2022-03-31T00:57:07.9Z,1,REGULAR,rebound,offensive,[],1629634,,,1610612763,22,28,2022-03-31T00:57:07Z,1160000,,,0,,B. Clarke REBOUND (Off:1 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,115.0,1.0,0.0,1.0,,,,,,,,,,
117,PT02M37.00S,2022-03-31T00:57:11.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629001,70.64717477003943,77.69607843137256,1610612763,22,31,2022-03-31T00:57:15Z,1170000,138.0,223.0,1,right,D. Melton 26' 3PT  (6 PTS) (B. Clarke 1 AST),"[1629001, 1629634]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,26.28,Made,6.0,B. Clarke,1629634.0,1.0,,,,,,,,,,,,,,
119,PT02M23.00S,2022-03-31T00:57:26.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,6.783837056504599,48.77450980392157,1610612759,24,31,2022-03-31T00:57:54Z,1190000,6.0,11.0,1,left,K. Johnson reverse Layup (11 PTS) (T. Jones 1 AST),"[1629640, 1630200]",1610612759.0,SAS,reverse,,,Johnson,K. Johnson,,,,,1.28,Made,11.0,T. Jones,1630200.0,1.0,,,,,,,,,,,,,,
121,PT02M23.00S,2022-03-31T00:57:31.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,24,31,2022-03-31T00:57:31Z,1210000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M23.00S,2022-03-31T00:59:49.3Z,1,REGULAR,substitution,out,[],1629640,,,1610612763,24,31,2022-03-31T01:00:22Z,1220000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M23.00S,2022-03-31T00:59:49.3Z,1,REGULAR,substitution,out,[],1626145,,,1610612763,24,31,2022-03-31T01:00:22Z,1230000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M23.00S,2022-03-31T00:59:49.3Z,1,REGULAR,substitution,in,[],1627749,,,1610612763,24,31,2022-03-31T01:00:22Z,1240000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M23.00S,2022-03-31T00:59:49.3Z,1,REGULAR,substitution,in,[],1630217,,,1610612763,24,31,2022-03-31T01:00:22Z,1250000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M10.00S,2022-03-31T01:00:45.5Z,1,REGULAR,3pt,Jump Shot,[],1629001,91.14651773981603,95.09803921568627,1610612763,24,31,2022-03-31T01:00:50Z,1260000,225.0,31.0,1,right,MISS D. Melton 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,22.76,Missed,,,,,,,,,,,,,,,,,,
127,PT02M07.00S,2022-03-31T01:00:48.2Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,24,31,2022-03-31T01:00:48Z,1270000,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,126.0,3.0,3.0,0.0,,,,,,,,,,
128,PT02M02.00S,2022-03-31T01:00:52.9Z,1,REGULAR,3pt,Jump Shot,[],1626196,12.302890932982917,96.32352941176471,1610612759,27,31,2022-03-31T01:01:04Z,1280000,-232.0,63.0,1,left,J. Richardson 24' 3PT  (5 PTS) (D. Murray 1 AST),"[1626196, 1627749]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,24.0,Made,5.0,D. Murray,1627749.0,1.0,,,,,,,,,,,,,,
130,PT01M49.00S,2022-03-31T01:01:06.5Z,1,REGULAR,2pt,Layup,[],1630217,91.67214191852825,66.42156862745098,1610612763,27,31,2022-03-31T01:01:11Z,1300000,82.0,26.0,1,right,MISS D. Bane 8' driving Layup,[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,8.61,Missed,,,,,,,,,,,,,,,,,,
131,PT01M47.00S,2022-03-31T01:01:08.5Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,27,31,2022-03-31T01:01:11Z,1310000,,,0,,D. Murray REBOUND (Off:0 Def:4),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,130.0,4.0,4.0,0.0,,,,,,,,,,
132,PT01M41.00S,2022-03-31T01:01:14.6Z,1,REGULAR,3pt,Jump Shot,[],1627749,29.77989487516426,70.58823529411765,1610612759,27,31,2022-03-31T01:01:19Z,1320000,-103.0,227.0,1,left,MISS D. Murray 24' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,
133,PT01M39.00S,2022-03-31T01:01:16.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,27,31,2022-03-31T01:01:19Z,1330000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,132.0,,,,,,,,,,,,,
134,PT01M39.00S,2022-03-31T01:01:20.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,27,31,2022-03-31T01:01:20Z,1340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M18.00S,2022-03-31T01:01:47.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203937,90.3580814717477,62.745098039215684,1610612763,27,31,2022-03-31T01:01:50Z,1350000,64.0,38.0,1,right,MISS K. Anderson 7' driving Layup,[203937],1610612763.0,MEM,driving,,,Anderson,K. Anderson,,,,,7.42,Missed,,,,,,,,,,,,,,,,,,
136,PT01M16.00S,2022-03-31T01:01:49.1Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,27,31,2022-03-31T01:01:50Z,1360000,,,0,,Z. Collins REBOUND (Off:0 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,,
138,PT01M10.00S,2022-03-31T01:01:55.3Z,1,REGULAR,turnover,bad pass,[],1627749,,,1610612759,27,31,2022-03-31T01:02:00Z,1380000,,,0,,D. Murray bad pass TURNOVER (3 TO),"[1627749, 203937]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,3.0,Anderson,203937.0,,
139,PT01M10.00S,2022-03-31T01:01:55.3Z,1,REGULAR,steal,,[],203937,,,1610612763,27,31,2022-03-31T01:01:57Z,1390000,,,0,,K. Anderson STEAL (2 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M07.00S,2022-03-31T01:01:58.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203937,92.06636005256242,50.49019607843137,1610612763,27,31,2022-03-31T01:02:05Z,1400000,2.0,22.0,1,right,MISS K. Anderson Layup,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,2.22,Missed,,,,,,,,,,,,,,,,,,
141,PT01M05.00S,2022-03-31T01:01:59.9Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,27,31,2022-03-31T01:01:59Z,1410000,,,0,,Z. Collins REBOUND (Off:0 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,140.0,2.0,2.0,0.0,,,,,,,,,,
142,PT01M03.00S,2022-03-31T01:02:02.0Z,1,REGULAR,3pt,Jump Shot,[],1629022,21.632720105124836,90.93137254901961,1610612759,27,31,2022-03-31T01:02:10Z,1420000,-205.0,151.0,1,left,MISS L. Walker IV 25' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,
143,PT01M00.00S,2022-03-31T01:02:05.0Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,27,31,2022-03-31T01:02:05Z,1430000,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,142.0,2.0,2.0,0.0,,,,,,,,,,
144,PT00M51.50S,2022-03-31T01:02:14.6Z,1,REGULAR,turnover,bad pass,[],203937,,,1610612763,27,31,2022-03-31T01:02:22Z,1440000,,,0,,K. Anderson bad pass TURNOVER (2 TO),"[203937, 1626196]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,2.0,Richardson,1626196.0,,
145,PT00M51.50S,2022-03-31T01:02:14.6Z,1,REGULAR,steal,,[],1626196,,,1610612759,27,31,2022-03-31T01:02:17Z,1450000,,,0,,J. Richardson STEAL (1 STL),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M34.60S,2022-03-31T01:02:33.3Z,1,REGULAR,turnover,out-of-bounds,[],1629022,,,1610612759,27,31,2022-03-31T01:02:39Z,1460000,,,0,,L. Walker IV lost ball out-of-bounds TURNOVER (1 TO),[1629022],1610612759.0,SAS,lost ball,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,202007.0,,,,,1.0,,,,
147,PT00M34.60S,2022-03-31T01:02:36.5Z,1,REGULAR,substitution,out,[],1630200,,,1610612763,27,31,2022-03-31T01:02:44Z,1470000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M34.60S,2022-03-31T01:02:36.5Z,1,REGULAR,substitution,out,[],203937,,,1610612763,27,31,2022-03-31T01:02:44Z,1480000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M34.60S,2022-03-31T01:02:36.5Z,1,REGULAR,substitution,in,[],1629111,,,1610612763,27,31,2022-03-31T01:02:44Z,1490000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M34.60S,2022-03-31T01:02:36.5Z,1,REGULAR,substitution,in,[],1628991,,,1610612763,27,31,2022-03-31T01:02:44Z,1500000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M10.80S,2022-03-31T01:03:14.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629001,90.62089356110381,47.549019607843135,1610612763,27,31,2022-03-31T01:06:23Z,1510000,-12.0,36.0,1,right,MISS D. Melton driving Layup,[1629001],1610612763.0,MEM,driving,,,Melton,D. Melton,,,,,3.78,Missed,,,,,,,,,,,,,,,,,,
153,PT00M10.80S,2022-03-31T01:03:14.1Z,1,REGULAR,rebound,offensive,[],1628991,,,1610612763,27,31,2022-03-31T01:05:35Z,1530000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:0),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,151.0,1.0,0.0,1.0,,,,,,,,,,
154,PT00M10.60S,2022-03-31T01:03:19.0Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612763,27,31,2022-03-31T01:03:40Z,1540000,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,202007.0,,,,,,,,,
155,PT00M00.00S,2022-03-31T01:03:43.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627749,32.276609724047304,61.274509803921575,1610612759,27,31,2022-03-31T01:07:08Z,1550000,-56.0,251.0,1,left,MISS D. Murray 25' pullup 3PT,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,
156,PT00M00.00S,2022-03-31T01:03:43.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,27,31,2022-03-31T01:03:47Z,1560000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,155.0,,,,,,,,,,,,,
157,PT00M00.00S,2022-03-31T01:03:47.9Z,1,REGULAR,period,end,[],0,,,1610612759,27,31,2022-03-31T01:03:47Z,1570000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-03-31T01:06:04.2Z,2,REGULAR,substitution,out,['startperiod'],1629001,,,1610612759,27,31,2022-03-31T01:06:24Z,1580000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-03-31T01:06:04.2Z,2,REGULAR,substitution,in,['startperiod'],1629723,,,1610612759,27,31,2022-03-31T01:06:24Z,1590000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-03-31T01:06:34.7Z,2,REGULAR,period,start,[],0,,,1610612759,27,31,2022-03-31T01:06:34Z,1600000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M43.00S,2022-03-31T01:06:50.9Z,2,REGULAR,turnover,bad pass,[],1626196,,,1610612759,27,31,2022-03-31T01:06:55Z,1610000,,,0,,J. Richardson bad pass TURNOVER (1 TO),"[1626196, 1630533]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,1.0,Williams,1630533.0,,
162,PT11M43.00S,2022-03-31T01:06:50.9Z,2,REGULAR,steal,,[],1630533,,,1610612763,27,31,2022-03-31T01:07:50Z,1620000,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M38.00S,2022-03-31T01:06:55.2Z,2,REGULAR,turnover,lost ball,[],1628991,,,1610612763,27,31,2022-03-31T01:07:03Z,1630000,,,0,,J. Jackson Jr. lost ball TURNOVER (1 TO),"[1628991, 1626196]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,1.0,Richardson,1626196.0,,
164,PT11M38.00S,2022-03-31T01:06:55.2Z,2,REGULAR,steal,,[],1626196,,,1610612759,27,31,2022-03-31T01:06:58Z,1640000,,,0,,J. Richardson STEAL (2 STL),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M32.00S,2022-03-31T01:07:02.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627749,7.835085413929041,49.50980392156863,1610612759,29,31,2022-03-31T01:08:20Z,1650000,2.0,21.0,1,left,D. Murray driving finger roll Layup (9 PTS) (L. Walker IV 1 AST),"[1627749, 1629022]",1610612759.0,SAS,driving finger roll,,,Murray,D. Murray,,,,,2.12,Made,9.0,L. Walker IV,1629022.0,1.0,,,,,,,,,,,,,,
166,PT11M14.00S,2022-03-31T01:07:19.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,85.23324572930355,40.19607843137255,1610612763,29,31,2022-03-31T01:09:17Z,1660000,-49.0,86.0,1,right,MISS B. Clarke 9' driving floating Shot,[1629634],1610612763.0,MEM,driving floating,,,Clarke,B. Clarke,,,,,9.92,Missed,,,,,,,,,,,,,,,,,,
167,PT11M11.00S,2022-03-31T01:07:22.3Z,2,REGULAR,rebound,defensive,[],1629111,,,1610612759,29,31,2022-03-31T01:07:24Z,1670000,,,0,,J. Landale REBOUND (Off:0 Def:1),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,166.0,1.0,1.0,0.0,,,,,,,,,,
168,PT10M53.00S,2022-03-31T01:07:40.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629111,7.5722733245729295,48.529411764705884,1610612759,29,31,2022-03-31T01:07:45Z,1680000,7.0,19.0,1,left,MISS J. Landale Layup - blocked,"[1629111, 1628991]",1610612759.0,SAS,,,,Landale,J. Landale,,,,,2.01,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0
169,PT10M53.00S,2022-03-31T01:07:40.5Z,2,REGULAR,block,,[],1628991,,,1610612759,29,31,2022-03-31T01:07:42Z,1690000,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
170,PT10M50.00S,2022-03-31T01:07:43.5Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,29,31,2022-03-31T01:07:45Z,1700000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,168.0,2.0,1.0,1.0,,,,,,,,,,
171,PT10M48.00S,2022-03-31T01:07:48.0Z,2,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612763,29,31,2022-03-31T01:07:56Z,1710000,,,0,,Z. Collins shooting personal FOUL (3 PF) (Bane 2 FT),"[1628380, 1630217]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,,,,,,,,,,,202041.0,3.0,0.0,Bane,1630217.0,,,,,
173,PT10M48.00S,2022-03-31T01:08:12.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630217,,,1610612763,29,32,2022-03-31T01:08:12Z,1730000,,,0,,D. Bane Free Throw 1 of 2 (4 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
174,PT10M48.00S,2022-03-31T01:08:13.7Z,2,REGULAR,substitution,out,[],1628380,,,1610612763,29,32,2022-03-31T01:08:18Z,1740000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M48.00S,2022-03-31T01:08:13.7Z,2,REGULAR,substitution,in,[],1627751,,,1610612763,29,32,2022-03-31T01:08:18Z,1750000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M48.00S,2022-03-31T01:08:31.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630217,,,1610612763,29,33,2022-03-31T01:08:31Z,1760000,,,0,,D. Bane Free Throw 2 of 2 (5 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
178,PT10M31.00S,2022-03-31T01:08:51.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,19.136005256241788,48.77450980392157,1610612759,29,33,2022-03-31T01:08:58Z,1770000,6.0,127.0,1,left,MISS D. Murray 12' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,12.75,Missed,,,,,,,,,,,,,,,,,,
179,PT10M25.00S,2022-03-31T01:08:57.9Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,29,33,2022-03-31T01:08:58Z,1780000,,,0,,B. Clarke REBOUND (Off:1 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,178.0,2.0,1.0,1.0,,,,,,,,,,
180,PT10M20.00S,2022-03-31T01:09:03.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,94.43166885676742,49.01960784313725,1610612763,29,35,2022-03-31T01:09:10Z,1790000,-5.0,0.0,1,right,B. Clarke alley-oop Layup (5 PTS) (J. Jackson Jr. 1 AST),"[1629634, 1628991]",1610612763.0,MEM,alley-oop,,,Clarke,B. Clarke,,,,,0.49,Made,5.0,J. Jackson Jr.,1628991.0,1.0,,,,,,,,,,,,,,
