actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
87,PT06M09.00S,2021-10-27T00:54:10.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,7.046649145860711,47.05882352941176,1610612747,9,15,2021-10-27T00:54:17Z,870000,15.0,14.0,1,left,D. Jordan alley-oop DUNK (4 PTS) (R. Westbrook 5 AST),"[201599, 201566]",1610612747.0,LAL,alley-oop,,,Jordan,D. Jordan,,,,,2.01,Made,,,,,4.0,R. Westbrook,201566.0,5.0,,,,,,,,,,
89,PT05M54.00S,2021-10-27T00:54:26.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,91.67214191852825,44.85294117647059,1610612759,9,15,2021-10-27T00:54:33Z,890000,-26.0,26.0,1,right,MISS K. Johnson cutting Layup,[1629640],1610612759.0,SAS,cutting,,,Johnson,K. Johnson,,,,,3.64,Missed,,,,,,,,,,,,,,,,,,
90,PT05M51.00S,2021-10-27T00:54:29.0Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,9,15,2021-10-27T00:54:33Z,900000,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,89.0,2.0,2.0,0.0,,,,,,,,,,,,,,
91,PT05M48.00S,2021-10-27T00:54:31.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628370,6.258212877792378,53.18627450980392,1610612747,9,15,2021-10-27T00:54:39Z,910000,-16.0,6.0,1,left,MISS M. Monk driving Layup,[1628370],1610612747.0,LAL,driving,,,Monk,M. Monk,,,,,1.71,Missed,,,,,,,,,,,,,,,,,,
92,PT05M48.00S,2021-10-27T00:54:34.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,9,15,2021-10-27T00:54:34Z,920000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,91.0,,,,,,,,,,,,,,,,,
93,PT05M48.00S,2021-10-27T00:54:37.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,9,15,2021-10-27T00:54:37Z,930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M48.00S,2021-10-27T00:54:38.1Z,1,REGULAR,substitution,out,[],203926,,,1610612747,9,15,2021-10-27T00:54:55Z,940000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M48.00S,2021-10-27T00:54:38.1Z,1,REGULAR,substitution,out,[],1627749,,,1610612747,9,15,2021-10-27T00:54:55Z,950000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M48.00S,2021-10-27T00:54:38.1Z,1,REGULAR,substitution,out,[],201566,,,1610612747,9,15,2021-10-27T00:54:55Z,960000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M48.00S,2021-10-27T00:54:38.1Z,1,REGULAR,substitution,in,[],1630170,,,1610612747,9,15,2021-10-27T00:54:55Z,970000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M48.00S,2021-10-27T00:54:38.1Z,1,REGULAR,substitution,in,[],1629022,,,1610612747,9,15,2021-10-27T00:54:55Z,980000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M48.00S,2021-10-27T00:54:38.1Z,1,REGULAR,substitution,in,[],200765,,,1610612747,9,15,2021-10-27T00:54:55Z,990000,,,0,,SUB in: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M39.00S,2021-10-27T00:55:17.6Z,1,REGULAR,turnover,bad pass,[],203145,,,1610612747,9,15,2021-10-27T00:55:25Z,1000000,,,0,,K. Bazemore bad pass TURNOVER (1 TO),"[203145, 1627751]",1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,1.0,Poeltl,1627751.0
101,PT05M39.00S,2021-10-27T00:55:17.6Z,1,REGULAR,steal,,[],1627751,,,1610612759,9,15,2021-10-27T00:55:19Z,1010000,,,0,,J. Poeltl STEAL (1 STL),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
102,PT05M34.00S,2021-10-27T00:55:23.8Z,1,REGULAR,turnover,bad pass,[],1629640,,,1610612759,9,15,2021-10-27T00:55:30Z,1020000,,,0,,K. Johnson bad pass TURNOVER (1 TO),"[1629640, 200765]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,1.0,Rondo,200765.0
103,PT05M34.00S,2021-10-27T00:55:23.8Z,1,REGULAR,steal,,[],200765,,,1610612747,9,15,2021-10-27T00:55:25Z,1030000,,,0,,R. Rondo STEAL (1 STL),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,
104,PT05M23.00S,2021-10-27T00:55:34.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628370,10.726018396846255,53.431372549019606,1610612747,9,15,2021-10-27T00:55:42Z,1040000,-17.0,48.0,1,left,MISS M. Monk driving Layup - blocked,"[1628370, 1627751]",1610612747.0,LAL,driving,,,Monk,M. Monk,,,,,5.13,Missed,,,,,,,,,,,,,,Poeltl,1627751.0,,,
105,PT05M23.00S,2021-10-27T00:55:34.0Z,1,REGULAR,block,,[],1627751,,,1610612747,9,15,2021-10-27T00:55:36Z,1050000,,,0,,J. Poeltl BLOCK (2 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
106,PT05M20.00S,2021-10-27T00:55:37.0Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,9,15,2021-10-27T00:55:42Z,1060000,,,0,,K. Johnson REBOUND (Off:1 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,104.0,4.0,3.0,1.0,,,,,,,,,,,,,,
107,PT05M18.00S,2021-10-27T00:55:39.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,69.46452036793693,18.872549019607842,1610612759,9,15,2021-10-27T00:57:26Z,1070000,-156.0,235.0,1,right,MISS D. Vassell 28' running pullup 3PT,[1630170],1610612759.0,SAS,running pullup,,,Vassell,D. Vassell,,,,,28.14,Missed,,,,,,,,,,,,,,,,,,
108,PT05M18.00S,2021-10-27T00:55:39.4Z,1,REGULAR,rebound,defensive,[],200765,,,1610612747,9,15,2021-10-27T00:55:45Z,1080000,,,0,,R. Rondo REBOUND (Off:0 Def:1),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,107.0,1.0,1.0,0.0,,,,,,,,,,,,,,
109,PT05M11.00S,2021-10-27T00:55:46.2Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628370,12.040078843626807,50.49019607843137,1610612747,9,17,2021-10-27T00:58:00Z,1090000,-2.0,61.0,1,left,M. Monk 6' floating Jump Shot (5 PTS) (R. Rondo 1 AST),"[1628370, 200765]",1610612747.0,LAL,floating,,,Monk,M. Monk,,,,,6.08,Made,,,,,5.0,R. Rondo,200765.0,1.0,,,,,,,,,,
111,PT04M54.00S,2021-10-27T00:56:03.0Z,1,REGULAR,3pt,Jump Shot,[],1628401,67.36202365308804,33.33333333333333,1610612759,9,17,2021-10-27T00:56:08Z,1110000,-83.0,254.0,1,right,MISS D. White 26' 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,26.76,Missed,,,,,,,,,,,,,,,,,,
112,PT04M51.00S,2021-10-27T00:56:06.0Z,1,REGULAR,rebound,defensive,[],201599,,,1610612747,9,17,2021-10-27T00:56:08Z,1120000,,,0,,D. Jordan REBOUND (Off:0 Def:4),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,111.0,4.0,4.0,0.0,,,,,,,,,,,,,,
113,PT04M36.00S,2021-10-27T00:56:23.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203145,11.514454664914586,37.99019607843137,1610612747,9,17,2021-10-27T01:06:59Z,1130000,60.0,56.0,1,left,MISS K. Bazemore 8' floating Shot,[203145],1610612747.0,LAL,floating,,,Bazemore,K. Bazemore,,,,,8.19,Missed,,,,,,,,,,,,,,,,,,
114,PT04M36.00S,2021-10-27T00:56:23.4Z,1,REGULAR,rebound,offensive,[],201599,,,1610612747,9,17,2021-10-27T01:07:58Z,1140000,,,0,,D. Jordan REBOUND (Off:1 Def:4),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,113.0,5.0,4.0,1.0,,,,,,,,,,,,,,
190,PT04M35.00S,2021-10-27T00:56:28.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201599,5.469776609724048,51.225490196078425,1610612747,9,17,2021-10-27T01:08:07Z,1145000,-6.0,-1.0,1,left,MISS D. Jordan tip Layup,[201599],1610612747.0,LAL,tip,,,Jordan,D. Jordan,,,,,0.62,Missed,,,,,,,,,,,,,,,,,,
191,PT04M35.00S,2021-10-27T00:56:28.2Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,9,17,2021-10-27T01:08:07Z,1147500,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,190.0,1.0,1.0,0.0,,,,,,,,,,,,,,
115,PT04M24.00S,2021-10-27T00:56:33.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629022,90.22667542706965,96.07843137254902,1610612759,12,17,2021-10-27T00:56:41Z,1150000,230.0,39.0,1,right,L. Walker IV 3PT  (3 PTS) (D. White 2 AST),"[1629022, 1628401]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,23.37,Made,,,,,3.0,D. White,1628401.0,2.0,,,,,,,,,,
117,PT04M23.00S,2021-10-27T00:57:24.7Z,1,REGULAR,timeout,full,['team'],0,,,1610612747,12,17,2021-10-27T00:57:24Z,1170000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M23.00S,2021-10-27T00:57:57.0Z,1,REGULAR,substitution,out,[],1629640,,,1610612747,12,17,2021-10-27T00:58:18Z,1180000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
119,PT04M23.00S,2021-10-27T00:57:57.0Z,1,REGULAR,substitution,out,[],1627751,,,1610612747,12,17,2021-10-27T00:58:18Z,1190000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
120,PT04M23.00S,2021-10-27T00:57:57.0Z,1,REGULAR,substitution,out,[],201599,,,1610612747,12,17,2021-10-27T00:58:18Z,1200000,,,0,,SUB out: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
121,PT04M23.00S,2021-10-27T00:57:57.0Z,1,REGULAR,substitution,out,[],1628370,,,1610612747,12,17,2021-10-27T00:58:18Z,1210000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
122,PT04M23.00S,2021-10-27T00:57:57.0Z,1,REGULAR,substitution,in,[],1629234,,,1610612747,12,17,2021-10-27T00:58:18Z,1220000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
123,PT04M23.00S,2021-10-27T00:57:57.0Z,1,REGULAR,substitution,in,[],1628966,,,1610612747,12,17,2021-10-27T00:58:18Z,1230000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,
124,PT04M23.00S,2021-10-27T00:57:57.0Z,1,REGULAR,substitution,in,[],1630559,,,1610612747,12,17,2021-10-27T00:58:18Z,1240000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,
125,PT04M23.00S,2021-10-27T00:57:57.0Z,1,REGULAR,substitution,in,[],2546,,,1610612747,12,17,2021-10-27T00:58:18Z,1250000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
126,PT04M04.00S,2021-10-27T00:58:29.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,7.440867279894875,46.32352941176471,1610612747,12,19,2021-10-27T00:58:38Z,1260000,18.0,17.0,1,left,A. Davis DUNK (8 PTS) (K. Bazemore 1 AST),"[203076, 203145]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,2.53,Made,,,,,8.0,K. Bazemore,203145.0,1.0,,,,,,,,,,
128,PT03M49.00S,2021-10-27T00:58:43.7Z,1,REGULAR,3pt,Jump Shot,[],1629022,76.82325886990802,90.68627450980392,1610612759,12,19,2021-10-27T00:58:48Z,1280000,203.0,165.0,1,right,MISS L. Walker IV 26' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,
129,PT03M45.00S,2021-10-27T00:58:47.7Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,12,19,2021-10-27T00:58:48Z,1290000,,,0,,A. Davis REBOUND (Off:2 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,128.0,6.0,4.0,2.0,,,,,,,,,,,,,,
130,PT03M39.00S,2021-10-27T00:58:53.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],2546,31.882391590013142,26.47058823529412,1610612747,12,19,2021-10-27T00:58:58Z,1300000,118.0,247.0,1,left,MISS C. Anthony 27' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,27.37,Missed,,,,,,,,,,,,,,,,,,
131,PT03M36.00S,2021-10-27T00:58:56.0Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612759,12,19,2021-10-27T00:58:58Z,1310000,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,130.0,1.0,1.0,0.0,,,,,,,,,,,,,,
132,PT03M31.00S,2021-10-27T00:59:02.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628401,89.56964520367937,47.794117647058826,1610612759,14,19,2021-10-27T00:59:12Z,1320000,-11.0,46.0,1,right,D. White turnaround Jump Shot (2 PTS),[1628401],1610612759.0,SAS,turnaround,,,White,D. White,,,,,4.68,Made,,,,,2.0,,,,,,,,,,,,,
133,PT03M16.00S,2021-10-27T00:59:16.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200765,18.347568988173457,49.01960784313725,1610612747,14,21,2021-10-27T00:59:28Z,1330000,5.0,120.0,1,left,R. Rondo 12' driving floating bank Jump Shot (2 PTS),[200765],1610612747.0,LAL,driving floating bank,,,Rondo,R. Rondo,,,,,12.01,Made,,,,,2.0,,,,,,,,,,,,,
134,PT03M04.00S,2021-10-27T00:59:31.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,91.67214191852825,44.85294117647059,1610612759,16,21,2021-10-27T00:59:38Z,1340000,-26.0,26.0,1,right,D. Eubanks Layup (2 PTS) (D. White 3 AST),"[1629234, 1628401]",1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,3.64,Made,,,,,2.0,D. White,1628401.0,3.0,,,,,,,,,,
136,PT03M04.00S,2021-10-27T00:59:36.1Z,1,REGULAR,foul,personal,['1freethrow'],200765,,,1610612759,16,21,2021-10-27T00:59:47Z,1360000,,,0,,R. Rondo shooting personal FOUL (1 PF) (Eubanks 1 FT),"[200765, 1629234]",1610612747.0,LAL,shooting,,,Rondo,R. Rondo,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Eubanks,1629234.0,,,,,
138,PT03M04.00S,2021-10-27T01:00:00.4Z,1,REGULAR,freethrow,1 of 1,[],1629234,,,1610612759,17,21,2021-10-27T01:00:00Z,1380000,,,0,,D. Eubanks Free Throw 1 of 1 (3 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
139,PT02M57.00S,2021-10-27T01:00:08.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203145,8.492115637319317,43.872549019607845,1610612747,17,23,2021-10-27T01:00:34Z,1390000,31.0,27.0,1,left,K. Bazemore driving floating Jump Shot (2 PTS),[203145],1610612747.0,LAL,driving floating,,,Bazemore,K. Bazemore,,,,,4.1,Made,,,,,2.0,,,,,,,,,,,,,
141,PT02M50.00S,2021-10-27T01:00:16.3Z,1,REGULAR,foul,offensive,[],1628966,,,1610612759,17,23,2021-10-27T01:00:24Z,1410000,,,0,,K. Bates-Diop charge offensive FOUL (1 PF),"[1628966, 1630559]",1610612759.0,SAS,charge,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,200832.0,1.0,0.0,Reaves,1630559.0,,,,,
143,PT02M50.00S,2021-10-27T01:00:16.3Z,1,REGULAR,turnover,offensive foul,[],1628966,,,1610612759,17,23,2021-10-27T01:00:16Z,1430000,,,0,,K. Bates-Diop offensive foul TURNOVER (1 TO),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,200832.0,,,,,,,1.0,,
144,PT02M50.00S,2021-10-27T01:00:26.6Z,1,REGULAR,substitution,out,[],1628401,,,1610612747,17,23,2021-10-27T01:00:36Z,1440000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M50.00S,2021-10-27T01:00:26.6Z,1,REGULAR,substitution,out,[],203145,,,1610612747,17,23,2021-10-27T01:00:36Z,1450000,,,0,,SUB out: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M50.00S,2021-10-27T01:00:26.6Z,1,REGULAR,substitution,in,[],1627749,,,1610612747,17,23,2021-10-27T01:00:36Z,1460000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
147,PT02M50.00S,2021-10-27T01:00:26.6Z,1,REGULAR,substitution,in,[],201566,,,1610612747,17,23,2021-10-27T01:00:36Z,1470000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M39.00S,2021-10-27T01:00:48.4Z,1,REGULAR,turnover,bad pass,[],1630559,,,1610612747,17,23,2021-10-27T01:00:55Z,1480000,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 1629234]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,1.0,Eubanks,1629234.0
149,PT02M39.00S,2021-10-27T01:00:48.4Z,1,REGULAR,steal,,[],1629234,,,1610612759,17,23,2021-10-27T01:00:51Z,1490000,,,0,,D. Eubanks STEAL (1 STL),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
150,PT02M34.00S,2021-10-27T01:00:53.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630170,92.72339027595268,95.34313725490196,1610612759,20,23,2021-10-27T01:00:58Z,1500000,227.0,16.0,1,right,D. Vassell 3PT pullup (3 PTS) (L. Walker IV 1 AST),"[1630170, 1629022]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,22.73,Made,,,,,3.0,L. Walker IV,1629022.0,1.0,,,,,,,,,,
152,PT02M18.00S,2021-10-27T01:01:09.6Z,1,REGULAR,3pt,Jump Shot,[],200765,21.23850197109067,92.8921568627451,1610612747,20,23,2021-10-27T01:01:15Z,1520000,-214.0,147.0,1,left,MISS R. Rondo 26' 3PT,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,
153,PT02M15.00S,2021-10-27T01:01:12.6Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,20,23,2021-10-27T01:01:15Z,1530000,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,152.0,2.0,2.0,0.0,,,,,,,,,,,,,,
154,PT01M58.00S,2021-10-27T01:01:29.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,87.07293035479631,39.950980392156865,1610612759,22,23,2021-10-27T01:01:37Z,1540000,-50.0,69.0,1,right,D. Murray 8' fadeaway Jump Shot (3 PTS) (L. Walker IV 2 AST),"[1627749, 1629022]",1610612759.0,SAS,fadeaway,,,Murray,D. Murray,,,,,8.53,Made,,,,,3.0,L. Walker IV,1629022.0,2.0,,,,,,,,,,
156,PT01M47.00S,2021-10-27T01:01:41.0Z,1,REGULAR,turnover,bad pass,[],2546,,,1610612747,22,23,2021-10-27T01:01:45Z,1560000,,,0,,C. Anthony bad pass TURNOVER (1 TO),"[2546, 1627749]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,1.0,Murray,1627749.0
157,PT01M47.00S,2021-10-27T01:01:41.0Z,1,REGULAR,steal,,[],1627749,,,1610612759,22,23,2021-10-27T01:01:43Z,1570000,,,0,,D. Murray STEAL (1 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
158,PT01M41.00S,2021-10-27T01:01:47.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628966,90.62089356110381,44.85294117647059,1610612759,24,23,2021-10-27T01:01:51Z,1580000,-26.0,36.0,1,right,K. Bates-Diop driving finger roll Layup (2 PTS) (D. Murray 1 AST),"[1628966, 1627749]",1610612759.0,SAS,driving finger roll,,,Bates-Diop,K. Bates-Diop,,,,,4.4,Made,,,,,2.0,D. Murray,1627749.0,1.0,,,,,,,,,,
160,PT01M26.00S,2021-10-27T01:02:01.0Z,1,REGULAR,2pt,Jump Shot,[],203076,25.57490144546649,35.53921568627451,1610612747,24,25,2021-10-27T01:02:07Z,1600000,72.0,188.0,1,left,A. Davis 20' pullup Jump Shot (10 PTS) (R. Rondo 2 AST),"[203076, 200765]",1610612747.0,LAL,pullup,,,Davis,A. Davis,,,,,20.13,Made,,,,,10.0,R. Rondo,200765.0,2.0,,,,,,,,,,
162,PT01M18.00S,2021-10-27T01:02:11.2Z,1,REGULAR,foul,personal,[],201566,,,1610612759,24,25,2021-10-27T01:02:22Z,1620000,,,0,,R. Westbrook personal FOUL (1 PF),"[201566, 1629234]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Eubanks,1629234.0,,,,,
164,PT01M09.00S,2021-10-27T01:02:39.4Z,1,REGULAR,2pt,Jump Shot,[],1627749,80.1084099868594,27.205882352941174,1610612759,24,25,2021-10-27T01:02:53Z,1640000,-114.0,134.0,1,right,MISS D. Murray 17' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,17.63,Missed,,,,,,,,,,,,,,,,,,
165,PT01M07.00S,2021-10-27T01:02:41.4Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,24,25,2021-10-27T01:02:53Z,1650000,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,164.0,3.0,3.0,0.0,,,,,,,,,,,,,,
166,PT01M03.00S,2021-10-27T01:02:47.2Z,1,REGULAR,foul,personal,[],1630170,,,1610612747,24,25,2021-10-27T01:03:17Z,1660000,,,0,,D. Vassell personal FOUL (1 PF),"[1630170, 203076]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Davis,203076.0,,,,,
168,PT01M03.00S,2021-10-27T01:03:10.0Z,1,REGULAR,substitution,out,[],1629234,,,1610612747,24,25,2021-10-27T01:03:17Z,1680000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
169,PT01M03.00S,2021-10-27T01:03:10.0Z,1,REGULAR,substitution,in,[],1627751,,,1610612747,24,25,2021-10-27T01:03:17Z,1690000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M56.10S,2021-10-27T01:03:28.3Z,1,REGULAR,3pt,Jump Shot,[],203076,31.488173455978973,29.411764705882355,1610612747,24,25,2021-10-27T01:03:40Z,1700000,103.0,243.0,1,left,MISS A. Davis 26' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,26.43,Missed,,,,,,,,,,,,,,,,,,
171,PT00M53.10S,2021-10-27T01:03:31.3Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,24,25,2021-10-27T01:03:40Z,1710000,,,0,,D. Murray REBOUND (Off:1 Def:3),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,170.0,4.0,3.0,1.0,,,,,,,,,,,,,,
172,PT00M47.00S,2021-10-27T01:03:38.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,74.32654402102497,87.99019607843137,1610612759,27,25,2021-10-27T01:03:43Z,1720000,190.0,189.0,1,right,D. Vassell 26' 3PT  (6 PTS) (D. Murray 2 AST),"[1630170, 1627749]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,26.79,Made,,,,,6.0,D. Murray,1627749.0,2.0,,,,,,,,,,
174,PT00M42.70S,2021-10-27T01:03:44.8Z,1,REGULAR,turnover,bad pass,[],200765,,,1610612747,27,25,2021-10-27T01:03:50Z,1740000,,,0,,R. Rondo bad pass TURNOVER (1 TO),"[200765, 1630170]",1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,1.0,Vassell,1630170.0
175,PT00M42.70S,2021-10-27T01:03:44.8Z,1,REGULAR,steal,,[],1630170,,,1610612759,27,25,2021-10-27T01:03:47Z,1750000,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
