actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
85,PT05M05.00S,2022-01-20T01:53:18.7Z,1,REGULAR,substitution,out,[],1628401,,,1610612760,17,9,2022-01-20T01:53:51Z,840000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M05.00S,2022-01-20T01:53:18.7Z,1,REGULAR,substitution,in,[],1629022,,,1610612760,17,9,2022-01-20T01:53:51Z,850000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M05.00S,2022-01-20T01:53:18.7Z,1,REGULAR,substitution,in,[],1628966,,,1610612760,17,9,2022-01-20T01:53:51Z,860000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M50.00S,2022-01-20T01:54:22.0Z,1,REGULAR,foul,personal,[],1630170,,,1610612760,17,9,2022-01-20T01:54:31Z,870000,,,0,,D. Vassell personal FOUL (1 PF),"[1630170, 1628983]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,203593.0,,,1.0,0.0,Gilgeous-Alexander,1628983.0,
90,PT04M48.00S,2022-01-20T01:54:37.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,7.178055190538765,50.98039215686274,1610612760,17,11,2022-01-20T01:54:47Z,890000,-5.0,15.0,1,left,A. Wiggins cutting finger roll Layup (4 PTS) (J. Giddey 2 AST),"[1630598, 1630581]",1610612760.0,OKC,cutting finger roll,,,Wiggins,A. Wiggins,,,,,1.58,Made,4.0,J. Giddey,1630581.0,2.0,,,,,,,,,,,,,,,
92,PT04M48.00S,2022-01-20T01:54:42.1Z,1,REGULAR,foul,personal,['1freethrow'],1630170,,,1610612760,17,11,2022-01-20T01:55:00Z,910000,,,0,,D. Vassell shooting personal FOUL (2 PF) (Wiggins 1 FT),"[1630170, 1630598]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,201640.0,,,2.0,0.0,Wiggins,1630598.0,
94,PT04M48.00S,2022-01-20T01:54:54.1Z,1,REGULAR,substitution,out,[],1630170,,,1610612760,17,11,2022-01-20T01:55:46Z,930000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M48.00S,2022-01-20T01:54:54.1Z,1,REGULAR,substitution,in,[],1629640,,,1610612760,17,11,2022-01-20T01:55:46Z,940000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M48.00S,2022-01-20T01:55:05.7Z,1,REGULAR,freethrow,1 of 1,[],1630598,,,1610612760,17,12,2022-01-20T01:55:05Z,950000,,,0,,A. Wiggins Free Throw 1 of 1 (5 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
97,PT04M27.00S,2022-01-20T01:55:27.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,86.15308804204993,49.50980392156863,1610612759,19,12,2022-01-20T02:13:49Z,960000,-2.0,78.0,1,right,D. Murray 7' driving floating Jump Shot (4 PTS),[1627749],1610612759.0,SAS,driving floating,,,Murray,D. Murray,,,,,7.77,Made,4.0,,,,,,,,,,,,,,,,,,
98,PT04M12.00S,2022-01-20T01:55:42.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,15.719448094612352,54.166666666666664,1610612760,19,12,2022-01-20T01:59:38Z,970000,-21.0,95.0,1,left,MISS J. Giddey 9' driving floating Shot - blocked,"[1630581, 1627751]",1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,9.75,Missed,,,,,,,,,,,,,Poeltl,1627751.0,,,,,
99,PT04M12.00S,2022-01-20T01:55:42.7Z,1,REGULAR,block,,[],1627751,,,1610612760,19,12,2022-01-20T01:55:45Z,980000,,,0,,J. Poeltl BLOCK (3 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M08.00S,2022-01-20T01:55:46.7Z,1,REGULAR,rebound,offensive,[],1629652,,,1610612760,19,12,2022-01-20T01:55:58Z,990000,,,0,,L. Dort REBOUND (Off:1 Def:0),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,98.0,1.0,0.0,1.0,,,,,,,,,,,
101,PT04M05.00S,2022-01-20T01:55:49.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629652,29.38567674113009,78.67647058823529,1610612760,19,15,2022-01-20T01:56:05Z,1000000,-143.0,224.0,1,left,L. Dort 26' 3PT  (3 PTS) (J. Giddey 3 AST),"[1629652, 1630581]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,26.57,Made,3.0,J. Giddey,1630581.0,3.0,,,,,,,,,,,,,,,
157,PT03M59.00S,2022-01-20T01:56:19.8Z,1,REGULAR,3pt,Jump Shot,[],1627749,66.14651773981603,51.96078431372549,1610612759,19,15,2022-01-20T02:04:44Z,1030000,10.0,266.0,1,right,MISS D. Murray 26' step back 3PT,[1627749],1610612759.0,SAS,step back,,,Murray,D. Murray,,,,,26.59,Missed,,,,,,,,,,,,,,,,,,,
158,PT03M59.00S,2022-01-20T01:56:19.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,19,15,2022-01-20T02:04:50Z,1040000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,157.0,,,,,,,,,,,,,,
169,PT03M59.00S,2022-01-20T01:56:35.0Z,1,REGULAR,timeout,challenge,['team'],0,,,1610612760,19,15,2022-01-20T02:05:50Z,1045000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M57.00S,2022-01-20T01:56:50.2Z,1,REGULAR,instantreplay,challenge,[],0,,,1610612760,19,15,2022-01-20T02:04:44Z,1050000,,,0,,,[],1610612760.0,OKC,overturned,,,,,,,,,,,,,,,,,,,,,,201640.0,,,,,,,No Foul on L. Dort
113,PT03M57.00S,2022-01-20T01:58:13.4Z,1,REGULAR,substitution,out,[],1630581,,,1610612760,19,15,2022-01-20T02:04:44Z,1055000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M57.00S,2022-01-20T01:58:13.4Z,1,REGULAR,substitution,in,[],1629647,,,1610612760,19,15,2022-01-20T02:04:44Z,1057500,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M57.00S,2022-01-20T01:58:13.4Z,1,REGULAR,substitution,out,[],1629640,,,1610612760,19,15,2022-01-20T02:04:44Z,1058750,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M57.00S,2022-01-20T01:58:13.4Z,1,REGULAR,substitution,in,[],1630170,,,1610612760,19,15,2022-01-20T02:04:44Z,1059375,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT03M57.00S,2022-01-20T01:58:13.4Z,1,REGULAR,substitution,out,[],1630526,,,1610612760,19,15,2022-01-20T02:12:36Z,1059687,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT03M57.00S,2022-01-20T01:58:13.4Z,1,REGULAR,substitution,in,[],1630544,,,1610612760,19,15,2022-01-20T02:12:36Z,1059843,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M57.00S,2022-01-20T01:59:36.6Z,1,REGULAR,jumpball,recovered,[],0,,,1610612760,19,15,2022-01-20T01:59:36Z,1060000,,,0,,Jump Ball L. Dort vs. J. Poeltl: Tip to Team (OKC),"[1629652, 1627751]",1610612760.0,OKC,challenge,Team (OKC),,,,Dort,1629652.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,,,,,
110,PT03M47.00S,2022-01-20T01:59:42.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.915243101182654,51.470588235294116,1610612760,19,17,2022-01-20T02:07:44Z,1090000,-7.0,13.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (4 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1.45,Made,4.0,,,,,,,,,,,,,,,,,,
111,PT03M30.00S,2022-01-20T01:59:58.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,85.89027595269383,49.26470588235294,1610612759,21,17,2022-01-20T02:08:20Z,1100000,-4.0,80.0,1,right,D. Murray 8' turnaround Jump Shot (6 PTS),[1627749],1610612759.0,SAS,turnaround,,,Murray,D. Murray,,,,,8.02,Made,6.0,,,,,,,,,,,,,,,,,,
112,PT03M04.00S,2022-01-20T02:00:24.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629647,6.652431011826544,37.5,1610612760,21,17,2022-01-20T02:01:25Z,1110000,62.0,10.0,1,left,MISS D. Bazley 6' driving floating Shot,[1629647],1610612760.0,OKC,driving floating,,,Bazley,D. Bazley,,,,,6.33,Missed,,,,,,,,,,,,,,,,,,,
115,PT02M58.00S,2022-01-20T02:00:30.8Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,21,17,2022-01-20T02:00:30Z,1120000,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,112.0,3.0,3.0,0.0,,,,,,,,,,,
116,PT02M48.00S,2022-01-20T02:00:41.3Z,1,REGULAR,3pt,Jump Shot,[],1630170,71.43561103810775,78.18627450980392,1610612759,24,17,2022-01-20T02:01:28Z,1130000,141.0,216.0,1,right,D. Vassell 25' 3PT  (3 PTS) (J. Poeltl 2 AST),"[1630170, 1627751]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,25.79,Made,3.0,J. Poeltl,1627751.0,2.0,,,,,,,,,,,,,,,
120,PT02M31.00S,2022-01-20T02:00:58.0Z,1,REGULAR,3pt,Jump Shot,[],1630598,7.966491458607096,96.07843137254902,1610612760,24,20,2022-01-20T02:01:32Z,1150000,-230.0,22.0,1,left,A. Wiggins 3PT  (8 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,23.15,Made,8.0,,,,,,,,,,,,,,,,,,
121,PT02M16.00S,2022-01-20T02:01:13.0Z,1,REGULAR,3pt,Jump Shot,[],1628966,71.30420499342969,25.735294117647058,1610612759,24,20,2022-01-20T02:01:37Z,1160000,-121.0,217.0,1,right,MISS K. Bates-Diop 24' 3PT,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,24.88,Missed,,,,,,,,,,,,,,,,,,,
122,PT02M16.00S,2022-01-20T02:01:13.0Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,24,20,2022-01-20T02:01:37Z,1170000,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,121.0,3.0,2.0,1.0,,,,,,,,,,,
123,PT02M05.00S,2022-01-20T02:01:24.6Z,1,REGULAR,turnover,bad pass,[],1630544,,,1610612760,24,20,2022-01-20T02:01:54Z,1180000,,,0,,T. Mann bad pass TURNOVER (1 TO),"[1630544, 1627749]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,1.0,Murray,1627749.0,,,,,,,,
124,PT02M05.00S,2022-01-20T02:01:24.6Z,1,REGULAR,steal,,[],1627749,,,1610612759,24,20,2022-01-20T02:01:27Z,1190000,,,0,,D. Murray STEAL (2 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M59.00S,2022-01-20T02:01:29.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630170,94.30026281208936,49.26470588235294,1610612759,26,20,2022-01-20T02:15:00Z,1200000,-4.0,1.0,1,right,D. Vassell running finger roll Layup (5 PTS) (D. Murray 3 AST),"[1630170, 1627749]",1610612759.0,SAS,running finger roll,,,Vassell,D. Vassell,,,,,0.39,Made,5.0,D. Murray,1627749.0,3.0,,,,,,,,,,,,,,,
127,PT01M46.00S,2022-01-20T02:01:42.3Z,1,REGULAR,3pt,Jump Shot,[],1629652,29.25427069645204,24.754901960784316,1610612760,26,20,2022-01-20T02:15:28Z,1220000,126.0,222.0,1,left,MISS L. Dort 25' pullup 3PT,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
128,PT01M46.00S,2022-01-20T02:01:42.3Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,26,20,2022-01-20T02:02:05Z,1230000,,,0,,D. Murray REBOUND (Off:1 Def:2),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,127.0,3.0,2.0,1.0,,,,,,,,,,,
129,PT01M33.00S,2022-01-20T02:02:03.2Z,1,REGULAR,foul,personal,[],1629652,,,1610612759,26,20,2022-01-20T02:02:31Z,1240000,,,0,,L. Dort personal FOUL (1 PF),"[1629652, 1627751]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,201640.0,,,1.0,0.0,Poeltl,1627751.0,
131,PT01M33.00S,2022-01-20T02:02:12.8Z,1,REGULAR,substitution,out,[],1627749,,,1610612759,26,20,2022-01-20T02:02:21Z,1260000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M33.00S,2022-01-20T02:02:12.8Z,1,REGULAR,substitution,out,[],1627751,,,1610612759,26,20,2022-01-20T02:02:21Z,1270000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M33.00S,2022-01-20T02:02:12.8Z,1,REGULAR,substitution,in,[],1628401,,,1610612759,26,20,2022-01-20T02:02:21Z,1280000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M33.00S,2022-01-20T02:02:12.8Z,1,REGULAR,substitution,in,[],1629234,,,1610612759,26,20,2022-01-20T02:02:21Z,1290000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M29.00S,2022-01-20T02:02:28.2Z,1,REGULAR,3pt,Jump Shot,[],1629022,76.5604467805519,11.519607843137255,1610612759,26,20,2022-01-20T02:02:35Z,1300000,-192.0,168.0,1,right,MISS L. Walker IV 25' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,25.53,Missed,,,,,,,,,,,,,,,,,,,
138,PT01M22.00S,2022-01-20T02:02:35.2Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,26,20,2022-01-20T02:02:35Z,1310000,,,0,,D. Bazley REBOUND (Off:0 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,137.0,1.0,1.0,0.0,,,,,,,,,,,
139,PT01M10.00S,2022-01-20T02:02:46.6Z,1,REGULAR,2pt,Jump Shot,[],1630544,22.552562417871222,56.372549019607845,1610612760,26,22,2022-01-20T02:16:28Z,1320000,-32.0,159.0,1,left,T. Mann 16' step back Jump Shot (2 PTS),[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,16.27,Made,2.0,,,,,,,,,,,,,,,,,,
140,PT00M58.70S,2022-01-20T02:03:01.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628966,92.72339027595268,49.754901960784316,1610612759,28,22,2022-01-20T02:04:13Z,1330000,-1.0,16.0,1,right,K. Bates-Diop cutting DUNK (2 PTS) (D. White 4 AST),"[1628966, 1628401]",1610612759.0,SAS,cutting,,,Bates-Diop,K. Bates-Diop,,,,,1.59,Made,2.0,D. White,1628401.0,4.0,,,,,,,,,,,,,,,
144,PT00M46.90S,2022-01-20T02:03:13.0Z,1,REGULAR,3pt,Jump Shot,[],1628983,29.77989487516426,72.79411764705883,1610612760,28,22,2022-01-20T02:04:23Z,1350000,-114.0,227.0,1,left,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,,
145,PT00M46.90S,2022-01-20T02:03:13.0Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612759,28,22,2022-01-20T02:04:23Z,1360000,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,
146,PT00M37.00S,2022-01-20T02:03:23.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,87.20433639947439,47.794117647058826,1610612759,28,22,2022-01-20T02:04:34Z,1370000,-11.0,68.0,1,right,MISS D. Vassell 6' driving floating Shot,[1630170],1610612759.0,SAS,driving floating,,,Vassell,D. Vassell,,,,,6.87,Missed,,,,,,,,,,,,,,,,,,,
147,PT00M36.80S,2022-01-20T02:03:23.2Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612759,28,22,2022-01-20T02:04:34Z,1380000,,,0,,D. Eubanks REBOUND (Off:1 Def:0),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,146.0,1.0,0.0,1.0,,,,,,,,,,,
148,PT00M36.80S,2022-01-20T02:03:26.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612759,28,22,2022-01-20T02:03:50Z,1390000,,,0,,L. Dort shooting personal FOUL (2 PF) (Eubanks 2 FT),"[1629652, 1629234]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,1201.0,,,2.0,0.0,Eubanks,1629234.0,
150,PT00M36.80S,2022-01-20T02:03:51.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629234,,,1610612759,29,22,2022-01-20T02:03:51Z,1410000,,,0,,D. Eubanks Free Throw 1 of 2 (1 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
675,PT00M36.80S,2022-01-20T02:04:02.6Z,1,REGULAR,substitution,in,[],1629660,,,1610612759,29,22,2022-01-20T03:59:15Z,1453750,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M36.80S,2022-01-20T02:04:02.6Z,1,REGULAR,substitution,in,[],203488,,,1610612759,29,22,2022-01-20T03:59:15Z,1456875,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M36.80S,2022-01-20T02:04:02.6Z,1,REGULAR,substitution,out,[],1629652,,,1610612759,29,22,2022-01-20T03:59:29Z,1458437,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M36.80S,2022-01-20T02:04:02.6Z,1,REGULAR,substitution,out,[],1630598,,,1610612759,29,22,2022-01-20T04:00:06Z,1459218,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M36.80S,2022-01-20T02:04:22.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629234,,,1610612759,30,22,2022-01-20T02:04:22Z,1460000,,,0,,D. Eubanks Free Throw 2 of 2 (2 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
352,PT00M30.90S,2022-01-20T02:04:13.6Z,1,REGULAR,2pt,Layup,[],1628983,4.418528252299605,31.61764705882353,1610612760,30,22,2022-01-20T02:53:04Z,1465000,92.0,-11.0,1,left,MISS S. Gilgeous-Alexander 9' driving Layup - blocked,"[1628983, 1628401]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,9.26,Missed,,,,,,,,,,,,,White,1628401.0,,,,,
353,PT00M30.90S,2022-01-20T02:04:13.6Z,1,REGULAR,block,,[],1628401,,,1610612760,30,22,2022-01-20T02:53:04Z,1467500,,,0,,D. White BLOCK (1 BLK),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT00M30.90S,2022-01-20T02:04:13.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,30,22,2022-01-20T02:53:04Z,1468750,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,352.0,,,,,,,,,,,,,,
156,PT00M30.90S,2022-01-20T02:04:34.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,30,22,2022-01-20T02:04:34Z,1470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M25.60S,2022-01-20T02:04:53.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629647,6.258212877792378,49.01960784313725,1610612760,30,22,2022-01-20T02:53:04Z,1480000,5.0,6.0,1,left,MISS D. Bazley driving DUNK - blocked,"[1629647, 1629234]",1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,0.8,Missed,,,,,,,,,,,,,Eubanks,1629234.0,,,,,
160,PT00M25.60S,2022-01-20T02:04:53.6Z,1,REGULAR,block,,[],1629234,,,1610612760,30,22,2022-01-20T02:04:55Z,1490000,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M22.70S,2022-01-20T02:04:56.5Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,30,22,2022-01-20T02:05:05Z,1500000,,,0,,D. Vassell REBOUND (Off:0 Def:4),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,159.0,4.0,4.0,0.0,,,,,,,,,,,
162,PT00M20.30S,2022-01-20T02:04:59.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628966,94.43166885676742,50.245098039215684,1610612759,32,22,2022-01-20T02:19:53Z,1510000,1.0,0.0,1,right,K. Bates-Diop running finger roll Layup (4 PTS) (D. Vassell 1 AST),"[1628966, 1630170]",1610612759.0,SAS,running finger roll,,,Bates-Diop,K. Bates-Diop,,,,,0.12,Made,4.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,,,,,
164,PT00M01.00S,2022-01-20T02:05:22.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629647,9.806176084099869,50.49019607843137,1610612760,32,22,2022-01-20T02:20:20Z,1530000,-2.0,40.0,1,left,MISS D. Bazley cutting DUNK - blocked,"[1629647, 1629022]",1610612760.0,OKC,cutting,,,Bazley,D. Bazley,,,,,3.98,Missed,,,,,,,,,,,,,Walker IV,1629022.0,,,,,
165,PT00M01.00S,2022-01-20T02:05:22.7Z,1,REGULAR,block,,[],1629022,,,1610612760,32,22,2022-01-20T02:05:25Z,1540000,,,0,,L. Walker IV BLOCK (1 BLK),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M01.00S,2022-01-20T02:05:22.7Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612759,32,22,2022-01-20T02:05:44Z,1550000,,,0,,L. Walker IV REBOUND (Off:0 Def:2),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,164.0,2.0,2.0,0.0,,,,,,,,,,,
167,PT00M00.00S,2022-01-20T02:05:28.8Z,1,REGULAR,period,end,[],0,,,1610612759,32,22,2022-01-20T02:05:28Z,1560000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-01-20T02:07:50.0Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612759,32,22,2022-01-20T02:08:14Z,1580000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-01-20T02:07:50.0Z,2,REGULAR,substitution,in,['startperiod'],1630581,,,1610612759,32,22,2022-01-20T02:08:14Z,1600000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2022-01-20T02:07:50.0Z,2,REGULAR,substitution,out,['startperiod'],203488,,,1610612759,32,22,2022-01-20T02:09:23Z,1615000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2022-01-20T02:07:50.0Z,2,REGULAR,substitution,in,['startperiod'],1629603,,,1610612759,32,22,2022-01-20T02:09:23Z,1617500,,,0,,SUB in: M. Diakite,[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-01-20T02:08:12.4Z,2,REGULAR,period,start,[],0,,,1610612760,32,22,2022-01-20T02:08:15Z,1620000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT11M44.00S,2022-01-20T02:08:27.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,17.95335085413929,40.19607843137255,1610612760,32,22,2022-01-20T02:21:31Z,1630000,49.0,116.0,1,left,MISS T. Jerome 12' driving floating Shot,[1629660],1610612760.0,OKC,driving floating,,,Jerome,T. Jerome,,,,,12.62,Missed,,,,,,,,,,,,,,,,,,,
