actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
178,PT10M48.00S,2021-11-13T02:08:11.3Z,2,REGULAR,rebound,defensive,[],1628373,,,1610612742,24,33,2021-11-13T02:08:18Z,1770000,,,0,,F. Ntilikina REBOUND (Off:0 Def:1),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,177.0,1.0,1.0,0.0,,,,,,,,
179,PT10M38.00S,2021-11-13T02:08:21.3Z,2,REGULAR,3pt,Jump Shot,[],204001,33.85348226018397,50.245098039215684,1610612742,24,36,2021-11-13T02:08:27Z,1780000,-1.0,266.0,1,left,K. Porzingis 26' 3PT  (9 PTS) (F. Ntilikina 1 AST),"[204001, 1628373]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,Made,9.0,26.57,,,,,F. Ntilikina,1628373.0,1.0,,,,,
181,PT10M19.00S,2021-11-13T02:08:40.2Z,2,REGULAR,3pt,Jump Shot,[],1630170,85.49605781865965,96.07843137254902,1610612759,27,36,2021-11-13T02:08:45Z,1800000,230.0,84.0,1,right,D. Vassell 24' 3PT  (7 PTS) (B. Forbes 2 AST),"[1630170, 1627854]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,Made,7.0,24.52,,,,,B. Forbes,1627854.0,2.0,,,,,
183,PT10M06.00S,2021-11-13T02:08:53.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628373,11.12023653088042,58.08823529411765,1610612742,27,36,2021-11-13T02:09:05Z,1820000,-40.0,52.0,1,left,MISS F. Ntilikina 6' driving floating Shot,[1628373],1610612742.0,DAL,driving floating,,,Ntilikina,F. Ntilikina,,,,,,,,,,Missed,,6.58,,,,,,,,,,,,
184,PT10M03.00S,2021-11-13T02:08:56.7Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,27,36,2021-11-13T02:09:05Z,1830000,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,183.0,1.0,1.0,0.0,,,,,,,,
185,PT09M54.00S,2021-11-13T02:09:05.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,93.24901445466492,47.549019607843135,1610612759,29,36,2021-11-13T02:09:10Z,1840000,-12.0,11.0,1,right,D. Eubanks DUNK (4 PTS) (K. Johnson 1 AST),"[1629234, 1629640]",1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,Made,4.0,1.65,,,,,K. Johnson,1629640.0,1.0,,,,,
187,PT09M41.00S,2021-11-13T02:09:22.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,7.440867279894875,43.13725490196079,1610612742,29,38,2021-11-13T02:09:43Z,1860000,34.0,17.0,1,left,J. Brunson driving reverse Layup (4 PTS),[1628973],1610612742.0,DAL,driving reverse,,,Brunson,J. Brunson,,,,,,,,,,Made,4.0,3.85,,,,,,,,,,,,
188,PT09M41.00S,2021-11-13T02:09:27.0Z,2,REGULAR,foul,personal,['1freethrow'],1628401,,,1610612742,29,38,2021-11-13T02:09:59Z,1870000,,,0,,D. White shooting personal FOUL (2 PF) (Brunson 1 FT),"[1628401, 1628973]",1610612759.0,SAS,shooting,,,White,D. White,,,,,1179.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
190,PT09M41.00S,2021-11-13T02:09:47.0Z,2,REGULAR,substitution,out,[],1627854,,,1610612742,29,38,2021-11-13T02:10:29Z,1890000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M41.00S,2021-11-13T02:09:47.0Z,2,REGULAR,substitution,out,[],1629234,,,1610612742,29,38,2021-11-13T02:10:29Z,1900000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M41.00S,2021-11-13T02:09:47.0Z,2,REGULAR,substitution,out,[],1628373,,,1610612742,29,38,2021-11-13T02:10:29Z,1910000,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M41.00S,2021-11-13T02:09:47.0Z,2,REGULAR,substitution,in,[],201152,,,1610612742,29,38,2021-11-13T02:10:29Z,1920000,,,0,,SUB in: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M41.00S,2021-11-13T02:09:47.0Z,2,REGULAR,substitution,in,[],1630200,,,1610612742,29,38,2021-11-13T02:10:29Z,1930000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M41.00S,2021-11-13T02:09:47.0Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,29,38,2021-11-13T02:10:29Z,1940000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M41.00S,2021-11-13T02:10:01.0Z,2,REGULAR,freethrow,1 of 1,[],1628973,,,1610612742,29,39,2021-11-13T02:10:01Z,1950000,,,0,,J. Brunson Free Throw 1 of 1 (5 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
197,PT09M26.00S,2021-11-13T02:10:16.9Z,2,REGULAR,foul,personal,['2freethrow'],1628425,,,1610612759,29,39,2021-11-13T02:10:45Z,1960000,,,0,,S. Brown shooting personal FOUL (1 PF) (Johnson 2 FT),"[1628425, 1629640]",1610612742.0,DAL,shooting,,,Brown,S. Brown,,,,,1628172.0,1.0,0.0,Johnson,1629640.0,,,,,,,,,,,,,,,
199,PT09M26.00S,2021-11-13T02:10:46.0Z,2,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,30,39,2021-11-13T02:10:46Z,1980000,,,0,,K. Johnson Free Throw 1 of 2 (7 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
200,PT09M26.00S,2021-11-13T02:10:58.5Z,2,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,31,39,2021-11-13T02:10:58Z,1990000,,,0,,K. Johnson Free Throw 2 of 2 (8 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
201,PT09M18.00S,2021-11-13T02:11:07.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,9.674770039421814,51.470588235294116,1610612742,31,39,2021-11-13T02:13:12Z,2000000,-7.0,38.0,1,left,MISS K. Porzingis driving floating Shot,[204001],1610612742.0,DAL,driving floating,,,Porzingis,K. Porzingis,,,,,,,,,,Missed,,3.91,,,,,,,,,,,,
202,PT09M16.00S,2021-11-13T02:11:09.6Z,2,REGULAR,rebound,defensive,[],201152,,,1610612759,31,39,2021-11-13T02:11:24Z,2010000,,,0,,T. Young REBOUND (Off:0 Def:1),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,201.0,1.0,1.0,0.0,,,,,,,,
203,PT09M12.00S,2021-11-13T02:11:19.9Z,2,REGULAR,turnover,out-of-bounds,[],1628401,,,1610612759,31,39,2021-11-13T02:11:30Z,2020000,,,0,,D. White lost ball out-of-bounds TURNOVER (2 TO),[1628401],1610612759.0,SAS,lost ball,,,White,D. White,,,,,1155.0,,,,,,,,,,,,,,,2.0,,,,
204,PT08M59.00S,2021-11-13T02:11:38.6Z,2,REGULAR,foul,personal,[],201152,,,1610612742,31,39,2021-11-13T02:11:59Z,2030000,,,0,,T. Young personal FOUL (1 PF),"[201152, 1629029]",1610612759.0,SAS,,,,Young,T. Young,,,,,1628172.0,1.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,,,
206,PT08M59.00S,2021-11-13T02:11:55.5Z,2,REGULAR,substitution,out,[],1628425,,,1610612742,31,39,2021-11-13T02:12:02Z,2050000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M59.00S,2021-11-13T02:11:55.5Z,2,REGULAR,substitution,in,[],1627827,,,1610612742,31,39,2021-11-13T02:12:02Z,2060000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M47.00S,2021-11-13T02:12:21.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627827,6.389618922470433,44.11764705882353,1610612742,31,41,2021-11-13T02:12:27Z,2070000,29.0,8.0,1,left,D. Finney-Smith Layup (4 PTS) (T. Hardaway Jr. 1 AST),"[1627827, 203501]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,Made,4.0,3.04,,,,,T. Hardaway Jr.,203501.0,1.0,,,,,
210,PT08M29.00S,2021-11-13T02:12:38.0Z,2,REGULAR,3pt,Jump Shot,[],1629640,88.51839684625493,96.32352941176471,1610612759,34,41,2021-11-13T02:12:45Z,2090000,232.0,55.0,1,right,K. Johnson 3PT  (11 PTS) (D. White 3 AST),"[1629640, 1628401]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Made,11.0,23.81,,,,,D. White,1628401.0,3.0,,,,,
212,PT08M14.00S,2021-11-13T02:12:53.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,9.806176084099869,57.35294117647059,1610612742,34,41,2021-11-13T02:13:06Z,2110000,-37.0,40.0,1,left,MISS L. Doncic turnaround Shot - blocked,"[1629029, 1630170]",1610612742.0,DAL,turnaround,,,Doncic,L. Doncic,,,,,,,,,,Missed,,5.41,,,,,,,,,Vassell,1630170.0,,
213,PT08M14.00S,2021-11-13T02:12:53.4Z,2,REGULAR,block,,[],1630170,,,1610612742,34,41,2021-11-13T02:12:56Z,2120000,,,0,,D. Vassell BLOCK (2 BLK),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M13.00S,2021-11-13T02:12:54.4Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,34,41,2021-11-13T02:13:06Z,2130000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,212.0,1.0,1.0,0.0,,,,,,,,
215,PT08M13.00S,2021-11-13T02:13:01.3Z,2,REGULAR,foul,personal,[],1628973,,,1610612759,34,41,2021-11-13T02:13:23Z,2140000,,,0,,J. Brunson personal FOUL (1 PF),"[1628973, 1630200]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,1179.0,1.0,0.0,Jones,1630200.0,,,,,,,,,,,,,,,
217,PT08M13.00S,2021-11-13T02:13:11.5Z,2,REGULAR,substitution,out,[],1630170,,,1610612759,34,41,2021-11-13T02:13:17Z,2160000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M13.00S,2021-11-13T02:13:11.5Z,2,REGULAR,substitution,in,[],203926,,,1610612759,34,41,2021-11-13T02:13:17Z,2170000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M13.00S,2021-11-13T02:13:11.5Z,2,REGULAR,substitution,out,[],1628401,,,1610612759,34,41,2021-11-13T02:13:29Z,2180000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M13.00S,2021-11-13T02:13:11.5Z,2,REGULAR,substitution,in,[],1627749,,,1610612759,34,41,2021-11-13T02:13:29Z,2190000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M04.00S,2021-11-13T02:13:29.2Z,2,REGULAR,3pt,Jump Shot,[],1629640,70.25295663600527,20.098039215686274,1610612759,34,41,2021-11-13T02:13:35Z,2200000,-150.0,227.0,1,right,MISS K. Johnson 27' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Missed,,27.19,,,,,,,,,,,,
222,PT08M00.00S,2021-11-13T02:13:33.2Z,2,REGULAR,rebound,defensive,[],204001,,,1610612742,34,41,2021-11-13T02:13:35Z,2210000,,,0,,K. Porzingis REBOUND (Off:1 Def:2),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,221.0,3.0,2.0,1.0,,,,,,,,
223,PT07M56.00S,2021-11-13T02:13:41.2Z,2,REGULAR,foul,personal,['2freethrow'],201152,,,1610612742,34,41,2021-11-13T02:13:52Z,2220000,,,0,,T. Young shooting personal FOUL (2 PF) (Doncic 2 FT),"[201152, 1629029]",1610612759.0,SAS,shooting,,,Young,T. Young,,,,,1155.0,2.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,,,
225,PT07M56.00S,2021-11-13T02:14:07.9Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,34,41,2021-11-13T02:14:33Z,2240000,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Missed,,,,,,,,,,,,,,
226,PT07M56.00S,2021-11-13T02:14:07.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,34,41,2021-11-13T02:14:33Z,2250000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,225.0,,,,,,,,,,,
227,PT07M56.00S,2021-11-13T02:14:10.2Z,2,REGULAR,substitution,out,[],204001,,,1610612742,34,41,2021-11-13T02:14:15Z,2260000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M56.00S,2021-11-13T02:14:10.2Z,2,REGULAR,substitution,out,[],1628973,,,1610612742,34,41,2021-11-13T02:14:15Z,2270000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M56.00S,2021-11-13T02:14:10.2Z,2,REGULAR,substitution,in,[],203939,,,1610612742,34,41,2021-11-13T02:14:15Z,2280000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M56.00S,2021-11-13T02:14:10.2Z,2,REGULAR,substitution,in,[],203493,,,1610612742,34,41,2021-11-13T02:14:15Z,2290000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M56.00S,2021-11-13T02:14:07.9Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,34,41,2021-11-13T02:14:33Z,2300000,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Missed,,,,,,,,,,,,,,
232,PT07M53.00S,2021-11-13T02:14:10.9Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,34,41,2021-11-13T02:14:33Z,2310000,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,231.0,1.0,0.0,1.0,,,,,,,,
233,PT07M51.00S,2021-11-13T02:14:30.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203501,30.699737187910642,22.794117647058822,1610612742,34,41,2021-11-13T02:14:37Z,2320000,136.0,236.0,1,left,MISS T. Hardaway Jr. 27' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,Missed,,27.25,,,,,,,,,,,,
234,PT07M49.00S,2021-11-13T02:14:33.3Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,34,41,2021-11-13T02:14:33Z,2330000,,,0,,D. Powell REBOUND (Off:2 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,233.0,2.0,0.0,2.0,,,,,,,,
235,PT07M46.00S,2021-11-13T02:14:36.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203501,8.623521681997373,49.01960784313725,1610612742,34,41,2021-11-13T02:14:41Z,2340000,5.0,29.0,1,left,MISS T. Hardaway Jr. Layup,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,Missed,,2.9,,,,,,,,,,,,
236,PT07M42.00S,2021-11-13T02:14:40.5Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,34,41,2021-11-13T02:14:41Z,2350000,,,0,,T. Jones REBOUND (Off:0 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,235.0,2.0,2.0,0.0,,,,,,,,
237,PT07M35.00S,2021-11-13T02:14:48.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201152,92.19776609724047,44.36274509803921,1610612759,34,41,2021-11-13T02:15:01Z,2360000,-28.0,21.0,1,right,MISS T. Young reverse Layup - blocked,"[201152, 203939]",1610612759.0,SAS,reverse,,,Young,T. Young,,,,,,,,,,Missed,,3.5,,,,,,,,,Powell,203939.0,,
238,PT07M35.00S,2021-11-13T02:14:48.0Z,2,REGULAR,block,,[],203939,,,1610612759,34,41,2021-11-13T02:14:51Z,2370000,,,0,,D. Powell BLOCK (2 BLK),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M35.00S,2021-11-13T02:14:48.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,34,41,2021-11-13T02:15:01Z,2380000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,237.0,,,,,,,,,,,
240,PT07M35.00S,2021-11-13T02:14:53.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,34,41,2021-11-13T02:14:53Z,2390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M26.00S,2021-11-13T02:15:15.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1627749,86.28449408672799,30.14705882352941,1610612759,36,41,2021-11-13T02:15:52Z,2400000,-99.0,76.0,1,right,D. Murray 12' pullup bank Jump Shot (6 PTS) (T. Young 2 AST),"[1627749, 201152]",1610612759.0,SAS,pullup bank,,,Murray,D. Murray,,,,,,,,,,Made,6.0,12.53,,,,,T. Young,201152.0,2.0,,,,,
242,PT07M26.00S,2021-11-13T02:15:22.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,36,41,2021-11-13T02:15:22Z,2410000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M26.00S,2021-11-13T02:18:07.4Z,2,REGULAR,substitution,out,[],1629640,,,1610612742,36,41,2021-11-13T02:18:19Z,2420000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M26.00S,2021-11-13T02:18:07.4Z,2,REGULAR,substitution,in,[],1629022,,,1610612742,36,41,2021-11-13T02:18:19Z,2430000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M05.00S,2021-11-13T02:18:39.1Z,2,REGULAR,3pt,Jump Shot,[],1629029,26.231931668856767,84.55882352941177,1610612742,36,41,2021-11-13T02:18:46Z,2440000,-173.0,194.0,1,left,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,,,Missed,,25.99,,,,,,,,,,,,
247,PT07M01.00S,2021-11-13T02:18:43.1Z,2,REGULAR,rebound,defensive,[],1629022,,,1610612759,36,41,2021-11-13T02:18:46Z,2450000,,,0,,L. Walker IV REBOUND (Off:0 Def:2),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,246.0,2.0,2.0,0.0,,,,,,,,
248,PT06M57.00S,2021-11-13T02:18:49.2Z,2,REGULAR,foul,personal,['2freethrow'],203939,,,1610612759,36,41,2021-11-13T02:19:02Z,2460000,,,0,,D. Powell shooting personal FOUL (1 PF) (Walker IV 2 FT),"[203939, 1629022]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,1155.0,1.0,0.0,Walker IV,1629022.0,,,,,,,,,,,,,,,
250,PT06M57.00S,2021-11-13T02:19:13.9Z,2,REGULAR,freethrow,1 of 2,[],1629022,,,1610612759,37,41,2021-11-13T02:19:30Z,2480000,,,0,,L. Walker IV Free Throw 1 of 2 (1 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
251,PT06M57.00S,2021-11-13T02:19:13.9Z,2,REGULAR,freethrow,2 of 2,[],1629022,,,1610612759,37,41,2021-11-13T02:19:30Z,2490000,,,0,,MISS L. Walker IV Free Throw 2 of 2,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,,,,,,,,,,,,,
252,PT06M54.00S,2021-11-13T02:19:16.9Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,37,41,2021-11-13T02:19:30Z,2500000,,,0,,L. Doncic REBOUND (Off:0 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,251.0,6.0,6.0,0.0,,,,,,,,
253,PT06M42.00S,2021-11-13T02:19:39.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,6.521024967148489,51.470588235294116,1610612742,37,43,2021-11-13T02:19:44Z,2510000,-7.0,9.0,1,left,D. Powell alley-oop DUNK (2 PTS) (L. Doncic 4 AST),"[203939, 1629029]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,,,,,,Made,2.0,1.15,,,,,L. Doncic,1629029.0,4.0,,,,,
255,PT06M28.00S,2021-11-13T02:19:53.0Z,2,REGULAR,2pt,Jump Shot,[],1629022,75.3777923784494,31.372549019607842,1610612759,39,43,2021-11-13T02:19:57Z,2530000,-93.0,179.0,1,right,L. Walker IV 20' pullup Jump Shot (3 PTS) (T. Jones 1 AST),"[1629022, 1630200]",1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,,,,Made,3.0,20.17,,,,,T. Jones,1630200.0,1.0,,,,,
257,PT06M15.00S,2021-11-13T02:20:06.4Z,2,REGULAR,3pt,Jump Shot,[],1627827,10.068988173455978,96.32352941176471,1610612742,39,46,2021-11-13T02:20:13Z,2550000,-232.0,42.0,1,left,D. Finney-Smith 3PT  (7 PTS) (L. Doncic 5 AST),"[1627827, 1629029]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,Made,7.0,23.54,,,,,L. Doncic,1629029.0,5.0,,,,,
259,PT05M56.00S,2021-11-13T02:20:25.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,85.3646517739816,57.84313725490197,1610612759,39,46,2021-11-13T02:20:33Z,2570000,39.0,85.0,1,right,MISS D. Murray 9' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,,,,Missed,,9.37,,,,,,,,,,,,
260,PT05M56.00S,2021-11-13T02:20:25.6Z,2,REGULAR,rebound,offensive,[],201152,,,1610612759,39,46,2021-11-13T02:20:33Z,2580000,,,0,,T. Young REBOUND (Off:1 Def:1),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,259.0,2.0,1.0,1.0,,,,,,,,
261,PT05M56.00S,2021-11-13T02:20:32.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201152,94.40999984741211,50.0,1610612759,41,46,2021-11-13T02:20:32Z,2590000,0.0,0.0,1,right,T. Young putback Layup (4 PTS),[201152],1610612759.0,SAS,putback,,,Young,T. Young,,,,,,,,,,Made,4.0,0.0,,,,,,,,,,,,
262,PT05M56.00S,2021-11-13T02:20:37.9Z,2,REGULAR,foul,personal,['1freethrow'],203501,,,1610612759,41,46,2021-11-13T02:20:45Z,2600000,,,0,,T. Hardaway Jr. shooting personal FOUL (1 PF) (Young 1 FT),"[203501, 201152]",1610612742.0,DAL,shooting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,1179.0,1.0,0.0,Young,201152.0,,,,,,,,,,,,,,,
264,PT05M56.00S,2021-11-13T02:20:48.4Z,2,REGULAR,substitution,out,[],1630200,,,1610612759,41,46,2021-11-13T02:21:01Z,2620000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M56.00S,2021-11-13T02:20:48.4Z,2,REGULAR,substitution,out,[],203501,,,1610612759,41,46,2021-11-13T02:21:01Z,2630000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M56.00S,2021-11-13T02:20:48.4Z,2,REGULAR,substitution,in,[],1630170,,,1610612759,41,46,2021-11-13T02:21:01Z,2640000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M56.00S,2021-11-13T02:20:48.4Z,2,REGULAR,substitution,in,[],1628373,,,1610612759,41,46,2021-11-13T02:21:01Z,2650000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M56.00S,2021-11-13T02:21:00.1Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],201152,,,1610612759,41,46,2021-11-13T02:21:02Z,2660000,,,0,,MISS T. Young Free Throw 1 of 1,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,Missed,,,,,,,,,,,,,,
269,PT05M54.00S,2021-11-13T02:21:02.1Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,41,46,2021-11-13T02:21:02Z,2670000,,,0,,L. Doncic REBOUND (Off:0 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,268.0,7.0,7.0,0.0,,,,,,,,
