actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
454,PT05M58.00S,2021-12-28T03:11:04.5Z,3,REGULAR,3pt,Jump Shot,[],1628401,70.90998685939553,17.401960784313726,1610612759,57,68,2021-12-28T03:11:09Z,4400000,-163.0,221.0,1,right,D. White 27' 3PT pullup (11 PTS),[1628401],1610612759.0,SAS,pullup,,,White,D. White,,,,,,,,,,,,,Made,,11.0,27.45,,,,,,,,
455,PT05M38.00S,2021-12-28T03:11:26.0Z,3,REGULAR,foul,offensive,[],202711,,,1610612762,57,68,2021-12-28T03:12:14Z,4410000,,,0,,B. Bogdanovic offensive FOUL (1 PF),"[202711, 1629111]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,2882.0,1.0,0.0,Landale,1629111.0,,,,,,,,,,,,
457,PT05M38.00S,2021-12-28T03:11:26.0Z,3,REGULAR,turnover,offensive foul,[],202711,,,1610612762,57,68,2021-12-28T03:11:26Z,4430000,,,0,,B. Bogdanovic offensive foul TURNOVER (3 TO),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,3.0,,,2882.0,,,,,,,,,,,,,,,,
459,PT05M38.00S,2021-12-28T03:11:39.6Z,3,REGULAR,substitution,out,[],1629640,,,1610612759,57,68,2021-12-28T03:11:42Z,4440000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
460,PT05M38.00S,2021-12-28T03:11:39.6Z,3,REGULAR,substitution,in,[],1629022,,,1610612759,57,68,2021-12-28T03:11:42Z,4450000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
461,PT05M24.00S,2021-12-28T03:11:55.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628401,88.38699080157687,48.529411764705884,1610612759,57,68,2021-12-28T03:16:30Z,4460000,-7.0,57.0,1,right,MISS D. White driving floating Shot,[1628401],1610612759.0,SAS,driving floating,,,White,D. White,,,,,,,,,,,,,Missed,,,5.72,,,,,,,,
462,PT05M22.00S,2021-12-28T03:11:57.9Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,57,68,2021-12-28T03:16:30Z,4470000,,,0,,H. Whiteside REBOUND (Off:2 Def:3),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,461.0,,,5.0,3.0,2.0,,,,,
463,PT05M17.00S,2021-12-28T03:12:08.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,57,68,2021-12-28T03:12:08Z,4480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT05M07.00S,2021-12-28T03:12:27.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203903,6.258212877792378,54.65686274509803,1610612762,57,68,2021-12-28T03:12:30Z,4490000,-23.0,6.0,1,left,MISS J. Clarkson Layup,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,Missed,,,2.41,,,,,,,,
465,PT05M04.00S,2021-12-28T03:12:30.1Z,3,REGULAR,rebound,defensive,[],1629022,,,1610612759,57,68,2021-12-28T03:12:30Z,4500000,,,0,,L. Walker IV REBOUND (Off:0 Def:3),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,464.0,,,3.0,3.0,0.0,,,,,
466,PT05M01.00S,2021-12-28T03:12:36.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,57,68,2021-12-28T03:12:36Z,4510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M59.00S,2021-12-28T03:12:54.7Z,3,REGULAR,2pt,Jump Shot,[],203926,93.51182654402102,20.833333333333336,1610612759,57,68,2021-12-28T03:13:03Z,4520000,-146.0,8.0,1,right,MISS D. McDermott 14' Jump Shot,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,Missed,,,14.6,,,,,,,,
468,PT04M56.00S,2021-12-28T03:12:57.7Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,57,68,2021-12-28T03:13:03Z,4530000,,,0,,H. Whiteside REBOUND (Off:2 Def:4),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,467.0,,,6.0,4.0,2.0,,,,,
469,PT04M40.00S,2021-12-28T03:13:12.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202711,7.835085413929041,51.71568627450981,1610612762,57,68,2021-12-28T03:13:32Z,4540000,-9.0,21.0,1,left,MISS B. Bogdanovic driving DUNK,[202711],1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,Missed,,,2.28,,,,,,,,
470,PT04M40.00S,2021-12-28T03:13:12.9Z,3,REGULAR,rebound,defensive,[],203926,,,1610612759,57,68,2021-12-28T03:19:23Z,4550000,,,0,,D. McDermott REBOUND (Off:0 Def:2),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,469.0,,,2.0,2.0,0.0,,,,,
471,PT04M39.00S,2021-12-28T03:13:18.8Z,3,REGULAR,foul,personal,[],203903,,,1610612759,57,68,2021-12-28T03:13:26Z,4560000,,,0,,J. Clarkson take personal FOUL (2 PF),"[203903, 1628401]",1610612762.0,UTA,take,,,Clarkson,J. Clarkson,,,,,,,,2882.0,2.0,0.0,White,1628401.0,,,,,,,,,,,,
473,PT04M28.00S,2021-12-28T03:13:48.1Z,3,REGULAR,turnover,bad pass,[],1629111,,,1610612759,57,68,2021-12-28T03:13:51Z,4580000,,,0,,J. Landale bad pass TURNOVER (2 TO),"[1629111, 203903]",1610612759.0,SAS,,,,Landale,J. Landale,,,,,2.0,Clarkson,203903.0,,,,,,,,,,,,,,,,,
474,PT04M28.00S,2021-12-28T03:13:48.1Z,3,REGULAR,steal,,[],203903,,,1610612762,57,68,2021-12-28T03:13:50Z,4590000,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
475,PT04M19.00S,2021-12-28T03:13:56.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203903,8.229303547963205,46.07843137254902,1610612762,57,70,2021-12-28T03:19:56Z,4600000,20.0,25.0,1,left,J. Clarkson driving Layup (11 PTS),[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,,,,,,,,,Made,,11.0,3.17,,,,,,,,
476,PT04M12.00S,2021-12-28T03:14:03.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203926,91.80354796320631,2.2058823529411766,1610612759,60,70,2021-12-28T03:14:19Z,4610000,-239.0,25.0,1,right,D. McDermott 24' 3PT  (14 PTS) (D. White 4 AST),"[203926, 1628401]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,Made,,14.0,24.03,,,,D. White,1628401.0,4.0,,
478,PT03M59.00S,2021-12-28T03:14:18.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629022,,,1610612762,60,70,2021-12-28T03:14:44Z,4630000,,,0,,L. Walker IV personal FOUL (2 PF) (Whiteside 2 FT),"[1629022, 202355]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,2882.0,2.0,0.0,Whiteside,202355.0,,,,,,,,,,,,
480,PT03M59.00S,2021-12-28T03:14:26.4Z,3,REGULAR,substitution,out,[],1628401,,,1610612762,60,70,2021-12-28T03:14:41Z,4650000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
481,PT03M59.00S,2021-12-28T03:14:26.4Z,3,REGULAR,substitution,out,[],203926,,,1610612762,60,70,2021-12-28T03:14:41Z,4660000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
482,PT03M59.00S,2021-12-28T03:14:26.4Z,3,REGULAR,substitution,out,[],202711,,,1610612762,60,70,2021-12-28T03:14:41Z,4670000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
483,PT03M59.00S,2021-12-28T03:14:26.4Z,3,REGULAR,substitution,in,[],1630200,,,1610612762,60,70,2021-12-28T03:14:41Z,4680000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
484,PT03M59.00S,2021-12-28T03:14:26.4Z,3,REGULAR,substitution,in,[],1629640,,,1610612762,60,70,2021-12-28T03:14:41Z,4690000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
485,PT03M59.00S,2021-12-28T03:14:26.4Z,3,REGULAR,substitution,in,[],200752,,,1610612762,60,70,2021-12-28T03:14:41Z,4700000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
486,PT03M59.00S,2021-12-28T03:14:49.7Z,3,REGULAR,freethrow,1 of 2,[],202355,,,1610612762,60,71,2021-12-28T03:14:49Z,4710000,,,0,,H. Whiteside Free Throw 1 of 2 (10 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,Made,,10.0,,,,,,,,,
487,PT03M59.00S,2021-12-28T03:15:04.0Z,3,REGULAR,freethrow,2 of 2,[],202355,,,1610612762,60,72,2021-12-28T03:15:04Z,4720000,,,0,,H. Whiteside Free Throw 2 of 2 (11 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,Made,,11.0,,,,,,,,,
488,PT03M45.00S,2021-12-28T03:15:19.2Z,3,REGULAR,3pt,Jump Shot,[],1629111,72.09264126149803,83.08823529411765,1610612759,60,72,2021-12-28T03:15:24Z,4730000,165.0,210.0,1,right,MISS J. Landale 26' 3PT,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,Missed,,,26.72,,,,,,,,
489,PT03M41.00S,2021-12-28T03:15:23.2Z,3,REGULAR,rebound,defensive,[],200752,,,1610612762,60,72,2021-12-28T03:15:24Z,4740000,,,0,,R. Gay REBOUND (Off:0 Def:3),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,488.0,,,3.0,3.0,0.0,,,,,
490,PT03M33.00S,2021-12-28T03:15:31.3Z,3,REGULAR,3pt,Jump Shot,[],203903,32.14520367936925,29.411764705882355,1610612762,60,72,2021-12-28T03:15:35Z,4750000,103.0,250.0,1,left,MISS J. Clarkson 27' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,Missed,,,27.01,,,,,,,,
491,PT03M30.00S,2021-12-28T03:15:34.3Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,60,72,2021-12-28T03:15:35Z,4760000,,,0,,K. Johnson REBOUND (Off:0 Def:6),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,490.0,,,6.0,6.0,0.0,,,,,
492,PT03M24.00S,2021-12-28T03:15:40.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629640,92.59198423127464,55.63725490196079,1610612759,60,72,2021-12-28T03:15:48Z,4770000,28.0,17.0,1,right,MISS K. Johnson running finger roll Layup - blocked,"[1629640, 202355]",1610612759.0,SAS,running finger roll,,,Johnson,K. Johnson,,,,,,,,,,,,,Missed,,,3.3,,,,,,,Whiteside,202355.0
493,PT03M24.00S,2021-12-28T03:15:40.7Z,3,REGULAR,block,,[],202355,,,1610612759,60,72,2021-12-28T03:15:43Z,4780000,,,0,,H. Whiteside BLOCK (1 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
494,PT03M20.00S,2021-12-28T03:15:44.7Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,60,72,2021-12-28T03:15:48Z,4790000,,,0,,H. Whiteside REBOUND (Off:2 Def:5),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,492.0,,,7.0,5.0,2.0,,,,,
495,PT03M18.00S,2021-12-28T03:15:45.9Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",200752,8.09789750328515,50.0,1610612762,60,74,2021-12-28T03:22:19Z,4800000,0.0,24.0,1,left,R. Gay running DUNK (2 PTS) (J. Clarkson 4 AST),"[200752, 203903]",1610612762.0,UTA,running,,,Gay,R. Gay,,,,,,,,,,,,,Made,,2.0,2.36,,,,J. Clarkson,203903.0,4.0,,
496,PT03M06.00S,2021-12-28T03:15:58.1Z,3,REGULAR,2pt,Jump Shot,[],1630170,79.45137976346912,70.58823529411765,1610612759,60,74,2021-12-28T03:16:05Z,4810000,103.0,141.0,1,right,MISS D. Vassell 17' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,,,,,,,,,Missed,,,17.43,,,,,,,,
497,PT03M02.00S,2021-12-28T03:16:02.1Z,3,REGULAR,rebound,defensive,[],200752,,,1610612762,60,74,2021-12-28T03:16:05Z,4820000,,,0,,R. Gay REBOUND (Off:0 Def:4),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,496.0,,,4.0,4.0,0.0,,,,,
499,PT02M49.00S,2021-12-28T03:16:18.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,60,74,2021-12-28T03:16:18Z,4830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M49.00S,2021-12-28T03:16:19.7Z,3,REGULAR,substitution,out,[],1630235,,,1610612762,60,74,2021-12-28T03:16:43Z,4840000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
501,PT02M49.00S,2021-12-28T03:16:19.7Z,3,REGULAR,substitution,out,[],202355,,,1610612762,60,74,2021-12-28T03:16:43Z,4850000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
502,PT02M49.00S,2021-12-28T03:16:19.7Z,3,REGULAR,substitution,out,[],1626220,,,1610612762,60,74,2021-12-28T03:16:43Z,4860000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
503,PT02M49.00S,2021-12-28T03:16:19.7Z,3,REGULAR,substitution,in,[],203497,,,1610612762,60,74,2021-12-28T03:16:43Z,4870000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
504,PT02M49.00S,2021-12-28T03:16:19.7Z,3,REGULAR,substitution,in,[],204060,,,1610612762,60,74,2021-12-28T03:16:43Z,4880000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
505,PT02M49.00S,2021-12-28T03:16:19.7Z,3,REGULAR,substitution,in,[],201144,,,1610612762,60,74,2021-12-28T03:16:43Z,4890000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
506,PT02M43.00S,2021-12-28T03:16:49.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629111,,,1610612762,60,74,2021-12-28T03:17:14Z,4900000,,,0,,J. Landale shooting personal FOUL (3 PF) (Gobert 2 FT),"[1629111, 203497]",1610612759.0,SAS,shooting,,,Landale,J. Landale,,,,,,,,1629174.0,3.0,0.0,Gobert,203497.0,,,,,,,,,,,,
508,PT02M43.00S,2021-12-28T03:17:15.4Z,3,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,60,75,2021-12-28T03:17:15Z,4920000,,,0,,R. Gobert Free Throw 1 of 2 (11 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,Made,,11.0,,,,,,,,,
509,PT02M43.00S,2021-12-28T03:17:31.1Z,3,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,60,76,2021-12-28T03:17:31Z,4930000,,,0,,R. Gobert Free Throw 2 of 2 (12 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,Made,,12.0,,,,,,,,,
510,PT02M22.00S,2021-12-28T03:17:52.7Z,3,REGULAR,3pt,Jump Shot,[],1629111,92.06636005256242,4.411764705882353,1610612759,60,76,2021-12-28T03:18:02Z,4940000,-228.0,22.0,1,right,MISS J. Landale 3PT,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,Missed,,,22.9,,,,,,,,
511,PT02M15.00S,2021-12-28T03:17:59.1Z,3,REGULAR,rebound,offensive,[],1630170,,,1610612759,60,76,2021-12-28T03:17:59Z,4950000,,,0,,D. Vassell REBOUND (Off:1 Def:5),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,510.0,,,6.0,5.0,1.0,,,,,
512,PT02M15.00S,2021-12-28T03:17:59.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630170,94.40999984741211,50.0,1610612759,62,76,2021-12-28T03:17:59Z,4960000,0.0,0.0,1,right,D. Vassell tip DUNK (10 PTS),[1630170],1610612759.0,SAS,tip,,,Vassell,D. Vassell,,,,,,,,,,,,,Made,,10.0,0.0,,,,,,,,
513,PT02M07.00S,2021-12-28T03:18:08.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,13.485545335085414,52.20588235294118,1610612762,62,76,2021-12-28T03:18:17Z,4970000,-11.0,74.0,1,left,MISS M. Conley 7' floating Shot,[201144],1610612762.0,UTA,floating,,,Conley,M. Conley,,,,,,,,,,,,,Missed,,,7.51,,,,,,,,
514,PT01M58.00S,2021-12-28T03:18:17.8Z,3,REGULAR,rebound,offensive,[],203497,,,1610612762,62,76,2021-12-28T03:18:17Z,4980000,,,0,,R. Gobert REBOUND (Off:1 Def:9),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,513.0,,,10.0,9.0,1.0,,,,,
515,PT01M58.00S,2021-12-28T03:18:16.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,5.590000152587891,50.0,1610612762,62,78,2021-12-28T03:18:16Z,4990000,0.0,0.0,1,left,R. Gobert putback Layup (14 PTS),[203497],1610612762.0,UTA,putback,,,Gobert,R. Gobert,,,,,,,,,,,,,Made,,14.0,0.0,,,,,,,,
516,PT01M50.00S,2021-12-28T03:18:24.1Z,3,REGULAR,3pt,Jump Shot,[],1629640,93.24901445466492,2.2058823529411766,1610612759,65,78,2021-12-28T03:18:39Z,5000000,-239.0,11.0,1,right,K. Johnson 3PT  (11 PTS) (T. Jones 2 AST),"[1629640, 1630200]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,Made,,11.0,23.93,,,,T. Jones,1630200.0,2.0,,
518,PT01M22.00S,2021-12-28T03:18:52.2Z,3,REGULAR,3pt,Jump Shot,[],203903,29.25427069645204,16.911764705882355,1610612762,65,78,2021-12-28T03:18:56Z,5020000,165.0,222.0,1,left,MISS J. Clarkson 27' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,Missed,,,27.72,,,,,,,,
519,PT01M19.00S,2021-12-28T03:18:55.7Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612759,65,78,2021-12-28T03:18:55Z,5030000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,518.0,,,1.0,1.0,0.0,,,,,
520,PT01M03.00S,2021-12-28T03:19:14.5Z,3,REGULAR,foul,personal,[],203903,,,1610612759,65,78,2021-12-28T03:19:27Z,5040000,,,0,,J. Clarkson personal FOUL (3 PF),"[203903, 1630170]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,1629174.0,3.0,0.0,Vassell,1630170.0,,,,,,,,,,,,
522,PT00M51.00S,2021-12-28T03:19:45.2Z,3,REGULAR,3pt,Jump Shot,[],1629640,71.69842312746385,16.666666666666664,1610612759,65,78,2021-12-28T03:19:51Z,5060000,-167.0,214.0,1,right,MISS K. Johnson 27' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,Missed,,,27.09,,,,,,,,
523,PT00M47.80S,2021-12-28T03:19:48.4Z,3,REGULAR,rebound,defensive,[],204060,,,1610612762,65,78,2021-12-28T03:19:51Z,5070000,,,0,,J. Ingles REBOUND (Off:0 Def:2),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,522.0,,,2.0,2.0,0.0,,,,,
524,PT00M38.20S,2021-12-28T03:20:01.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203903,12.434296977660972,49.754901960784316,1610612762,65,80,2021-12-28T03:20:06Z,5080000,1.0,64.0,1,left,J. Clarkson 6' driving Layup (13 PTS),[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,,,,,,,,,Made,,13.0,6.44,,,,,,,,
525,PT00M32.50S,2021-12-28T03:20:07.0Z,3,REGULAR,3pt,Jump Shot,[],1629022,90.88370565045992,96.32352941176471,1610612759,68,80,2021-12-28T03:20:11Z,5090000,232.0,33.0,1,right,L. Walker IV 3PT  (9 PTS) (K. Johnson 1 AST),"[1629022, 1629640]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,Made,,9.0,23.4,,,,K. Johnson,1629640.0,1.0,,
527,PT00M13.40S,2021-12-28T03:20:35.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201144,8.360709592641262,54.41176470588235,1610612762,68,82,2021-12-28T03:20:39Z,5110000,-22.0,26.0,1,left,M. Conley driving Layup (12 PTS),[201144],1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,,,,,,,,,Made,,12.0,3.42,,,,,,,,
528,PT00M01.60S,2021-12-28T03:20:48.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629111,92.85479632063075,46.568627450980394,1610612759,70,82,2021-12-28T03:21:01Z,5120000,-17.0,15.0,1,right,J. Landale cutting DUNK (7 PTS) (L. Walker IV 3 AST),"[1629111, 1629022]",1610612759.0,SAS,cutting,,,Landale,J. Landale,,,,,,,,,,,,,Made,,7.0,2.26,,,,L. Walker IV,1629022.0,3.0,,
530,PT00M00.00S,2021-12-28T03:21:04.0Z,3,REGULAR,period,end,[],0,,,1610612762,70,82,2021-12-28T03:21:04Z,5140000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2021-12-28T03:23:44.9Z,4,REGULAR,substitution,out,['startperiod'],1630170,,,1610612762,70,82,2021-12-28T03:24:30Z,5150000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2021-12-28T03:23:44.9Z,4,REGULAR,substitution,out,['startperiod'],1630200,,,1610612762,70,82,2021-12-28T03:24:30Z,5160000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2021-12-28T03:23:44.9Z,4,REGULAR,substitution,out,['startperiod'],1629111,,,1610612762,70,82,2021-12-28T03:24:30Z,5170000,,,0,,SUB out: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2021-12-28T03:23:44.9Z,4,REGULAR,substitution,in,['startperiod'],1628401,,,1610612762,70,82,2021-12-28T03:24:30Z,5180000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2021-12-28T03:23:44.9Z,4,REGULAR,substitution,in,['startperiod'],1627751,,,1610612762,70,82,2021-12-28T03:24:30Z,5190000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2021-12-28T03:23:44.9Z,4,REGULAR,substitution,in,['startperiod'],203926,,,1610612762,70,82,2021-12-28T03:24:30Z,5200000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2021-12-28T03:24:51.5Z,4,REGULAR,period,start,[],0,,,1610612762,70,82,2021-12-28T03:24:51Z,5210000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT11M44.00S,2021-12-28T03:25:07.1Z,4,REGULAR,3pt,Jump Shot,[],203903,26.49474375821288,84.80392156862744,1610612762,70,85,2021-12-28T03:25:11Z,5220000,-174.0,197.0,1,left,J. Clarkson 26' 3PT  (16 PTS) (J. Ingles 3 AST),"[203903, 204060]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,Made,,16.0,26.25,,,,J. Ingles,204060.0,3.0,,
540,PT11M27.00S,2021-12-28T03:25:24.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,87.59855453350855,41.42156862745098,1610612759,72,85,2021-12-28T03:25:30Z,5240000,-43.0,64.0,1,right,K. Johnson 7' turnaround Jump Shot (13 PTS) (D. White 5 AST),"[1629640, 1628401]",1610612759.0,SAS,turnaround,,,Johnson,K. Johnson,,,,,,,,,,,,,Made,,13.0,7.71,,,,D. White,1628401.0,5.0,,
542,PT11M09.00S,2021-12-28T03:25:41.3Z,4,REGULAR,3pt,Jump Shot,[],204060,31.61957950065703,28.186274509803923,1610612762,72,85,2021-12-28T03:25:44Z,5260000,109.0,245.0,1,left,MISS J. Ingles 26' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,Missed,,,26.79,,,,,,,,
543,PT11M07.00S,2021-12-28T03:25:43.6Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,72,85,2021-12-28T03:25:43Z,5270000,,,0,,K. Johnson REBOUND (Off:0 Def:7),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,542.0,,,7.0,7.0,0.0,,,,,
