actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
87,PT04M52.00S,2022-03-10T01:53:27.4Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,11,14,2022-03-10T01:53:53Z,870000,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,86.0,3.0,3.0,0.0,,,,,,,,,,,,,
88,PT04M38.00S,2022-03-10T01:54:04.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,17.16491458607096,45.09803921568628,1610612761,11,16,2022-03-10T01:54:22Z,880000,25.0,109.0,1,left,F. VanVleet 11' pullup Jump Shot (8 PTS) (P. Achiuwa 1 AST),"[1627832, 1630173]",1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,11.16,Made,8.0,,,,,,,,,,P. Achiuwa,1630173.0,1.0,,,,,
89,PT04M26.00S,2022-03-10T01:54:16.4Z,1,REGULAR,turnover,bad pass,[],1627751,,,1610612759,11,16,2022-03-10T01:54:26Z,890000,,,0,,J. Poeltl bad pass TURNOVER (1 TO),"[1627751, 1627832]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,1.0,VanVleet,1627832.0,,
90,PT04M26.00S,2022-03-10T01:54:16.4Z,1,REGULAR,steal,,[],1627832,,,1610612761,11,16,2022-03-10T01:54:18Z,900000,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M23.00S,2022-03-10T01:54:20.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629018,6.783837056504599,48.77450980392157,1610612761,11,18,2022-03-10T01:54:35Z,910000,6.0,11.0,1,left,G. Trent Jr. running DUNK (2 PTS) (F. VanVleet 1 AST),"[1629018, 1627832]",1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,1.28,Made,2.0,,,,,,,,,,F. VanVleet,1627832.0,1.0,,,,,
94,PT04M08.00S,2022-03-10T01:54:33.9Z,1,REGULAR,3pt,Jump Shot,[],1629640,75.90341655716163,88.97058823529412,1610612759,14,18,2022-03-10T01:54:39Z,930000,195.0,174.0,1,right,K. Johnson 26' 3PT  (3 PTS) (J. Richardson 1 AST),"[1629640, 1626196]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,26.13,Made,3.0,,,,,,,,,,J. Richardson,1626196.0,1.0,,,,,
96,PT03M58.00S,2022-03-10T01:54:46.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,6.1268068331143235,44.6078431372549,1610612761,14,18,2022-03-10T02:00:39Z,950000,27.0,5.0,1,left,MISS F. VanVleet driving Layup - blocked,"[1627832, 1626196]",1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,2.75,Missed,,,,,,,,,,,,,,,,,Richardson,1626196.0
97,PT03M58.00S,2022-03-10T01:54:46.7Z,1,REGULAR,block,,[],1626196,,,1610612761,14,18,2022-03-10T01:54:49Z,960000,,,0,,J. Richardson BLOCK (1 BLK),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M57.00S,2022-03-10T01:54:47.7Z,1,REGULAR,rebound,offensive,[],1628449,,,1610612761,14,18,2022-03-10T02:00:39Z,970000,,,0,,C. Boucher REBOUND (Off:1 Def:0),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,96.0,1.0,0.0,1.0,,,,,,,,,,,,,
99,PT03M56.00S,2022-03-10T01:54:52.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628449,5.590000152587891,50.0,1610612761,14,20,2022-03-10T01:54:52Z,980000,0.0,0.0,1,left,C. Boucher putback Layup (2 PTS),[1628449],1610612761.0,TOR,putback,,,Boucher,C. Boucher,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,
100,PT03M56.00S,2022-03-10T01:54:53.4Z,1,REGULAR,foul,personal,['1freethrow'],1626196,,,1610612761,14,20,2022-03-10T01:55:13Z,990000,,,0,,J. Richardson shooting personal FOUL (1 PF) (Boucher 1 FT),"[1626196, 1628449]",1610612759.0,SAS,shooting,,,Richardson,J. Richardson,,,,,,,,,,,,2530.0,1.0,0.0,Boucher,1628449.0,,,,,,,,
102,PT03M56.00S,2022-03-10T01:55:04.9Z,1,REGULAR,substitution,out,[],1627751,,,1610612761,14,20,2022-03-10T01:57:25Z,1010000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M56.00S,2022-03-10T01:55:04.9Z,1,REGULAR,substitution,out,[],1627832,,,1610612761,14,20,2022-03-10T01:57:25Z,1020000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M56.00S,2022-03-10T01:55:04.9Z,1,REGULAR,substitution,in,[],1628380,,,1610612761,14,20,2022-03-10T01:57:25Z,1030000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M56.00S,2022-03-10T01:55:04.9Z,1,REGULAR,substitution,in,[],1630625,,,1610612761,14,20,2022-03-10T01:57:25Z,1040000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M56.00S,2022-03-10T01:55:19.2Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1628449,,,1610612761,14,21,2022-03-10T01:55:19Z,1050000,,,0,,C. Boucher Free Throw 1 of 1 (3 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
107,PT03M32.00S,2022-03-10T01:55:44.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,84.83902759526939,50.0,1610612759,16,21,2022-03-10T01:55:51Z,1060000,0.0,90.0,1,right,K. Johnson 9' driving floating Jump Shot (5 PTS),[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,9.0,Made,5.0,,,,,,,,,,,,,,,,,
108,PT03M14.00S,2022-03-10T01:56:03.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,10.463206307490145,49.50980392156863,1610612761,16,23,2022-03-10T01:56:11Z,1070000,2.0,46.0,1,left,P. Siakam turnaround Jump Shot (6 PTS),[1627783],1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,4.6,Made,6.0,,,,,,,,,,,,,,,,,
109,PT03M04.00S,2022-03-10T01:56:16.1Z,1,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612759,16,23,2022-03-10T01:56:23Z,1080000,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Johnson 2 FT),"[1630173, 1629640]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,203592.0,1.0,0.0,Johnson,1629640.0,,,,,,,,
111,PT03M04.00S,2022-03-10T01:56:39.2Z,1,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,17,23,2022-03-10T01:56:39Z,1100000,,,0,,K. Johnson Free Throw 1 of 2 (6 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
112,PT03M04.00S,2022-03-10T01:56:41.7Z,1,REGULAR,substitution,out,[],1630200,,,1610612759,17,23,2022-03-10T01:56:49Z,1110000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M04.00S,2022-03-10T01:56:41.7Z,1,REGULAR,substitution,in,[],1627749,,,1610612759,17,23,2022-03-10T01:56:49Z,1120000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M04.00S,2022-03-10T01:56:56.3Z,1,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,18,23,2022-03-10T01:56:56Z,1130000,,,0,,K. Johnson Free Throw 2 of 2 (7 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
115,PT02M52.00S,2022-03-10T01:57:09.9Z,1,REGULAR,2pt,Jump Shot,[],1629018,22.28975032851511,69.36274509803921,1610612761,18,25,2022-03-10T01:57:15Z,1140000,-97.0,157.0,1,left,G. Trent Jr. 18' pullup Jump Shot (4 PTS),[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,18.44,Made,4.0,,,,,,,,,,,,,,,,,
116,PT02M39.00S,2022-03-10T01:57:22.2Z,1,REGULAR,2pt,Jump Shot,[],1627749,74.85216819973719,59.068627450980394,1610612759,18,25,2022-03-10T01:57:27Z,1150000,45.0,184.0,1,right,MISS D. Murray 18' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,18.94,Missed,,,,,,,,,,,,,,,,,,
117,PT02M36.00S,2022-03-10T01:57:25.2Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,18,25,2022-03-10T01:57:27Z,1160000,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,116.0,4.0,4.0,0.0,,,,,,,,,,,,,
118,PT02M24.00S,2022-03-10T01:57:37.1Z,1,REGULAR,3pt,Jump Shot,[],1627783,31.225361366622867,67.40196078431373,1610612761,18,25,2022-03-10T01:57:49Z,1170000,-87.0,241.0,1,left,MISS P. Siakam 25' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,
119,PT02M18.00S,2022-03-10T01:57:43.1Z,1,REGULAR,rebound,offensive,[],1630625,,,1610612761,18,25,2022-03-10T01:57:49Z,1180000,,,0,,D. Banton REBOUND (Off:1 Def:0),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,118.0,1.0,0.0,1.0,,,,,,,,,,,,,
120,PT02M17.00S,2022-03-10T01:57:45.1Z,1,REGULAR,turnover,lost ball,[],1628449,,,1610612761,18,25,2022-03-10T01:59:20Z,1190000,,,0,,C. Boucher lost ball TURNOVER (1 TO),"[1628449, 1627749]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,1.0,Murray,1627749.0,,
121,PT02M17.00S,2022-03-10T01:57:45.1Z,1,REGULAR,steal,,[],1627749,,,1610612759,18,25,2022-03-10T01:57:47Z,1200000,,,0,,D. Murray STEAL (1 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M13.00S,2022-03-10T01:57:48.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629022,92.32917214191852,46.32352941176471,1610612759,20,25,2022-03-10T02:03:43Z,1210000,-18.0,20.0,1,right,L. Walker IV running finger roll Layup (3 PTS) (D. Murray 4 AST),"[1629022, 1627749]",1610612759.0,SAS,running finger roll,,,Walker IV,L. Walker IV,,,,,2.69,Made,3.0,,,,,,,,,,D. Murray,1627749.0,4.0,,,,,
124,PT02M10.00S,2022-03-10T01:57:57.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,20,25,2022-03-10T01:57:57Z,1230000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M10.00S,2022-03-10T02:00:23.5Z,1,REGULAR,substitution,out,[],1629640,,,1610612761,20,25,2022-03-10T02:00:31Z,1240000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M10.00S,2022-03-10T02:00:23.5Z,1,REGULAR,substitution,in,[],1630200,,,1610612761,20,25,2022-03-10T02:00:31Z,1250000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M02.00S,2022-03-10T02:00:54.8Z,1,REGULAR,foul,personal,['2freethrow'],1630200,,,1610612761,20,25,2022-03-10T02:01:07Z,1260000,,,0,,T. Jones shooting personal FOUL (1 PF) (Trent Jr. 2 FT),"[1630200, 1629018]",1610612759.0,SAS,shooting,,,Jones,T. Jones,,,,,,,,,,,,201245.0,1.0,0.0,Trent Jr.,1629018.0,,,,,,,,
129,PT02M02.00S,2022-03-10T02:01:15.3Z,1,REGULAR,freethrow,1 of 2,[],1629018,,,1610612761,20,26,2022-03-10T02:01:15Z,1280000,,,0,,G. Trent Jr. Free Throw 1 of 2 (5 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
130,PT02M02.00S,2022-03-10T02:01:25.8Z,1,REGULAR,freethrow,2 of 2,[],1629018,,,1610612761,20,27,2022-03-10T02:01:25Z,1290000,,,0,,G. Trent Jr. Free Throw 2 of 2 (6 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
131,PT01M50.00S,2022-03-10T02:01:41.7Z,1,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612759,20,27,2022-03-10T02:01:53Z,1300000,,,0,,P. Achiuwa shooting personal FOUL (2 PF) (Murray 2 FT),"[1630173, 1627749]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,203592.0,2.0,0.0,Murray,1627749.0,,,,,,,,
133,PT01M50.00S,2022-03-10T02:02:05.8Z,1,REGULAR,freethrow,1 of 2,[],1627749,,,1610612759,21,27,2022-03-10T02:02:05Z,1320000,,,0,,D. Murray Free Throw 1 of 2 (3 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
134,PT01M50.00S,2022-03-10T02:02:19.6Z,1,REGULAR,freethrow,2 of 2,[],1627749,,,1610612759,22,27,2022-03-10T02:02:19Z,1330000,,,0,,D. Murray Free Throw 2 of 2 (4 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
135,PT01M30.00S,2022-03-10T02:02:41.8Z,1,REGULAR,3pt,Jump Shot,[],1627783,29.25427069645204,74.01960784313727,1610612761,22,30,2022-03-10T02:02:48Z,1340000,-120.0,222.0,1,left,P. Siakam 25' 3PT  (9 PTS) (D. Banton 1 AST),"[1627783, 1630625]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,25.28,Made,9.0,,,,,,,,,,D. Banton,1630625.0,1.0,,,,,
137,PT01M11.00S,2022-03-10T02:03:00.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,93.24901445466492,44.36274509803921,1610612759,24,30,2022-03-10T02:03:06Z,1360000,-28.0,11.0,1,right,D. Murray driving finger roll Layup (6 PTS),[1627749],1610612759.0,SAS,driving finger roll,,,Murray,D. Murray,,,,,3.03,Made,6.0,,,,,,,,,,,,,,,,,
138,PT00M58.10S,2022-03-10T02:03:19.8Z,1,REGULAR,foul,offensive,[],1630173,,,1610612761,24,30,2022-03-10T02:03:29Z,1370000,,,0,,P. Achiuwa offensive FOUL (3 PF),"[1630173, 1630200]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,2530.0,3.0,0.0,Jones,1630200.0,,,,,,,,
140,PT00M58.10S,2022-03-10T02:03:19.8Z,1,REGULAR,turnover,offensive foul,[],1630173,,,1610612761,24,30,2022-03-10T02:03:19Z,1390000,,,0,,P. Achiuwa offensive foul TURNOVER (1 TO),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,2530.0,,,,,,,,1.0,,,,
141,PT00M58.10S,2022-03-10T02:03:29.1Z,1,REGULAR,substitution,out,[],1630173,,,1610612759,24,30,2022-03-10T02:03:45Z,1400000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M58.10S,2022-03-10T02:03:29.1Z,1,REGULAR,substitution,in,[],201152,,,1610612759,24,30,2022-03-10T02:03:45Z,1410000,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M47.80S,2022-03-10T02:03:53.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627749,74.58935611038108,49.754901960784316,1610612759,26,30,2022-03-10T02:04:00Z,1420000,-1.0,186.0,1,right,D. Murray 18' turnaround Jump Shot (8 PTS),[1627749],1610612759.0,SAS,turnaround,,,Murray,D. Murray,,,,,18.64,Made,8.0,,,,,,,,,,,,,,,,,
144,PT00M30.60S,2022-03-10T02:04:13.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201152,11.777266754270697,56.127450980392155,1610612761,26,32,2022-03-10T02:04:20Z,1430000,-31.0,58.0,1,left,T. Young 6' floating Jump Shot (2 PTS),[201152],1610612761.0,TOR,floating,,,Young,T. Young,,,,,6.58,Made,2.0,,,,,,,,,,,,,,,,,
146,PT00M11.40S,2022-03-10T02:04:34.5Z,1,REGULAR,3pt,Jump Shot,[],1629022,71.04139290407359,79.65686274509804,1610612759,29,32,2022-03-10T02:04:40Z,1450000,148.0,220.0,1,right,L. Walker IV 26' 3PT  (6 PTS) (D. Murray 5 AST),"[1629022, 1627749]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,26.51,Made,6.0,,,,,,,,,,D. Murray,1627749.0,5.0,,,,,
148,PT00M01.50S,2022-03-10T02:04:50.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,12.434296977660972,50.245098039215684,1610612761,29,34,2022-03-10T02:04:57Z,1470000,-1.0,64.0,1,left,P. Siakam 6' driving floating Jump Shot (11 PTS),[1627783],1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,6.44,Made,11.0,,,,,,,,,,,,,,,,,
151,PT00M00.00S,2022-03-10T02:05:12.1Z,1,REGULAR,3pt,Jump Shot,[],1630200,37.92706964520368,24.509803921568626,1610612759,29,34,2022-03-10T02:07:27Z,1500000,-127.0,531.0,1,right,MISS T. Jones 54' pullup 3PT,[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,54.61,Missed,,,,,,,,,,,,,,,,,,
152,PT00M00.00S,2022-03-10T02:05:12.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,29,34,2022-03-10T02:07:27Z,1510000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,151.0,,,,,,,,,,,,,,,,
153,PT00M00.00S,2022-03-10T02:05:19.6Z,1,REGULAR,period,end,[],0,,,1610612759,29,34,2022-03-10T02:05:19Z,1520000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-03-10T02:07:15.0Z,2,REGULAR,substitution,out,['startperiod'],1630200,,,1610612759,29,34,2022-03-10T02:07:30Z,1530000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-03-10T02:07:15.0Z,2,REGULAR,substitution,out,['startperiod'],1629018,,,1610612759,29,34,2022-03-10T02:07:30Z,1540000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-03-10T02:07:15.0Z,2,REGULAR,substitution,out,['startperiod'],1627783,,,1610612759,29,34,2022-03-10T02:07:30Z,1550000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-03-10T02:07:15.0Z,2,REGULAR,substitution,in,['startperiod'],203926,,,1610612759,29,34,2022-03-10T02:07:30Z,1560000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-03-10T02:07:15.0Z,2,REGULAR,substitution,in,['startperiod'],1630567,,,1610612759,29,34,2022-03-10T02:07:30Z,1570000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-03-10T02:07:15.0Z,2,REGULAR,substitution,in,['startperiod'],1627832,,,1610612759,29,34,2022-03-10T02:07:30Z,1580000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-03-10T02:07:34.9Z,2,REGULAR,period,start,[],0,,,1610612761,29,34,2022-03-10T02:07:34Z,1590000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M47.00S,2022-03-10T02:07:46.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,6.258212877792378,44.36274509803921,1610612761,29,36,2022-03-10T02:08:07Z,1600000,28.0,6.0,1,left,D. Banton driving finger roll Layup (2 PTS),[1630625],1610612761.0,TOR,driving finger roll,,,Banton,D. Banton,,,,,2.89,Made,2.0,,,,,,,,,,,,,,,,,
162,PT11M36.00S,2022-03-10T02:07:57.3Z,2,REGULAR,3pt,Jump Shot,[],1629022,86.94152431011827,96.56862745098039,1610612759,32,36,2022-03-10T02:08:10Z,1610000,233.0,70.0,1,right,L. Walker IV 24' 3PT  (9 PTS) (D. Murray 6 AST),"[1629022, 1627749]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,24.32,Made,9.0,,,,,,,,,,D. Murray,1627749.0,6.0,,,,,
164,PT11M17.00S,2022-03-10T02:08:16.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201152,11.383048620236531,50.73529411764706,1610612761,32,36,2022-03-10T02:09:29Z,1630000,-4.0,55.0,1,left,MISS T. Young Hook,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,5.46,Missed,,,,,,,,,,,,,,,,,,
165,PT11M16.00S,2022-03-10T02:08:17.3Z,2,REGULAR,rebound,defensive,[],1626196,,,1610612759,32,36,2022-03-10T02:08:31Z,1640000,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,164.0,1.0,1.0,0.0,,,,,,,,,,,,,
166,PT11M09.00S,2022-03-10T02:08:25.8Z,2,REGULAR,foul,offensive,[],203926,,,1610612759,32,36,2022-03-10T02:08:44Z,1650000,,,0,,D. McDermott charge offensive FOUL (2 PF),"[203926, 201152]",1610612759.0,SAS,charge,,,McDermott,D. McDermott,,,,,,,,,,,,201245.0,2.0,0.0,Young,201152.0,,,,,,,,
168,PT11M09.00S,2022-03-10T02:08:25.8Z,2,REGULAR,turnover,offensive foul,[],203926,,,1610612759,32,36,2022-03-10T02:08:25Z,1670000,,,0,,D. McDermott offensive foul TURNOVER (2 TO),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,201245.0,,,,,,,,2.0,,,,
169,PT10M53.00S,2022-03-10T02:08:54.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201152,11.251642575558476,50.73529411764706,1610612761,32,36,2022-03-10T02:08:59Z,1680000,-4.0,53.0,1,left,MISS T. Young floating Shot,[201152],1610612761.0,TOR,floating,,,Young,T. Young,,,,,5.34,Missed,,,,,,,,,,,,,,,,,,
170,PT10M51.00S,2022-03-10T02:08:56.2Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,32,36,2022-03-10T02:08:56Z,1690000,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,169.0,3.0,3.0,0.0,,,,,,,,,,,,,
171,PT10M47.00S,2022-03-10T02:09:00.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629022,71.30420499342969,81.37254901960785,1610612759,32,36,2022-03-10T02:11:38Z,1700000,157.0,217.0,1,right,MISS L. Walker IV 26' running pullup 3PT,[1629022],1610612759.0,SAS,running pullup,,,Walker IV,L. Walker IV,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,
172,PT10M44.00S,2022-03-10T02:09:03.2Z,2,REGULAR,rebound,defensive,[],201152,,,1610612761,32,36,2022-03-10T02:09:15Z,1710000,,,0,,T. Young REBOUND (Off:0 Def:1),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,171.0,1.0,1.0,0.0,,,,,,,,,,,,,
173,PT10M38.00S,2022-03-10T02:09:08.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,32.276609724047304,51.71568627450981,1610612761,32,39,2022-03-10T02:12:22Z,1720000,-9.0,251.0,1,left,F. VanVleet 25' 3PT pullup (11 PTS),[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,25.1,Made,11.0,,,,,,,,,,,,,,,,,
174,PT10M19.00S,2022-03-10T02:09:27.9Z,2,REGULAR,3pt,Jump Shot,[],1629022,70.25295663600527,76.47058823529412,1610612759,32,39,2022-03-10T02:11:32Z,1730000,132.0,227.0,1,right,MISS L. Walker IV 26' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,
175,PT10M16.00S,2022-03-10T02:09:30.9Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,32,39,2022-03-10T02:09:36Z,1740000,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,174.0,2.0,2.0,0.0,,,,,,,,,,,,,
176,PT10M11.00S,2022-03-10T02:09:36.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628449,32.14520367936925,38.23529411764706,1610612761,32,39,2022-03-10T02:09:45Z,1750000,59.0,250.0,1,left,MISS C. Boucher 25' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,
177,PT10M08.00S,2022-03-10T02:09:39.5Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,32,39,2022-03-10T02:09:45Z,1760000,,,0,,D. Murray REBOUND (Off:0 Def:4),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,176.0,4.0,4.0,0.0,,,,,,,,,,,,,
